GeographyCode,LC6502NI0001,LC6502NI0002,LC6502NI0003,LC6502NI0004,LC6502NI0005,LC6502NI0006,LC6502NI0007,LC6502NI0008,LC6502NI0009,LC6502NI0010,LC6502NI0011,LC6502NI0012,LC6502NI0013,LC6502NI0014,LC6502NI0015,LC6502NI0016,LC6502NI0017,LC6502NI0018,LC6502NI0019,LC6502NI0020,LC6502NI0021,LC6502NI0022,LC6502NI0023,LC6502NI0024,LC6502NI0025,LC6502NI0026,LC6502NI0027,LC6502NI0028,LC6502NI0029,LC6502NI0030,LC6502NI0031,LC6502NI0032,LC6502NI0033,LC6502NI0034,LC6502NI0035
N00004244,138,67,24,16,10,11,10,15,4,3,1,1,5,1,21,7,4,4,2,2,2,78,45,12,9,3,3,6,24,11,5,2,4,1,1
N00004245,268,67,28,41,33,80,19,92,4,5,15,8,58,2,68,17,9,13,9,11,9,87,38,10,10,11,11,7,21,8,4,3,5,0,1
N00004246,240,33,38,43,38,66,22,85,2,5,9,13,52,4,53,8,11,12,9,7,6,72,19,14,14,8,5,12,30,4,8,8,8,2,0
N00004247,253,52,31,45,43,54,28,60,3,4,6,8,35,4,63,10,9,13,14,10,7,110,37,16,19,16,7,15,20,2,2,7,5,2,2
N00004248,173,67,27,31,17,24,7,17,0,2,3,3,9,0,42,12,2,11,6,10,1,85,44,16,9,7,3,6,29,11,7,8,1,2,0
N00004249,186,41,21,27,31,46,20,45,2,3,5,3,28,4,51,12,7,8,11,10,3,80,24,10,13,12,8,13,10,3,1,1,5,0,0
N00004250,187,64,33,29,21,25,15,28,0,5,1,7,15,0,38,11,6,9,4,6,2,97,41,20,13,8,3,12,24,12,2,6,2,1,1
N00004251,217,76,34,28,27,33,19,37,2,4,4,6,17,4,41,9,9,7,8,6,2,100,46,14,12,12,6,10,39,19,7,5,1,4,3
N00004252,246,26,22,51,36,86,25,86,3,1,9,9,60,4,75,10,11,22,10,15,7,61,12,6,9,12,10,12,24,1,4,11,5,1,2
N00004253,228,26,32,28,41,81,20,91,2,5,6,15,59,4,63,7,10,11,15,15,5,53,7,14,6,10,6,10,21,10,3,5,1,1,1
N00004254,219,34,21,50,23,68,23,74,5,2,11,3,51,2,73,14,10,15,10,12,12,48,10,3,15,8,4,8,24,5,6,9,2,1,1
N00004255,163,20,21,30,29,43,20,63,3,6,12,11,25,6,47,7,5,10,9,12,4,44,8,8,7,5,6,10,9,2,2,1,4,0,0
N00004256,666,114,67,105,75,248,57,288,21,12,32,22,188,13,183,24,34,36,35,37,17,151,58,18,19,10,21,25,44,11,3,18,8,2,2
N00004257,146,24,11,28,15,52,16,66,8,3,8,6,39,2,47,7,3,13,6,9,9,28,7,4,6,2,4,5,5,2,1,1,1,0,0
N00004258,225,67,36,28,25,48,21,50,8,1,6,4,29,2,55,13,10,5,9,12,6,97,37,22,11,10,5,12,23,9,3,6,2,2,1
N00004259,158,36,14,25,19,46,18,54,4,5,6,2,34,3,30,5,3,6,5,6,5,58,23,5,6,10,4,10,16,4,1,7,2,2,0
N00004260,245,35,37,37,32,78,26,99,7,11,11,6,57,7,71,13,14,10,12,12,10,64,14,12,13,8,8,9,11,1,0,3,6,1,0
N00004261,186,31,26,28,20,67,14,46,2,1,2,2,39,0,53,3,9,11,5,17,8,69,22,11,11,9,10,6,18,4,5,4,4,1,0
N00004262,233,41,29,26,38,64,35,52,0,6,3,6,33,4,42,2,7,8,14,9,2,102,27,14,7,13,16,25,37,12,2,8,5,6,4
N00004263,190,38,32,29,13,50,28,39,1,1,8,5,21,3,43,6,5,9,3,15,5,82,21,19,10,5,13,14,26,10,7,2,0,1,6
N00004264,440,60,54,74,64,122,66,125,6,13,11,23,65,7,91,9,7,26,19,23,7,168,34,23,22,16,26,47,56,11,11,15,6,8,5
N00004265,177,32,21,25,23,50,26,40,2,4,6,6,22,0,46,4,7,14,7,11,3,68,18,8,4,5,11,22,23,8,2,1,5,6,1
N00004266,242,20,17,33,39,116,17,126,6,4,7,13,91,5,60,5,4,14,11,18,8,30,4,2,6,9,6,3,26,5,7,6,6,1,1
N00004267,433,38,39,69,60,191,36,170,5,4,18,13,121,9,105,10,9,24,16,38,8,112,13,22,15,22,22,18,46,10,4,12,9,10,1
N00004268,240,37,20,40,27,99,17,106,1,8,11,8,73,5,44,5,2,13,8,12,4,53,18,6,8,6,9,6,37,13,4,8,5,5,2
N00004269,242,27,42,43,23,89,18,79,3,7,8,4,55,2,64,6,13,11,9,20,5,63,9,16,14,5,9,10,36,9,6,10,5,5,1
N00004270,394,59,60,71,52,113,39,145,8,9,18,18,84,8,159,18,33,41,23,22,22,65,26,12,8,9,3,7,25,7,6,4,2,4,2
N00004271,212,57,35,38,18,45,19,54,1,2,14,4,31,2,45,14,7,7,6,8,3,84,30,21,12,3,4,14,29,12,5,5,5,2,0
N00004272,206,25,30,26,28,79,18,87,3,7,4,14,55,4,39,2,4,8,6,12,7,50,13,13,8,3,8,5,30,7,6,6,5,4,2
N00004273,252,47,20,21,31,119,14,121,8,2,8,13,89,1,42,4,8,6,5,15,4,58,28,7,3,6,7,7,31,7,3,4,7,8,2
N00004274,226,47,25,31,27,78,18,85,3,3,7,7,61,4,46,7,6,11,8,8,6,72,33,10,9,6,6,8,23,4,6,4,6,3,0
N00004275,219,34,24,32,31,84,14,94,2,2,9,17,63,1,50,7,6,13,5,12,7,48,18,9,5,6,5,5,27,7,7,5,3,4,1
N00004276,319,32,27,41,37,170,12,170,3,9,9,10,137,2,69,7,7,9,10,28,8,38,14,5,7,7,3,2,42,8,6,16,10,2,0
N00004277,214,18,10,26,31,121,8,126,1,4,7,13,99,2,44,6,4,11,9,11,3,31,8,2,6,5,8,2,13,3,0,2,4,3,1
N00004278,197,43,32,39,15,41,27,52,4,5,7,3,24,9,42,8,9,9,3,11,2,79,23,17,17,2,5,15,24,8,1,6,7,1,1
N00004279,243,17,14,32,32,127,21,137,1,4,5,12,109,6,60,9,7,17,8,10,9,25,2,3,4,6,7,3,21,5,0,6,6,1,3
N00004280,227,26,13,30,24,121,13,130,1,2,10,11,103,3,34,5,2,10,4,10,3,41,15,7,4,5,4,6,22,5,2,6,4,4,1
N00004281,298,22,24,42,38,159,13,177,4,7,13,14,133,6,61,6,8,13,11,20,3,31,3,8,7,5,6,2,29,9,1,9,8,0,2
N00004282,169,66,21,23,22,25,12,31,4,3,5,4,12,3,33,11,3,9,4,4,2,70,35,11,4,9,5,6,35,16,4,5,5,4,1
N00004283,244,46,15,39,41,87,16,112,6,4,11,16,67,8,53,9,6,15,10,11,2,49,24,2,6,5,7,5,30,7,3,7,10,2,1
N00004284,283,22,22,44,37,134,24,142,3,3,14,10,106,6,77,7,13,21,11,14,11,42,7,3,6,8,11,7,22,5,3,3,8,3,0
N00004285,242,30,12,33,30,127,10,127,1,3,15,8,97,3,43,2,3,9,4,21,4,27,6,4,2,8,5,2,45,21,2,7,10,4,1
N00004286,229,17,17,33,27,113,22,121,2,6,5,11,92,5,60,8,7,16,6,12,11,25,6,1,3,4,5,6,23,1,3,9,6,4,0
N00004287,436,135,72,77,52,69,31,77,4,9,7,10,45,2,79,13,13,23,17,11,2,204,87,32,34,16,9,26,76,31,18,13,9,4,1
N00004288,151,45,31,23,17,24,11,29,1,4,3,4,17,0,23,2,8,8,1,3,1,75,33,14,7,10,2,9,24,9,5,5,2,2,1
N00004289,162,49,16,31,20,24,22,31,4,1,6,2,15,3,33,2,4,7,9,3,8,79,36,9,12,6,6,10,19,7,2,6,3,0,1
N00004290,387,107,59,65,51,83,22,103,7,12,14,9,57,4,85,20,19,11,13,19,3,144,62,24,26,17,3,12,55,18,4,14,12,4,3
N00004291,269,41,31,43,47,87,20,96,6,4,12,9,60,5,67,7,13,13,17,13,4,79,21,12,9,16,10,11,27,7,2,9,5,4,0
N00004292,140,41,34,29,10,13,13,28,3,8,6,3,7,1,26,7,6,5,3,1,4,68,26,17,13,2,3,7,18,5,3,5,2,2,1
N00004293,170,25,14,23,18,71,19,71,3,3,3,6,51,5,37,4,4,7,6,11,5,46,13,7,8,4,5,9,16,5,0,5,2,4,0
N00004294,733,105,177,169,100,126,56,275,24,53,61,39,83,15,286,61,78,71,25,27,24,138,16,41,24,31,12,14,34,4,5,13,5,4,3
N00004295,181,29,20,25,20,78,9,91,2,7,11,10,58,3,44,9,5,8,3,14,5,31,17,4,2,3,4,1,15,1,4,4,4,2,0
N00004296,202,39,20,37,23,73,10,79,7,3,8,8,50,3,56,7,8,13,6,19,3,46,18,4,11,6,3,4,21,7,5,5,3,1,0
N00004297,252,38,20,38,24,121,11,117,0,5,6,11,91,4,51,7,4,12,6,17,5,40,12,6,8,4,8,2,44,19,5,12,3,5,0
N00004298,285,10,22,41,28,176,8,162,0,4,12,6,135,5,66,6,7,16,7,27,3,25,2,2,6,5,10,0,32,2,9,7,10,4,0
N00004299,397,58,38,55,45,180,21,176,5,9,14,10,134,4,100,7,16,25,13,30,9,51,14,8,8,7,8,6,70,32,5,8,15,8,2
N00004300,109,26,3,16,17,35,12,40,3,3,4,4,23,3,35,5,0,9,7,8,6,28,15,0,1,5,4,3,6,3,0,2,1,0,0
N00004301,252,19,21,42,29,136,5,153,2,7,16,9,116,3,46,8,6,10,8,12,2,22,2,4,8,4,4,0,31,7,4,8,8,4,0
N00004302,329,53,27,53,28,152,16,146,3,6,19,6,109,3,79,11,9,11,9,29,10,42,15,4,7,3,10,3,62,24,8,16,10,4,0
N00004303,216,53,37,28,32,40,26,50,3,5,8,7,24,3,38,4,7,6,8,8,5,107,43,21,9,10,6,18,21,3,4,5,7,2,0
N00004304,248,26,35,43,45,76,23,104,2,7,11,20,59,5,76,8,15,22,12,13,6,48,14,10,4,6,2,12,20,2,3,6,7,2,0
N00004305,194,44,27,34,28,43,18,50,2,3,12,5,23,5,46,7,7,6,16,4,6,83,33,16,8,6,13,7,15,2,1,8,1,3,0
N00004306,307,73,45,49,38,72,30,60,5,3,6,7,38,1,68,7,14,11,13,15,8,148,51,24,26,14,13,20,31,10,4,6,4,6,1
N00004307,195,44,25,42,27,40,17,38,0,4,3,5,24,2,34,2,3,9,15,3,2,97,31,15,24,7,9,11,26,11,3,6,0,4,2
N00004308,207,52,26,37,24,46,22,47,4,2,4,4,29,4,44,8,5,9,7,9,6,91,37,14,15,9,4,12,25,3,5,9,4,4,0
N00004309,169,42,22,34,15,35,21,40,5,1,6,3,21,4,48,8,12,14,2,9,3,67,26,6,11,6,5,13,14,3,3,3,4,0,1
N00004310,175,36,31,29,29,37,13,54,2,5,4,14,25,4,38,12,5,7,5,7,2,70,19,21,12,6,5,7,13,3,0,6,4,0,0
N00004311,165,32,22,36,23,37,15,32,4,3,9,2,13,1,47,2,6,13,6,16,4,67,20,8,10,12,7,10,19,6,5,4,3,1,0
N00004312,240,56,38,33,37,48,28,49,1,4,9,9,24,2,56,9,12,4,15,9,7,107,36,18,13,10,14,16,28,10,4,7,3,1,3
N00004313,225,68,31,38,26,48,14,55,2,3,6,10,32,2,35,5,6,11,5,7,1,87,27,17,15,10,7,11,48,34,5,6,1,2,0
N00004314,483,63,81,62,71,174,32,175,6,12,16,24,114,3,114,12,19,21,19,36,7,154,37,39,17,23,16,22,40,8,11,8,5,8,0
N00004315,172,56,20,35,18,31,12,40,5,3,5,6,19,2,21,2,5,3,4,4,3,74,30,7,17,7,6,7,37,19,5,10,1,2,0
N00004316,212,34,29,35,46,57,11,53,1,2,7,4,37,2,51,5,7,9,17,8,5,80,22,16,15,16,8,3,28,6,4,4,9,4,1
N00004317,194,32,28,39,31,51,13,46,1,6,3,3,33,0,48,9,8,12,11,7,1,81,16,11,18,15,10,11,19,6,3,6,2,1,1
N00004318,186,29,27,33,27,46,24,43,4,5,5,4,24,1,57,5,10,10,12,13,7,63,17,11,9,6,5,15,23,3,1,9,5,4,1
N00004319,227,45,29,40,37,54,22,57,0,1,9,11,33,3,61,10,8,15,12,8,8,90,28,18,12,10,12,10,19,7,2,4,4,1,1
N00004320,286,68,25,45,26,94,28,77,5,2,9,3,55,3,68,11,3,12,13,20,9,102,35,16,17,8,12,14,39,17,4,7,2,7,2
N00004321,502,51,61,81,88,191,30,202,2,11,24,19,139,7,140,13,21,31,33,31,11,107,32,20,14,15,14,12,53,4,9,12,21,7,0
N00004322,246,53,34,36,49,54,20,74,6,9,6,17,35,1,55,9,5,12,12,12,5,92,32,13,13,13,7,14,25,6,7,5,7,0,0
N00004323,272,62,29,45,36,74,26,88,6,5,8,12,49,8,64,10,8,18,9,13,6,101,37,15,17,10,10,12,19,9,1,2,5,2,0
N00004324,162,29,19,19,23,61,11,71,4,5,6,9,44,3,31,5,6,5,5,8,2,45,17,7,5,6,4,6,15,3,1,3,3,5,0
N00004325,195,22,22,35,36,66,14,67,2,2,8,10,43,2,54,2,7,16,16,9,4,58,15,9,9,8,9,8,16,3,4,2,2,5,0
N00004326,210,36,23,30,32,69,20,69,2,2,6,6,51,2,56,8,7,13,12,11,5,69,22,14,8,9,4,12,16,4,0,3,5,3,1
N00004327,206,41,35,35,28,42,25,66,8,3,9,10,28,8,47,9,12,8,5,8,5,67,19,16,9,7,6,10,26,5,4,9,6,0,2
N00004328,217,48,26,32,33,58,20,63,3,2,11,9,36,2,66,14,13,7,12,14,6,72,28,9,10,6,7,12,16,3,2,4,6,1,0
N00004329,207,78,32,37,21,24,15,25,6,6,2,4,6,1,43,4,5,16,5,12,1,109,54,16,11,10,5,13,30,14,5,8,2,1,0
N00004330,217,33,34,41,37,51,21,60,3,2,9,7,34,5,59,11,10,9,13,11,5,68,13,18,17,6,3,11,30,6,4,6,11,3,0
N00004331,212,35,30,27,35,60,25,58,0,3,5,6,40,4,55,9,9,11,12,10,4,70,19,14,7,9,6,15,29,7,4,4,8,4,2
N00004332,218,55,21,32,35,54,21,54,5,3,4,7,31,4,58,6,5,13,13,16,5,82,34,8,12,10,6,12,24,10,5,3,5,1,0
N00004333,194,48,39,38,25,22,22,35,2,5,9,4,13,2,41,5,7,9,9,6,5,86,25,20,16,9,2,14,32,16,7,4,3,1,1
N00004334,170,64,32,26,14,19,15,27,0,7,5,4,10,1,29,8,7,6,3,3,2,97,50,14,11,6,5,11,17,6,4,4,1,1,1
N00004335,156,50,29,27,19,20,11,26,3,2,4,4,13,0,33,9,1,5,8,4,6,75,31,17,14,7,2,4,22,7,9,4,0,1,1
N00004336,216,67,37,45,33,20,14,29,2,7,2,6,11,1,35,8,2,11,8,4,2,100,36,22,19,13,4,6,52,21,6,13,6,1,5
N00004337,164,56,22,28,21,20,17,26,4,1,4,3,11,3,32,6,5,7,8,2,4,72,35,10,10,7,4,6,34,11,6,7,3,3,4
N00004338,264,70,22,33,41,80,18,78,4,4,5,9,52,4,71,19,10,12,10,13,7,71,31,5,7,13,11,4,44,16,3,9,9,4,3
N00004339,360,65,28,72,36,124,35,114,7,3,6,4,92,2,94,19,9,21,16,22,7,101,23,9,27,12,8,22,51,16,7,18,4,2,4
N00004340,298,64,40,54,44,84,12,72,1,5,4,4,57,1,105,22,14,22,23,17,7,73,23,17,11,12,6,4,48,18,4,17,5,4,0
N00004341,313,70,37,51,47,89,19,73,0,2,4,5,60,2,99,24,13,23,17,18,4,94,29,14,12,16,10,13,47,17,8,12,9,1,0
N00004342,495,157,56,64,67,96,55,94,8,3,6,10,65,2,106,32,17,19,13,12,13,193,74,26,16,32,12,33,102,43,10,23,12,7,7
N00004343,211,59,27,34,24,44,23,44,3,1,7,4,28,1,37,4,4,10,8,7,4,82,31,13,8,7,7,16,48,21,9,9,5,2,2
N00004344,206,69,17,39,32,42,7,55,6,3,8,9,29,0,43,12,7,11,8,4,1,69,32,5,10,13,5,4,39,19,2,10,2,4,2
N00004345,296,79,19,46,34,91,27,99,1,6,7,9,72,4,43,5,4,10,10,9,5,84,35,7,13,9,4,16,70,38,2,16,6,6,2
N00004346,275,71,36,55,29,59,25,69,5,7,7,6,40,4,44,1,5,8,10,14,6,103,40,19,19,10,4,11,59,25,5,21,3,1,4
N00004347,317,56,34,58,38,106,25,110,4,6,11,5,81,3,71,15,7,15,13,16,5,78,21,14,14,5,8,16,58,16,7,18,15,1,1
N00004348,146,55,17,25,20,16,13,19,1,1,6,3,7,1,23,1,4,4,6,6,2,75,35,7,11,9,3,10,29,18,5,4,2,0,0
N00004349,197,82,26,30,24,21,14,26,3,4,2,2,15,0,25,10,2,5,3,3,2,88,43,12,10,13,0,10,58,26,8,13,6,3,2
N00004350,810,217,77,104,104,244,64,223,7,10,13,13,173,7,230,60,30,40,35,38,27,230,93,31,29,35,19,23,127,57,6,22,21,14,7
N00004351,369,90,47,62,47,88,35,75,5,3,6,5,55,1,115,26,17,23,18,18,13,124,40,18,19,15,12,20,55,19,9,14,9,3,1
N00004352,418,88,45,67,55,131,32,130,4,3,7,10,100,6,119,30,19,19,22,20,9,88,30,13,13,13,6,13,81,24,10,28,10,5,4
N00004353,341,87,36,49,46,105,18,107,10,6,9,10,72,0,104,33,9,17,22,14,9,88,30,14,11,9,15,9,42,14,7,12,5,4,0
N00004354,268,76,41,49,33,57,12,57,4,1,8,7,36,1,77,21,19,16,8,10,3,92,35,18,12,9,10,8,42,16,3,13,9,1,0
N00004355,281,61,28,45,33,86,28,95,4,5,7,7,64,8,62,13,5,12,11,13,8,99,39,16,16,11,7,10,25,5,2,10,4,2,2
N00004356,224,112,19,23,13,35,22,33,8,2,3,2,17,1,31,11,5,4,1,8,2,98,55,10,6,7,7,13,62,38,2,10,3,3,6
N00004357,1025,258,135,158,134,251,89,262,11,13,25,29,176,8,176,30,27,38,24,38,19,398,136,72,51,55,29,55,189,81,23,44,26,8,7
N00004358,236,78,19,40,29,51,19,55,4,1,6,7,34,3,43,8,4,11,7,7,6,93,46,9,11,9,8,10,45,20,5,12,6,2,0
N00004359,743,180,69,114,101,207,72,198,9,9,14,20,141,5,145,28,14,17,39,33,14,289,94,36,50,33,27,49,111,49,10,33,9,6,4
N00004360,335,74,37,47,29,111,37,117,7,8,8,8,85,1,74,14,10,12,9,19,10,105,38,14,16,9,6,22,39,15,5,11,3,1,4
N00004361,388,157,42,46,32,62,49,60,4,3,6,10,32,5,72,27,6,11,11,11,6,177,72,29,20,6,16,34,79,54,4,9,5,3,4
N00004362,487,90,55,90,57,153,42,159,7,11,9,10,117,5,123,23,14,34,16,20,16,144,37,21,34,22,10,20,61,23,9,13,9,6,1
N00004363,340,85,37,60,47,83,28,80,2,7,9,3,56,3,101,26,12,17,17,16,13,100,36,11,19,16,8,10,59,21,7,15,11,3,2
N00004364,303,83,44,48,28,72,28,65,4,4,4,4,49,0,95,25,14,16,11,12,17,103,37,22,14,10,11,9,40,17,4,14,3,0,2
N00004365,347,102,45,58,37,74,31,67,2,3,6,3,50,3,63,12,11,11,11,9,9,136,47,21,25,14,11,18,81,41,10,16,9,4,1
N00004366,212,87,29,31,26,20,19,24,6,1,4,5,7,1,39,7,7,7,6,6,6,98,52,14,11,5,5,11,51,22,7,9,10,2,1
N00004367,494,166,39,79,53,115,42,103,10,3,8,8,73,1,137,40,18,19,20,23,17,157,71,15,24,10,17,20,97,45,3,28,15,2,4
N00004368,344,82,44,59,53,91,15,99,0,7,15,9,66,2,90,24,16,12,19,13,6,104,40,16,20,13,8,7,51,18,5,12,12,4,0
N00004369,287,114,32,36,32,55,18,47,6,3,3,2,33,0,68,18,7,9,12,12,10,110,58,16,13,10,6,7,62,32,6,11,8,4,1
N00004370,417,134,41,63,52,91,36,93,4,0,6,8,70,5,100,34,10,21,13,11,11,134,62,16,17,18,5,16,90,34,15,19,13,5,4
N00004371,322,66,33,45,35,115,28,113,9,5,3,8,84,4,80,20,14,12,10,12,12,77,24,8,12,9,13,11,52,13,6,18,8,6,1
N00004372,340,99,30,49,52,91,19,74,3,1,6,8,56,0,86,26,13,10,8,16,13,96,39,7,16,17,13,4,84,31,9,17,19,6,2
N00004373,337,93,42,62,36,76,28,80,5,3,6,2,59,5,78,28,14,13,9,10,4,104,37,14,16,15,3,19,75,23,11,27,10,4,0
N00004374,329,116,31,46,37,67,32,57,0,3,4,9,39,2,102,39,6,13,14,19,11,115,47,15,21,9,6,17,55,30,7,8,5,3,2
N00004375,616,252,76,97,39,114,38,110,8,4,17,8,71,2,124,34,13,26,8,24,19,237,128,39,27,16,11,16,145,82,20,27,7,8,1
N00004376,328,122,35,49,42,60,20,57,5,5,8,6,32,1,97,43,8,12,15,12,7,115,43,17,18,15,10,12,59,31,5,11,6,6,0
N00004377,331,92,44,51,38,77,29,66,4,3,4,6,48,1,95,27,13,16,10,13,16,105,36,19,15,15,9,11,65,25,9,16,7,7,1
N00004378,180,47,19,23,17,35,39,26,3,0,1,1,20,1,27,3,3,3,3,10,5,84,24,13,11,8,1,27,43,17,3,8,5,4,6
N00004379,201,65,28,34,19,29,26,36,6,4,3,3,19,1,39,8,10,9,4,4,4,83,32,9,10,7,4,21,43,19,5,12,5,2,0
N00004380,221,51,28,36,23,64,19,64,6,8,6,1,40,3,58,9,7,13,8,18,3,71,29,10,7,8,4,13,28,7,3,10,6,2,0
N00004381,236,56,29,42,28,45,36,60,3,4,6,9,31,7,49,12,7,15,5,4,6,100,30,15,14,11,8,22,27,11,3,7,3,2,1
N00004382,330,104,34,47,39,75,31,74,2,2,5,7,53,5,50,10,4,11,8,14,3,106,32,15,19,16,4,20,100,60,13,12,8,4,3
N00004383,207,49,32,33,24,48,21,41,3,5,3,3,23,4,43,8,6,10,6,11,2,98,31,19,13,12,10,13,25,7,2,7,3,4,2
N00004384,192,58,21,35,16,39,23,43,4,0,8,3,27,1,44,15,5,8,3,7,6,82,30,11,15,8,3,15,23,9,5,4,2,2,1
N00004385,212,33,28,30,32,75,14,78,4,5,6,6,57,0,44,4,12,7,7,9,5,60,14,9,10,11,7,9,30,11,2,7,8,2,0
N00004386,312,73,42,61,37,78,21,67,2,4,6,6,49,0,104,25,21,17,12,19,10,78,26,11,14,10,8,9,63,20,6,24,9,2,2
N00004387,252,68,23,51,31,69,10,77,5,5,5,8,51,3,70,27,7,14,9,10,3,72,31,8,15,7,7,4,33,5,3,17,7,1,0
N00004388,321,74,29,57,39,106,16,103,3,4,9,9,76,2,105,34,14,16,14,18,9,80,28,10,17,12,9,4,33,9,1,15,4,3,1
N00004389,357,90,37,57,50,95,28,97,4,6,6,6,68,7,97,35,11,16,14,11,10,100,28,17,17,15,13,10,63,23,3,18,15,3,1
N00004390,345,82,38,63,36,106,20,95,4,3,12,5,70,1,97,31,12,16,12,19,7,100,28,14,20,13,14,11,53,19,9,15,6,3,1
N00004391,344,107,39,38,37,99,24,82,9,2,4,3,63,1,92,33,8,10,11,20,10,107,43,19,15,9,8,13,63,22,10,9,14,8,0
N00004392,255,109,26,35,31,37,17,37,4,1,6,3,20,3,42,14,6,6,8,5,3,107,53,11,14,10,10,9,69,38,8,9,10,2,2
N00004393,235,90,34,36,23,36,16,35,2,1,3,4,22,3,64,20,14,12,6,7,5,77,38,7,12,8,6,6,59,30,12,9,5,1,2
N00004394,163,70,25,22,11,19,16,18,1,2,3,2,9,1,19,3,1,5,4,4,2,77,34,13,8,5,5,12,49,32,9,6,0,1,1
N00004395,183,105,18,16,13,20,11,25,2,3,1,5,13,1,14,5,0,2,1,3,3,90,61,9,6,5,3,6,54,37,6,7,2,1,1
N00004396,328,85,27,50,48,89,29,81,6,0,4,6,58,7,91,23,14,16,15,15,8,113,44,10,19,18,13,9,43,12,3,11,9,3,5
N00004397,220,68,15,35,24,57,21,49,1,0,6,4,38,0,44,14,4,6,6,10,4,91,38,8,15,11,4,15,36,15,3,8,3,5,2
N00004398,365,77,30,62,59,100,37,100,3,1,7,9,77,3,104,31,10,23,19,6,15,115,30,16,18,22,13,16,46,13,3,14,9,4,3
N00004399,440,93,38,57,56,159,37,150,5,7,12,10,113,3,118,26,14,16,18,29,15,94,30,15,11,10,11,17,78,32,2,18,18,6,2
N00004400,363,86,30,53,47,116,31,107,1,5,10,5,81,5,89,24,10,11,14,18,12,103,36,9,18,16,11,13,64,25,6,14,12,6,1
N00004401,544,113,70,87,69,147,58,134,2,8,13,14,95,2,116,17,13,24,16,34,12,202,53,33,34,26,13,43,92,41,16,16,13,5,1
N00004402,830,217,105,148,95,205,60,206,10,15,27,18,132,4,164,35,24,35,23,33,14,307,110,51,45,30,33,38,153,62,15,41,24,7,4
N00004403,239,35,36,51,34,64,19,62,0,5,6,8,41,2,44,4,5,13,7,10,5,101,22,20,19,16,13,11,32,9,6,13,3,0,1
N00004404,530,167,73,81,48,104,57,95,5,6,10,9,56,9,105,29,14,15,14,21,12,245,101,42,39,16,18,29,85,32,11,17,9,9,7
N00004405,507,216,64,72,50,68,37,69,10,5,7,12,31,4,72,19,8,15,10,14,6,241,123,28,34,19,14,23,125,64,23,16,9,9,4
N00004406,295,116,44,43,29,41,22,43,3,5,3,1,30,1,34,4,4,15,6,3,2,142,62,21,16,19,7,17,76,47,14,9,3,1,2
N00004407,259,57,32,40,35,77,18,76,1,3,6,9,52,5,56,11,10,8,7,16,4,73,25,13,12,8,6,9,54,20,6,14,11,3,0
N00004408,251,66,18,43,26,77,21,77,3,3,8,4,57,2,48,7,4,12,9,10,6,88,37,8,18,8,5,12,38,19,3,5,5,5,1
N00004409,307,46,29,49,40,125,18,120,1,5,5,8,98,3,54,7,4,11,13,12,7,70,19,14,11,8,10,8,63,19,6,22,11,5,0
N00004410,478,97,68,76,65,129,43,130,4,11,10,10,95,0,95,15,7,27,17,16,13,148,47,31,13,18,13,26,105,31,19,26,20,5,4
N00004411,353,74,46,67,43,100,23,89,2,2,12,8,63,2,67,10,10,15,7,17,8,120,40,21,21,15,12,11,77,22,13,19,13,8,2
N00004412,308,82,35,48,47,70,26,69,3,3,4,10,48,1,66,13,5,11,13,14,10,106,30,20,19,16,8,13,67,36,7,14,8,0,2
N00004413,154,49,19,25,13,36,12,42,3,3,8,3,24,1,28,8,3,4,4,4,5,58,28,8,6,6,6,4,26,10,5,7,0,2,2
N00004414,119,34,10,23,9,30,13,31,2,1,2,2,21,3,21,6,3,6,4,2,0,45,15,6,8,1,6,9,22,11,0,7,2,1,1
N00004415,744,288,106,125,82,87,56,90,11,5,14,8,46,6,90,25,11,17,20,10,7,356,140,60,60,38,24,34,208,112,30,34,16,7,9
N00004416,422,115,49,74,57,84,43,91,3,4,9,12,59,4,57,12,8,15,9,9,4,181,52,26,31,25,14,33,93,48,11,19,11,2,2
N00004417,363,103,52,47,35,98,28,88,4,8,3,2,69,2,100,29,12,16,11,19,13,104,44,23,10,10,7,10,71,26,9,18,12,3,3
N00004418,375,104,56,45,48,82,40,83,7,2,10,6,55,3,127,41,25,11,14,16,20,115,37,24,15,15,9,15,50,19,5,9,13,2,2
N00004419,335,86,34,49,43,92,31,89,6,3,7,5,64,4,86,28,11,12,14,13,8,110,35,17,17,13,11,17,50,17,3,13,11,4,2
N00004420,371,92,40,65,45,96,33,92,4,4,7,9,67,1,119,32,14,23,17,17,16,98,36,14,12,13,9,14,62,20,8,23,6,3,2
N00004421,267,92,24,41,34,61,15,60,1,1,10,7,38,3,69,20,5,13,14,12,5,92,48,13,9,8,7,7,46,23,5,9,5,4,0
N00004422,336,102,38,52,44,73,27,60,2,3,1,6,47,1,105,30,12,16,19,12,16,114,48,16,24,11,7,8,57,22,7,11,8,7,2
N00004423,324,95,30,42,50,72,35,73,3,3,8,3,52,4,92,38,9,9,11,10,15,92,31,11,9,22,5,14,67,23,7,16,14,5,2
N00004424,291,100,28,44,32,67,20,54,2,1,3,5,42,1,75,28,9,9,9,11,9,92,33,10,23,6,10,10,70,37,8,9,12,4,0
N00004425,360,100,42,71,36,78,33,72,4,4,6,8,49,1,91,20,13,21,14,15,8,132,54,21,21,9,6,21,65,22,4,23,5,8,3
