GeographyCode,LC6102NI0001,LC6102NI0002,LC6102NI0003,LC6102NI0004,LC6102NI0005,LC6102NI0006,LC6102NI0007,LC6102NI0008,LC6102NI0009,LC6102NI0010,LC6102NI0011,LC6102NI0012,LC6102NI0013,LC6102NI0014,LC6102NI0015,LC6102NI0016,LC6102NI0017,LC6102NI0018,LC6102NI0019,LC6102NI0020,LC6102NI0021,LC6102NI0022,LC6102NI0023,LC6102NI0024,LC6102NI0025,LC6102NI0026,LC6102NI0027
N00003436,174,3,17,13,46,5,28,52,10,94,2,10,7,30,1,15,25,4,80,1,7,6,16,4,13,27,6
N00003437,150,2,19,4,38,12,18,52,5,77,0,10,3,22,7,10,24,1,73,2,9,1,16,5,8,28,4
N00003438,190,3,9,16,53,9,25,65,10,101,2,4,11,26,5,13,34,6,89,1,5,5,27,4,12,31,4
N00003439,94,2,4,5,26,5,9,36,7,38,0,2,4,11,1,1,16,3,56,2,2,1,15,4,8,20,4
N00003440,117,4,1,10,21,6,18,55,2,47,0,1,7,10,4,7,17,1,70,4,0,3,11,2,11,38,1
N00003441,177,2,18,12,46,11,16,62,10,100,1,10,6,25,6,11,36,5,77,1,8,6,21,5,5,26,5
N00003442,84,2,11,5,21,3,16,22,4,32,0,5,2,10,1,6,7,1,52,2,6,3,11,2,10,15,3
N00003443,412,11,29,35,101,26,51,139,20,305,8,26,28,72,19,34,102,16,107,3,3,7,29,7,17,37,4
N00003444,227,12,25,17,55,12,26,70,10,110,6,9,10,30,8,10,32,5,117,6,16,7,25,4,16,38,5
N00003445,284,4,27,19,57,26,26,113,12,204,3,21,15,38,17,21,80,9,80,1,6,4,19,9,5,33,3
N00003446,228,4,24,17,60,13,29,70,11,138,2,14,8,43,9,15,38,9,90,2,10,9,17,4,14,32,2
N00003447,129,0,23,10,29,5,13,43,6,76,0,13,7,22,1,7,22,4,53,0,10,3,7,4,6,21,2
N00003448,281,16,30,37,61,16,37,69,15,156,6,24,23,36,6,20,32,9,125,10,6,14,25,10,17,37,6
N00003449,193,13,12,12,38,8,40,63,7,102,3,6,6,23,8,27,26,3,91,10,6,6,15,0,13,37,4
N00003450,175,7,11,14,41,11,19,63,9,83,3,6,5,25,4,6,29,5,92,4,5,9,16,7,13,34,4
N00003451,361,5,29,23,74,24,46,132,28,245,4,21,16,56,16,29,81,22,116,1,8,7,18,8,17,51,6
N00003452,231,10,15,30,52,23,35,59,7,133,7,7,16,33,17,21,27,5,98,3,8,14,19,6,14,32,2
N00003453,177,3,5,4,29,6,15,111,4,157,1,3,3,27,3,13,103,4,20,2,2,1,2,3,2,8,0
N00003454,138,0,12,10,34,1,13,61,7,71,0,5,5,22,1,5,28,5,67,0,7,5,12,0,8,33,2
N00003455,148,0,14,9,36,6,29,51,3,83,0,9,6,25,1,17,23,2,65,0,5,3,11,5,12,28,1
N00003456,150,1,5,5,20,5,17,93,4,121,0,2,3,17,4,11,80,4,29,1,3,2,3,1,6,13,0
N00003457,134,1,17,5,38,6,15,44,8,91,0,9,4,27,5,9,31,6,43,1,8,1,11,1,6,13,2
N00003458,161,2,17,10,36,6,27,60,3,86,1,6,5,25,4,13,30,2,75,1,11,5,11,2,14,30,1
N00003459,94,0,8,9,18,7,11,36,5,49,0,3,7,11,2,8,17,1,45,0,5,2,7,5,3,19,4
N00003460,202,7,14,16,37,12,25,85,6,120,4,5,10,23,8,17,51,2,82,3,9,6,14,4,8,34,4
N00003461,110,1,4,6,27,9,12,43,8,48,1,3,3,15,4,4,15,3,62,0,1,3,12,5,8,28,5
N00003462,191,2,13,5,37,20,27,82,5,83,1,6,2,21,10,14,27,2,108,1,7,3,16,10,13,55,3
N00003463,236,3,22,16,54,16,41,77,7,127,0,12,8,30,11,21,40,5,109,3,10,8,24,5,20,37,2
N00003464,197,2,6,17,36,18,19,92,7,103,1,5,11,20,11,10,41,4,94,1,1,6,16,7,9,51,3
N00003465,116,3,16,8,36,8,13,25,7,68,1,8,6,23,5,4,15,6,48,2,8,2,13,3,9,10,1
N00003466,155,4,23,11,26,12,14,61,4,109,4,16,5,22,8,8,44,2,46,0,7,6,4,4,6,17,2
N00003467,206,3,18,15,29,18,41,72,10,124,0,10,7,17,15,29,39,7,82,3,8,8,12,3,12,33,3
N00003468,168,4,17,15,31,10,26,54,11,121,4,12,10,18,8,20,41,8,47,0,5,5,13,2,6,13,3
N00003469,199,5,20,22,53,10,24,56,9,133,4,15,10,37,8,18,35,6,66,1,5,12,16,2,6,21,3
N00003470,165,2,10,15,46,3,22,65,2,86,0,5,6,33,1,10,30,1,79,2,5,9,13,2,12,35,1
N00003471,123,5,10,9,35,6,15,38,5,78,4,6,3,25,1,9,27,3,45,1,4,6,10,5,6,11,2
N00003472,166,6,18,11,32,7,20,64,8,93,3,8,1,22,5,9,42,3,73,3,10,10,10,2,11,22,5
N00003473,173,5,10,15,49,17,16,52,9,102,3,6,8,35,10,8,24,8,71,2,4,7,14,7,8,28,1
N00003474,206,3,19,5,35,16,29,86,13,111,1,10,4,21,9,17,40,9,95,2,9,1,14,7,12,46,4
N00003475,596,26,60,32,120,34,97,212,15,369,11,42,21,91,19,57,119,9,227,15,18,11,29,15,40,93,6
N00003476,407,9,41,19,90,28,56,137,27,218,4,25,13,55,13,35,54,19,189,5,16,6,35,15,21,83,8
N00003477,243,7,20,12,46,21,30,97,10,144,4,13,8,30,10,16,61,2,99,3,7,4,16,11,14,36,8
N00003478,412,7,24,15,89,10,80,173,14,224,2,16,10,60,4,47,79,6,188,5,8,5,29,6,33,94,8
N00003479,427,7,38,18,65,36,79,170,14,276,3,27,11,49,26,47,103,10,151,4,11,7,16,10,32,67,4
N00003480,90,1,15,4,28,8,8,23,3,57,1,10,3,17,4,5,15,2,33,0,5,1,11,4,3,8,1
N00003481,91,3,7,1,14,6,15,43,2,57,3,4,1,6,5,7,29,2,34,0,3,0,8,1,8,14,0
N00003482,118,0,19,7,32,7,17,32,4,79,0,12,5,24,3,11,20,4,39,0,7,2,8,4,6,12,0
N00003483,131,2,15,9,38,8,18,34,7,93,2,12,7,26,5,16,21,4,38,0,3,2,12,3,2,13,3
N00003484,115,2,26,8,33,8,8,27,3,70,1,17,4,27,4,3,12,2,45,1,9,4,6,4,5,15,1
N00003485,104,1,11,8,28,9,12,30,5,73,1,7,6,23,6,7,18,5,31,0,4,2,5,3,5,12,0
N00003486,125,1,16,6,39,3,14,38,8,95,1,13,6,31,2,8,26,8,30,0,3,0,8,1,6,12,0
N00003487,123,2,13,11,41,9,14,32,1,81,0,8,7,29,5,10,21,1,42,2,5,4,12,4,4,11,0
N00003488,81,2,14,3,26,2,10,20,4,63,2,11,2,23,2,6,13,4,18,0,3,1,3,0,4,7,0
N00003489,217,2,32,8,66,17,25,53,14,149,0,21,5,58,9,13,33,10,68,2,11,3,8,8,12,20,4
N00003490,56,0,0,6,17,2,5,20,6,41,0,0,5,16,1,3,10,6,15,0,0,1,1,1,2,10,0
N00003491,199,3,11,15,73,9,21,60,7,154,2,8,11,67,6,16,38,6,45,1,3,4,6,3,5,22,1
N00003492,143,2,15,11,46,9,18,36,6,96,0,8,8,37,4,14,22,3,47,2,7,3,9,5,4,14,3
N00003493,238,3,19,12,69,9,29,90,7,178,3,16,9,55,7,23,60,5,60,0,3,3,14,2,6,30,2
N00003494,351,3,21,25,70,30,41,141,20,214,0,10,16,49,15,30,81,13,137,3,11,9,21,15,11,60,7
N00003495,192,0,10,16,34,12,23,84,13,88,0,5,7,20,4,13,32,7,104,0,5,9,14,8,10,52,6
N00003496,245,6,15,13,49,30,35,84,13,162,3,8,10,36,21,26,48,10,83,3,7,3,13,9,9,36,3
N00003497,140,4,16,9,46,10,16,30,9,89,4,8,6,33,3,12,17,6,51,0,8,3,13,7,4,13,3
N00003498,111,2,10,3,22,8,28,35,3,74,1,7,3,14,4,21,22,2,37,1,3,0,8,4,7,13,1
N00003499,99,0,12,4,21,10,14,34,4,58,0,7,3,16,3,9,19,1,41,0,5,1,5,7,5,15,3
N00003500,142,1,18,8,27,9,22,51,6,82,1,8,6,19,5,17,25,1,60,0,10,2,8,4,5,26,5
N00003501,134,2,15,7,29,8,15,45,13,88,1,8,4,22,6,12,26,9,46,1,7,3,7,2,3,19,4
N00003502,76,2,9,4,13,6,7,31,4,42,1,4,1,10,3,5,16,2,34,1,5,3,3,3,2,15,2
N00003503,148,2,16,8,36,9,16,52,9,98,2,9,5,24,6,13,34,5,50,0,7,3,12,3,3,18,4
N00003504,155,0,14,8,34,12,11,61,15,81,0,7,4,22,7,6,30,5,74,0,7,4,12,5,5,31,10
N00003505,88,2,15,8,28,3,11,18,3,61,1,9,7,21,2,8,10,3,27,1,6,1,7,1,3,8,0
N00003506,173,4,21,6,60,11,16,46,9,127,3,17,4,46,7,15,30,5,46,1,4,2,14,4,1,16,4
N00003507,96,2,13,7,31,5,4,32,2,71,2,9,4,26,5,4,20,1,25,0,4,3,5,0,0,12,1
N00003508,136,1,15,7,38,5,20,46,4,102,1,11,5,27,5,18,31,4,34,0,4,2,11,0,2,15,0
N00003509,129,4,9,10,31,5,8,60,2,77,1,4,6,22,4,7,32,1,52,3,5,4,9,1,1,28,1
N00003510,134,0,21,6,48,5,15,33,6,86,0,17,5,31,2,10,17,4,48,0,4,1,17,3,5,16,2
N00003511,103,4,10,9,30,5,9,29,7,72,2,9,5,23,2,6,20,5,31,2,1,4,7,3,3,9,2
N00003512,118,1,12,5,34,6,12,45,3,84,0,10,2,27,4,8,30,3,34,1,2,3,7,2,4,15,0
N00003513,212,5,22,24,65,7,22,54,13,149,2,14,15,47,6,15,38,12,63,3,8,9,18,1,7,16,1
N00003514,203,4,10,8,52,23,29,61,16,151,4,9,7,40,12,24,42,13,52,0,1,1,12,11,5,19,3
N00003515,71,0,5,9,17,6,9,20,5,51,0,4,6,11,3,9,16,2,20,0,1,3,6,3,0,4,3
N00003516,103,0,4,5,32,8,13,34,7,75,0,4,3,26,5,9,21,7,28,0,0,2,6,3,4,13,0
N00003517,147,1,13,8,38,13,23,41,10,100,0,9,7,28,9,15,26,6,47,1,4,1,10,4,8,15,4
N00003518,93,1,9,5,21,7,13,27,10,69,1,6,5,16,5,12,16,8,24,0,3,0,5,2,1,11,2
N00003519,52,3,3,3,18,3,8,12,2,36,2,2,3,12,1,5,9,2,16,1,1,0,6,2,3,3,0
N00003520,98,0,3,10,24,7,20,27,7,71,0,2,9,17,3,16,21,3,27,0,1,1,7,4,4,6,4
N00003521,528,5,9,10,36,7,64,393,4,463,4,7,7,27,6,54,356,2,65,1,2,3,9,1,10,37,2
N00003522,176,1,6,10,41,4,31,65,18,93,0,3,4,25,3,14,37,7,83,1,3,6,16,1,17,28,11
N00003523,170,2,11,6,26,12,34,69,10,66,1,3,2,14,8,14,19,5,104,1,8,4,12,4,20,50,5
N00003524,558,3,38,17,97,30,71,279,23,292,1,16,7,64,13,34,142,15,266,2,22,10,33,17,37,137,8
N00003525,162,0,17,7,38,10,21,57,12,85,0,8,3,26,5,12,24,7,77,0,9,4,12,5,9,33,5
N00003526,127,1,7,3,22,4,15,65,10,67,0,4,2,13,3,8,34,3,60,1,3,1,9,1,7,31,7
N00003527,242,11,27,44,54,11,22,66,7,159,6,14,32,43,3,16,40,5,83,5,13,12,11,8,6,26,2
N00003528,424,33,57,64,77,24,36,120,13,252,13,32,41,55,19,23,62,7,172,20,25,23,22,5,13,58,6
N00003529,216,1,23,49,35,10,21,68,9,141,0,12,35,26,7,17,38,6,75,1,11,14,9,3,4,30,3
N00003530,206,9,27,39,31,13,22,58,7,132,3,19,26,22,9,18,29,6,74,6,8,13,9,4,4,29,1
N00003531,193,9,26,29,33,10,20,61,5,131,4,17,21,23,5,17,40,4,62,5,9,8,10,5,3,21,1
N00003532,208,7,22,42,36,11,16,64,10,125,3,13,27,24,4,13,35,6,83,4,9,15,12,7,3,29,4
N00003533,263,9,40,44,33,20,27,84,6,213,7,35,38,28,16,22,63,4,50,2,5,6,5,4,5,21,2
N00003534,123,9,14,24,24,6,9,35,2,80,5,10,17,14,2,5,25,2,43,4,4,7,10,4,4,10,0
N00003535,224,19,25,40,41,11,17,68,3,139,9,19,21,27,9,13,38,3,85,10,6,19,14,2,4,30,0
N00003536,231,11,28,58,49,10,12,56,7,155,8,20,41,34,5,7,33,7,76,3,8,17,15,5,5,23,0
N00003537,112,6,15,21,15,9,9,34,3,84,4,9,18,13,9,6,23,2,28,2,6,3,2,0,3,11,1
N00003538,217,6,32,34,38,6,18,79,4,137,2,25,21,24,4,16,43,2,80,4,7,13,14,2,2,36,2
N00003539,174,9,23,28,29,15,10,56,4,145,8,21,23,27,11,8,43,4,29,1,2,5,2,4,2,13,0
N00003540,112,3,12,19,18,7,9,40,4,57,2,8,7,8,3,6,21,2,55,1,4,12,10,4,3,19,2
N00003541,109,7,17,15,31,4,3,25,7,70,3,10,7,22,2,2,18,6,39,4,7,8,9,2,1,7,1
N00003542,83,2,13,13,16,3,6,22,8,55,2,10,10,11,1,3,14,4,28,0,3,3,5,2,3,8,4
N00003543,273,13,34,30,48,9,31,91,17,186,8,22,22,35,6,24,61,8,87,5,12,8,13,3,7,30,9
N00003544,173,7,22,24,32,8,20,57,3,111,3,16,17,20,2,12,38,3,62,4,6,7,12,6,8,19,0
N00003545,204,17,32,33,24,11,23,57,7,130,7,19,22,18,7,19,34,4,74,10,13,11,6,4,4,23,3
N00003546,152,5,23,24,33,6,12,40,9,105,3,16,17,21,4,11,26,7,47,2,7,7,12,2,1,14,2
N00003547,328,13,45,80,55,14,27,87,7,257,4,37,72,37,10,24,69,4,71,9,8,8,18,4,3,18,3
N00003548,705,28,91,151,142,26,52,181,34,487,16,62,103,101,23,41,116,25,218,12,29,48,41,3,11,65,9
N00003549,233,33,18,64,31,9,8,63,7,142,11,17,41,17,4,6,41,5,91,22,1,23,14,5,2,22,2
N00003550,236,8,27,23,42,7,24,99,6,124,5,15,15,23,4,11,49,2,112,3,12,8,19,3,13,50,4
N00003551,217,8,21,30,51,7,38,50,12,140,6,15,20,40,6,27,18,8,77,2,6,10,11,1,11,32,4
N00003552,196,4,26,22,56,10,12,54,12,132,4,20,13,39,7,8,32,9,64,0,6,9,17,3,4,22,3
N00003553,189,3,15,26,45,5,15,69,11,139,3,11,19,38,2,12,47,7,50,0,4,7,7,3,3,22,4
N00003554,80,2,8,13,20,4,8,21,4,60,2,5,9,15,4,7,15,3,20,0,3,4,5,0,1,6,1
N00003555,133,5,18,23,28,6,8,37,8,93,3,11,18,18,4,7,27,5,40,2,7,5,10,2,1,10,3
N00003556,266,11,41,47,83,13,14,52,5,180,8,36,28,54,8,10,32,4,86,3,5,19,29,5,4,20,1
N00003557,89,2,13,17,20,6,5,24,2,71,2,10,12,17,5,4,19,2,18,0,3,5,3,1,1,5,0
N00003558,208,11,34,32,39,4,28,57,3,123,2,21,23,26,4,18,27,2,85,9,13,9,13,0,10,30,1
N00003559,240,6,26,51,40,15,17,78,7,171,4,19,36,30,10,12,56,4,69,2,7,15,10,5,5,22,3
N00003560,247,18,27,54,36,6,26,71,9,158,7,19,41,16,4,21,44,6,89,11,8,13,20,2,5,27,3
N00003561,233,16,22,62,37,9,9,71,7,162,8,14,46,30,8,8,45,3,71,8,8,16,7,1,1,26,4
N00003562,205,5,26,26,39,11,15,74,9,122,4,15,12,24,8,7,44,8,83,1,11,14,15,3,8,30,1
N00003563,235,22,28,35,46,22,22,56,4,148,8,22,22,35,11,15,31,4,87,14,6,13,11,11,7,25,0
N00003564,190,10,17,19,42,12,17,64,9,115,1,13,12,27,9,12,35,6,75,9,4,7,15,3,5,29,3
N00003565,214,8,28,31,44,12,16,69,6,119,5,16,14,27,7,12,34,4,95,3,12,17,17,5,4,35,2
N00003566,234,12,35,39,38,4,18,83,5,142,5,25,20,23,3,12,52,2,92,7,10,19,15,1,6,31,3
N00003567,246,11,41,31,38,11,30,82,2,141,4,24,19,26,5,22,41,0,105,7,17,12,12,6,8,41,2
N00003568,206,15,29,29,43,12,20,55,3,122,4,18,22,26,7,9,35,1,84,11,11,7,17,5,11,20,2
N00003569,258,21,34,61,44,13,18,59,8,149,7,25,37,28,8,10,26,8,109,14,9,24,16,5,8,33,0
N00003570,260,13,27,58,48,14,21,70,9,172,1,20,40,33,9,13,49,7,88,12,7,18,15,5,8,21,2
N00003571,137,4,15,16,34,8,15,41,4,93,3,7,10,30,4,13,24,2,44,1,8,6,4,4,2,17,2
N00003572,230,38,21,38,42,10,15,57,9,127,10,12,22,28,9,7,34,5,103,28,9,16,14,1,8,23,4
N00003573,227,13,27,37,53,11,22,59,5,136,5,20,23,36,7,15,25,5,91,8,7,14,17,4,7,34,0
N00003574,211,26,24,40,37,6,20,52,6,112,10,14,16,24,3,14,26,5,99,16,10,24,13,3,6,26,1
N00003575,243,19,30,62,25,11,30,58,8,153,4,20,43,21,8,18,32,7,90,15,10,19,4,3,12,26,1
N00003576,244,22,27,60,45,7,13,63,7,160,9,19,41,32,6,7,42,4,84,13,8,19,13,1,6,21,3
N00003577,174,17,27,37,24,10,17,34,8,122,8,20,22,19,9,16,21,7,52,9,7,15,5,1,1,13,1
N00003578,256,11,18,52,48,14,20,87,6,172,3,12,33,34,10,14,62,4,84,8,6,19,14,4,6,25,2
N00003579,233,15,30,53,35,11,19,64,6,143,6,19,34,23,8,10,40,3,90,9,11,19,12,3,9,24,3
N00003580,193,2,21,31,35,6,20,70,8,103,0,13,16,24,4,12,29,5,90,2,8,15,11,2,8,41,3
N00003581,326,9,59,50,72,12,24,85,15,260,7,39,40,60,11,23,68,12,66,2,20,10,12,1,1,17,3
N00003582,253,8,34,45,49,13,24,65,15,180,4,27,37,38,4,16,42,12,73,4,7,8,11,9,8,23,3
N00003583,276,3,30,45,63,10,33,77,15,177,1,17,31,45,8,23,43,9,99,2,13,14,18,2,10,34,6
N00003584,103,2,15,23,25,4,7,25,2,65,1,12,12,19,2,4,13,2,38,1,3,11,6,2,3,12,0
N00003585,118,3,15,28,24,7,9,28,4,88,2,12,19,19,5,6,21,4,30,1,3,9,5,2,3,7,0
N00003586,111,3,21,17,28,3,2,32,5,83,1,15,13,23,1,1,25,4,28,2,6,4,5,2,1,7,1
N00003587,239,23,22,52,44,5,26,61,6,144,10,8,36,30,3,16,35,6,95,13,14,16,14,2,10,26,0
N00003588,265,13,26,59,39,16,21,80,11,174,6,22,44,31,10,14,41,6,91,7,4,15,8,6,7,39,5
N00003589,227,14,27,41,52,6,22,60,5,145,6,19,29,36,3,14,34,4,82,8,8,12,16,3,8,26,1
N00003590,291,27,25,73,43,14,23,77,9,210,17,19,58,33,10,17,49,7,81,10,6,15,10,4,6,28,2
N00003591,237,13,28,63,29,16,19,63,6,163,5,19,43,18,11,16,47,4,74,8,9,20,11,5,3,16,2
N00003592,187,12,21,45,32,6,13,47,11,124,7,13,32,24,2,12,27,7,63,5,8,13,8,4,1,20,4
N00003593,248,21,39,46,41,5,16,70,10,167,7,32,31,28,4,10,49,6,81,14,7,15,13,1,6,21,4
N00003594,412,23,78,60,80,16,26,118,11,287,16,47,48,55,10,18,86,7,125,7,31,12,25,6,8,32,4
N00003595,168,7,21,28,40,6,22,39,5,110,2,17,18,29,4,15,23,2,58,5,4,10,11,2,7,16,3
N00003596,117,15,19,13,27,3,11,25,4,64,9,13,5,14,3,5,14,1,53,6,6,8,13,0,6,11,3
N00003597,221,24,27,41,41,7,16,60,5,136,11,20,21,28,4,11,40,1,85,13,7,20,13,3,5,20,4
N00003598,198,1,22,26,37,12,31,65,4,138,1,15,19,26,9,21,43,4,60,0,7,7,11,3,10,22,0
N00003599,195,8,22,20,34,10,23,66,12,106,5,14,9,23,6,16,26,7,89,3,8,11,11,4,7,40,5
N00003600,160,4,22,19,53,3,11,43,5,111,2,13,14,44,2,5,26,5,49,2,9,5,9,1,6,17,0
N00003601,179,5,24,19,34,9,28,56,4,89,0,11,14,22,2,12,25,3,90,5,13,5,12,7,16,31,1
N00003602,178,9,28,22,39,16,17,33,14,134,4,20,20,32,14,11,22,11,44,5,8,2,7,2,6,11,3
N00003603,152,3,18,29,29,8,13,42,10,109,3,14,22,20,6,11,26,7,43,0,4,7,9,2,2,16,3
N00003604,112,2,21,12,22,7,6,36,6,73,1,18,8,18,2,5,18,3,39,1,3,4,4,5,1,18,3
N00003605,94,3,20,14,19,4,7,26,1,65,3,15,12,14,1,5,14,1,29,0,5,2,5,3,2,12,0
N00003606,199,6,16,24,47,3,26,73,4,117,2,10,16,27,1,16,41,4,82,4,6,8,20,2,10,32,0
N00003607,234,7,25,19,44,15,33,79,12,160,5,19,13,34,12,29,40,8,74,2,6,6,10,3,4,39,4
N00003608,217,8,25,38,42,13,20,59,12,152,4,19,29,34,7,14,36,9,65,4,6,9,8,6,6,23,3
N00003609,111,1,12,15,23,9,14,31,6,64,0,10,11,17,4,6,10,6,47,1,2,4,6,5,8,21,0
N00003610,112,5,8,13,31,1,18,34,2,69,2,6,9,19,0,15,18,0,43,3,2,4,12,1,3,16,2
N00003611,95,6,7,15,23,7,9,27,1,53,4,5,7,16,3,8,10,0,42,2,2,8,7,4,1,17,1
N00003612,211,14,27,38,28,11,17,66,10,131,6,21,21,23,6,11,41,2,80,8,6,17,5,5,6,25,8
N00003613,198,24,33,29,33,16,18,40,5,130,11,24,20,23,8,11,31,2,68,13,9,9,10,8,7,9,3
N00003614,200,13,26,34,37,7,16,65,2,133,5,18,21,24,3,13,48,1,67,8,8,13,13,4,3,17,1
N00003615,151,12,27,22,30,10,7,40,3,95,8,15,10,24,6,4,26,2,56,4,12,12,6,4,3,14,1
N00003616,143,15,20,26,21,3,11,38,9,80,7,13,19,10,2,5,20,4,63,8,7,7,11,1,6,18,5
N00003617,124,4,26,11,28,6,13,31,5,89,4,14,7,19,4,10,26,5,35,0,12,4,9,2,3,5,0
N00003618,202,22,15,42,40,9,25,47,2,117,10,11,24,28,6,12,25,1,85,12,4,18,12,3,13,22,1
N00003619,198,16,21,30,48,5,21,54,3,130,6,16,21,31,5,17,32,2,68,10,5,9,17,0,4,22,1
N00003620,228,10,22,41,51,18,19,60,7,151,5,16,31,34,12,16,31,6,77,5,6,10,17,6,3,29,1
N00003621,186,15,28,29,36,16,13,40,9,123,7,22,19,25,9,8,29,4,63,8,6,10,11,7,5,11,5
N00003622,254,13,20,55,59,16,24,63,4,162,8,13,38,36,10,17,37,3,92,5,7,17,23,6,7,26,1
N00003623,118,7,19,20,21,9,9,30,3,68,4,11,9,15,4,7,16,2,50,3,8,11,6,5,2,14,1
N00003624,309,26,19,46,58,23,27,94,16,193,14,13,32,38,13,17,57,9,116,12,6,14,20,10,10,37,7
N00003625,157,8,15,34,29,7,15,41,8,95,4,11,18,16,2,11,28,5,62,4,4,16,13,5,4,13,3
N00003626,179,23,11,14,49,7,15,53,7,88,7,7,7,30,4,6,22,5,91,16,4,7,19,3,9,31,2
N00003627,113,1,13,10,40,2,20,23,4,83,1,11,7,32,1,14,15,2,30,0,2,3,8,1,6,8,2
N00003628,123,5,16,7,29,4,18,33,11,50,3,6,3,11,2,9,11,5,73,2,10,4,18,2,9,22,6
N00003629,92,1,4,10,19,5,14,33,6,45,0,1,9,12,2,6,14,1,47,1,3,1,7,3,8,19,5
N00003630,244,8,10,30,55,23,25,77,16,116,3,5,16,24,11,13,37,7,128,5,5,14,31,12,12,40,9
N00003631,65,2,7,3,22,3,10,16,2,35,1,4,2,12,3,5,6,2,30,1,3,1,10,0,5,10,0
N00003632,126,10,13,11,32,7,10,33,10,60,3,8,5,16,4,7,12,5,66,7,5,6,16,3,3,21,5
N00003633,57,3,4,4,17,5,10,12,2,41,3,3,3,12,2,7,9,2,16,0,1,1,5,3,3,3,0
N00003634,121,11,9,13,38,3,15,30,2,78,5,6,7,25,2,11,20,2,43,6,3,6,13,1,4,10,0
N00003635,139,18,10,11,30,9,14,47,0,82,6,8,6,22,5,9,26,0,57,12,2,5,8,4,5,21,0
N00003636,162,22,16,15,27,7,14,55,6,91,9,11,9,13,3,9,33,4,71,13,5,6,14,4,5,22,2
N00003637,150,3,10,11,37,5,17,57,10,72,1,4,9,19,2,13,20,4,78,2,6,2,18,3,4,37,6
N00003638,189,6,10,18,37,14,20,79,5,107,2,7,15,23,9,11,37,3,82,4,3,3,14,5,9,42,2
N00003639,148,9,5,13,35,8,13,56,9,60,2,3,7,19,7,4,14,4,88,7,2,6,16,1,9,42,5
N00003640,120,6,9,9,32,8,7,44,5,64,3,4,5,22,4,1,22,3,56,3,5,4,10,4,6,22,2
N00003641,232,47,15,28,37,13,22,64,6,129,23,8,15,22,7,12,39,3,103,24,7,13,15,6,10,25,3
N00003642,163,23,20,3,42,4,21,39,11,70,10,8,1,21,3,8,13,6,93,13,12,2,21,1,13,26,5
N00003643,185,8,18,34,27,18,18,54,8,115,6,12,27,19,7,10,30,4,70,2,6,7,8,11,8,24,4
N00003644,132,5,7,8,29,13,16,46,8,54,1,4,6,7,4,7,22,3,78,4,3,2,22,9,9,24,5
N00003645,199,5,12,30,48,13,22,60,9,118,3,5,22,25,7,10,40,6,81,2,7,8,23,6,12,20,3
N00003646,233,5,16,28,50,17,19,86,12,140,3,9,18,29,12,12,50,7,93,2,7,10,21,5,7,36,5
N00003647,282,19,14,56,60,17,30,73,13,189,10,7,42,43,10,17,51,9,93,9,7,14,17,7,13,22,4
N00003648,187,23,17,23,27,10,14,63,10,114,13,14,14,16,6,8,39,4,73,10,3,9,11,4,6,24,6
N00003649,237,24,24,48,39,16,20,61,5,151,7,16,35,28,11,15,35,4,86,17,8,13,11,5,5,26,1
N00003650,163,19,13,19,24,5,19,57,7,87,7,8,11,12,0,14,33,2,76,12,5,8,12,5,5,24,5
N00003651,125,6,17,20,13,8,6,49,6,81,1,8,17,8,5,6,33,3,44,5,9,3,5,3,0,16,3
N00003652,299,54,6,43,48,26,33,79,10,150,15,5,27,30,14,16,36,7,149,39,1,16,18,12,17,43,3
N00003653,159,14,7,30,27,7,5,61,8,88,4,4,19,19,3,4,30,5,71,10,3,11,8,4,1,31,3
N00003654,82,2,6,12,16,5,5,30,6,46,1,3,8,9,3,2,14,6,36,1,3,4,7,2,3,16,0
N00003655,58,3,3,9,18,3,2,20,0,29,2,3,6,7,1,1,9,0,29,1,0,3,11,2,1,11,0
N00003656,211,8,12,26,40,15,23,77,10,157,8,11,20,30,9,17,54,8,54,0,1,6,10,6,6,23,2
N00003657,151,4,12,17,35,9,20,49,5,101,2,9,9,25,7,16,29,4,50,2,3,8,10,2,4,20,1
N00003658,244,33,13,28,45,10,22,85,8,130,14,8,16,30,4,10,43,5,114,19,5,12,15,6,12,42,3
N00003659,150,18,12,23,34,5,14,39,5,86,9,8,17,20,3,5,21,3,64,9,4,6,14,2,9,18,2
N00003660,157,8,5,22,27,10,11,62,12,90,4,3,15,17,7,7,28,9,67,4,2,7,10,3,4,34,3
N00003661,119,4,4,15,19,7,12,51,7,75,2,3,8,14,4,7,34,3,44,2,1,7,5,3,5,17,4
N00003662,65,3,3,7,19,2,6,22,3,42,2,2,6,12,1,3,14,2,23,1,1,1,7,1,3,8,1
N00003663,98,4,7,7,23,7,8,35,7,58,1,6,4,17,5,5,14,6,40,3,1,3,6,2,3,21,1
N00003664,206,5,8,25,45,17,25,74,7,136,2,7,14,34,12,19,42,6,70,3,1,11,11,5,6,32,1
N00003665,191,27,18,28,29,10,19,48,12,103,9,16,11,20,4,10,26,7,88,18,2,17,9,6,9,22,5
N00003666,199,21,21,28,33,18,16,53,9,117,8,16,15,22,12,13,27,4,82,13,5,13,11,6,3,26,5
N00003667,193,8,19,46,39,7,17,53,4,121,1,11,28,26,6,9,36,4,72,7,8,18,13,1,8,17,0
N00003668,190,9,38,41,29,6,13,49,5,120,6,18,29,21,4,6,34,2,70,3,20,12,8,2,7,15,3
