GeographyCode,LC4404NI0001,LC4404NI0002,LC4404NI0003,LC4404NI0004,LC4404NI0005,LC4404NI0006,LC4404NI0007,LC4404NI0008,LC4404NI0009,LC4404NI0010,LC4404NI0011,LC4404NI0012,LC4404NI0013,LC4404NI0014,LC4404NI0015,LC4404NI0016,LC4404NI0017,LC4404NI0018,LC4404NI0019,LC4404NI0020,LC4404NI0021,LC4404NI0022,LC4404NI0023,LC4404NI0024,LC4404NI0025,LC4404NI0026,LC4404NI0027,LC4404NI0028,LC4404NI0029,LC4404NI0030,LC4404NI0031,LC4404NI0032,LC4404NI0033,LC4404NI0034,LC4404NI0035,LC4404NI0036,LC4404NI0037,LC4404NI0038,LC4404NI0039,LC4404NI0040,LC4404NI0041,LC4404NI0042,LC4404NI0043,LC4404NI0044,LC4404NI0045,LC4404NI0046,LC4404NI0047,LC4404NI0048,LC4404NI0049,LC4404NI0050,LC4404NI0051,LC4404NI0052,LC4404NI0053,LC4404NI0054,LC4404NI0055,LC4404NI0056,LC4404NI0057,LC4404NI0058,LC4404NI0059,LC4404NI0060
N00000104,130,107,23,81,60,21,44,43,1,3,3,0,2,1,1,65,64,1,39,38,1,25,25,0,1,1,0,0,0,0,34,14,20,24,5,19,8,7,1,2,2,0,0,0,0,31,29,2,18,17,1,11,11,0,0,0,0,2,1,1
N00000105,148,128,20,105,90,15,37,32,5,5,5,0,1,1,0,89,83,6,68,62,6,16,16,0,4,4,0,1,1,0,31,22,9,25,17,8,5,4,1,1,1,0,0,0,0,28,23,5,12,11,1,16,12,4,0,0,0,0,0,0
N00000106,103,70,33,77,48,29,24,20,4,2,2,0,0,0,0,31,28,3,20,17,3,10,10,0,1,1,0,0,0,0,58,30,28,47,22,25,10,7,3,1,1,0,0,0,0,14,12,2,10,9,1,4,3,1,0,0,0,0,0,0
N00000107,120,105,15,76,64,12,43,40,3,1,1,0,0,0,0,56,56,0,32,32,0,23,23,0,1,1,0,0,0,0,42,28,14,28,17,11,14,11,3,0,0,0,0,0,0,22,21,1,16,15,1,6,6,0,0,0,0,0,0,0
N00000108,110,91,19,88,70,18,22,21,1,0,0,0,0,0,0,83,75,8,67,59,8,16,16,0,0,0,0,0,0,0,11,4,7,10,3,7,1,1,0,0,0,0,0,0,0,16,12,4,11,8,3,5,4,1,0,0,0,0,0,0
N00000109,229,189,40,145,110,35,82,77,5,2,2,0,0,0,0,126,120,6,79,74,5,46,45,1,1,1,0,0,0,0,39,20,19,29,11,18,10,9,1,0,0,0,0,0,0,64,49,15,37,25,12,26,23,3,1,1,0,0,0,0
N00000110,122,104,18,86,71,15,34,31,3,2,2,0,0,0,0,68,67,1,50,49,1,17,17,0,1,1,0,0,0,0,26,13,13,22,11,11,4,2,2,0,0,0,0,0,0,28,24,4,14,11,3,13,12,1,1,1,0,0,0,0
N00000111,136,135,1,91,90,1,40,40,0,4,4,0,1,1,0,121,121,0,81,81,0,38,38,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,14,13,1,10,9,1,2,2,0,2,2,0,0,0,0
N00000112,143,143,0,86,86,0,53,53,0,4,4,0,0,0,0,111,111,0,69,69,0,42,42,0,0,0,0,0,0,0,17,17,0,8,8,0,7,7,0,2,2,0,0,0,0,15,15,0,9,9,0,4,4,0,2,2,0,0,0,0
N00000113,122,120,2,78,77,1,44,43,1,0,0,0,0,0,0,88,88,0,55,55,0,33,33,0,0,0,0,0,0,0,13,11,2,9,8,1,4,3,1,0,0,0,0,0,0,21,21,0,14,14,0,7,7,0,0,0,0,0,0,0
N00000114,121,121,0,76,76,0,45,45,0,0,0,0,0,0,0,109,109,0,71,71,0,38,38,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,9,9,0,3,3,0,6,6,0,0,0,0,0,0,0
N00000115,128,122,6,87,82,5,37,37,0,4,3,1,0,0,0,76,75,1,51,50,1,24,24,0,1,1,0,0,0,0,37,33,4,25,21,4,10,10,0,2,2,0,0,0,0,15,14,1,11,11,0,3,3,0,1,0,1,0,0,0
N00000116,119,98,21,74,53,21,43,43,0,2,2,0,0,0,0,70,69,1,38,37,1,31,31,0,1,1,0,0,0,0,36,17,19,29,10,19,6,6,0,1,1,0,0,0,0,13,12,1,7,6,1,6,6,0,0,0,0,0,0,0
N00000117,86,54,32,67,36,31,17,16,1,1,1,0,1,1,0,23,21,2,16,14,2,7,7,0,0,0,0,0,0,0,51,24,27,45,19,26,5,4,1,0,0,0,1,1,0,12,9,3,6,3,3,5,5,0,1,1,0,0,0,0
N00000118,143,108,35,121,96,25,21,11,10,0,0,0,1,1,0,96,91,5,84,79,5,11,11,0,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,45,16,29,35,16,19,10,0,10,0,0,0,0,0,0
N00000119,125,123,2,107,106,1,16,15,1,2,2,0,0,0,0,121,120,1,106,105,1,13,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0
N00000120,127,126,1,105,104,1,22,22,0,0,0,0,0,0,0,112,111,1,94,93,1,18,18,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,14,14,0,11,11,0,3,3,0,0,0,0,0,0,0
N00000121,124,122,2,84,83,1,38,37,1,2,2,0,0,0,0,93,92,1,64,64,0,28,27,1,1,1,0,0,0,0,5,5,0,1,1,0,3,3,0,1,1,0,0,0,0,26,25,1,19,18,1,7,7,0,0,0,0,0,0,0
N00000122,199,174,25,166,145,21,32,29,3,1,0,1,0,0,0,164,154,10,137,129,8,27,25,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,34,19,15,29,16,13,4,3,1,1,0,1,0,0,0
N00000123,143,133,10,132,123,9,10,9,1,1,1,0,0,0,0,134,130,4,125,121,4,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,7,2,5,2,1,1,0,0,0,0,0,0
N00000124,143,136,7,124,121,3,17,14,3,2,1,1,0,0,0,122,117,5,108,105,3,13,12,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20,18,2,15,15,0,4,2,2,1,1,0,0,0,0
N00000125,148,147,1,94,94,0,51,50,1,2,2,0,1,1,0,121,120,1,77,77,0,43,42,1,0,0,0,1,1,0,6,6,0,2,2,0,3,3,0,1,1,0,0,0,0,21,21,0,15,15,0,5,5,0,1,1,0,0,0,0
N00000126,134,132,2,73,72,1,53,52,1,7,7,0,1,1,0,118,117,1,64,64,0,46,45,1,7,7,0,1,1,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,14,13,1,9,8,1,5,5,0,0,0,0,0,0,0
N00000127,130,129,1,80,79,1,45,45,0,5,5,0,0,0,0,93,93,0,56,56,0,33,33,0,4,4,0,0,0,0,17,17,0,12,12,0,5,5,0,0,0,0,0,0,0,20,19,1,12,11,1,7,7,0,1,1,0,0,0,0
N00000128,282,273,9,170,166,4,96,92,4,14,13,1,2,2,0,237,235,2,148,147,1,82,81,1,7,7,0,0,0,0,9,8,1,3,2,1,3,3,0,2,2,0,1,1,0,36,30,6,19,17,2,11,8,3,5,4,1,1,1,0
N00000129,138,136,2,83,81,2,50,50,0,3,3,0,2,2,0,35,34,1,20,19,1,13,13,0,1,1,0,1,1,0,76,76,0,47,47,0,27,27,0,1,1,0,1,1,0,27,26,1,16,15,1,10,10,0,1,1,0,0,0,0
N00000130,152,152,0,93,93,0,57,57,0,1,1,0,1,1,0,140,140,0,88,88,0,51,51,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,11,0,4,4,0,6,6,0,1,1,0,0,0,0
N00000131,136,136,0,103,103,0,32,32,0,1,1,0,0,0,0,126,126,0,96,96,0,30,30,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,8,8,0,7,7,0,0,0,0,1,1,0,0,0,0
N00000132,121,121,0,82,82,0,39,39,0,0,0,0,0,0,0,115,115,0,79,79,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,3,3,0,0,0,0,0,0,0
N00000133,139,137,2,106,105,1,32,31,1,1,1,0,0,0,0,103,102,1,79,79,0,23,22,1,1,1,0,0,0,0,22,21,1,19,18,1,3,3,0,0,0,0,0,0,0,14,14,0,8,8,0,6,6,0,0,0,0,0,0,0
N00000134,177,157,20,130,118,12,46,38,8,1,1,0,0,0,0,149,136,13,110,103,7,38,32,6,1,1,0,0,0,0,9,7,2,6,4,2,3,3,0,0,0,0,0,0,0,19,14,5,14,11,3,5,3,2,0,0,0,0,0,0
N00000135,119,119,0,71,71,0,46,46,0,2,2,0,0,0,0,80,80,0,48,48,0,30,30,0,2,2,0,0,0,0,33,33,0,20,20,0,13,13,0,0,0,0,0,0,0,6,6,0,3,3,0,3,3,0,0,0,0,0,0,0
N00000136,188,178,10,134,128,6,54,50,4,0,0,0,0,0,0,172,167,5,122,119,3,50,48,2,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,14,9,5,10,7,3,4,2,2,0,0,0,0,0,0
N00000137,120,120,0,79,79,0,41,41,0,0,0,0,0,0,0,112,112,0,73,73,0,39,39,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,0,6,6,0,1,1,0,0,0,0,0,0,0
N00000138,155,155,0,104,104,0,50,50,0,1,1,0,0,0,0,151,151,0,100,100,0,50,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
N00000139,133,100,33,108,84,24,22,14,8,2,2,0,1,0,1,94,82,12,79,71,8,14,10,4,1,1,0,0,0,0,27,11,16,21,8,13,6,3,3,0,0,0,0,0,0,12,7,5,8,5,3,2,1,1,1,1,0,1,0,1
N00000140,158,139,19,130,113,17,26,24,2,2,2,0,0,0,0,113,112,1,93,92,1,18,18,0,2,2,0,0,0,0,13,2,11,12,1,11,1,1,0,0,0,0,0,0,0,32,25,7,25,20,5,7,5,2,0,0,0,0,0,0
N00000141,220,148,72,165,105,60,54,42,12,1,1,0,0,0,0,81,76,5,51,50,1,30,26,4,0,0,0,0,0,0,97,44,53,79,34,45,17,9,8,1,1,0,0,0,0,42,28,14,35,21,14,7,7,0,0,0,0,0,0,0
N00000142,96,96,0,73,73,0,21,21,0,2,2,0,0,0,0,64,64,0,53,53,0,11,11,0,0,0,0,0,0,0,17,17,0,10,10,0,6,6,0,1,1,0,0,0,0,15,15,0,10,10,0,4,4,0,1,1,0,0,0,0
N00000143,123,52,71,93,36,57,29,15,14,1,1,0,0,0,0,49,31,18,34,23,11,15,8,7,0,0,0,0,0,0,57,15,42,45,9,36,11,5,6,1,1,0,0,0,0,17,6,11,14,4,10,3,2,1,0,0,0,0,0,0
N00000144,110,58,52,82,43,39,27,15,12,1,0,1,0,0,0,48,33,15,35,25,10,12,8,4,1,0,1,0,0,0,46,15,31,35,12,23,11,3,8,0,0,0,0,0,0,16,10,6,12,6,6,4,4,0,0,0,0,0,0,0
N00000145,75,34,41,66,28,38,8,5,3,1,1,0,0,0,0,12,9,3,10,8,2,2,1,1,0,0,0,0,0,0,54,23,31,49,19,30,4,3,1,1,1,0,0,0,0,9,2,7,7,1,6,2,1,1,0,0,0,0,0,0
N00000146,105,102,3,89,86,3,16,16,0,0,0,0,0,0,0,84,84,0,74,74,0,10,10,0,0,0,0,0,0,0,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,17,15,2,12,10,2,5,5,0,0,0,0,0,0,0
N00000147,106,80,26,82,63,19,23,16,7,1,1,0,0,0,0,55,52,3,42,41,1,12,10,2,1,1,0,0,0,0,30,15,15,24,13,11,6,2,4,0,0,0,0,0,0,21,13,8,16,9,7,5,4,1,0,0,0,0,0,0
N00000148,279,265,14,189,181,8,87,81,6,1,1,0,2,2,0,161,158,3,110,109,1,51,49,2,0,0,0,0,0,0,46,37,9,30,25,5,16,12,4,0,0,0,0,0,0,72,70,2,49,47,2,20,20,0,1,1,0,2,2,0
N00000149,187,185,2,141,139,2,44,44,0,2,2,0,0,0,0,127,126,1,93,92,1,33,33,0,1,1,0,0,0,0,30,29,1,23,22,1,6,6,0,1,1,0,0,0,0,30,30,0,25,25,0,5,5,0,0,0,0,0,0,0
N00000150,149,149,0,120,120,0,28,28,0,0,0,0,1,1,0,142,142,0,117,117,0,25,25,0,0,0,0,0,0,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,4,4,0,2,2,0,1,1,0,0,0,0,1,1,0
N00000151,131,124,7,99,95,4,31,28,3,1,1,0,0,0,0,83,83,0,63,63,0,19,19,0,1,1,0,0,0,0,20,19,1,13,13,0,7,6,1,0,0,0,0,0,0,28,22,6,23,19,4,5,3,2,0,0,0,0,0,0
N00000152,131,125,6,98,92,6,33,33,0,0,0,0,0,0,0,55,55,0,39,39,0,16,16,0,0,0,0,0,0,0,58,53,5,44,39,5,14,14,0,0,0,0,0,0,0,18,17,1,15,14,1,3,3,0,0,0,0,0,0,0
N00000153,111,108,3,79,76,3,31,31,0,1,1,0,0,0,0,65,65,0,49,49,0,15,15,0,1,1,0,0,0,0,27,26,1,21,20,1,6,6,0,0,0,0,0,0,0,19,17,2,9,7,2,10,10,0,0,0,0,0,0,0
N00000154,108,108,0,76,76,0,30,30,0,2,2,0,0,0,0,82,82,0,60,60,0,20,20,0,2,2,0,0,0,0,11,11,0,7,7,0,4,4,0,0,0,0,0,0,0,15,15,0,9,9,0,6,6,0,0,0,0,0,0,0
N00000155,128,126,2,96,94,2,31,31,0,1,1,0,0,0,0,98,98,0,73,73,0,25,25,0,0,0,0,0,0,0,14,14,0,7,7,0,6,6,0,1,1,0,0,0,0,16,14,2,16,14,2,0,0,0,0,0,0,0,0,0
N00000156,127,127,0,94,94,0,31,31,0,2,2,0,0,0,0,124,124,0,92,92,0,31,31,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0
N00000157,139,138,1,106,105,1,32,32,0,1,1,0,0,0,0,116,115,1,91,90,1,24,24,0,1,1,0,0,0,0,6,6,0,1,1,0,5,5,0,0,0,0,0,0,0,17,17,0,14,14,0,3,3,0,0,0,0,0,0,0
N00000158,286,241,45,229,186,43,53,51,2,3,3,0,1,1,0,229,189,40,192,154,38,33,31,2,3,3,0,1,1,0,5,4,1,3,2,1,2,2,0,0,0,0,0,0,0,52,48,4,34,30,4,18,18,0,0,0,0,0,0,0
N00000159,116,102,14,96,83,13,20,19,1,0,0,0,0,0,0,58,56,2,50,48,2,8,8,0,0,0,0,0,0,0,32,21,11,29,19,10,3,2,1,0,0,0,0,0,0,26,25,1,17,16,1,9,9,0,0,0,0,0,0,0
N00000160,124,121,3,103,101,2,21,20,1,0,0,0,0,0,0,80,80,0,72,72,0,8,8,0,0,0,0,0,0,0,19,19,0,13,13,0,6,6,0,0,0,0,0,0,0,25,22,3,18,16,2,7,6,1,0,0,0,0,0,0
N00000161,128,127,1,114,114,0,14,13,1,0,0,0,0,0,0,121,120,1,110,110,0,11,10,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0
N00000162,115,112,3,96,93,3,19,19,0,0,0,0,0,0,0,96,94,2,80,78,2,16,16,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,17,16,1,15,14,1,2,2,0,0,0,0,0,0,0
N00000163,155,119,36,108,83,25,46,35,11,1,1,0,0,0,0,62,60,2,41,39,2,20,20,0,1,1,0,0,0,0,55,28,27,38,22,16,17,6,11,0,0,0,0,0,0,38,31,7,29,22,7,9,9,0,0,0,0,0,0,0
N00000164,118,118,0,100,100,0,17,17,0,0,0,0,1,1,0,110,110,0,92,92,0,17,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0
N00000165,135,135,0,112,112,0,20,20,0,2,2,0,1,1,0,115,115,0,96,96,0,16,16,0,2,2,0,1,1,0,5,5,0,4,4,0,1,1,0,0,0,0,0,0,0,15,15,0,12,12,0,3,3,0,0,0,0,0,0,0
N00000166,122,122,0,98,98,0,24,24,0,0,0,0,0,0,0,112,112,0,93,93,0,19,19,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,9,0,5,5,0,4,4,0,0,0,0,0,0,0
N00000167,149,144,5,117,115,2,31,28,3,0,0,0,1,1,0,137,132,5,111,109,2,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,6,6,0,5,5,0,0,0,0,1,1,0
N00000168,145,145,0,123,123,0,22,22,0,0,0,0,0,0,0,136,136,0,117,117,0,19,19,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,7,7,0,5,5,0,2,2,0,0,0,0,0,0,0
N00000169,279,270,9,217,211,6,62,59,3,0,0,0,0,0,0,222,221,1,176,176,0,46,45,1,0,0,0,0,0,0,10,10,0,7,7,0,3,3,0,0,0,0,0,0,0,47,39,8,34,28,6,13,11,2,0,0,0,0,0,0
N00000170,139,139,0,94,94,0,44,44,0,1,1,0,0,0,0,111,111,0,80,80,0,30,30,0,1,1,0,0,0,0,14,14,0,7,7,0,7,7,0,0,0,0,0,0,0,14,14,0,7,7,0,7,7,0,0,0,0,0,0,0
N00000171,146,145,1,120,120,0,24,24,0,1,1,0,1,0,1,131,131,0,110,110,0,21,21,0,0,0,0,0,0,0,8,8,0,7,7,0,1,1,0,0,0,0,0,0,0,7,6,1,3,3,0,2,2,0,1,1,0,1,0,1
N00000172,307,303,4,244,241,3,59,58,1,4,4,0,0,0,0,273,271,2,220,218,2,51,51,0,2,2,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,29,27,2,19,18,1,8,7,1,2,2,0,0,0,0
N00000173,144,144,0,120,120,0,23,23,0,0,0,0,1,1,0,119,119,0,101,101,0,18,18,0,0,0,0,0,0,0,7,7,0,5,5,0,1,1,0,0,0,0,1,1,0,18,18,0,14,14,0,4,4,0,0,0,0,0,0,0
N00000174,163,161,2,111,109,2,51,51,0,1,1,0,0,0,0,75,75,0,46,46,0,29,29,0,0,0,0,0,0,0,59,59,0,45,45,0,13,13,0,1,1,0,0,0,0,29,27,2,20,18,2,9,9,0,0,0,0,0,0,0
N00000175,140,139,1,97,96,1,40,40,0,2,2,0,1,1,0,121,120,1,83,82,1,35,35,0,2,2,0,1,1,0,5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,14,14,0,11,11,0,3,3,0,0,0,0,0,0,0
N00000176,205,196,9,136,131,5,68,64,4,1,1,0,0,0,0,127,125,2,84,84,0,43,41,2,0,0,0,0,0,0,32,27,5,23,20,3,9,7,2,0,0,0,0,0,0,46,44,2,29,27,2,16,16,0,1,1,0,0,0,0
N00000177,167,118,49,128,86,42,36,29,7,3,3,0,0,0,0,93,80,13,68,58,10,23,20,3,2,2,0,0,0,0,20,3,17,16,1,15,4,2,2,0,0,0,0,0,0,54,35,19,44,27,17,9,7,2,1,1,0,0,0,0
N00000178,355,284,71,291,230,61,62,52,10,0,0,0,2,2,0,158,148,10,125,118,7,33,30,3,0,0,0,0,0,0,110,64,46,92,52,40,17,11,6,0,0,0,1,1,0,87,72,15,74,60,14,12,11,1,0,0,0,1,1,0
N00000179,492,288,204,387,225,162,101,60,41,2,2,0,2,1,1,204,153,51,161,122,39,43,31,12,0,0,0,0,0,0,151,66,85,129,53,76,20,12,8,1,1,0,1,0,1,137,69,68,97,50,47,38,17,21,1,1,0,1,1,0
N00000180,131,108,23,91,72,19,38,34,4,2,2,0,0,0,0,62,60,2,42,40,2,19,19,0,1,1,0,0,0,0,56,38,18,40,25,15,16,13,3,0,0,0,0,0,0,13,10,3,9,7,2,3,2,1,1,1,0,0,0,0
N00000181,168,72,96,123,56,67,43,16,27,2,0,2,0,0,0,54,41,13,42,33,9,11,8,3,1,0,1,0,0,0,51,20,31,43,16,27,8,4,4,0,0,0,0,0,0,63,11,52,38,7,31,24,4,20,1,0,1,0,0,0
N00000182,105,104,1,72,71,1,33,33,0,0,0,0,0,0,0,70,70,0,46,46,0,24,24,0,0,0,0,0,0,0,21,20,1,14,13,1,7,7,0,0,0,0,0,0,0,14,14,0,12,12,0,2,2,0,0,0,0,0,0,0
N00000183,146,131,15,112,103,9,31,26,5,3,2,1,0,0,0,86,81,5,70,67,3,15,14,1,1,0,1,0,0,0,9,8,1,7,7,0,2,1,1,0,0,0,0,0,0,51,42,9,35,29,6,14,11,3,2,2,0,0,0,0
N00000184,184,93,91,153,74,79,30,18,12,1,1,0,0,0,0,88,58,30,75,47,28,13,11,2,0,0,0,0,0,0,26,2,24,24,2,22,2,0,2,0,0,0,0,0,0,70,33,37,54,25,29,15,7,8,1,1,0,0,0,0
N00000185,121,81,40,108,68,40,13,13,0,0,0,0,0,0,0,43,40,3,37,34,3,6,6,0,0,0,0,0,0,0,51,20,31,48,17,31,3,3,0,0,0,0,0,0,0,27,21,6,23,17,6,4,4,0,0,0,0,0,0,0
N00000186,137,127,10,99,91,8,37,35,2,0,0,0,1,1,0,54,52,2,43,41,2,10,10,0,0,0,0,1,1,0,57,52,5,38,33,5,19,19,0,0,0,0,0,0,0,26,23,3,18,17,1,8,6,2,0,0,0,0,0,0
N00000187,126,102,24,95,76,19,29,25,4,1,0,1,1,1,0,34,29,5,24,20,4,10,9,1,0,0,0,0,0,0,75,59,16,61,49,12,12,9,3,1,0,1,1,1,0,17,14,3,10,7,3,7,7,0,0,0,0,0,0,0
N00000188,128,128,0,79,79,0,45,45,0,4,4,0,0,0,0,86,86,0,55,55,0,29,29,0,2,2,0,0,0,0,32,32,0,17,17,0,14,14,0,1,1,0,0,0,0,10,10,0,7,7,0,2,2,0,1,1,0,0,0,0
N00000189,125,124,1,100,99,1,25,25,0,0,0,0,0,0,0,113,112,1,92,91,1,21,21,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,10,10,0,7,7,0,3,3,0,0,0,0,0,0,0
N00000190,119,119,0,87,87,0,32,32,0,0,0,0,0,0,0,111,111,0,82,82,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,0,0,0,0,0,0,0
N00000191,124,124,0,93,93,0,29,29,0,2,2,0,0,0,0,118,118,0,90,90,0,27,27,0,1,1,0,0,0,0,3,3,0,1,1,0,1,1,0,1,1,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
N00000192,120,120,0,81,81,0,38,38,0,1,1,0,0,0,0,95,95,0,67,67,0,27,27,0,1,1,0,0,0,0,11,11,0,5,5,0,6,6,0,0,0,0,0,0,0,14,14,0,9,9,0,5,5,0,0,0,0,0,0,0
N00000193,111,96,15,59,44,15,47,47,0,3,3,0,2,2,0,37,35,2,15,13,2,19,19,0,2,2,0,1,1,0,57,46,11,38,27,11,17,17,0,1,1,0,1,1,0,17,15,2,6,4,2,11,11,0,0,0,0,0,0,0
N00000194,119,118,1,84,84,0,33,32,1,2,2,0,0,0,0,71,71,0,51,51,0,19,19,0,1,1,0,0,0,0,32,32,0,26,26,0,6,6,0,0,0,0,0,0,0,16,15,1,7,7,0,8,7,1,1,1,0,0,0,0
N00000195,123,123,0,88,88,0,33,33,0,2,2,0,0,0,0,62,62,0,45,45,0,17,17,0,0,0,0,0,0,0,38,38,0,27,27,0,9,9,0,2,2,0,0,0,0,23,23,0,16,16,0,7,7,0,0,0,0,0,0,0
N00000196,116,115,1,82,82,0,32,31,1,2,2,0,0,0,0,29,29,0,19,19,0,10,10,0,0,0,0,0,0,0,67,67,0,50,50,0,16,16,0,1,1,0,0,0,0,20,19,1,13,13,0,6,5,1,1,1,0,0,0,0
N00000197,115,115,0,69,69,0,46,46,0,0,0,0,0,0,0,107,107,0,64,64,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,0,0,0,0,0,0,0
N00000198,110,109,1,71,71,0,38,37,1,1,1,0,0,0,0,100,99,1,67,67,0,33,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,4,4,0,5,5,0,1,1,0,0,0,0
N00000199,130,128,2,81,80,1,48,47,1,1,1,0,0,0,0,115,114,1,71,70,1,43,43,0,1,1,0,0,0,0,5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,10,9,1,7,7,0,3,2,1,0,0,0,0,0,0
N00000200,124,120,4,73,70,3,51,50,1,0,0,0,0,0,0,111,110,1,70,69,1,41,41,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12,10,2,2,1,1,10,9,1,0,0,0,0,0,0
N00000201,143,134,9,118,111,7,24,23,1,0,0,0,1,0,1,114,114,0,96,96,0,18,18,0,0,0,0,0,0,0,13,4,9,11,4,7,1,0,1,0,0,0,1,0,1,16,16,0,11,11,0,5,5,0,0,0,0,0,0,0
N00000202,132,123,9,113,105,8,19,18,1,0,0,0,0,0,0,123,119,4,106,102,4,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,7,3,4,2,1,1,0,0,0,0,0,0
N00000203,134,134,0,102,102,0,29,29,0,3,3,0,0,0,0,114,114,0,87,87,0,25,25,0,2,2,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,17,17,0,13,13,0,3,3,0,1,1,0,0,0,0
N00000204,152,152,0,109,109,0,43,43,0,0,0,0,0,0,0,120,120,0,87,87,0,33,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,31,31,0,21,21,0,10,10,0,0,0,0,0,0,0
N00000205,118,117,1,87,87,0,30,29,1,1,1,0,0,0,0,102,102,0,77,77,0,24,24,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15,14,1,10,10,0,5,4,1,0,0,0,0,0,0
N00000206,212,156,56,157,120,37,50,33,17,4,3,1,1,0,1,121,83,38,89,66,23,30,17,13,1,0,1,1,0,1,15,13,2,11,9,2,3,3,0,1,1,0,0,0,0,76,60,16,57,45,12,17,13,4,2,2,0,0,0,0
N00000207,119,118,1,89,89,0,30,29,1,0,0,0,0,0,0,88,88,0,66,66,0,22,22,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,29,28,1,22,22,0,7,6,1,0,0,0,0,0,0
N00000208,121,116,5,89,84,5,30,30,0,0,0,0,2,2,0,117,113,4,85,81,4,30,30,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
N00000209,122,119,3,98,95,3,24,24,0,0,0,0,0,0,0,116,114,2,94,92,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,4,3,1,2,2,0,0,0,0,0,0,0
N00000210,219,139,80,187,118,69,29,19,10,2,2,0,1,0,1,123,92,31,107,79,28,15,12,3,1,1,0,0,0,0,30,6,24,26,4,22,4,2,2,0,0,0,0,0,0,66,41,25,54,35,19,10,5,5,1,1,0,1,0,1
