GeographyCode,LC4401NI0001,LC4401NI0002,LC4401NI0003,LC4401NI0004,LC4401NI0005,LC4401NI0006,LC4401NI0007,LC4401NI0008,LC4401NI0009,LC4401NI0010,LC4401NI0011,LC4401NI0012,LC4401NI0013,LC4401NI0014,LC4401NI0015,LC4401NI0016,LC4401NI0017,LC4401NI0018,LC4401NI0019,LC4401NI0020,LC4401NI0021,LC4401NI0022,LC4401NI0023,LC4401NI0024,LC4401NI0025,LC4401NI0026,LC4401NI0027,LC4401NI0028,LC4401NI0029,LC4401NI0030,LC4401NI0031,LC4401NI0032,LC4401NI0033,LC4401NI0034,LC4401NI0035,LC4401NI0036,LC4401NI0037,LC4401NI0038,LC4401NI0039,LC4401NI0040,LC4401NI0041,LC4401NI0042,LC4401NI0043,LC4401NI0044,LC4401NI0045,LC4401NI0046,LC4401NI0047,LC4401NI0048
N00000942,122,53,69,21,16,5,62,36,26,39,1,38,109,45,64,13,11,2,60,34,26,36,0,36,2,1,1,2,1,1,0,0,0,0,0,0,11,7,4,6,4,2,2,2,0,3,1,2
N00000943,105,35,70,26,18,8,47,15,32,32,2,30,85,25,60,13,9,4,41,15,26,31,1,30,5,4,1,4,4,0,1,0,1,0,0,0,15,6,9,9,5,4,5,0,5,1,1,0
N00000944,91,35,56,31,18,13,51,15,36,9,2,7,39,11,28,8,5,3,22,4,18,9,2,7,40,18,22,18,9,9,22,9,13,0,0,0,12,6,6,5,4,1,7,2,5,0,0,0
N00000945,105,28,77,6,6,0,48,21,27,51,1,50,96,24,72,5,5,0,45,18,27,46,1,45,1,1,0,0,0,0,1,1,0,0,0,0,8,3,5,1,1,0,2,2,0,5,0,5
N00000946,207,126,81,107,75,32,83,50,33,17,1,16,85,44,41,25,16,9,46,27,19,14,1,13,74,51,23,50,38,12,22,13,9,2,0,2,48,31,17,32,21,11,15,10,5,1,0,1
N00000947,117,65,52,51,36,15,54,28,26,12,1,11,71,31,40,20,13,7,40,17,23,11,1,10,31,26,5,18,15,3,13,11,2,0,0,0,15,8,7,13,8,5,1,0,1,1,0,1
N00000948,108,55,53,42,31,11,50,23,27,16,1,15,77,38,39,22,16,6,42,21,21,13,1,12,4,1,3,3,1,2,0,0,0,1,0,1,27,16,11,17,14,3,8,2,6,2,0,2
N00000949,134,60,74,56,31,25,62,26,36,16,3,13,73,27,46,16,9,7,43,15,28,14,3,11,44,21,23,26,13,13,16,8,8,2,0,2,17,12,5,14,9,5,3,3,0,0,0,0
N00000950,138,72,66,66,41,25,54,30,24,18,1,17,60,25,35,18,10,8,26,14,12,16,1,15,35,27,8,22,16,6,13,11,2,0,0,0,43,20,23,26,15,11,15,5,10,2,0,2
N00000951,106,45,61,35,21,14,54,24,30,17,0,17,80,31,49,19,11,8,46,20,26,15,0,15,10,3,7,7,3,4,3,0,3,0,0,0,16,11,5,9,7,2,5,4,1,2,0,2
N00000952,176,89,87,53,37,16,93,49,44,30,3,27,78,36,42,11,7,4,46,26,20,21,3,18,63,36,27,33,22,11,27,14,13,3,0,3,35,17,18,9,8,1,20,9,11,6,0,6
N00000953,117,60,57,42,25,17,61,33,28,14,2,12,82,35,47,22,12,10,47,22,25,13,1,12,13,10,3,9,6,3,4,4,0,0,0,0,22,15,7,11,7,4,10,7,3,1,1,0
N00000954,121,62,59,54,35,19,49,24,25,18,3,15,23,10,13,5,3,2,8,5,3,10,2,8,89,46,43,45,29,16,36,16,20,8,1,7,9,6,3,4,3,1,5,3,2,0,0,0
N00000955,158,43,115,19,9,10,81,32,49,58,2,56,130,33,97,15,9,6,62,22,40,53,2,51,1,0,1,1,0,1,0,0,0,0,0,0,27,10,17,3,0,3,19,10,9,5,0,5
N00000956,215,97,118,48,30,18,128,62,66,39,5,34,130,49,81,16,9,7,84,36,48,30,4,26,16,9,7,6,3,3,9,6,3,1,0,1,69,39,30,26,18,8,35,20,15,8,1,7
N00000957,192,49,143,6,5,1,61,40,21,125,4,121,176,42,134,5,4,1,54,34,20,117,4,113,1,1,0,1,1,0,0,0,0,0,0,0,15,6,9,0,0,0,7,6,1,8,0,8
N00000958,132,47,85,20,14,6,72,33,39,40,0,40,98,28,70,8,4,4,53,24,29,37,0,37,11,6,5,3,3,0,8,3,5,0,0,0,23,13,10,9,7,2,11,6,5,3,0,3
N00000959,204,61,143,32,27,5,90,31,59,82,3,79,168,35,133,17,14,3,70,18,52,81,3,78,16,13,3,7,5,2,9,8,1,0,0,0,20,13,7,8,8,0,11,5,6,1,0,1
N00000960,192,58,134,13,10,3,68,43,25,111,5,106,158,40,118,10,8,2,45,28,17,103,4,99,2,0,2,0,0,0,2,0,2,0,0,0,32,18,14,3,2,1,21,15,6,8,1,7
N00000961,124,34,90,13,7,6,50,24,26,61,3,58,111,31,80,9,7,2,43,21,22,59,3,56,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,4,0,4,7,3,4,2,0,2
N00000962,159,76,83,55,33,22,76,40,36,28,3,25,67,32,35,15,9,6,34,20,14,18,3,15,80,40,40,36,22,14,39,18,21,5,0,5,12,4,8,4,2,2,3,2,1,5,0,5
N00000963,115,41,74,16,10,6,65,30,35,34,1,33,105,36,69,13,8,5,60,27,33,32,1,31,3,1,2,2,1,1,1,0,1,0,0,0,7,4,3,1,1,0,4,3,1,2,0,2
N00000964,129,41,88,15,10,5,63,29,34,51,2,49,119,39,80,12,9,3,61,28,33,46,2,44,1,0,1,1,0,1,0,0,0,0,0,0,9,2,7,2,1,1,2,1,1,5,0,5
N00000965,120,27,93,21,9,12,67,18,49,32,0,32,93,19,74,12,6,6,54,13,41,27,0,27,12,3,9,6,1,5,4,2,2,2,0,2,15,5,10,3,2,1,9,3,6,3,0,3
N00000966,148,45,103,12,8,4,76,37,39,60,0,60,130,35,95,9,7,2,65,28,37,56,0,56,1,0,1,0,0,0,1,0,1,0,0,0,17,10,7,3,1,2,10,9,1,4,0,4
N00000967,137,37,100,17,7,10,64,29,35,56,1,55,120,33,87,10,6,4,54,26,28,56,1,55,4,1,3,2,0,2,2,1,1,0,0,0,13,3,10,5,1,4,8,2,6,0,0,0
N00000968,103,35,68,10,4,6,44,30,14,49,1,48,86,30,56,6,4,2,38,26,12,42,0,42,4,1,3,1,0,1,2,1,1,1,0,1,13,4,9,3,0,3,4,3,1,6,1,5
N00000969,92,46,46,38,24,14,38,21,17,16,1,15,46,20,26,13,7,6,21,12,9,12,1,11,21,10,11,12,8,4,6,2,4,3,0,3,25,16,9,13,9,4,11,7,4,1,0,1
N00000970,243,124,119,74,51,23,129,69,60,40,4,36,95,49,46,16,11,5,54,36,18,25,2,23,78,46,32,40,28,12,38,18,20,0,0,0,70,29,41,18,12,6,37,15,22,15,2,13
N00000971,120,56,64,53,33,20,52,23,29,15,0,15,54,21,33,16,10,6,28,11,17,10,0,10,53,28,25,31,18,13,17,10,7,5,0,5,13,7,6,6,5,1,7,2,5,0,0,0
N00000972,129,50,79,57,29,28,59,20,39,13,1,12,43,14,29,11,6,5,21,7,14,11,1,10,73,27,46,38,17,21,33,10,23,2,0,2,13,9,4,8,6,2,5,3,2,0,0,0
N00000973,145,76,69,38,26,12,75,47,28,32,3,29,73,39,34,7,6,1,44,31,13,22,2,20,51,28,23,21,16,5,22,11,11,8,1,7,21,9,12,10,4,6,9,5,4,2,0,2
N00000974,120,58,62,45,30,15,60,27,33,15,1,14,34,14,20,3,3,0,24,10,14,7,1,6,76,38,38,38,25,13,31,13,18,7,0,7,10,6,4,4,2,2,5,4,1,1,0,1
N00000975,125,65,60,68,40,28,53,25,28,4,0,4,44,20,24,12,9,3,28,11,17,4,0,4,51,30,21,42,24,18,9,6,3,0,0,0,30,15,15,14,7,7,16,8,8,0,0,0
N00000976,74,43,31,42,30,12,26,13,13,6,0,6,18,9,9,4,2,2,11,7,4,3,0,3,50,31,19,33,25,8,14,6,8,3,0,3,6,3,3,5,3,2,1,0,1,0,0,0
N00000977,145,77,68,74,46,28,66,31,35,5,0,5,64,34,30,26,17,9,34,17,17,4,0,4,52,32,20,33,21,12,18,11,7,1,0,1,29,11,18,15,8,7,14,3,11,0,0,0
N00000978,134,79,55,82,55,27,43,23,20,9,1,8,39,20,19,18,11,7,16,9,7,5,0,5,37,28,9,26,22,4,11,6,5,0,0,0,58,31,27,38,22,16,16,8,8,4,1,3
N00000979,126,75,51,59,41,18,54,32,22,13,2,11,51,29,22,16,10,6,27,18,9,8,1,7,38,25,13,23,16,7,15,9,6,0,0,0,37,21,16,20,15,5,12,5,7,5,1,4
N00000980,128,67,61,65,40,25,53,25,28,10,2,8,50,25,25,20,11,9,25,13,12,5,1,4,5,3,2,3,2,1,2,1,1,0,0,0,73,39,34,42,27,15,26,11,15,5,1,4
N00000981,108,57,51,58,37,21,40,18,22,10,2,8,52,23,29,21,12,9,25,10,15,6,1,5,4,4,0,2,2,0,2,2,0,0,0,0,52,30,22,35,23,12,13,6,7,4,1,3
N00000982,126,63,63,65,39,26,45,23,22,16,1,15,45,26,19,21,14,7,19,11,8,5,1,4,12,6,6,9,5,4,3,1,2,0,0,0,69,31,38,35,20,15,23,11,12,11,0,11
N00000983,162,87,75,88,61,27,69,26,43,5,0,5,64,25,39,24,17,7,35,8,27,5,0,5,42,24,18,22,13,9,20,11,9,0,0,0,56,38,18,42,31,11,14,7,7,0,0,0
N00000984,160,65,95,71,43,28,57,21,36,32,1,31,51,31,20,22,18,4,24,13,11,5,0,5,20,13,7,14,11,3,6,2,4,0,0,0,89,21,68,35,14,21,27,6,21,27,1,26
N00000985,126,84,42,94,74,20,27,10,17,5,0,5,26,10,16,16,8,8,7,2,5,3,0,3,74,57,17,57,49,8,16,8,8,1,0,1,26,17,9,21,17,4,4,0,4,1,0,1
N00000986,112,60,52,51,35,16,46,23,23,15,2,13,26,11,15,13,8,5,8,2,6,5,1,4,52,34,18,29,21,8,18,12,6,5,1,4,34,15,19,9,6,3,20,9,11,5,0,5
N00000987,152,52,100,87,41,46,50,11,39,15,0,15,47,15,32,23,7,16,17,8,9,7,0,7,47,21,26,36,21,15,10,0,10,1,0,1,58,16,42,28,13,15,23,3,20,7,0,7
N00000988,74,38,36,34,20,14,25,15,10,15,3,12,18,10,8,3,1,2,12,9,3,3,0,3,34,14,20,17,9,8,9,3,6,8,2,6,22,14,8,14,10,4,4,3,1,4,1,3
N00000989,124,66,58,69,43,26,50,22,28,5,1,4,31,13,18,12,9,3,17,4,13,2,0,2,61,33,28,37,23,14,22,10,12,2,0,2,32,20,12,20,11,9,11,8,3,1,1,0
N00000990,141,79,62,85,54,31,45,25,20,11,0,11,41,23,18,14,8,6,20,15,5,7,0,7,43,29,14,34,26,8,8,3,5,1,0,1,57,27,30,37,20,17,17,7,10,3,0,3
N00000991,141,90,51,89,67,22,49,23,26,3,0,3,31,19,12,11,10,1,19,9,10,1,0,1,57,46,11,41,36,5,16,10,6,0,0,0,53,25,28,37,21,16,14,4,10,2,0,2
N00000992,265,165,100,118,89,29,121,70,51,26,6,20,140,84,56,36,29,7,85,52,33,19,3,16,37,28,9,29,23,6,8,5,3,0,0,0,88,53,35,53,37,16,28,13,15,7,3,4
N00000993,111,55,56,59,30,29,44,24,20,8,1,7,46,25,21,16,9,7,23,15,8,7,1,6,29,10,19,17,7,10,12,3,9,0,0,0,36,20,16,26,14,12,9,6,3,1,0,1
N00000994,470,253,217,238,160,78,195,91,104,37,2,35,176,72,104,43,25,18,103,45,58,30,2,28,160,104,56,104,75,29,55,29,26,1,0,1,134,77,57,91,60,31,37,17,20,6,0,6
N00000995,97,49,48,24,19,5,58,27,31,15,3,12,66,30,36,13,10,3,40,18,22,13,2,11,1,1,0,1,1,0,0,0,0,0,0,0,30,18,12,10,8,2,18,9,9,2,1,1
N00000996,123,26,97,13,8,5,49,15,34,61,3,58,104,18,86,7,5,2,39,10,29,58,3,55,4,2,2,2,1,1,2,1,1,0,0,0,15,6,9,4,2,2,8,4,4,3,0,3
N00000997,103,36,67,21,15,6,42,19,23,40,2,38,80,26,54,11,9,2,36,16,20,33,1,32,0,0,0,0,0,0,0,0,0,0,0,0,23,10,13,10,6,4,6,3,3,7,1,6
N00000998,127,41,86,22,16,6,65,25,40,40,0,40,102,37,65,15,14,1,50,23,27,37,0,37,3,1,2,2,1,1,1,0,1,0,0,0,22,3,19,5,1,4,14,2,12,3,0,3
N00000999,122,68,54,42,29,13,62,35,27,18,4,14,63,28,35,13,8,5,37,18,19,13,2,11,20,14,6,11,10,1,6,2,4,3,2,1,39,26,13,18,11,7,19,15,4,2,0,2
N00001000,129,36,93,11,9,2,70,26,44,48,1,47,125,35,90,10,8,2,67,26,41,48,1,47,1,0,1,0,0,0,1,0,1,0,0,0,3,1,2,1,1,0,2,0,2,0,0,0
N00001001,139,62,77,57,30,27,67,29,38,15,3,12,80,34,46,19,10,9,49,21,28,12,3,9,5,3,2,5,3,2,0,0,0,0,0,0,54,25,29,33,17,16,18,8,10,3,0,3
N00001002,431,234,197,180,123,57,200,104,96,51,7,44,234,123,111,63,44,19,138,75,63,33,4,29,35,25,10,24,18,6,10,7,3,1,0,1,162,86,76,93,61,32,52,22,30,17,3,14
N00001003,113,62,51,40,29,11,58,33,25,15,0,15,71,39,32,14,11,3,46,28,18,11,0,11,3,1,2,3,1,2,0,0,0,0,0,0,39,22,17,23,17,6,12,5,7,4,0,4
N00001004,143,59,84,53,32,21,72,27,45,18,0,18,89,40,49,29,19,10,49,21,28,11,0,11,2,1,1,1,1,0,1,0,1,0,0,0,52,18,34,23,12,11,22,6,16,7,0,7
N00001005,172,130,42,103,91,12,58,37,21,11,2,9,46,26,20,11,6,5,27,18,9,8,2,6,62,59,3,55,53,2,7,6,1,0,0,0,64,45,19,37,32,5,24,13,11,3,0,3
N00001006,148,33,115,71,19,52,38,13,25,39,1,38,19,4,15,2,1,1,7,2,5,10,1,9,8,2,6,3,1,2,3,1,2,2,0,2,121,27,94,66,17,49,28,10,18,27,0,27
N00001007,242,80,162,108,45,63,88,31,57,46,4,42,47,20,27,5,5,0,28,15,13,14,0,14,31,17,14,20,14,6,10,3,7,1,0,1,164,43,121,83,26,57,50,13,37,31,4,27
N00001008,85,28,57,32,13,19,31,14,17,22,1,21,17,11,6,4,3,1,11,7,4,2,1,1,2,2,0,2,2,0,0,0,0,0,0,0,66,15,51,26,8,18,20,7,13,20,0,20
N00001009,83,25,58,39,14,25,30,9,21,14,2,12,9,1,8,0,0,0,5,1,4,4,0,4,1,1,0,1,1,0,0,0,0,0,0,0,73,23,50,38,13,25,25,8,17,10,2,8
N00001010,124,44,80,48,29,19,35,8,27,41,7,34,23,14,9,10,9,1,11,4,7,2,1,1,8,5,3,7,5,2,1,0,1,0,0,0,93,25,68,31,15,16,23,4,19,39,6,33
N00001011,126,34,92,70,26,44,32,7,25,24,1,23,10,5,5,8,4,4,2,1,1,0,0,0,23,10,13,14,8,6,8,2,6,1,0,1,93,19,74,48,14,34,22,4,18,23,1,22
N00001012,128,38,90,59,30,29,41,8,33,28,0,28,25,10,15,6,4,2,12,6,6,7,0,7,21,12,9,16,12,4,5,0,5,0,0,0,82,16,66,37,14,23,24,2,22,21,0,21
N00001013,98,35,63,48,21,27,33,9,24,17,5,12,14,9,5,3,2,1,9,7,2,2,0,2,15,8,7,13,8,5,1,0,1,1,0,1,69,18,51,32,11,21,23,2,21,14,5,9
N00001014,107,49,58,60,31,29,30,17,13,17,1,16,13,8,5,5,2,3,8,6,2,0,0,0,7,4,3,6,4,2,1,0,1,0,0,0,87,37,50,49,25,24,21,11,10,17,1,16
N00001015,144,44,100,65,27,38,41,17,24,38,0,38,31,18,13,14,9,5,12,9,3,5,0,5,8,5,3,2,2,0,6,3,3,0,0,0,105,21,84,49,16,33,23,5,18,33,0,33
N00001016,100,32,68,50,24,26,23,6,17,27,2,25,20,9,11,7,6,1,4,1,3,9,2,7,5,2,3,4,2,2,0,0,0,1,0,1,75,21,54,39,16,23,19,5,14,17,0,17
N00001017,118,42,76,57,30,27,32,10,22,29,2,27,19,7,12,5,4,1,8,2,6,6,1,5,12,7,5,9,7,2,3,0,3,0,0,0,87,28,59,43,19,24,21,8,13,23,1,22
N00001018,115,30,85,27,7,20,61,19,42,27,4,23,60,16,44,2,1,1,42,14,28,16,1,15,5,2,3,5,2,3,0,0,0,0,0,0,50,12,38,20,4,16,19,5,14,11,3,8
N00001019,76,27,49,49,21,28,17,6,11,10,0,10,8,4,4,2,1,1,6,3,3,0,0,0,15,10,5,12,9,3,3,1,2,0,0,0,53,13,40,35,11,24,8,2,6,10,0,10
N00001020,94,58,36,65,47,18,20,9,11,9,2,7,10,8,2,4,3,1,4,3,1,2,2,0,31,25,6,24,22,2,7,3,4,0,0,0,53,25,28,37,22,15,9,3,6,7,0,7
N00001021,83,29,54,46,19,27,21,8,13,16,2,14,9,4,5,5,2,3,3,2,1,1,0,1,5,3,2,3,3,0,2,0,2,0,0,0,69,22,47,38,14,24,16,6,10,15,2,13
N00001022,272,155,117,166,108,58,79,45,34,27,2,25,20,10,10,4,3,1,12,7,5,4,0,4,96,81,15,61,57,4,30,23,7,5,1,4,156,64,92,101,48,53,37,15,22,18,1,17
N00001023,94,32,62,44,24,20,27,5,22,23,3,20,4,1,3,0,0,0,1,0,1,3,1,2,3,0,3,0,0,0,3,0,3,0,0,0,87,31,56,44,24,20,23,5,18,20,2,18
N00001024,149,47,102,81,28,53,42,16,26,26,3,23,8,5,3,1,1,0,6,4,2,1,0,1,5,0,5,4,0,4,1,0,1,0,0,0,136,42,94,76,27,49,35,12,23,25,3,22
N00001025,101,35,66,61,29,32,21,5,16,19,1,18,4,0,4,1,0,1,1,0,1,2,0,2,5,2,3,2,1,1,2,1,1,1,0,1,92,33,59,58,28,30,18,4,14,16,1,15
N00001026,103,45,58,67,32,35,18,10,8,18,3,15,6,5,1,3,3,0,2,2,0,1,0,1,9,5,4,6,2,4,3,3,0,0,0,0,88,35,53,58,27,31,13,5,8,17,3,14
N00001027,158,61,97,84,43,41,60,16,44,14,2,12,36,19,17,22,14,8,12,5,7,2,0,2,52,28,24,30,18,12,20,9,11,2,1,1,70,14,56,32,11,21,28,2,26,10,1,9
N00001028,118,57,61,72,46,26,38,11,27,8,0,8,32,7,25,11,4,7,17,3,14,4,0,4,77,47,30,59,41,18,15,6,9,3,0,3,9,3,6,2,1,1,6,2,4,1,0,1
N00001029,241,104,137,147,71,76,83,32,51,11,1,10,39,9,30,12,2,10,22,7,15,5,0,5,145,71,74,97,53,44,47,18,29,1,0,1,57,24,33,38,16,22,14,7,7,5,1,4
N00001030,177,71,106,102,50,52,60,20,40,15,1,14,46,16,30,19,7,12,23,9,14,4,0,4,70,34,36,49,26,23,18,8,10,3,0,3,61,21,40,34,17,17,19,3,16,8,1,7
N00001031,145,53,92,80,38,42,49,14,35,16,1,15,55,20,35,21,13,8,27,7,20,7,0,7,46,20,26,28,15,13,17,5,12,1,0,1,44,13,31,31,10,21,5,2,3,8,1,7
N00001032,106,63,43,47,36,11,55,27,28,4,0,4,56,34,22,17,16,1,36,18,18,3,0,3,33,18,15,22,13,9,10,5,5,1,0,1,17,11,6,8,7,1,9,4,5,0,0,0
N00001033,110,96,14,79,70,9,30,26,4,1,0,1,3,1,2,0,0,0,2,1,1,1,0,1,94,85,9,67,60,7,27,25,2,0,0,0,13,10,3,12,10,2,1,0,1,0,0,0
N00001034,143,53,90,25,16,9,79,35,44,39,2,37,122,46,76,16,11,5,71,33,38,35,2,33,5,4,1,5,4,1,0,0,0,0,0,0,16,3,13,4,1,3,8,2,6,4,0,4
N00001035,112,58,54,68,44,24,38,14,24,6,0,6,27,9,18,7,2,5,16,7,9,4,0,4,67,40,27,52,36,16,13,4,9,2,0,2,18,9,9,9,6,3,9,3,6,0,0,0
N00001036,193,111,82,81,67,14,91,44,47,21,0,21,72,30,42,15,13,2,41,17,24,16,0,16,71,51,20,46,39,7,22,12,10,3,0,3,50,30,20,20,15,5,28,15,13,2,0,2
N00001037,136,34,102,12,8,4,58,23,35,66,3,63,124,30,94,10,7,3,52,21,31,62,2,60,3,1,2,1,1,0,1,0,1,1,0,1,9,3,6,1,0,1,5,2,3,3,1,2
N00001038,271,86,185,46,34,12,123,50,73,102,2,100,232,63,169,30,21,9,104,40,64,98,2,96,26,19,7,13,12,1,13,7,6,0,0,0,13,4,9,3,1,2,6,3,3,4,0,4
N00001039,141,45,96,22,17,5,51,26,25,68,2,66,118,35,83,16,13,3,40,20,20,62,2,60,2,1,1,2,1,1,0,0,0,0,0,0,21,9,12,4,3,1,11,6,5,6,0,6
N00001040,117,56,61,48,32,16,55,24,31,14,0,14,65,20,45,19,11,8,33,9,24,13,0,13,30,20,10,15,10,5,15,10,5,0,0,0,22,16,6,14,11,3,7,5,2,1,0,1
N00001041,108,68,40,61,50,11,34,17,17,13,1,12,45,26,19,21,18,3,15,7,8,9,1,8,53,34,19,32,26,6,17,8,9,4,0,4,10,8,2,8,6,2,2,2,0,0,0,0
N00001042,295,110,185,75,48,27,139,58,81,81,4,77,179,46,133,24,11,13,83,35,48,72,0,72,75,41,34,35,25,10,35,13,22,5,3,2,41,23,18,16,12,4,21,10,11,4,1,3
N00001043,116,76,40,72,59,13,40,17,23,4,0,4,46,22,24,19,14,5,24,8,16,3,0,3,59,45,14,48,41,7,11,4,7,0,0,0,11,9,2,5,4,1,5,5,0,1,0,1
N00001044,152,85,67,54,39,15,73,43,30,25,3,22,93,48,45,18,13,5,53,32,21,22,3,19,26,18,8,20,15,5,6,3,3,0,0,0,33,19,14,16,11,5,14,8,6,3,0,3
N00001045,116,39,77,21,13,8,61,26,35,34,0,34,90,29,61,11,7,4,48,22,26,31,0,31,11,5,6,6,4,2,5,1,4,0,0,0,15,5,10,4,2,2,8,3,5,3,0,3
N00001046,113,35,78,11,7,4,62,26,36,40,2,38,104,34,70,8,6,2,61,26,35,35,2,33,2,0,2,2,0,2,0,0,0,0,0,0,7,1,6,1,1,0,1,0,1,5,0,5
N00001047,127,34,93,14,13,1,65,21,44,48,0,48,120,28,92,11,10,1,62,18,44,47,0,47,2,2,0,1,1,0,1,1,0,0,0,0,5,4,1,2,2,0,2,2,0,1,0,1
N00001048,128,44,84,21,21,0,57,22,35,50,1,49,114,34,80,12,12,0,53,21,32,49,1,48,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,9,9,0,4,1,3,1,0,1
N00001049,125,32,93,17,10,7,54,20,34,54,2,52,113,31,82,13,10,3,47,19,28,53,2,51,1,0,1,1,0,1,0,0,0,0,0,0,11,1,10,3,0,3,7,1,6,1,0,1
N00001050,125,34,91,22,15,7,51,18,33,52,1,51,114,29,85,17,13,4,46,15,31,51,1,50,3,0,3,2,0,2,1,0,1,0,0,0,8,5,3,3,2,1,4,3,1,1,0,1
N00001051,117,17,100,6,4,2,36,12,24,75,1,74,107,14,93,4,3,1,31,11,20,72,0,72,2,0,2,0,0,0,2,0,2,0,0,0,8,3,5,2,1,1,3,1,2,3,1,2
N00001052,100,60,40,45,33,12,45,27,18,10,0,10,50,24,26,21,13,8,21,11,10,8,0,8,28,20,8,14,12,2,13,8,5,1,0,1,22,16,6,10,8,2,11,8,3,1,0,1
N00001053,125,26,99,12,11,1,26,12,14,87,3,84,116,20,96,10,9,1,21,8,13,85,3,82,2,1,1,1,1,0,1,0,1,0,0,0,7,5,2,1,1,0,4,4,0,2,0,2
N00001054,120,25,95,5,3,2,42,20,22,73,2,71,111,21,90,4,3,1,37,16,21,70,2,68,1,0,1,0,0,0,1,0,1,0,0,0,8,4,4,1,0,1,4,4,0,3,0,3
N00001055,120,27,93,10,7,3,48,19,29,62,1,61,112,22,90,7,5,2,43,16,27,62,1,61,3,1,2,1,1,0,2,0,2,0,0,0,5,4,1,2,1,1,3,3,0,0,0,0
N00001056,127,30,97,10,3,7,59,26,33,58,1,57,113,23,90,5,2,3,51,20,31,57,1,56,1,0,1,0,0,0,1,0,1,0,0,0,13,7,6,5,1,4,7,6,1,1,0,1
N00001057,129,39,90,14,10,4,68,26,42,47,3,44,120,38,82,12,9,3,65,26,39,43,3,40,2,1,1,1,1,0,1,0,1,0,0,0,7,0,7,1,0,1,2,0,2,4,0,4
N00001058,134,37,97,11,7,4,54,28,26,69,2,67,123,31,92,5,3,2,49,26,23,69,2,67,1,0,1,1,0,1,0,0,0,0,0,0,10,6,4,5,4,1,5,2,3,0,0,0
N00001059,121,33,88,16,11,5,65,22,43,40,0,40,113,30,83,14,10,4,60,20,40,39,0,39,2,1,1,1,0,1,1,1,0,0,0,0,6,2,4,1,1,0,4,1,3,1,0,1
N00001060,106,41,65,17,12,5,55,28,27,34,1,33,95,34,61,14,9,5,47,24,23,34,1,33,4,3,1,2,2,0,2,1,1,0,0,0,7,4,3,1,1,0,6,3,3,0,0,0
N00001061,102,21,81,8,6,2,37,14,23,57,1,56,92,17,75,7,5,2,30,12,18,55,0,55,2,0,2,0,0,0,2,0,2,0,0,0,8,4,4,1,1,0,5,2,3,2,1,1
N00001062,113,28,85,11,5,6,56,23,33,46,0,46,86,22,64,7,4,3,38,18,20,41,0,41,13,3,10,3,1,2,8,2,6,2,0,2,14,3,11,1,0,1,10,3,7,3,0,3
N00001063,123,26,97,6,5,1,44,21,23,73,0,73,113,21,92,3,2,1,40,19,21,70,0,70,1,0,1,0,0,0,1,0,1,0,0,0,9,5,4,3,3,0,3,2,1,3,0,3
N00001064,272,104,168,19,12,7,125,88,37,128,4,124,245,89,156,14,10,4,109,75,34,122,4,118,4,0,4,2,0,2,2,0,2,0,0,0,23,15,8,3,2,1,14,13,1,6,0,6
N00001065,126,24,102,9,8,1,43,15,28,74,1,73,114,21,93,7,6,1,40,14,26,67,1,66,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,2,2,0,3,1,2,7,0,7
N00001066,121,45,76,13,11,2,65,34,31,43,0,43,103,36,67,11,10,1,52,26,26,40,0,40,5,2,3,2,1,1,3,1,2,0,0,0,13,7,6,0,0,0,10,7,3,3,0,3
N00001067,133,56,77,19,16,3,65,39,26,49,1,48,112,41,71,7,6,1,58,34,24,47,1,46,11,10,1,7,7,0,4,3,1,0,0,0,10,5,5,5,3,2,3,2,1,2,0,2
N00001068,154,74,80,30,24,6,78,45,33,46,5,41,110,50,60,17,14,3,54,32,22,39,4,35,5,2,3,2,1,1,3,1,2,0,0,0,39,22,17,11,9,2,21,12,9,7,1,6
N00001069,133,42,91,9,6,3,67,36,31,57,0,57,117,37,80,7,5,2,58,32,26,52,0,52,1,0,1,0,0,0,1,0,1,0,0,0,15,5,10,2,1,1,8,4,4,5,0,5
N00001070,212,68,144,23,17,6,90,48,42,99,3,96,192,61,131,19,16,3,78,43,35,95,2,93,4,3,1,0,0,0,3,2,1,1,1,0,16,4,12,4,1,3,9,3,6,3,0,3
N00001071,137,54,83,20,15,5,61,36,25,56,3,53,96,38,58,7,6,1,46,29,17,43,3,40,8,4,4,6,4,2,1,0,1,1,0,1,33,12,21,7,5,2,14,7,7,12,0,12
N00001072,143,58,85,26,25,1,71,32,39,46,1,45,129,51,78,22,22,0,63,28,35,44,1,43,4,3,1,2,1,1,2,2,0,0,0,0,10,4,6,2,2,0,6,2,4,2,0,2
N00001073,127,56,71,51,25,26,58,31,27,18,0,18,56,17,39,16,6,10,25,11,14,15,0,15,51,28,23,25,15,10,23,13,10,3,0,3,20,11,9,10,4,6,10,7,3,0,0,0
N00001074,109,34,75,9,9,0,49,25,24,51,0,51,98,31,67,7,7,0,42,24,18,49,0,49,4,1,3,1,1,0,3,0,3,0,0,0,7,2,5,1,1,0,4,1,3,2,0,2
N00001075,131,58,73,40,26,14,62,32,30,29,0,29,76,32,44,14,10,4,39,22,17,23,0,23,31,15,16,14,11,3,13,4,9,4,0,4,24,11,13,12,5,7,10,6,4,2,0,2
