GeographyCode,LC2609NI0001,LC2609NI0002,LC2609NI0003,LC2609NI0004,LC2609NI0005,LC2609NI0006,LC2609NI0007,LC2609NI0008,LC2609NI0009,LC2609NI0010,LC2609NI0011,LC2609NI0012,LC2609NI0013,LC2609NI0014,LC2609NI0015,LC2609NI0016,LC2609NI0017,LC2609NI0018,LC2609NI0019,LC2609NI0020,LC2609NI0021,LC2609NI0022,LC2609NI0023,LC2609NI0024,LC2609NI0025,LC2609NI0026,LC2609NI0027,LC2609NI0028,LC2609NI0029,LC2609NI0030,LC2609NI0031,LC2609NI0032,LC2609NI0033,LC2609NI0034,LC2609NI0035
N00004190,161,7,121,67,40,14,33,23,0,20,6,8,6,3,37,1,28,16,11,1,8,83,5,60,34,20,6,18,18,1,13,11,1,1,4
N00004191,285,31,158,74,50,34,96,103,9,62,28,19,15,32,63,6,34,17,13,4,23,105,15,54,24,16,14,36,14,1,8,5,2,1,5
N00004192,142,9,96,41,31,24,37,30,4,18,10,6,2,8,35,1,25,11,7,7,9,63,3,43,18,15,10,17,14,1,10,2,3,5,3
N00004193,130,18,72,39,22,11,40,45,3,28,14,12,2,14,28,5,15,11,3,1,8,53,9,27,14,7,6,17,4,1,2,0,0,2,1
N00004194,100,4,66,34,18,14,30,29,0,23,8,9,6,6,25,2,13,8,2,3,10,41,1,27,15,7,5,13,5,1,3,3,0,0,1
N00004195,119,7,79,43,20,16,33,18,0,12,6,5,1,6,23,1,13,6,4,3,9,52,3,38,22,9,7,11,26,3,16,9,2,5,7
N00004196,517,62,324,163,91,70,131,128,16,75,48,16,11,37,138,8,93,40,30,23,37,229,36,144,70,40,34,49,22,2,12,5,5,2,8
N00004197,76,1,41,22,10,9,34,8,0,5,2,1,2,3,13,0,6,5,1,0,7,42,1,23,13,4,6,18,13,0,7,2,4,1,6
N00004198,92,1,55,29,17,9,36,11,0,6,3,2,1,5,19,0,12,8,2,2,7,47,1,27,14,8,5,19,15,0,10,4,5,1,5
N00004199,413,39,256,117,69,70,118,76,9,47,24,12,11,20,96,8,56,25,12,19,32,203,19,129,52,42,35,55,38,3,24,16,3,5,11
N00004200,195,15,129,67,25,37,51,52,7,33,15,13,5,12,39,3,25,14,2,9,11,93,4,65,35,9,21,24,11,1,6,3,1,2,4
N00004201,182,18,107,52,33,22,57,47,7,31,14,6,11,9,44,2,25,11,12,2,17,85,8,49,26,15,8,28,6,1,2,1,0,1,3
N00004202,188,9,122,52,42,28,57,43,4,30,13,9,8,9,42,0,30,11,13,6,12,89,5,54,23,19,12,30,14,0,8,5,1,2,6
N00004203,171,13,114,57,33,24,44,19,0,15,10,4,1,4,48,3,34,19,9,6,11,81,9,49,19,15,15,23,23,1,16,9,5,2,6
N00004204,178,14,114,66,26,22,50,19,0,12,6,2,4,7,42,4,22,13,5,4,16,92,9,63,37,15,11,20,25,1,17,10,4,3,7
N00004205,154,8,91,46,21,24,55,13,1,7,1,2,4,5,35,0,24,17,3,4,11,82,6,48,23,13,12,28,24,1,12,5,3,4,11
N00004206,91,1,59,32,14,13,31,7,0,5,3,0,2,2,13,0,9,4,2,3,4,57,1,34,19,9,6,22,14,0,11,6,3,2,3
N00004207,145,11,102,63,25,14,32,38,2,28,21,2,5,8,36,1,25,11,10,4,10,60,8,40,24,11,5,12,11,0,9,7,2,0,2
N00004208,216,13,120,59,26,35,83,31,3,16,9,4,3,12,53,3,36,22,7,7,14,113,6,59,23,14,22,48,19,1,9,5,1,3,9
N00004209,332,13,253,147,44,62,66,78,3,65,36,14,15,10,92,3,72,45,8,19,17,146,6,105,59,20,26,35,16,1,11,7,2,2,4
N00004210,136,7,92,53,23,16,37,20,0,13,6,5,2,7,45,1,27,16,5,6,17,52,6,35,21,9,5,11,19,0,17,10,4,3,2
N00004211,431,37,270,152,61,57,124,116,6,85,48,14,23,25,96,13,54,36,13,5,29,191,18,112,56,30,26,61,28,0,19,12,4,3,9
N00004212,1113,90,693,372,150,171,330,301,25,199,94,44,61,77,276,20,164,95,37,32,92,489,40,306,173,62,71,143,47,5,24,10,7,7,18
N00004213,97,7,59,38,15,6,31,15,2,4,1,2,1,9,20,2,12,11,0,1,6,48,2,33,19,10,4,13,14,1,10,7,3,0,3
N00004214,113,8,47,28,12,7,58,5,1,2,0,2,0,2,22,2,10,6,3,1,10,62,2,28,17,6,5,32,24,3,7,5,1,1,14
N00004215,166,9,95,42,27,26,62,22,0,16,9,3,4,6,40,0,18,9,4,5,22,83,8,50,20,16,14,25,21,1,11,4,4,3,9
N00004216,200,11,115,59,18,38,74,20,2,13,3,3,7,5,31,1,20,12,3,5,10,120,8,59,33,9,17,53,29,0,23,11,3,9,6
N00004217,92,6,55,35,14,6,31,11,2,2,0,1,1,7,16,0,15,8,5,2,1,51,4,28,20,6,2,19,14,0,10,7,2,1,4
N00004218,107,5,47,22,15,10,55,13,0,4,2,1,1,9,21,3,9,3,2,4,9,58,2,26,14,9,3,30,15,0,8,3,3,2,7
N00004219,144,24,72,36,26,10,48,76,10,43,21,13,9,23,36,5,18,9,8,1,13,18,5,7,2,5,0,6,14,4,4,4,0,0,6
N00004220,109,16,51,24,14,13,42,51,11,27,14,7,6,13,27,0,13,6,3,4,14,26,4,10,3,4,3,12,5,1,1,1,0,0,3
N00004221,149,14,91,44,32,15,44,73,7,42,16,18,8,24,30,1,19,12,6,1,10,39,6,24,12,6,6,9,7,0,6,4,2,0,1
N00004222,161,17,85,41,30,14,59,62,6,32,15,11,6,24,46,4,28,13,11,4,14,48,6,22,11,8,3,20,5,1,3,2,0,1,1
N00004223,118,6,80,40,22,18,32,29,5,13,5,6,2,11,46,1,33,21,8,4,12,32,0,23,11,4,8,9,11,0,11,3,4,4,0
N00004224,117,13,65,34,26,5,39,52,4,31,19,12,0,17,34,6,19,8,9,2,9,25,2,10,5,2,3,13,6,1,5,2,3,0,0
N00004225,123,16,72,33,19,20,35,45,4,29,11,7,11,12,31,5,18,9,5,4,8,41,5,22,11,7,4,14,6,2,3,2,0,1,1
N00004226,154,35,75,23,33,19,44,66,9,36,15,13,8,21,40,13,15,3,5,7,12,38,10,20,4,13,3,8,10,3,4,1,2,1,3
N00004227,125,12,71,26,28,17,42,52,6,31,13,8,10,15,34,2,22,8,11,3,10,37,3,18,5,9,4,16,2,1,0,0,0,0,1
N00004228,323,46,166,98,44,24,111,120,20,64,35,17,12,36,100,8,43,27,12,4,49,86,14,52,32,12,8,20,17,4,7,4,3,0,6
N00004229,147,16,93,45,41,7,38,55,5,36,19,16,1,14,42,3,25,13,11,1,14,43,8,27,10,12,5,8,7,0,5,3,2,0,2
N00004230,121,15,74,40,24,10,32,45,6,30,19,7,4,9,38,5,23,9,11,3,10,32,4,17,9,5,3,11,6,0,4,3,1,0,2
N00004231,118,12,71,27,33,11,35,64,9,36,13,18,5,19,28,2,14,7,4,3,12,24,1,20,6,11,3,3,2,0,1,1,0,0,1
N00004232,89,8,52,30,15,7,29,36,1,21,11,8,2,14,19,4,8,5,1,2,7,32,3,21,13,5,3,8,2,0,2,1,1,0,0
N00004233,148,11,87,35,31,21,50,59,6,30,13,11,6,23,35,3,22,10,6,6,10,52,2,34,12,13,9,16,2,0,1,0,1,0,1
N00004234,104,7,72,50,13,9,25,40,3,28,20,6,2,9,32,3,21,15,3,3,8,29,1,21,14,3,4,7,3,0,2,1,1,0,1
N00004235,144,22,93,65,19,9,29,64,11,40,27,9,4,13,43,6,27,20,3,4,10,33,4,24,17,6,1,5,4,1,2,1,1,0,1
N00004236,122,16,61,24,27,10,45,66,10,34,14,16,4,22,30,3,16,8,6,2,11,23,2,11,2,5,4,10,3,1,0,0,0,0,2
N00004237,122,29,52,18,24,10,41,60,19,16,5,8,3,25,35,4,25,8,14,3,6,21,6,9,3,2,4,6,6,0,2,2,0,0,4
N00004238,174,41,76,39,22,15,57,71,19,32,13,12,7,20,61,10,23,12,6,5,28,38,12,19,14,3,2,7,4,0,2,0,1,1,2
N00004239,130,25,69,29,33,7,36,57,11,27,12,12,3,19,30,4,15,4,10,1,11,37,8,24,11,10,3,5,6,2,3,2,1,0,1
N00004240,155,40,78,23,33,22,37,57,14,33,12,11,10,10,39,10,17,3,10,4,12,51,14,23,6,11,6,14,8,2,5,2,1,2,1
N00004241,137,33,77,20,32,25,27,46,9,25,6,11,8,12,39,12,18,4,7,7,9,47,10,31,9,12,10,6,5,2,3,1,2,0,0
N00004242,144,25,82,40,28,14,37,76,13,44,19,16,9,19,31,4,20,10,8,2,7,29,6,16,10,4,2,7,8,2,2,1,0,1,4
N00004243,102,2,64,40,16,8,36,10,0,2,1,1,0,8,21,0,15,11,4,0,6,60,2,38,23,9,6,20,11,0,9,5,2,2,2
N00004244,51,3,27,14,7,6,21,2,0,1,0,1,0,1,11,0,3,1,1,1,8,30,3,18,10,3,5,9,8,0,5,3,2,0,3
N00004245,180,19,95,36,28,31,66,45,6,20,10,6,4,19,41,6,18,7,5,6,17,74,7,43,13,16,14,24,20,0,14,6,1,7,6
N00004246,149,15,88,60,15,13,46,23,2,9,8,0,1,12,40,4,23,14,6,3,13,74,9,49,34,7,8,16,12,0,7,4,2,1,5
N00004247,172,19,125,65,34,26,28,26,4,18,11,4,3,4,38,2,25,12,8,5,11,98,13,72,36,19,17,13,10,0,10,6,3,1,0
N00004248,75,2,43,24,15,4,30,5,0,3,1,2,0,2,11,1,8,3,4,1,2,45,0,26,15,8,3,19,14,1,6,5,1,0,7
N00004249,115,19,67,35,18,14,29,21,5,10,4,4,2,6,26,6,13,9,2,2,7,58,8,36,19,7,10,14,10,0,8,3,5,0,2
N00004250,100,1,68,35,20,13,31,14,0,9,5,2,2,5,14,0,10,6,3,1,4,57,0,39,20,12,7,18,15,1,10,4,3,3,4
N00004251,107,2,79,40,20,19,26,15,1,10,2,3,5,4,23,0,18,9,4,5,5,58,1,42,23,12,7,15,11,0,9,6,1,2,2
N00004252,152,8,106,42,39,25,38,31,3,22,5,11,6,6,31,1,23,13,4,6,7,79,4,54,21,20,13,21,11,0,7,3,4,0,4
N00004253,131,9,87,40,26,21,35,36,1,25,17,6,2,10,29,3,14,5,2,7,12,53,5,38,16,14,8,10,13,0,10,2,4,4,3
N00004254,144,13,97,40,33,24,34,35,4,22,12,6,4,9,41,3,26,8,10,8,12,57,5,40,17,13,10,12,11,1,9,3,4,2,1
N00004255,91,6,62,26,16,20,23,22,2,11,5,3,3,9,18,0,16,6,4,6,2,48,3,33,14,9,10,12,3,1,2,1,0,1,0
N00004256,379,20,255,132,70,53,104,131,3,86,40,19,27,42,91,5,58,38,13,7,28,138,11,96,48,32,16,31,19,1,15,6,6,3,3
N00004257,64,2,36,19,13,4,26,16,1,5,2,2,1,10,19,0,12,7,3,2,7,27,1,19,10,8,1,7,2,0,0,0,0,0,2
N00004258,121,15,72,30,29,13,34,23,4,14,2,9,3,5,30,2,17,7,9,1,11,55,9,32,14,10,8,14,13,0,9,7,1,1,4
N00004259,84,5,54,28,15,11,25,29,1,19,12,3,4,9,21,1,11,5,2,4,9,22,3,17,8,6,3,2,12,0,7,3,4,0,5
N00004260,134,12,92,45,29,18,30,43,6,28,13,9,6,9,32,2,22,14,6,2,8,53,3,39,17,12,10,11,6,1,3,1,2,0,2
N00004261,107,21,36,15,15,6,50,22,5,7,1,5,1,10,21,3,7,4,2,1,11,52,11,19,8,7,4,22,12,2,3,2,1,0,7
N00004262,147,52,38,18,10,10,57,26,10,7,5,0,2,9,29,9,5,1,1,3,15,61,19,21,9,8,4,21,31,14,5,3,1,1,12
N00004263,108,27,27,12,6,9,54,13,2,4,2,1,1,7,30,6,8,3,1,4,16,46,12,9,3,2,4,25,19,7,6,4,2,0,6
N00004264,284,62,85,39,21,25,137,39,8,11,7,2,2,20,99,18,26,12,7,7,55,112,23,41,16,11,14,48,34,13,7,4,1,2,14
N00004265,98,20,32,11,10,11,46,14,1,6,4,0,2,7,26,5,8,3,2,3,13,48,11,17,4,8,5,20,10,3,1,0,0,1,6
N00004266,146,14,83,43,23,17,49,54,3,37,14,12,11,14,52,8,25,15,7,3,19,36,2,20,14,3,3,14,4,1,1,0,1,0,2
N00004267,300,49,110,54,32,24,141,72,9,24,13,5,6,39,88,16,33,14,15,4,39,113,21,42,22,8,12,50,27,3,11,5,4,2,13
N00004268,159,18,77,39,24,14,64,45,5,26,15,7,4,14,58,3,33,15,11,7,22,39,9,12,5,4,3,18,17,1,6,4,2,0,10
N00004269,155,21,59,26,15,18,75,37,3,17,8,5,4,17,46,7,17,8,3,6,22,60,7,22,8,6,8,31,12,4,3,2,1,0,5
N00004270,315,49,134,31,28,75,132,53,11,19,6,7,6,23,65,6,35,9,10,16,24,171,26,70,13,6,51,75,26,6,10,3,5,2,10
N00004271,132,24,48,28,13,7,60,26,4,10,6,2,2,12,24,4,10,5,4,1,10,58,11,20,12,5,3,27,24,5,8,5,2,1,11
N00004272,149,40,42,13,13,16,67,36,9,8,2,0,6,19,38,10,11,1,6,4,17,58,13,19,10,5,4,26,17,8,4,0,2,2,5
N00004273,156,30,76,33,27,16,50,56,14,25,11,7,7,17,39,8,19,10,6,3,12,50,7,25,8,12,5,18,11,1,7,4,2,1,3
N00004274,144,36,60,28,23,9,48,37,7,13,8,2,3,17,35,6,16,4,7,5,13,57,18,24,14,9,1,15,15,5,7,2,5,0,3
N00004275,152,46,51,19,21,11,55,47,10,13,4,4,5,24,49,15,19,6,12,1,15,44,15,17,8,4,5,12,12,6,2,1,1,0,4
N00004276,209,46,100,34,47,19,63,103,23,52,18,26,8,28,50,9,22,9,7,6,19,48,11,22,7,11,4,15,8,3,4,0,3,1,1
N00004277,146,36,77,24,38,15,33,57,10,34,10,16,8,13,39,14,17,4,8,5,8,41,10,22,10,11,1,9,9,2,4,0,3,1,3
N00004278,126,23,62,17,29,16,41,17,1,11,0,8,3,5,39,7,19,4,10,5,13,52,11,26,11,7,8,15,18,4,6,2,4,0,8
N00004279,154,27,78,34,26,18,49,63,5,39,21,8,10,19,42,7,18,6,10,2,17,42,13,17,5,8,4,12,7,2,4,2,0,2,1
N00004280,142,29,57,21,27,9,56,63,15,22,7,12,3,26,32,4,13,5,6,2,15,38,8,19,9,7,3,11,9,2,3,0,2,1,4
N00004281,185,32,96,43,39,14,57,99,19,51,23,21,7,29,38,5,18,8,8,2,15,38,7,19,9,8,2,12,10,1,8,3,2,3,1
N00004282,70,13,28,13,9,6,29,11,2,2,0,0,2,7,13,2,7,6,1,0,4,36,8,14,5,5,4,14,10,1,5,2,3,0,4
N00004283,156,45,63,27,23,13,48,51,15,17,10,7,0,19,39,9,20,7,8,5,10,52,17,23,10,7,6,12,14,4,3,0,1,2,7
N00004284,173,47,85,44,32,9,41,57,12,30,19,6,5,15,46,16,19,10,9,0,11,59,16,31,13,14,4,12,11,3,5,2,3,0,3
N00004285,155,40,80,42,23,15,35,73,17,36,20,10,6,20,38,9,25,11,9,5,4,37,13,16,8,4,4,8,7,1,3,3,0,0,3
N00004286,159,20,113,65,27,21,26,74,14,47,28,10,9,13,39,3,30,18,7,5,6,42,3,33,17,9,7,6,4,0,3,2,1,0,1
N00004287,245,55,135,51,60,24,55,27,11,13,3,6,4,3,47,11,23,4,10,9,13,119,26,65,30,26,9,28,52,7,34,14,18,2,11
N00004288,92,18,44,12,18,14,30,15,2,7,1,3,3,6,16,2,9,2,3,4,5,38,7,18,5,8,5,13,23,7,10,4,4,2,6
N00004289,94,25,40,13,19,8,29,14,4,3,1,1,1,7,17,3,8,2,3,3,6,48,13,21,6,13,2,14,15,5,8,4,2,2,2
N00004290,232,63,127,47,52,28,42,41,11,18,7,5,6,12,64,16,37,15,15,7,11,93,25,53,17,24,12,15,34,11,19,8,8,3,4
N00004291,201,14,130,61,43,26,57,56,5,33,15,10,8,18,40,3,23,12,7,4,14,92,6,64,30,20,14,22,13,0,10,4,6,0,3
N00004292,86,16,50,18,21,11,20,4,0,2,1,0,1,2,25,6,12,4,4,4,7,44,10,27,10,12,5,7,13,0,9,3,5,1,4
N00004293,111,30,54,22,15,17,27,29,7,12,7,3,2,10,36,9,16,4,7,5,11,36,10,22,10,4,8,4,10,4,4,1,1,2,2
N00004294,580,57,300,28,22,250,223,64,7,28,4,2,22,29,230,20,112,5,12,95,98,268,27,151,18,7,126,90,18,3,9,1,1,7,6
N00004295,79,16,44,32,7,5,19,35,7,20,16,3,1,8,16,3,10,7,2,1,3,23,6,13,8,2,3,4,5,0,1,1,0,0,4
N00004296,113,15,64,36,16,12,34,33,6,17,9,4,4,10,29,5,16,10,5,1,8,46,4,31,17,7,7,11,5,0,0,0,0,0,5
N00004297,148,24,62,31,19,12,62,52,8,22,12,7,3,22,49,4,26,13,7,6,19,39,12,9,3,4,2,18,8,0,5,3,1,1,3
N00004298,190,39,97,54,29,14,54,87,13,49,22,15,12,25,43,7,18,11,6,1,18,56,17,29,20,8,1,10,4,2,1,1,0,0,1
N00004299,244,61,110,45,40,25,73,95,23,42,17,17,8,30,56,16,21,10,4,7,19,81,19,39,15,18,6,23,12,3,8,3,1,4,1
N00004300,42,6,27,15,5,7,9,13,1,8,1,3,4,4,6,2,3,2,0,1,1,19,2,13,10,2,1,4,4,1,3,2,0,1,0
N00004301,153,7,94,44,26,24,52,69,5,44,18,15,11,20,37,2,23,12,5,6,12,39,0,25,13,5,7,14,8,0,2,1,1,0,6
N00004302,142,18,91,46,29,16,33,66,10,46,24,15,7,10,27,4,15,8,4,3,8,44,4,26,14,7,5,14,5,0,4,0,3,1,1
N00004303,157,16,106,66,23,17,35,24,2,13,6,3,4,9,24,3,18,12,4,2,3,81,7,57,37,12,8,17,28,4,18,11,4,3,6
N00004304,163,14,113,57,15,41,36,39,2,29,15,2,12,8,34,1,19,10,3,6,14,83,10,63,31,9,23,10,7,1,2,1,1,0,4
N00004305,115,8,71,32,21,18,36,16,0,14,7,3,4,2,20,0,9,5,2,2,11,71,6,47,20,15,12,18,8,2,1,0,1,0,5
N00004306,203,30,91,46,30,15,82,34,7,9,2,4,3,18,32,3,15,7,5,3,14,109,12,54,34,14,6,43,28,8,13,3,7,3,7
N00004307,133,19,68,28,27,13,46,22,7,9,5,2,2,6,30,2,13,7,2,4,15,67,7,39,13,21,5,21,14,3,7,3,2,2,4
N00004308,128,20,72,43,15,14,36,18,5,8,4,1,3,5,25,4,12,6,3,3,9,70,11,40,25,8,7,19,15,0,12,8,3,1,3
N00004309,96,4,65,28,22,15,27,15,1,8,4,1,3,6,24,0,18,8,7,3,6,45,2,31,13,12,6,12,12,1,8,3,2,3,3
N00004310,112,15,72,33,21,18,25,16,2,10,5,2,3,4,27,4,17,9,5,3,6,56,7,36,15,11,10,13,13,2,9,4,3,2,2
N00004311,120,25,51,22,17,12,44,13,3,5,2,2,1,5,28,4,13,6,5,2,11,65,14,30,12,10,8,21,14,4,3,2,0,1,7
N00004312,173,17,108,57,34,17,48,24,3,13,9,2,2,8,32,1,19,13,3,3,12,96,10,63,32,21,10,23,21,3,13,3,8,2,5
N00004313,147,16,93,45,25,23,38,21,2,13,6,2,5,6,43,6,27,16,6,5,10,64,6,42,19,12,11,16,19,2,11,4,5,2,6
N00004314,354,49,194,104,43,47,111,81,13,40,19,10,11,28,87,8,48,30,7,11,31,163,22,92,50,22,20,49,23,6,14,5,4,5,3
N00004315,92,9,46,24,17,5,37,19,2,9,3,4,2,8,20,1,11,5,4,2,8,37,4,17,10,6,1,16,16,2,9,6,3,0,5
N00004316,152,26,91,54,24,13,35,27,6,16,7,5,4,5,36,7,21,12,8,1,8,78,11,49,33,9,7,18,11,2,5,2,2,1,4
N00004317,138,15,78,43,25,10,45,21,5,9,5,3,1,7,36,1,23,13,6,4,12,68,7,39,23,11,5,22,13,2,7,2,5,0,4
N00004318,132,16,78,38,15,25,38,25,6,9,6,0,3,10,32,1,18,8,2,8,13,69,9,45,22,11,12,15,6,0,6,2,2,2,0
N00004319,167,30,96,57,21,18,41,27,13,8,7,1,0,6,38,3,24,12,6,6,11,86,11,53,29,13,11,22,16,3,11,9,1,1,2
N00004320,158,28,75,45,17,13,55,42,8,19,13,4,2,15,41,4,24,16,4,4,13,66,13,29,14,8,7,24,9,3,3,2,1,0,3
N00004321,312,31,237,123,52,62,44,92,9,74,40,18,16,9,55,3,42,21,10,11,10,149,16,108,54,22,32,25,16,3,13,8,2,3,0
N00004322,151,16,95,55,18,22,40,31,5,21,14,5,2,5,39,7,20,9,3,8,12,72,4,48,29,7,12,20,9,0,6,3,3,0,3
N00004323,185,15,130,56,32,42,40,39,5,25,7,9,9,9,33,1,20,12,4,4,12,93,7,69,33,14,22,17,20,2,16,4,5,7,2
N00004324,95,18,52,17,21,14,25,24,4,14,3,6,5,6,22,5,11,5,5,1,6,41,8,22,7,9,6,11,8,1,5,2,1,2,2
N00004325,123,17,64,39,10,15,42,21,2,14,5,3,6,5,22,3,10,5,1,4,9,72,11,35,25,5,5,26,8,1,5,4,1,0,2
N00004326,121,19,63,36,11,16,39,31,7,13,10,1,2,11,29,2,16,10,4,2,11,50,8,28,13,5,10,14,11,2,6,3,1,2,3
N00004327,116,14,77,53,8,16,25,16,3,11,7,1,3,2,33,4,21,16,3,2,8,57,6,37,23,4,10,14,10,1,8,7,0,1,1
N00004328,133,25,83,34,30,19,25,26,5,17,9,6,2,4,35,7,19,6,9,4,9,61,9,42,16,14,12,10,11,4,5,3,1,1,2
N00004329,121,5,77,52,15,10,39,7,0,4,3,1,0,3,18,0,10,5,1,4,8,77,4,50,36,12,2,23,19,1,13,8,1,4,5
N00004330,147,13,88,51,20,17,46,20,1,12,6,2,4,7,35,3,22,14,5,3,10,86,8,50,30,12,8,28,6,1,4,1,1,2,1
N00004331,144,30,69,42,14,13,45,36,8,20,9,7,4,8,28,6,8,5,1,2,14,69,12,37,24,6,7,20,11,4,4,4,0,0,3
N00004332,127,20,66,32,24,10,41,17,1,11,5,3,3,5,38,6,18,10,5,3,14,55,10,28,12,13,3,17,17,3,9,5,3,1,5
N00004333,103,6,54,23,16,15,43,15,3,7,2,3,2,5,18,1,10,2,4,4,7,68,2,35,18,9,8,31,2,0,2,1,0,1,0
N00004334,84,4,44,25,14,5,36,7,0,4,1,2,1,3,18,1,7,5,2,0,10,45,3,22,12,7,3,20,14,0,11,7,3,1,3
N00004335,86,6,47,25,11,11,33,13,0,8,3,2,3,5,21,3,9,6,2,1,9,41,2,24,12,6,6,15,11,1,6,4,1,1,4
N00004336,119,10,55,33,13,9,54,11,0,3,2,1,0,8,18,3,9,5,1,3,6,73,5,32,19,9,4,36,17,2,11,7,2,2,4
N00004337,87,5,55,32,14,9,27,7,0,4,2,1,1,3,22,0,12,7,3,2,10,37,5,26,16,5,5,6,21,0,13,7,5,1,8
N00004338,159,80,69,31,36,2,10,35,13,19,10,8,1,3,65,36,27,14,12,1,2,51,26,20,7,13,0,5,8,5,3,0,3,0,0
N00004339,234,95,116,41,60,15,23,67,34,26,11,13,2,7,69,25,38,13,20,5,6,82,31,46,15,24,7,5,16,5,6,2,3,1,5
N00004340,201,60,124,71,43,10,17,34,14,19,11,7,1,1,86,21,52,33,14,5,13,68,22,43,23,16,4,3,13,3,10,4,6,0,0
N00004341,218,47,158,94,39,25,13,48,14,31,17,7,7,3,84,15,64,40,17,7,5,72,14,54,29,15,10,4,14,4,9,8,0,1,1
N00004342,262,164,75,45,19,11,23,48,36,7,5,0,2,5,78,43,27,17,7,3,8,104,68,30,18,7,5,6,32,17,11,5,5,1,4
N00004343,121,71,36,13,14,9,14,24,13,8,3,2,3,3,25,10,9,4,4,1,6,62,43,14,5,5,4,5,10,5,5,1,3,1,0
N00004344,102,55,37,17,20,0,10,23,16,4,2,2,0,3,27,12,12,5,7,0,3,41,24,13,8,5,0,4,11,3,8,2,6,0,0
N00004345,167,81,70,31,22,17,16,50,28,15,5,5,5,7,37,19,17,6,7,4,1,72,28,36,20,10,6,8,8,6,2,0,0,2,0
N00004346,145,54,75,30,34,11,16,35,22,7,2,4,1,6,31,8,19,6,9,4,4,53,21,28,13,12,3,4,26,3,21,9,9,3,2
N00004347,199,117,51,23,15,13,31,66,45,12,3,6,3,9,50,28,13,10,1,2,9,64,38,18,7,6,5,8,19,6,8,3,2,3,5
N00004348,73,7,57,18,32,7,9,11,3,5,1,4,0,3,14,1,10,1,7,2,3,38,3,32,13,18,1,3,10,0,10,3,3,4,0
N00004349,67,55,8,1,5,2,4,16,15,0,0,0,0,1,15,12,2,0,1,1,1,27,22,4,0,3,1,1,9,6,2,1,1,0,1
N00004350,512,308,160,64,73,23,44,136,101,22,10,9,3,13,160,87,60,26,23,11,13,168,99,59,23,29,7,10,48,21,19,5,12,2,8
N00004351,239,171,56,26,14,16,12,44,33,5,3,0,2,6,87,67,17,7,4,6,3,87,61,24,11,7,6,2,21,10,10,5,3,2,1
N00004352,260,203,41,24,8,9,16,85,70,7,2,3,2,8,96,75,18,11,3,4,3,63,43,15,10,2,3,5,16,15,1,1,0,0,0
N00004353,240,141,79,33,27,19,20,63,29,24,11,6,7,10,95,59,29,12,8,9,7,66,42,22,9,10,3,2,16,11,4,1,3,0,1
N00004354,173,64,98,36,41,21,11,38,16,17,9,6,2,5,55,15,39,10,16,13,1,60,22,34,14,14,6,4,20,11,8,3,5,0,1
N00004355,156,137,10,4,4,2,9,33,30,2,1,0,1,1,40,36,1,0,1,0,3,64,56,5,2,2,1,3,19,15,2,1,1,0,2
N00004356,90,71,1,0,1,0,18,7,6,0,0,0,0,1,36,31,0,0,0,0,5,33,23,1,0,1,0,9,14,11,0,0,0,0,3
N00004357,639,482,88,39,41,8,69,132,101,10,6,3,1,21,150,109,21,9,10,2,20,280,216,44,17,25,2,20,77,56,13,7,3,3,8
N00004358,122,116,2,0,0,2,4,17,16,0,0,0,0,1,26,22,2,0,0,2,2,60,59,0,0,0,0,1,19,19,0,0,0,0,0
N00004359,487,347,77,28,32,17,63,120,92,11,3,4,4,17,120,92,17,7,7,3,11,186,122,37,12,19,6,27,61,41,12,6,2,4,8
N00004360,206,97,76,38,32,6,33,71,47,15,8,2,5,9,43,17,18,12,6,0,8,64,27,25,12,12,1,12,28,6,18,6,12,0,4
N00004361,171,113,21,9,4,8,37,25,17,3,2,0,1,5,42,29,4,0,2,2,9,75,49,10,6,2,2,16,29,18,4,1,0,3,7
N00004362,294,173,80,44,26,10,41,93,64,21,13,6,2,8,65,39,19,10,6,3,7,111,60,34,18,12,4,17,25,10,6,3,2,1,9
N00004363,227,190,28,7,17,4,9,42,33,6,2,2,2,3,86,71,11,1,9,1,4,84,74,8,2,5,1,2,15,12,3,2,1,0,0
N00004364,208,149,51,11,34,6,8,37,31,5,3,1,1,1,81,55,23,7,14,2,3,73,53,17,1,13,3,3,17,10,6,0,6,0,1
N00004365,177,139,23,4,14,5,15,30,26,2,1,1,0,2,57,46,4,0,3,1,7,67,50,11,1,7,3,6,23,17,6,2,3,1,0
N00004366,73,58,2,2,0,0,13,7,5,0,0,0,0,2,21,14,1,1,0,0,6,36,33,1,1,0,0,2,9,6,0,0,0,0,3
N00004367,274,193,56,3,38,15,25,61,46,10,0,9,1,5,86,52,23,3,12,8,11,101,75,19,0,13,6,7,26,20,4,0,4,0,2
N00004368,235,150,62,15,33,14,23,53,39,8,4,3,1,6,94,61,24,4,13,7,9,74,42,26,6,16,4,6,14,8,4,1,1,2,2
N00004369,145,83,39,9,23,7,23,30,21,5,4,0,1,4,47,23,16,4,7,5,8,49,31,11,1,10,0,7,19,8,7,0,6,1,4
N00004370,221,195,6,1,3,2,20,57,52,1,0,1,0,4,73,65,2,0,2,0,6,74,65,1,0,0,1,8,17,13,2,1,0,1,2
N00004371,196,140,44,13,19,12,12,63,52,5,4,1,0,6,57,35,19,5,8,6,3,65,46,17,3,8,6,2,11,7,3,1,2,0,1
