GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00003478,294,211,83,178,159,19,116,52,64,84,57,27,55,45,10,29,12,17,126,100,26,79,73,6,47,27,20,84,54,30,44,41,3,40,13,27
N00003479,286,206,80,191,150,41,95,56,39,138,93,45,92,69,23,46,24,22,110,84,26,78,63,15,32,21,11,38,29,9,21,18,3,17,11,6
N00003480,117,45,72,62,34,28,55,11,44,39,13,26,22,12,10,17,1,16,44,18,26,25,13,12,19,5,14,34,14,20,15,9,6,19,5,14
N00003481,70,37,33,45,33,12,25,4,21,33,13,20,20,12,8,13,1,12,23,18,5,18,16,2,5,2,3,14,6,8,7,5,2,7,1,6
N00003482,122,42,80,59,29,30,63,13,50,40,16,24,23,12,11,17,4,13,44,14,30,26,11,15,18,3,15,38,12,26,10,6,4,28,6,22
N00003483,161,46,115,68,29,39,93,17,76,54,15,39,20,9,11,34,6,28,51,20,31,30,14,16,21,6,15,56,11,45,18,6,12,38,5,33
N00003484,123,50,73,65,40,25,58,10,48,58,12,46,27,9,18,31,3,28,42,28,14,24,21,3,18,7,11,23,10,13,14,10,4,9,0,9
N00003485,114,56,58,67,42,25,47,14,33,45,19,26,25,14,11,20,5,15,31,12,19,19,9,10,12,3,9,38,25,13,23,19,4,15,6,9
N00003486,143,42,101,66,30,36,77,12,65,75,18,57,34,14,20,41,4,37,38,11,27,18,8,10,20,3,17,30,13,17,14,8,6,16,5,11
N00003487,153,41,112,90,33,57,63,8,55,65,10,55,37,9,28,28,1,27,54,20,34,34,15,19,20,5,15,34,11,23,19,9,10,15,2,13
N00003488,121,18,103,61,16,45,60,2,58,66,12,54,32,11,21,34,1,33,39,6,33,21,5,16,18,1,17,16,0,16,8,0,8,8,0,8
N00003489,302,64,238,123,53,70,179,11,168,156,27,129,60,26,34,96,1,95,83,23,60,46,17,29,37,6,31,63,14,49,17,10,7,46,4,42
N00003490,97,31,66,37,21,16,60,10,50,43,8,35,11,4,7,32,4,28,35,15,20,18,12,6,17,3,14,19,8,11,8,5,3,11,3,8
N00003491,249,52,197,94,31,63,155,21,134,128,16,112,33,9,24,95,7,88,90,27,63,47,16,31,43,11,32,31,9,22,14,6,8,17,3,14
N00003492,117,45,72,55,36,19,62,9,53,43,5,38,13,4,9,30,1,29,61,35,26,35,28,7,26,7,19,13,5,8,7,4,3,6,1,5
N00003493,245,72,173,81,52,29,164,20,144,125,20,105,33,15,18,92,5,87,97,41,56,39,29,10,58,12,46,23,11,12,9,8,1,14,3,11
N00003494,261,126,135,130,92,38,131,34,97,93,28,65,32,18,14,61,10,51,114,69,45,68,50,18,46,19,27,54,29,25,30,24,6,24,5,19
N00003495,138,93,45,85,68,17,53,25,28,22,8,14,8,6,2,14,2,12,80,61,19,51,44,7,29,17,12,36,24,12,26,18,8,10,6,4
N00003496,207,80,127,83,60,23,124,20,104,116,29,87,31,20,11,85,9,76,81,46,35,49,37,12,32,9,23,10,5,5,3,3,0,7,2,5
N00003497,216,52,164,97,40,57,119,12,107,69,12,57,34,10,24,35,2,33,66,17,49,28,11,17,38,6,32,81,23,58,35,19,16,46,4,42
N00003498,119,44,75,64,35,29,55,9,46,47,17,30,31,15,16,16,2,14,40,12,28,18,8,10,22,4,18,32,15,17,15,12,3,17,3,14
N00003499,104,36,68,54,29,25,50,7,43,35,8,27,17,6,11,18,2,16,32,17,15,20,13,7,12,4,8,37,11,26,17,10,7,20,1,19
N00003500,130,71,59,69,50,19,61,21,40,41,26,15,21,15,6,20,11,9,46,29,17,27,23,4,19,6,13,43,16,27,21,12,9,22,4,18
N00003501,122,49,73,68,36,32,54,13,41,50,19,31,26,12,14,24,7,17,40,20,20,25,15,10,15,5,10,32,10,22,17,9,8,15,1,14
N00003502,131,25,106,75,22,53,56,3,53,39,6,33,17,5,12,22,1,21,48,8,40,33,7,26,15,1,14,44,11,33,25,10,15,19,1,18
N00003503,143,61,82,69,44,25,74,17,57,57,27,30,30,19,11,27,8,19,46,27,19,27,20,7,19,7,12,40,7,33,12,5,7,28,2,26
N00003504,128,84,44,79,63,16,49,21,28,37,20,17,23,16,7,14,4,10,51,38,13,30,27,3,21,11,10,40,26,14,26,20,6,14,6,8
N00003505,101,32,69,55,27,28,46,5,41,42,14,28,25,14,11,17,0,17,28,11,17,13,6,7,15,5,10,31,7,24,17,7,10,14,0,14
N00003506,169,57,112,81,39,42,88,18,70,84,21,63,39,15,24,45,6,39,47,23,24,29,17,12,18,6,12,38,13,25,13,7,6,25,6,19
N00003507,107,28,79,53,20,33,54,8,46,40,9,31,21,7,14,19,2,17,31,9,22,21,9,12,10,0,10,36,10,26,11,4,7,25,6,19
N00003508,119,39,80,58,29,29,61,10,51,56,19,37,29,13,16,27,6,21,37,13,24,20,9,11,17,4,13,26,7,19,9,7,2,17,0,17
N00003509,119,70,49,77,54,23,42,16,26,33,19,14,23,15,8,10,4,6,34,27,7,24,20,4,10,7,3,52,24,28,30,19,11,22,5,17
N00003510,120,55,65,58,37,21,62,18,44,40,15,25,21,10,11,19,5,14,46,26,20,25,17,8,21,9,12,34,14,20,12,10,2,22,4,18
N00003511,99,36,63,50,26,24,49,10,39,38,10,28,19,8,11,19,2,17,27,14,13,16,9,7,11,5,6,34,12,22,15,9,6,19,3,16
N00003512,120,49,71,63,37,26,57,12,45,39,18,21,29,16,13,10,2,8,43,18,25,19,9,10,24,9,15,38,13,25,15,12,3,23,1,22
N00003513,218,63,155,107,49,58,111,14,97,96,33,63,56,26,30,40,7,33,74,18,56,31,12,19,43,6,37,48,12,36,20,11,9,28,1,27
N00003514,241,70,171,111,56,55,130,14,116,105,17,88,40,11,29,65,6,59,90,32,58,43,26,17,47,6,41,46,21,25,28,19,9,18,2,16
N00003515,92,37,55,47,24,23,45,13,32,41,10,31,18,7,11,23,3,20,22,13,9,13,8,5,9,5,4,29,14,15,16,9,7,13,5,8
N00003516,126,28,98,53,16,37,73,12,61,69,8,61,23,4,19,46,4,42,49,18,31,27,10,17,22,8,14,8,2,6,3,2,1,5,0,5
N00003517,246,69,177,106,47,59,140,22,118,84,14,70,26,8,18,58,6,52,91,26,65,45,18,27,46,8,38,71,29,42,35,21,14,36,8,28
N00003518,116,24,92,44,13,31,72,11,61,48,4,44,18,2,16,30,2,28,46,13,33,19,7,12,27,6,21,22,7,15,7,4,3,15,3,12
N00003519,87,18,69,38,15,23,49,3,46,38,7,31,14,6,8,24,1,23,24,5,19,11,3,8,13,2,11,25,6,19,13,6,7,12,0,12
N00003520,123,31,92,57,22,35,66,9,57,56,8,48,24,6,18,32,2,30,44,18,26,23,12,11,21,6,15,23,5,18,10,4,6,13,1,12
N00003521,120,72,48,72,52,20,48,20,28,28,17,11,17,11,6,11,6,5,42,29,13,29,22,7,13,7,6,50,26,24,26,19,7,24,7,17
N00003522,146,86,60,92,68,24,54,18,36,38,17,21,23,12,11,15,5,10,53,40,13,41,33,8,12,7,5,55,29,26,28,23,5,27,6,21
N00003523,146,103,43,87,77,10,59,26,33,23,16,7,13,12,1,10,4,6,69,50,19,41,36,5,28,14,14,54,37,17,33,29,4,21,8,13
N00003524,449,334,115,316,273,43,133,61,72,115,95,20,98,86,12,17,9,8,186,149,37,133,118,15,53,31,22,148,90,58,85,69,16,63,21,42
N00003525,134,84,50,88,66,22,46,18,28,32,22,10,24,17,7,8,5,3,63,37,26,40,31,9,23,6,17,39,25,14,24,18,6,15,7,8
N00003526,130,78,52,75,61,14,55,17,38,36,23,13,23,18,5,13,5,8,46,30,16,29,24,5,17,6,11,48,25,23,23,19,4,25,6,19
N00003527,159,108,51,109,90,19,50,18,32,59,42,17,43,31,12,16,11,5,63,48,15,48,43,5,15,5,10,37,18,19,18,16,2,19,2,17
N00003528,280,178,102,195,149,46,85,29,56,86,60,26,63,50,13,23,10,13,119,86,33,90,70,20,29,16,13,75,32,43,42,29,13,33,3,30
N00003529,136,87,49,84,66,18,52,21,31,50,33,17,32,24,8,18,9,9,57,44,13,39,33,6,18,11,7,29,10,19,13,9,4,16,1,15
N00003530,138,99,39,95,74,21,43,25,18,45,36,9,31,26,5,14,10,4,52,40,12,38,31,7,14,9,5,41,23,18,26,17,9,15,6,9
N00003531,125,79,46,75,61,14,50,18,32,49,36,13,29,27,2,20,9,11,46,34,12,33,27,6,13,7,6,30,9,21,13,7,6,17,2,15
N00003532,143,99,44,101,80,21,42,19,23,46,39,7,39,35,4,7,4,3,60,44,16,43,35,8,17,9,8,37,16,21,19,10,9,18,6,12
N00003533,196,120,76,122,96,26,74,24,50,111,72,39,73,56,17,38,16,22,50,31,19,30,24,6,20,7,13,35,17,18,19,16,3,16,1,15
N00003534,109,57,52,64,48,16,45,9,36,38,21,17,25,20,5,13,1,12,43,25,18,28,19,9,15,6,9,28,11,17,11,9,2,17,2,15
N00003535,141,98,43,100,77,23,41,21,20,43,30,13,32,23,9,11,7,4,59,43,16,45,34,11,14,9,5,39,25,14,23,20,3,16,5,11
N00003536,149,101,48,109,83,26,40,18,22,57,44,13,44,33,11,13,11,2,58,43,15,45,38,7,13,5,8,34,14,20,20,12,8,14,2,12
N00003537,119,55,64,70,47,23,49,8,41,54,26,28,34,23,11,20,3,17,38,20,18,23,16,7,15,4,11,27,9,18,13,8,5,14,1,13
N00003538,156,102,54,105,82,23,51,20,31,54,34,20,37,27,10,17,7,10,63,46,17,45,37,8,18,9,9,39,22,17,23,18,5,16,4,12
N00003539,113,71,42,74,54,20,39,17,22,77,52,25,53,38,15,24,14,10,29,17,12,17,14,3,12,3,9,7,2,5,4,2,2,3,0,3
N00003540,109,46,63,62,37,25,47,9,38,33,17,16,15,12,3,18,5,13,49,23,26,30,19,11,19,4,15,27,6,21,17,6,11,10,0,10
N00003541,115,51,64,64,43,21,51,8,43,43,19,24,25,16,9,18,3,15,34,17,17,20,13,7,14,4,10,38,15,23,19,14,5,19,1,18
N00003542,108,30,78,52,23,29,56,7,49,52,9,43,23,6,17,29,3,26,38,16,22,20,13,7,18,3,15,18,5,13,9,4,5,9,1,8
N00003543,192,103,89,110,71,39,82,32,50,93,56,37,50,34,16,43,22,21,69,37,32,45,31,14,24,6,18,30,10,20,15,6,9,15,4,11
N00003544,121,73,48,79,59,20,42,14,28,48,28,20,33,23,10,15,5,10,48,31,17,28,24,4,20,7,13,25,14,11,18,12,6,7,2,5
N00003545,138,100,38,94,74,20,44,26,18,51,43,8,40,35,5,11,8,3,53,45,8,36,31,5,17,14,3,34,12,22,18,8,10,16,4,12
N00003546,123,64,59,76,53,23,47,11,36,47,31,16,32,25,7,15,6,9,47,23,24,31,19,12,16,4,12,29,10,19,13,9,4,16,1,15
N00003547,230,129,101,143,100,43,87,29,58,136,78,58,84,57,27,52,21,31,49,29,20,32,24,8,17,5,12,45,22,23,27,19,8,18,3,15
N00003548,631,337,294,402,264,138,229,73,156,268,156,112,186,122,64,82,34,48,222,130,92,150,106,44,72,24,48,141,51,90,66,36,30,75,15,60
N00003549,157,101,56,121,91,30,36,10,26,36,28,8,30,25,5,6,3,3,71,52,19,56,45,11,15,7,8,50,21,29,35,21,14,15,0,15
N00003550,145,103,42,95,81,14,50,22,28,40,25,15,28,21,7,12,4,8,74,59,15,49,45,4,25,14,11,31,19,12,18,15,3,13,4,9
N00003551,169,97,72,98,69,29,71,28,43,55,27,28,31,19,12,24,8,16,74,43,31,44,30,14,30,13,17,40,27,13,23,20,3,17,7,10
N00003552,178,77,101,98,62,36,80,15,65,78,28,50,48,24,24,30,4,26,60,37,23,35,27,8,25,10,15,40,12,28,15,11,4,25,1,24
N00003553,119,73,46,74,59,15,45,14,31,67,39,28,41,31,10,26,8,18,44,28,16,28,24,4,16,4,12,8,6,2,5,4,1,3,2,1
N00003554,91,29,62,45,21,24,46,8,38,43,14,29,21,9,12,22,5,17,36,12,24,16,9,7,20,3,17,12,3,9,8,3,5,4,0,4
N00003555,157,48,109,75,35,40,82,13,69,58,18,40,30,12,18,28,6,22,50,22,28,29,17,12,21,5,16,49,8,41,16,6,10,33,2,31
N00003556,270,97,173,134,71,63,136,26,110,91,29,62,52,22,30,39,7,32,116,48,68,58,35,23,58,13,45,63,20,43,24,14,10,39,6,33
N00003557,122,36,86,63,30,33,59,6,53,41,15,26,25,14,11,16,1,15,35,12,23,22,8,14,13,4,9,46,9,37,16,8,8,30,1,29
N00003558,154,111,43,107,91,16,47,20,27,48,40,8,40,35,5,8,5,3,61,50,11,42,38,4,19,12,7,45,21,24,25,18,7,20,3,17
N00003559,184,104,80,112,82,30,72,22,50,87,50,37,51,37,14,36,13,23,61,40,21,42,31,11,19,9,10,36,14,22,19,14,5,17,0,17
N00003560,157,113,44,116,96,20,41,17,24,54,46,8,40,38,2,14,8,6,62,45,17,53,40,13,9,5,4,41,22,19,23,18,5,18,4,14
N00003561,134,98,36,94,83,11,40,15,25,49,41,8,35,34,1,14,7,7,53,44,9,41,36,5,12,8,4,32,13,19,18,13,5,14,0,14
N00003562,135,108,27,89,79,10,46,29,17,49,37,12,30,25,5,19,12,7,60,52,8,43,39,4,17,13,4,26,19,7,16,15,1,10,4,6
N00003563,150,101,49,112,87,25,38,14,24,54,31,23,42,27,15,12,4,8,66,55,11,55,48,7,11,7,4,30,15,15,15,12,3,15,3,12
N00003564,127,76,51,85,63,22,42,13,29,45,24,21,31,19,12,14,5,9,63,42,21,42,35,7,21,7,14,19,10,9,12,9,3,7,1,6
N00003565,143,96,47,100,81,19,43,15,28,38,27,11,27,23,4,11,4,7,62,46,16,44,38,6,18,8,10,43,23,20,29,20,9,14,3,11
N00003566,165,119,46,111,87,24,54,32,22,47,37,10,33,29,4,14,8,6,73,61,12,49,42,7,24,19,5,45,21,24,29,16,13,16,5,11
N00003567,155,106,49,95,76,19,60,30,30,48,35,13,36,28,8,12,7,5,69,57,12,45,39,6,24,18,6,38,14,24,14,9,5,24,5,19
N00003568,134,100,34,99,85,14,35,15,20,38,33,5,33,29,4,5,4,1,56,48,8,43,40,3,13,8,5,40,19,21,23,16,7,17,3,14
N00003569,147,103,44,108,87,21,39,16,23,47,36,11,33,28,5,14,8,6,64,53,11,52,46,6,12,7,5,36,14,22,23,13,10,13,1,12
N00003570,153,105,48,103,87,16,50,18,32,51,42,9,36,33,3,15,9,6,68,48,20,49,40,9,19,8,11,34,15,19,18,14,4,16,1,15
N00003571,111,63,48,69,47,22,42,16,26,35,18,17,23,14,9,12,4,8,45,26,19,29,20,9,16,6,10,31,19,12,17,13,4,14,6,8
N00003572,154,111,43,115,96,19,39,15,24,44,28,16,36,27,9,8,1,7,74,66,8,56,54,2,18,12,6,36,17,19,23,15,8,13,2,11
N00003573,134,94,40,87,72,15,47,22,25,43,33,10,29,27,2,14,6,8,59,49,10,43,37,6,16,12,4,32,12,20,15,8,7,17,4,13
N00003574,152,109,43,115,93,22,37,16,21,45,34,11,33,26,7,12,8,4,65,54,11,57,49,8,8,5,3,42,21,21,25,18,7,17,3,14
N00003575,147,102,45,106,85,21,41,17,24,44,38,6,35,32,3,9,6,3,63,50,13,52,42,10,11,8,3,40,14,26,19,11,8,21,3,18
N00003576,153,110,43,109,91,18,44,19,25,49,42,7,37,36,1,12,6,6,53,39,14,38,29,9,15,10,5,51,29,22,34,26,8,17,3,14
N00003577,139,86,53,95,72,23,44,14,30,46,34,12,33,29,4,13,5,8,49,32,17,35,27,8,14,5,9,44,20,24,27,16,11,17,4,13
N00003578,157,119,38,113,97,16,44,22,22,45,40,5,34,31,3,11,9,2,65,50,15,50,41,9,15,9,6,47,29,18,29,25,4,18,4,14
N00003579,150,104,46,103,87,16,47,17,30,49,39,10,34,30,4,15,9,6,58,50,8,49,44,5,9,6,3,43,15,28,20,13,7,23,2,21
N00003580,128,91,37,85,73,12,43,18,25,34,26,8,27,22,5,7,4,3,72,51,21,46,40,6,26,11,15,22,14,8,12,11,1,10,3,7
N00003581,232,109,123,127,80,47,105,29,76,147,58,89,73,40,33,74,18,56,69,42,27,44,33,11,25,9,16,16,9,7,10,7,3,6,2,4
N00003582,199,111,88,122,86,36,77,25,52,86,52,34,56,42,14,30,10,20,70,39,31,40,27,13,30,12,18,43,20,23,26,17,9,17,3,14
N00003583,252,131,121,151,94,57,101,37,64,78,41,37,50,30,20,28,11,17,93,57,36,57,37,20,36,20,16,81,33,48,44,27,17,37,6,31
N00003584,117,51,66,62,37,25,55,14,41,40,15,25,18,11,7,22,4,18,46,25,21,30,20,10,16,5,11,31,11,20,14,6,8,17,5,12
N00003585,123,58,65,64,39,25,59,19,40,59,27,32,31,17,14,28,10,18,41,20,21,21,13,8,20,7,13,23,11,12,12,9,3,11,2,9
N00003586,133,40,93,73,32,41,60,8,52,50,18,32,29,14,15,21,4,17,45,15,30,30,13,17,15,2,13,38,7,31,14,5,9,24,2,22
N00003587,141,101,40,103,83,20,38,18,20,40,34,6,33,30,3,7,4,3,67,50,17,48,39,9,19,11,8,34,17,17,22,14,8,12,3,9
N00003588,170,131,39,117,100,17,53,31,22,62,52,10,42,37,5,20,15,5,74,57,17,51,43,8,23,14,9,34,22,12,24,20,4,10,2,8
N00003589,177,103,74,106,78,28,71,25,46,59,28,31,35,24,11,24,4,20,74,55,19,51,43,8,23,12,11,44,20,24,20,11,9,24,9,15
N00003590,171,135,36,125,107,18,46,28,18,81,71,10,64,58,6,17,13,4,58,46,12,40,34,6,18,12,6,32,18,14,21,15,6,11,3,8
N00003591,163,119,44,118,94,24,45,25,20,65,54,11,50,42,8,15,12,3,56,43,13,43,32,11,13,11,2,42,22,20,25,20,5,17,2,15
N00003592,123,73,50,70,57,13,53,16,37,39,24,15,26,20,6,13,4,9,45,32,13,26,23,3,19,9,10,39,17,22,18,14,4,21,3,18
N00003593,171,120,51,128,102,26,43,18,25,60,48,12,51,42,9,9,6,3,58,44,14,46,37,9,12,7,5,53,28,25,31,23,8,22,5,17
N00003594,323,196,127,209,153,56,114,43,71,136,90,46,93,70,23,43,20,23,100,63,37,65,48,17,35,15,20,87,43,44,51,35,16,36,8,28
N00003595,130,83,47,87,67,20,43,16,27,55,39,16,41,33,8,14,6,8,47,27,20,32,23,9,15,4,11,28,17,11,14,11,3,14,6,8
N00003596,118,60,58,74,48,26,44,12,32,30,18,12,17,13,4,13,5,8,41,21,20,30,18,12,11,3,8,47,21,26,27,17,10,20,4,16
N00003597,156,108,48,119,98,21,37,10,27,48,41,7,43,38,5,5,3,2,60,43,17,45,38,7,15,5,10,48,24,24,31,22,9,17,2,15
N00003598,129,82,47,80,57,23,49,25,24,71,46,25,50,35,15,21,11,10,49,30,19,27,19,8,22,11,11,9,6,3,3,3,0,6,3,3
N00003599,152,78,74,86,57,29,66,21,45,42,14,28,20,10,10,22,4,18,76,49,27,43,33,10,33,16,17,34,15,19,23,14,9,11,1,10
N00003600,137,50,87,82,40,42,55,10,45,62,19,43,39,16,23,23,3,20,56,24,32,34,19,15,22,5,17,19,7,12,9,5,4,10,2,8
N00003601,134,88,46,83,69,14,51,19,32,41,23,18,20,15,5,21,8,13,72,52,20,51,43,8,21,9,12,21,13,8,12,11,1,9,2,7
N00003602,144,52,92,72,38,34,72,14,58,86,28,58,41,22,19,45,6,39,40,19,21,22,14,8,18,5,13,18,5,13,9,2,7,9,3,6
N00003603,124,65,59,72,49,23,52,16,36,51,29,22,37,23,14,14,6,8,42,25,17,26,21,5,16,4,12,31,11,20,9,5,4,22,6,16
N00003604,154,52,102,69,36,33,85,16,69,48,16,32,25,12,13,23,4,19,42,15,27,24,10,14,18,5,13,64,21,43,20,14,6,44,7,37
N00003605,133,38,95,58,30,28,75,8,67,48,15,33,25,13,12,23,2,21,54,12,42,21,9,12,33,3,30,31,11,20,12,8,4,19,3,16
N00003606,118,78,40,82,65,17,36,13,23,37,18,19,20,14,6,17,4,13,65,48,17,50,41,9,15,7,8,16,12,4,12,10,2,4,2,2
N00003607,174,118,56,103,86,17,71,32,39,73,49,24,44,37,7,29,12,17,62,44,18,34,28,6,28,16,12,39,25,14,25,21,4,14,4,10
N00003608,170,91,79,95,70,25,75,21,54,84,43,41,44,29,15,40,14,26,55,31,24,36,28,8,19,3,16,31,17,14,15,13,2,16,4,12
N00003609,127,54,73,63,37,26,64,17,47,39,17,22,20,12,8,19,5,14,43,21,22,22,14,8,21,7,14,45,16,29,21,11,10,24,5,19
N00003610,122,50,72,55,30,25,67,20,47,39,17,22,18,11,7,21,6,15,43,16,27,19,10,9,24,6,18,40,17,23,18,9,9,22,8,14
N00003611,119,41,78,71,32,39,48,9,39,28,9,19,20,8,12,8,1,7,48,21,27,29,15,14,19,6,13,43,11,32,22,9,13,21,2,19
N00003612,142,107,35,103,84,19,39,23,16,46,35,11,34,27,7,12,8,4,61,45,16,47,37,10,14,8,6,35,27,8,22,20,2,13,7,6
N00003613,161,91,70,109,76,33,52,15,37,61,38,23,45,35,10,16,3,13,48,31,17,38,25,13,10,6,4,52,22,30,26,16,10,26,6,20
N00003614,152,109,43,105,90,15,47,19,28,59,50,9,48,42,6,11,8,3,55,42,13,37,33,4,18,9,9,38,17,21,20,15,5,18,2,16
N00003615,128,70,58,82,54,28,46,16,30,48,28,20,31,21,10,17,7,10,45,29,16,32,22,10,13,7,6,35,13,22,19,11,8,16,2,14
N00003616,125,80,45,76,57,19,49,23,26,36,26,10,24,17,7,12,9,3,52,36,16,31,25,6,21,11,10,37,18,19,21,15,6,16,3,13
N00003617,125,64,61,70,41,29,55,23,32,45,25,20,23,16,7,22,9,13,47,29,18,27,17,10,20,12,8,33,10,23,20,8,12,13,2,11
N00003618,138,97,41,100,79,21,38,18,20,37,26,11,28,21,7,9,5,4,65,50,15,51,41,10,14,9,5,36,21,15,21,17,4,15,4,11
N00003619,136,87,49,81,61,20,55,26,29,43,31,12,31,24,7,12,7,5,52,36,16,32,24,8,20,12,8,41,20,21,18,13,5,23,7,16
N00003620,168,99,69,106,79,27,62,20,42,56,38,18,41,33,8,15,5,10,65,43,22,43,33,10,22,10,12,47,18,29,22,13,9,25,5,20
N00003621,146,90,56,92,70,22,54,20,34,58,36,22,34,27,7,24,9,15,59,37,22,41,29,12,18,8,10,29,17,12,17,14,3,12,3,9
N00003622,166,131,35,121,108,13,45,23,22,67,59,8,50,47,3,17,12,5,60,51,9,48,43,5,12,8,4,39,21,18,23,18,5,16,3,13
N00003623,112,49,63,61,38,23,51,11,40,32,15,17,15,9,6,17,6,11,48,21,27,29,17,12,19,4,15,32,13,19,17,12,5,15,1,14
N00003624,228,140,88,152,117,35,76,23,53,82,57,25,62,49,13,20,8,12,94,59,35,63,47,16,31,12,19,52,24,28,27,21,6,25,3,22
N00003625,156,72,84,94,61,33,62,11,51,62,20,42,25,15,10,37,5,32,59,38,21,48,33,15,11,5,6,35,14,21,21,13,8,14,1,13
N00003626,141,97,44,102,80,22,39,17,22,41,24,17,28,20,8,13,4,9,54,44,10,41,35,6,13,9,4,46,29,17,33,25,8,13,4,9
N00003627,147,52,95,68,40,28,79,12,67,60,18,42,26,16,10,34,2,32,44,16,28,24,11,13,20,5,15,43,18,25,18,13,5,25,5,20
N00003628,151,72,79,90,63,27,61,9,52,26,13,13,19,11,8,7,2,5,62,30,32,38,28,10,24,2,22,63,29,34,33,24,9,30,5,25
N00003629,105,48,57,62,36,26,43,12,31,21,8,13,16,7,9,5,1,4,41,24,17,28,16,12,13,8,5,43,16,27,18,13,5,25,3,22
N00003630,276,115,161,165,87,78,111,28,83,57,18,39,35,12,23,22,6,16,112,58,54,75,44,31,37,14,23,107,39,68,55,31,24,52,8,44
N00003631,99,40,59,47,31,16,52,9,43,29,10,19,12,9,3,17,1,16,30,15,15,19,12,7,11,3,8,40,15,25,16,10,6,24,5,19
N00003632,134,64,70,81,50,31,53,14,39,33,11,22,22,8,14,11,3,8,54,32,22,37,27,10,17,5,12,47,21,26,22,15,7,25,6,19
N00003633,117,27,90,56,23,33,61,4,57,50,7,43,18,7,11,32,0,32,45,7,38,25,6,19,20,1,19,22,13,9,13,10,3,9,3,6
N00003634,136,58,78,70,39,31,66,19,47,41,19,22,24,13,11,17,6,11,47,25,22,29,18,11,18,7,11,48,14,34,17,8,9,31,6,25
N00003635,113,76,37,82,64,18,31,12,19,41,30,11,29,23,6,12,7,5,36,26,10,28,22,6,8,4,4,36,20,16,25,19,6,11,1,10
N00003636,124,78,46,83,61,22,41,17,24,41,28,13,26,22,4,15,6,9,47,32,15,34,24,10,13,8,5,36,18,18,23,15,8,13,3,10
N00003637,140,91,49,83,64,19,57,27,30,29,18,11,16,12,4,13,6,7,57,40,17,34,27,7,23,13,10,54,33,21,33,25,8,21,8,13
N00003638,166,93,73,98,70,28,68,23,45,54,25,29,34,23,11,20,2,18,72,45,27,39,29,10,33,16,17,40,23,17,25,18,7,15,5,10
N00003639,130,72,58,65,50,15,65,22,43,29,11,18,17,8,9,12,3,9,58,42,16,28,26,2,30,16,14,43,19,24,20,16,4,23,3,20
N00003640,133,52,81,73,38,35,60,14,46,42,12,30,20,8,12,22,4,18,62,29,33,38,21,17,24,8,16,29,11,18,15,9,6,14,2,12
N00003641,168,106,62,118,87,31,50,19,31,46,32,14,33,25,8,13,7,6,67,44,23,47,33,14,20,11,9,55,30,25,38,29,9,17,1,16
N00003642,139,75,64,92,59,33,47,16,31,29,15,14,18,9,9,11,6,5,66,39,27,46,32,14,20,7,13,44,21,23,28,18,10,16,3,13
N00003643,132,78,54,77,60,17,55,18,37,42,24,18,20,17,3,22,7,15,57,38,19,35,27,8,22,11,11,33,16,17,22,16,6,11,0,11
N00003644,126,71,55,74,54,20,52,17,35,23,9,14,10,6,4,13,3,10,58,42,16,38,33,5,20,9,11,45,20,25,26,15,11,19,5,14
N00003645,203,93,110,116,66,50,87,27,60,39,20,19,23,15,8,16,5,11,92,46,46,58,31,27,34,15,19,72,27,45,35,20,15,37,7,30
N00003646,179,117,62,108,83,25,71,34,37,61,34,27,31,22,9,30,12,18,86,65,21,55,45,10,31,20,11,32,18,14,22,16,6,10,2,8
N00003647,258,131,127,166,107,59,92,24,68,98,52,46,60,43,17,38,9,29,104,52,52,71,42,29,33,10,23,56,27,29,35,22,13,21,5,16
N00003648,157,100,57,111,81,30,46,19,27,43,34,9,37,30,7,6,4,2,63,42,21,43,30,13,20,12,8,51,24,27,31,21,10,20,3,17
N00003649,143,85,58,107,70,37,36,15,21,33,21,12,28,20,8,5,1,4,73,47,26,55,36,19,18,11,7,37,17,20,24,14,10,13,3,10
N00003650,154,86,68,103,67,36,51,19,32,43,30,13,30,25,5,13,5,8,62,36,26,41,27,14,21,9,12,49,20,29,32,15,17,17,5,12
N00003651,123,62,61,74,46,28,49,16,33,35,22,13,22,14,8,13,8,5,45,20,25,27,17,10,18,3,15,43,20,23,25,15,10,18,5,13
N00003652,218,142,76,150,115,35,68,27,41,45,30,15,34,27,7,11,3,8,99,71,28,67,54,13,32,17,15,74,41,33,49,34,15,25,7,18
N00003653,137,70,67,86,53,33,51,17,34,35,23,12,22,16,6,13,7,6,56,31,25,39,25,14,17,6,11,46,16,30,25,12,13,21,4,17
N00003654,101,35,66,51,28,23,50,7,43,34,10,24,17,7,10,17,3,14,35,19,16,22,15,7,13,4,9,32,6,26,12,6,6,20,0,20
