GeographyCode,LC6604NI0001,LC6604NI0002,LC6604NI0003,LC6604NI0004,LC6604NI0005,LC6604NI0006,LC6604NI0007,LC6604NI0008,LC6604NI0009,LC6604NI0010,LC6604NI0011,LC6604NI0012,LC6604NI0013,LC6604NI0014,LC6604NI0015,LC6604NI0016,LC6604NI0017,LC6604NI0018,LC6604NI0019,LC6604NI0020,LC6604NI0021,LC6604NI0022,LC6604NI0023,LC6604NI0024,LC6604NI0025,LC6604NI0026,LC6604NI0027,LC6604NI0028,LC6604NI0029,LC6604NI0030,LC6604NI0031,LC6604NI0032,LC6604NI0033,LC6604NI0034,LC6604NI0035,LC6604NI0036,LC6604NI0037,LC6604NI0038,LC6604NI0039,LC6604NI0040,LC6604NI0041,LC6604NI0042,LC6604NI0043,LC6604NI0044,LC6604NI0045
N00003448,281,63,218,72,14,58,82,6,76,107,35,72,20,8,12,158,12,146,38,1,37,63,3,60,47,6,41,10,2,8,123,51,72,34,13,21,19,3,16,60,29,31,10,6,4
N00003449,193,48,145,61,7,54,58,8,50,56,28,28,18,5,13,106,14,92,32,2,30,42,3,39,20,7,13,12,2,10,87,34,53,29,5,24,16,5,11,36,21,15,6,3,3
N00003450,175,57,118,54,18,36,46,9,37,61,23,38,14,7,7,93,14,79,26,1,25,40,5,35,18,5,13,9,3,6,82,43,39,28,17,11,6,4,2,43,18,25,5,4,1
N00003451,361,94,267,71,7,64,93,12,81,167,59,108,30,16,14,178,24,154,41,1,40,70,11,59,50,6,44,17,6,11,183,70,113,30,6,24,23,1,22,117,53,64,13,10,3
N00003452,231,71,160,61,16,45,75,11,64,77,37,40,18,7,11,129,18,111,29,3,26,61,7,54,29,7,22,10,1,9,102,53,49,32,13,19,14,4,10,48,30,18,8,6,2
N00003453,177,34,143,20,3,17,51,2,49,96,24,72,10,5,5,112,7,105,13,0,13,42,0,42,52,7,45,5,0,5,65,27,38,7,3,4,9,2,7,44,17,27,5,5,0
N00003454,138,44,94,31,8,23,41,6,35,54,24,30,12,6,6,75,10,65,16,0,16,29,3,26,25,7,18,5,0,5,63,34,29,15,8,7,12,3,9,29,17,12,7,6,1
N00003455,148,44,104,37,8,29,35,4,31,63,25,38,13,7,6,82,11,71,25,3,22,25,1,24,25,5,20,7,2,5,66,33,33,12,5,7,10,3,7,38,20,18,6,5,1
N00003456,150,25,125,29,3,26,50,2,48,63,17,46,8,3,5,87,1,86,14,0,14,40,1,39,30,0,30,3,0,3,63,24,39,15,3,12,10,1,9,33,17,16,5,3,2
N00003457,134,40,94,19,4,15,31,1,30,67,27,40,17,8,9,67,5,62,9,0,9,26,0,26,21,3,18,11,2,9,67,35,32,10,4,6,5,1,4,46,24,22,6,6,0
N00003458,161,47,114,31,4,27,40,10,30,72,24,48,18,9,9,82,9,73,14,1,13,28,2,26,30,4,26,10,2,8,79,38,41,17,3,14,12,8,4,42,20,22,8,7,1
N00003459,94,21,73,18,3,15,19,4,15,51,11,40,6,3,3,45,5,40,9,0,9,13,0,13,19,2,17,4,3,1,49,16,33,9,3,6,6,4,2,32,9,23,2,0,2
N00003460,202,58,144,55,10,45,50,3,47,89,42,47,8,3,5,98,9,89,32,2,30,38,2,36,27,5,22,1,0,1,104,49,55,23,8,15,12,1,11,62,37,25,7,3,4
N00003461,110,38,72,27,8,19,25,2,23,53,27,26,5,1,4,56,11,45,12,1,11,19,2,17,21,8,13,4,0,4,54,27,27,15,7,8,6,0,6,32,19,13,1,1,0
N00003462,191,57,134,73,11,62,39,6,33,74,37,37,5,3,2,99,13,86,41,3,38,24,2,22,31,7,24,3,1,2,92,44,48,32,8,24,15,4,11,43,30,13,2,2,0
N00003463,236,52,184,77,9,68,64,9,55,78,27,51,17,7,10,134,8,126,40,1,39,52,4,48,31,1,30,11,2,9,102,44,58,37,8,29,12,5,7,47,26,21,6,5,1
N00003464,197,47,150,76,11,65,46,3,43,64,29,35,11,4,7,102,15,87,38,2,36,31,2,29,24,7,17,9,4,5,95,32,63,38,9,29,15,1,14,40,22,18,2,0,2
N00003465,116,38,78,14,3,11,25,2,23,58,22,36,19,11,8,58,10,48,7,2,5,20,1,19,21,5,16,10,2,8,58,28,30,7,1,6,5,1,4,37,17,20,9,9,0
N00003466,155,35,120,62,12,50,35,4,31,51,17,34,7,2,5,76,6,70,31,3,28,26,2,24,16,1,15,3,0,3,79,29,50,31,9,22,9,2,7,35,16,19,4,2,2
N00003467,206,46,160,91,19,72,59,8,51,50,16,34,6,3,3,110,10,100,54,4,50,34,1,33,17,3,14,5,2,3,96,36,60,37,15,22,25,7,18,33,13,20,1,1,0
N00003468,168,24,144,72,7,65,44,5,39,48,11,37,4,1,3,84,4,80,32,1,31,31,2,29,18,1,17,3,0,3,84,20,64,40,6,34,13,3,10,30,10,20,1,1,0
N00003469,199,37,162,43,6,37,56,4,52,75,20,55,25,7,18,105,6,99,19,0,19,47,3,44,23,1,22,16,2,14,94,31,63,24,6,18,9,1,8,52,19,33,9,5,4
N00003470,165,60,105,37,9,28,36,5,31,75,39,36,17,7,10,84,17,67,15,1,14,30,2,28,27,9,18,12,5,7,81,43,38,22,8,14,6,3,3,48,30,18,5,2,3
N00003471,123,43,80,18,4,14,26,5,21,58,23,35,21,11,10,62,11,51,8,1,7,20,1,19,26,7,19,8,2,6,61,32,29,10,3,7,6,4,2,32,16,16,13,9,4
N00003472,166,33,133,46,5,41,48,5,43,65,22,43,7,1,6,89,6,83,21,1,20,36,2,34,28,3,25,4,0,4,77,27,50,25,4,21,12,3,9,37,19,18,3,1,2
N00003473,173,48,125,41,8,33,36,5,31,77,29,48,19,6,13,96,11,85,24,1,23,29,2,27,31,5,26,12,3,9,77,37,40,17,7,10,7,3,4,46,24,22,7,3,4
N00003474,206,58,148,77,19,58,52,7,45,68,30,38,9,2,7,106,5,101,32,2,30,39,2,37,28,1,27,7,0,7,100,53,47,45,17,28,13,5,8,40,29,11,2,2,0
N00003475,596,150,446,215,36,179,148,17,131,196,77,119,37,20,17,302,21,281,113,6,107,109,6,103,66,7,59,14,2,12,294,129,165,102,30,72,39,11,28,130,70,60,23,18,5
N00003476,407,103,304,124,17,107,109,13,96,145,59,86,29,14,15,219,21,198,65,3,62,77,1,76,57,10,47,20,7,13,188,82,106,59,14,45,32,12,20,88,49,39,9,7,2
N00003477,243,61,182,57,12,45,71,13,58,101,32,69,14,4,10,125,16,109,27,2,25,53,8,45,37,6,31,8,0,8,118,45,73,30,10,20,18,5,13,64,26,38,6,4,2
N00003478,412,122,290,118,29,89,88,12,76,174,65,109,32,16,16,210,32,178,55,4,51,64,6,58,71,16,55,20,6,14,202,90,112,63,25,38,24,6,18,103,49,54,12,10,2
N00003479,427,98,329,199,34,165,104,17,87,109,37,72,15,10,5,225,20,205,102,2,100,68,5,63,44,7,37,11,6,5,202,78,124,97,32,65,36,12,24,65,30,35,4,4,0
N00003480,90,21,69,9,1,8,19,3,16,41,10,31,21,7,14,46,2,44,4,0,4,13,0,13,16,1,15,13,1,12,44,19,25,5,1,4,6,3,3,25,9,16,8,6,2
N00003481,91,18,73,37,6,31,23,5,18,29,5,24,2,2,0,46,2,44,17,0,17,12,1,11,16,0,16,1,1,0,45,16,29,20,6,14,11,4,7,13,5,8,1,1,0
N00003482,118,25,93,23,3,20,33,4,29,47,12,35,15,6,9,61,9,52,9,1,8,27,3,24,19,3,16,6,2,4,57,16,41,14,2,12,6,1,5,28,9,19,9,4,5
N00003483,131,40,91,10,0,10,32,5,27,65,23,42,24,12,12,65,12,53,6,0,6,24,3,21,24,6,18,11,3,8,66,28,38,4,0,4,8,2,6,41,17,24,13,9,4
N00003484,115,36,79,13,2,11,21,2,19,49,17,32,32,15,17,64,9,55,5,0,5,18,1,17,20,3,17,21,5,16,51,27,24,8,2,6,3,1,2,29,14,15,11,10,1
N00003485,104,35,69,7,3,4,19,1,18,54,20,34,24,11,13,57,10,47,3,1,2,16,1,15,21,2,19,17,6,11,47,25,22,4,2,2,3,0,3,33,18,15,7,5,2
N00003486,125,56,69,10,3,7,30,11,19,51,22,29,34,20,14,57,11,46,2,0,2,20,4,16,27,7,20,8,0,8,68,45,23,8,3,5,10,7,3,24,15,9,26,20,6
N00003487,123,44,79,8,1,7,27,5,22,56,28,28,32,10,22,66,13,53,5,1,4,21,3,18,25,9,16,15,0,15,57,31,26,3,0,3,6,2,4,31,19,12,17,10,7
N00003488,81,25,56,5,2,3,19,4,15,40,16,24,17,3,14,40,4,36,1,0,1,15,2,13,12,2,10,12,0,12,41,21,20,4,2,2,4,2,2,28,14,14,5,3,2
N00003489,217,94,123,16,3,13,38,7,31,114,56,58,49,28,21,97,22,75,6,1,5,28,3,25,39,9,30,24,9,15,120,72,48,10,2,8,10,4,6,75,47,28,25,19,6
N00003490,56,29,27,7,3,4,11,3,8,24,16,8,14,7,7,24,6,18,2,1,1,8,1,7,10,4,6,4,0,4,32,23,9,5,2,3,3,2,1,14,12,2,10,7,3
N00003491,199,89,110,15,2,13,32,11,21,119,56,63,33,20,13,90,22,68,6,0,6,23,4,19,41,9,32,20,9,11,109,67,42,9,2,7,9,7,2,78,47,31,13,11,2
N00003492,143,61,82,12,1,11,30,8,22,70,32,38,31,20,11,72,21,51,7,0,7,23,4,19,24,8,16,18,9,9,71,40,31,5,1,4,7,4,3,46,24,22,13,11,2
N00003493,238,103,135,21,3,18,42,10,32,136,62,74,39,28,11,112,29,83,7,0,7,33,5,28,53,15,38,19,9,10,126,74,52,14,3,11,9,5,4,83,47,36,20,19,1
N00003494,351,141,210,60,14,46,62,15,47,189,85,104,40,27,13,166,43,123,34,4,30,47,10,37,65,22,43,20,7,13,185,98,87,26,10,16,15,5,10,124,63,61,20,20,0
N00003495,192,72,120,47,10,37,40,8,32,90,44,46,15,10,5,91,23,68,23,2,21,28,5,23,33,14,19,7,2,5,101,49,52,24,8,16,12,3,9,57,30,27,8,8,0
N00003496,245,95,150,32,2,30,57,15,42,128,58,70,28,20,8,112,26,86,13,0,13,34,5,29,50,13,37,15,8,7,133,69,64,19,2,17,23,10,13,78,45,33,13,12,1
N00003497,140,47,93,12,2,10,33,2,31,79,37,42,16,6,10,66,11,55,4,0,4,22,0,22,28,6,22,12,5,7,74,36,38,8,2,6,11,2,9,51,31,20,4,1,3
N00003498,111,28,83,15,3,12,23,1,22,53,15,38,20,9,11,61,5,56,4,0,4,21,0,21,25,3,22,11,2,9,50,23,27,11,3,8,2,1,1,28,12,16,9,7,2
N00003499,99,29,70,14,2,12,19,0,19,48,19,29,18,8,10,48,10,38,5,0,5,15,0,15,16,7,9,12,3,9,51,19,32,9,2,7,4,0,4,32,12,20,6,5,1
N00003500,142,34,108,41,5,36,27,2,25,59,22,37,15,5,10,75,11,64,20,1,19,21,1,20,23,6,17,11,3,8,67,23,44,21,4,17,6,1,5,36,16,20,4,2,2
N00003501,134,46,88,34,7,27,31,5,26,54,26,28,15,8,7,65,11,54,17,0,17,25,4,21,18,5,13,5,2,3,69,35,34,17,7,10,6,1,5,36,21,15,10,6,4
N00003502,76,22,54,9,3,6,17,5,12,30,10,20,20,4,16,39,9,30,3,0,3,13,4,9,9,1,8,14,4,10,37,13,24,6,3,3,4,1,3,21,9,12,6,0,6
N00003503,148,45,103,39,4,35,36,7,29,58,25,33,15,9,6,74,16,58,11,0,11,27,2,25,24,7,17,12,7,5,74,29,45,28,4,24,9,5,4,34,18,16,3,2,1
N00003504,155,58,97,43,8,35,27,6,21,73,36,37,12,8,4,79,18,61,23,2,21,21,4,17,28,8,20,7,4,3,76,40,36,20,6,14,6,2,4,45,28,17,5,4,1
N00003505,88,29,59,11,1,10,21,7,14,44,16,28,12,5,7,41,8,33,4,0,4,16,4,12,14,4,10,7,0,7,47,21,26,7,1,6,5,3,2,30,12,18,5,5,0
N00003506,173,57,116,25,1,24,31,1,30,83,32,51,34,23,11,87,14,73,11,0,11,25,1,24,37,9,28,14,4,10,86,43,43,14,1,13,6,0,6,46,23,23,20,19,1
N00003507,96,31,65,13,2,11,16,2,14,54,19,35,13,8,5,50,8,42,5,0,5,14,1,13,24,5,19,7,2,5,46,23,23,8,2,6,2,1,1,30,14,16,6,6,0
N00003508,136,47,89,16,1,15,23,6,17,75,27,48,22,13,9,70,18,52,5,0,5,20,4,16,33,8,25,12,6,6,66,29,37,11,1,10,3,2,1,42,19,23,10,7,3
N00003509,129,41,88,30,5,25,25,4,21,64,28,36,10,4,6,67,9,58,15,1,14,21,2,19,26,5,21,5,1,4,62,32,30,15,4,11,4,2,2,38,23,15,5,3,2
N00003510,134,40,94,11,2,9,30,6,24,56,19,37,37,13,24,71,13,58,6,1,5,21,2,19,24,6,18,20,4,16,63,27,36,5,1,4,9,4,5,32,13,19,17,9,8
N00003511,103,37,66,18,5,13,28,9,19,43,15,28,14,8,6,55,14,41,8,3,5,22,6,16,18,3,15,7,2,5,48,23,25,10,2,8,6,3,3,25,12,13,7,6,1
N00003512,118,28,90,22,1,21,22,3,19,59,17,42,15,7,8,54,3,51,10,0,10,15,0,15,19,1,18,10,2,8,64,25,39,12,1,11,7,3,4,40,16,24,5,5,0
N00003513,212,60,152,26,4,22,49,7,42,102,32,70,35,17,18,110,16,94,14,3,11,39,3,36,40,3,37,17,7,10,102,44,58,12,1,11,10,4,6,62,29,33,18,10,8
N00003514,203,83,120,24,7,17,38,8,30,103,51,52,38,17,21,98,22,76,11,1,10,24,5,19,38,12,26,25,4,21,105,61,44,13,6,7,14,3,11,65,39,26,13,13,0
N00003515,71,24,47,8,3,5,18,1,17,43,18,25,2,2,0,36,3,33,4,0,4,13,0,13,18,2,16,1,1,0,35,21,14,4,3,1,5,1,4,25,16,9,1,1,0
N00003516,103,36,67,12,1,11,22,4,18,54,23,31,15,8,7,48,8,40,5,0,5,15,2,13,21,5,16,7,1,6,55,28,27,7,1,6,7,2,5,33,18,15,8,7,1
N00003517,147,59,88,9,1,8,35,7,28,81,35,46,22,16,6,69,15,54,5,1,4,28,4,24,25,5,20,11,5,6,78,44,34,4,0,4,7,3,4,56,30,26,11,11,0
N00003518,93,38,55,9,2,7,15,3,12,59,28,31,10,5,5,41,8,33,3,0,3,13,2,11,20,5,15,5,1,4,52,30,22,6,2,4,2,1,1,39,23,16,5,4,1
N00003519,52,18,34,0,0,0,14,0,14,36,17,19,2,1,1,21,3,18,0,0,0,10,0,10,9,2,7,2,1,1,31,15,16,0,0,0,4,0,4,27,15,12,0,0,0
N00003520,98,29,69,8,1,7,26,5,21,54,20,34,10,3,7,50,8,42,5,0,5,21,4,17,18,4,14,6,0,6,48,21,27,3,1,2,5,1,4,36,16,20,4,3,1
N00003521,528,57,471,54,10,44,245,8,237,208,26,182,21,13,8,431,26,405,32,2,30,223,6,217,160,10,150,16,8,8,97,31,66,22,8,14,22,2,20,48,16,32,5,5,0
N00003522,176,51,125,66,10,56,45,11,34,57,27,30,8,3,5,93,12,81,37,0,37,32,7,25,20,4,16,4,1,3,83,39,44,29,10,19,13,4,9,37,23,14,4,2,2
N00003523,170,55,115,91,21,70,31,8,23,41,21,20,7,5,2,88,15,73,45,2,43,23,5,18,17,5,12,3,3,0,82,40,42,46,19,27,8,3,5,24,16,8,4,2,2
N00003524,558,169,389,195,46,149,113,18,95,206,87,119,44,18,26,301,36,265,115,13,102,82,5,77,80,15,65,24,3,21,257,133,124,80,33,47,31,13,18,126,72,54,20,15,5
N00003525,162,51,111,39,7,32,34,3,31,74,36,38,15,5,10,82,10,72,20,1,19,24,0,24,29,8,21,9,1,8,80,41,39,19,6,13,10,3,7,45,28,17,6,4,2
N00003526,127,34,93,48,8,40,20,4,16,52,21,31,7,1,6,60,2,58,27,1,26,13,0,13,15,1,14,5,0,5,67,32,35,21,7,14,7,4,3,37,20,17,2,1,1
N00003527,242,64,178,52,9,43,93,10,83,77,37,40,20,8,12,134,18,116,21,2,19,74,4,70,26,8,18,13,4,9,108,46,62,31,7,24,19,6,13,51,29,22,7,4,3
N00003528,424,110,314,111,21,90,138,20,118,141,54,87,34,15,19,235,27,208,53,2,51,113,12,101,46,7,39,23,6,17,189,83,106,58,19,39,25,8,17,95,47,48,11,9,2
N00003529,216,61,155,39,10,29,70,6,64,84,34,50,23,11,12,110,14,96,12,1,11,64,3,61,21,6,15,13,4,9,106,47,59,27,9,18,6,3,3,63,28,35,10,7,3
N00003530,206,52,154,46,10,36,76,12,64,68,24,44,16,6,10,112,10,102,18,0,18,64,7,57,22,3,19,8,0,8,94,42,52,28,10,18,12,5,7,46,21,25,8,6,2
N00003531,193,57,136,42,7,35,60,9,51,76,36,40,15,5,10,102,15,87,17,0,17,52,5,47,23,8,15,10,2,8,91,42,49,25,7,18,8,4,4,53,28,25,5,3,2
N00003532,208,58,150,43,7,36,74,8,66,78,34,44,13,9,4,111,14,97,17,0,17,68,7,61,20,5,15,6,2,4,97,44,53,26,7,19,6,1,5,58,29,29,7,7,0
N00003533,263,46,217,63,7,56,85,4,81,94,25,69,21,10,11,143,8,135,29,1,28,74,2,72,27,1,26,13,4,9,120,38,82,34,6,28,11,2,9,67,24,43,8,6,2
N00003534,123,31,92,25,2,23,43,8,35,37,16,21,18,5,13,70,10,60,12,0,12,34,6,28,11,1,10,13,3,10,53,21,32,13,2,11,9,2,7,26,15,11,5,2,3
N00003535,224,59,165,61,10,51,83,8,75,61,31,30,19,10,9,134,19,115,27,3,24,74,5,69,21,6,15,12,5,7,90,40,50,34,7,27,9,3,6,40,25,15,7,5,2
N00003536,231,58,173,42,9,33,87,10,77,79,30,49,23,9,14,144,22,122,16,1,15,78,6,72,32,9,23,18,6,12,87,36,51,26,8,18,9,4,5,47,21,26,5,3,2
N00003537,112,38,74,16,3,13,31,7,24,45,19,26,20,9,11,62,10,52,6,0,6,28,6,22,15,1,14,13,3,10,50,28,22,10,3,7,3,1,2,30,18,12,7,6,1
N00003538,217,48,169,43,7,36,71,6,65,71,23,48,32,12,20,121,11,110,16,0,16,62,3,59,21,3,18,22,5,17,96,37,59,27,7,20,9,3,6,50,20,30,10,7,3
N00003539,174,36,138,46,8,38,44,3,41,69,20,49,15,5,10,98,10,88,19,0,19,34,0,34,36,8,28,9,2,7,76,26,50,27,8,19,10,3,7,33,12,21,6,3,3
N00003540,112,30,82,26,3,23,31,5,26,43,15,28,12,7,5,54,7,47,9,1,8,26,3,23,15,2,13,4,1,3,58,23,35,17,2,15,5,2,3,28,13,15,8,6,2
N00003541,109,29,80,24,3,21,29,5,24,44,16,28,12,5,7,61,9,52,12,1,11,22,3,19,17,2,15,10,3,7,48,20,28,12,2,10,7,2,5,27,14,13,2,2,0
N00003542,83,28,55,8,0,8,26,5,21,35,14,21,14,9,5,39,7,32,4,0,4,21,3,18,12,4,8,2,0,2,44,21,23,4,0,4,5,2,3,23,10,13,12,9,3
N00003543,273,62,211,78,11,67,86,10,76,90,32,58,19,9,10,140,21,119,33,5,28,64,6,58,34,8,26,9,2,7,133,41,92,45,6,39,22,4,18,56,24,32,10,7,3
N00003544,173,54,119,35,13,22,58,7,51,61,25,36,19,9,10,89,12,77,9,1,8,46,5,41,22,4,18,12,2,10,84,42,42,26,12,14,12,2,10,39,21,18,7,7,0
N00003545,204,46,158,55,4,51,66,10,56,72,26,46,11,6,5,116,14,102,25,1,24,55,6,49,30,5,25,6,2,4,88,32,56,30,3,27,11,4,7,42,21,21,5,4,1
N00003546,152,37,115,24,7,17,49,5,44,64,17,47,15,8,7,84,8,76,9,1,8,40,3,37,28,3,25,7,1,6,68,29,39,15,6,9,9,2,7,36,14,22,8,7,1
N00003547,328,74,254,88,13,75,112,17,95,110,38,72,18,6,12,172,15,157,36,4,32,85,6,79,42,5,37,9,0,9,156,59,97,52,9,43,27,11,16,68,33,35,9,6,3
N00003548,705,175,530,124,15,109,227,36,191,267,85,182,87,39,48,392,39,353,59,1,58,189,21,168,95,9,86,49,8,41,313,136,177,65,14,51,38,15,23,172,76,96,38,31,7
N00003549,233,49,184,63,8,55,91,6,85,65,25,40,14,10,4,138,9,129,30,0,30,85,3,82,16,2,14,7,4,3,95,40,55,33,8,25,6,3,3,49,23,26,7,6,1
N00003550,236,56,180,111,19,92,47,6,41,68,26,42,10,5,5,129,15,114,55,3,52,33,3,30,33,4,29,8,5,3,107,41,66,56,16,40,14,3,11,35,22,13,2,0,2
N00003551,217,53,164,65,9,56,60,9,51,71,28,43,21,7,14,120,17,103,34,4,30,39,4,35,35,7,28,12,2,10,97,36,61,31,5,26,21,5,16,36,21,15,9,5,4
N00003552,196,51,145,36,8,28,58,2,56,81,33,48,21,8,13,103,14,89,15,2,13,46,1,45,29,8,21,13,3,10,93,37,56,21,6,15,12,1,11,52,25,27,8,5,3
N00003553,189,48,141,55,6,49,53,9,44,64,25,39,17,8,9,93,12,81,21,0,21,42,5,37,21,4,17,9,3,6,96,36,60,34,6,28,11,4,7,43,21,22,8,5,3
N00003554,80,35,45,8,1,7,19,7,12,33,15,18,20,12,8,39,12,27,2,1,1,15,5,10,13,3,10,9,3,6,41,23,18,6,0,6,4,2,2,20,12,8,11,9,2
N00003555,133,40,93,23,4,19,26,2,24,58,20,38,26,14,12,58,4,54,10,0,10,21,1,20,17,2,15,10,1,9,75,36,39,13,4,9,5,1,4,41,18,23,16,13,3
N00003556,266,88,178,19,2,17,74,13,61,101,42,59,72,31,41,134,17,117,6,0,6,54,4,50,38,7,31,36,6,30,132,71,61,13,2,11,20,9,11,63,35,28,36,25,11
N00003557,89,17,72,7,1,6,20,0,20,47,12,35,15,4,11,46,2,44,3,0,3,14,0,14,22,1,21,7,1,6,43,15,28,4,1,3,6,0,6,25,11,14,8,3,5
N00003558,208,52,156,45,13,32,75,8,67,68,23,45,20,8,12,122,19,103,20,1,19,63,8,55,27,8,19,12,2,10,86,33,53,25,12,13,12,0,12,41,15,26,8,6,2
N00003559,240,57,183,58,8,50,73,9,64,92,34,58,17,6,11,126,12,114,26,1,25,62,5,57,25,4,21,13,2,11,114,45,69,32,7,25,11,4,7,67,30,37,4,4,0
N00003560,247,48,199,60,10,50,97,16,81,68,15,53,22,7,15,146,17,129,23,2,21,78,8,70,26,2,24,19,5,14,101,31,70,37,8,29,19,8,11,42,13,29,3,2,1
N00003561,233,50,183,49,6,43,98,12,86,73,26,47,13,6,7,127,12,115,18,1,17,82,6,76,21,4,17,6,1,5,106,38,68,31,5,26,16,6,10,52,22,30,7,5,2
N00003562,205,37,168,68,4,64,48,5,43,68,24,44,21,4,17,117,9,108,36,0,36,38,4,34,29,4,25,14,1,13,88,28,60,32,4,28,10,1,9,39,20,19,7,3,4
N00003563,235,71,164,40,6,34,70,7,63,92,37,55,33,21,12,137,22,115,16,1,15,59,5,54,45,10,35,17,6,11,98,49,49,24,5,19,11,2,9,47,27,20,16,15,1
N00003564,190,49,141,49,7,42,69,12,57,58,23,35,14,7,7,98,13,85,23,1,22,46,5,41,22,5,17,7,2,5,92,36,56,26,6,20,23,7,16,36,18,18,7,5,2
N00003565,214,66,148,54,8,46,71,14,57,71,35,36,18,9,9,116,15,101,25,1,24,56,7,49,24,5,19,11,2,9,98,51,47,29,7,22,15,7,8,47,30,17,7,7,0
N00003566,234,55,179,73,12,61,75,11,64,72,25,47,14,7,7,127,15,112,29,3,26,64,7,57,25,3,22,9,2,7,107,40,67,44,9,35,11,4,7,47,22,25,5,5,0
N00003567,246,58,188,57,9,48,72,14,58,99,32,67,18,3,15,133,14,119,19,1,18,62,10,52,41,3,38,11,0,11,113,44,69,38,8,30,10,4,6,58,29,29,7,3,4
N00003568,206,55,151,43,7,36,78,7,71,74,33,41,11,8,3,113,7,106,16,0,16,64,3,61,31,4,27,2,0,2,93,48,45,27,7,20,14,4,10,43,29,14,9,8,1
N00003569,258,74,184,37,1,36,95,18,77,101,43,58,25,12,13,147,18,129,15,0,15,81,10,71,37,5,32,14,3,11,111,56,55,22,1,21,14,8,6,64,38,26,11,9,2
N00003570,260,58,202,55,10,45,84,14,70,101,27,74,20,7,13,157,18,139,21,1,20,76,10,66,46,5,41,14,2,12,103,40,63,34,9,25,8,4,4,55,22,33,6,5,1
N00003571,137,38,99,21,2,19,46,8,38,53,21,32,17,7,10,71,8,63,9,0,9,35,2,33,20,5,15,7,1,6,66,30,36,12,2,10,11,6,5,33,16,17,10,6,4
N00003572,230,59,171,46,10,36,88,11,77,68,27,41,28,11,17,137,13,124,19,0,19,74,6,68,26,3,23,18,4,14,93,46,47,27,10,17,14,5,9,42,24,18,10,7,3
N00003573,227,77,150,50,13,37,75,14,61,82,40,42,20,10,10,129,25,104,24,1,23,65,12,53,30,10,20,10,2,8,98,52,46,26,12,14,10,2,8,52,30,22,10,8,2
N00003574,211,57,154,45,8,37,81,9,72,69,35,34,16,5,11,117,14,103,15,1,14,68,6,62,22,6,16,12,1,11,94,43,51,30,7,23,13,3,10,47,29,18,4,4,0
N00003575,243,55,188,46,6,40,83,7,76,98,39,59,16,3,13,138,10,128,23,1,22,69,4,65,36,5,31,10,0,10,105,45,60,23,5,18,14,3,11,62,34,28,6,3,3
N00003576,244,71,173,50,9,41,84,10,74,78,40,38,32,12,20,126,10,116,18,1,17,74,6,68,15,1,14,19,2,17,118,61,57,32,8,24,10,4,6,63,39,24,13,10,3
N00003577,174,40,134,29,3,26,61,6,55,64,23,41,20,8,12,108,9,99,12,0,12,55,3,52,26,3,23,15,3,12,66,31,35,17,3,14,6,3,3,38,20,18,5,5,0
N00003578,256,54,202,76,9,67,78,10,68,83,27,56,19,8,11,139,11,128,28,1,27,64,4,60,34,4,30,13,2,11,117,43,74,48,8,40,14,6,8,49,23,26,6,6,0
N00003579,233,62,171,59,11,48,77,9,68,70,28,42,27,14,13,135,16,119,24,2,22,69,6,63,27,5,22,15,3,12,98,46,52,35,9,26,8,3,5,43,23,20,12,11,1
N00003580,193,64,129,59,15,44,57,15,42,60,27,33,17,7,10,105,23,82,25,5,20,45,9,36,26,7,19,9,2,7,88,41,47,34,10,24,12,6,6,34,20,14,8,5,3
N00003581,326,86,240,67,6,61,89,13,76,130,46,84,40,21,19,165,17,148,29,2,27,68,6,62,48,4,44,20,5,15,161,69,92,38,4,34,21,7,14,82,42,40,20,16,4
N00003582,253,60,193,61,6,55,59,9,50,105,36,69,28,9,19,136,19,117,31,1,30,48,7,41,41,7,34,16,4,12,117,41,76,30,5,25,11,2,9,64,29,35,12,5,7
N00003583,276,58,218,59,7,52,92,11,81,97,27,70,28,13,15,161,13,148,34,2,32,75,6,69,38,2,36,14,3,11,115,45,70,25,5,20,17,5,12,59,25,34,14,10,4
N00003584,103,33,70,9,0,9,32,6,26,45,15,30,17,12,5,58,10,48,5,0,5,27,5,22,19,3,16,7,2,5,45,23,22,4,0,4,5,1,4,26,12,14,10,10,0
N00003585,118,33,85,14,2,12,27,4,23,63,21,42,14,6,8,61,9,52,5,1,4,23,2,21,29,5,24,4,1,3,57,24,33,9,1,8,4,2,2,34,16,18,10,5,5
N00003586,111,27,84,13,2,11,38,7,31,45,11,34,15,7,8,55,6,49,4,0,4,29,3,26,18,2,16,4,1,3,56,21,35,9,2,7,9,4,5,27,9,18,11,6,5
N00003587,239,53,186,55,10,45,89,12,77,75,26,49,20,5,15,130,13,117,24,3,21,73,6,67,21,3,18,12,1,11,109,40,69,31,7,24,16,6,10,54,23,31,8,4,4
N00003588,265,67,198,71,9,62,91,17,74,89,34,55,14,7,7,145,18,127,31,2,29,78,10,68,27,3,24,9,3,6,120,49,71,40,7,33,13,7,6,62,31,31,5,4,1
N00003589,227,64,163,50,8,42,67,13,54,82,32,50,28,11,17,126,22,104,27,1,26,52,6,46,29,9,20,18,6,12,101,42,59,23,7,16,15,7,8,53,23,30,10,5,5
N00003590,291,68,223,64,12,52,114,12,102,88,35,53,25,9,16,173,17,156,27,1,26,98,6,92,34,7,27,14,3,11,118,51,67,37,11,26,16,6,10,54,28,26,11,6,5
