GeographyCode,LC1105NI0001,LC1105NI0002,LC1105NI0003,LC1105NI0004,LC1105NI0005,LC1105NI0006,LC1105NI0007,LC1105NI0008,LC1105NI0009,LC1105NI0010,LC1105NI0011,LC1105NI0012,LC1105NI0013,LC1105NI0014,LC1105NI0015,LC1105NI0016,LC1105NI0017,LC1105NI0018,LC1105NI0019,LC1105NI0020,LC1105NI0021,LC1105NI0022,LC1105NI0023,LC1105NI0024,LC1105NI0025,LC1105NI0026,LC1105NI0027,LC1105NI0028,LC1105NI0029,LC1105NI0030,LC1105NI0031,LC1105NI0032,LC1105NI0033,LC1105NI0034,LC1105NI0035,LC1105NI0036
N00000178,355,111,244,169,86,83,186,25,161,109,33,76,51,23,28,58,10,48,108,45,63,57,33,24,51,12,39,138,33,105,61,30,31,77,3,74
N00000179,492,151,341,238,102,136,254,49,205,213,70,143,117,46,71,96,24,72,120,42,78,69,30,39,51,12,39,159,39,120,52,26,26,107,13,94
N00000180,131,52,79,56,36,20,75,16,59,54,24,30,27,19,8,27,5,22,38,14,24,15,7,8,23,7,16,39,14,25,14,10,4,25,4,21
N00000181,168,59,109,106,38,68,62,21,41,75,30,45,48,17,31,27,13,14,46,18,28,32,12,20,14,6,8,47,11,36,26,9,17,21,2,19
N00000182,105,57,48,54,44,10,51,13,38,39,27,12,29,24,5,10,3,7,21,10,11,6,4,2,15,6,9,45,20,25,19,16,3,26,4,22
N00000183,146,61,85,75,38,37,71,23,48,55,24,31,32,16,16,23,8,15,70,26,44,32,15,17,38,11,27,21,11,10,11,7,4,10,4,6
N00000184,184,57,127,85,33,52,99,24,75,74,31,43,37,16,21,37,15,22,52,18,34,25,11,14,27,7,20,58,8,50,23,6,17,35,2,33
N00000185,121,50,71,58,35,23,63,15,48,11,6,5,6,4,2,5,2,3,44,25,19,21,16,5,23,9,14,66,19,47,31,15,16,35,4,31
N00000186,137,56,81,59,38,21,78,18,60,62,27,35,27,18,9,35,9,26,39,18,21,18,12,6,21,6,15,36,11,25,14,8,6,22,3,19
N00000187,126,45,81,53,31,22,73,14,59,46,16,30,20,13,7,26,3,23,41,13,28,16,6,10,25,7,18,39,16,23,17,12,5,22,4,18
N00000188,128,69,59,65,50,15,63,19,44,52,27,25,23,19,4,29,8,21,39,24,15,26,19,7,13,5,8,37,18,19,16,12,4,21,6,15
N00000189,125,89,36,71,65,6,54,24,30,41,32,9,24,23,1,17,9,8,52,39,13,30,30,0,22,9,13,32,18,14,17,12,5,15,6,9
N00000190,119,95,24,73,66,7,46,29,17,29,20,9,20,15,5,9,5,4,53,48,5,33,33,0,20,15,5,37,27,10,20,18,2,17,9,8
N00000191,124,85,39,80,63,17,44,22,22,22,17,5,13,11,2,9,6,3,60,43,17,40,32,8,20,11,9,42,25,17,27,20,7,15,5,10
N00000192,120,75,45,86,70,16,34,5,29,45,29,16,31,26,5,14,3,11,50,33,17,37,31,6,13,2,11,25,13,12,18,13,5,7,0,7
N00000193,111,52,59,60,46,14,51,6,45,48,25,23,28,22,6,20,3,17,37,18,19,22,15,7,15,3,12,26,9,17,10,9,1,16,0,16
N00000194,119,61,58,58,42,16,61,19,42,36,24,12,20,18,2,16,6,10,41,22,19,22,14,8,19,8,11,42,15,27,16,10,6,26,5,21
N00000195,123,44,79,61,34,27,62,10,52,24,13,11,12,10,2,12,3,9,38,16,22,22,13,9,16,3,13,61,15,46,27,11,16,34,4,30
N00000196,116,48,68,61,42,19,55,6,49,22,10,12,11,10,1,11,0,11,46,22,24,24,17,7,22,5,17,48,16,32,26,15,11,22,1,21
N00000197,115,87,28,78,68,10,37,19,18,48,35,13,36,29,7,12,6,6,52,43,9,34,32,2,18,11,7,15,9,6,8,7,1,7,2,5
N00000198,110,77,33,71,59,12,39,18,21,37,25,12,25,20,5,12,5,7,48,36,12,32,27,5,16,9,7,25,16,9,14,12,2,11,4,7
N00000199,130,101,29,89,77,12,41,24,17,50,37,13,34,27,7,16,10,6,57,48,9,41,38,3,16,10,6,23,16,7,14,12,2,9,4,5
N00000200,124,88,36,81,69,12,43,19,24,49,33,16,34,28,6,15,5,10,58,46,12,39,33,6,19,13,6,17,9,8,8,8,0,9,1,8
N00000201,143,82,61,86,64,22,57,18,39,35,21,14,23,17,6,12,4,8,52,32,20,33,23,10,19,9,10,56,29,27,30,24,6,26,5,21
N00000202,132,95,37,84,72,12,48,23,25,23,14,9,13,11,2,10,3,7,66,52,14,45,39,6,21,13,8,43,29,14,26,22,4,17,7,10
N00000203,134,84,50,78,63,15,56,21,35,30,22,8,20,19,1,10,3,7,49,35,14,28,21,7,21,14,7,55,27,28,30,23,7,25,4,21
N00000204,152,94,58,89,73,16,63,21,42,55,39,16,34,30,4,21,9,12,60,38,22,35,30,5,25,8,17,37,17,20,20,13,7,17,4,13
N00000205,118,79,39,72,61,11,46,18,28,34,27,7,22,20,2,12,7,5,54,40,14,36,33,3,18,7,11,30,12,18,14,8,6,16,4,12
N00000206,212,90,122,114,73,41,98,17,81,85,36,49,49,29,20,36,7,29,77,31,46,45,26,19,32,5,27,50,23,27,20,18,2,30,5,25
N00000207,119,65,54,66,48,18,53,17,36,46,24,22,23,16,7,23,8,15,52,31,21,32,23,9,20,8,12,21,10,11,11,9,2,10,1,9
N00000208,121,92,29,85,75,10,36,17,19,24,17,7,16,13,3,8,4,4,62,53,9,46,43,3,16,10,6,35,22,13,23,19,4,12,3,9
N00000209,122,97,25,81,74,7,41,23,18,23,20,3,17,16,1,6,4,2,80,68,12,56,52,4,24,16,8,19,9,10,8,6,2,11,3,8
N00000210,219,73,146,107,60,47,112,13,99,64,26,38,31,20,11,33,6,27,77,26,51,42,21,21,35,5,30,78,21,57,34,19,15,44,2,42
N00000211,269,123,146,138,90,48,131,33,98,57,26,31,28,15,13,29,11,18,86,40,46,52,32,20,34,8,26,126,57,69,58,43,15,68,14,54
N00000212,85,30,55,49,22,27,36,8,28,35,10,25,19,6,13,16,4,12,27,12,15,19,9,10,8,3,5,23,8,15,11,7,4,12,1,11
N00000213,150,63,87,92,49,43,58,14,44,45,18,27,23,14,9,22,4,18,57,28,29,40,21,19,17,7,10,48,17,31,29,14,15,19,3,16
N00000214,151,77,74,75,55,20,76,22,54,51,20,31,25,17,8,26,3,23,54,34,20,33,24,9,21,10,11,46,23,23,17,14,3,29,9,20
N00000215,151,109,42,102,83,19,49,26,23,29,22,7,22,19,3,7,3,4,72,54,18,46,36,10,26,18,8,50,33,17,34,28,6,16,5,11
N00000216,161,113,48,109,91,18,52,22,30,47,31,16,24,20,4,23,11,12,72,59,13,56,51,5,16,8,8,42,23,19,29,20,9,13,3,10
N00000217,175,135,40,119,105,14,56,30,26,25,15,10,17,12,5,8,3,5,89,77,12,60,57,3,29,20,9,61,43,18,42,36,6,19,7,12
N00000218,148,108,40,89,75,14,59,33,26,29,18,11,13,8,5,16,10,6,56,48,8,36,32,4,20,16,4,63,42,21,40,35,5,23,7,16
N00000219,123,41,82,66,29,37,57,12,45,42,14,28,16,9,7,26,5,21,53,19,34,37,14,23,16,5,11,28,8,20,13,6,7,15,2,13
N00000220,125,44,81,64,31,33,61,13,48,58,22,36,27,14,13,31,8,23,51,17,34,29,15,14,22,2,20,16,5,11,8,2,6,8,3,5
N00000221,115,50,65,56,39,17,59,11,48,34,13,21,14,9,5,20,4,16,55,30,25,31,23,8,24,7,17,26,7,19,11,7,4,15,0,15
N00000222,130,76,54,74,56,18,56,20,36,34,24,10,24,21,3,10,3,7,44,26,18,21,16,5,23,10,13,52,26,26,29,19,10,23,7,16
N00000223,128,83,45,80,62,18,48,21,27,26,17,9,13,11,2,13,6,7,53,40,13,36,31,5,17,9,8,49,26,23,31,20,11,18,6,12
N00000224,118,52,66,78,42,36,40,10,30,37,16,21,20,12,8,17,4,13,41,21,20,32,17,15,9,4,5,40,15,25,26,13,13,14,2,12
N00000225,90,33,57,36,23,13,54,10,44,7,3,4,4,3,1,3,0,3,21,10,11,8,6,2,13,4,9,62,20,42,24,14,10,38,6,32
N00000226,111,65,46,56,47,9,55,18,37,17,12,5,11,11,0,6,1,5,42,28,14,26,19,7,16,9,7,52,25,27,19,17,2,33,8,25
N00000227,121,37,84,65,25,40,56,12,44,31,11,20,18,9,9,13,2,11,42,12,30,20,8,12,22,4,18,48,14,34,27,8,19,21,6,15
N00000228,127,87,40,78,65,13,49,22,27,25,18,7,16,15,1,9,3,6,43,35,8,24,21,3,19,14,5,59,34,25,38,29,9,21,5,16
N00000229,150,84,66,79,63,16,71,21,50,38,22,16,24,19,5,14,3,11,67,43,24,37,31,6,30,12,18,45,19,26,18,13,5,27,6,21
N00000230,116,54,62,58,45,13,58,9,49,45,17,28,22,17,5,23,0,23,43,25,18,22,18,4,21,7,14,28,12,16,14,10,4,14,2,12
N00000231,122,41,81,49,27,22,73,14,59,66,23,43,26,15,11,40,8,32,33,10,23,13,8,5,20,2,18,23,8,15,10,4,6,13,4,9
N00000232,136,68,68,74,51,23,62,17,45,65,29,36,31,19,12,34,10,24,34,17,17,19,11,8,15,6,9,37,22,15,24,21,3,13,1,12
N00000233,128,54,74,79,46,33,49,8,41,48,23,25,25,16,9,23,7,16,39,17,22,28,16,12,11,1,10,41,14,27,26,14,12,15,0,15
N00000234,124,56,68,61,35,26,63,21,42,56,26,30,26,15,11,30,11,19,30,14,16,20,11,9,10,3,7,38,16,22,15,9,6,23,7,16
N00000235,128,78,50,69,57,12,59,21,38,37,16,21,19,15,4,18,1,17,45,33,12,23,20,3,22,13,9,46,29,17,27,22,5,19,7,12
N00000236,108,59,49,63,49,14,45,10,35,39,21,18,20,16,4,19,5,14,50,33,17,35,28,7,15,5,10,19,5,14,8,5,3,11,0,11
N00000237,147,113,34,108,93,15,39,20,19,38,34,4,29,27,2,9,7,2,70,54,16,51,44,7,19,10,9,39,25,14,28,22,6,11,3,8
N00000238,121,96,25,83,76,7,38,20,18,15,13,2,11,11,0,4,2,2,59,50,9,39,38,1,20,12,8,47,33,14,33,27,6,14,6,8
N00000239,118,49,69,57,34,23,61,15,46,48,15,33,21,12,9,27,3,24,45,24,21,24,14,10,21,10,11,25,10,15,12,8,4,13,2,11
N00000240,132,49,83,56,35,21,76,14,62,80,23,57,23,13,10,57,10,47,44,20,24,28,17,11,16,3,13,8,6,2,5,5,0,3,1,2
N00000241,138,119,19,101,93,8,37,26,11,34,30,4,26,24,2,8,6,2,81,71,10,60,56,4,21,15,6,23,18,5,15,13,2,8,5,3
N00000242,120,103,17,84,79,5,36,24,12,39,34,5,26,24,2,13,10,3,57,50,7,43,41,2,14,9,5,24,19,5,15,14,1,9,5,4
N00000243,110,64,46,58,44,14,52,20,32,30,19,11,14,13,1,16,6,10,42,25,17,25,17,8,17,8,9,38,20,18,19,14,5,19,6,13
N00000244,118,51,67,59,33,26,59,18,41,45,18,27,22,12,10,23,6,17,42,21,21,25,14,11,17,7,10,31,12,19,12,7,5,19,5,14
N00000245,126,87,39,82,68,14,44,19,25,34,24,10,20,16,4,14,8,6,55,36,19,38,31,7,17,5,12,37,27,10,24,21,3,13,6,7
N00000246,127,61,66,66,44,22,61,17,44,44,20,24,25,15,10,19,5,14,48,27,21,27,19,8,21,8,13,35,14,21,14,10,4,21,4,17
N00000247,122,93,29,79,67,12,43,26,17,23,17,6,16,14,2,7,3,4,56,44,12,38,32,6,18,12,6,43,32,11,25,21,4,18,11,7
N00000248,124,101,23,89,82,7,35,19,16,25,23,2,19,18,1,6,5,1,64,55,9,48,46,2,16,9,7,35,23,12,22,18,4,13,5,8
N00000249,131,100,31,83,70,13,48,30,18,62,45,17,38,32,6,24,13,11,55,45,10,36,31,5,19,14,5,14,10,4,9,7,2,5,3,2
N00000250,166,104,62,84,69,15,82,35,47,67,40,27,33,24,9,34,16,18,67,46,21,37,33,4,30,13,17,32,18,14,14,12,2,18,6,12
N00000251,155,106,49,105,85,20,50,21,29,87,59,28,57,42,15,30,17,13,55,40,15,40,37,3,15,3,12,13,7,6,8,6,2,5,1,4
N00000252,132,88,44,92,72,20,40,16,24,28,22,6,24,21,3,4,1,3,68,45,23,47,35,12,21,10,11,36,21,15,21,16,5,15,5,10
N00000253,175,133,42,122,105,17,53,28,25,45,33,12,30,25,5,15,8,7,79,67,12,63,56,7,16,11,5,51,33,18,29,24,5,22,9,13
N00000254,117,86,31,77,67,10,40,19,21,23,18,5,17,15,2,6,3,3,61,52,9,43,39,4,18,13,5,33,16,17,17,13,4,16,3,13
N00000255,127,101,26,95,87,8,32,14,18,21,16,5,17,13,4,4,3,1,63,52,11,47,45,2,16,7,9,43,33,10,31,29,2,12,4,8
N00000256,308,211,97,204,164,40,104,47,57,63,50,13,40,34,6,23,16,7,144,109,35,102,87,15,42,22,20,101,52,49,62,43,19,39,9,30
N00000257,173,81,92,85,58,27,88,23,65,61,36,25,36,28,8,25,8,17,69,33,36,34,21,13,35,12,23,43,12,31,15,9,6,28,3,25
N00000258,140,103,37,100,88,12,40,15,25,21,20,1,16,16,0,5,4,1,72,54,18,54,48,6,18,6,12,47,29,18,30,24,6,17,5,12
N00000259,161,114,47,113,91,22,48,23,25,47,37,10,34,32,2,13,5,8,78,60,18,60,46,14,18,14,4,36,17,19,19,13,6,17,4,13
N00000260,210,131,79,130,100,30,80,31,49,86,63,23,59,49,10,27,14,13,66,37,29,34,24,10,32,13,19,58,31,27,37,27,10,21,4,17
N00000261,179,140,39,122,110,12,57,30,27,59,52,7,46,44,2,13,8,5,78,65,13,55,51,4,23,14,9,42,23,19,21,15,6,21,8,13
N00000262,156,97,59,98,76,22,58,21,37,46,36,10,32,26,6,14,10,4,59,42,17,41,36,5,18,6,12,51,19,32,25,14,11,26,5,21
N00000263,110,45,65,61,33,28,49,12,37,37,11,26,18,8,10,19,3,16,43,21,22,27,16,11,16,5,11,30,13,17,16,9,7,14,4,10
N00000264,196,106,90,116,87,29,80,19,61,73,38,35,37,31,6,36,7,29,91,54,37,59,44,15,32,10,22,32,14,18,20,12,8,12,2,10
N00000265,149,70,79,80,50,30,69,20,49,45,20,25,26,14,12,19,6,13,56,30,26,27,21,6,29,9,20,48,20,28,27,15,12,21,5,16
N00000266,126,76,50,81,59,22,45,17,28,40,26,14,27,22,5,13,4,9,59,35,24,38,24,14,21,11,10,27,15,12,16,13,3,11,2,9
N00000267,152,120,32,94,85,9,58,35,23,28,22,6,17,16,1,11,6,5,79,69,10,52,49,3,27,20,7,45,29,16,25,20,5,20,9,11
N00000268,142,103,39,90,72,18,52,31,21,38,29,9,28,23,5,10,6,4,64,49,15,38,31,7,26,18,8,40,25,15,24,18,6,16,7,9
N00000269,135,90,45,93,73,20,42,17,25,21,13,8,9,6,3,12,7,5,71,53,18,52,44,8,19,9,10,43,24,19,32,23,9,11,1,10
N00000270,133,99,34,95,81,14,38,18,20,26,21,5,15,12,3,11,9,2,59,48,11,48,42,6,11,6,5,48,30,18,32,27,5,16,3,13
N00000271,142,105,37,100,82,18,42,23,19,33,25,8,26,20,6,7,5,2,69,58,11,52,47,5,17,11,6,40,22,18,22,15,7,18,7,11
N00000272,133,74,59,82,61,21,51,13,38,30,16,14,18,11,7,12,5,7,59,38,21,42,32,10,17,6,11,44,20,24,22,18,4,22,2,20
N00000273,163,127,36,118,104,14,45,23,22,33,26,7,24,22,2,9,4,5,85,67,18,67,57,10,18,10,8,45,34,11,27,25,2,18,9,9
N00000274,176,127,49,114,98,16,62,29,33,42,31,11,32,27,5,10,4,6,84,68,16,58,52,6,26,16,10,50,28,22,24,19,5,26,9,17
N00000275,126,74,52,68,52,16,58,22,36,32,21,11,20,14,6,12,7,5,58,38,20,32,26,6,26,12,14,36,15,21,16,12,4,20,3,17
N00000276,126,82,44,70,58,12,56,24,32,50,37,13,30,29,1,20,8,12,52,33,19,29,20,9,23,13,10,24,12,12,11,9,2,13,3,10
N00000277,117,79,38,78,65,13,39,14,25,58,36,22,40,29,11,18,7,11,49,37,12,33,32,1,16,5,11,10,6,4,5,4,1,5,2,3
N00000278,121,72,49,67,54,13,54,18,36,49,32,17,27,24,3,22,8,14,50,29,21,25,19,6,25,10,15,22,11,11,15,11,4,7,0,7
N00000279,83,44,39,47,35,12,36,9,27,62,33,29,36,27,9,26,6,20,14,8,6,9,6,3,5,2,3,7,3,4,2,2,0,5,1,4
N00000280,154,64,90,70,49,21,84,15,69,89,45,44,47,37,10,42,8,34,52,17,35,20,11,9,32,6,26,13,2,11,3,1,2,10,1,9
N00000281,117,90,27,85,73,12,32,17,15,17,14,3,14,12,2,3,2,1,63,52,11,50,44,6,13,8,5,37,24,13,21,17,4,16,7,9
N00000282,132,92,40,82,72,10,50,20,30,30,21,9,21,17,4,9,4,5,60,45,15,38,36,2,22,9,13,42,26,16,23,19,4,19,7,12
N00000283,142,92,50,88,74,14,54,18,36,43,30,13,28,25,3,15,5,10,59,40,19,40,35,5,19,5,14,40,22,18,20,14,6,20,8,12
N00000284,157,68,89,80,54,26,77,14,63,74,35,39,37,27,10,37,8,29,52,25,27,29,20,9,23,5,18,31,8,23,14,7,7,17,1,16
N00000285,124,54,70,57,42,15,67,12,55,68,27,41,29,21,8,39,6,33,45,22,23,21,17,4,24,5,19,11,5,6,7,4,3,4,1,3
N00000286,126,63,63,70,46,24,56,17,39,30,17,13,19,13,6,11,4,7,62,29,33,37,22,15,25,7,18,34,17,17,14,11,3,20,6,14
N00000287,137,52,85,70,39,31,67,13,54,50,18,32,26,15,11,24,3,21,45,21,24,26,15,11,19,6,13,42,13,29,18,9,9,24,4,20
N00000288,138,96,42,91,73,18,47,23,24,61,43,18,47,36,11,14,7,7,47,33,14,28,24,4,19,9,10,30,20,10,16,13,3,14,7,7
N00000289,197,119,78,114,91,23,83,28,55,98,67,31,57,52,5,41,15,26,58,31,27,33,23,10,25,8,17,41,21,20,24,16,8,17,5,12
N00000290,128,54,74,66,46,20,62,8,54,43,16,27,17,13,4,26,3,23,44,18,26,26,15,11,18,3,15,41,20,21,23,18,5,18,2,16
N00000291,204,138,66,140,109,31,64,29,35,75,50,25,54,42,12,21,8,13,83,58,25,54,42,12,29,16,13,46,30,16,32,25,7,14,5,9
N00000292,262,192,70,185,152,33,77,40,37,116,94,22,85,75,10,31,19,12,84,59,25,59,47,12,25,12,13,62,39,23,41,30,11,21,9,12
N00000293,162,133,29,120,106,14,42,27,15,86,74,12,67,59,8,19,15,4,61,52,9,44,41,3,17,11,6,15,7,8,9,6,3,6,1,5
N00000294,140,99,41,97,84,13,43,15,28,30,21,9,19,17,2,11,4,7,61,50,11,45,42,3,16,8,8,49,28,21,33,25,8,16,3,13
N00000295,144,96,48,82,71,11,62,25,37,42,31,11,27,25,2,15,6,9,55,39,16,31,26,5,24,13,11,47,26,21,24,20,4,23,6,17
N00000296,114,74,40,68,54,14,46,20,26,46,29,17,31,24,7,15,5,10,46,35,11,26,22,4,20,13,7,22,10,12,11,8,3,11,2,9
N00000297,128,95,33,83,68,15,45,27,18,33,23,10,21,16,5,12,7,5,65,54,11,43,39,4,22,15,7,30,18,12,19,13,6,11,5,6
N00000298,119,84,35,74,64,10,45,20,25,50,32,18,29,23,6,21,9,12,60,46,14,39,35,4,21,11,10,9,6,3,6,6,0,3,0,3
N00000299,147,71,76,77,50,27,70,21,49,49,22,27,28,18,10,21,4,17,50,29,21,25,17,8,25,12,13,48,20,28,24,15,9,24,5,19
N00000300,133,61,72,72,48,24,61,13,48,43,23,20,23,19,4,20,4,16,42,23,19,22,14,8,20,9,11,48,15,33,27,15,12,21,0,21
N00000301,124,97,27,92,80,12,32,17,15,64,55,9,49,45,4,15,10,5,49,36,13,37,29,8,12,7,5,11,6,5,6,6,0,5,0,5
N00000302,127,99,28,78,71,7,49,28,21,40,31,9,25,24,1,15,7,8,62,52,10,38,35,3,24,17,7,25,16,9,15,12,3,10,4,6
N00000303,110,85,25,75,70,5,35,15,20,45,37,8,36,35,1,9,2,7,49,39,10,29,27,2,20,12,8,16,9,7,10,8,2,6,1,5
N00000304,117,81,36,78,67,11,39,14,25,79,51,28,52,43,9,27,8,19,35,28,7,25,23,2,10,5,5,3,2,1,1,1,0,2,1,1
N00000305,121,104,17,86,82,4,35,22,13,30,27,3,22,22,0,8,5,3,82,71,11,59,55,4,23,16,7,9,6,3,5,5,0,4,1,3
N00000306,128,94,34,94,74,20,34,20,14,65,48,17,48,40,8,17,8,9,57,42,15,41,30,11,16,12,4,6,4,2,5,4,1,1,0,1
N00000307,122,89,33,79,70,9,43,19,24,43,29,14,26,23,3,17,6,11,58,48,10,39,36,3,19,12,7,21,12,9,14,11,3,7,1,6
N00000308,110,76,34,74,56,18,36,20,16,38,24,14,25,18,7,13,6,7,54,43,11,38,31,7,16,12,4,18,9,9,11,7,4,7,2,5
N00000309,124,93,31,85,78,7,39,15,24,46,39,7,33,32,1,13,7,6,56,42,14,39,34,5,17,8,9,22,12,10,13,12,1,9,0,9
N00000310,149,102,47,95,75,20,54,27,27,23,16,7,17,14,3,6,2,4,81,63,18,57,45,12,24,18,6,45,23,22,21,16,5,24,7,17
N00000311,160,62,98,92,46,46,68,16,52,47,17,30,30,14,16,17,3,14,60,29,31,35,18,17,25,11,14,53,16,37,27,14,13,26,2,24
N00000312,175,113,62,119,90,29,56,23,33,51,40,11,38,33,5,13,7,6,79,51,28,56,38,18,23,13,10,45,22,23,25,19,6,20,3,17
N00000313,193,140,53,112,96,16,81,44,37,91,65,26,52,44,8,39,21,18,69,53,16,43,36,7,26,17,9,33,22,11,17,16,1,16,6,10
N00000314,137,72,65,76,51,25,61,21,40,45,24,21,26,18,8,19,6,13,56,32,24,29,21,8,27,11,16,36,16,20,21,12,9,15,4,11
N00000315,133,72,61,77,55,22,56,17,39,53,32,21,35,26,9,18,6,12,44,27,17,23,17,6,21,10,11,36,13,23,19,12,7,17,1,16
N00000316,130,84,46,71,58,13,59,26,33,39,29,10,20,18,2,19,11,8,52,36,16,32,25,7,20,11,9,39,19,20,19,15,4,20,4,16
N00000317,213,73,140,113,52,61,100,21,79,69,25,44,34,19,15,35,6,29,75,30,45,40,17,23,35,13,22,69,18,51,39,16,23,30,2,28
N00000318,129,80,49,86,63,23,43,17,26,30,19,11,22,18,4,8,1,7,58,42,16,39,31,8,19,11,8,41,19,22,25,14,11,16,5,11
N00000319,310,199,111,188,150,38,122,49,73,132,94,38,86,76,10,46,18,28,104,70,34,60,47,13,44,23,21,74,35,39,42,27,15,32,8,24
N00000320,128,79,49,70,55,15,58,24,34,36,19,17,21,16,5,15,3,12,48,34,14,31,23,8,17,11,6,44,26,18,18,16,2,26,10,16
N00000321,211,119,92,130,90,40,81,29,52,96,57,39,61,45,16,35,12,23,76,47,29,50,33,17,26,14,12,39,15,24,19,12,7,20,3,17
N00000322,154,95,59,91,66,25,63,29,34,58,35,23,36,24,12,22,11,11,51,30,21,31,22,9,20,8,12,45,30,15,24,20,4,21,10,11
N00000323,163,116,47,115,95,20,48,21,27,42,33,9,35,30,5,7,3,4,80,64,16,54,48,6,26,16,10,41,19,22,26,17,9,15,2,13
N00000324,151,100,51,88,75,13,63,25,38,33,19,14,17,13,4,16,6,10,69,54,15,46,40,6,23,14,9,49,27,22,25,22,3,24,5,19
N00000325,198,128,70,127,101,26,71,27,44,72,53,19,51,45,6,21,8,13,69,47,22,46,31,15,23,16,7,57,28,29,30,25,5,27,3,24
N00000326,377,230,147,239,182,57,138,48,90,161,114,47,109,91,18,52,23,29,137,82,55,89,61,28,48,21,27,79,34,45,41,30,11,38,4,34
N00000327,130,69,61,74,52,22,56,17,39,71,35,36,36,26,10,35,9,26,49,29,20,31,21,10,18,8,10,10,5,5,7,5,2,3,0,3
N00000328,126,48,78,62,36,26,64,12,52,69,21,48,31,17,14,38,4,34,36,16,20,18,10,8,18,6,12,21,11,10,13,9,4,8,2,6
N00000329,137,70,67,77,58,19,60,12,48,66,30,36,35,25,10,31,5,26,47,25,22,26,20,6,21,5,16,24,15,9,16,13,3,8,2,6
N00000330,203,146,57,138,119,19,65,27,38,117,89,28,83,73,10,34,16,18,59,40,19,36,30,6,23,10,13,27,17,10,19,16,3,8,1,7
N00000331,233,117,116,118,86,32,115,31,84,103,56,47,53,45,8,50,11,39,88,47,41,44,30,14,44,17,27,42,14,28,21,11,10,21,3,18
N00000332,124,41,83,73,33,40,51,8,43,67,20,47,38,17,21,29,3,26,41,15,26,26,11,15,15,4,11,16,6,10,9,5,4,7,1,6
N00000333,125,37,88,48,25,23,77,12,65,66,18,48,25,13,12,41,5,36,37,12,25,14,6,8,23,6,17,22,7,15,9,6,3,13,1,12
N00000334,116,47,69,60,37,23,56,10,46,61,21,40,31,17,14,30,4,26,36,16,20,20,13,7,16,3,13,19,10,9,9,7,2,10,3,7
N00000335,136,86,50,77,59,18,59,27,32,42,23,19,25,17,8,17,6,11,53,35,18,31,23,8,22,12,10,41,28,13,21,19,2,20,9,11
N00000336,131,101,30,93,83,10,38,18,20,26,24,2,22,22,0,4,2,2,63,50,13,47,39,8,16,11,5,42,27,15,24,22,2,18,5,13
N00000337,120,77,43,75,61,14,45,16,29,18,11,7,13,9,4,5,2,3,58,45,13,38,34,4,20,11,9,44,21,23,24,18,6,20,3,17
N00000338,129,84,45,69,58,11,60,26,34,30,19,11,17,13,4,13,6,7,49,38,11,29,24,5,20,14,6,50,27,23,23,21,2,27,6,21
N00000339,122,80,42,85,70,15,37,10,27,32,24,8,27,22,5,5,2,3,47,31,16,35,27,8,12,4,8,43,25,18,23,21,2,20,4,16
N00000340,138,102,36,95,80,15,43,22,21,29,22,7,21,17,4,8,5,3,71,59,12,49,45,4,22,14,8,38,21,17,25,18,7,13,3,10
N00000341,130,99,31,98,88,10,32,11,21,21,16,5,19,16,3,2,0,2,74,60,14,56,52,4,18,8,10,35,23,12,23,20,3,12,3,9
N00000342,133,90,43,89,73,16,44,17,27,51,32,19,37,26,11,14,6,8,69,48,21,43,39,4,26,9,17,13,10,3,9,8,1,4,2,2
N00000343,122,86,36,77,68,9,45,18,27,40,30,10,29,26,3,11,4,7,62,42,20,37,32,5,25,10,15,20,14,6,11,10,1,9,4,5
N00000344,128,53,75,66,38,28,62,15,47,59,20,39,26,13,13,33,7,26,43,22,21,25,16,9,18,6,12,26,11,15,15,9,6,11,2,9
N00000345,163,67,96,74,45,29,89,22,67,61,24,37,28,18,10,33,6,27,54,24,30,28,16,12,26,8,18,48,19,29,18,11,7,30,8,22
N00000346,209,132,77,122,100,22,87,32,55,97,66,31,57,51,6,40,15,25,88,54,34,50,38,12,38,16,22,24,12,12,15,11,4,9,1,8
N00000347,130,48,82,74,36,38,56,12,44,37,15,22,25,14,11,12,1,11,58,25,33,34,15,19,24,10,14,35,8,27,15,7,8,20,1,19
N00000348,125,66,59,51,40,11,74,26,48,40,13,27,14,9,5,26,4,22,57,44,13,26,24,2,31,20,11,28,9,19,11,7,4,17,2,15
N00000349,149,73,76,87,57,30,62,16,46,47,26,21,31,21,10,16,5,11,63,33,30,35,23,12,28,10,18,39,14,25,21,13,8,18,1,17
N00000350,169,119,50,116,93,23,53,26,27,69,51,18,46,40,6,23,11,12,67,49,18,52,40,12,15,9,6,33,19,14,18,13,5,15,6,9
N00000351,137,90,47,93,73,20,44,17,27,38,27,11,25,21,4,13,6,7,63,47,16,47,38,9,16,9,7,36,16,20,21,14,7,15,2,13
N00000352,142,98,44,106,81,25,36,17,19,43,30,13,33,23,10,10,7,3,66,55,11,52,46,6,14,9,5,33,13,20,21,12,9,12,1,11
N00000353,140,88,52,101,74,27,39,14,25,37,30,7,30,26,4,7,4,3,52,36,16,38,29,9,14,7,7,51,22,29,33,19,14,18,3,15
N00000354,133,98,35,93,78,15,40,20,20,35,30,5,20,19,1,15,11,4,61,46,15,51,43,8,10,3,7,37,22,15,22,16,6,15,6,9
