personId,name,kind,sourceAsserted,keyedBy,candidacies,firstYear,lastYear,span,largest_gap,bodies,parties,severity,reasons
122939+112658,Edward Kelly,UNDER-MERGE,,id/src,4,1910,1927,17,8,,Cumann na nGaedheal / Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1927, gap 8y"
104080+104931,Richard Byrne,UNDER-MERGE,,id/id,4,1921,1938,17,8,,Nationalist Party,2,"same name, careers 1921-1921 then 1929-1938, gap 8y"
119394+111142,Michael Brennan,UNDER-MERGE,,name/src,4,1991,2007,16,6,,Fianna Fáil / Irish Labour / Non party/Independent / Progressive Democrats,2,"same name, careers 1991-1991 then 1997-2007, gap 6y"
103950+103807,Isaac Hawthorne,UNDER-MERGE,,id/id,5,1949,1965,16,6,,UUP,2,"same name, careers 1949-1949 then 1955-1965, gap 6y"
117286+101772,Gerry Fitt,UNDER-MERGE,,id/id,4,1966,1981,15,7,,Independent / Rep Lab / SDLP,2,"same name, careers 1966-1966 then 1973-1981, gap 7y"
119137+102673,Michael Lynch,UNDER-MERGE,,src/id,4,1999,2014,15,7,,Alliance / Fianna Fáil,2,"same name, careers 1999-2004 then 2011-2014, gap 7y"
103920+112855,Eamonn Donnelly,UNDER-MERGE,,src/id,5,1927,1942,15,9,,Fianna Fáil / Independent Republican,2,"same name, careers 1927-1933 then 1942-1942, gap 9y"
112862+105519,Seán McCool,UNDER-MERGE,,id/src,3,1933,1948,15,10,,Clann na Poblachta / Independent / Independent Republican,2,"same name, careers 1933-1933 then 1943-1948, gap 10y"
122900+122817,Robert Torrens O'Neill,UNDER-MERGE,,id/id,5,1885,1900,15,6,,Conservative / Irish Unionist,2,"same name, careers 1885-1886 then 1892-1900, gap 6y"
123540+122876,William Johnston,UNDER-MERGE,,id/id,4,1886,1900,14,6,,Conservative / Irish Unionist,2,"same name, careers 1886-1886 then 1892-1900, gap 6y"
101725+112582,Michael Browne,UNDER-MERGE,,id/src,4,1997,2011,14,6,,Sinn Féin,2,"same name, careers 1997-2005 then 2011-2011, gap 6y"
101740+113347,Seamus O'Brien,UNDER-MERGE,,id/src,4,1997,2011,14,6,,PBP / Sinn Féin,2,"same name, careers 1997-2005 then 2011-2011, gap 6y"
102968+121328,Patrick Conway,UNDER-MERGE,,id/src,3,1977,1991,14,10,,Alliance / Fianna Fáil,2,"same name, careers 1977-1981 then 1991-1991, gap 10y"
103966+111753,Harry Midgley,UNDER-MERGE,,id/id,3,1924,1938,14,9,,NI Labour,2,"same name, careers 1924-1924 then 1933-1938, gap 9y"
107154+118738,Michael Conlon,UNDER-MERGE,,id/src,3,1985,1999,14,6,,Fianna Fáil / Sinn Féin,2,"same name, careers 1985-1985 then 1991-1999, gap 6y"
122817+123133,Robert Torrens O'Neill,UNDER-MERGE,,id/id,4,1892,1906,14,6,,Irish Unionist / Irish Unionist Alliance,2,"same name, careers 1892-1900 then 1906-1906, gap 6y"
122410+16778,James Hope,UNDER-MERGE,,src/id,4,2009,2022,13,10,,Aontú / Green,2,"same name, careers 2009-2009 then 2019-2022, gap 10y"
119112+27479,Paul Bell,UNDER-MERGE,,src/id,3,2009,2022,13,8,,DUP / Irish Labour,2,"same name, careers 2009-2014 then 2022-2022, gap 8y"
104413+104221,Henry Holmes,UNDER-MERGE,,id/id,3,1945,1958,13,8,,NI Labour / UUP,2,"same name, careers 1945-1945 then 1953-1958, gap 8y"
112733+112857,Anthony Flynn,UNDER-MERGE,,id/id,3,2005,2017,12,6,,Green / Sinn Féin,2,"same name, careers 2005-2011 then 2017-2017, gap 6y"
74137+105537,Sammy Douglas,UNDER-MERGE,,id/id,3,2011,2023,12,7,,DUP,2,"same name, careers 2011-2016 then 2023-2023, gap 7y"
122843+117728,James Craig,UNDER-MERGE,,id/src,4,1906,1918,12,8,,Irish Unionist Alliance / Unionist,2,"same name, careers 1906-1910 then 1918-1918, gap 8y"
122786+117722,Joseph Devlin,UNDER-MERGE,,id/src,5,1906,1918,12,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1906-1910 then 1918-1918, gap 8y"
118772+108312,Noel Kennedy,UNDER-MERGE,,src/id,3,1999,2011,12,7,,Fianna Fáil / Independent,2,"same name, careers 1999-2004 then 2011-2011, gap 7y"
122833+109031,Denis Kilbride,UNDER-MERGE,,id/src,4,1906,1918,12,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1906-1910 then 1918-1918, gap 8y"
122816+110466,Philip O'Doherty,UNDER-MERGE,,id/src,4,1906,1918,12,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1906-1910 then 1918-1918, gap 8y"
123383+101974,Laurence Ginnell,UNDER-MERGE,,id/src,3,1910,1921,11,8,,Independent Nationalist / Sinn Féin,2,"same name, careers 1910-1910 then 1918-1921, gap 8y"
106248+8133,John Ferguson,UNDER-MERGE,,id/id,5,1965,1975,10,8,,Alliance / UUP,2,"same name, careers 1965-1965 then 1973-1975, gap 8y"
105489+36759,Dáire Hughes,UNDER-MERGE,,id/id,2,2014,2024,10,10,,Sinn Féin,2,"same name, careers 2014-2014 then 2024-2024, gap 10y"
105911+57332,Austin Ardill,UNDER-MERGE,,id/id,3,1965,1975,10,8,,UUP,2,"same name, careers 1965-1965 then 1973-1975, gap 8y"
113363+82766,John Doherty,UNDER-MERGE,,src/id,2,2007,2017,10,10,,Alliance / Independent,2,"same name, careers 2007-2007 then 2017-2017, gap 10y"
122988+122987,John Finucane,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
117701+103603,Patrick O'Neill,UNDER-MERGE,,src/id,3,1923,1933,10,6,,Farmers / Nationalist Party,2,"same name, careers 1923-1923 then 1929-1933, gap 6y"
117270+103858,Joseph Devlin,UNDER-MERGE,,id/id,3,1921,1931,10,8,,Nationalist Party,2,"same name, careers 1921-1921 then 1929-1931, gap 8y"
113241+105192,Edward Bell,UNDER-MERGE,,src/id,2,1948,1958,10,10,,Clann na Talmhan / NI Labour,2,"same name, careers 1948-1948 then 1958-1958, gap 10y"
106281+105938,John Blakiston-Houston,UNDER-MERGE,,id/id,2,1935,1945,10,10,,UUP,2,"same name, careers 1935-1935 then 1945-1945, gap 10y"
112913+122047,Sean Flanagan,UNDER-MERGE,,id/src,2,1989,1999,10,10,,Irish Labour / Workers Party,2,"same name, careers 1989-1989 then 1999-1999, gap 10y"
107257+119195,John Cunningham,UNDER-MERGE,,id/src,3,1981,1991,10,10,,Irish Labour / SDLP,2,"same name, careers 1981-1981 then 1991-1991, gap 10y"
122809+122885,Arthur O'Connor,UNDER-MERGE,,id/id,5,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
113296+110870,Tom Moffatt,UNDER-MERGE,,src/name,2,1992,2002,10,10,,Fianna Fáil,2,"same name, careers 1992-1992 then 2002-2002, gap 10y"
122788+122852,Justin McCarthy,UNDER-MERGE,,id/id,7,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122803+122865,Thomas Sexton,UNDER-MERGE,,id/id,7,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123026+123025,Maurice Healy,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123397+122853,Maurice Healy,UNDER-MERGE,,id/id,4,1900,1910,10,10,,All-for-Ireland / Healyite Nationalist,2,"same name, careers 1900-1900 then 1910-1910, gap 10y"
123072+122869,Timothy Daniel Sullivan,UNDER-MERGE,,id/id,5,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122908+122907,Andrew Commins,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122913+122912,Bernard Charles Molloy,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122925+122924,Daniel Crilly,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122953+123241,George Tottenham,UNDER-MERGE,,id/id,3,1885,1895,10,9,,Conservative / Irish Unionist Alliance,2,"same name, careers 1885-1886 then 1895-1895, gap 9y"
122976+122975,James Laurence Carew,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
122981+122980,James Tuite,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123006+123005,Joseph Francis Fox,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123018+123017,Luke Hayden,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123070+123071,Thomas Waring,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Conservative / Irish Unionist,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123092+123091,William Joseph Corbet,UNDER-MERGE,,id/id,4,1885,1895,10,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1895, gap 6y"
123262+123263,Hugh McCalmont,UNDER-MERGE,,id/id,2,1885,1895,10,10,,Conservative / Irish Unionist,2,"same name, careers 1885-1885 then 1895-1895, gap 10y"
123485+123486,Thomas Harrison,UNDER-MERGE,,id/id,2,1900,1910,10,10,,Independent Liberal Unionist / Irish Unionist Alliance,2,"same name, careers 1900-1900 then 1910-1910, gap 10y"
123500+123499,Thomas Shillington,UNDER-MERGE,,id/id,2,1885,1895,10,10,,Independent Nationalist / Liberal,2,"same name, careers 1885-1885 then 1895-1895, gap 10y"
112584+112108,John Dwyer,UNDER-MERGE,,src/name,2,2002,2011,9,9,,Independent / Irish Labour,2,"same name, careers 2002-2002 then 2011-2011, gap 9y"
113117+103782,William Duffy,UNDER-MERGE,,src/name,2,1918,1927,9,9,,National League Party / Nationalist Party,2,"same name, careers 1918-1918 then 1927-1927, gap 9y"
104405+104224,William Boyd,UNDER-MERGE,,id/id,2,1955,1964,9,9,,NI Labour,2,"same name, careers 1955-1955 then 1964-1964, gap 9y"
106167+106235,Robert Nathaniel Boyd,UNDER-MERGE,,id/id,2,1929,1938,9,9,,Progressive Unionist / Ulster Liberal,2,"same name, careers 1929-1929 then 1938-1938, gap 9y"
112907+112960,David Hall,UNDER-MERGE,,id/src,2,2005,2014,9,9,,Non-party / Sinn Féin,2,"same name, careers 2005-2005 then 2014-2014, gap 9y"
113287+107699,Paddy Gallagher,UNDER-MERGE,,src/id,2,1992,2001,9,9,,Democratic Left / Sinn Féin,2,"same name, careers 1992-1992 then 2001-2001, gap 9y"
123360+122997,John Pinkerton,UNDER-MERGE,,id/id,3,1886,1895,9,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1886-1886 then 1892-1895, gap 6y"
123384+123016,Lord Arthur Hill,UNDER-MERGE,,id/id,3,1886,1895,9,6,,Conservative / Irish Unionist,2,"same name, careers 1886-1886 then 1892-1895, gap 6y"
123524+123085,William Ellison-Macartney,UNDER-MERGE,,id/id,3,1886,1895,9,6,,Irish Conservative / Irish Unionist,2,"same name, careers 1886-1886 then 1892-1895, gap 6y"
123423+123424,Peter Craven Westenra,UNDER-MERGE,,id/id,2,1886,1895,9,9,,Conservative / Irish Unionist Alliance,2,"same name, careers 1886-1886 then 1895-1895, gap 9y"
123520+123519,William Archibald Macdonald,UNDER-MERGE,,id/id,2,1886,1895,9,9,,Independent Nationalist / Irish Parliamentary,2,"same name, careers 1886-1886 then 1895-1895, gap 9y"
86960,Anne McCloskey,OVER-MERGE,,id,6,2016,2024,8,3,4,Aontú / Independent Nationalist,2,NI+RoI bodies
104512+102205,James Brown,UNDER-MERGE,,id/id,3,1938,1946,8,7,,Independent Unionist,2,"same name, careers 1938-1938 then 1945-1946, gap 7y"
48332+105286,Brian Higginson,UNDER-MERGE,,id/id,3,2015,2023,8,7,,DUP / UKIP,2,"same name, careers 2015-2016 then 2023-2023, gap 7y"
58286+105771,Brian McRoberts,UNDER-MERGE,,id/id,2,1962,1970,8,8,,UUP,2,"same name, careers 1962-1962 then 1970-1970, gap 8y"
59925+105799,Jack Hassard,UNDER-MERGE,,id/id,2,1965,1973,8,8,,Independent Unionist / NI Labour,2,"same name, careers 1965-1965 then 1973-1973, gap 8y"
117480+79112,Vivian Simpson,UNDER-MERGE,,id/id,2,1945,1953,8,8,,NI Labour,2,"same name, careers 1945-1945 then 1953-1953, gap 8y"
122923+112129,Daniel Boyle,UNDER-MERGE,,id/src,3,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123171+117720,Charles Craig,UNDER-MERGE,,id/src,2,1910,1918,8,8,,Irish Unionist Alliance / Unionist,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
103978+116540,Albert McElroy,UNDER-MERGE,,id/id,3,1950,1958,8,7,,NI Labour / Ulster Liberal,2,"same name, careers 1950-1951 then 1958-1958, gap 7y"
114362+117626,Albert McElroy,UNDER-MERGE,,id/id,2,1965,1973,8,8,,Ulster Liberal / Ulster Liberal Party,2,"same name, careers 1965-1965 then 1973-1973, gap 8y"
104213+105781,A. Adams,UNDER-MERGE,,id/id,2,1921,1929,8,8,,Independent Labour / NI Labour,2,"same name, careers 1921-1921 then 1929-1929, gap 8y"
123197+117716,David Reid,UNDER-MERGE,,id/src,2,1910,1918,8,8,,Irish Unionist Alliance / Unionist,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
112821+104305,Samuel McGuffin,UNDER-MERGE,,id/id,2,1921,1929,8,8,,UUP,2,"same name, careers 1921-1921 then 1929-1929, gap 8y"
123023+110027,Matthew Keating,UNDER-MERGE,,id/src,3,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123411+110333,Patrick Crumley,UNDER-MERGE,,id/src,2,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123060+110722,Stephen Gwynn,UNDER-MERGE,,id/name,3,1910,1918,8,8,,Independent Nationalist / Irish Parliamentary,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123065+110803,Thomas Lundon,UNDER-MERGE,,id/src,3,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123067+110825,Thomas Scanlan,UNDER-MERGE,,id/src,3,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
123084+110950,William Doris,UNDER-MERGE,,id/src,3,1910,1918,8,8,,Irish Parliamentary / Nationalist Party,2,"same name, careers 1910-1910 then 1918-1918, gap 8y"
112875+112902,Éamon de Valera,UNDER-MERGE,,id/id,2,1925,1933,8,8,,Fianna Fáil / Republican,2,"same name, careers 1925-1925 then 1933-1933, gap 8y"
119433+120923,Tom Kavanagh,UNDER-MERGE,,name/src,2,1991,1999,8,8,,Fine Gael,2,"same name, careers 1991-1991 then 1999-1999, gap 8y"
123546+123545,William Martin Murphy,UNDER-MERGE,,id/id,2,1892,1900,8,8,,Healyite Nationalist / Irish National Federation,2,"same name, careers 1892-1892 then 1900-1900, gap 8y"
123115+123114,Florence O'Driscoll,UNDER-MERGE,,id/id,2,1892,1900,8,8,,Healyite Nationalist / Irish National Federation,2,"same name, careers 1892-1892 then 1900-1900, gap 8y"
123417+123416,Patrick Kennedy,UNDER-MERGE,,id/id,2,1892,1900,8,8,,Healyite Nationalist / Irish National Federation,2,"same name, careers 1892-1892 then 1900-1900, gap 8y"
9002,John Burns,OVER-MERGE,yes,src,6,1992,1999,7,3,4,National Party / Natural Law / Non party/Independent,2,NI+RoI bodies
112814+112818,William Allen,UNDER-MERGE,,id/id,2,1922,1929,7,7,,UUP,2,"same name, careers 1922-1922 then 1929-1929, gap 7y"
112911+120815,Mary White,UNDER-MERGE,,id/src,2,1997,2004,7,7,,Fianna Fáil / SDLP,2,"same name, careers 1997-1997 then 2004-2004, gap 7y"
122984+123326,John Barry,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
122986+123333,John Deasy,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
121665+107090,Kevin O'Hare,UNDER-MERGE,,src/id,2,2004,2011,7,7,,Independent / SDLP,2,"same name, careers 2004-2004 then 2011-2011, gap 7y"
107127+119750,John Reilly,UNDER-MERGE,,id/src,2,1997,2004,7,7,,Fine Gael / UUP,2,"same name, careers 1997-1997 then 2004-2004, gap 7y"
108386+112645,John Murphy,UNDER-MERGE,,id/src,2,1985,1992,7,7,,Green/Comhaontas Glas / SDLP,2,"same name, careers 1985-1985 then 1992-1992, gap 7y"
112100+122187,Gerry O'Sullivan,UNDER-MERGE,,name/src,2,1992,1999,7,7,,Independent / Irish Labour,2,"same name, careers 1992-1992 then 1999-1999, gap 7y"
123028+123399,Michael Conway,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
122905+122904,Alexander Blane,UNDER-MERGE,,id/id,4,1885,1892,7,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
122937+123214,Edward Harrington,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
122977+123295,James Leahy,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
122983+123320,Jeremiah Sheehan,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123009+123378,Joseph Richard Cox,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123022+123391,Matthew Joseph Kenny,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123039+123410,Patrick Chance,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123041+123415,Patrick James Foley,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123052+123440,Robert Ashworth Godolphin Cosby,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Conservative / Irish Unionist Alliance,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123059+123477,Sir Thomas Henry Grattan Esmonde,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123089+123536,William James Reynolds,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123096+123546,William Martin Murphy,UNDER-MERGE,,id/id,3,1885,1892,7,6,,Irish National Federation / Irish Parliamentary,2,"same name, careers 1885-1886 then 1892-1892, gap 6y"
123160+123161,Arthur St George Patton,UNDER-MERGE,,id/id,2,1885,1892,7,7,,Irish Loyal and Patriotic Union / Liberal Unionist,2,"same name, careers 1885-1885 then 1892-1892, gap 7y"
123298+123299,James Mackay Wilson,UNDER-MERGE,,id/id,2,1885,1892,7,7,,Conservative / Irish Unionist Alliance,2,"same name, careers 1885-1885 then 1892-1892, gap 7y"
123372+123373,John ffolliott,UNDER-MERGE,,id/id,2,1885,1892,7,7,,Conservative / Irish Unionist Alliance,2,"same name, careers 1885-1885 then 1892-1892, gap 7y"
123428+123429,Raymond de la Poer,UNDER-MERGE,,id/id,2,1885,1892,7,7,,Conservative / Irish Unionist Alliance,2,"same name, careers 1885-1885 then 1892-1892, gap 7y"
11211+104298,Eleanor Bailey,UNDER-MERGE,,id/id,2,2017,2023,6,6,,Green,2,"same name, careers 2017-2017 then 2023-2023, gap 6y"
119426+112656,Seán Kelly,UNDER-MERGE,,name/src,2,1991,1997,6,6,,Fine Gael / Non party/Independent,2,"same name, careers 1991-1991 then 1997-1997, gap 6y"
102131+114431,Thomas Falvey,UNDER-MERGE,,src/name,3,1927,1933,6,6,,Cumann na nGaedheal / Farmers' Party (Ireland),2,"same name, careers 1927-1927 then 1933-1933, gap 6y"
112823+112766,Seán MacEntee,UNDER-MERGE,,id/name,3,1921,1927,6,6,,Fianna Fáil / Sinn Féin,2,"same name, careers 1921-1921 then 1927-1927, gap 6y"
123253+123254,Henry Mulholland,UNDER-MERGE,,id/id,2,1886,1892,6,6,,Irish Conservative / Irish Unionist Alliance,2,"same name, careers 1886-1886 then 1892-1892, gap 6y"
105192+112891,Edward Bell,UNDER-MERGE,,id/id,2,1958,1964,6,6,,NI Labour,2,"same name, careers 1958-1958 then 1964-1964, gap 6y"
105297+105882,Robert McBrinn,UNDER-MERGE,,id/id,2,1945,1951,6,6,,NI Labour,2,"same name, careers 1945-1945 then 1951-1951, gap 6y"
123409+123408,Patrick Carvill,UNDER-MERGE,,id/id,2,1900,1906,6,6,,Independent Nationalist / Irish Parliamentary,2,"same name, careers 1900-1900 then 1906-1906, gap 6y"
123153+123152,Arthur Hill,UNDER-MERGE,,id/id,2,1900,1906,6,6,,Irish Unionist / Irish Unionist Alliance,2,"same name, careers 1900-1900 then 1906-1906, gap 6y"
123427+123426,Pierce Mahony,UNDER-MERGE,,id/id,2,1886,1892,6,6,,Irish National League / Irish Parliamentary,2,"same name, careers 1886-1886 then 1892-1892, gap 6y"
11573,Rosemary McGlone,OVER-MERGE,,id,4,2022,2024,2,1,4,Aontú,2,NI+RoI bodies
92106,Jack Lyons,OVER-MERGE,,id,3,1997,1998,1,1,3,Natural Law,2,NI+RoI bodies
56681,Simeon Gillan,OVER-MERGE,,id,3,1997,1998,1,1,3,Natural Law,2,NI+RoI bodies
