GeographyCode,KS403NI0001,KS403NI0002,KS403NI0003,KS403NI0004,KS403NI0005,KS403NI0006,KS403NI0007,KS403NI0008,KS403NI0009,KS403NI0010,KS403NI0011,KS403NI0012,KS403NI0013,KS403NI0014,KS403NI0015,KS403NI0016,KS403NI0017,KS403NI0018
N00004010,144,39,37,25,27,13,3,0,0,2.63,27.08,25.69,17.36,18.75,9.03,2.08,0,0
N00004011,183,38,59,34,39,10,3,0,0,2.63,20.77,32.24,18.58,21.31,5.46,1.64,0,0
N00004012,124,24,50,23,15,10,2,0,0,2.54,19.35,40.32,18.55,12.10,8.06,1.61,0,0
N00004013,118,18,38,25,26,9,1,1,0,2.81,15.25,32.20,21.19,22.03,7.63,0.85,0.85,0
N00004014,124,16,47,31,20,8,2,0,0,2.70,12.90,37.90,25.00,16.13,6.45,1.61,0,0
N00004015,113,25,33,22,24,8,1,0,0,2.65,22.12,29.20,19.47,21.24,7.08,0.88,0,0
N00004016,151,38,48,30,26,7,2,0,0,2.48,25.17,31.79,19.87,17.22,4.64,1.32,0,0
N00004017,108,26,34,22,17,9,0,0,0,2.53,24.07,31.48,20.37,15.74,8.33,0,0,0
N00004018,123,37,39,18,21,5,3,0,0,2.41,30.08,31.71,14.63,17.07,4.07,2.44,0,0
N00004019,118,18,53,17,20,6,3,1,0,2.63,15.25,44.92,14.41,16.95,5.08,2.54,0.85,0
N00004020,143,23,39,34,27,14,3,1,2,2.97,16.08,27.27,23.78,18.88,9.79,2.10,0.70,1.40
N00004021,129,28,48,21,20,8,3,1,0,2.57,21.71,37.21,16.28,15.50,6.20,2.33,0.78,0
N00004022,151,59,59,23,6,0,4,0,0,1.95,39.07,39.07,15.23,3.97,0,2.65,0,0
N00004023,119,49,35,19,9,7,0,0,0,2.08,41.18,29.41,15.97,7.56,5.88,0,0,0
N00004024,126,33,45,23,14,8,2,1,0,2.44,26.19,35.71,18.25,11.11,6.35,1.59,0.79,0
N00004025,243,112,75,41,12,2,1,0,0,1.85,46.09,30.86,16.87,4.94,0.82,0.41,0,0
N00004026,126,24,51,22,13,14,1,1,0,2.60,19.05,40.48,17.46,10.32,11.11,0.79,0.79,0
N00004027,130,39,48,12,23,6,2,0,0,2.35,30.00,36.92,9.23,17.69,4.62,1.54,0,0
N00004028,118,22,42,27,19,5,2,1,0,2.60,18.64,35.59,22.88,16.10,4.24,1.69,0.85,0
N00004029,123,31,55,15,15,5,2,0,0,2.30,25.20,44.72,12.20,12.20,4.07,1.63,0,0
N00004030,129,35,61,15,12,5,1,0,0,2.18,27.13,47.29,11.63,9.30,3.88,0.78,0,0
N00004031,127,52,43,15,10,5,1,1,0,2.06,40.94,33.86,11.81,7.87,3.94,0.79,0.79,0
N00004032,115,59,25,13,10,5,2,0,1,2.03,51.30,21.74,11.30,8.70,4.35,1.74,0,0.87
N00004033,123,46,32,29,10,4,2,0,0,2.19,37.40,26.02,23.58,8.13,3.25,1.63,0,0
N00004034,119,47,44,14,10,4,0,0,0,1.99,39.50,36.97,11.76,8.40,3.36,0,0,0
N00004035,128,38,51,20,12,3,3,1,0,2.25,29.69,39.84,15.63,9.38,2.34,2.34,0.78,0
N00004036,117,45,28,22,17,4,1,0,0,2.23,38.46,23.93,18.80,14.53,3.42,0.85,0,0
N00004037,138,53,36,27,13,6,2,1,0,2.22,38.41,26.09,19.57,9.42,4.35,1.45,0.72,0
N00004038,123,46,44,22,6,3,0,1,1,2.07,37.40,35.77,17.89,4.88,2.44,0,0.81,0.81
N00004039,124,44,38,15,20,3,3,1,0,2.30,35.48,30.65,12.10,16.13,2.42,2.42,0.81,0
N00004040,121,31,46,15,18,9,1,0,1,2.48,25.62,38.02,12.40,14.88,7.44,0.83,0,0.83
N00004041,130,45,43,18,16,5,1,1,1,2.27,34.62,33.08,13.85,12.31,3.85,0.77,0.77,0.77
N00004042,220,36,88,34,44,12,6,0,0,2.66,16.36,40.00,15.45,20.00,5.45,2.73,0,0
N00004043,129,24,36,30,26,12,0,1,0,2.77,18.60,27.91,23.26,20.16,9.30,0,0.78,0
N00004044,133,47,49,12,18,5,2,0,0,2.18,35.34,36.84,9.02,13.53,3.76,1.50,0,0
N00004045,147,38,55,26,20,7,1,0,0,2.36,25.85,37.41,17.69,13.61,4.76,0.68,0,0
N00004046,125,41,38,20,16,9,1,0,0,2.34,32.80,30.40,16.00,12.80,7.20,0.80,0,0
N00004047,333,25,85,64,113,37,8,0,1,3.25,7.51,25.53,19.22,33.93,11.11,2.40,0,0.30
N00004048,151,12,44,29,45,19,2,0,0,3.14,7.95,29.14,19.21,29.80,12.58,1.32,0,0
N00004049,177,27,61,30,43,15,1,0,0,2.78,15.25,34.46,16.95,24.29,8.47,0.56,0,0
N00004050,351,71,104,59,73,36,3,2,3,2.80,20.23,29.63,16.81,20.80,10.26,0.85,0.57,0.85
N00004051,306,24,81,67,80,43,8,2,1,3.24,7.84,26.47,21.90,26.14,14.05,2.61,0.65,0.33
N00004052,132,29,52,18,22,11,0,0,0,2.50,21.97,39.39,13.64,16.67,8.33,0,0,0
N00004053,121,25,46,27,13,10,0,0,0,2.48,20.66,38.02,22.31,10.74,8.26,0,0,0
N00004054,183,43,61,28,30,15,4,1,1,2.64,23.50,33.33,15.30,16.39,8.20,2.19,0.55,0.55
N00004055,104,35,35,17,12,4,0,0,1,2.26,33.65,33.65,16.35,11.54,3.85,0,0,0.96
N00004056,138,20,30,27,41,18,2,0,0,3.09,14.49,21.74,19.57,29.71,13.04,1.45,0,0
N00004057,134,20,46,24,26,14,4,0,0,2.85,14.93,34.33,17.91,19.40,10.45,2.99,0,0
N00004058,447,80,146,72,95,45,8,1,0,2.79,17.90,32.66,16.11,21.25,10.07,1.79,0.22,0
N00004059,544,103,193,94,98,43,8,3,2,2.69,18.93,35.48,17.28,18.01,7.90,1.47,0.55,0.37
N00004060,459,99,142,100,66,37,14,1,0,2.66,21.57,30.94,21.79,14.38,8.06,3.05,0.22,0
N00004061,195,17,49,38,59,22,6,3,1,3.28,8.72,25.13,19.49,30.26,11.28,3.08,1.54,0.51
N00004062,143,7,27,41,37,25,6,0,0,3.45,4.90,18.88,28.67,25.87,17.48,4.20,0,0
N00004063,306,47,107,68,59,19,6,0,0,2.72,15.36,34.97,22.22,19.28,6.21,1.96,0,0
N00004064,200,17,59,45,57,18,4,0,0,3.06,8.50,29.50,22.50,28.50,9.00,2.00,0,0
N00004065,124,68,30,14,8,2,2,0,0,1.81,54.84,24.19,11.29,6.45,1.61,1.61,0,0
N00004066,125,48,47,19,9,2,0,0,0,1.96,38.40,37.60,15.20,7.20,1.60,0,0,0
N00004067,116,41,33,22,15,4,1,0,0,2.23,35.34,28.45,18.97,12.93,3.45,0.86,0,0
N00004068,127,42,35,26,21,3,0,0,0,2.28,33.07,27.56,20.47,16.54,2.36,0,0,0
N00004069,109,35,32,24,12,4,2,0,0,2.30,32.11,29.36,22.02,11.01,3.67,1.83,0,0
N00004070,110,47,36,17,7,3,0,0,0,1.94,42.73,32.73,15.45,6.36,2.73,0,0,0
N00004071,135,59,33,22,15,5,1,0,0,2.09,43.70,24.44,16.30,11.11,3.70,0.74,0,0
N00004072,119,24,31,30,18,8,6,0,2,2.87,20.17,26.05,25.21,15.13,6.72,5.04,0,1.68
N00004073,373,73,97,75,79,37,10,1,1,2.86,19.57,26.01,20.11,21.18,9.92,2.68,0.27,0.27
N00004074,143,48,43,20,21,9,2,0,0,2.34,33.57,30.07,13.99,14.69,6.29,1.40,0,0
N00004075,147,23,42,32,30,16,4,0,0,2.90,15.65,28.57,21.77,20.41,10.88,2.72,0,0
N00004076,128,35,39,19,26,9,0,0,0,2.49,27.34,30.47,14.84,20.31,7.03,0,0,0
N00004077,131,18,51,25,29,5,1,0,2,2.74,13.74,38.93,19.08,22.14,3.82,0.76,0,1.53
N00004078,132,38,45,21,23,4,1,0,0,2.34,28.79,34.09,15.91,17.42,3.03,0.76,0,0
N00004079,133,43,52,19,17,2,0,0,0,2.12,32.33,39.10,14.29,12.78,1.50,0,0,0
N00004080,129,36,45,26,12,8,1,0,1,2.37,27.91,34.88,20.16,9.30,6.20,0.78,0,0.78
N00004081,129,42,33,32,17,3,2,0,0,2.32,32.56,25.58,24.81,13.18,2.33,1.55,0,0
N00004082,165,55,46,34,24,5,1,0,0,2.28,33.33,27.88,20.61,14.55,3.03,0.61,0,0
N00004083,134,40,49,24,11,7,2,1,0,2.30,29.85,36.57,17.91,8.21,5.22,1.49,0.75,0
N00004084,136,40,55,15,11,12,3,0,0,2.33,29.41,40.44,11.03,8.09,8.82,2.21,0,0
N00004085,396,139,130,64,45,14,1,3,0,2.19,35.10,32.83,16.16,11.36,3.54,0.25,0.76,0
N00004086,126,64,32,20,7,3,0,0,0,1.83,50.79,25.40,15.87,5.56,2.38,0,0,0
N00004087,231,45,75,46,39,19,7,0,0,2.71,19.48,32.47,19.91,16.88,8.23,3.03,0,0
N00004088,149,40,45,30,24,10,0,0,0,2.46,26.85,30.20,20.13,16.11,6.71,0,0,0
N00004089,121,34,37,17,23,8,2,0,0,2.50,28.10,30.58,14.05,19.01,6.61,1.65,0,0
N00004090,152,37,46,32,25,11,1,0,0,2.54,24.34,30.26,21.05,16.45,7.24,0.66,0,0
N00004091,144,40,57,16,17,11,3,0,0,2.38,27.78,39.58,11.11,11.81,7.64,2.08,0,0
N00004092,132,38,64,14,12,3,1,0,0,2.10,28.79,48.48,10.61,9.09,2.27,0.76,0,0
N00004093,211,105,74,18,10,4,0,0,0,1.74,49.76,35.07,8.53,4.74,1.90,0,0,0
N00004094,228,68,65,44,31,14,3,3,0,2.47,29.82,28.51,19.30,13.60,6.14,1.32,1.32,0
N00004095,123,43,28,28,15,6,3,0,0,2.37,34.96,22.76,22.76,12.20,4.88,2.44,0,0
N00004096,119,55,26,21,11,4,2,0,0,2.07,46.22,21.85,17.65,9.24,3.36,1.68,0,0
N00004097,202,40,74,37,32,7,8,3,1,2.67,19.80,36.63,18.32,15.84,3.47,3.96,1.49,0.50
N00004098,138,68,31,19,14,3,1,2,0,2.01,49.28,22.46,13.77,10.14,2.17,0.72,1.45,0
N00004099,269,94,110,40,18,6,0,0,1,2.02,34.94,40.89,14.87,6.69,2.23,0,0,0.37
N00004100,156,73,38,20,16,8,1,0,0,2.04,46.79,24.36,12.82,10.26,5.13,0.64,0,0
N00004101,124,64,45,8,6,1,0,0,0,1.67,51.61,36.29,6.45,4.84,0.81,0,0,0
N00004102,155,43,61,33,13,2,1,1,1,2.24,27.74,39.35,21.29,8.39,1.29,0.65,0.65,0.65
N00004103,113,67,29,12,4,1,0,0,0,1.61,59.29,25.66,10.62,3.54,0.88,0,0,0
N00004104,91,43,24,7,10,4,2,1,0,2.10,47.25,26.37,7.69,10.99,4.40,2.20,1.10,0
N00004105,153,119,30,2,2,0,0,0,0,1.26,77.78,19.61,1.31,1.31,0,0,0,0
N00004106,137,87,33,6,10,0,1,0,0,1.58,63.50,24.09,4.38,7.30,0,0.73,0,0
N00004107,111,48,42,11,8,2,0,0,0,1.86,43.24,37.84,9.91,7.21,1.80,0,0,0
N00004108,127,49,38,26,8,3,3,0,0,2.11,38.58,29.92,20.47,6.30,2.36,2.36,0,0
N00004109,126,55,36,15,15,4,0,1,0,2.06,43.65,28.57,11.90,11.90,3.17,0,0.79,0
N00004110,134,40,44,24,18,7,1,0,0,2.34,29.85,32.84,17.91,13.43,5.22,0.75,0,0
N00004111,133,19,60,26,19,7,1,1,0,2.56,14.29,45.11,19.55,14.29,5.26,0.75,0.75,0
N00004112,142,11,55,29,32,13,2,0,0,2.91,7.75,38.73,20.42,22.54,9.15,1.41,0,0
N00004113,224,25,69,49,55,23,3,0,0,2.96,11.16,30.80,21.88,24.55,10.27,1.34,0,0
N00004114,117,26,37,25,18,8,3,0,0,2.61,22.22,31.62,21.37,15.38,6.84,2.56,0,0
N00004115,127,12,35,21,45,11,1,1,1,3.18,9.45,27.56,16.54,35.43,8.66,0.79,0.79,0.79
N00004116,215,23,35,58,67,23,7,2,0,3.28,10.70,16.28,26.98,31.16,10.70,3.26,0.93,0
N00004117,149,7,30,34,47,28,3,0,0,3.46,4.70,20.13,22.82,31.54,18.79,2.01,0,0
N00004118,122,25,46,31,12,6,2,0,0,2.46,20.49,37.70,25.41,9.84,4.92,1.64,0,0
N00004119,127,23,48,28,19,8,0,1,0,2.57,18.11,37.80,22.05,14.96,6.30,0,0.79,0
N00004120,100,33,32,21,10,1,2,1,0,2.24,33.00,32.00,21.00,10.00,1.00,2.00,1.00,0
N00004121,129,13,44,31,30,10,1,0,0,2.87,10.08,34.11,24.03,23.26,7.75,0.78,0,0
N00004122,130,14,38,34,33,11,0,0,0,2.92,10.77,29.23,26.15,25.38,8.46,0,0,0
N00004123,152,48,60,21,15,6,2,0,0,2.19,31.58,39.47,13.82,9.87,3.95,1.32,0,0
N00004124,132,38,49,20,16,6,3,0,0,2.33,28.79,37.12,15.15,12.12,4.55,2.27,0,0
N00004125,142,38,50,24,23,4,1,0,2,2.43,26.76,35.21,16.90,16.20,2.82,0.70,0,1.41
N00004126,125,46,30,25,14,8,0,1,1,2.34,36.80,24.00,20.00,11.20,6.40,0,0.80,0.80
N00004127,131,40,38,22,15,14,2,0,0,2.47,30.53,29.01,16.79,11.45,10.69,1.53,0,0
N00004128,144,40,40,24,26,10,3,0,1,2.59,27.78,27.78,16.67,18.06,6.94,2.08,0,0.69
N00004129,119,18,56,14,21,8,2,0,0,2.59,15.13,47.06,11.76,17.65,6.72,1.68,0,0
N00004130,121,35,40,20,17,7,2,0,0,2.40,28.93,33.06,16.53,14.05,5.79,1.65,0,0
N00004131,127,35,50,20,18,2,2,0,0,2.28,27.56,39.37,15.75,14.17,1.57,1.57,0,0
N00004132,129,28,53,14,21,10,3,0,0,2.54,21.71,41.09,10.85,16.28,7.75,2.33,0,0
N00004133,122,25,45,19,26,6,1,0,0,2.56,20.49,36.89,15.57,21.31,4.92,0.82,0,0
N00004134,120,22,43,28,18,4,2,3,0,2.64,18.33,35.83,23.33,15.00,3.33,1.67,2.50,0
N00004135,132,30,44,21,23,12,2,0,0,2.61,22.73,33.33,15.91,17.42,9.09,1.52,0,0
N00004136,146,11,61,33,36,4,1,0,0,2.75,7.53,41.78,22.60,24.66,2.74,0.68,0,0
N00004137,140,21,58,23,27,6,4,0,1,2.69,15.00,41.43,16.43,19.29,4.29,2.86,0,0.71
N00004138,141,32,50,25,25,9,0,0,0,2.50,22.70,35.46,17.73,17.73,6.38,0,0,0
N00004139,262,50,94,50,49,14,4,0,1,2.62,19.08,35.88,19.08,18.70,5.34,1.53,0,0.38
N00004140,149,19,52,35,35,6,2,0,0,2.75,12.75,34.90,23.49,23.49,4.03,1.34,0,0
N00004141,129,45,40,18,19,3,3,0,1,2.29,34.88,31.01,13.95,14.73,2.33,2.33,0,0.78
N00004142,123,29,43,29,17,5,0,0,0,2.40,23.58,34.96,23.58,13.82,4.07,0,0,0
N00004143,124,24,47,20,19,12,1,1,0,2.64,19.35,37.90,16.13,15.32,9.68,0.81,0.81,0
N00004144,238,72,65,42,38,16,5,0,0,2.48,30.25,27.31,17.65,15.97,6.72,2.10,0,0
N00004145,121,27,44,21,21,6,1,1,0,2.52,22.31,36.36,17.36,17.36,4.96,0.83,0.83,0
N00004146,130,20,40,31,28,11,0,0,0,2.77,15.38,30.77,23.85,21.54,8.46,0,0,0
N00004147,126,20,44,25,23,9,3,2,0,2.79,15.87,34.92,19.84,18.25,7.14,2.38,1.59,0
N00004148,117,74,32,3,4,3,1,0,0,1.57,63.25,27.35,2.56,3.42,2.56,0.85,0,0
N00004149,124,23,67,21,10,2,1,0,0,2.23,18.55,54.03,16.94,8.06,1.61,0.81,0,0
N00004150,241,91,89,27,26,8,0,0,0,2.05,37.76,36.93,11.20,10.79,3.32,0,0,0
N00004151,130,39,58,17,13,3,0,0,0,2.10,30.00,44.62,13.08,10.00,2.31,0,0,0
N00004152,123,57,39,11,13,1,2,0,0,1.93,46.34,31.71,8.94,10.57,0.81,1.63,0,0
N00004153,142,23,62,32,18,5,2,0,0,2.48,16.20,43.66,22.54,12.68,3.52,1.41,0,0
N00004154,110,31,42,16,15,6,0,0,0,2.30,28.18,38.18,14.55,13.64,5.45,0,0,0
N00004155,143,60,42,21,18,1,1,0,0,2.03,41.96,29.37,14.69,12.59,0.70,0.70,0,0
N00004156,108,38,36,22,7,4,0,0,1,2.15,35.19,33.33,20.37,6.48,3.70,0,0,0.93
N00004157,187,35,73,38,30,8,3,0,0,2.53,18.72,39.04,20.32,16.04,4.28,1.60,0,0
N00004158,178,38,79,30,24,6,1,0,0,2.35,21.35,44.38,16.85,13.48,3.37,0.56,0,0
N00004159,66,34,12,12,5,2,1,0,0,1.97,51.52,18.18,18.18,7.58,3.03,1.52,0,0
N00004160,94,41,20,19,7,6,1,0,0,2.15,43.62,21.28,20.21,7.45,6.38,1.06,0,0
N00004161,119,35,33,25,13,8,4,1,0,2.51,29.41,27.73,21.01,10.92,6.72,3.36,0.84,0
N00004162,111,58,26,19,5,3,0,0,0,1.82,52.25,23.42,17.12,4.50,2.70,0,0,0
N00004163,136,18,44,31,31,7,5,0,0,2.85,13.24,32.35,22.79,22.79,5.15,3.68,0,0
N00004164,136,15,40,23,47,11,0,0,0,2.99,11.03,29.41,16.91,34.56,8.09,0,0,0
N00004165,142,21,28,40,40,11,2,0,0,2.99,14.79,19.72,28.17,28.17,7.75,1.41,0,0
N00004166,122,47,41,18,12,3,1,0,0,2.07,38.52,33.61,14.75,9.84,2.46,0.82,0,0
N00004167,189,83,59,25,14,3,3,2,0,2.01,43.92,31.22,13.23,7.41,1.59,1.59,1.06,0
N00004168,118,70,27,11,4,5,1,0,0,1.73,59.32,22.88,9.32,3.39,4.24,0.85,0,0
N00004169,128,27,52,21,22,5,1,0,0,2.45,21.09,40.63,16.41,17.19,3.91,0.78,0,0
N00004170,127,41,39,22,18,7,0,0,0,2.30,32.28,30.71,17.32,14.17,5.51,0,0,0
N00004171,131,13,83,16,14,4,1,0,0,2.36,9.92,63.36,12.21,10.69,3.05,0.76,0,0
N00004172,123,45,49,14,13,2,0,0,0,2.01,36.59,39.84,11.38,10.57,1.63,0,0,0
N00004173,124,42,48,21,8,4,1,0,0,2.09,33.87,38.71,16.94,6.45,3.23,0.81,0,0
N00004174,112,33,38,12,19,8,2,0,0,2.44,29.46,33.93,10.71,16.96,7.14,1.79,0,0
N00004175,108,27,31,19,22,8,1,0,0,2.59,25.00,28.70,17.59,20.37,7.41,0.93,0,0
N00004176,220,113,68,13,16,7,2,1,0,1.85,51.36,30.91,5.91,7.27,3.18,0.91,0.45,0
N00004177,86,51,16,8,6,5,0,0,0,1.81,59.30,18.60,9.30,6.98,5.81,0,0,0
N00004178,119,27,37,20,27,7,1,0,0,2.61,22.69,31.09,16.81,22.69,5.88,0.84,0,0
N00004179,160,62,53,17,18,8,1,1,0,2.15,38.75,33.13,10.63,11.25,5.00,0.63,0.63,0
N00004180,112,22,50,17,16,6,1,0,0,2.44,19.64,44.64,15.18,14.29,5.36,0.89,0,0
N00004181,104,25,34,18,17,8,2,0,0,2.57,24.04,32.69,17.31,16.35,7.69,1.92,0,0
N00004182,132,32,48,17,19,11,4,1,0,2.58,24.24,36.36,12.88,14.39,8.33,3.03,0.76,0
N00004183,83,68,15,0,0,0,0,0,0,1.18,81.93,18.07,0,0,0,0,0,0
N00004184,114,31,44,21,13,4,1,0,0,2.28,27.19,38.60,18.42,11.40,3.51,0.88,0,0
N00004185,327,102,139,36,39,8,3,0,0,2.15,31.19,42.51,11.01,11.93,2.45,0.92,0,0
N00004186,141,53,41,24,18,4,1,0,0,2.16,37.59,29.08,17.02,12.77,2.84,0.71,0,0
N00004187,175,79,63,12,13,7,1,0,0,1.91,45.14,36.00,6.86,7.43,4.00,0.57,0,0
N00004188,125,43,33,25,17,5,2,0,0,2.31,34.40,26.40,20.00,13.60,4.00,1.60,0,0
N00004189,114,47,47,13,5,0,2,0,0,1.86,41.23,41.23,11.40,4.39,0,1.75,0,0
N00004190,215,82,72,34,18,9,0,0,0,2.07,38.14,33.49,15.81,8.37,4.19,0,0,0
N00004191,261,89,75,42,44,9,2,0,0,2.29,34.10,28.74,16.09,16.86,3.45,0.77,0,0
N00004192,134,44,45,27,11,6,1,0,0,2.20,32.84,33.58,20.15,8.21,4.48,0.75,0,0
N00004193,122,41,37,13,20,10,1,0,0,2.38,33.61,30.33,10.66,16.39,8.20,0.82,0,0
N00004194,109,29,48,14,13,4,0,1,0,2.26,26.61,44.04,12.84,11.93,3.67,0,0.92,0
N00004195,115,31,36,25,17,6,0,0,0,2.40,26.96,31.30,21.74,14.78,5.22,0,0,0
N00004196,338,44,93,70,94,31,5,0,1,2.99,13.02,27.51,20.71,27.81,9.17,1.48,0,0.30
N00004197,112,43,29,25,9,5,0,0,1,2.19,38.39,25.89,22.32,8.04,4.46,0,0,0.89
N00004198,111,48,25,18,11,4,4,1,0,2.23,43.24,22.52,16.22,9.91,3.60,3.60,0.90,0
N00004199,293,62,96,48,63,19,4,1,0,2.65,21.16,32.76,16.38,21.50,6.48,1.37,0.34,0
N00004200,123,14,30,24,33,17,3,2,0,3.21,11.38,24.39,19.51,26.83,13.82,2.44,1.63,0
N00004201,123,29,33,24,30,6,0,0,1,2.66,23.58,26.83,19.51,24.39,4.88,0,0,0.81
N00004202,139,31,51,26,25,5,1,0,0,2.46,22.30,36.69,18.71,17.99,3.60,0.72,0,0
N00004203,119,23,36,25,25,8,2,0,0,2.71,19.33,30.25,21.01,21.01,6.72,1.68,0,0
N00004204,128,27,51,25,17,6,2,0,0,2.45,21.09,39.84,19.53,13.28,4.69,1.56,0,0
N00004205,118,30,43,22,14,8,0,1,0,2.42,25.42,36.44,18.64,11.86,6.78,0,0.85,0
N00004206,123,42,34,26,12,7,2,0,0,2.30,34.15,27.64,21.14,9.76,5.69,1.63,0,0
N00004207,133,34,46,21,21,9,2,0,0,2.48,25.56,34.59,15.79,15.79,6.77,1.50,0,0
N00004208,190,51,54,42,26,10,4,3,0,2.55,26.84,28.42,22.11,13.68,5.26,2.11,1.58,0
N00004209,231,39,79,37,56,12,4,3,1,2.80,16.88,34.20,16.02,24.24,5.19,1.73,1.30,0.43
N00004210,148,50,59,20,14,5,0,0,0,2.09,33.78,39.86,13.51,9.46,3.38,0,0,0
N00004211,296,73,125,58,26,11,3,0,0,2.28,24.66,42.23,19.59,8.78,3.72,1.01,0,0
N00004212,756,181,239,139,140,41,10,2,4,2.58,23.94,31.61,18.39,18.52,5.42,1.32,0.26,0.53
N00004213,149,45,68,16,15,2,1,0,2,2.15,30.20,45.64,10.74,10.07,1.34,0.67,0,1.34
N00004214,145,70,40,16,15,3,0,1,0,1.93,48.28,27.59,11.03,10.34,2.07,0,0.69,0
N00004215,119,22,37,24,25,10,1,0,0,2.72,18.49,31.09,20.17,21.01,8.40,0.84,0,0
N00004216,210,83,78,24,18,6,0,1,0,2.00,39.52,37.14,11.43,8.57,2.86,0,0.48,0
N00004217,129,54,46,19,7,2,1,0,0,1.91,41.86,35.66,14.73,5.43,1.55,0.78,0,0
N00004218,115,31,41,26,13,3,1,0,0,2.30,26.96,35.65,22.61,11.30,2.61,0.87,0,0
N00004219,124,26,46,21,22,6,3,0,0,2.56,20.97,37.10,16.94,17.74,4.84,2.42,0,0
N00004220,122,30,50,14,16,10,2,0,0,2.44,24.59,40.98,11.48,13.11,8.20,1.64,0,0
N00004221,129,27,52,19,22,6,2,1,0,2.52,20.93,40.31,14.73,17.05,4.65,1.55,0.78,0
N00004222,136,27,60,20,17,12,0,0,0,2.46,19.85,44.12,14.71,12.50,8.82,0,0,0
N00004223,107,27,36,20,18,6,0,0,0,2.44,25.23,33.64,18.69,16.82,5.61,0,0,0
N00004224,127,33,55,12,14,11,2,0,0,2.38,25.98,43.31,9.45,11.02,8.66,1.57,0,0
N00004225,116,31,45,19,15,4,2,0,0,2.33,26.72,38.79,16.38,12.93,3.45,1.72,0,0
N00004226,141,37,64,13,19,7,0,1,0,2.28,26.24,45.39,9.22,13.48,4.96,0,0.71,0
N00004227,114,21,56,20,14,2,1,0,0,2.32,18.42,49.12,17.54,12.28,1.75,0.88,0,0
N00004228,306,73,129,38,46,17,3,0,0,2.39,23.86,42.16,12.42,15.03,5.56,0.98,0,0
N00004229,137,42,46,18,19,10,2,0,0,2.38,30.66,33.58,13.14,13.87,7.30,1.46,0,0
N00004230,120,26,53,18,16,6,1,0,0,2.38,21.67,44.17,15.00,13.33,5.00,0.83,0,0
N00004231,126,28,55,18,14,8,3,0,0,2.43,22.22,43.65,14.29,11.11,6.35,2.38,0,0
N00004232,117,34,54,17,9,2,0,1,0,2.10,29.06,46.15,14.53,7.69,1.71,0,0.85,0
N00004233,138,38,56,21,17,5,1,0,0,2.26,27.54,40.58,15.22,12.32,3.62,0.72,0,0
N00004234,118,35,47,15,18,2,1,0,0,2.22,29.66,39.83,12.71,15.25,1.69,0.85,0,0
N00004235,113,18,52,15,17,7,4,0,0,2.60,15.93,46.02,13.27,15.04,6.19,3.54,0,0
N00004236,113,21,44,16,13,15,3,1,0,2.73,18.58,38.94,14.16,11.50,13.27,2.65,0.88,0
N00004237,114,31,44,12,15,10,1,1,0,2.44,27.19,38.60,10.53,13.16,8.77,0.88,0.88,0
N00004238,134,37,35,28,20,10,3,1,0,2.58,27.61,26.12,20.90,14.93,7.46,2.24,0.75,0
N00004239,117,36,43,13,19,2,3,1,0,2.32,30.77,36.75,11.11,16.24,1.71,2.56,0.85,0
N00004240,118,26,43,22,15,8,3,1,0,2.57,22.03,36.44,18.64,12.71,6.78,2.54,0.85,0
N00004241,116,29,41,25,17,4,0,0,0,2.36,25.00,35.34,21.55,14.66,3.45,0,0,0
N00004242,130,24,62,14,19,6,4,1,0,2.52,18.46,47.69,10.77,14.62,4.62,3.08,0.77,0
N00004243,127,40,41,33,8,4,1,0,0,2.20,31.50,32.28,25.98,6.30,3.15,0.79,0,0
N00004244,93,48,21,15,5,2,1,1,0,1.91,51.61,22.58,16.13,5.38,2.15,1.08,1.08,0
N00004245,177,72,70,21,12,1,1,0,0,1.89,40.68,39.55,11.86,6.78,0.56,0.56,0,0
N00004246,130,34,45,24,15,8,3,0,1,2.48,26.15,34.62,18.46,11.54,6.15,2.31,0,0.77
N00004247,131,27,56,23,21,1,3,0,0,2.40,20.61,42.75,17.56,16.03,0.76,2.29,0,0
N00004248,134,67,43,15,8,0,1,0,0,1.76,50.00,32.09,11.19,5.97,0,0.75,0,0
N00004249,144,72,46,14,8,4,0,0,0,1.79,50.00,31.94,9.72,5.56,2.78,0,0,0
N00004250,117,50,29,23,13,1,0,0,1,2.09,42.74,24.79,19.66,11.11,0.85,0,0,0.85
N00004251,139,71,32,18,13,4,1,0,0,1.92,51.08,23.02,12.95,9.35,2.88,0.72,0,0
N00004252,121,23,52,18,21,5,2,0,0,2.50,19.01,42.98,14.88,17.36,4.13,1.65,0,0
N00004253,121,25,53,18,19,5,0,1,0,2.42,20.66,43.80,14.88,15.70,4.13,0,0.83,0
N00004254,118,26,50,18,17,6,1,0,0,2.41,22.03,42.37,15.25,14.41,5.08,0.85,0,0
N00004255,105,34,45,11,13,2,0,0,0,2.09,32.38,42.86,10.48,12.38,1.90,0,0,0
N00004256,402,111,205,31,40,14,1,0,0,2.11,27.61,51.00,7.71,9.95,3.48,0.25,0,0
N00004257,128,57,54,10,4,3,0,0,0,1.77,44.53,42.19,7.81,3.13,2.34,0,0,0
N00004258,151,64,50,21,4,9,1,2,0,2.04,42.38,33.11,13.91,2.65,5.96,0.66,1.32,0
N00004259,108,49,38,11,9,1,0,0,0,1.84,45.37,35.19,10.19,8.33,0.93,0,0,0
