GeographyCode,KS103NI0001,KS103NI0002,KS103NI0003,KS103NI0004,KS103NI0005,KS103NI0006,KS103NI0007,KS103NI0008,KS103NI0009,KS103NI0010,KS103NI0011,KS103NI0012,KS103NI0013
N00003328,180,71,78,0,5,17,9,39.44,43.33,0,2.78,9.44,5.00
N00003329,281,83,160,0,2,11,25,29.54,56.94,0,0.71,3.91,8.90
N00003330,270,68,176,0,6,10,10,25.19,65.19,0,2.22,3.70,3.70
N00003331,348,80,228,0,6,13,21,22.99,65.52,0,1.72,3.74,6.03
N00003332,302,67,200,0,4,10,21,22.19,66.23,0,1.32,3.31,6.95
N00003333,245,62,134,0,8,16,25,25.31,54.69,0,3.27,6.53,10.20
N00003334,269,65,183,0,4,5,12,24.16,68.03,0,1.49,1.86,4.46
N00003335,201,56,114,0,5,20,6,27.86,56.72,0,2.49,9.95,2.99
N00003336,327,93,197,0,7,12,18,28.44,60.24,0,2.14,3.67,5.50
N00003337,239,124,78,0,13,17,7,51.88,32.64,0,5.44,7.11,2.93
N00003338,195,85,78,2,11,14,5,43.59,40.00,1.03,5.64,7.18,2.56
N00003339,335,137,158,0,13,12,15,40.90,47.16,0,3.88,3.58,4.48
N00003340,213,60,85,2,10,13,43,28.17,39.91,0.94,4.69,6.10,20.19
N00003341,245,89,115,0,22,11,8,36.33,46.94,0,8.98,4.49,3.27
N00003342,287,104,152,1,8,11,11,36.24,52.96,0.35,2.79,3.83,3.83
N00003343,229,105,79,0,18,16,11,45.85,34.50,0,7.86,6.99,4.80
N00003344,243,89,117,0,8,9,20,36.63,48.15,0,3.29,3.70,8.23
N00003345,267,92,157,0,12,5,1,34.46,58.80,0,4.49,1.87,0.37
N00003346,372,150,200,0,9,8,5,40.32,53.76,0,2.42,2.15,1.34
N00003347,366,141,193,0,12,8,12,38.52,52.73,0,3.28,2.19,3.28
N00003348,497,186,265,0,9,4,33,37.42,53.32,0,1.81,0.80,6.64
N00003349,729,249,410,1,25,23,21,34.16,56.24,0.14,3.43,3.16,2.88
N00003350,454,153,256,0,6,14,25,33.70,56.39,0,1.32,3.08,5.51
N00003351,314,111,148,0,16,17,22,35.35,47.13,0,5.10,5.41,7.01
N00003352,311,104,167,0,13,13,14,33.44,53.70,0,4.18,4.18,4.50
N00003353,285,91,151,1,15,11,16,31.93,52.98,0.35,5.26,3.86,5.61
N00003354,376,124,203,0,12,10,27,32.98,53.99,0,3.19,2.66,7.18
N00003355,375,125,224,0,6,4,16,33.33,59.73,0,1.60,1.07,4.27
N00003356,431,122,266,0,19,20,4,28.31,61.72,0,4.41,4.64,0.93
N00003357,277,75,168,0,5,15,14,27.08,60.65,0,1.81,5.42,5.05
N00003358,356,107,219,2,5,11,12,30.06,61.52,0.56,1.40,3.09,3.37
N00003359,304,97,169,0,11,5,22,31.91,55.59,0,3.62,1.64,7.24
N00003360,175,71,60,1,12,15,16,40.57,34.29,0.57,6.86,8.57,9.14
N00003361,242,69,128,0,10,11,24,28.51,52.89,0,4.13,4.55,9.92
N00003362,279,56,195,0,4,5,19,20.07,69.89,0,1.43,1.79,6.81
N00003363,583,163,312,0,21,35,52,27.96,53.52,0,3.60,6.00,8.92
N00003364,310,75,201,0,7,6,21,24.19,64.84,0,2.26,1.94,6.77
N00003365,413,101,267,0,10,8,27,24.46,64.65,0,2.42,1.94,6.54
N00003366,236,81,102,5,6,20,22,34.32,43.22,2.12,2.54,8.47,9.32
N00003367,277,87,143,0,8,17,22,31.41,51.62,0,2.89,6.14,7.94
N00003368,228,100,89,0,13,20,6,43.86,39.04,0,5.70,8.77,2.63
N00003369,244,97,77,0,21,22,27,39.75,31.56,0,8.61,9.02,11.07
N00003370,232,76,112,0,12,14,18,32.76,48.28,0,5.17,6.03,7.76
N00003371,279,120,96,2,11,24,26,43.01,34.41,0.72,3.94,8.60,9.32
N00003372,274,123,106,0,15,17,13,44.89,38.69,0,5.47,6.20,4.74
N00003373,237,84,97,0,11,24,21,35.44,40.93,0,4.64,10.13,8.86
N00003374,243,83,96,0,12,23,29,34.16,39.51,0,4.94,9.47,11.93
N00003375,202,69,82,0,15,21,15,34.16,40.59,0,7.43,10.40,7.43
N00003376,245,91,113,0,8,15,18,37.14,46.12,0,3.27,6.12,7.35
N00003377,199,80,80,0,8,19,12,40.20,40.20,0,4.02,9.55,6.03
N00003378,217,54,116,2,6,18,21,24.88,53.46,0.92,2.76,8.29,9.68
N00003379,234,75,114,0,7,20,18,32.05,48.72,0,2.99,8.55,7.69
N00003380,253,78,120,0,10,30,15,30.83,47.43,0,3.95,11.86,5.93
N00003381,248,111,71,0,12,36,18,44.76,28.63,0,4.84,14.52,7.26
N00003382,197,83,55,0,11,26,22,42.13,27.92,0,5.58,13.20,11.17
N00003383,212,81,74,0,10,16,31,38.21,34.91,0,4.72,7.55,14.62
N00003384,321,86,197,0,5,10,23,26.79,61.37,0,1.56,3.12,7.17
N00003385,351,72,249,0,4,10,16,20.51,70.94,0,1.14,2.85,4.56
N00003386,281,102,135,0,16,13,15,36.30,48.04,0,5.69,4.63,5.34
N00003387,268,40,202,0,4,4,18,14.93,75.37,0,1.49,1.49,6.72
N00003388,301,78,165,1,4,15,38,25.91,54.82,0.33,1.33,4.98,12.62
N00003389,312,74,207,0,4,11,16,23.72,66.35,0,1.28,3.53,5.13
N00003390,287,75,168,0,7,14,23,26.13,58.54,0,2.44,4.88,8.01
N00003391,311,77,169,0,11,26,28,24.76,54.34,0,3.54,8.36,9.00
N00003392,346,94,226,0,4,6,16,27.17,65.32,0,1.16,1.73,4.62
N00003393,349,86,212,0,3,8,40,24.64,60.74,0,0.86,2.29,11.46
N00003394,321,79,212,0,4,12,14,24.61,66.04,0,1.25,3.74,4.36
N00003395,261,73,118,0,3,17,50,27.97,45.21,0,1.15,6.51,19.16
N00003396,347,68,242,0,7,9,21,19.60,69.74,0,2.02,2.59,6.05
N00003397,200,92,67,1,14,13,13,46.00,33.50,0.50,7.00,6.50,6.50
N00003398,301,119,147,0,13,9,13,39.53,48.84,0,4.32,2.99,4.32
N00003399,355,139,149,0,10,16,41,39.15,41.97,0,2.82,4.51,11.55
N00003400,337,129,170,0,14,7,17,38.28,50.45,0,4.15,2.08,5.04
N00003401,310,101,184,0,7,5,13,32.58,59.35,0,2.26,1.61,4.19
N00003402,311,145,94,0,23,26,23,46.62,30.23,0,7.40,8.36,7.40
N00003403,203,108,42,0,17,27,9,53.20,20.69,0,8.37,13.30,4.43
N00003404,242,110,43,1,36,25,27,45.45,17.77,0.41,14.88,10.33,11.16
N00003405,260,126,75,0,19,20,20,48.46,28.85,0,7.31,7.69,7.69
N00003406,284,99,107,0,26,29,23,34.86,37.68,0,9.15,10.21,8.10
N00003407,465,129,284,0,12,20,20,27.74,61.08,0,2.58,4.30,4.30
N00003408,429,166,166,0,19,26,52,38.69,38.69,0,4.43,6.06,12.12
N00003409,276,89,142,0,10,17,18,32.25,51.45,0,3.62,6.16,6.52
N00003410,505,148,291,0,21,24,21,29.31,57.62,0,4.16,4.75,4.16
N00003411,209,62,119,0,4,16,8,29.67,56.94,0,1.91,7.66,3.83
N00003412,243,99,82,0,12,26,24,40.74,33.74,0,4.94,10.70,9.88
N00003413,228,92,74,2,10,30,20,40.35,32.46,0.88,4.39,13.16,8.77
N00003414,297,73,196,2,4,8,14,24.58,65.99,0.67,1.35,2.69,4.71
N00003415,248,91,101,0,18,21,17,36.69,40.73,0,7.26,8.47,6.85
N00003416,241,90,98,0,14,26,13,37.34,40.66,0,5.81,10.79,5.39
N00003417,206,91,64,3,13,19,16,44.17,31.07,1.46,6.31,9.22,7.77
N00003418,200,79,63,0,22,24,12,39.50,31.50,0,11.00,12.00,6.00
N00003419,255,76,137,0,4,17,21,29.80,53.73,0,1.57,6.67,8.24
N00003420,223,86,77,0,14,36,10,38.57,34.53,0,6.28,16.14,4.48
N00003421,217,94,74,0,11,19,19,43.32,34.10,0,5.07,8.76,8.76
N00003422,538,129,232,2,15,30,130,23.98,43.12,0.37,2.79,5.58,24.16
N00003423,415,135,155,0,22,40,63,32.53,37.35,0,5.30,9.64,15.18
N00003424,246,83,113,0,14,17,19,33.74,45.93,0,5.69,6.91,7.72
N00003425,160,60,66,0,6,16,12,37.50,41.25,0,3.75,10.00,7.50
N00003426,618,216,268,0,35,52,47,34.95,43.37,0,5.66,8.41,7.61
N00003427,256,81,127,0,10,18,20,31.64,49.61,0,3.91,7.03,7.81
N00003428,232,81,103,0,17,19,12,34.91,44.40,0,7.33,8.19,5.17
N00003429,225,93,80,0,22,16,14,41.33,35.56,0,9.78,7.11,6.22
N00003430,209,89,86,0,8,9,17,42.58,41.15,0,3.83,4.31,8.13
N00003431,246,87,110,0,10,17,22,35.37,44.72,0,4.07,6.91,8.94
N00003432,233,79,107,0,12,25,10,33.91,45.92,0,5.15,10.73,4.29
N00003433,202,78,79,0,10,17,18,38.61,39.11,0,4.95,8.42,8.91
N00003434,225,87,104,0,10,13,11,38.67,46.22,0,4.44,5.78,4.89
N00003435,193,44,104,1,4,8,32,22.80,53.89,0.52,2.07,4.15,16.58
N00003436,262,90,140,0,5,10,17,34.35,53.44,0,1.91,3.82,6.49
N00003437,289,72,181,0,6,9,21,24.91,62.63,0,2.08,3.11,7.27
N00003438,281,71,173,0,8,17,12,25.27,61.57,0,2.85,6.05,4.27
N00003439,253,53,170,0,1,9,20,20.95,67.19,0,0.40,3.56,7.91
N00003440,250,49,168,0,2,9,22,19.60,67.20,0,0.80,3.60,8.80
N00003441,276,70,164,0,9,12,21,25.36,59.42,0,3.26,4.35,7.61
N00003442,205,34,118,1,4,10,38,16.59,57.56,0.49,1.95,4.88,18.54
N00003443,528,147,320,2,17,34,8,27.84,60.61,0.38,3.22,6.44,1.52
N00003444,337,93,213,0,4,10,17,27.60,63.20,0,1.19,2.97,5.04
N00003445,351,82,238,0,8,21,2,23.36,67.81,0,2.28,5.98,0.57
N00003446,310,65,216,0,8,12,9,20.97,69.68,0,2.58,3.87,2.90
N00003447,228,59,121,0,4,20,24,25.88,53.07,0,1.75,8.77,10.53
N00003448,431,122,274,0,7,15,13,28.31,63.57,0,1.62,3.48,3.02
N00003449,332,89,219,0,2,6,16,26.81,65.96,0,0.60,1.81,4.82
N00003450,276,72,163,0,4,9,28,26.09,59.06,0,1.45,3.26,10.14
N00003451,477,138,284,0,15,26,14,28.93,59.54,0,3.14,5.45,2.94
N00003452,352,103,212,0,6,12,19,29.26,60.23,0,1.70,3.41,5.40
N00003453,254,28,208,0,8,2,8,11.02,81.89,0,3.15,0.79,3.15
N00003454,264,53,166,0,6,12,27,20.08,62.88,0,2.27,4.55,10.23
N00003455,250,66,144,0,10,9,21,26.40,57.60,0,4.00,3.60,8.40
N00003456,212,33,167,0,3,7,2,15.57,78.77,0,1.42,3.30,0.94
N00003457,226,71,111,0,7,19,18,31.42,49.12,0,3.10,8.41,7.96
N00003458,278,81,168,0,9,10,10,29.14,60.43,0,3.24,3.60,3.60
N00003459,198,46,109,2,8,10,23,23.23,55.05,1.01,4.04,5.05,11.62
N00003460,310,88,174,0,14,17,17,28.39,56.13,0,4.52,5.48,5.48
N00003461,298,58,155,0,7,11,67,19.46,52.01,0,2.35,3.69,22.48
N00003462,315,81,206,0,4,9,15,25.71,65.40,0,1.27,2.86,4.76
N00003463,368,84,250,0,7,10,17,22.83,67.93,0,1.90,2.72,4.62
N00003464,290,82,170,0,12,14,12,28.28,58.62,0,4.14,4.83,4.14
N00003465,236,77,118,0,4,19,18,32.63,50.00,0,1.69,8.05,7.63
N00003466,225,58,143,0,7,10,7,25.78,63.56,0,3.11,4.44,3.11
N00003467,406,67,280,0,9,16,34,16.50,68.97,0,2.22,3.94,8.37
N00003468,213,80,99,2,8,20,4,37.56,46.48,0.94,3.76,9.39,1.88
N00003469,275,84,155,0,6,18,12,30.55,56.36,0,2.18,6.55,4.36
N00003470,287,74,175,0,3,18,17,25.78,60.98,0,1.05,6.27,5.92
N00003471,223,65,112,0,15,14,17,29.15,50.22,0,6.73,6.28,7.62
N00003472,248,72,140,0,10,14,12,29.03,56.45,0,4.03,5.65,4.84
N00003473,280,95,148,0,10,19,8,33.93,52.86,0,3.57,6.79,2.86
N00003474,346,70,226,0,8,13,29,20.23,65.32,0,2.31,3.76,8.38
N00003475,871,222,528,2,23,29,67,25.49,60.62,0.23,2.64,3.33,7.69
N00003476,558,163,333,0,24,24,14,29.21,59.68,0,4.30,4.30,2.51
N00003477,383,117,176,0,13,30,47,30.55,45.95,0,3.39,7.83,12.27
N00003478,663,176,420,2,9,24,32,26.55,63.35,0.30,1.36,3.62,4.83
N00003479,594,128,415,0,16,28,7,21.55,69.87,0,2.69,4.71,1.18
N00003480,203,70,90,0,10,12,21,34.48,44.33,0,4.93,5.91,10.34
N00003481,128,43,73,0,3,6,3,33.59,57.03,0,2.34,4.69,2.34
N00003482,220,77,85,0,6,23,29,35.00,38.64,0,2.73,10.45,13.18
N00003483,285,113,91,2,18,24,37,39.65,31.93,0.70,6.32,8.42,12.98
N00003484,226,91,97,0,8,15,15,40.27,42.92,0,3.54,6.64,6.64
N00003485,210,61,106,0,13,15,15,29.05,50.48,0,6.19,7.14,7.14
N00003486,257,113,80,0,24,18,22,43.97,31.13,0,9.34,7.00,8.56
N00003487,255,95,84,0,26,32,18,37.25,32.94,0,10.20,12.55,7.06
N00003488,194,100,33,0,16,31,14,51.55,17.01,0,8.25,15.98,7.22
N00003489,480,212,128,2,31,59,48,44.17,26.67,0.42,6.46,12.29,10.00
N00003490,187,89,64,0,12,10,12,47.59,34.22,0,6.42,5.35,6.42
N00003491,441,238,103,3,45,30,22,53.97,23.36,0.68,10.20,6.80,4.99
N00003492,288,142,94,0,30,13,9,49.31,32.64,0,10.42,4.51,3.13
N00003493,500,260,142,0,36,40,22,52.00,28.40,0,7.20,8.00,4.40
N00003494,605,249,258,0,42,27,29,41.16,42.64,0,6.94,4.46,4.79
N00003495,341,111,189,0,13,9,19,32.55,55.43,0,3.81,2.64,5.57
N00003496,429,212,158,0,32,17,10,49.42,36.83,0,7.46,3.96,2.33
N00003497,343,133,103,0,20,39,48,38.78,30.03,0,5.83,11.37,13.99
N00003498,204,74,84,0,11,19,16,36.27,41.18,0,5.39,9.31,7.84
N00003499,189,72,71,0,8,19,19,38.10,37.57,0,4.23,10.05,10.05
N00003500,241,63,139,0,6,14,19,26.14,57.68,0,2.49,5.81,7.88
N00003501,224,79,99,0,6,24,16,35.27,44.20,0,2.68,10.71,7.14
N00003502,179,69,48,0,13,26,23,38.55,26.82,0,7.26,14.53,12.85
N00003503,283,105,124,0,12,16,26,37.10,43.82,0,4.24,5.65,9.19
N00003504,274,70,170,0,4,8,22,25.55,62.04,0,1.46,2.92,8.03
N00003505,169,67,59,2,8,17,16,39.64,34.91,1.18,4.73,10.06,9.47
N00003506,306,131,115,0,13,17,30,42.81,37.58,0,4.25,5.56,9.80
N00003507,204,90,57,0,18,13,26,44.12,27.94,0,8.82,6.37,12.75
N00003508,228,96,77,0,19,20,16,42.11,33.77,0,8.33,8.77,7.02
N00003509,240,65,142,0,4,6,23,27.08,59.17,0,1.67,2.50,9.58
N00003510,255,93,112,0,6,29,15,36.47,43.92,0,2.35,11.37,5.88
N00003511,221,82,78,0,11,12,38,37.10,35.29,0,4.98,5.43,17.19
N00003512,238,83,100,0,10,19,26,34.87,42.02,0,4.20,7.98,10.92
N00003513,376,159,125,2,21,34,35,42.29,33.24,0.53,5.59,9.04,9.31
N00003514,487,224,146,0,48,41,28,46.00,29.98,0,9.86,8.42,5.75
N00003515,202,89,76,0,10,10,17,44.06,37.62,0,4.95,4.95,8.42
N00003516,230,131,55,0,20,11,13,56.96,23.91,0,8.70,4.78,5.65
N00003517,463,192,141,1,43,43,43,41.47,30.45,0.22,9.29,9.29,9.29
N00003518,212,103,49,0,33,12,15,48.58,23.11,0,15.57,5.66,7.08
N00003519,146,72,34,0,9,11,20,49.32,23.29,0,6.16,7.53,13.70
N00003520,216,99,64,0,15,15,23,45.83,29.63,0,6.94,6.94,10.65
N00003521,654,425,151,0,30,22,26,64.98,23.09,0,4.59,3.36,3.98
N00003522,340,90,181,0,8,21,40,26.47,53.24,0,2.35,6.18,11.76
N00003523,369,82,210,0,9,12,56,22.22,56.91,0,2.44,3.25,15.18
N00003524,952,190,660,0,14,31,57,19.96,69.33,0,1.47,3.26,5.99
N00003525,272,62,167,0,9,15,19,22.79,61.40,0,3.31,5.51,6.99
N00003526,244,45,159,0,4,14,22,18.44,65.16,0,1.64,5.74,9.02
N00003527,392,134,215,2,9,6,26,34.18,54.85,0.51,2.30,1.53,6.63
N00003528,683,242,366,0,19,10,46,35.43,53.59,0,2.78,1.46,6.73
N00003529,347,127,182,0,7,11,20,36.60,52.45,0,2.02,3.17,5.76
N00003530,346,113,197,0,13,5,18,32.66,56.94,0,3.76,1.45,5.20
N00003531,296,108,158,0,5,9,16,36.49,53.38,0,1.69,3.04,5.41
N00003532,342,108,200,0,5,8,21,31.58,58.48,0,1.46,2.34,6.14
N00003533,432,142,246,0,15,13,16,32.87,56.94,0,3.47,3.01,3.70
N00003534,233,80,118,0,3,14,18,34.33,50.64,0,1.29,6.01,7.73
N00003535,376,154,197,0,4,2,19,40.96,52.39,0,1.06,0.53,5.05
N00003536,394,141,213,0,9,4,27,35.79,54.06,0,2.28,1.02,6.85
N00003537,243,90,111,0,12,12,18,37.04,45.68,0,4.94,4.94,7.41
N00003538,351,109,206,0,9,9,18,31.05,58.69,0,2.56,2.56,5.13
N00003539,244,73,138,2,9,13,9,29.92,56.56,0.82,3.69,5.33,3.69
N00003540,205,69,91,0,11,17,17,33.66,44.39,0,5.37,8.29,8.29
N00003541,216,73,101,0,9,11,22,33.80,46.76,0,4.17,5.09,10.19
N00003542,196,86,61,0,10,19,20,43.88,31.12,0,5.10,9.69,10.20
N00003543,408,142,213,0,14,17,22,34.80,52.21,0,3.43,4.17,5.39
N00003544,293,116,146,0,8,15,8,39.59,49.83,0,2.73,5.12,2.73
N00003545,350,120,199,0,7,7,17,34.29,56.86,0,2.00,2.00,4.86
N00003546,250,80,128,0,3,17,22,32.00,51.20,0,1.20,6.80,8.80
N00003547,485,179,258,0,18,11,19,36.91,53.20,0,3.71,2.27,3.92
N00003548,1313,487,661,0,52,38,75,37.09,50.34,0,3.96,2.89,5.71
N00003549,417,167,212,0,5,5,28,40.05,50.84,0,1.20,1.20,6.71
N00003550,408,144,214,0,11,8,31,35.29,52.45,0,2.70,1.96,7.60
N00003551,373,126,200,0,11,22,14,33.78,53.62,0,2.95,5.90,3.75
N00003552,342,136,154,0,14,16,22,39.77,45.03,0,4.09,4.68,6.43
N00003553,265,93,148,0,14,6,4,35.09,55.85,0,5.28,2.26,1.51
N00003554,173,78,56,2,14,18,5,45.09,32.37,1.16,8.09,10.40,2.89
N00003555,302,133,98,2,20,20,29,44.04,32.45,0.66,6.62,6.62,9.60
N00003556,549,240,197,0,39,38,35,43.72,35.88,0,7.10,6.92,6.38
N00003557,204,77,73,0,10,11,33,37.75,35.78,0,4.90,5.39,16.18
N00003558,370,108,225,1,8,6,22,29.19,60.81,0.27,2.16,1.62,5.95
N00003559,394,143,210,0,13,10,18,36.29,53.30,0,3.30,2.54,4.57
N00003560,393,126,227,2,9,11,18,32.06,57.76,0.51,2.29,2.80,4.58
N00003561,360,134,200,0,2,4,20,37.22,55.56,0,0.56,1.11,5.56
N00003562,327,97,217,0,2,4,7,29.66,66.36,0,0.61,1.22,2.14
N00003563,367,128,207,0,10,8,14,34.88,56.40,0,2.72,2.18,3.81
N00003564,327,116,156,0,9,15,31,35.47,47.71,0,2.75,4.59,9.48
N00003565,352,115,196,0,9,17,15,32.67,55.68,0,2.56,4.83,4.26
N00003566,389,116,238,0,3,5,27,29.82,61.18,0,0.77,1.29,6.94
N00003567,391,141,212,0,10,5,23,36.06,54.22,0,2.56,1.28,5.88
N00003568,315,85,209,0,2,2,17,26.98,66.35,0,0.63,0.63,5.40
N00003569,392,148,207,0,8,5,24,37.76,52.81,0,2.04,1.28,6.12
N00003570,411,165,214,0,4,8,20,40.15,52.07,0,0.97,1.95,4.87
N00003571,252,88,127,0,6,15,16,34.92,50.40,0,2.38,5.95,6.35
N00003572,377,115,230,0,9,1,22,30.50,61.01,0,2.39,0.27,5.84
N00003573,340,134,183,0,5,6,12,39.41,53.82,0,1.47,1.76,3.53
N00003574,358,99,216,4,3,16,20,27.65,60.34,1.12,0.84,4.47,5.59
N00003575,396,149,207,0,8,5,27,37.63,52.27,0,2.02,1.26,6.82
N00003576,396,134,228,0,4,9,21,33.84,57.58,0,1.01,2.27,5.30
N00003577,336,128,173,0,7,1,27,38.10,51.49,0,2.08,0.30,8.04
N00003578,434,160,245,0,4,5,20,36.87,56.45,0,0.92,1.15,4.61
N00003579,373,134,206,1,5,5,22,35.92,55.23,0.27,1.34,1.34,5.90
N00003580,329,123,178,0,6,6,16,37.39,54.10,0,1.82,1.82,4.86
N00003581,505,225,217,0,29,24,10,44.55,42.97,0,5.74,4.75,1.98
N00003582,442,157,223,0,19,20,23,35.52,50.45,0,4.30,4.52,5.20
N00003583,546,206,265,0,9,33,33,37.73,48.53,0,1.65,6.04,6.04
N00003584,239,101,99,0,11,8,20,42.26,41.42,0,4.60,3.35,8.37
N00003585,258,109,112,0,12,8,17,42.25,43.41,0,4.65,3.10,6.59
N00003586,244,105,78,0,21,20,20,43.03,31.97,0,8.61,8.20,8.20
N00003587,400,142,216,0,5,7,30,35.50,54.00,0,1.25,1.75,7.50
N00003588,441,148,266,0,7,5,15,33.56,60.32,0,1.59,1.13,3.40
N00003589,440,162,206,0,20,14,38,36.82,46.82,0,4.55,3.18,8.64
N00003590,455,148,281,0,7,3,16,32.53,61.76,0,1.54,0.66,3.52
N00003591,410,138,247,0,4,0,21,33.66,60.24,0,0.98,0,5.12
N00003592,301,126,141,0,9,7,18,41.86,46.84,0,2.99,2.33,5.98
N00003593,430,151,244,2,8,8,17,35.12,56.74,0.47,1.86,1.86,3.95
N00003594,683,195,398,2,22,23,43,28.55,58.27,0.29,3.22,3.37,6.30
N00003595,274,73,166,0,13,7,15,26.64,60.58,0,4.74,2.55,5.47
N00003596,243,77,124,0,6,17,19,31.69,51.03,0,2.47,7.00,7.82
N00003597,366,115,221,0,5,5,20,31.42,60.38,0,1.37,1.37,5.46
N00003598,275,79,164,0,6,18,8,28.73,59.64,0,2.18,6.55,2.91
N00003599,324,116,159,0,15,18,16,35.80,49.07,0,4.63,5.56,4.94
N00003600,286,142,100,0,7,29,8,49.65,34.97,0,2.45,10.14,2.80
N00003601,301,98,175,0,8,12,8,32.56,58.14,0,2.66,3.99,2.66
N00003602,283,128,104,2,18,20,11,45.23,36.75,0.71,6.36,7.07,3.89
N00003603,267,96,130,0,14,13,14,35.96,48.69,0,5.24,4.87,5.24
N00003604,276,93,106,0,10,29,38,33.70,38.41,0,3.62,10.51,13.77
N00003605,257,117,78,0,18,25,19,45.53,30.35,0,7.00,9.73,7.39
N00003606,295,103,164,0,10,15,3,34.92,55.59,0,3.39,5.08,1.02
N00003607,380,92,245,0,12,13,18,24.21,64.47,0,3.16,3.42,4.74
N00003608,359,120,184,0,14,25,16,33.43,51.25,0,3.90,6.96,4.46
N00003609,261,102,109,0,9,12,29,39.08,41.76,0,3.45,4.60,11.11
N00003610,243,90,101,0,16,12,24,37.04,41.56,0,6.58,4.94,9.88
N00003611,222,93,83,0,5,17,24,41.89,37.39,0,2.25,7.66,10.81
N00003612,357,117,218,0,3,8,11,32.77,61.06,0,0.84,2.24,3.08
N00003613,336,103,186,2,11,9,25,30.65,55.36,0.60,3.27,2.68,7.44
N00003614,345,90,225,0,5,9,16,26.09,65.22,0,1.45,2.61,4.64
N00003615,269,88,141,0,7,12,21,32.71,52.42,0,2.60,4.46,7.81
N00003616,283,90,158,0,9,7,19,31.80,55.83,0,3.18,2.47,6.71
N00003617,268,85,126,0,16,15,26,31.72,47.01,0,5.97,5.60,9.70
N00003618,361,131,198,0,7,8,17,36.29,54.85,0,1.94,2.22,4.71
N00003619,337,124,177,0,8,5,23,36.80,52.52,0,2.37,1.48,6.82
N00003620,392,143,199,1,6,12,31,36.48,50.77,0.26,1.53,3.06,7.91
N00003621,320,103,182,0,5,13,17,32.19,56.88,0,1.56,4.06,5.31
N00003622,440,144,266,0,4,5,21,32.73,60.45,0,0.91,1.14,4.77
N00003623,240,93,100,1,13,15,18,38.75,41.67,0.42,5.42,6.25,7.50
N00003624,515,163,285,0,18,23,26,31.65,55.34,0,3.50,4.47,5.05
N00003625,333,140,151,0,12,11,19,42.04,45.35,0,3.60,3.30,5.71
N00003626,292,77,192,0,5,8,10,26.37,65.75,0,1.71,2.74,3.42
N00003627,253,87,104,0,16,20,26,34.39,41.11,0,6.32,7.91,10.28
N00003628,274,71,144,0,8,20,31,25.91,52.55,0,2.92,7.30,11.31
N00003629,249,93,106,0,7,7,36,37.35,42.57,0,2.81,2.81,14.46
N00003630,525,170,239,0,14,41,61,32.38,45.52,0,2.67,7.81,11.62
N00003631,163,46,76,0,10,10,21,28.22,46.63,0,6.13,6.13,12.88
N00003632,246,76,125,0,4,13,28,30.89,50.81,0,1.63,5.28,11.38
N00003633,187,91,53,0,15,21,7,48.66,28.34,0,8.02,11.23,3.74
N00003634,256,82,113,0,15,15,31,32.03,44.14,0,5.86,5.86,12.11
N00003635,250,69,157,0,4,5,15,27.60,62.80,0,1.60,2.00,6.00
N00003636,261,77,153,0,8,11,12,29.50,58.62,0,3.07,4.21,4.60
N00003637,313,98,182,0,4,10,19,31.31,58.15,0,1.28,3.19,6.07
N00003638,348,118,181,0,16,24,9,33.91,52.01,0,4.60,6.90,2.59
N00003639,263,88,139,0,4,5,27,33.46,52.85,0,1.52,1.90,10.27
N00003640,256,97,102,0,21,20,16,37.89,39.84,0,8.20,7.81,6.25
N00003641,377,115,221,0,11,8,22,30.50,58.62,0,2.92,2.12,5.84
N00003642,297,99,149,2,8,16,23,33.33,50.17,0.67,2.69,5.39,7.74
N00003643,314,112,162,0,13,9,18,35.67,51.59,0,4.14,2.87,5.73
N00003644,259,88,140,0,5,6,20,33.98,54.05,0,1.93,2.32,7.72
N00003645,415,160,180,1,21,19,34,38.55,43.37,0.24,5.06,4.58,8.19
N00003646,409,133,229,1,13,14,19,32.52,55.99,0.24,3.18,3.42,4.65
N00003647,524,182,251,2,38,27,24,34.73,47.90,0.38,7.25,5.15,4.58
N00003648,349,108,206,1,5,5,24,30.95,59.03,0.29,1.43,1.43,6.88
N00003649,389,186,168,0,0,10,25,47.81,43.19,0,0,2.57,6.43
N00003650,306,90,168,0,3,17,28,29.41,54.90,0,0.98,5.56,9.15
N00003651,294,108,126,2,11,16,31,36.73,42.86,0.68,3.74,5.44,10.54
N00003652,518,180,287,0,9,14,28,34.75,55.41,0,1.74,2.70,5.41
N00003653,287,115,138,0,11,5,18,40.07,48.08,0,3.83,1.74,6.27
N00003654,198,79,71,0,6,20,22,39.90,35.86,0,3.03,10.10,11.11
N00003655,177,61,68,0,15,18,15,34.46,38.42,0,8.47,10.17,8.47
N00003656,356,130,172,0,16,21,17,36.52,48.31,0,4.49,5.90,4.78
N00003657,305,125,119,0,13,19,29,40.98,39.02,0,4.26,6.23,9.51
N00003658,432,154,208,0,11,26,33,35.65,48.15,0,2.55,6.02,7.64
N00003659,295,104,147,0,9,12,23,35.25,49.83,0,3.05,4.07,7.80
N00003660,304,105,145,0,21,14,19,34.54,47.70,0,6.91,4.61,6.25
N00003661,299,117,125,0,13,27,17,39.13,41.81,0,4.35,9.03,5.69
N00003662,175,68,53,0,12,24,18,38.86,30.29,0,6.86,13.71,10.29
N00003663,219,120,59,0,13,18,9,54.79,26.94,0,5.94,8.22,4.11
