GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
N00003912,189,189,0,189,188,1,126,32,16,15,0,0,0,66.67,16.93,8.47,7.94,0,0,0
N00003913,128,128,0,128,121,7,9,45,48,25,1,0,0,7.03,35.16,37.50,19.53,0.78,0,0
N00003914,130,130,0,130,130,0,14,110,4,2,0,0,0,10.77,84.62,3.08,1.54,0,0,0
N00003915,125,125,0,125,122,3,6,8,109,2,0,0,0,4.80,6.40,87.20,1.60,0,0,0
N00003916,129,129,0,129,129,0,23,103,3,0,0,0,0,17.83,79.84,2.33,0,0,0,0
N00003917,112,112,0,112,112,0,36,16,60,0,0,0,0,32.14,14.29,53.57,0,0,0,0
N00003918,124,124,0,124,121,3,5,5,104,10,0,0,0,4.03,4.03,83.87,8.06,0,0,0
N00003919,122,122,0,122,122,0,48,66,8,0,0,0,0,39.34,54.10,6.56,0,0,0,0
N00003920,124,124,0,124,118,6,26,96,1,1,0,0,0,20.97,77.42,0.81,0.81,0,0,0
N00003921,122,122,0,122,121,1,29,90,3,0,0,0,0,23.77,73.77,2.46,0,0,0,0
N00003922,124,124,0,124,123,1,14,105,4,1,0,0,0,11.29,84.68,3.23,0.81,0,0,0
N00003923,121,121,0,121,119,2,11,109,1,0,0,0,0,9.09,90.08,0.83,0,0,0,0
N00003924,131,131,0,131,127,4,31,40,52,8,0,0,0,23.66,30.53,39.69,6.11,0,0,0
N00003925,119,119,0,119,114,5,17,92,9,1,0,0,0,14.29,77.31,7.56,0.84,0,0,0
N00003926,112,112,0,112,109,3,64,45,2,1,0,0,0,57.14,40.18,1.79,0.89,0,0,0
N00003927,113,113,0,113,111,2,45,65,2,1,0,0,0,39.82,57.52,1.77,0.88,0,0,0
N00003928,219,219,0,219,204,15,37,110,7,62,3,0,0,16.89,50.23,3.20,28.31,1.37,0,0
N00003929,117,117,0,117,113,4,25,60,3,26,3,0,0,21.37,51.28,2.56,22.22,2.56,0,0
N00003930,147,147,0,147,137,10,81,48,8,9,0,1,0,55.10,32.65,5.44,6.12,0,0.68,0
N00003931,129,129,0,129,123,6,6,8,91,24,0,0,0,4.65,6.20,70.54,18.60,0,0,0
N00003932,161,161,0,161,150,11,82,27,30,19,0,0,3,50.93,16.77,18.63,11.80,0,0,1.86
N00003933,337,337,0,337,314,23,218,58,41,20,0,0,0,64.69,17.21,12.17,5.93,0,0,0
N00003934,130,130,0,130,116,14,117,9,3,0,1,0,0,90.00,6.92,2.31,0,0.77,0,0
N00003935,141,141,0,141,136,5,110,15,15,1,0,0,0,78.01,10.64,10.64,0.71,0,0,0
N00003936,374,374,0,374,358,16,176,130,47,21,0,0,0,47.06,34.76,12.57,5.61,0,0,0
N00003937,126,126,0,126,124,2,116,7,2,1,0,0,0,92.06,5.56,1.59,0.79,0,0,0
N00003938,126,126,0,126,113,13,82,17,25,1,0,0,1,65.08,13.49,19.84,0.79,0,0,0.79
N00003939,143,143,0,143,140,3,125,15,1,2,0,0,0,87.41,10.49,0.70,1.40,0,0,0
N00003940,133,133,0,133,128,5,111,8,11,0,0,0,3,83.46,6.02,8.27,0,0,0,2.26
N00003941,153,153,0,153,138,15,140,11,2,0,0,0,0,91.50,7.19,1.31,0,0,0,0
N00003942,166,166,0,166,158,8,135,18,13,0,0,0,0,81.33,10.84,7.83,0,0,0,0
N00003943,295,295,0,295,284,11,50,122,101,19,1,2,0,16.95,41.36,34.24,6.44,0.34,0.68,0
N00003944,131,131,0,131,131,0,33,96,2,0,0,0,0,25.19,73.28,1.53,0,0,0,0
N00003945,129,129,0,129,122,7,11,116,2,0,0,0,0,8.53,89.92,1.55,0,0,0,0
N00003946,157,157,0,157,156,1,58,92,6,1,0,0,0,36.94,58.60,3.82,0.64,0,0,0
N00003947,235,235,0,235,232,3,79,130,23,3,0,0,0,33.62,55.32,9.79,1.28,0,0,0
N00003948,125,125,0,125,123,2,30,94,1,0,0,0,0,24.00,75.20,0.80,0,0,0,0
N00003949,122,122,0,122,120,2,11,107,2,2,0,0,0,9.02,87.70,1.64,1.64,0,0,0
N00003950,118,118,0,118,113,5,20,83,13,2,0,0,0,16.95,70.34,11.02,1.69,0,0,0
N00003951,112,112,0,112,109,3,17,85,10,0,0,0,0,15.18,75.89,8.93,0,0,0,0
N00003952,121,121,0,121,114,7,83,36,2,0,0,0,0,68.60,29.75,1.65,0,0,0,0
N00003953,115,115,0,115,111,4,45,69,1,0,0,0,0,39.13,60.00,0.87,0,0,0,0
N00003954,120,120,0,120,116,4,78,27,13,2,0,0,0,65.00,22.50,10.83,1.67,0,0,0
N00003955,114,114,0,114,114,0,10,103,1,0,0,0,0,8.77,90.35,0.88,0,0,0,0
N00003956,118,118,0,118,117,1,16,102,0,0,0,0,0,13.56,86.44,0,0,0,0,0
N00003957,120,120,0,120,108,12,10,22,57,29,2,0,0,8.33,18.33,47.50,24.17,1.67,0,0
N00003958,254,254,0,254,240,14,15,30,151,57,1,0,0,5.91,11.81,59.45,22.44,0.39,0,0
N00003959,122,122,0,122,119,3,78,9,26,9,0,0,0,63.93,7.38,21.31,7.38,0,0,0
N00003960,131,131,0,131,129,2,76,27,24,4,0,0,0,58.02,20.61,18.32,3.05,0,0,0
N00003961,133,133,0,133,130,3,112,16,5,0,0,0,0,84.21,12.03,3.76,0,0,0,0
N00003962,264,264,0,264,261,3,185,76,3,0,0,0,0,70.08,28.79,1.14,0,0,0,0
N00003963,128,128,0,128,124,4,99,28,0,0,1,0,0,77.34,21.88,0,0,0.78,0,0
N00003964,139,139,0,139,135,4,18,23,97,1,0,0,0,12.95,16.55,69.78,0.72,0,0,0
N00003965,157,157,0,157,154,3,14,116,19,7,1,0,0,8.92,73.89,12.10,4.46,0.64,0,0
N00003966,139,139,0,139,135,4,6,9,122,2,0,0,0,4.32,6.47,87.77,1.44,0,0,0
N00003967,110,110,0,110,110,0,95,10,4,1,0,0,0,86.36,9.09,3.64,0.91,0,0,0
N00003968,119,119,0,119,119,0,23,48,47,1,0,0,0,19.33,40.34,39.50,0.84,0,0,0
N00003969,122,122,0,122,120,2,8,65,43,6,0,0,0,6.56,53.28,35.25,4.92,0,0,0
N00003970,140,140,0,140,139,1,0,28,111,1,0,0,0,0,20.00,79.29,0.71,0,0,0
N00003971,127,127,0,127,123,4,3,74,48,2,0,0,0,2.36,58.27,37.80,1.57,0,0,0
N00003972,144,144,0,144,141,3,3,7,132,2,0,0,0,2.08,4.86,91.67,1.39,0,0,0
N00003973,126,126,0,126,124,2,113,12,1,0,0,0,0,89.68,9.52,0.79,0,0,0,0
N00003974,201,201,0,201,198,3,129,39,10,22,0,1,0,64.18,19.40,4.98,10.95,0,0.50,0
N00003975,131,131,0,131,130,1,64,66,1,0,0,0,0,48.85,50.38,0.76,0,0,0,0
N00003976,129,129,0,129,126,3,18,109,2,0,0,0,0,13.95,84.50,1.55,0,0,0,0
N00003977,114,114,0,114,107,7,80,6,26,1,1,0,0,70.18,5.26,22.81,0.88,0.88,0,0
N00003978,143,143,0,143,139,4,74,39,18,11,0,1,0,51.75,27.27,12.59,7.69,0,0.70,0
N00003979,141,141,0,141,137,4,33,100,3,5,0,0,0,23.40,70.92,2.13,3.55,0,0,0
N00003980,157,157,0,157,145,12,139,3,6,9,0,0,0,88.54,1.91,3.82,5.73,0,0,0
N00003981,120,120,0,120,115,5,12,35,52,21,0,0,0,10.00,29.17,43.33,17.50,0,0,0
N00003982,129,129,0,129,117,12,5,27,43,46,2,6,0,3.88,20.93,33.33,35.66,1.55,4.65,0
N00003983,121,121,0,121,118,3,8,15,86,12,0,0,0,6.61,12.40,71.07,9.92,0,0,0
N00003984,140,140,0,140,133,7,30,18,66,24,0,2,0,21.43,12.86,47.14,17.14,0,1.43,0
N00003985,128,128,0,128,120,8,3,18,96,11,0,0,0,2.34,14.06,75.00,8.59,0,0,0
N00003986,124,124,0,124,123,1,4,11,93,16,0,0,0,3.23,8.87,75.00,12.90,0,0,0
N00003987,129,129,0,129,123,6,8,18,86,17,0,0,0,6.20,13.95,66.67,13.18,0,0,0
N00003988,131,131,0,131,130,1,15,13,87,16,0,0,0,11.45,9.92,66.41,12.21,0,0,0
N00003989,129,129,0,129,121,8,3,3,14,109,0,0,0,2.33,2.33,10.85,84.50,0,0,0
N00003990,187,187,0,187,177,10,82,40,41,24,0,0,0,43.85,21.39,21.93,12.83,0,0,0
N00003991,143,143,0,143,140,3,26,21,76,20,0,0,0,18.18,14.69,53.15,13.99,0,0,0
N00003992,159,159,0,159,154,5,79,23,47,8,0,2,0,49.69,14.47,29.56,5.03,0,1.26,0
N00003993,165,165,0,165,158,7,98,20,40,7,0,0,0,59.39,12.12,24.24,4.24,0,0,0
N00003994,127,127,0,127,123,4,54,69,3,1,0,0,0,42.52,54.33,2.36,0.79,0,0,0
N00003995,143,143,0,143,140,3,118,14,10,0,0,0,1,82.52,9.79,6.99,0,0,0,0.70
N00003996,152,152,0,152,147,5,42,33,68,9,0,0,0,27.63,21.71,44.74,5.92,0,0,0
N00003997,133,133,0,133,128,5,110,18,1,2,1,0,1,82.71,13.53,0.75,1.50,0.75,0,0.75
N00003998,129,129,0,129,127,2,25,97,6,1,0,0,0,19.38,75.19,4.65,0.78,0,0,0
N00003999,142,142,0,142,139,3,40,98,4,0,0,0,0,28.17,69.01,2.82,0,0,0,0
N00004000,156,156,0,156,152,4,5,32,65,53,1,0,0,3.21,20.51,41.67,33.97,0.64,0,0
N00004001,129,129,0,129,125,4,2,17,97,13,0,0,0,1.55,13.18,75.19,10.08,0,0,0
N00004002,174,174,0,174,160,14,6,45,21,101,1,0,0,3.45,25.86,12.07,58.05,0.57,0,0
N00004003,186,186,0,186,184,2,19,61,79,27,0,0,0,10.22,32.80,42.47,14.52,0,0,0
N00004004,119,119,0,119,114,5,8,22,49,38,2,0,0,6.72,18.49,41.18,31.93,1.68,0,0
N00004005,103,103,0,103,95,8,6,17,32,47,1,0,0,5.83,16.50,31.07,45.63,0.97,0,0
N00004006,117,117,0,117,110,7,4,33,34,46,0,0,0,3.42,28.21,29.06,39.32,0,0,0
N00004007,107,107,0,107,103,4,6,16,83,2,0,0,0,5.61,14.95,77.57,1.87,0,0,0
N00004008,148,148,0,148,146,2,53,80,8,7,0,0,0,35.81,54.05,5.41,4.73,0,0,0
N00004009,128,128,0,128,126,2,44,78,4,2,0,0,0,34.38,60.94,3.13,1.56,0,0,0
N00004010,145,145,0,145,144,1,8,134,1,2,0,0,0,5.52,92.41,0.69,1.38,0,0,0
N00004011,186,186,0,186,183,3,10,158,17,1,0,0,0,5.38,84.95,9.14,0.54,0,0,0
N00004012,126,126,0,126,124,2,78,45,2,1,0,0,0,61.90,35.71,1.59,0.79,0,0,0
N00004013,119,119,0,119,118,1,22,93,2,1,1,0,0,18.49,78.15,1.68,0.84,0.84,0,0
N00004014,125,125,0,125,124,1,93,31,1,0,0,0,0,74.40,24.80,0.80,0,0,0,0
N00004015,115,115,0,115,113,2,31,66,10,8,0,0,0,26.96,57.39,8.70,6.96,0,0,0
N00004016,155,155,0,155,151,4,43,81,3,28,0,0,0,27.74,52.26,1.94,18.06,0,0,0
N00004017,111,111,0,111,108,3,27,69,1,13,1,0,0,24.32,62.16,0.90,11.71,0.90,0,0
N00004018,129,129,0,129,123,6,17,87,4,21,0,0,0,13.18,67.44,3.10,16.28,0,0,0
N00004019,121,121,0,121,118,3,9,109,1,1,1,0,0,7.44,90.08,0.83,0.83,0.83,0,0
N00004020,146,146,0,146,143,3,4,139,0,3,0,0,0,2.74,95.21,0,2.05,0,0,0
N00004021,131,131,0,131,129,2,24,93,3,10,1,0,0,18.32,70.99,2.29,7.63,0.76,0,0
N00004022,159,159,0,159,151,8,4,22,88,45,0,0,0,2.52,13.84,55.35,28.30,0,0,0
N00004023,125,125,0,125,119,6,10,43,52,20,0,0,0,8.00,34.40,41.60,16.00,0,0,0
N00004024,132,132,0,132,126,6,11,37,64,17,3,0,0,8.33,28.03,48.48,12.88,2.27,0,0
N00004025,253,253,0,253,243,10,8,77,87,80,1,0,0,3.16,30.43,34.39,31.62,0.40,0,0
N00004026,131,131,0,131,126,5,85,22,10,13,1,0,0,64.89,16.79,7.63,9.92,0.76,0,0
N00004027,130,130,0,130,130,0,79,19,26,6,0,0,0,60.77,14.62,20.00,4.62,0,0,0
N00004028,120,120,0,120,118,2,4,89,20,7,0,0,0,3.33,74.17,16.67,5.83,0,0,0
N00004029,126,126,0,126,123,3,104,19,0,3,0,0,0,82.54,15.08,0,2.38,0,0,0
N00004030,134,134,0,134,129,5,57,8,60,8,0,1,0,42.54,5.97,44.78,5.97,0,0.75,0
N00004031,138,138,0,138,127,11,3,18,73,44,0,0,0,2.17,13.04,52.90,31.88,0,0,0
N00004032,122,122,0,122,115,7,28,22,35,36,1,0,0,22.95,18.03,28.69,29.51,0.82,0,0
N00004033,128,128,0,128,123,5,8,9,97,14,0,0,0,6.25,7.03,75.78,10.94,0,0,0
N00004034,130,130,0,130,119,11,9,46,73,2,0,0,0,6.92,35.38,56.15,1.54,0,0,0
N00004035,132,132,0,132,128,4,41,83,5,0,1,2,0,31.06,62.88,3.79,0,0.76,1.52,0
N00004036,120,120,0,120,117,3,5,91,23,0,0,1,0,4.17,75.83,19.17,0,0,0.83,0
N00004037,146,146,0,146,138,8,15,110,8,11,1,1,0,10.27,75.34,5.48,7.53,0.68,0.68,0
N00004038,125,125,0,125,123,2,3,58,62,1,1,0,0,2.40,46.40,49.60,0.80,0.80,0,0
N00004039,131,131,0,131,124,7,27,86,3,15,0,0,0,20.61,65.65,2.29,11.45,0,0,0
N00004040,123,123,0,123,121,2,6,113,4,0,0,0,0,4.88,91.87,3.25,0,0,0,0
N00004041,137,137,0,137,130,7,8,118,5,6,0,0,0,5.84,86.13,3.65,4.38,0,0,0
N00004042,220,220,0,220,220,0,167,44,3,6,0,0,0,75.91,20.00,1.36,2.73,0,0,0
N00004043,133,133,0,133,129,4,64,64,5,0,0,0,0,48.12,48.12,3.76,0,0,0,0
N00004044,136,136,0,136,133,3,86,25,3,22,0,0,0,63.24,18.38,2.21,16.18,0,0,0
N00004045,155,155,0,155,147,8,23,96,17,19,0,0,0,14.84,61.94,10.97,12.26,0,0,0
N00004046,129,129,0,129,125,4,6,64,50,8,0,0,1,4.65,49.61,38.76,6.20,0,0,0.78
N00004047,334,334,0,334,333,1,308,8,14,4,0,0,0,92.22,2.40,4.19,1.20,0,0,0
N00004048,155,155,0,155,151,4,153,2,0,0,0,0,0,98.71,1.29,0,0,0,0,0
N00004049,178,178,0,178,177,1,160,4,7,7,0,0,0,89.89,2.25,3.93,3.93,0,0,0
N00004050,373,373,0,373,351,22,266,68,16,23,0,0,0,71.31,18.23,4.29,6.17,0,0,0
N00004051,311,311,0,311,306,5,293,9,7,2,0,0,0,94.21,2.89,2.25,0.64,0,0,0
N00004052,133,133,0,133,132,1,114,6,0,13,0,0,0,85.71,4.51,0,9.77,0,0,0
N00004053,132,132,0,132,121,11,82,25,23,0,0,0,2,62.12,18.94,17.42,0,0,0,1.52
N00004054,188,188,0,188,183,5,76,78,29,5,0,0,0,40.43,41.49,15.43,2.66,0,0,0
N00004055,117,117,0,117,104,13,27,28,53,9,0,0,0,23.08,23.93,45.30,7.69,0,0,0
N00004056,146,146,0,146,138,8,102,34,9,1,0,0,0,69.86,23.29,6.16,0.68,0,0,0
N00004057,147,147,0,147,134,13,133,10,3,0,0,0,1,90.48,6.80,2.04,0,0,0,0.68
N00004058,486,486,0,486,447,39,183,219,51,32,0,0,1,37.65,45.06,10.49,6.58,0,0,0.21
N00004059,627,627,0,627,544,83,160,318,93,53,2,1,0,25.52,50.72,14.83,8.45,0.32,0.16,0
N00004060,493,493,0,493,459,34,46,310,80,50,0,7,0,9.33,62.88,16.23,10.14,0,1.42,0
N00004061,198,198,0,198,195,3,40,145,11,2,0,0,0,20.20,73.23,5.56,1.01,0,0,0
N00004062,143,143,0,143,143,0,129,9,3,0,2,0,0,90.21,6.29,2.10,0,1.40,0,0
N00004063,307,307,0,307,306,1,188,85,22,11,0,0,1,61.24,27.69,7.17,3.58,0,0,0.33
N00004064,200,200,0,200,200,0,142,22,30,5,1,0,0,71.00,11.00,15.00,2.50,0.50,0,0
N00004065,132,132,0,132,124,8,5,3,65,57,0,2,0,3.79,2.27,49.24,43.18,0,1.52,0
N00004066,132,132,0,132,125,7,15,19,85,12,1,0,0,11.36,14.39,64.39,9.09,0.76,0,0
N00004067,119,119,0,119,116,3,1,8,77,32,1,0,0,0.84,6.72,64.71,26.89,0.84,0,0
N00004068,130,130,0,130,127,3,7,20,84,19,0,0,0,5.38,15.38,64.62,14.62,0,0,0
N00004069,116,116,0,116,109,7,4,11,76,25,0,0,0,3.45,9.48,65.52,21.55,0,0,0
N00004070,116,116,0,116,110,6,6,3,91,16,0,0,0,5.17,2.59,78.45,13.79,0,0,0
N00004071,142,142,0,142,135,7,8,9,77,48,0,0,0,5.63,6.34,54.23,33.80,0,0,0
N00004072,127,127,0,127,119,8,15,34,78,0,0,0,0,11.81,26.77,61.42,0,0,0,0
N00004073,380,380,0,380,373,7,48,178,111,43,0,0,0,12.63,46.84,29.21,11.32,0,0,0
N00004074,146,146,0,146,143,3,3,89,38,16,0,0,0,2.05,60.96,26.03,10.96,0,0,0
N00004075,149,149,0,149,147,2,106,12,14,17,0,0,0,71.14,8.05,9.40,11.41,0,0,0
N00004076,131,131,0,131,128,3,28,26,77,0,0,0,0,21.37,19.85,58.78,0,0,0,0
N00004077,133,133,0,133,131,2,18,110,5,0,0,0,0,13.53,82.71,3.76,0,0,0,0
N00004078,136,136,0,136,132,4,9,57,66,4,0,0,0,6.62,41.91,48.53,2.94,0,0,0
N00004079,133,133,0,133,133,0,47,12,42,32,0,0,0,35.34,9.02,31.58,24.06,0,0,0
N00004080,131,131,0,131,129,2,4,18,103,5,1,0,0,3.05,13.74,78.63,3.82,0.76,0,0
N00004081,131,131,0,131,129,2,28,17,85,1,0,0,0,21.37,12.98,64.89,0.76,0,0,0
N00004082,166,166,0,166,165,1,6,14,142,3,1,0,0,3.61,8.43,85.54,1.81,0.60,0,0
N00004083,139,139,0,139,134,5,9,20,99,9,2,0,0,6.47,14.39,71.22,6.47,1.44,0,0
N00004084,144,144,0,144,136,8,121,4,9,8,2,0,0,84.03,2.78,6.25,5.56,1.39,0,0
N00004085,417,417,0,417,396,21,122,49,148,95,3,0,0,29.26,11.75,35.49,22.78,0.72,0,0
N00004086,139,139,0,139,126,13,13,17,44,65,0,0,0,9.35,12.23,31.65,46.76,0,0,0
N00004087,237,237,0,237,231,6,59,86,63,29,0,0,0,24.89,36.29,26.58,12.24,0,0,0
N00004088,160,160,0,160,149,11,122,12,15,11,0,0,0,76.25,7.50,9.38,6.88,0,0,0
N00004089,127,127,0,127,121,6,112,13,0,2,0,0,0,88.19,10.24,0,1.57,0,0,0
N00004090,161,161,0,161,152,9,104,9,5,39,4,0,0,64.60,5.59,3.11,24.22,2.48,0,0
N00004091,154,154,0,154,144,10,102,16,8,28,0,0,0,66.23,10.39,5.19,18.18,0,0,0
N00004092,136,136,0,136,132,4,5,31,52,47,1,0,0,3.68,22.79,38.24,34.56,0.74,0,0
N00004093,225,225,0,225,211,14,7,20,5,193,0,0,0,3.11,8.89,2.22,85.78,0,0,0
N00004094,235,235,0,235,228,7,29,130,50,24,0,2,0,12.34,55.32,21.28,10.21,0,0.85,0
N00004095,129,129,0,129,123,6,5,27,80,16,1,0,0,3.88,20.93,62.02,12.40,0.78,0,0
N00004096,129,129,0,129,119,10,1,32,26,69,1,0,0,0.78,24.81,20.16,53.49,0.78,0,0
N00004097,214,214,0,214,202,12,13,90,81,30,0,0,0,6.07,42.06,37.85,14.02,0,0,0
N00004098,142,142,0,142,138,4,4,41,47,50,0,0,0,2.82,28.87,33.10,35.21,0,0,0
N00004099,281,281,0,281,269,12,10,85,62,121,3,0,0,3.56,30.25,22.06,43.06,1.07,0,0
N00004100,158,158,0,158,156,2,9,65,24,60,0,0,0,5.70,41.14,15.19,37.97,0,0,0
N00004101,125,125,0,125,124,1,12,19,43,49,2,0,0,9.60,15.20,34.40,39.20,1.60,0,0
N00004102,160,160,0,160,155,5,11,85,22,41,1,0,0,6.88,53.13,13.75,25.62,0.63,0,0
N00004103,135,135,0,135,113,22,2,13,23,95,2,0,0,1.48,9.63,17.04,70.37,1.48,0,0
N00004104,99,99,0,99,91,8,3,23,47,26,0,0,0,3.03,23.23,47.47,26.26,0,0,0
N00004105,180,180,0,180,153,27,2,2,1,174,1,0,0,1.11,1.11,0.56,96.67,0.56,0,0
N00004106,147,147,0,147,137,10,2,10,27,107,1,0,0,1.36,6.80,18.37,72.79,0.68,0,0
N00004107,120,120,0,120,111,9,23,25,51,18,3,0,0,19.17,20.83,42.50,15.00,2.50,0,0
N00004108,135,135,0,135,127,8,12,45,33,45,0,0,0,8.89,33.33,24.44,33.33,0,0,0
N00004109,133,133,0,133,126,7,41,46,22,24,0,0,0,30.83,34.59,16.54,18.05,0,0,0
N00004110,137,137,0,137,134,3,16,118,1,1,1,0,0,11.68,86.13,0.73,0.73,0.73,0,0
N00004111,134,134,0,134,133,1,131,3,0,0,0,0,0,97.76,2.24,0,0,0,0,0
N00004112,144,144,0,144,142,2,140,2,2,0,0,0,0,97.22,1.39,1.39,0,0,0,0
N00004113,229,229,0,229,224,5,201,15,10,3,0,0,0,87.77,6.55,4.37,1.31,0,0,0
N00004114,120,120,0,120,117,3,23,94,0,3,0,0,0,19.17,78.33,0,2.50,0,0,0
N00004115,128,128,0,128,127,1,17,108,2,1,0,0,0,13.28,84.38,1.56,0.78,0,0,0
N00004116,216,216,0,216,215,1,184,20,10,1,1,0,0,85.19,9.26,4.63,0.46,0.46,0,0
N00004117,151,151,0,151,149,2,114,35,2,0,0,0,0,75.50,23.18,1.32,0,0,0,0
N00004118,124,124,0,124,122,2,56,64,4,0,0,0,0,45.16,51.61,3.23,0,0,0,0
N00004119,128,128,0,128,127,1,60,57,11,0,0,0,0,46.88,44.53,8.59,0,0,0,0
N00004120,106,106,0,106,100,6,18,53,15,20,0,0,0,16.98,50.00,14.15,18.87,0,0,0
N00004121,131,131,0,131,129,2,38,90,1,2,0,0,0,29.01,68.70,0.76,1.53,0,0,0
N00004122,130,130,0,130,130,0,90,40,0,0,0,0,0,69.23,30.77,0,0,0,0,0
N00004123,167,167,0,167,152,15,81,38,8,36,4,0,0,48.50,22.75,4.79,21.56,2.40,0,0
N00004124,139,139,0,139,132,7,32,77,10,20,0,0,0,23.02,55.40,7.19,14.39,0,0,0
N00004125,147,147,0,147,142,5,54,69,5,16,1,2,0,36.73,46.94,3.40,10.88,0.68,1.36,0
N00004126,138,138,0,138,125,13,22,97,2,10,1,6,0,15.94,70.29,1.45,7.25,0.72,4.35,0
N00004127,140,140,0,140,131,9,38,35,35,26,6,0,0,27.14,25.00,25.00,18.57,4.29,0,0
N00004128,168,168,0,168,144,24,80,33,2,53,0,0,0,47.62,19.64,1.19,31.55,0,0,0
N00004129,123,123,0,123,119,4,69,49,5,0,0,0,0,56.10,39.84,4.07,0,0,0,0
N00004130,131,131,0,131,121,10,39,39,47,5,1,0,0,29.77,29.77,35.88,3.82,0.76,0,0
N00004131,129,129,0,129,127,2,97,26,1,5,0,0,0,75.19,20.16,0.78,3.88,0,0,0
N00004132,133,133,0,133,129,4,75,58,0,0,0,0,0,56.39,43.61,0,0,0,0,0
N00004133,126,126,0,126,122,4,24,102,0,0,0,0,0,19.05,80.95,0,0,0,0,0
N00004134,123,123,0,123,120,3,107,11,1,0,4,0,0,86.99,8.94,0.81,0,3.25,0,0
N00004135,136,136,0,136,132,4,71,53,12,0,0,0,0,52.21,38.97,8.82,0,0,0,0
N00004136,148,148,0,148,146,2,136,9,3,0,0,0,0,91.89,6.08,2.03,0,0,0,0
N00004137,142,142,0,142,140,2,137,4,1,0,0,0,0,96.48,2.82,0.70,0,0,0,0
N00004138,143,143,0,143,141,2,23,118,1,1,0,0,0,16.08,82.52,0.70,0.70,0,0,0
N00004139,266,266,0,266,262,4,155,100,6,4,0,1,0,58.27,37.59,2.26,1.50,0,0.38,0
N00004140,151,151,0,151,149,2,94,48,9,0,0,0,0,62.25,31.79,5.96,0,0,0,0
N00004141,133,133,0,133,129,4,17,107,8,1,0,0,0,12.78,80.45,6.02,0.75,0,0,0
N00004142,125,125,0,125,123,2,48,67,1,8,1,0,0,38.40,53.60,0.80,6.40,0.80,0,0
N00004143,128,128,0,128,124,4,46,82,0,0,0,0,0,35.94,64.06,0,0,0,0,0
N00004144,247,247,0,247,238,9,13,214,1,18,1,0,0,5.26,86.64,0.40,7.29,0.40,0,0
N00004145,124,124,0,124,121,3,32,89,3,0,0,0,0,25.81,71.77,2.42,0,0,0,0
N00004146,134,134,0,134,130,4,34,98,2,0,0,0,0,25.37,73.13,1.49,0,0,0,0
N00004147,128,128,0,128,126,2,3,122,3,0,0,0,0,2.34,95.31,2.34,0,0,0,0
N00004148,126,126,0,126,117,9,17,36,17,50,0,6,0,13.49,28.57,13.49,39.68,0,4.76,0
N00004149,129,129,0,129,124,5,107,2,15,5,0,0,0,82.95,1.55,11.63,3.88,0,0,0
N00004150,275,275,0,275,241,34,88,38,93,51,3,2,0,32.00,13.82,33.82,18.55,1.09,0.73,0
N00004151,136,136,0,136,130,6,71,33,16,16,0,0,0,52.21,24.26,11.76,11.76,0,0,0
N00004152,129,129,0,129,123,6,16,26,32,55,0,0,0,12.40,20.16,24.81,42.64,0,0,0
N00004153,148,148,0,148,142,6,107,13,9,19,0,0,0,72.30,8.78,6.08,12.84,0,0,0
N00004154,113,113,0,113,110,3,89,6,2,15,1,0,0,78.76,5.31,1.77,13.27,0.88,0,0
N00004155,151,151,0,151,143,8,19,18,68,46,0,0,0,12.58,11.92,45.03,30.46,0,0,0
N00004156,114,114,0,114,108,6,3,22,62,27,0,0,0,2.63,19.30,54.39,23.68,0,0,0
N00004157,191,191,0,191,187,4,111,46,32,1,1,0,0,58.12,24.08,16.75,0.52,0.52,0,0
N00004158,181,181,0,181,178,3,90,58,32,1,0,0,0,49.72,32.04,17.68,0.55,0,0,0
N00004159,101,101,0,101,66,35,24,12,58,7,0,0,0,23.76,11.88,57.43,6.93,0,0,0
N00004160,112,112,0,112,94,18,7,27,76,2,0,0,0,6.25,24.11,67.86,1.79,0,0,0
N00004161,121,121,0,121,119,2,5,14,99,2,1,0,0,4.13,11.57,81.82,1.65,0.83,0,0
N00004162,113,113,0,113,111,2,3,12,97,1,0,0,0,2.65,10.62,85.84,0.88,0,0,0
N00004163,138,138,0,138,136,2,102,27,8,1,0,0,0,73.91,19.57,5.80,0.72,0,0,0
N00004164,138,138,0,138,136,2,82,45,11,0,0,0,0,59.42,32.61,7.97,0,0,0,0
N00004165,148,148,0,148,142,6,15,120,5,8,0,0,0,10.14,81.08,3.38,5.41,0,0,0
N00004166,127,127,0,127,122,5,29,56,41,1,0,0,0,22.83,44.09,32.28,0.79,0,0,0
N00004167,208,208,0,208,189,19,4,17,105,82,0,0,0,1.92,8.17,50.48,39.42,0,0,0
N00004168,125,125,0,125,118,7,8,24,81,12,0,0,0,6.40,19.20,64.80,9.60,0,0,0
N00004169,130,130,0,130,128,2,89,40,1,0,0,0,0,68.46,30.77,0.77,0,0,0,0
N00004170,135,135,0,135,127,8,52,72,11,0,0,0,0,38.52,53.33,8.15,0,0,0,0
N00004171,132,132,0,132,131,1,127,1,2,1,0,1,0,96.21,0.76,1.52,0.76,0,0.76,0
