GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
N00000232,16,11,1,4,0,0,0,0,16,11,1,4,68.75,6.25,25.00,0,0,0,68.75,6.25,25.00
N00000233,9,1,2,6,0,0,0,0,9,1,2,6,11.11,22.22,66.67,0,0,0,11.11,22.22,66.67
N00000234,9,1,2,6,0,0,0,0,9,1,2,6,11.11,22.22,66.67,0,0,0,11.11,22.22,66.67
N00000235,14,6,2,6,0,0,0,0,14,6,2,6,42.86,14.29,42.86,0,0,0,42.86,14.29,42.86
N00000236,15,4,4,7,2,0,0,2,13,4,4,5,26.67,26.67,46.67,0,0,100.00,30.77,30.77,38.46
N00000237,5,2,3,0,3,1,2,0,2,1,1,0,40.00,60.00,0,33.33,66.67,0,50.00,50.00,0
N00000238,3,1,2,0,0,0,0,0,3,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67,0
N00000239,24,8,2,14,0,0,0,0,24,8,2,14,33.33,8.33,58.33,0,0,0,33.33,8.33,58.33
N00000240,41,11,9,21,6,0,3,3,35,11,6,18,26.83,21.95,51.22,0,50.00,50.00,31.43,17.14,51.43
N00000241,2,0,0,2,0,0,0,0,2,0,0,2,0,0,100.00,0,0,0,0,0,100.00
N00000242,5,0,4,1,0,0,0,0,5,0,4,1,0,80.00,20.00,0,0,0,0,80.00,20.00
N00000243,11,9,2,0,0,0,0,0,11,9,2,0,81.82,18.18,0,0,0,0,81.82,18.18,0
N00000244,19,11,2,6,1,0,0,1,18,11,2,5,57.89,10.53,31.58,0,0,100.00,61.11,11.11,27.78
N00000245,7,5,2,0,0,0,0,0,7,5,2,0,71.43,28.57,0,0,0,0,71.43,28.57,0
N00000246,18,4,6,8,1,0,1,0,17,4,5,8,22.22,33.33,44.44,0,100.00,0,23.53,29.41,47.06
N00000247,4,1,1,2,0,0,0,0,4,1,1,2,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00000248,2,2,0,0,0,0,0,0,2,2,0,0,100.00,0,0,0,0,0,100.00,0,0
N00000249,11,3,2,6,1,0,1,0,10,3,1,6,27.27,18.18,54.55,0,100.00,0,30.00,10.00,60.00
N00000250,16,2,6,8,1,0,1,0,15,2,5,8,12.50,37.50,50.00,0,100.00,0,13.33,33.33,53.33
N00000251,16,5,8,3,2,0,2,0,14,5,6,3,31.25,50.00,18.75,0,100.00,0,35.71,42.86,21.43
N00000252,8,3,3,2,1,0,1,0,7,3,2,2,37.50,37.50,25.00,0,100.00,0,42.86,28.57,28.57
N00000253,3,0,3,0,0,0,0,0,3,0,3,0,0,100.00,0,0,0,0,0,100.00,0
N00000254,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.00,0,0,0,0,0,100.00
N00000255,4,1,3,0,1,1,0,0,3,0,3,0,25.00,75.00,0,100.00,0,0,0,100.00,0
N00000256,9,4,3,2,1,1,0,0,8,3,3,2,44.44,33.33,22.22,100.00,0,0,37.50,37.50,25.00
N00000257,18,11,5,2,1,1,0,0,17,10,5,2,61.11,27.78,11.11,100.00,0,0,58.82,29.41,11.76
N00000258,5,1,1,3,0,0,0,0,5,1,1,3,20.00,20.00,60.00,0,0,0,20.00,20.00,60.00
N00000259,6,1,3,2,1,0,1,0,5,1,2,2,16.67,50.00,33.33,0,100.00,0,20.00,40.00,40.00
N00000260,16,5,7,4,1,0,1,0,15,5,6,4,31.25,43.75,25.00,0,100.00,0,33.33,40.00,26.67
N00000261,6,2,2,2,0,0,0,0,6,2,2,2,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00000262,7,3,2,2,1,0,0,1,6,3,2,1,42.86,28.57,28.57,0,0,100.00,50.00,33.33,16.67
N00000263,15,4,7,4,1,0,1,0,14,4,6,4,26.67,46.67,26.67,0,100.00,0,28.57,42.86,28.57
N00000264,28,6,5,17,0,0,0,0,28,6,5,17,21.43,17.86,60.71,0,0,0,21.43,17.86,60.71
N00000265,9,2,1,6,0,0,0,0,9,2,1,6,22.22,11.11,66.67,0,0,0,22.22,11.11,66.67
N00000266,10,1,4,5,0,0,0,0,10,1,4,5,10.00,40.00,50.00,0,0,0,10.00,40.00,50.00
N00000267,4,2,1,1,0,0,0,0,4,2,1,1,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00000268,4,1,3,0,0,0,0,0,4,1,3,0,25.00,75.00,0,0,0,0,25.00,75.00,0
N00000269,4,1,2,1,0,0,0,0,4,1,2,1,25.00,50.00,25.00,0,0,0,25.00,50.00,25.00
N00000270,2,0,1,1,1,0,1,0,1,0,0,1,0,50.00,50.00,0,100.00,0,0,0,100.00
N00000271,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00000272,6,1,5,0,0,0,0,0,6,1,5,0,16.67,83.33,0,0,0,0,16.67,83.33,0
N00000273,5,0,3,2,0,0,0,0,5,0,3,2,0,60.00,40.00,0,0,0,0,60.00,40.00
N00000274,7,3,2,2,0,0,0,0,7,3,2,2,42.86,28.57,28.57,0,0,0,42.86,28.57,28.57
N00000275,6,3,1,2,0,0,0,0,6,3,1,2,50.00,16.67,33.33,0,0,0,50.00,16.67,33.33
N00000276,9,4,2,3,1,0,0,1,8,4,2,2,44.44,22.22,33.33,0,0,100.00,50.00,25.00,25.00
N00000277,12,3,7,2,1,0,1,0,11,3,6,2,25.00,58.33,16.67,0,100.00,0,27.27,54.55,18.18
N00000278,8,3,4,1,0,0,0,0,8,3,4,1,37.50,50.00,12.50,0,0,0,37.50,50.00,12.50
N00000279,11,1,6,4,3,0,1,2,8,1,5,2,9.09,54.55,36.36,0,33.33,66.67,12.50,62.50,25.00
N00000280,35,12,2,21,4,0,1,3,31,12,1,18,34.29,5.71,60.00,0,25.00,75.00,38.71,3.23,58.06
N00000281,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00000282,9,6,2,1,0,0,0,0,9,6,2,1,66.67,22.22,11.11,0,0,0,66.67,22.22,11.11
N00000283,8,5,3,0,1,1,0,0,7,4,3,0,62.50,37.50,0,100.00,0,0,57.14,42.86,0
N00000284,24,7,3,14,1,0,0,1,23,7,3,13,29.17,12.50,58.33,0,0,100.00,30.43,13.04,56.52
N00000285,28,9,4,15,2,0,0,2,26,9,4,13,32.14,14.29,53.57,0,0,100.00,34.62,15.38,50.00
N00000286,9,2,3,4,2,0,1,1,7,2,2,3,22.22,33.33,44.44,0,50.00,50.00,28.57,28.57,42.86
N00000287,19,7,4,8,1,0,0,1,18,7,4,7,36.84,21.05,42.11,0,0,100.00,38.89,22.22,38.89
N00000288,7,0,3,4,1,0,1,0,6,0,2,4,0,42.86,57.14,0,100.00,0,0,33.33,66.67
N00000289,19,4,7,8,1,0,0,1,18,4,7,7,21.05,36.84,42.11,0,0,100.00,22.22,38.89,38.89
N00000290,16,9,2,5,1,1,0,0,15,8,2,5,56.25,12.50,31.25,100.00,0,0,53.33,13.33,33.33
N00000291,8,3,1,4,0,0,0,0,8,3,1,4,37.50,12.50,50.00,0,0,0,37.50,12.50,50.00
N00000292,13,4,2,7,2,0,1,1,11,4,1,6,30.77,15.38,53.85,0,50.00,50.00,36.36,9.09,54.55
N00000293,5,2,3,0,1,0,1,0,4,2,2,0,40.00,60.00,0,0,100.00,0,50.00,50.00,0
N00000294,5,1,3,1,0,0,0,0,5,1,3,1,20.00,60.00,20.00,0,0,0,20.00,60.00,20.00
N00000295,12,4,4,4,0,0,0,0,12,4,4,4,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00000296,10,2,0,8,0,0,0,0,10,2,0,8,20.00,0,80.00,0,0,0,20.00,0,80.00
N00000297,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00000298,9,3,4,2,1,0,1,0,8,3,3,2,33.33,44.44,22.22,0,100.00,0,37.50,37.50,25.00
N00000299,14,4,8,2,0,0,0,0,14,4,8,2,28.57,57.14,14.29,0,0,0,28.57,57.14,14.29
N00000300,15,6,4,5,2,1,0,1,13,5,4,4,40.00,26.67,33.33,50.00,0,50.00,38.46,30.77,30.77
N00000301,2,0,2,0,1,0,1,0,1,0,1,0,0,100.00,0,0,100.00,0,0,100.00,0
N00000302,11,6,4,1,0,0,0,0,11,6,4,1,54.55,36.36,9.09,0,0,0,54.55,36.36,9.09
N00000303,7,4,2,1,0,0,0,0,7,4,2,1,57.14,28.57,14.29,0,0,0,57.14,28.57,14.29
N00000304,12,5,6,1,2,1,1,0,10,4,5,1,41.67,50.00,8.33,50.00,50.00,0,40.00,50.00,10.00
N00000305,3,1,2,0,0,0,0,0,3,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67,0
N00000306,7,3,3,1,0,0,0,0,7,3,3,1,42.86,42.86,14.29,0,0,0,42.86,42.86,14.29
N00000307,9,5,3,1,0,0,0,0,9,5,3,1,55.56,33.33,11.11,0,0,0,55.56,33.33,11.11
N00000308,6,5,1,0,0,0,0,0,6,5,1,0,83.33,16.67,0,0,0,0,83.33,16.67,0
N00000309,10,3,6,1,0,0,0,0,10,3,6,1,30.00,60.00,10.00,0,0,0,30.00,60.00,10.00
N00000310,4,0,2,2,0,0,0,0,4,0,2,2,0,50.00,50.00,0,0,0,0,50.00,50.00
N00000311,10,2,1,7,2,0,0,2,8,2,1,5,20.00,10.00,70.00,0,0,100.00,25.00,12.50,62.50
N00000312,8,5,2,1,4,1,2,1,4,4,0,0,62.50,25.00,12.50,25.00,50.00,25.00,100.00,0,0
N00000313,14,1,2,11,2,1,0,1,12,0,2,10,7.14,14.29,78.57,50.00,0,50.00,0,16.67,83.33
N00000314,11,3,3,5,0,0,0,0,11,3,3,5,27.27,27.27,45.45,0,0,0,27.27,27.27,45.45
N00000315,9,2,2,5,0,0,0,0,9,2,2,5,22.22,22.22,55.56,0,0,0,22.22,22.22,55.56
N00000316,9,2,4,3,1,0,1,0,8,2,3,3,22.22,44.44,33.33,0,100.00,0,25.00,37.50,37.50
N00000317,20,6,5,9,1,0,1,0,19,6,4,9,30.00,25.00,45.00,0,100.00,0,31.58,21.05,47.37
N00000318,9,2,3,4,1,0,0,1,8,2,3,3,22.22,33.33,44.44,0,0,100.00,25.00,37.50,37.50
N00000319,25,8,9,8,2,0,1,1,23,8,8,7,32.00,36.00,32.00,0,50.00,50.00,34.78,34.78,30.43
N00000320,7,2,1,4,1,0,0,1,6,2,1,3,28.57,14.29,57.14,0,0,100.00,33.33,16.67,50.00
N00000321,18,6,2,10,4,1,1,2,14,5,1,8,33.33,11.11,55.56,25.00,25.00,50.00,35.71,7.14,57.14
N00000322,12,5,1,6,1,0,0,1,11,5,1,5,41.67,8.33,50.00,0,0,100.00,45.45,9.09,45.45
N00000323,7,1,3,3,1,0,1,0,6,1,2,3,14.29,42.86,42.86,0,100.00,0,16.67,33.33,50.00
N00000324,6,1,3,2,1,0,0,1,5,1,3,1,16.67,50.00,33.33,0,0,100.00,20.00,60.00,20.00
N00000325,12,8,4,0,1,0,1,0,11,8,3,0,66.67,33.33,0,0,100.00,0,72.73,27.27,0
N00000326,28,8,11,9,2,0,2,0,26,8,9,9,28.57,39.29,32.14,0,100.00,0,30.77,34.62,34.62
N00000327,20,13,2,5,1,0,1,0,19,13,1,5,65.00,10.00,25.00,0,100.00,0,68.42,5.26,26.32
N00000328,22,11,1,10,1,1,0,0,21,10,1,10,50.00,4.55,45.45,100.00,0,0,47.62,4.76,47.62
N00000329,26,8,4,14,4,1,1,2,22,7,3,12,30.77,15.38,53.85,25.00,25.00,50.00,31.82,13.64,54.55
N00000330,13,5,4,4,0,0,0,0,13,5,4,4,38.46,30.77,30.77,0,0,0,38.46,30.77,30.77
N00000331,32,7,6,19,3,0,1,2,29,7,5,17,21.88,18.75,59.38,0,33.33,66.67,24.14,17.24,58.62
N00000332,24,9,4,11,4,0,1,3,20,9,3,8,37.50,16.67,45.83,0,25.00,75.00,45.00,15.00,40.00
N00000333,33,8,2,23,2,0,0,2,31,8,2,21,24.24,6.06,69.70,0,0,100.00,25.81,6.45,67.74
N00000334,24,7,3,14,2,1,1,0,22,6,2,14,29.17,12.50,58.33,50.00,50.00,0,27.27,9.09,63.64
N00000335,8,0,5,3,4,0,3,1,4,0,2,2,0,62.50,37.50,0,75.00,25.00,0,50.00,50.00
N00000336,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00000337,3,1,2,0,2,0,2,0,1,1,0,0,33.33,66.67,0,0,100.00,0,100.00,0,0
N00000338,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00000339,6,1,2,3,2,0,1,1,4,1,1,2,16.67,33.33,50.00,0,50.00,50.00,25.00,25.00,50.00
N00000340,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00000341,3,1,2,0,0,0,0,0,3,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67,0
N00000342,13,6,4,3,1,0,1,0,12,6,3,3,46.15,30.77,23.08,0,100.00,0,50.00,25.00,25.00
N00000343,10,4,6,0,0,0,0,0,10,4,6,0,40.00,60.00,0,0,0,0,40.00,60.00,0
N00000344,18,7,3,8,0,0,0,0,18,7,3,8,38.89,16.67,44.44,0,0,0,38.89,16.67,44.44
N00000345,24,8,3,13,3,0,1,2,21,8,2,11,33.33,12.50,54.17,0,33.33,66.67,38.10,9.52,52.38
N00000346,32,12,6,14,6,1,2,3,26,11,4,11,37.50,18.75,43.75,16.67,33.33,50.00,42.31,15.38,42.31
N00000347,8,3,2,3,4,1,0,3,4,2,2,0,37.50,25.00,37.50,25.00,0,75.00,50.00,50.00,0
N00000348,17,3,4,10,2,0,0,2,15,3,4,8,17.65,23.53,58.82,0,0,100.00,20.00,26.67,53.33
N00000349,14,3,6,5,2,0,2,0,12,3,4,5,21.43,42.86,35.71,0,100.00,0,25.00,33.33,41.67
N00000350,10,4,6,0,1,1,0,0,9,3,6,0,40.00,60.00,0,100.00,0,0,33.33,66.67,0
N00000351,7,0,1,6,1,0,0,1,6,0,1,5,0,14.29,85.71,0,0,100.00,0,16.67,83.33
N00000352,6,0,3,3,4,0,3,1,2,0,0,2,0,50.00,50.00,0,75.00,25.00,0,0,100.00
N00000353,5,2,1,2,2,0,1,1,3,2,0,1,40.00,20.00,40.00,0,50.00,50.00,66.67,0,33.33
N00000354,3,2,1,0,1,1,0,0,2,1,1,0,66.67,33.33,0,100.00,0,0,50.00,50.00,0
N00000355,4,2,0,2,1,0,0,1,3,2,0,1,50.00,0,50.00,0,0,100.00,66.67,0,33.33
N00000356,38,11,5,22,3,0,1,2,35,11,4,20,28.95,13.16,57.89,0,33.33,66.67,31.43,11.43,57.14
N00000357,93,33,10,50,7,0,1,6,86,33,9,44,35.48,10.75,53.76,0,14.29,85.71,38.37,10.47,51.16
N00000358,25,7,3,15,1,0,0,1,24,7,3,14,28.00,12.00,60.00,0,0,100.00,29.17,12.50,58.33
N00000359,31,10,9,12,3,0,1,2,28,10,8,10,32.26,29.03,38.71,0,33.33,66.67,35.71,28.57,35.71
N00000360,8,3,1,4,1,0,0,1,7,3,1,3,37.50,12.50,50.00,0,0,100.00,42.86,14.29,42.86
N00000361,17,5,6,6,3,0,2,1,14,5,4,5,29.41,35.29,35.29,0,66.67,33.33,35.71,28.57,35.71
N00000362,6,3,1,2,0,0,0,0,6,3,1,2,50.00,16.67,33.33,0,0,0,50.00,16.67,33.33
N00000363,3,0,3,0,2,0,2,0,1,0,1,0,0,100.00,0,0,100.00,0,0,100.00,0
N00000364,4,2,0,2,0,0,0,0,4,2,0,2,50.00,0,50.00,0,0,0,50.00,0,50.00
N00000365,9,2,2,5,1,0,0,1,8,2,2,4,22.22,22.22,55.56,0,0,100.00,25.00,25.00,50.00
N00000366,16,6,2,8,2,0,1,1,14,6,1,7,37.50,12.50,50.00,0,50.00,50.00,42.86,7.14,50.00
N00000367,12,6,0,6,0,0,0,0,12,6,0,6,50.00,0,50.00,0,0,0,50.00,0,50.00
N00000368,7,3,2,2,1,0,0,1,6,3,2,1,42.86,28.57,28.57,0,0,100.00,50.00,33.33,16.67
N00000369,5,2,2,1,3,1,1,1,2,1,1,0,40.00,40.00,20.00,33.33,33.33,33.33,50.00,50.00,0
N00000370,8,1,2,5,1,0,0,1,7,1,2,4,12.50,25.00,62.50,0,0,100.00,14.29,28.57,57.14
N00000371,10,4,2,4,1,0,1,0,9,4,1,4,40.00,20.00,40.00,0,100.00,0,44.44,11.11,44.44
N00000372,14,4,5,5,2,0,1,1,12,4,4,4,28.57,35.71,35.71,0,50.00,50.00,33.33,33.33,33.33
N00000373,17,2,7,8,1,0,0,1,16,2,7,7,11.76,41.18,47.06,0,0,100.00,12.50,43.75,43.75
N00000374,4,3,1,0,1,0,1,0,3,3,0,0,75.00,25.00,0,0,100.00,0,100.00,0,0
N00000375,4,2,2,0,0,0,0,0,4,2,2,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00000376,5,1,2,2,0,0,0,0,5,1,2,2,20.00,40.00,40.00,0,0,0,20.00,40.00,40.00
N00000377,7,5,1,1,1,0,1,0,6,5,0,1,71.43,14.29,14.29,0,100.00,0,83.33,0,16.67
N00000378,23,8,4,11,1,1,0,0,22,7,4,11,34.78,17.39,47.83,100.00,0,0,31.82,18.18,50.00
N00000379,16,5,5,6,1,0,1,0,15,5,4,6,31.25,31.25,37.50,0,100.00,0,33.33,26.67,40.00
N00000380,6,2,2,2,1,0,1,0,5,2,1,2,33.33,33.33,33.33,0,100.00,0,40.00,20.00,40.00
N00000381,60,16,9,35,3,1,1,1,57,15,8,34,26.67,15.00,58.33,33.33,33.33,33.33,26.32,14.04,59.65
N00000382,9,2,3,4,2,0,2,0,7,2,1,4,22.22,33.33,44.44,0,100.00,0,28.57,14.29,57.14
N00000383,13,3,6,4,5,0,5,0,8,3,1,4,23.08,46.15,30.77,0,100.00,0,37.50,12.50,50.00
N00000384,9,1,1,7,2,0,1,1,7,1,0,6,11.11,11.11,77.78,0,50.00,50.00,14.29,0,85.71
N00000385,6,2,3,1,2,1,1,0,4,1,2,1,33.33,50.00,16.67,50.00,50.00,0,25.00,50.00,25.00
N00000386,16,1,4,11,1,1,0,0,15,0,4,11,6.25,25.00,68.75,100.00,0,0,0,26.67,73.33
N00000387,15,7,1,7,0,0,0,0,15,7,1,7,46.67,6.67,46.67,0,0,0,46.67,6.67,46.67
N00000388,98,25,15,58,8,2,3,3,90,23,12,55,25.51,15.31,59.18,25.00,37.50,37.50,25.56,13.33,61.11
N00000389,7,0,1,6,1,0,0,1,6,0,1,5,0,14.29,85.71,0,0,100.00,0,16.67,83.33
N00000390,10,3,4,3,1,0,1,0,9,3,3,3,30.00,40.00,30.00,0,100.00,0,33.33,33.33,33.33
N00000391,7,2,4,1,4,0,4,0,3,2,0,1,28.57,57.14,14.29,0,100.00,0,66.67,0,33.33
N00000392,33,18,6,9,0,0,0,0,33,18,6,9,54.55,18.18,27.27,0,0,0,54.55,18.18,27.27
N00000393,8,3,3,2,0,0,0,0,8,3,3,2,37.50,37.50,25.00,0,0,0,37.50,37.50,25.00
N00000394,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00000395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00000396,6,1,4,1,2,0,2,0,4,1,2,1,16.67,66.67,16.67,0,100.00,0,25.00,50.00,25.00
N00000397,7,2,3,2,1,0,1,0,6,2,2,2,28.57,42.86,28.57,0,100.00,0,33.33,33.33,33.33
N00000398,4,2,1,1,2,0,1,1,2,2,0,0,50.00,25.00,25.00,0,50.00,50.00,100.00,0,0
N00000399,12,6,2,4,2,0,2,0,10,6,0,4,50.00,16.67,33.33,0,100.00,0,60.00,0,40.00
N00000400,16,5,2,9,1,1,0,0,15,4,2,9,31.25,12.50,56.25,100.00,0,0,26.67,13.33,60.00
N00000401,11,3,2,6,1,0,0,1,10,3,2,5,27.27,18.18,54.55,0,0,100.00,30.00,20.00,50.00
N00000402,7,1,3,3,1,0,1,0,6,1,2,3,14.29,42.86,42.86,0,100.00,0,16.67,33.33,50.00
N00000403,27,11,5,11,3,0,2,1,24,11,3,10,40.74,18.52,40.74,0,66.67,33.33,45.83,12.50,41.67
N00000404,5,0,0,5,1,0,0,1,4,0,0,4,0,0,100.00,0,0,100.00,0,0,100.00
N00000405,16,5,3,8,2,0,0,2,14,5,3,6,31.25,18.75,50.00,0,0,100.00,35.71,21.43,42.86
N00000406,7,3,4,0,2,0,2,0,5,3,2,0,42.86,57.14,0,0,100.00,0,60.00,40.00,0
N00000407,24,9,4,11,4,1,1,2,20,8,3,9,37.50,16.67,45.83,25.00,25.00,50.00,40.00,15.00,45.00
N00000408,8,4,1,3,0,0,0,0,8,4,1,3,50.00,12.50,37.50,0,0,0,50.00,12.50,37.50
N00000409,8,2,0,6,1,0,0,1,7,2,0,5,25.00,0,75.00,0,0,100.00,28.57,0,71.43
N00000410,5,3,0,2,0,0,0,0,5,3,0,2,60.00,0,40.00,0,0,0,60.00,0,40.00
N00000411,8,2,1,5,2,0,1,1,6,2,0,4,25.00,12.50,62.50,0,50.00,50.00,33.33,0,66.67
N00000412,7,0,5,2,4,0,3,1,3,0,2,1,0,71.43,28.57,0,75.00,25.00,0,66.67,33.33
N00000413,6,1,2,3,2,0,1,1,4,1,1,2,16.67,33.33,50.00,0,50.00,50.00,25.00,25.00,50.00
N00000414,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00000415,12,4,3,5,0,0,0,0,12,4,3,5,33.33,25.00,41.67,0,0,0,33.33,25.00,41.67
N00000416,3,0,1,2,0,0,0,0,3,0,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67
N00000417,17,6,6,5,2,1,1,0,15,5,5,5,35.29,35.29,29.41,50.00,50.00,0,33.33,33.33,33.33
N00000418,26,11,2,13,1,1,0,0,25,10,2,13,42.31,7.69,50.00,100.00,0,0,40.00,8.00,52.00
N00000419,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00000420,3,2,0,1,0,0,0,0,3,2,0,1,66.67,0,33.33,0,0,0,66.67,0,33.33
N00000421,13,5,3,5,1,0,0,1,12,5,3,4,38.46,23.08,38.46,0,0,100.00,41.67,25.00,33.33
N00000422,16,9,2,5,1,0,0,1,15,9,2,4,56.25,12.50,31.25,0,0,100.00,60.00,13.33,26.67
N00000423,5,2,1,2,0,0,0,0,5,2,1,2,40.00,20.00,40.00,0,0,0,40.00,20.00,40.00
N00000424,16,7,5,4,0,0,0,0,16,7,5,4,43.75,31.25,25.00,0,0,0,43.75,31.25,25.00
N00000425,4,1,2,1,2,0,1,1,2,1,1,0,25.00,50.00,25.00,0,50.00,50.00,50.00,50.00,0
N00000426,10,3,4,3,2,0,1,1,8,3,3,2,30.00,40.00,30.00,0,50.00,50.00,37.50,37.50,25.00
N00000427,13,2,3,8,0,0,0,0,13,2,3,8,15.38,23.08,61.54,0,0,0,15.38,23.08,61.54
N00000428,11,6,4,1,0,0,0,0,11,6,4,1,54.55,36.36,9.09,0,0,0,54.55,36.36,9.09
N00000429,7,0,2,5,1,0,1,0,6,0,1,5,0,28.57,71.43,0,100.00,0,0,16.67,83.33
N00000430,6,3,0,3,2,1,0,1,4,2,0,2,50.00,0,50.00,50.00,0,50.00,50.00,0,50.00
N00000431,11,3,3,5,1,0,1,0,10,3,2,5,27.27,27.27,45.45,0,100.00,0,30.00,20.00,50.00
N00000432,7,5,0,2,0,0,0,0,7,5,0,2,71.43,0,28.57,0,0,0,71.43,0,28.57
N00000433,17,2,5,10,4,0,1,3,13,2,4,7,11.76,29.41,58.82,0,25.00,75.00,15.38,30.77,53.85
N00000434,23,9,5,9,4,0,2,2,19,9,3,7,39.13,21.74,39.13,0,50.00,50.00,47.37,15.79,36.84
N00000435,20,3,3,14,3,0,2,1,17,3,1,13,15.00,15.00,70.00,0,66.67,33.33,17.65,5.88,76.47
N00000436,11,4,4,3,2,0,2,0,9,4,2,3,36.36,36.36,27.27,0,100.00,0,44.44,22.22,33.33
N00000437,11,4,5,2,4,1,3,0,7,3,2,2,36.36,45.45,18.18,25.00,75.00,0,42.86,28.57,28.57
N00000438,4,3,0,1,1,0,0,1,3,3,0,0,75.00,0,25.00,0,0,100.00,100.00,0,0
N00000439,5,0,2,3,1,0,1,0,4,0,1,3,0,40.00,60.00,0,100.00,0,0,25.00,75.00
N00000440,5,1,1,3,0,0,0,0,5,1,1,3,20.00,20.00,60.00,0,0,0,20.00,20.00,60.00
N00000441,6,3,1,2,0,0,0,0,6,3,1,2,50.00,16.67,33.33,0,0,0,50.00,16.67,33.33
N00000442,15,4,3,8,0,0,0,0,15,4,3,8,26.67,20.00,53.33,0,0,0,26.67,20.00,53.33
N00000443,15,5,5,5,3,1,2,0,12,4,3,5,33.33,33.33,33.33,33.33,66.67,0,33.33,25.00,41.67
N00000444,30,9,11,10,3,0,1,2,27,9,10,8,30.00,36.67,33.33,0,33.33,66.67,33.33,37.04,29.63
N00000445,8,1,5,2,3,0,3,0,5,1,2,2,12.50,62.50,25.00,0,100.00,0,20.00,40.00,40.00
N00000446,7,2,3,2,1,0,1,0,6,2,2,2,28.57,42.86,28.57,0,100.00,0,33.33,33.33,33.33
N00000447,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00000448,7,3,2,2,0,0,0,0,7,3,2,2,42.86,28.57,28.57,0,0,0,42.86,28.57,28.57
N00000449,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00000450,9,2,4,3,2,0,2,0,7,2,2,3,22.22,44.44,33.33,0,100.00,0,28.57,28.57,42.86
N00000451,17,7,2,8,1,0,0,1,16,7,2,7,41.18,11.76,47.06,0,0,100.00,43.75,12.50,43.75
N00000452,4,1,0,3,1,0,0,1,3,1,0,2,25.00,0,75.00,0,0,100.00,33.33,0,66.67
N00000453,15,3,5,7,4,0,3,1,11,3,2,6,20.00,33.33,46.67,0,75.00,25.00,27.27,18.18,54.55
N00000454,9,3,3,3,2,0,1,1,7,3,2,2,33.33,33.33,33.33,0,50.00,50.00,42.86,28.57,28.57
N00000455,8,2,3,3,0,0,0,0,8,2,3,3,25.00,37.50,37.50,0,0,0,25.00,37.50,37.50
N00000456,5,3,2,0,1,1,0,0,4,2,2,0,60.00,40.00,0,100.00,0,0,50.00,50.00,0
N00000457,10,3,3,4,2,0,1,1,8,3,2,3,30.00,30.00,40.00,0,50.00,50.00,37.50,25.00,37.50
N00000458,4,2,1,1,2,0,1,1,2,2,0,0,50.00,25.00,25.00,0,50.00,50.00,100.00,0,0
N00000459,18,6,7,5,1,0,0,1,17,6,7,4,33.33,38.89,27.78,0,0,100.00,35.29,41.18,23.53
N00000460,8,3,3,2,1,0,1,0,7,3,2,2,37.50,37.50,25.00,0,100.00,0,42.86,28.57,28.57
N00000461,6,1,1,4,1,0,1,0,5,1,0,4,16.67,16.67,66.67,0,100.00,0,20.00,0,80.00
N00000462,11,5,1,5,0,0,0,0,11,5,1,5,45.45,9.09,45.45,0,0,0,45.45,9.09,45.45
N00000463,29,8,3,18,5,1,1,3,24,7,2,15,27.59,10.34,62.07,20.00,20.00,60.00,29.17,8.33,62.50
