GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00003513,479,108,315,3,53,22.55,65.76,0.63,11.06
N00003514,666,602,51,0,13,90.39,7.66,0,1.95
N00003515,261,237,18,0,6,90.80,6.90,0,2.30
N00003516,334,259,58,0,17,77.54,17.37,0,5.09
N00003517,615,570,38,1,6,92.68,6.18,0.16,0.98
N00003518,280,251,22,1,6,89.64,7.86,0.36,2.14
N00003519,206,187,13,0,6,90.78,6.31,0,2.91
N00003520,285,270,7,1,7,94.74,2.46,0.35,2.46
N00003521,687,123,449,1,114,17.90,65.36,0.15,16.59
N00003522,408,99,278,3,28,24.26,68.14,0.74,6.86
N00003523,444,74,333,1,36,16.67,75.00,0.23,8.11
N00003524,1204,232,801,19,152,19.27,66.53,1.58,12.62
N00003525,350,91,249,0,10,26.00,71.14,0,2.86
N00003526,285,72,177,11,25,25.26,62.11,3.86,8.77
N00003527,527,440,84,1,2,83.49,15.94,0.19,0.38
N00003528,898,442,411,7,38,49.22,45.77,0.78,4.23
N00003529,442,371,60,0,11,83.94,13.57,0,2.49
N00003530,460,436,24,0,0,94.78,5.22,0,0
N00003531,421,408,10,2,1,96.91,2.38,0.48,0.24
N00003532,461,370,87,0,4,80.26,18.87,0,0.87
N00003533,618,485,125,0,8,78.48,20.23,0,1.29
N00003534,304,236,65,0,3,77.63,21.38,0,0.99
N00003535,459,341,109,0,9,74.29,23.75,0,1.96
N00003536,504,473,29,0,2,93.85,5.75,0,0.40
N00003537,339,309,26,0,4,91.15,7.67,0,1.18
N00003538,448,175,252,2,19,39.06,56.25,0.45,4.24
N00003539,348,208,130,4,6,59.77,37.36,1.15,1.72
N00003540,252,131,112,2,7,51.98,44.44,0.79,2.78
N00003541,278,118,151,5,4,42.45,54.32,1.80,1.44
N00003542,260,107,145,2,6,41.15,55.77,0.77,2.31
N00003543,574,386,165,4,19,67.25,28.75,0.70,3.31
N00003544,388,187,190,0,11,48.20,48.97,0,2.84
N00003545,467,346,118,2,1,74.09,25.27,0.43,0.21
N00003546,314,121,184,3,6,38.54,58.60,0.96,1.91
N00003547,665,636,16,3,10,95.64,2.41,0.45,1.50
N00003548,1769,1621,125,5,18,91.63,7.07,0.28,1.02
N00003549,550,498,51,0,1,90.55,9.27,0,0.18
N00003550,520,318,194,4,4,61.15,37.31,0.77,0.77
N00003551,465,274,157,18,16,58.92,33.76,3.87,3.44
N00003552,418,296,101,3,18,70.81,24.16,0.72,4.31
N00003553,396,324,62,2,8,81.82,15.66,0.51,2.02
N00003554,243,142,96,0,5,58.44,39.51,0,2.06
N00003555,351,256,85,0,10,72.93,24.22,0,2.85
N00003556,686,452,220,1,13,65.89,32.07,0.15,1.90
N00003557,249,26,207,4,12,10.44,83.13,1.61,4.82
N00003558,496,166,323,0,7,33.47,65.12,0,1.41
N00003559,565,544,16,0,5,96.28,2.83,0,0.88
N00003560,533,483,46,0,4,90.62,8.63,0,0.75
N00003561,459,412,41,0,6,89.76,8.93,0,1.31
N00003562,421,230,180,0,11,54.63,42.76,0,2.61
N00003563,467,120,327,3,17,25.70,70.02,0.64,3.64
N00003564,401,250,134,0,17,62.34,33.42,0,4.24
N00003565,435,232,190,2,11,53.33,43.68,0.46,2.53
N00003566,541,398,137,3,3,73.57,25.32,0.55,0.55
N00003567,491,246,226,4,15,50.10,46.03,0.81,3.05
N00003568,412,123,281,3,5,29.85,68.20,0.73,1.21
N00003569,488,312,171,0,5,63.93,35.04,0,1.02
N00003570,526,478,38,0,10,90.87,7.22,0,1.90
N00003571,308,58,242,0,8,18.83,78.57,0,2.60
N00003572,491,91,381,7,12,18.53,77.60,1.43,2.44
N00003573,450,234,200,4,12,52.00,44.44,0.89,2.67
N00003574,461,120,321,5,15,26.03,69.63,1.08,3.25
N00003575,511,490,20,0,1,95.89,3.91,0,0.20
N00003576,518,461,50,2,5,89.00,9.65,0.39,0.97
N00003577,409,403,6,0,0,98.53,1.47,0,0
N00003578,551,492,51,2,6,89.29,9.26,0.36,1.09
N00003579,503,477,25,0,1,94.83,4.97,0,0.20
N00003580,425,386,38,0,1,90.82,8.94,0,0.24
N00003581,698,589,75,1,33,84.38,10.74,0.14,4.73
N00003582,557,370,176,3,8,66.43,31.60,0.54,1.44
N00003583,666,588,67,0,11,88.29,10.06,0,1.65
N00003584,298,271,21,0,6,90.94,7.05,0,2.01
N00003585,333,257,70,1,5,77.18,21.02,0.30,1.50
N00003586,300,156,135,1,8,52.00,45.00,0.33,2.67
N00003587,507,368,134,0,5,72.58,26.43,0,0.99
N00003588,622,590,30,0,2,94.86,4.82,0,0.32
N00003589,570,504,60,5,1,88.42,10.53,0.88,0.18
N00003590,658,614,39,3,2,93.31,5.93,0.46,0.30
N00003591,565,456,103,1,5,80.71,18.23,0.18,0.88
N00003592,369,357,12,0,0,96.75,3.25,0,0
N00003593,587,533,52,0,2,90.80,8.86,0,0.34
N00003594,914,97,790,7,20,10.61,86.43,0.77,2.19
N00003595,363,53,290,8,12,14.60,79.89,2.20,3.31
N00003596,301,71,216,7,7,23.59,71.76,2.33,2.33
N00003597,476,216,255,0,5,45.38,53.57,0,1.05
N00003598,382,209,145,1,27,54.71,37.96,0.26,7.07
N00003599,403,235,153,5,10,58.31,37.97,1.24,2.48
N00003600,367,126,209,7,25,34.33,56.95,1.91,6.81
N00003601,368,183,171,4,10,49.73,46.47,1.09,2.72
N00003602,392,187,170,3,32,47.70,43.37,0.77,8.16
N00003603,356,252,87,5,12,70.79,24.44,1.40,3.37
N00003604,330,179,143,1,7,54.24,43.33,0.30,2.12
N00003605,320,210,99,3,8,65.63,30.94,0.94,2.50
N00003606,353,171,166,4,12,48.44,47.03,1.13,3.40
N00003607,502,261,209,6,26,51.99,41.63,1.20,5.18
N00003608,475,320,138,7,10,67.37,29.05,1.47,2.11
N00003609,324,176,129,2,17,54.32,39.81,0.62,5.25
N00003610,294,159,114,6,15,54.08,38.78,2.04,5.10
N00003611,263,120,133,2,8,45.63,50.57,0.76,3.04
N00003612,472,273,185,3,11,57.84,39.19,0.64,2.33
N00003613,450,105,326,3,16,23.33,72.44,0.67,3.56
N00003614,507,223,259,2,23,43.98,51.08,0.39,4.54
N00003615,361,121,233,1,6,33.52,64.54,0.28,1.66
N00003616,367,71,285,0,11,19.35,77.66,0,3.00
N00003617,341,21,308,0,12,6.16,90.32,0,3.52
N00003618,448,193,243,0,12,43.08,54.24,0,2.68
N00003619,420,258,158,1,3,61.43,37.62,0.24,0.71
N00003620,494,374,114,0,6,75.71,23.08,0,1.21
N00003621,427,243,177,0,7,56.91,41.45,0,1.64
N00003622,601,542,51,0,8,90.18,8.49,0,1.33
N00003623,301,287,14,0,0,95.35,4.65,0,0
N00003624,666,363,261,1,41,54.50,39.19,0.15,6.16
N00003625,431,118,290,1,22,27.38,67.29,0.23,5.10
N00003626,390,29,341,2,18,7.44,87.44,0.51,4.62
N00003627,340,12,314,0,14,3.53,92.35,0,4.12
N00003628,313,9,298,2,4,2.88,95.21,0.64,1.28
N00003629,284,187,90,0,7,65.85,31.69,0,2.46
N00003630,595,389,169,12,25,65.38,28.40,2.02,4.20
N00003631,205,12,185,2,6,5.85,90.24,0.98,2.93
N00003632,274,25,241,1,7,9.12,87.96,0.36,2.55
N00003633,259,6,243,1,9,2.32,93.82,0.39,3.47
N00003634,315,18,284,1,12,5.71,90.16,0.32,3.81
N00003635,337,27,295,3,12,8.01,87.54,0.89,3.56
N00003636,341,25,304,1,11,7.33,89.15,0.29,3.23
N00003637,380,315,56,5,4,82.89,14.74,1.32,1.05
N00003638,441,372,48,2,19,84.35,10.88,0.45,4.31
N00003639,312,250,52,0,10,80.13,16.67,0,3.21
N00003640,319,249,53,0,17,78.06,16.61,0,5.33
N00003641,472,56,381,11,24,11.86,80.72,2.33,5.08
N00003642,341,34,294,1,12,9.97,86.22,0.29,3.52
N00003643,416,391,21,1,3,93.99,5.05,0.24,0.72
N00003644,301,272,28,1,0,90.37,9.30,0.33,0
N00003645,488,455,21,1,11,93.24,4.30,0.20,2.25
N00003646,548,504,36,4,4,91.97,6.57,0.73,0.73
N00003647,678,639,29,2,8,94.25,4.28,0.29,1.18
N00003648,464,408,48,1,7,87.93,10.34,0.22,1.51
N00003649,448,432,14,0,2,96.43,3.13,0,0.45
N00003650,414,385,23,4,2,93.00,5.56,0.97,0.48
N00003651,354,314,31,0,9,88.70,8.76,0,2.54
N00003652,642,595,39,1,7,92.68,6.07,0.16,1.09
N00003653,351,299,46,1,5,85.19,13.11,0.28,1.42
N00003654,250,198,45,3,4,79.20,18.00,1.20,1.60
N00003655,208,150,49,1,8,72.12,23.56,0.48,3.85
N00003656,514,430,56,0,28,83.66,10.89,0,5.45
N00003657,382,299,72,3,8,78.27,18.85,0.79,2.09
N00003658,527,258,255,0,14,48.96,48.39,0,2.66
N00003659,370,145,215,0,10,39.19,58.11,0,2.70
N00003660,374,241,120,1,12,64.44,32.09,0.27,3.21
N00003661,359,267,83,1,8,74.37,23.12,0.28,2.23
N00003662,210,163,38,1,8,77.62,18.10,0.48,3.81
N00003663,267,226,35,0,6,84.64,13.11,0,2.25
N00003664,522,419,83,5,15,80.27,15.90,0.96,2.87
N00003665,481,112,329,1,39,23.28,68.40,0.21,8.11
N00003666,467,57,395,0,15,12.21,84.58,0,3.21
N00003667,395,237,154,0,4,60.00,38.99,0,1.01
N00003668,425,86,315,7,17,20.24,74.12,1.65,4.00
N00003669,451,309,134,0,8,68.51,29.71,0,1.77
N00003670,385,255,112,3,15,66.23,29.09,0.78,3.90
N00003671,296,234,45,0,17,79.05,15.20,0,5.74
N00003672,289,37,240,1,11,12.80,83.04,0.35,3.81
N00003673,249,18,218,0,13,7.23,87.55,0,5.22
N00003674,413,40,349,7,17,9.69,84.50,1.69,4.12
N00003675,308,166,125,4,13,53.90,40.58,1.30,4.22
N00003676,303,270,21,9,3,89.11,6.93,2.97,0.99
N00003677,295,288,1,2,4,97.63,0.34,0.68,1.36
N00003678,378,351,19,3,5,92.86,5.03,0.79,1.32
N00003679,327,304,14,2,7,92.97,4.28,0.61,2.14
N00003680,254,224,12,3,15,88.19,4.72,1.18,5.91
N00003681,409,335,41,13,20,81.91,10.02,3.18,4.89
N00003682,226,197,17,2,10,87.17,7.52,0.88,4.42
N00003683,403,277,107,1,18,68.73,26.55,0.25,4.47
N00003684,329,270,46,3,10,82.07,13.98,0.91,3.04
N00003685,371,324,36,0,11,87.33,9.70,0,2.96
N00003686,364,304,57,1,2,83.52,15.66,0.27,0.55
N00003687,454,111,322,4,17,24.45,70.93,0.88,3.74
N00003688,365,219,139,2,5,60.00,38.08,0.55,1.37
N00003689,293,200,85,0,8,68.26,29.01,0,2.73
N00003690,543,257,274,2,10,47.33,50.46,0.37,1.84
N00003691,467,241,214,3,9,51.61,45.82,0.64,1.93
N00003692,379,199,169,1,10,52.51,44.59,0.26,2.64
N00003693,423,275,124,6,18,65.01,29.31,1.42,4.26
N00003694,516,106,384,1,25,20.54,74.42,0.19,4.84
N00003695,379,198,173,0,8,52.24,45.65,0,2.11
N00003696,431,139,278,3,11,32.25,64.50,0.70,2.55
N00003697,454,419,25,1,9,92.29,5.51,0.22,1.98
N00003698,704,621,64,1,18,88.21,9.09,0.14,2.56
N00003699,406,378,22,2,4,93.10,5.42,0.49,0.99
N00003700,400,362,36,1,1,90.50,9.00,0.25,0.25
N00003701,624,590,27,3,4,94.55,4.33,0.48,0.64
N00003702,862,807,37,6,12,93.62,4.29,0.70,1.39
N00003703,629,577,45,1,6,91.73,7.15,0.16,0.95
N00003704,427,391,22,0,14,91.57,5.15,0,3.28
N00003705,429,408,11,1,9,95.10,2.56,0.23,2.10
N00003706,575,516,47,3,9,89.74,8.17,0.52,1.57
N00003707,562,545,15,0,2,96.98,2.67,0,0.36
N00003708,510,498,10,1,1,97.65,1.96,0.20,0.20
N00003709,386,381,4,0,1,98.70,1.04,0,0.26
N00003710,475,463,8,0,4,97.47,1.68,0,0.84
N00003711,545,514,16,1,14,94.31,2.94,0.18,2.57
N00003712,384,329,41,0,14,85.68,10.68,0,3.65
N00003713,381,333,35,1,12,87.40,9.19,0.26,3.15
N00003714,401,369,21,1,10,92.02,5.24,0.25,2.49
N00003715,291,258,24,0,9,88.66,8.25,0,3.09
N00003716,324,268,40,4,12,82.72,12.35,1.23,3.70
N00003717,271,216,43,1,11,79.70,15.87,0.37,4.06
N00003718,1470,1300,151,4,15,88.44,10.27,0.27,1.02
N00003719,460,399,46,0,15,86.74,10.00,0,3.26
N00003720,411,369,39,0,3,89.78,9.49,0,0.73
N00003721,579,551,20,0,8,95.16,3.45,0,1.38
N00003722,488,455,30,0,3,93.24,6.15,0,0.61
N00003723,421,402,16,0,3,95.49,3.80,0,0.71
N00003724,419,385,32,0,2,91.89,7.64,0,0.48
N00003725,303,273,25,0,5,90.10,8.25,0,1.65
N00003726,472,443,26,1,2,93.86,5.51,0.21,0.42
N00003727,406,377,23,0,6,92.86,5.67,0,1.48
N00003728,357,352,5,0,0,98.60,1.40,0,0
N00003729,404,378,19,0,7,93.56,4.70,0,1.73
N00003730,464,436,20,0,8,93.97,4.31,0,1.72
N00003731,374,356,14,0,4,95.19,3.74,0,1.07
N00003732,709,682,24,1,2,96.19,3.39,0.14,0.28
N00003733,357,339,15,0,3,94.96,4.20,0,0.84
N00003734,380,362,10,1,7,95.26,2.63,0.26,1.84
N00003735,306,287,12,1,6,93.79,3.92,0.33,1.96
N00003736,350,331,11,0,8,94.57,3.14,0,2.29
N00003737,544,508,17,5,14,93.38,3.13,0.92,2.57
N00003738,292,266,13,2,11,91.10,4.45,0.68,3.77
N00003739,440,395,26,11,8,89.77,5.91,2.50,1.82
N00003740,283,256,19,2,6,90.46,6.71,0.71,2.12
N00003741,244,217,14,3,10,88.93,5.74,1.23,4.10
N00003742,316,303,6,2,5,95.89,1.90,0.63,1.58
N00003743,539,491,40,1,7,91.09,7.42,0.19,1.30
N00003744,393,375,16,0,2,95.42,4.07,0,0.51
N00003745,462,398,55,0,9,86.15,11.90,0,1.95
N00003746,338,327,6,0,5,96.75,1.78,0,1.48
N00003747,314,274,33,1,6,87.26,10.51,0.32,1.91
N00003748,392,290,97,0,5,73.98,24.74,0,1.28
N00003749,514,430,72,5,7,83.66,14.01,0.97,1.36
N00003750,491,424,51,10,6,86.35,10.39,2.04,1.22
N00003751,559,477,68,4,10,85.33,12.16,0.72,1.79
N00003752,456,413,29,2,12,90.57,6.36,0.44,2.63
N00003753,495,472,19,1,3,95.35,3.84,0.20,0.61
N00003754,347,311,28,3,5,89.63,8.07,0.86,1.44
N00003755,457,396,36,4,21,86.65,7.88,0.88,4.60
N00003756,353,334,14,1,4,94.62,3.97,0.28,1.13
N00003757,356,324,25,0,7,91.01,7.02,0,1.97
N00003758,547,457,76,2,12,83.55,13.89,0.37,2.19
N00003759,321,281,36,1,3,87.54,11.21,0.31,0.93
N00003760,319,290,22,0,7,90.91,6.90,0,2.19
N00003761,439,305,123,0,11,69.48,28.02,0,2.51
N00003762,494,150,330,10,4,30.36,66.80,2.02,0.81
N00003763,511,291,217,2,1,56.95,42.47,0.39,0.20
N00003764,613,432,164,2,15,70.47,26.75,0.33,2.45
N00003765,426,201,221,1,3,47.18,51.88,0.23,0.70
N00003766,495,442,44,0,9,89.29,8.89,0,1.82
N00003767,495,427,65,0,3,86.26,13.13,0,0.61
N00003768,609,544,42,2,21,89.33,6.90,0.33,3.45
N00003769,351,317,21,0,13,90.31,5.98,0,3.70
N00003770,494,459,24,3,8,92.91,4.86,0.61,1.62
N00003771,512,462,35,4,11,90.23,6.84,0.78,2.15
N00003772,186,175,6,0,5,94.09,3.23,0,2.69
N00003773,323,303,10,7,3,93.81,3.10,2.17,0.93
N00003774,338,319,4,6,9,94.38,1.18,1.78,2.66
N00003775,539,502,20,1,16,93.14,3.71,0.19,2.97
N00003776,384,351,23,2,8,91.41,5.99,0.52,2.08
N00003777,289,261,21,0,7,90.31,7.27,0,2.42
N00003778,391,331,33,2,25,84.65,8.44,0.51,6.39
N00003779,355,313,31,0,11,88.17,8.73,0,3.10
N00003780,380,358,18,0,4,94.21,4.74,0,1.05
N00003781,388,358,20,5,5,92.27,5.15,1.29,1.29
N00003782,581,469,98,2,12,80.72,16.87,0.34,2.07
N00003783,330,286,29,11,4,86.67,8.79,3.33,1.21
N00003784,501,475,21,1,4,94.81,4.19,0.20,0.80
N00003785,570,543,23,1,3,95.26,4.04,0.18,0.53
N00003786,495,479,9,1,6,96.77,1.82,0.20,1.21
N00003787,402,386,14,1,1,96.02,3.48,0.25,0.25
N00003788,337,311,18,0,8,92.28,5.34,0,2.37
N00003789,442,413,24,0,5,93.44,5.43,0,1.13
N00003790,363,348,15,0,0,95.87,4.13,0,0
N00003791,769,739,18,0,12,96.10,2.34,0,1.56
N00003792,313,291,18,0,4,92.97,5.75,0,1.28
N00003793,722,683,25,1,13,94.60,3.46,0.14,1.80
N00003794,401,371,26,0,4,92.52,6.48,0,1.00
N00003795,507,477,28,0,2,94.08,5.52,0,0.39
N00003796,654,623,18,4,9,95.26,2.75,0.61,1.38
N00003797,516,492,20,0,4,95.35,3.88,0,0.78
N00003798,474,445,21,4,4,93.88,4.43,0.84,0.84
N00003799,329,57,250,2,20,17.33,75.99,0.61,6.08
N00003800,464,48,399,3,14,10.34,85.99,0.65,3.02
N00003801,414,79,298,6,31,19.08,71.98,1.45,7.49
N00003802,282,25,246,1,10,8.87,87.23,0.35,3.55
N00003803,373,39,314,3,17,10.46,84.18,0.80,4.56
N00003804,436,92,324,5,15,21.10,74.31,1.15,3.44
N00003805,289,177,102,0,10,61.25,35.29,0,3.46
N00003806,460,184,243,1,32,40.00,52.83,0.22,6.96
N00003807,305,178,95,1,31,58.36,31.15,0.33,10.16
N00003808,335,64,243,3,25,19.10,72.54,0.90,7.46
N00003809,395,75,311,2,7,18.99,78.73,0.51,1.77
N00003810,188,25,155,2,6,13.30,82.45,1.06,3.19
N00003811,377,73,297,1,6,19.36,78.78,0.27,1.59
N00003812,342,233,101,0,8,68.13,29.53,0,2.34
N00003813,334,148,164,0,22,44.31,49.10,0,6.59
N00003814,350,299,47,0,4,85.43,13.43,0,1.14
N00003815,605,512,68,3,22,84.63,11.24,0.50,3.64
N00003816,392,338,38,2,14,86.22,9.69,0.51,3.57
N00003817,505,430,69,1,5,85.15,13.66,0.20,0.99
N00003818,533,281,218,9,25,52.72,40.90,1.69,4.69
N00003819,388,215,163,0,10,55.41,42.01,0,2.58
N00003820,593,429,144,1,19,72.34,24.28,0.17,3.20
N00003821,414,265,143,0,6,64.01,34.54,0,1.45
N00003822,557,307,232,0,18,55.12,41.65,0,3.23
N00003823,588,403,168,3,14,68.54,28.57,0.51,2.38
N00003824,749,626,114,0,9,83.58,15.22,0,1.20
N00003825,965,915,26,1,23,94.82,2.69,0.10,2.38
N00003826,675,635,30,3,7,94.07,4.44,0.44,1.04
N00003827,1060,816,226,1,17,76.98,21.32,0.09,1.60
N00003828,463,76,379,4,4,16.41,81.86,0.86,0.86
N00003829,519,366,140,5,8,70.52,26.97,0.96,1.54
N00003830,537,452,73,1,11,84.17,13.59,0.19,2.05
N00003831,292,153,122,1,16,52.40,41.78,0.34,5.48
N00003832,558,372,173,3,10,66.67,31.00,0.54,1.79
N00003833,467,351,99,2,15,75.16,21.20,0.43,3.21
N00003834,428,382,39,2,5,89.25,9.11,0.47,1.17
N00003835,539,464,48,10,17,86.09,8.91,1.86,3.15
N00003836,343,315,21,1,6,91.84,6.12,0.29,1.75
N00003837,337,312,19,0,6,92.58,5.64,0,1.78
N00003838,409,362,29,1,17,88.51,7.09,0.24,4.16
N00003839,409,315,60,4,30,77.02,14.67,0.98,7.33
N00003840,428,357,59,1,11,83.41,13.79,0.23,2.57
N00003841,256,208,38,0,10,81.25,14.84,0,3.91
N00003842,413,350,43,0,20,84.75,10.41,0,4.84
N00003843,348,286,45,2,15,82.18,12.93,0.57,4.31
N00003844,515,425,81,1,8,82.52,15.73,0.19,1.55
N00003845,299,250,37,0,12,83.61,12.37,0,4.01
N00003846,620,550,47,3,20,88.71,7.58,0.48,3.23
N00003847,254,213,35,2,4,83.86,13.78,0.79,1.57
N00003848,362,327,25,0,10,90.33,6.91,0,2.76
N00003849,608,553,27,7,21,90.95,4.44,1.15,3.45
N00003850,415,403,10,0,2,97.11,2.41,0,0.48
N00003851,470,447,18,0,5,95.11,3.83,0,1.06
N00003852,352,332,6,2,12,94.32,1.70,0.57,3.41
N00003853,514,491,15,3,5,95.53,2.92,0.58,0.97
N00003854,466,448,13,2,3,96.14,2.79,0.43,0.64
N00003855,454,430,21,0,3,94.71,4.63,0,0.66
N00003856,491,459,21,0,11,93.48,4.28,0,2.24
N00003857,547,476,65,0,6,87.02,11.88,0,1.10
N00003858,511,463,45,0,3,90.61,8.81,0,0.59
N00003859,478,434,34,1,9,90.79,7.11,0.21,1.88
N00003860,1070,993,66,6,5,92.80,6.17,0.56,0.47
N00003861,546,476,66,0,4,87.18,12.09,0,0.73
N00003862,431,204,220,2,5,47.33,51.04,0.46,1.16
N00003863,236,192,28,2,14,81.36,11.86,0.85,5.93
N00003864,380,364,8,2,6,95.79,2.11,0.53,1.58
N00003865,255,226,22,3,4,88.63,8.63,1.18,1.57
N00003866,339,311,15,1,12,91.74,4.42,0.29,3.54
N00003867,723,661,50,1,11,91.42,6.92,0.14,1.52
N00003868,351,331,13,1,6,94.30,3.70,0.28,1.71
N00003869,1226,1057,113,12,44,86.22,9.22,0.98,3.59
N00003870,254,223,23,0,8,87.80,9.06,0,3.15
N00003871,730,657,62,0,11,90.00,8.49,0,1.51
N00003872,278,243,22,2,11,87.41,7.91,0.72,3.96
N00003873,1042,967,62,1,12,92.80,5.95,0.10,1.15
N00003874,533,203,316,8,6,38.09,59.29,1.50,1.13
N00003875,418,372,44,0,2,89.00,10.53,0,0.48
N00003876,592,385,199,1,7,65.03,33.61,0.17,1.18
N00003877,373,126,241,1,5,33.78,64.61,0.27,1.34
N00003878,478,231,243,0,4,48.33,50.84,0,0.84
N00003879,503,301,197,0,5,59.84,39.17,0,0.99
N00003880,469,390,68,0,11,83.16,14.50,0,2.35
N00003881,491,431,53,1,6,87.78,10.79,0.20,1.22
N00003882,304,273,24,0,7,89.80,7.89,0,2.30
N00003883,819,688,102,9,20,84.00,12.45,1.10,2.44
N00003884,747,476,221,18,32,63.72,29.59,2.41,4.28
N00003885,337,164,140,6,27,48.66,41.54,1.78,8.01
N00003886,305,186,97,11,11,60.98,31.80,3.61,3.61
N00003887,516,57,387,9,63,11.05,75.00,1.74,12.21
N00003888,240,56,151,5,28,23.33,62.92,2.08,11.67
N00003889,429,152,236,11,30,35.43,55.01,2.56,6.99
N00003890,256,120,119,2,15,46.88,46.48,0.78,5.86
N00003891,316,35,224,7,50,11.08,70.89,2.22,15.82
N00003892,256,33,200,3,20,12.89,78.13,1.17,7.81
N00003893,248,54,152,7,35,21.77,61.29,2.82,14.11
N00003894,274,42,194,6,32,15.33,70.80,2.19,11.68
N00003895,279,66,177,8,28,23.66,63.44,2.87,10.04
N00003896,771,45,666,3,57,5.84,86.38,0.39,7.39
N00003897,281,20,216,5,40,7.12,76.87,1.78,14.23
N00003898,372,13,332,3,24,3.49,89.25,0.81,6.45
N00003899,362,21,317,3,21,5.80,87.57,0.83,5.80
N00003900,280,7,243,1,29,2.50,86.79,0.36,10.36
N00003901,267,12,219,0,36,4.49,82.02,0,13.48
N00003902,349,5,327,0,17,1.43,93.70,0,4.87
N00003903,658,31,582,3,42,4.71,88.45,0.46,6.38
N00003904,511,33,435,4,39,6.46,85.13,0.78,7.63
N00003905,294,33,238,0,23,11.22,80.95,0,7.82
N00003906,229,17,199,2,11,7.42,86.90,0.87,4.80
N00003907,306,22,234,3,47,7.19,76.47,0.98,15.36
N00003908,195,11,167,0,17,5.64,85.64,0,8.72
N00003909,353,23,281,1,48,6.52,79.60,0.28,13.60
N00003910,250,8,220,0,22,3.20,88.00,0,8.80
N00003911,1281,68,1064,8,141,5.31,83.06,0.62,11.01
N00003912,469,40,386,4,39,8.53,82.30,0.85,8.32
N00003913,261,14,230,2,15,5.36,88.12,0.77,5.75
N00003914,366,57,263,1,45,15.57,71.86,0.27,12.30
N00003915,308,23,242,2,41,7.47,78.57,0.65,13.31
N00003916,390,28,307,2,53,7.18,78.72,0.51,13.59
N00003917,280,12,239,3,26,4.29,85.36,1.07,9.29
N00003918,267,13,232,0,22,4.87,86.89,0,8.24
N00003919,297,51,215,4,27,17.17,72.39,1.35,9.09
N00003920,329,63,232,2,32,19.15,70.52,0.61,9.73
N00003921,326,37,253,0,36,11.35,77.61,0,11.04
N00003922,303,36,246,3,18,11.88,81.19,0.99,5.94
N00003923,306,178,94,5,29,58.17,30.72,1.63,9.48
N00003924,305,39,228,8,30,12.79,74.75,2.62,9.84
N00003925,289,56,196,14,23,19.38,67.82,4.84,7.96
N00003926,305,132,150,5,18,43.28,49.18,1.64,5.90
N00003927,312,82,198,6,26,26.28,63.46,1.92,8.33
N00003928,462,147,269,13,33,31.82,58.23,2.81,7.14
N00003929,261,100,147,0,14,38.31,56.32,0,5.36
N00003930,318,74,219,1,24,23.27,68.87,0.31,7.55
N00003931,214,14,182,1,17,6.54,85.05,0.47,7.94
N00003932,347,23,284,1,39,6.63,81.84,0.29,11.24
N00003933,841,32,754,3,52,3.80,89.66,0.36,6.18
N00003934,337,19,295,0,23,5.64,87.54,0,6.82
N00003935,353,14,315,0,24,3.97,89.24,0,6.80
N00003936,938,30,837,17,54,3.20,89.23,1.81,5.76
N00003937,331,16,297,5,13,4.83,89.73,1.51,3.93
N00003938,259,19,220,0,20,7.34,84.94,0,7.72
N00003939,386,30,334,0,22,7.77,86.53,0,5.70
N00003940,317,11,286,3,17,3.47,90.22,0.95,5.36
N00003941,379,18,340,4,17,4.75,89.71,1.06,4.49
N00003942,468,23,391,2,52,4.91,83.55,0.43,11.11
N00003943,657,36,566,7,48,5.48,86.15,1.07,7.31
N00003944,390,18,343,1,28,4.62,87.95,0.26,7.18
N00003945,333,17,300,5,11,5.11,90.09,1.50,3.30
N00003946,446,20,392,1,33,4.48,87.89,0.22,7.40
N00003947,620,24,549,1,46,3.87,88.55,0.16,7.42
N00003948,323,53,245,2,23,16.41,75.85,0.62,7.12
N00003949,316,57,228,11,20,18.04,72.15,3.48,6.33
N00003950,315,96,181,2,36,30.48,57.46,0.63,11.43
N00003951,265,57,184,1,23,21.51,69.43,0.38,8.68
N00003952,267,41,211,3,12,15.36,79.03,1.12,4.49
N00003953,277,45,210,2,20,16.25,75.81,0.72,7.22
N00003954,223,16,187,0,20,7.17,83.86,0,8.97
N00003955,263,51,187,2,23,19.39,71.10,0.76,8.75
N00003956,310,70,202,1,37,22.58,65.16,0.32,11.94
N00003957,221,13,185,2,21,5.88,83.71,0.90,9.50
N00003958,531,25,435,10,61,4.71,81.92,1.88,11.49
N00003959,264,28,206,2,28,10.61,78.03,0.76,10.61
N00003960,260,20,219,2,19,7.69,84.23,0.77,7.31
N00003961,286,23,251,2,10,8.04,87.76,0.70,3.50
N00003962,676,186,448,7,35,27.51,66.27,1.04,5.18
N00003963,296,47,229,5,15,15.88,77.36,1.69,5.07
N00003964,349,13,286,6,44,3.72,81.95,1.72,12.61
N00003965,381,30,307,0,44,7.87,80.58,0,11.55
N00003966,301,7,245,8,41,2.33,81.40,2.66,13.62
N00003967,405,136,229,4,36,33.58,56.54,0.99,8.89
N00003968,282,18,244,2,18,6.38,86.52,0.71,6.38
N00003969,260,14,223,3,20,5.38,85.77,1.15,7.69
N00003970,330,12,270,5,43,3.64,81.82,1.52,13.03
