GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
N00003401,121,119,1,0,1,98.35,0.83,0,0.83
N00003402,144,142,1,0,1,98.61,0.69,0,0.69
N00003403,114,110,3,0,1,96.49,2.63,0,0.88
N00003404,133,130,1,1,1,97.74,0.75,0.75,0.75
N00003405,144,141,1,0,2,97.92,0.69,0,1.39
N00003406,165,154,1,0,10,93.33,0.61,0,6.06
N00003407,242,232,3,1,6,95.87,1.24,0.41,2.48
N00003408,197,188,1,0,8,95.43,0.51,0,4.06
N00003409,155,149,3,0,3,96.13,1.94,0,1.94
N00003410,238,220,2,2,14,92.44,0.84,0.84,5.88
N00003411,107,102,3,0,2,95.33,2.80,0,1.87
N00003412,132,131,1,0,0,99.24,0.76,0,0
N00003413,132,126,2,0,4,95.45,1.52,0,3.03
N00003414,128,123,5,0,0,96.09,3.91,0,0
N00003415,132,131,0,0,1,99.24,0,0,0.76
N00003416,121,119,0,0,2,98.35,0,0,1.65
N00003417,119,118,0,0,1,99.16,0,0,0.84
N00003418,132,127,1,0,4,96.21,0.76,0,3.03
N00003419,124,120,2,0,2,96.77,1.61,0,1.61
N00003420,125,121,1,0,3,96.80,0.80,0,2.40
N00003421,113,107,0,1,5,94.69,0,0.88,4.42
N00003422,256,248,1,2,5,96.88,0.39,0.78,1.95
N00003423,249,231,5,2,11,92.77,2.01,0.80,4.42
N00003424,129,122,1,0,6,94.57,0.78,0,4.65
N00003425,95,90,0,0,5,94.74,0,0,5.26
N00003426,350,343,2,1,4,98.00,0.57,0.29,1.14
N00003427,140,134,2,0,4,95.71,1.43,0,2.86
N00003428,129,126,1,0,2,97.67,0.78,0,1.55
N00003429,127,124,1,1,1,97.64,0.79,0.79,0.79
N00003430,103,98,3,0,2,95.15,2.91,0,1.94
N00003431,132,129,2,0,1,97.73,1.52,0,0.76
N00003432,139,137,1,0,1,98.56,0.72,0,0.72
N00003433,116,113,1,1,1,97.41,0.86,0.86,0.86
N00003434,114,111,1,0,2,97.37,0.88,0,1.75
N00003435,101,99,2,0,0,98.02,1.98,0,0
N00003436,122,118,0,0,4,96.72,0,0,3.28
N00003437,131,129,0,0,2,98.47,0,0,1.53
N00003438,134,127,3,1,3,94.78,2.24,0.75,2.24
N00003439,124,120,3,0,1,96.77,2.42,0,0.81
N00003440,125,125,0,0,0,100.00,0,0,0
N00003441,131,127,0,0,4,96.95,0,0,3.05
N00003442,114,111,1,0,2,97.37,0.88,0,1.75
N00003443,252,249,2,0,1,98.81,0.79,0,0.40
N00003444,144,143,1,0,0,99.31,0.69,0,0
N00003445,165,162,2,0,1,98.18,1.21,0,0.61
N00003446,144,144,0,0,0,100.00,0,0,0
N00003447,123,122,1,0,0,99.19,0.81,0,0
N00003448,180,179,1,0,0,99.44,0.56,0,0
N00003449,144,141,3,0,0,97.92,2.08,0,0
N00003450,129,126,3,0,0,97.67,2.33,0,0
N00003451,222,221,0,0,1,99.55,0,0,0.45
N00003452,153,152,1,0,0,99.35,0.65,0,0
N00003453,123,115,7,1,0,93.50,5.69,0.81,0
N00003454,127,123,3,0,1,96.85,2.36,0,0.79
N00003455,122,120,2,0,0,98.36,1.64,0,0
N00003456,105,100,2,0,3,95.24,1.90,0,2.86
N00003457,123,119,3,1,0,96.75,2.44,0.81,0
N00003458,125,124,1,0,0,99.20,0.80,0,0
N00003459,114,112,1,1,0,98.25,0.88,0.88,0
N00003460,152,149,3,0,0,98.03,1.97,0,0
N00003461,130,126,2,0,2,96.92,1.54,0,1.54
N00003462,133,132,0,0,1,99.25,0,0,0.75
N00003463,168,167,0,0,1,99.40,0,0,0.60
N00003464,147,145,1,0,1,98.64,0.68,0,0.68
N00003465,117,116,1,0,0,99.15,0.85,0,0
N00003466,119,115,1,0,3,96.64,0.84,0,2.52
N00003467,220,218,1,1,0,99.09,0.45,0.45,0
N00003468,123,120,1,0,2,97.56,0.81,0,1.63
N00003469,136,136,0,0,0,100.00,0,0,0
N00003470,133,130,0,0,3,97.74,0,0,2.26
N00003471,112,112,0,0,0,100.00,0,0,0
N00003472,128,127,1,0,0,99.22,0.78,0,0
N00003473,129,128,0,0,1,99.22,0,0,0.78
N00003474,166,162,0,1,3,97.59,0,0.60,1.81
N00003475,376,366,4,1,5,97.34,1.06,0.27,1.33
N00003476,263,257,3,0,3,97.72,1.14,0,1.14
N00003477,220,212,3,0,5,96.36,1.36,0,2.27
N00003478,294,291,3,0,0,98.98,1.02,0,0
N00003479,286,274,7,0,5,95.80,2.45,0,1.75
N00003480,117,113,0,0,4,96.58,0,0,3.42
N00003481,70,64,2,0,4,91.43,2.86,0,5.71
N00003482,122,115,1,1,5,94.26,0.82,0.82,4.10
N00003483,161,153,2,0,6,95.03,1.24,0,3.73
N00003484,123,119,1,1,2,96.75,0.81,0.81,1.63
N00003485,114,111,0,1,2,97.37,0,0.88,1.75
N00003486,143,137,0,1,5,95.80,0,0.70,3.50
N00003487,153,147,0,0,6,96.08,0,0,3.92
N00003488,121,117,1,0,3,96.69,0.83,0,2.48
N00003489,302,290,6,0,6,96.03,1.99,0,1.99
N00003490,97,97,0,0,0,100.00,0,0,0
N00003491,249,245,3,0,1,98.39,1.20,0,0.40
N00003492,117,116,1,0,0,99.15,0.85,0,0
N00003493,245,243,2,0,0,99.18,0.82,0,0
N00003494,261,254,6,0,1,97.32,2.30,0,0.38
N00003495,138,133,4,0,1,96.38,2.90,0,0.72
N00003496,207,203,3,1,0,98.07,1.45,0.48,0
N00003497,216,213,1,0,2,98.61,0.46,0,0.93
N00003498,119,117,0,0,2,98.32,0,0,1.68
N00003499,104,102,0,0,2,98.08,0,0,1.92
N00003500,130,122,4,1,3,93.85,3.08,0.77,2.31
N00003501,122,114,4,0,4,93.44,3.28,0,3.28
N00003502,131,129,1,0,1,98.47,0.76,0,0.76
N00003503,143,137,2,0,4,95.80,1.40,0,2.80
N00003504,128,122,4,0,2,95.31,3.13,0,1.56
N00003505,101,98,1,0,2,97.03,0.99,0,1.98
N00003506,169,155,3,1,10,91.72,1.78,0.59,5.92
N00003507,107,102,2,1,2,95.33,1.87,0.93,1.87
N00003508,119,116,0,0,3,97.48,0,0,2.52
N00003509,119,113,1,0,5,94.96,0.84,0,4.20
N00003510,120,111,2,0,7,92.50,1.67,0,5.83
N00003511,99,94,0,1,4,94.95,0,1.01,4.04
N00003512,120,110,2,0,8,91.67,1.67,0,6.67
N00003513,218,202,3,1,12,92.66,1.38,0.46,5.50
N00003514,241,235,4,1,1,97.51,1.66,0.41,0.41
N00003515,92,88,3,0,1,95.65,3.26,0,1.09
N00003516,126,124,0,1,1,98.41,0,0.79,0.79
N00003517,246,239,5,1,1,97.15,2.03,0.41,0.41
N00003518,116,116,0,0,0,100.00,0,0,0
N00003519,87,87,0,0,0,100.00,0,0,0
N00003520,123,121,1,0,1,98.37,0.81,0,0.81
N00003521,120,114,4,0,2,95.00,3.33,0,1.67
N00003522,146,146,0,0,0,100.00,0,0,0
N00003523,146,145,1,0,0,99.32,0.68,0,0
N00003524,449,442,3,1,3,98.44,0.67,0.22,0.67
N00003525,134,130,3,1,0,97.01,2.24,0.75,0
N00003526,130,123,1,0,6,94.62,0.77,0,4.62
N00003527,159,157,2,0,0,98.74,1.26,0,0
N00003528,280,273,3,0,4,97.50,1.07,0,1.43
N00003529,136,133,2,1,0,97.79,1.47,0.74,0
N00003530,138,137,0,0,1,99.28,0,0,0.72
N00003531,125,122,2,0,1,97.60,1.60,0,0.80
N00003532,143,141,0,0,2,98.60,0,0,1.40
N00003533,196,193,2,0,1,98.47,1.02,0,0.51
N00003534,109,106,0,0,3,97.25,0,0,2.75
N00003535,141,137,2,0,2,97.16,1.42,0,1.42
N00003536,149,148,1,0,0,99.33,0.67,0,0
N00003537,119,116,2,0,1,97.48,1.68,0,0.84
N00003538,156,156,0,0,0,100.00,0,0,0
N00003539,113,108,3,0,2,95.58,2.65,0,1.77
N00003540,109,104,3,0,2,95.41,2.75,0,1.83
N00003541,115,112,1,0,2,97.39,0.87,0,1.74
N00003542,108,104,0,1,3,96.30,0,0.93,2.78
N00003543,192,180,8,1,3,93.75,4.17,0.52,1.56
N00003544,121,116,3,0,2,95.87,2.48,0,1.65
N00003545,138,135,2,0,1,97.83,1.45,0,0.72
N00003546,123,121,2,0,0,98.37,1.63,0,0
N00003547,230,225,1,0,4,97.83,0.43,0,1.74
N00003548,631,599,5,2,25,94.93,0.79,0.32,3.96
N00003549,157,154,2,1,0,98.09,1.27,0.64,0
N00003550,145,137,2,1,5,94.48,1.38,0.69,3.45
N00003551,169,151,5,1,12,89.35,2.96,0.59,7.10
N00003552,178,164,1,2,11,92.13,0.56,1.12,6.18
N00003553,119,109,3,0,7,91.60,2.52,0,5.88
N00003554,91,86,2,0,3,94.51,2.20,0,3.30
N00003555,157,143,2,1,11,91.08,1.27,0.64,7.01
N00003556,270,245,3,2,20,90.74,1.11,0.74,7.41
N00003557,122,121,0,0,1,99.18,0,0,0.82
N00003558,154,153,0,0,1,99.35,0,0,0.65
N00003559,184,180,2,0,2,97.83,1.09,0,1.09
N00003560,157,155,2,0,0,98.73,1.27,0,0
N00003561,134,132,2,0,0,98.51,1.49,0,0
N00003562,135,130,2,1,2,96.30,1.48,0.74,1.48
N00003563,150,148,1,0,1,98.67,0.67,0,0.67
N00003564,127,119,2,0,6,93.70,1.57,0,4.72
N00003565,143,143,0,0,0,100.00,0,0,0
N00003566,165,162,2,0,1,98.18,1.21,0,0.61
N00003567,155,155,0,0,0,100.00,0,0,0
N00003568,134,133,1,0,0,99.25,0.75,0,0
N00003569,147,147,0,0,0,100.00,0,0,0
N00003570,153,149,3,1,0,97.39,1.96,0.65,0
N00003571,111,111,0,0,0,100.00,0,0,0
N00003572,154,152,1,0,1,98.70,0.65,0,0.65
N00003573,134,133,1,0,0,99.25,0.75,0,0
N00003574,152,150,1,0,1,98.68,0.66,0,0.66
N00003575,147,145,1,0,1,98.64,0.68,0,0.68
N00003576,153,150,1,1,1,98.04,0.65,0.65,0.65
N00003577,139,135,2,0,2,97.12,1.44,0,1.44
N00003578,157,152,4,0,1,96.82,2.55,0,0.64
N00003579,150,148,2,0,0,98.67,1.33,0,0
N00003580,128,125,2,0,1,97.66,1.56,0,0.78
N00003581,232,201,9,1,21,86.64,3.88,0.43,9.05
N00003582,199,186,4,0,9,93.47,2.01,0,4.52
N00003583,252,243,5,0,4,96.43,1.98,0,1.59
N00003584,117,111,1,0,5,94.87,0.85,0,4.27
N00003585,123,118,2,0,3,95.93,1.63,0,2.44
N00003586,133,126,1,0,6,94.74,0.75,0,4.51
N00003587,141,133,4,0,4,94.33,2.84,0,2.84
N00003588,170,167,2,0,1,98.24,1.18,0,0.59
N00003589,177,170,3,0,4,96.05,1.69,0,2.26
N00003590,171,166,3,1,1,97.08,1.75,0.58,0.58
N00003591,163,158,3,0,2,96.93,1.84,0,1.23
N00003592,123,120,2,0,1,97.56,1.63,0,0.81
N00003593,171,168,2,0,1,98.25,1.17,0,0.58
N00003594,323,315,5,1,2,97.52,1.55,0.31,0.62
N00003595,130,124,3,0,3,95.38,2.31,0,2.31
N00003596,118,118,0,0,0,100.00,0,0,0
N00003597,156,154,2,0,0,98.72,1.28,0,0
N00003598,129,125,0,0,4,96.90,0,0,3.10
N00003599,152,147,1,0,4,96.71,0.66,0,2.63
N00003600,137,131,4,0,2,95.62,2.92,0,1.46
N00003601,134,134,0,0,0,100.00,0,0,0
N00003602,144,127,4,2,11,88.19,2.78,1.39,7.64
N00003603,124,117,2,0,5,94.35,1.61,0,4.03
N00003604,154,142,3,0,9,92.21,1.95,0,5.84
N00003605,133,123,6,0,4,92.48,4.51,0,3.01
N00003606,118,112,4,1,1,94.92,3.39,0.85,0.85
N00003607,174,165,4,0,5,94.83,2.30,0,2.87
N00003608,170,155,2,1,12,91.18,1.18,0.59,7.06
N00003609,127,122,2,0,3,96.06,1.57,0,2.36
N00003610,122,116,2,1,3,95.08,1.64,0.82,2.46
N00003611,119,111,1,0,7,93.28,0.84,0,5.88
N00003612,142,141,1,0,0,99.30,0.70,0,0
N00003613,161,161,0,0,0,100.00,0,0,0
N00003614,152,148,2,0,2,97.37,1.32,0,1.32
N00003615,128,127,0,0,1,99.22,0,0,0.78
N00003616,125,124,1,0,0,99.20,0.80,0,0
N00003617,125,124,1,0,0,99.20,0.80,0,0
N00003618,138,137,0,1,0,99.28,0,0.72,0
N00003619,136,134,1,0,1,98.53,0.74,0,0.74
N00003620,168,167,0,0,1,99.40,0,0,0.60
N00003621,146,141,4,0,1,96.58,2.74,0,0.68
N00003622,166,162,2,0,2,97.59,1.20,0,1.20
N00003623,112,106,2,0,4,94.64,1.79,0,3.57
N00003624,228,227,1,0,0,99.56,0.44,0,0
N00003625,156,156,0,0,0,100.00,0,0,0
N00003626,141,140,0,0,1,99.29,0,0,0.71
N00003627,147,144,3,0,0,97.96,2.04,0,0
N00003628,151,150,1,0,0,99.34,0.66,0,0
N00003629,105,104,1,0,0,99.05,0.95,0,0
N00003630,276,266,6,0,4,96.38,2.17,0,1.45
N00003631,99,99,0,0,0,100.00,0,0,0
N00003632,134,133,0,0,1,99.25,0,0,0.75
N00003633,117,116,0,0,1,99.15,0,0,0.85
N00003634,136,136,0,0,0,100.00,0,0,0
N00003635,113,112,1,0,0,99.12,0.88,0,0
N00003636,124,122,0,0,2,98.39,0,0,1.61
N00003637,140,133,5,0,2,95.00,3.57,0,1.43
N00003638,166,161,1,2,2,96.99,0.60,1.20,1.20
N00003639,130,124,2,1,3,95.38,1.54,0.77,2.31
N00003640,133,131,1,0,1,98.50,0.75,0,0.75
N00003641,168,167,1,0,0,99.40,0.60,0,0
N00003642,139,134,5,0,0,96.40,3.60,0,0
N00003643,132,127,2,0,3,96.21,1.52,0,2.27
N00003644,126,125,1,0,0,99.21,0.79,0,0
N00003645,203,199,1,0,3,98.03,0.49,0,1.48
N00003646,179,175,2,1,1,97.77,1.12,0.56,0.56
N00003647,258,253,1,0,4,98.06,0.39,0,1.55
N00003648,157,156,1,0,0,99.36,0.64,0,0
N00003649,143,143,0,0,0,100.00,0,0,0
N00003650,154,152,1,0,1,98.70,0.65,0,0.65
N00003651,123,118,0,0,5,95.93,0,0,4.07
N00003652,218,212,1,0,5,97.25,0.46,0,2.29
N00003653,137,135,2,0,0,98.54,1.46,0,0
N00003654,101,101,0,0,0,100.00,0,0,0
N00003655,113,110,2,0,1,97.35,1.77,0,0.88
N00003656,185,176,5,0,4,95.14,2.70,0,2.16
N00003657,165,158,4,0,3,95.76,2.42,0,1.82
N00003658,188,184,2,1,1,97.87,1.06,0.53,0.53
N00003659,145,143,1,0,1,98.62,0.69,0,0.69
N00003660,147,145,1,0,1,98.64,0.68,0,0.68
N00003661,161,160,0,0,1,99.38,0,0,0.62
N00003662,110,110,0,0,0,100.00,0,0,0
N00003663,106,106,0,0,0,100.00,0,0,0
N00003664,194,190,2,0,2,97.94,1.03,0,1.03
N00003665,177,176,0,0,1,99.44,0,0,0.56
N00003666,183,181,0,1,1,98.91,0,0.55,0.55
N00003667,138,137,0,0,1,99.28,0,0,0.72
N00003668,146,142,3,1,0,97.26,2.05,0.68,0
N00003669,144,142,0,0,2,98.61,0,0,1.39
N00003670,135,130,5,0,0,96.30,3.70,0,0
N00003671,117,116,0,1,0,99.15,0,0.85,0
N00003672,118,118,0,0,0,100.00,0,0,0
N00003673,107,106,1,0,0,99.07,0.93,0,0
N00003674,141,137,0,0,4,97.16,0,0,2.84
N00003675,125,123,0,0,2,98.40,0,0,1.60
N00003676,132,124,1,0,7,93.94,0.76,0,5.30
N00003677,125,120,1,1,3,96.00,0.80,0.80,2.40
N00003678,144,137,1,1,5,95.14,0.69,0.69,3.47
N00003679,132,127,0,0,5,96.21,0,0,3.79
N00003680,123,118,3,0,2,95.93,2.44,0,1.63
N00003681,185,162,6,2,15,87.57,3.24,1.08,8.11
N00003682,144,142,1,0,1,98.61,0.69,0,0.69
N00003683,156,152,1,1,2,97.44,0.64,0.64,1.28
N00003684,124,121,2,0,1,97.58,1.61,0,0.81
N00003685,131,128,1,0,2,97.71,0.76,0,1.53
N00003686,137,132,1,0,4,96.35,0.73,0,2.92
N00003687,161,157,3,0,1,97.52,1.86,0,0.62
N00003688,149,140,5,1,3,93.96,3.36,0.67,2.01
N00003689,138,133,2,0,3,96.38,1.45,0,2.17
N00003690,172,168,2,0,2,97.67,1.16,0,1.16
N00003691,141,139,0,0,2,98.58,0,0,1.42
N00003692,143,140,0,0,3,97.90,0,0,2.10
N00003693,149,148,1,0,0,99.33,0.67,0,0
N00003694,156,156,0,0,0,100.00,0,0,0
N00003695,147,143,1,0,3,97.28,0.68,0,2.04
N00003696,144,142,1,0,1,98.61,0.69,0,0.69
N00003697,135,130,2,0,3,96.30,1.48,0,2.22
N00003698,208,206,0,0,2,99.04,0,0,0.96
N00003699,134,128,3,0,3,95.52,2.24,0,2.24
N00003700,134,131,2,0,1,97.76,1.49,0,0.75
N00003701,177,175,0,0,2,98.87,0,0,1.13
N00003702,239,231,4,3,1,96.65,1.67,1.26,0.42
N00003703,185,174,3,1,7,94.05,1.62,0.54,3.78
N00003704,152,147,0,0,5,96.71,0,0,3.29
N00003705,170,163,3,1,3,95.88,1.76,0.59,1.76
N00003706,193,185,5,1,2,95.85,2.59,0.52,1.04
N00003707,157,155,0,0,2,98.73,0,0,1.27
N00003708,164,162,2,0,0,98.78,1.22,0,0
N00003709,143,142,0,0,1,99.30,0,0,0.70
N00003710,161,155,1,1,4,96.27,0.62,0.62,2.48
N00003711,165,161,1,0,3,97.58,0.61,0,1.82
N00003712,147,141,1,0,5,95.92,0.68,0,3.40
N00003713,157,149,4,1,3,94.90,2.55,0.64,1.91
N00003714,157,153,3,1,0,97.45,1.91,0.64,0
N00003715,122,115,0,0,7,94.26,0,0,5.74
N00003716,150,142,2,0,6,94.67,1.33,0,4.00
N00003717,144,128,1,2,13,88.89,0.69,1.39,9.03
N00003718,487,468,7,0,12,96.10,1.44,0,2.46
N00003719,150,140,5,0,5,93.33,3.33,0,3.33
N00003720,143,140,1,0,2,97.90,0.70,0,1.40
N00003721,170,167,0,1,2,98.24,0,0.59,1.18
N00003722,152,149,1,0,2,98.03,0.66,0,1.32
N00003723,135,135,0,0,0,100.00,0,0,0
N00003724,136,133,1,1,1,97.79,0.74,0.74,0.74
N00003725,118,117,0,0,1,99.15,0,0,0.85
N00003726,148,148,0,0,0,100.00,0,0,0
N00003727,147,143,1,0,3,97.28,0.68,0,2.04
N00003728,120,118,0,0,2,98.33,0,0,1.67
N00003729,150,147,0,0,3,98.00,0,0,2.00
N00003730,133,133,0,0,0,100.00,0,0,0
N00003731,126,124,2,0,0,98.41,1.59,0,0
N00003732,299,289,2,1,7,96.66,0.67,0.33,2.34
N00003733,139,135,2,0,2,97.12,1.44,0,1.44
N00003734,134,125,2,0,7,93.28,1.49,0,5.22
N00003735,124,110,1,1,12,88.71,0.81,0.81,9.68
N00003736,128,120,1,1,6,93.75,0.78,0.78,4.69
N00003737,174,165,2,2,5,94.83,1.15,1.15,2.87
N00003738,120,104,4,0,12,86.67,3.33,0,10.00
N00003739,153,136,7,0,10,88.89,4.58,0,6.54
N00003740,106,93,7,2,4,87.74,6.60,1.89,3.77
N00003741,114,92,5,0,17,80.70,4.39,0,14.91
N00003742,133,122,5,0,6,91.73,3.76,0,4.51
N00003743,165,161,3,0,1,97.58,1.82,0,0.61
N00003744,128,125,1,0,2,97.66,0.78,0,1.56
N00003745,152,150,1,0,1,98.68,0.66,0,0.66
N00003746,111,106,2,0,3,95.50,1.80,0,2.70
N00003747,122,114,3,1,4,93.44,2.46,0.82,3.28
N00003748,137,132,1,0,4,96.35,0.73,0,2.92
N00003749,179,163,4,0,12,91.06,2.23,0,6.70
N00003750,158,149,3,0,6,94.30,1.90,0,3.80
N00003751,187,178,3,0,6,95.19,1.60,0,3.21
N00003752,145,134,4,0,7,92.41,2.76,0,4.83
N00003753,181,178,2,0,1,98.34,1.10,0,0.55
N00003754,128,125,0,0,3,97.66,0,0,2.34
N00003755,162,149,5,1,7,91.98,3.09,0.62,4.32
N00003756,113,111,0,1,1,98.23,0,0.88,0.88
N00003757,112,108,2,0,2,96.43,1.79,0,1.79
N00003758,207,197,0,1,9,95.17,0,0.48,4.35
N00003759,140,131,6,0,3,93.57,4.29,0,2.14
N00003760,121,115,1,0,5,95.04,0.83,0,4.13
N00003761,136,132,1,0,3,97.06,0.74,0,2.21
N00003762,160,159,1,0,0,99.38,0.63,0,0
N00003763,156,156,0,0,0,100.00,0,0,0
N00003764,178,175,1,0,2,98.31,0.56,0,1.12
N00003765,134,130,3,0,1,97.01,2.24,0,0.75
N00003766,145,143,1,0,1,98.62,0.69,0,0.69
N00003767,145,144,1,0,0,99.31,0.69,0,0
N00003768,216,187,11,1,17,86.57,5.09,0.46,7.87
N00003769,132,116,4,0,12,87.88,3.03,0,9.09
N00003770,182,148,8,4,22,81.32,4.40,2.20,12.09
N00003771,188,161,1,2,24,85.64,0.53,1.06,12.77
N00003772,113,110,0,1,2,97.35,0,0.88,1.77
N00003773,142,128,2,1,11,90.14,1.41,0.70,7.75
N00003774,122,116,0,1,5,95.08,0,0.82,4.10
N00003775,192,185,4,0,3,96.35,2.08,0,1.56
N00003776,140,132,5,0,3,94.29,3.57,0,2.14
N00003777,111,102,3,1,5,91.89,2.70,0.90,4.50
N00003778,167,145,4,2,16,86.83,2.40,1.20,9.58
N00003779,137,126,3,0,8,91.97,2.19,0,5.84
N00003780,117,109,3,0,5,93.16,2.56,0,4.27
N00003781,135,127,3,1,4,94.07,2.22,0.74,2.96
N00003782,193,175,2,1,15,90.67,1.04,0.52,7.77
N00003783,140,126,2,1,11,90.00,1.43,0.71,7.86
N00003784,152,147,4,0,1,96.71,2.63,0,0.66
N00003785,163,159,2,0,2,97.55,1.23,0,1.23
N00003786,159,151,3,0,5,94.97,1.89,0,3.14
N00003787,135,134,0,0,1,99.26,0,0,0.74
N00003788,155,135,3,1,16,87.10,1.94,0.65,10.32
N00003789,140,137,2,1,0,97.86,1.43,0.71,0
N00003790,139,132,1,0,6,94.96,0.72,0,4.32
N00003791,251,244,4,0,3,97.21,1.59,0,1.20
N00003792,122,119,1,0,2,97.54,0.82,0,1.64
N00003793,202,190,9,0,3,94.06,4.46,0,1.49
N00003794,144,139,3,0,2,96.53,2.08,0,1.39
N00003795,146,146,0,0,0,100.00,0,0,0
N00003796,199,199,0,0,0,100.00,0,0,0
N00003797,177,167,5,1,4,94.35,2.82,0.56,2.26
N00003798,169,164,3,0,2,97.04,1.78,0,1.18
N00003799,126,119,4,0,3,94.44,3.17,0,2.38
N00003800,153,152,0,0,1,99.35,0,0,0.65
N00003801,174,143,4,0,27,82.18,2.30,0,15.52
N00003802,107,103,0,1,3,96.26,0,0.93,2.80
N00003803,145,138,4,0,3,95.17,2.76,0,2.07
N00003804,140,138,1,0,1,98.57,0.71,0,0.71
N00003805,117,109,2,0,6,93.16,1.71,0,5.13
N00003806,169,151,7,1,10,89.35,4.14,0.59,5.92
N00003807,128,124,2,1,1,96.88,1.56,0.78,0.78
N00003808,143,132,3,1,7,92.31,2.10,0.70,4.90
N00003809,147,144,2,0,1,97.96,1.36,0,0.68
N00003810,109,106,1,0,2,97.25,0.92,0,1.83
N00003811,141,136,3,0,2,96.45,2.13,0,1.42
N00003812,127,123,3,0,1,96.85,2.36,0,0.79
N00003813,127,119,0,0,8,93.70,0,0,6.30
N00003814,151,147,1,0,3,97.35,0.66,0,1.99
N00003815,227,210,4,0,13,92.51,1.76,0,5.73
N00003816,143,137,0,2,4,95.80,0,1.40,2.80
N00003817,149,146,2,0,1,97.99,1.34,0,0.67
N00003818,156,147,6,0,3,94.23,3.85,0,1.92
N00003819,135,134,1,0,0,99.26,0.74,0,0
N00003820,179,177,0,0,2,98.88,0,0,1.12
N00003821,139,138,1,0,0,99.28,0.72,0,0
N00003822,167,165,1,0,1,98.80,0.60,0,0.60
N00003823,190,190,0,0,0,100.00,0,0,0
N00003824,226,219,3,1,3,96.90,1.33,0.44,1.33
N00003825,325,309,6,1,9,95.08,1.85,0.31,2.77
N00003826,201,198,3,0,0,98.51,1.49,0,0
N00003827,311,307,2,1,1,98.71,0.64,0.32,0.32
N00003828,139,135,1,0,3,97.12,0.72,0,2.16
N00003829,150,149,1,0,0,99.33,0.67,0,0
N00003830,166,159,4,1,2,95.78,2.41,0.60,1.20
N00003831,125,115,2,0,8,92.00,1.60,0,6.40
N00003832,183,178,1,0,4,97.27,0.55,0,2.19
N00003833,193,185,0,0,8,95.85,0,0,4.15
N00003834,157,150,1,1,5,95.54,0.64,0.64,3.18
N00003835,243,232,8,0,3,95.47,3.29,0,1.23
N00003836,147,143,2,0,2,97.28,1.36,0,1.36
N00003837,113,112,1,0,0,99.12,0.88,0,0
N00003838,179,166,6,1,6,92.74,3.35,0.56,3.35
N00003839,132,123,6,0,3,93.18,4.55,0,2.27
N00003840,152,147,3,1,1,96.71,1.97,0.66,0.66
N00003841,114,107,4,0,3,93.86,3.51,0,2.63
N00003842,165,156,5,0,4,94.55,3.03,0,2.42
N00003843,130,118,3,0,9,90.77,2.31,0,6.92
N00003844,182,179,1,0,2,98.35,0.55,0,1.10
N00003845,121,116,2,1,2,95.87,1.65,0.83,1.65
N00003846,294,266,7,1,20,90.48,2.38,0.34,6.80
N00003847,114,109,1,0,4,95.61,0.88,0,3.51
N00003848,138,131,2,0,5,94.93,1.45,0,3.62
N00003849,181,172,5,0,4,95.03,2.76,0,2.21
N00003850,143,139,1,0,3,97.20,0.70,0,2.10
N00003851,149,148,1,0,0,99.33,0.67,0,0
N00003852,141,138,0,0,3,97.87,0,0,2.13
N00003853,167,159,3,1,4,95.21,1.80,0.60,2.40
N00003854,137,131,5,0,1,95.62,3.65,0,0.73
N00003855,150,148,0,0,2,98.67,0,0,1.33
N00003856,159,154,1,2,2,96.86,0.63,1.26,1.26
N00003857,169,166,0,0,3,98.22,0,0,1.78
N00003858,159,158,1,0,0,99.37,0.63,0,0
N00003859,179,177,1,0,1,98.88,0.56,0,0.56
N00003860,360,355,4,0,1,98.61,1.11,0,0.28
N00003861,169,166,2,0,1,98.22,1.18,0,0.59
N00003862,136,128,7,0,1,94.12,5.15,0,0.74
N00003863,117,102,1,0,14,87.18,0.85,0,11.97
N00003864,130,116,2,0,12,89.23,1.54,0,9.23
N00003865,100,89,0,0,11,89.00,0,0,11.00
N00003866,147,133,4,0,10,90.48,2.72,0,6.80
N00003867,276,254,1,2,19,92.03,0.36,0.72,6.88
N00003868,142,123,6,0,13,86.62,4.23,0,9.15
N00003869,445,383,10,4,48,86.07,2.25,0.90,10.79
N00003870,117,100,2,1,14,85.47,1.71,0.85,11.97
N00003871,239,225,5,0,9,94.14,2.09,0,3.77
N00003872,129,113,3,1,12,87.60,2.33,0.78,9.30
N00003873,413,386,9,0,18,93.46,2.18,0,4.36
N00003874,173,172,1,0,0,99.42,0.58,0,0
N00003875,140,138,2,0,0,98.57,1.43,0,0
N00003876,167,166,0,0,1,99.40,0,0,0.60
N00003877,129,127,0,0,2,98.45,0,0,1.55
N00003878,142,142,0,0,0,100.00,0,0,0
N00003879,147,146,1,0,0,99.32,0.68,0,0
N00003880,173,168,2,1,2,97.11,1.16,0.58,1.16
N00003881,149,142,4,0,3,95.30,2.68,0,2.01
N00003882,125,115,1,0,9,92.00,0.80,0,7.20
N00003883,299,263,7,0,29,87.96,2.34,0,9.70
N00003884,289,256,5,1,27,88.58,1.73,0.35,9.34
N00003885,119,114,0,0,5,95.80,0,0,4.20
N00003886,117,109,4,0,4,93.16,3.42,0,3.42
