GeographyCode,KS801NI0001,KS801NI0002,KS801NI0003,KS801NI0004,KS801NI0005,KS801NI0006,KS801NI0007,KS801NI0008,KS801NI0009,KS801NI0010
N00003903,609,580,7,10,12,1,95.24,1.15,1.64,1.97
N00003904,480,455,6,8,11,2,94.79,1.25,1.67,2.29
N00003905,277,264,5,2,6,0,95.31,1.81,0.72,2.17
N00003906,218,210,4,2,2,0,96.33,1.83,0.92,0.92
N00003907,274,254,5,10,5,0,92.70,1.82,3.65,1.82
N00003908,180,165,7,3,5,0,91.67,3.89,1.67,2.78
N00003909,330,308,5,8,9,0,93.33,1.52,2.42,2.73
N00003910,240,226,3,1,10,0,94.17,1.25,0.42,4.17
N00003911,1195,1134,16,14,31,0,94.90,1.34,1.17,2.59
N00003912,424,398,11,2,13,0,93.87,2.59,0.47,3.07
N00003913,249,242,2,4,1,0,97.19,0.80,1.61,0.40
N00003914,342,327,5,1,9,0,95.61,1.46,0.29,2.63
N00003915,283,267,2,5,9,0,94.35,0.71,1.77,3.18
N00003916,371,349,7,2,13,0,94.07,1.89,0.54,3.50
N00003917,264,249,3,2,10,0,94.32,1.14,0.76,3.79
N00003918,254,244,2,4,4,0,96.06,0.79,1.57,1.57
N00003919,272,261,3,0,8,0,95.96,1.10,0,2.94
N00003920,305,296,2,3,4,0,97.05,0.66,0.98,1.31
N00003921,302,290,3,3,6,0,96.03,0.99,0.99,1.99
N00003922,289,277,2,4,6,0,95.85,0.69,1.38,2.08
N00003923,280,261,8,4,7,0,93.21,2.86,1.43,2.50
N00003924,277,249,9,7,12,0,89.89,3.25,2.53,4.33
N00003925,264,239,8,3,14,0,90.53,3.03,1.14,5.30
N00003926,290,281,1,2,6,0,96.90,0.34,0.69,2.07
N00003927,286,275,3,2,6,0,96.15,1.05,0.70,2.10
N00003928,402,384,6,4,8,1,95.52,1.49,1.00,1.99
N00003929,233,214,3,3,13,0,91.85,1.29,1.29,5.58
N00003930,287,269,4,2,12,1,93.73,1.39,0.70,4.18
N00003931,197,183,4,1,9,0,92.89,2.03,0.51,4.57
N00003932,315,293,4,4,14,0,93.02,1.27,1.27,4.44
N00003933,792,750,12,4,26,0,94.70,1.52,0.51,3.28
N00003934,324,315,2,1,6,0,97.22,0.62,0.31,1.85
N00003935,332,314,6,1,11,0,94.58,1.81,0.30,3.31
N00003936,883,830,14,14,25,0,94.00,1.59,1.59,2.83
N00003937,316,297,5,4,10,0,93.99,1.58,1.27,3.16
N00003938,251,240,1,3,7,0,95.62,0.40,1.20,2.79
N00003939,361,343,3,4,11,0,95.01,0.83,1.11,3.05
N00003940,301,283,2,0,16,0,94.02,0.66,0,5.32
N00003941,355,334,6,1,14,0,94.08,1.69,0.28,3.94
N00003942,449,423,5,8,13,0,94.21,1.11,1.78,2.90
N00003943,603,564,10,14,15,0,93.53,1.66,2.32,2.49
N00003944,362,349,2,0,11,0,96.41,0.55,0,3.04
N00003945,311,305,2,1,3,0,98.07,0.64,0.32,0.96
N00003946,418,398,4,2,14,0,95.22,0.96,0.48,3.35
N00003947,568,536,7,9,16,0,94.37,1.23,1.58,2.82
N00003948,303,289,1,1,12,0,95.38,0.33,0.33,3.96
N00003949,283,270,5,1,7,0,95.41,1.77,0.35,2.47
N00003950,293,269,4,2,18,0,91.81,1.37,0.68,6.14
N00003951,236,230,1,2,3,0,97.46,0.42,0.85,1.27
N00003952,239,219,3,6,11,0,91.63,1.26,2.51,4.60
N00003953,261,245,5,6,5,0,93.87,1.92,2.30,1.92
N00003954,205,190,2,2,11,0,92.68,0.98,0.98,5.37
N00003955,247,225,9,5,8,0,91.09,3.64,2.02,3.24
N00003956,280,264,5,5,6,0,94.29,1.79,1.79,2.14
N00003957,203,193,4,1,5,0,95.07,1.97,0.49,2.46
N00003958,479,445,10,3,21,0,92.90,2.09,0.63,4.38
N00003959,240,223,4,4,9,0,92.92,1.67,1.67,3.75
N00003960,242,230,0,4,8,0,95.04,0,1.65,3.31
N00003961,268,253,3,0,12,0,94.40,1.12,0,4.48
N00003962,636,604,7,3,22,0,94.97,1.10,0.47,3.46
N00003963,276,261,1,2,12,0,94.57,0.36,0.72,4.35
N00003964,330,309,8,5,8,0,93.64,2.42,1.52,2.42
N00003965,348,338,6,0,4,0,97.13,1.72,0,1.15
N00003966,284,267,8,2,7,0,94.01,2.82,0.70,2.46
N00003967,376,352,6,9,9,0,93.62,1.60,2.39,2.39
N00003968,265,251,5,3,6,0,94.72,1.89,1.13,2.26
N00003969,244,241,0,0,3,0,98.77,0,0,1.23
N00003970,298,280,5,4,9,0,93.96,1.68,1.34,3.02
N00003971,290,278,4,0,8,0,95.86,1.38,0,2.76
N00003972,304,295,0,1,8,0,97.04,0,0.33,2.63
N00003973,311,283,10,6,12,0,91.00,3.22,1.93,3.86
N00003974,595,577,9,1,8,0,96.97,1.51,0.17,1.34
N00003975,356,337,5,5,9,0,94.66,1.40,1.40,2.53
N00003976,316,303,6,0,7,0,95.89,1.90,0,2.22
N00003977,258,242,3,3,10,0,93.80,1.16,1.16,3.88
N00003978,337,297,14,13,13,2,88.13,4.15,3.86,3.86
N00003979,324,301,5,1,17,0,92.90,1.54,0.31,5.25
N00003980,355,333,4,6,12,0,93.80,1.13,1.69,3.38
N00003981,253,239,3,2,9,0,94.47,1.19,0.79,3.56
N00003982,185,173,3,2,7,1,93.51,1.62,1.08,3.78
N00003983,246,240,0,1,5,0,97.56,0,0.41,2.03
N00003984,344,333,3,2,6,0,96.80,0.87,0.58,1.74
N00003985,275,263,6,4,2,0,95.64,2.18,1.45,0.73
N00003986,229,222,1,3,3,0,96.94,0.44,1.31,1.31
N00003987,289,282,0,2,5,0,97.58,0,0.69,1.73
N00003988,275,259,6,1,9,0,94.18,2.18,0.36,3.27
N00003989,144,137,0,1,6,0,95.14,0,0.69,4.17
N00003990,396,364,15,5,12,0,91.92,3.79,1.26,3.03
N00003991,283,273,2,1,7,0,96.47,0.71,0.35,2.47
N00003992,346,319,7,4,16,0,92.20,2.02,1.16,4.62
N00003993,362,338,9,9,6,0,93.37,2.49,2.49,1.66
N00003994,329,318,1,3,7,0,96.66,0.30,0.91,2.13
N00003995,368,351,8,1,8,0,95.38,2.17,0.27,2.17
N00003996,324,306,2,5,11,5,94.44,0.62,1.54,3.40
N00003997,335,318,2,3,12,0,94.93,0.60,0.90,3.58
N00003998,319,298,3,4,14,0,93.42,0.94,1.25,4.39
N00003999,367,353,2,3,9,0,96.19,0.54,0.82,2.45
N00004000,288,277,2,7,2,0,96.18,0.69,2.43,0.69
N00004001,310,293,6,5,6,0,94.52,1.94,1.61,1.94
N00004002,252,247,1,0,4,0,98.02,0.40,0,1.59
N00004003,390,376,2,3,9,0,96.41,0.51,0.77,2.31
N00004004,221,212,1,4,4,0,95.93,0.45,1.81,1.81
N00004005,188,170,6,4,8,0,90.43,3.19,2.13,4.26
N00004006,213,207,3,0,3,0,97.18,1.41,0,1.41
N00004007,253,248,3,0,2,0,98.02,1.19,0,0.79
N00004008,434,409,6,2,17,1,94.24,1.38,0.46,3.92
N00004009,291,270,4,4,13,0,92.78,1.37,1.37,4.47
N00004010,343,329,3,1,10,0,95.92,0.87,0.29,2.92
N00004011,442,414,6,5,17,0,93.67,1.36,1.13,3.85
N00004012,292,275,1,3,13,0,94.18,0.34,1.03,4.45
N00004013,302,292,1,2,7,0,96.69,0.33,0.66,2.32
N00004014,313,297,1,3,12,0,94.89,0.32,0.96,3.83
N00004015,287,273,1,5,8,0,95.12,0.35,1.74,2.79
N00004016,330,302,3,12,13,0,91.52,0.91,3.64,3.94
N00004017,259,245,8,0,6,0,94.59,3.09,0,2.32
N00004018,277,262,3,1,11,0,94.58,1.08,0.36,3.97
N00004019,280,256,11,4,9,0,91.43,3.93,1.43,3.21
N00004020,391,374,6,2,9,0,95.65,1.53,0.51,2.30
N00004021,300,281,4,4,11,0,93.67,1.33,1.33,3.67
N00004022,268,253,2,9,4,0,94.40,0.75,3.36,1.49
N00004023,220,208,1,5,6,0,94.55,0.45,2.27,2.73
N00004024,278,269,3,3,3,0,96.76,1.08,1.08,1.08
N00004025,410,393,2,4,11,2,95.85,0.49,0.98,2.68
N00004026,304,287,6,3,8,0,94.41,1.97,0.99,2.63
N00004027,290,266,2,3,19,0,91.72,0.69,1.03,6.55
N00004028,288,276,7,2,3,0,95.83,2.43,0.69,1.04
N00004029,255,239,3,0,13,0,93.73,1.18,0,5.10
N00004030,257,237,8,5,7,0,92.22,3.11,1.95,2.72
N00004031,232,225,2,1,4,0,96.98,0.86,0.43,1.72
N00004032,215,199,7,4,5,0,92.56,3.26,1.86,2.33
N00004033,259,246,6,0,7,0,94.98,2.32,0,2.70
N00004034,207,193,4,4,6,0,93.24,1.93,1.93,2.90
N00004035,273,260,1,1,11,0,95.24,0.37,0.37,4.03
N00004036,230,214,3,4,9,0,93.04,1.30,1.74,3.91
N00004037,269,241,10,2,16,0,89.59,3.72,0.74,5.95
N00004038,232,217,5,4,6,0,93.53,2.16,1.72,2.59
N00004039,258,242,2,2,12,0,93.80,0.78,0.78,4.65
N00004040,264,241,5,2,16,0,91.29,1.89,0.76,6.06
N00004041,290,272,8,1,9,0,93.79,2.76,0.34,3.10
N00004042,560,513,12,7,28,0,91.61,2.14,1.25,5.00
N00004043,345,334,3,0,8,0,96.81,0.87,0,2.32
N00004044,267,246,5,1,15,1,92.13,1.87,0.37,5.62
N00004045,329,313,4,3,9,0,95.14,1.22,0.91,2.74
N00004046,266,254,3,3,6,0,95.49,1.13,1.13,2.26
N00004047,1001,937,9,18,37,0,93.61,0.90,1.80,3.70
N00004048,429,395,7,7,20,2,92.07,1.63,1.63,4.66
N00004049,447,410,5,7,25,0,91.72,1.12,1.57,5.59
N00004050,865,781,11,18,55,3,90.29,1.27,2.08,6.36
N00004051,879,776,28,12,63,2,88.28,3.19,1.37,7.17
N00004052,296,263,5,9,19,0,88.85,1.69,3.04,6.42
N00004053,295,284,3,3,5,0,96.27,1.02,1.02,1.69
N00004054,455,433,3,3,16,0,95.16,0.66,0.66,3.52
N00004055,209,198,4,1,6,0,94.74,1.91,0.48,2.87
N00004056,395,374,10,0,11,0,94.68,2.53,0,2.78
N00004057,357,331,6,2,18,0,92.72,1.68,0.56,5.04
N00004058,1158,1084,26,19,29,0,93.61,2.25,1.64,2.50
N00004059,1308,1220,22,36,30,0,93.27,1.68,2.75,2.29
N00004060,1120,1061,17,20,22,0,94.73,1.52,1.79,1.96
N00004061,591,558,8,5,20,0,94.42,1.35,0.85,3.38
N00004062,450,419,7,5,19,0,93.11,1.56,1.11,4.22
N00004063,772,726,10,11,25,0,94.04,1.30,1.42,3.24
N00004064,564,524,10,6,24,0,92.91,1.77,1.06,4.26
N00004065,245,234,2,2,7,0,95.51,0.82,0.82,2.86
N00004066,233,222,4,1,6,0,95.28,1.72,0.43,2.58
N00004067,233,226,1,1,5,0,97.00,0.43,0.43,2.15
N00004068,268,260,4,0,4,0,97.01,1.49,0,1.49
N00004069,223,209,6,2,6,0,93.72,2.69,0.90,2.69
N00004070,199,194,2,0,3,0,97.49,1.01,0,1.51
N00004071,259,246,3,2,8,0,94.98,1.16,0.77,3.09
N00004072,310,303,3,0,4,0,97.74,0.97,0,1.29
N00004073,940,891,15,12,22,1,94.79,1.60,1.28,2.34
N00004074,294,278,2,5,9,0,94.56,0.68,1.70,3.06
N00004075,405,389,3,3,10,0,96.05,0.74,0.74,2.47
N00004076,298,289,1,0,8,0,96.98,0.34,0,2.68
N00004077,338,331,4,0,3,0,97.93,1.18,0,0.89
N00004078,290,271,5,5,9,0,93.45,1.72,1.72,3.10
N00004079,264,247,4,1,12,0,93.56,1.52,0.38,4.55
N00004080,273,254,4,2,13,0,93.04,1.47,0.73,4.76
N00004081,289,278,5,1,5,0,96.19,1.73,0.35,1.73
N00004082,357,345,4,1,7,0,96.64,1.12,0.28,1.96
N00004083,293,284,4,0,5,0,96.93,1.37,0,1.71
N00004084,282,238,11,3,30,2,84.40,3.90,1.06,10.64
N00004085,761,711,15,6,29,5,93.43,1.97,0.79,3.81
N00004086,211,197,1,2,11,0,93.36,0.47,0.95,5.21
N00004087,639,593,9,15,22,8,92.80,1.41,2.35,3.44
N00004088,358,329,7,5,17,3,91.90,1.96,1.40,4.75
N00004089,256,233,5,2,16,0,91.02,1.95,0.78,6.25
N00004090,728,682,11,9,26,55,93.68,1.51,1.24,3.57
N00004091,656,606,22,5,23,107,92.38,3.35,0.76,3.51
N00004092,239,209,6,4,20,0,87.45,2.51,1.67,8.37
N00004093,338,312,6,5,15,1,92.31,1.78,1.48,4.44
N00004094,532,509,8,5,10,0,95.68,1.50,0.94,1.88
N00004095,333,326,1,0,6,0,97.90,0.30,0,1.80
N00004096,230,221,2,2,5,0,96.09,0.87,0.87,2.17
N00004097,506,487,7,3,9,0,96.25,1.38,0.59,1.78
N00004098,264,248,3,1,12,1,93.94,1.14,0.38,4.55
N00004099,452,412,8,15,17,1,91.15,1.77,3.32,3.76
N00004100,302,290,1,2,9,0,96.03,0.33,0.66,2.98
N00004101,191,181,3,3,4,0,94.76,1.57,1.57,2.09
N00004102,321,310,4,2,5,0,96.57,1.25,0.62,1.56
N00004103,172,162,0,0,10,0,94.19,0,0,5.81
N00004104,176,165,5,1,5,0,93.75,2.84,0.57,2.84
N00004105,179,173,0,1,5,0,96.65,0,0.56,2.79
N00004106,205,197,0,3,5,0,96.10,0,1.46,2.44
N00004107,186,172,2,1,11,0,92.47,1.08,0.54,5.91
N00004108,256,248,1,2,5,4,96.88,0.39,0.78,1.95
N00004109,234,220,1,5,8,0,94.02,0.43,2.14,3.42
N00004110,274,253,7,7,7,2,92.34,2.55,2.55,2.55
N00004111,309,272,11,7,19,0,88.03,3.56,2.27,6.15
N00004112,365,343,5,4,13,0,93.97,1.37,1.10,3.56
N00004113,586,529,17,14,26,0,90.27,2.90,2.39,4.44
N00004114,277,265,3,2,7,0,95.67,1.08,0.72,2.53
N00004115,357,330,10,4,13,0,92.44,2.80,1.12,3.64
N00004116,638,590,10,10,28,0,92.48,1.57,1.57,4.39
N00004117,460,397,9,28,26,0,86.30,1.96,6.09,5.65
N00004118,267,250,1,4,12,0,93.63,0.37,1.50,4.49
N00004119,283,257,2,6,18,0,90.81,0.71,2.12,6.36
N00004120,232,211,3,8,10,0,90.95,1.29,3.45,4.31
N00004121,322,298,7,2,15,0,92.55,2.17,0.62,4.66
N00004122,329,297,9,13,10,0,90.27,2.74,3.95,3.04
N00004123,291,245,15,6,25,0,84.19,5.15,2.06,8.59
N00004124,267,231,9,10,17,0,86.52,3.37,3.75,6.37
N00004125,300,250,11,7,32,0,83.33,3.67,2.33,10.67
N00004126,234,185,19,7,23,0,79.06,8.12,2.99,9.83
N00004127,272,214,9,10,39,0,78.68,3.31,3.68,14.34
N00004128,351,309,11,5,26,0,88.03,3.13,1.42,7.41
N00004129,265,234,5,4,22,0,88.30,1.89,1.51,8.30
N00004130,241,196,8,13,24,0,81.33,3.32,5.39,9.96
N00004131,257,229,3,2,23,0,89.11,1.17,0.78,8.95
N00004132,296,265,5,2,24,0,89.53,1.69,0.68,8.11
N00004133,275,255,2,1,17,0,92.73,0.73,0.36,6.18
N00004134,290,254,10,4,22,1,87.59,3.45,1.38,7.59
N00004135,310,291,3,4,12,0,93.87,0.97,1.29,3.87
N00004136,362,332,7,3,20,0,91.71,1.93,0.83,5.52
N00004137,323,288,5,5,25,0,89.16,1.55,1.55,7.74
N00004138,324,297,2,7,18,0,91.67,0.62,2.16,5.56
N00004139,623,579,9,9,26,0,92.94,1.44,1.44,4.17
N00004140,360,328,4,7,21,0,91.11,1.11,1.94,5.83
N00004141,271,246,7,1,17,0,90.77,2.58,0.37,6.27
N00004142,329,307,4,4,14,0,93.31,1.22,1.22,4.26
N00004143,297,286,4,3,4,0,96.30,1.35,1.01,1.35
N00004144,525,484,7,6,28,0,92.19,1.33,1.14,5.33
N00004145,281,267,2,2,10,0,95.02,0.71,0.71,3.56
N00004146,324,297,8,4,15,0,91.67,2.47,1.23,4.63
N00004147,323,312,1,4,6,0,96.59,0.31,1.24,1.86
N00004148,184,170,0,4,10,0,92.39,0,2.17,5.43
N00004149,242,206,6,6,24,0,85.12,2.48,2.48,9.92
N00004150,420,346,18,15,41,2,82.38,4.29,3.57,9.76
N00004151,230,204,6,2,18,0,88.70,2.61,0.87,7.83
N00004152,207,186,9,3,9,0,89.86,4.35,1.45,4.35
N00004153,314,289,3,2,20,0,92.04,0.96,0.64,6.37
N00004154,231,210,3,2,16,0,90.91,1.30,0.87,6.93
N00004155,259,233,9,3,14,0,89.96,3.47,1.16,5.41
N00004156,209,194,5,3,7,1,92.82,2.39,1.44,3.35
N00004157,425,371,17,16,21,0,87.29,4.00,3.76,4.94
N00004158,388,354,4,10,20,0,91.24,1.03,2.58,5.15
N00004159,109,91,4,2,12,0,83.49,3.67,1.83,11.01
N00004160,169,156,2,1,10,0,92.31,1.18,0.59,5.92
N00004161,272,257,0,9,6,0,94.49,0,3.31,2.21
N00004162,178,163,2,8,5,0,91.57,1.12,4.49,2.81
N00004163,339,302,10,9,18,0,89.09,2.95,2.65,5.31
N00004164,364,331,12,4,17,0,90.93,3.30,1.10,4.67
N00004165,388,367,7,6,8,0,94.59,1.80,1.55,2.06
N00004166,220,197,3,3,17,0,89.55,1.36,1.36,7.73
N00004167,320,291,9,5,15,0,90.94,2.81,1.56,4.69
N00004168,184,175,1,1,7,1,95.11,0.54,0.54,3.80
N00004169,278,263,4,1,10,0,94.60,1.44,0.36,3.60
N00004170,258,234,6,8,10,0,90.70,2.33,3.10,3.88
N00004171,262,225,4,3,30,0,85.88,1.53,1.15,11.45
N00004172,209,184,6,3,16,0,88.04,2.87,1.44,7.66
N00004173,218,195,7,5,11,1,89.45,3.21,2.29,5.05
N00004174,242,203,0,5,34,0,83.88,0,2.07,14.05
N00004175,253,220,9,6,18,0,86.96,3.56,2.37,7.11
N00004176,356,301,9,7,39,0,84.55,2.53,1.97,10.96
N00004177,126,107,2,4,13,0,84.92,1.59,3.17,10.32
N00004178,264,230,9,7,18,0,87.12,3.41,2.65,6.82
N00004179,304,276,2,7,19,0,90.79,0.66,2.30,6.25
N00004180,241,217,2,3,19,0,90.04,0.83,1.24,7.88
N00004181,234,205,13,5,11,0,87.61,5.56,2.14,4.70
N00004182,296,246,11,5,34,1,83.11,3.72,1.69,11.49
N00004183,90,66,2,2,20,0,73.33,2.22,2.22,22.22
N00004184,224,203,2,8,11,0,90.63,0.89,3.57,4.91
N00004185,627,565,10,12,40,2,90.11,1.59,1.91,6.38
N00004186,263,242,4,3,14,0,92.02,1.52,1.14,5.32
N00004187,342,305,6,5,26,0,89.18,1.75,1.46,7.60
N00004188,253,222,5,7,19,0,87.75,1.98,2.77,7.51
N00004189,185,169,1,0,15,0,91.35,0.54,0,8.11
N00004190,448,408,3,2,35,0,91.07,0.67,0.45,7.81
N00004191,514,447,15,17,35,0,86.96,2.92,3.31,6.81
N00004192,258,236,5,2,15,0,91.47,1.94,0.78,5.81
N00004193,240,206,8,7,19,0,85.83,3.33,2.92,7.92
N00004194,232,204,2,3,23,0,87.93,0.86,1.29,9.91
N00004195,249,238,5,0,6,0,95.58,2.01,0,2.41
N00004196,900,841,14,10,35,0,93.44,1.56,1.11,3.89
N00004197,213,202,3,4,4,0,94.84,1.41,1.88,1.88
N00004198,219,208,3,1,7,1,94.98,1.37,0.46,3.20
N00004199,699,641,12,15,31,1,91.70,1.72,2.15,4.43
N00004200,342,320,6,0,16,0,93.57,1.75,0,4.68
N00004201,279,253,6,5,15,0,90.68,2.15,1.79,5.38
N00004202,295,266,10,8,11,0,90.17,3.39,2.71,3.73
N00004203,340,317,4,6,13,0,93.24,1.18,1.76,3.82
N00004204,288,270,3,3,12,0,93.75,1.04,1.04,4.17
N00004205,248,229,5,3,11,0,92.34,2.02,1.21,4.44
N00004206,272,257,6,3,6,0,94.49,2.21,1.10,2.21
N00004207,308,276,3,1,28,0,89.61,0.97,0.32,9.09
N00004208,442,406,7,13,16,0,91.86,1.58,2.94,3.62
N00004209,590,547,14,8,21,0,92.71,2.37,1.36,3.56
N00004210,289,266,2,9,12,0,92.04,0.69,3.11,4.15
N00004211,617,576,12,13,16,0,93.35,1.94,2.11,2.59
N00004212,1746,1600,23,62,61,0,91.64,1.32,3.55,3.49
N00004213,282,269,4,4,5,0,95.39,1.42,1.42,1.77
N00004214,239,220,7,5,7,0,92.05,2.93,2.09,2.93
N00004215,300,270,6,14,10,0,90.00,2.00,4.67,3.33
N00004216,366,346,6,8,6,0,94.54,1.64,2.19,1.64
N00004217,214,198,1,7,8,0,92.52,0.47,3.27,3.74
N00004218,246,216,7,8,15,0,87.80,2.85,3.25,6.10
N00004219,275,231,8,4,32,1,84.00,2.91,1.45,11.64
N00004220,251,209,5,4,33,0,83.27,1.99,1.59,13.15
N00004221,280,246,8,2,24,0,87.86,2.86,0.71,8.57
N00004222,293,254,2,6,31,0,86.69,0.68,2.05,10.58
N00004223,228,208,4,1,15,0,91.23,1.75,0.44,6.58
N00004224,230,175,6,10,39,0,76.09,2.61,4.35,16.96
N00004225,220,196,5,6,13,0,89.09,2.27,2.73,5.91
N00004226,302,264,8,8,22,11,87.42,2.65,2.65,7.28
N00004227,229,191,4,10,24,0,83.41,1.75,4.37,10.48
N00004228,617,542,12,18,45,0,87.84,1.94,2.92,7.29
N00004229,280,238,8,6,28,0,85.00,2.86,2.14,10.00
N00004230,243,204,3,11,25,0,83.95,1.23,4.53,10.29
N00004231,244,203,6,6,29,1,83.20,2.46,2.46,11.89
N00004232,216,190,4,3,19,0,87.96,1.85,1.39,8.80
N00004233,295,262,4,9,20,0,88.81,1.36,3.05,6.78
N00004234,232,211,2,1,18,0,90.95,0.86,0.43,7.76
N00004235,260,222,7,6,25,0,85.38,2.69,2.31,9.62
N00004236,251,221,10,2,18,1,88.05,3.98,0.80,7.17
N00004237,238,203,6,7,22,0,85.29,2.52,2.94,9.24
N00004238,284,251,8,6,19,0,88.38,2.82,2.11,6.69
N00004239,237,206,2,4,25,0,86.92,0.84,1.69,10.55
N00004240,298,263,5,8,22,0,88.26,1.68,2.68,7.38
N00004241,237,216,2,5,14,0,91.14,0.84,2.11,5.91
N00004242,294,249,6,8,31,0,84.69,2.04,2.72,10.54
N00004243,248,229,7,2,10,0,92.34,2.82,0.81,4.03
N00004244,176,161,8,1,6,0,91.48,4.55,0.57,3.41
N00004245,297,268,7,4,18,0,90.24,2.36,1.35,6.06
N00004246,297,276,1,6,14,0,92.93,0.34,2.02,4.71
N00004247,287,272,6,2,7,0,94.77,2.09,0.70,2.44
N00004248,205,190,2,2,11,0,92.68,0.98,0.98,5.37
N00004249,233,216,4,4,9,0,92.70,1.72,1.72,3.86
N00004250,219,205,5,2,7,0,93.61,2.28,0.91,3.20
N00004251,237,208,4,10,15,0,87.76,1.69,4.22,6.33
N00004252,265,241,5,4,15,0,90.94,1.89,1.51,5.66
N00004253,264,240,5,5,14,2,90.91,1.89,1.89,5.30
N00004254,255,234,5,2,14,0,91.76,1.96,0.78,5.49
N00004255,208,189,3,5,11,0,90.87,1.44,2.40,5.29
N00004256,721,585,24,27,85,1,81.14,3.33,3.74,11.79
N00004257,196,161,6,4,25,1,82.14,3.06,2.04,12.76
N00004258,268,235,4,8,21,0,87.69,1.49,2.99,7.84
N00004259,164,148,0,6,10,0,90.24,0,3.66,6.10
N00004260,294,266,4,5,19,0,90.48,1.36,1.70,6.46
N00004261,188,159,8,9,12,0,84.57,4.26,4.79,6.38
N00004262,178,151,11,8,8,3,84.83,6.18,4.49,4.49
N00004263,149,122,6,10,11,0,81.88,4.03,6.71,7.38
N00004264,383,324,18,17,24,5,84.60,4.70,4.44,6.27
N00004265,160,133,12,5,10,0,83.13,7.50,3.13,6.25
N00004266,283,245,6,7,25,0,86.57,2.12,2.47,8.83
N00004267,405,334,23,12,36,0,82.47,5.68,2.96,8.89
N00004268,255,222,6,11,16,3,87.06,2.35,4.31,6.27
N00004269,235,194,6,12,23,0,82.55,2.55,5.11,9.79
N00004270,256,214,18,13,11,0,83.59,7.03,5.08,4.30
N00004271,250,218,9,7,16,0,87.20,3.60,2.80,6.40
N00004272,190,153,14,8,15,2,80.53,7.37,4.21,7.89
N00004273,319,276,6,8,29,1,86.52,1.88,2.51,9.09
N00004274,243,207,17,7,12,0,85.19,7.00,2.88,4.94
N00004275,217,173,10,22,12,1,79.72,4.61,10.14,5.53
N00004276,361,301,12,10,38,0,83.38,3.32,2.77,10.53
N00004277,250,209,5,10,26,0,83.60,2.00,4.00,10.40
N00004278,238,222,4,4,8,0,93.28,1.68,1.68,3.36
N00004279,267,218,17,5,27,1,81.65,6.37,1.87,10.11
N00004280,259,204,12,14,29,2,78.76,4.63,5.41,11.20
N00004281,360,298,14,7,41,0,82.78,3.89,1.94,11.39
N00004282,184,167,2,6,9,0,90.76,1.09,3.26,4.89
N00004283,292,258,9,5,20,0,88.36,3.08,1.71,6.85
N00004284,312,284,7,8,13,0,91.03,2.24,2.56,4.17
N00004285,302,264,6,6,26,0,87.42,1.99,1.99,8.61
N00004286,293,264,6,2,21,1,90.10,2.05,0.68,7.17
N00004287,526,494,9,9,14,0,93.92,1.71,1.71,2.66
N00004288,185,172,3,0,10,0,92.97,1.62,0,5.41
N00004289,196,185,2,3,6,0,94.39,1.02,1.53,3.06
N00004290,531,478,14,11,28,0,90.02,2.64,2.07,5.27
N00004291,295,264,8,7,16,0,89.49,2.71,2.37,5.42
N00004292,171,161,5,1,4,0,94.15,2.92,0.58,2.34
N00004293,167,143,7,6,11,1,85.63,4.19,3.59,6.59
N00004294,224,145,67,8,4,1,64.73,29.91,3.57,1.79
N00004295,240,198,10,4,28,0,82.50,4.17,1.67,11.67
N00004296,303,267,8,9,19,0,88.12,2.64,2.97,6.27
N00004297,257,221,8,11,17,2,85.99,3.11,4.28,6.61
N00004298,331,280,6,8,37,1,84.59,1.81,2.42,11.18
N00004299,465,413,13,9,30,0,88.82,2.80,1.94,6.45
N00004300,156,128,6,3,19,0,82.05,3.85,1.92,12.18
N00004301,300,247,7,10,36,0,82.33,2.33,3.33,12.00
N00004302,376,325,10,5,36,0,86.44,2.66,1.33,9.57
N00004303,249,231,3,2,13,1,92.77,1.20,0.80,5.22
N00004304,277,257,3,7,10,0,92.78,1.08,2.53,3.61
N00004305,234,218,4,0,12,2,93.16,1.71,0,5.13
N00004306,318,289,10,7,12,0,90.88,3.14,2.20,3.77
N00004307,216,199,4,6,7,0,92.13,1.85,2.78,3.24
N00004308,228,209,4,5,10,2,91.67,1.75,2.19,4.39
N00004309,211,197,3,3,8,0,93.36,1.42,1.42,3.79
N00004310,219,194,9,4,12,0,88.58,4.11,1.83,5.48
N00004311,175,153,3,7,12,1,87.43,1.71,4.00,6.86
N00004312,267,245,10,3,9,0,91.76,3.75,1.12,3.37
N00004313,286,267,2,6,11,0,93.36,0.70,2.10,3.85
N00004314,511,461,12,14,24,3,90.22,2.35,2.74,4.70
N00004315,215,197,8,3,7,0,91.63,3.72,1.40,3.26
N00004316,253,238,1,3,11,0,94.07,0.40,1.19,4.35
N00004317,237,223,2,6,6,0,94.09,0.84,2.53,2.53
N00004318,231,208,11,3,9,1,90.04,4.76,1.30,3.90
N00004319,231,213,5,3,10,0,92.21,2.16,1.30,4.33
N00004320,305,272,10,5,18,2,89.18,3.28,1.64,5.90
N00004321,593,554,8,8,23,0,93.42,1.35,1.35,3.88
N00004322,285,266,8,4,7,0,93.33,2.81,1.40,2.46
N00004323,323,299,7,3,14,0,92.57,2.17,0.93,4.33
N00004324,213,180,8,4,21,0,84.51,3.76,1.88,9.86
N00004325,234,215,0,2,17,1,91.88,0,0.85,7.26
