GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
95XX20S2,35,11,10,14,3,1,1,1,32,10,9,13,31.43,28.57,40.00,33.33,33.33,33.33,31.25,28.13,40.63
95XX21W1,39,20,9,10,5,1,2,2,34,19,7,8,51.28,23.08,25.64,20.00,40.00,40.00,55.88,20.59,23.53
95XX22W1,54,15,18,21,4,1,2,1,50,14,16,20,27.78,33.33,38.89,25.00,50.00,25.00,28.00,32.00,40.00
95XX23W1,114,38,32,44,10,0,5,5,104,38,27,39,33.33,28.07,38.60,0,50.00,50.00,36.54,25.96,37.50
95XX24S1,28,9,11,8,1,1,0,0,27,8,11,8,32.14,39.29,28.57,100.00,0,0,29.63,40.74,29.63
95XX24S2,32,14,10,8,3,1,2,0,29,13,8,8,43.75,31.25,25.00,33.33,66.67,0,44.83,27.59,27.59
95XX25W1,109,34,27,48,12,0,7,5,97,34,20,43,31.19,24.77,44.04,0,58.33,41.67,35.05,20.62,44.33
95YY01W1,51,17,13,21,8,1,3,4,43,16,10,17,33.33,25.49,41.18,12.50,37.50,50.00,37.21,23.26,39.53
95YY02W1,81,16,23,42,5,0,2,3,76,16,21,39,19.75,28.40,51.85,0,40.00,60.00,21.05,27.63,51.32
95YY03W1,39,9,9,21,6,0,1,5,33,9,8,16,23.08,23.08,53.85,0,16.67,83.33,27.27,24.24,48.48
95YY04W1,130,35,29,66,14,0,7,7,116,35,22,59,26.92,22.31,50.77,0,50.00,50.00,30.17,18.97,50.86
95YY05W1,38,11,15,12,4,2,2,0,34,9,13,12,28.95,39.47,31.58,50.00,50.00,0,26.47,38.24,35.29
95YY06W1,70,18,11,41,7,1,1,5,63,17,10,36,25.71,15.71,58.57,14.29,14.29,71.43,26.98,15.87,57.14
95YY07W1,37,9,6,22,2,0,1,1,35,9,5,21,24.32,16.22,59.46,0,50.00,50.00,25.71,14.29,60.00
95YY08W1,40,6,6,28,2,0,0,2,38,6,6,26,15.00,15.00,70.00,0,0,100.00,15.79,15.79,68.42
95YY09W1,74,21,24,29,8,2,4,2,66,19,20,27,28.38,32.43,39.19,25.00,50.00,25.00,28.79,30.30,40.91
95YY10W1,18,7,3,8,2,0,1,1,16,7,2,7,38.89,16.67,44.44,0,50.00,50.00,43.75,12.50,43.75
95YY11W1,52,13,9,30,2,0,0,2,50,13,9,28,25.00,17.31,57.69,0,0,100.00,26.00,18.00,56.00
95YY12W1,55,8,24,23,10,0,5,5,45,8,19,18,14.55,43.64,41.82,0,50.00,50.00,17.78,42.22,40.00
95YY13S1,80,19,21,40,6,1,3,2,74,18,18,38,23.75,26.25,50.00,16.67,50.00,33.33,24.32,24.32,51.35
95YY13S2,58,14,11,33,1,0,0,1,57,14,11,32,24.14,18.97,56.90,0,0,100.00,24.56,19.30,56.14
95YY14S1,69,13,18,38,7,0,4,3,62,13,14,35,18.84,26.09,55.07,0,57.14,42.86,20.97,22.58,56.45
95YY14S2,74,10,20,44,5,1,1,3,69,9,19,41,13.51,27.03,59.46,20.00,20.00,60.00,13.04,27.54,59.42
95YY15S1,6,3,1,2,1,0,1,0,5,3,0,2,50.00,16.67,33.33,0,100.00,0,60.00,0,40.00
95YY15S2,124,30,10,84,8,3,2,3,116,27,8,81,24.19,8.06,67.74,37.50,25.00,37.50,23.28,6.90,69.83
95YY16W1,36,13,6,17,6,1,2,3,30,12,4,14,36.11,16.67,47.22,16.67,33.33,50.00,40.00,13.33,46.67
95YY17W1,44,10,7,27,5,0,0,5,39,10,7,22,22.73,15.91,61.36,0,0,100.00,25.64,17.95,56.41
95YY18W1,35,8,5,22,2,0,1,1,33,8,4,21,22.86,14.29,62.86,0,50.00,50.00,24.24,12.12,63.64
95YY19W1,48,16,9,23,4,0,1,3,44,16,8,20,33.33,18.75,47.92,0,25.00,75.00,36.36,18.18,45.45
95YY20W1,14,2,3,9,2,0,0,2,12,2,3,7,14.29,21.43,64.29,0,0,100.00,16.67,25.00,58.33
95YY21W1,34,9,11,14,6,0,6,0,28,9,5,14,26.47,32.35,41.18,0,100.00,0,32.14,17.86,50.00
95ZZ01W1,77,15,18,44,6,0,2,4,71,15,16,40,19.48,23.38,57.14,0,33.33,66.67,21.13,22.54,56.34
95ZZ02W1,153,39,13,101,3,0,0,3,150,39,13,98,25.49,8.50,66.01,0,0,100.00,26.00,8.67,65.33
95ZZ03W1,88,7,17,64,5,0,3,2,83,7,14,62,7.95,19.32,72.73,0,60.00,40.00,8.43,16.87,74.70
95ZZ04W1,64,23,12,29,12,2,5,5,52,21,7,24,35.94,18.75,45.31,16.67,41.67,41.67,40.38,13.46,46.15
95ZZ05W1,50,8,15,27,6,0,5,1,44,8,10,26,16.00,30.00,54.00,0,83.33,16.67,18.18,22.73,59.09
95ZZ06W1,132,30,12,90,10,2,0,8,122,28,12,82,22.73,9.09,68.18,20.00,0,80.00,22.95,9.84,67.21
95ZZ07W1,109,22,21,66,7,0,5,2,102,22,16,64,20.18,19.27,60.55,0,71.43,28.57,21.57,15.69,62.75
95ZZ08W1,84,11,12,61,10,0,4,6,74,11,8,55,13.10,14.29,72.62,0,40.00,60.00,14.86,10.81,74.32
95ZZ09W1,94,21,14,59,10,1,3,6,84,20,11,53,22.34,14.89,62.77,10.00,30.00,60.00,23.81,13.10,63.10
95ZZ10W1,150,47,21,82,10,1,4,5,140,46,17,77,31.33,14.00,54.67,10.00,40.00,50.00,32.86,12.14,55.00
95ZZ11W1,25,8,5,12,4,2,1,1,21,6,4,11,32.00,20.00,48.00,50.00,25.00,25.00,28.57,19.05,52.38
95ZZ12W1,86,23,15,48,2,0,0,2,84,23,15,46,26.74,17.44,55.81,0,0,100.00,27.38,17.86,54.76
95ZZ13W1,63,18,5,40,13,3,2,8,50,15,3,32,28.57,7.94,63.49,23.08,15.38,61.54,30.00,6.00,64.00
95ZZ14S1,107,24,23,60,3,0,0,3,104,24,23,57,22.43,21.50,56.07,0,0,100.00,23.08,22.12,54.81
95ZZ14S2,51,19,12,20,1,0,1,0,50,19,11,20,37.25,23.53,39.22,0,100.00,0,38.00,22.00,40.00
95ZZ15W1,55,12,4,39,9,0,2,7,46,12,2,32,21.82,7.27,70.91,0,22.22,77.78,26.09,4.35,69.57
95ZZ16S1,110,36,16,58,7,3,2,2,103,33,14,56,32.73,14.55,52.73,42.86,28.57,28.57,32.04,13.59,54.37
95ZZ16S2,38,14,5,19,0,0,0,0,38,14,5,19,36.84,13.16,50.00,0,0,0,36.84,13.16,50.00
