GeographyCode,KS302NI0001,KS302NI0002,KS302NI0003,KS302NI0004,KS302NI0005,KS302NI0006,KS302NI0007,KS302NI0008,KS302NI0009,KS302NI0010,KS302NI0011,KS302NI0012,KS302NI0013,KS302NI0014,KS302NI0015,KS302NI0016,KS302NI0017,KS302NI0018,KS302NI0019,KS302NI0020,KS302NI0021,KS302NI0022,KS302NI0023,KS302NI0024,KS302NI0025
95XX10S3,1255,56,13,41,162,35,87,120,134,54,70,71,839,4.46,1.04,3.27,12.91,2.79,6.93,9.56,10.68,4.30,5.58,5.66,66.85
95XX11S1,2449,111,22,18,173,40,129,181,180,23,107,106,1783,4.53,0.90,0.73,7.06,1.63,5.27,7.39,7.35,0.94,4.37,4.33,72.81
95XX11S2,2269,81,20,14,152,42,117,174,172,28,115,79,1707,3.57,0.88,0.62,6.70,1.85,5.16,7.67,7.58,1.23,5.07,3.48,75.23
95XX11S3,1545,90,35,30,224,51,161,212,175,38,120,82,972,5.83,2.27,1.94,14.50,3.30,10.42,13.72,11.33,2.46,7.77,5.31,62.91
95XX12W1,2540,130,36,49,229,76,74,198,160,35,178,125,1814,5.12,1.42,1.93,9.02,2.99,2.91,7.80,6.30,1.38,7.01,4.92,71.42
95XX13W1,2770,221,58,43,294,24,69,229,203,46,228,125,1910,7.98,2.09,1.55,10.61,0.87,2.49,8.27,7.33,1.66,8.23,4.51,68.95
95XX14W1,2477,178,34,28,215,28,72,162,143,55,151,108,1825,7.19,1.37,1.13,8.68,1.13,2.91,6.54,5.77,2.22,6.10,4.36,73.68
95XX15W1,2449,162,49,38,379,58,203,340,279,75,196,167,1501,6.61,2.00,1.55,15.48,2.37,8.29,13.88,11.39,3.06,8.00,6.82,61.29
95XX16W1,3005,252,72,49,432,40,148,400,274,76,280,173,1883,8.39,2.40,1.63,14.38,1.33,4.93,13.31,9.12,2.53,9.32,5.76,62.66
95XX17S1,1495,70,19,17,130,31,110,134,95,27,96,64,1045,4.68,1.27,1.14,8.70,2.07,7.36,8.96,6.35,1.81,6.42,4.28,69.90
95XX17S2,1527,81,21,17,127,23,73,120,97,20,87,75,1085,5.30,1.38,1.11,8.32,1.51,4.78,7.86,6.35,1.31,5.70,4.91,71.05
95XX18W1,3012,203,64,44,329,51,133,265,245,59,195,137,2095,6.74,2.12,1.46,10.92,1.69,4.42,8.80,8.13,1.96,6.47,4.55,69.56
95XX19W1,2675,150,42,49,250,39,96,219,170,63,192,145,1882,5.61,1.57,1.83,9.35,1.46,3.59,8.19,6.36,2.36,7.18,5.42,70.36
95XX20S1,1981,145,45,49,320,62,145,246,215,65,159,127,1241,7.32,2.27,2.47,16.15,3.13,7.32,12.42,10.85,3.28,8.03,6.41,62.65
95XX20S2,1453,41,12,15,75,29,34,77,64,6,32,39,1199,2.82,0.83,1.03,5.16,2.00,2.34,5.30,4.40,0.41,2.20,2.68,82.52
95XX21W1,2846,240,66,67,349,84,82,244,194,81,221,164,1871,8.43,2.32,2.35,12.26,2.95,2.88,8.57,6.82,2.85,7.77,5.76,65.74
95XX22W1,2215,128,29,21,270,29,111,243,218,39,170,104,1468,5.78,1.31,0.95,12.19,1.31,5.01,10.97,9.84,1.76,7.67,4.70,66.28
95XX23W1,3155,167,61,78,392,95,205,314,271,80,237,149,2099,5.29,1.93,2.47,12.42,3.01,6.50,9.95,8.59,2.54,7.51,4.72,66.53
95XX24S1,1336,90,25,17,143,24,55,119,102,12,89,85,905,6.74,1.87,1.27,10.70,1.80,4.12,8.91,7.63,0.90,6.66,6.36,67.74
95XX24S2,1369,129,27,15,196,12,44,174,149,14,123,87,847,9.42,1.97,1.10,14.32,0.88,3.21,12.71,10.88,1.02,8.98,6.36,61.87
95XX25W1,2469,167,57,47,356,68,161,301,250,71,154,150,1559,6.76,2.31,1.90,14.42,2.75,6.52,12.19,10.13,2.88,6.24,6.08,63.14
95YY01W1,2508,142,40,44,247,57,133,252,194,38,158,133,1743,5.66,1.59,1.75,9.85,2.27,5.30,10.05,7.74,1.52,6.30,5.30,69.50
95YY02W1,2283,138,64,82,380,77,229,297,222,107,202,139,1380,6.04,2.80,3.59,16.64,3.37,10.03,13.01,9.72,4.69,8.85,6.09,60.45
95YY03W1,3177,121,31,44,275,75,154,228,175,36,176,134,2366,3.81,0.98,1.38,8.66,2.36,4.85,7.18,5.51,1.13,5.54,4.22,74.47
95YY04W1,3489,122,51,66,404,119,264,302,263,54,221,175,2425,3.50,1.46,1.89,11.58,3.41,7.57,8.66,7.54,1.55,6.33,5.02,69.50
95YY05W1,1675,122,45,46,255,42,133,187,145,54,128,102,1062,7.28,2.69,2.75,15.22,2.51,7.94,11.16,8.66,3.22,7.64,6.09,63.40
95YY06W1,2394,123,37,47,270,53,165,268,214,58,137,117,1643,5.14,1.55,1.96,11.28,2.21,6.89,11.19,8.94,2.42,5.72,4.89,68.63
95YY07W1,2916,123,40,29,308,58,178,267,227,45,155,158,2062,4.22,1.37,0.99,10.56,1.99,6.10,9.16,7.78,1.54,5.32,5.42,70.71
95YY08W1,2231,101,29,28,238,49,111,198,161,34,124,96,1595,4.53,1.30,1.26,10.67,2.20,4.98,8.87,7.22,1.52,5.56,4.30,71.49
95YY09W1,2315,184,58,48,293,72,228,267,196,77,199,153,1388,7.95,2.51,2.07,12.66,3.11,9.85,11.53,8.47,3.33,8.60,6.61,59.96
95YY10W1,2142,125,26,28,209,42,74,185,139,21,136,100,1534,5.84,1.21,1.31,9.76,1.96,3.45,8.64,6.49,0.98,6.35,4.67,71.62
95YY11W1,2046,105,37,35,291,51,168,251,165,45,145,112,1359,5.13,1.81,1.71,14.22,2.49,8.21,12.27,8.06,2.20,7.09,5.47,66.42
95YY12W1,2836,99,37,40,276,62,161,217,209,95,179,111,2040,3.49,1.30,1.41,9.73,2.19,5.68,7.65,7.37,3.35,6.31,3.91,71.93
95YY13S1,1488,49,14,22,143,38,96,132,101,17,70,83,1078,3.29,0.94,1.48,9.61,2.55,6.45,8.87,6.79,1.14,4.70,5.58,72.45
95YY13S2,1345,62,42,28,229,33,151,197,146,51,101,79,798,4.61,3.12,2.08,17.03,2.45,11.23,14.65,10.86,3.79,7.51,5.87,59.33
95YY14S1,1532,49,26,22,177,36,120,152,134,31,78,82,1067,3.20,1.70,1.44,11.55,2.35,7.83,9.92,8.75,2.02,5.09,5.35,69.65
95YY14S2,1564,45,17,29,151,42,111,125,114,23,57,75,1132,2.88,1.09,1.85,9.65,2.69,7.10,7.99,7.29,1.47,3.64,4.80,72.38
95YY15S1,364,38,8,7,74,7,29,57,47,13,33,33,199,10.44,2.20,1.92,20.33,1.92,7.97,15.66,12.91,3.57,9.07,9.07,54.67
95YY15S2,1669,67,24,29,202,58,176,178,140,43,101,88,1128,4.01,1.44,1.74,12.10,3.48,10.55,10.67,8.39,2.58,6.05,5.27,67.59
95YY16W1,2392,113,33,23,230,35,124,226,139,34,136,119,1737,4.72,1.38,0.96,9.62,1.46,5.18,9.45,5.81,1.42,5.69,4.97,72.62
95YY17W1,2350,99,31,39,250,41,93,213,171,47,110,109,1707,4.21,1.32,1.66,10.64,1.74,3.96,9.06,7.28,2.00,4.68,4.64,72.64
95YY18W1,2374,102,39,28,244,52,106,203,151,34,110,111,1737,4.30,1.64,1.18,10.28,2.19,4.47,8.55,6.36,1.43,4.63,4.68,73.17
95YY19W1,1496,117,33,46,265,36,123,203,156,46,132,84,915,7.82,2.21,3.07,17.71,2.41,8.22,13.57,10.43,3.07,8.82,5.61,61.16
95YY20W1,2330,80,29,27,257,37,115,208,154,27,125,111,1685,3.43,1.24,1.16,11.03,1.59,4.94,8.93,6.61,1.16,5.36,4.76,72.32
95YY21W1,2440,113,39,34,245,37,81,194,154,33,122,104,1811,4.63,1.60,1.39,10.04,1.52,3.32,7.95,6.31,1.35,5.00,4.26,74.22
95ZZ01W1,2760,140,41,39,315,55,167,310,228,49,170,153,1888,5.07,1.49,1.41,11.41,1.99,6.05,11.23,8.26,1.78,6.16,5.54,68.41
95ZZ02W1,1827,92,39,34,301,45,197,248,219,51,132,109,1106,5.04,2.13,1.86,16.48,2.46,10.78,13.57,11.99,2.79,7.22,5.97,60.54
95ZZ03W1,2109,132,75,56,402,57,219,350,273,62,207,140,1208,6.26,3.56,2.66,19.06,2.70,10.38,16.60,12.94,2.94,9.82,6.64,57.28
95ZZ04W1,2670,151,49,46,335,50,146,276,213,63,175,126,1811,5.66,1.84,1.72,12.55,1.87,5.47,10.34,7.98,2.36,6.55,4.72,67.83
95ZZ05W1,2187,124,36,35,261,45,118,216,168,35,136,122,1486,5.67,1.65,1.60,11.93,2.06,5.40,9.88,7.68,1.60,6.22,5.58,67.95
95ZZ06W1,1714,104,45,33,306,59,189,244,256,52,143,116,979,6.07,2.63,1.93,17.85,3.44,11.03,14.24,14.94,3.03,8.34,6.77,57.12
95ZZ07W1,2807,119,39,39,327,57,177,293,295,37,162,125,1913,4.24,1.39,1.39,11.65,2.03,6.31,10.44,10.51,1.32,5.77,4.45,68.15
95ZZ08W1,2593,130,54,85,358,100,173,318,196,52,181,131,1718,5.01,2.08,3.28,13.81,3.86,6.67,12.26,7.56,2.01,6.98,5.05,66.26
95ZZ09W1,2269,136,47,47,374,51,142,297,203,43,150,123,1457,5.99,2.07,2.07,16.48,2.25,6.26,13.09,8.95,1.90,6.61,5.42,64.21
95ZZ10W1,3179,118,33,52,333,83,234,266,285,42,187,149,2190,3.71,1.04,1.64,10.47,2.61,7.36,8.37,8.97,1.32,5.88,4.69,68.89
95ZZ11W1,2223,106,40,39,247,51,94,219,154,42,130,124,1550,4.77,1.80,1.75,11.11,2.29,4.23,9.85,6.93,1.89,5.85,5.58,69.73
95ZZ12W1,2190,133,59,66,359,61,211,319,268,51,196,131,1327,6.07,2.69,3.01,16.39,2.79,9.63,14.57,12.24,2.33,8.95,5.98,60.59
95ZZ13W1,2533,117,36,32,274,40,137,285,192,37,156,127,1767,4.62,1.42,1.26,10.82,1.58,5.41,11.25,7.58,1.46,6.16,5.01,69.76
95ZZ14S1,1876,74,41,61,267,60,163,187,147,81,99,91,1252,3.94,2.19,3.25,14.23,3.20,8.69,9.97,7.84,4.32,5.28,4.85,66.74
95ZZ14S2,1356,62,21,17,143,31,86,128,102,18,59,76,944,4.57,1.55,1.25,10.55,2.29,6.34,9.44,7.52,1.33,4.35,5.60,69.62
95ZZ15W1,2288,110,42,39,302,44,150,252,208,43,140,116,1559,4.81,1.84,1.70,13.20,1.92,6.56,11.01,9.09,1.88,6.12,5.07,68.14
95ZZ16S1,1911,39,22,20,141,33,123,136,140,15,80,88,1419,2.04,1.15,1.05,7.38,1.73,6.44,7.12,7.33,0.78,4.19,4.60,74.25
95ZZ16S2,1351,93,51,24,254,30,127,201,143,47,113,86,797,6.88,3.77,1.78,18.80,2.22,9.40,14.88,10.58,3.48,8.36,6.37,58.99
