GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
95LL26S1,558,49,43,26,2,202,62,41,21,15,94,3,388,43,169,26,8.78,7.71,4.66,0.36,36.20,11.11,7.35,3.76,2.69,16.85,0.54,11.08,15.38
95LL26S2,982,77,67,24,3,541,53,117,10,11,71,8,949,82,33,9,7.84,6.82,2.44,0.31,55.09,5.40,11.91,1.02,1.12,7.23,0.81,8.64,27.27
95MM01S1,433,39,0,47,0,214,39,41,15,2,35,1,350,26,83,21,9.01,0,10.85,0,49.42,9.01,9.47,3.46,0.46,8.08,0.23,7.43,25.30
95MM01S2,803,74,2,29,1,467,40,88,20,5,74,3,765,26,30,5,9.22,0.25,3.61,0.12,58.16,4.98,10.96,2.49,0.62,9.22,0.37,3.40,16.67
95MM01S3,712,56,1,16,4,453,58,76,12,2,29,5,684,14,28,3,7.87,0.14,2.25,0.56,63.62,8.15,10.67,1.69,0.28,4.07,0.70,2.05,10.71
95MM02S1,584,57,6,24,0,346,30,61,20,1,38,1,540,20,44,10,9.76,1.03,4.11,0,59.25,5.14,10.45,3.42,0.17,6.51,0.17,3.70,22.73
95MM02S2,741,63,4,14,1,498,38,83,14,3,19,4,731,17,10,1,8.50,0.54,1.89,0.13,67.21,5.13,11.20,1.89,0.40,2.56,0.54,2.33,10.00
95MM03W1,1403,186,0,33,3,878,67,196,10,2,19,9,1358,30,45,3,13.26,0,2.35,0.21,62.58,4.78,13.97,0.71,0.14,1.35,0.64,2.21,6.67
95MM04W1,655,63,5,29,0,280,46,64,31,3,132,2,535,21,120,13,9.62,0.76,4.43,0,42.75,7.02,9.77,4.73,0.46,20.15,0.31,3.93,10.83
95MM05W1,561,64,1,18,0,213,31,56,36,6,135,1,412,14,149,5,11.41,0.18,3.21,0,37.97,5.53,9.98,6.42,1.07,24.06,0.18,3.40,3.36
95MM06S1,458,38,3,26,2,205,41,50,20,3,66,4,389,24,69,5,8.30,0.66,5.68,0.44,44.76,8.95,10.92,4.37,0.66,14.41,0.87,6.17,7.25
95MM06S2,329,33,2,21,1,143,18,28,22,3,58,0,272,17,57,6,10.03,0.61,6.38,0.30,43.47,5.47,8.51,6.69,0.91,17.63,0,6.25,10.53
95MM07W1,912,95,4,63,1,491,73,79,18,3,78,7,761,30,151,37,10.42,0.44,6.91,0.11,53.84,8.00,8.66,1.97,0.33,8.55,0.77,3.94,24.50
95MM08S1,367,44,2,16,3,174,23,29,12,0,62,2,298,11,69,7,11.99,0.54,4.36,0.82,47.41,6.27,7.90,3.27,0,16.89,0.54,3.69,10.14
95MM08S2,697,47,2,22,0,434,39,85,14,1,50,3,675,19,22,5,6.74,0.29,3.16,0,62.27,5.60,12.20,2.01,0.14,7.17,0.43,2.81,22.73
95MM09S1,589,59,2,15,1,350,37,71,3,0,43,8,553,14,36,3,10.02,0.34,2.55,0.17,59.42,6.28,12.05,0.51,0,7.30,1.36,2.53,8.33
95MM09S2,732,114,2,17,3,462,26,83,7,0,10,8,723,18,9,1,15.57,0.27,2.32,0.41,63.11,3.55,11.34,0.96,0,1.37,1.09,2.49,11.11
95MM10S1,248,13,1,11,0,100,21,20,37,0,43,2,180,9,68,3,5.24,0.40,4.44,0,40.32,8.47,8.06,14.92,0,17.34,0.81,5.00,4.41
95MM10S2,388,32,2,15,0,170,39,38,34,2,54,2,295,14,93,3,8.25,0.52,3.87,0,43.81,10.05,9.79,8.76,0.52,13.92,0.52,4.75,3.23
95MM11W1,516,55,4,33,1,202,33,49,54,6,77,2,371,17,145,20,10.66,0.78,6.40,0.19,39.15,6.40,9.50,10.47,1.16,14.92,0.39,4.58,13.79
95MM12S1,722,96,2,21,3,404,38,80,41,4,32,1,669,14,53,9,13.30,0.28,2.91,0.42,55.96,5.26,11.08,5.68,0.55,4.43,0.14,2.09,16.98
95MM12S2,265,25,0,30,0,109,19,20,19,1,41,1,176,9,89,21,9.43,0,11.32,0,41.13,7.17,7.55,7.17,0.38,15.47,0.38,5.11,23.60
95MM12S3,814,66,3,28,2,455,49,88,61,5,55,2,716,22,98,9,8.11,0.37,3.44,0.25,55.90,6.02,10.81,7.49,0.61,6.76,0.25,3.07,9.18
95MM13S1,494,47,4,25,2,318,22,43,11,1,16,5,482,27,12,2,9.51,0.81,5.06,0.40,64.37,4.45,8.70,2.23,0.20,3.24,1.01,5.60,16.67
95MM13S2,274,22,0,27,0,100,29,26,28,0,41,1,176,9,98,18,8.03,0,9.85,0,36.50,10.58,9.49,10.22,0,14.96,0.36,5.11,18.37
95MM13S3,464,50,2,43,3,228,29,41,29,2,37,0,389,30,75,15,10.78,0.43,9.27,0.65,49.14,6.25,8.84,6.25,0.43,7.97,0,7.71,20.00
95MM13S4,786,57,4,38,2,480,53,88,26,6,31,1,720,27,66,15,7.25,0.51,4.83,0.25,61.07,6.74,11.20,3.31,0.76,3.94,0.13,3.75,22.73
95MM13S5,1003,66,14,37,2,662,55,122,19,4,20,2,986,47,17,4,6.58,1.40,3.69,0.20,66.00,5.48,12.16,1.89,0.40,1.99,0.20,4.77,23.53
95MM14S1,264,20,0,9,0,144,11,29,10,2,37,2,231,5,33,4,7.58,0,3.41,0,54.55,4.17,10.98,3.79,0.76,14.02,0.76,2.16,12.12
95MM14S2,533,40,5,32,2,233,42,56,21,4,96,2,386,16,146,21,7.50,0.94,6.00,0.38,43.71,7.88,10.51,3.94,0.75,18.01,0.38,4.15,14.38
95MM15S1,680,83,0,13,1,435,25,77,6,4,28,8,663,11,14,2,12.21,0,1.91,0.15,63.97,3.68,11.32,0.88,0.59,4.12,1.18,1.66,14.29
95MM15S2,1084,80,1,23,1,744,47,131,11,4,34,8,1049,18,35,6,7.38,0.09,2.12,0.09,68.63,4.34,12.08,1.01,0.37,3.14,0.74,1.72,17.14
95MM16S1,901,98,2,40,1,491,46,107,14,4,90,8,788,26,113,16,10.88,0.22,4.44,0.11,54.50,5.11,11.88,1.55,0.44,9.99,0.89,3.30,14.16
95MM16S2,1414,130,7,32,5,965,61,141,16,4,47,6,1353,34,49,5,9.19,0.50,2.26,0.35,68.25,4.31,9.97,1.13,0.28,3.32,0.42,2.51,10.20
95MM17S1,875,85,6,31,2,522,56,79,32,5,55,2,841,31,34,6,9.71,0.69,3.54,0.23,59.66,6.40,9.03,3.66,0.57,6.29,0.23,3.69,17.65
95MM17S2,615,45,2,35,0,299,37,80,40,2,73,2,526,28,89,9,7.32,0.33,5.69,0,48.62,6.02,13.01,6.50,0.33,11.87,0.33,5.32,10.11
95MM18S1,895,89,1,20,0,568,59,102,7,4,36,9,858,16,37,5,9.94,0.11,2.23,0,63.46,6.59,11.40,0.78,0.45,4.02,1.01,1.86,13.51
95MM18S2,1239,119,2,45,1,755,68,150,20,7,66,6,1183,36,54,10,9.60,0.16,3.63,0.08,60.94,5.49,12.11,1.61,0.56,5.33,0.48,3.04,18.52
95MM19S1,694,45,3,29,7,411,37,82,14,1,61,4,657,25,37,7,6.48,0.43,4.18,1.01,59.22,5.33,11.82,2.02,0.14,8.79,0.58,3.81,18.92
95MM19S2,689,49,2,36,3,413,51,64,30,3,36,2,602,28,87,10,7.11,0.29,5.22,0.44,59.94,7.40,9.29,4.35,0.44,5.22,0.29,4.65,11.49
95MM20S1,542,43,1,21,4,309,42,52,16,4,48,2,492,16,49,6,7.93,0.18,3.87,0.74,57.01,7.75,9.59,2.95,0.74,8.86,0.37,3.25,12.24
95MM20S2,658,54,1,27,3,328,45,72,18,4,101,5,563,15,95,13,8.21,0.15,4.10,0.46,49.85,6.84,10.94,2.74,0.61,15.35,0.76,2.66,13.68
95MM21S1,652,34,3,27,1,385,50,81,9,3,52,7,599,20,53,10,5.21,0.46,4.14,0.15,59.05,7.67,12.42,1.38,0.46,7.98,1.07,3.34,18.87
95MM21S2,773,80,3,24,2,499,43,76,19,4,21,2,747,23,26,4,10.35,0.39,3.10,0.26,64.55,5.56,9.83,2.46,0.52,2.72,0.26,3.08,15.38
95MM22S1,423,26,5,24,0,213,32,44,11,5,59,4,363,21,60,8,6.15,1.18,5.67,0,50.35,7.57,10.40,2.60,1.18,13.95,0.95,5.79,13.33
95MM22S2,471,31,3,21,1,284,26,51,13,6,31,4,446,18,25,6,6.58,0.64,4.46,0.21,60.30,5.52,10.83,2.76,1.27,6.58,0.85,4.04,24.00
95MM23W1,814,90,2,47,3,296,39,73,48,2,210,4,591,23,220,26,11.06,0.25,5.77,0.37,36.36,4.79,8.97,5.90,0.25,25.80,0.49,3.89,11.82
95MM24W1,577,68,1,48,1,264,42,52,27,4,68,2,475,20,102,29,11.79,0.17,8.32,0.17,45.75,7.28,9.01,4.68,0.69,11.79,0.35,4.21,28.43
95MM25S1,318,22,0,29,0,136,29,28,23,2,48,1,224,12,94,17,6.92,0,9.12,0,42.77,9.12,8.81,7.23,0.63,15.09,0.31,5.36,18.09
95MM25S2,364,22,1,39,0,136,27,44,30,4,57,4,286,27,78,13,6.04,0.27,10.71,0,37.36,7.42,12.09,8.24,1.10,15.66,1.10,9.44,16.67
95MM25S3,427,50,3,35,1,207,20,43,22,7,35,4,359,22,67,16,11.71,0.70,8.20,0.23,48.48,4.68,10.07,5.15,1.64,8.20,0.94,6.13,23.88
95MM25S4,760,61,0,40,2,444,33,99,29,1,47,4,711,31,49,9,8.03,0,5.26,0.26,58.42,4.34,13.03,3.82,0.13,6.18,0.53,4.36,18.37
95MM26S1,554,49,1,29,1,255,48,55,34,6,76,0,486,22,67,8,8.84,0.18,5.23,0.18,46.03,8.66,9.93,6.14,1.08,13.72,0,4.53,11.94
95MM26S2,589,42,3,27,0,353,26,61,17,3,57,0,571,26,18,4,7.13,0.51,4.58,0,59.93,4.41,10.36,2.89,0.51,9.68,0,4.55,22.22
95MM27S1,519,65,3,35,4,143,31,45,21,5,164,3,268,16,244,21,12.52,0.58,6.74,0.77,27.55,5.97,8.67,4.05,0.96,31.60,0.58,5.97,8.61
95MM27S2,483,27,1,19,0,218,29,42,29,6,111,1,371,10,103,10,5.59,0.21,3.93,0,45.13,6.00,8.70,6.00,1.24,22.98,0.21,2.70,9.71
95MM28W1,685,50,3,56,0,226,52,53,39,5,200,1,441,25,241,33,7.30,0.44,8.18,0,32.99,7.59,7.74,5.69,0.73,29.20,0.15,5.67,13.69
95MM29W1,1235,117,4,72,9,558,86,119,50,5,206,9,949,34,286,42,9.47,0.32,5.83,0.73,45.18,6.96,9.64,4.05,0.40,16.68,0.73,3.58,14.69
95MM30W1,558,76,3,19,0,185,37,51,36,1,148,2,433,18,125,4,13.62,0.54,3.41,0,33.15,6.63,9.14,6.45,0.18,26.52,0.36,4.16,3.20
95NN01S1,520,60,5,26,0,266,27,64,1,4,60,7,480,22,40,9,11.54,0.96,5.00,0,51.15,5.19,12.31,0.19,0.77,11.54,1.35,4.58,22.50
95NN01S2,686,104,3,23,1,398,46,71,1,4,26,9,669,23,17,3,15.16,0.44,3.35,0.15,58.02,6.71,10.35,0.15,0.58,3.79,1.31,3.44,17.65
95NN02W1,955,62,1,39,2,572,47,145,2,1,81,3,913,33,42,7,6.49,0.10,4.08,0.21,59.90,4.92,15.18,0.21,0.10,8.48,0.31,3.61,16.67
95NN03S1,590,51,2,26,5,358,24,59,3,4,54,4,562,25,28,3,8.64,0.34,4.41,0.85,60.68,4.07,10.00,0.51,0.68,9.15,0.68,4.45,10.71
95NN03S2,619,49,1,13,5,400,30,51,2,3,59,6,581,12,38,2,7.92,0.16,2.10,0.81,64.62,4.85,8.24,0.32,0.48,9.53,0.97,2.07,5.26
95NN04W1,971,74,0,37,2,503,86,101,5,4,149,10,829,26,137,8,7.62,0,3.81,0.21,51.80,8.86,10.40,0.51,0.41,15.35,1.03,3.14,5.84
95NN05W1,1044,89,0,46,1,624,78,92,6,1,101,6,964,38,80,8,8.52,0,4.41,0.10,59.77,7.47,8.81,0.57,0.10,9.67,0.57,3.94,10.00
95NN06S1,393,47,0,18,0,190,24,47,2,1,61,3,343,13,50,5,11.96,0,4.58,0,48.35,6.11,11.96,0.51,0.25,15.52,0.76,3.79,10.00
95NN06S2,954,112,2,28,2,561,54,111,5,1,75,3,922,30,30,0,11.74,0.21,2.94,0.21,58.81,5.66,11.64,0.52,0.10,7.86,0.31,3.25,0
95NN07S1,676,50,0,29,2,405,40,69,5,1,70,5,634,25,42,4,7.40,0,4.29,0.30,59.91,5.92,10.21,0.74,0.15,10.36,0.74,3.94,9.52
95NN07S2,582,66,0,26,2,292,34,80,4,3,71,4,529,17,50,9,11.34,0,4.47,0.34,50.17,5.84,13.75,0.69,0.52,12.20,0.69,3.21,18.00
95NN08S1,691,95,2,22,4,443,24,57,1,1,35,7,669,19,22,5,13.75,0.29,3.18,0.58,64.11,3.47,8.25,0.14,0.14,5.07,1.01,2.84,22.73
95NN08S2,802,112,2,32,0,489,33,76,2,3,49,4,762,31,40,3,13.97,0.25,3.99,0,60.97,4.11,9.48,0.25,0.37,6.11,0.50,4.07,7.50
95NN09S1,840,126,0,10,1,572,26,80,0,3,17,5,820,7,20,3,15.00,0,1.19,0.12,68.10,3.10,9.52,0,0.36,2.02,0.60,0.85,15.00
95NN09S2,582,103,2,23,0,358,27,47,0,0,16,6,557,20,25,5,17.70,0.34,3.95,0,61.51,4.64,8.08,0,0,2.75,1.03,3.59,20.00
95NN10S1,516,61,2,10,2,307,19,54,4,8,42,7,487,11,27,1,11.82,0.39,1.94,0.39,59.50,3.68,10.47,0.78,1.55,8.14,1.36,2.26,3.70
95NN10S2,700,63,4,22,1,438,22,79,4,7,55,5,669,22,31,4,9.00,0.57,3.14,0.14,62.57,3.14,11.29,0.57,1.00,7.86,0.71,3.29,12.90
95NN11S1,757,87,2,37,0,455,37,115,2,1,19,2,727,32,30,7,11.49,0.26,4.89,0,60.11,4.89,15.19,0.26,0.13,2.51,0.26,4.40,23.33
95NN11S2,948,122,4,34,1,635,39,90,4,1,7,11,939,36,9,2,12.87,0.42,3.59,0.11,66.98,4.11,9.49,0.42,0.11,0.74,1.16,3.83,22.22
95NN12W1,1174,145,0,56,6,700,63,137,5,8,44,10,1123,47,51,9,12.35,0,4.77,0.51,59.63,5.37,11.67,0.43,0.68,3.75,0.85,4.19,17.65
95NN13W1,1358,185,4,32,1,924,48,122,1,3,27,11,1355,35,3,1,13.62,0.29,2.36,0.07,68.04,3.53,8.98,0.07,0.22,1.99,0.81,2.58,33.33
95NN14S1,689,93,0,30,2,436,28,78,2,3,11,6,664,26,25,4,13.50,0,4.35,0.29,63.28,4.06,11.32,0.29,0.44,1.60,0.87,3.92,16.00
95NN14S2,808,110,3,17,3,345,30,64,2,18,192,24,584,14,31,2,13.61,0.37,2.10,0.37,42.70,3.71,7.92,0.25,2.23,23.76,2.97,2.40,6.45
95NN15W1,1196,98,4,53,2,717,86,118,4,5,105,4,1066,43,128,14,8.19,0.33,4.43,0.17,59.95,7.19,9.87,0.33,0.42,8.78,0.33,4.03,10.94
95NN16S1,711,107,1,19,2,462,18,76,1,1,15,9,705,17,6,3,15.05,0.14,2.67,0.28,64.98,2.53,10.69,0.14,0.14,2.11,1.27,2.41,50.00
95NN16S2,778,107,4,26,1,514,22,71,0,5,16,12,763,27,15,3,13.75,0.51,3.34,0.13,66.07,2.83,9.13,0,0.64,2.06,1.54,3.54,20.00
95NN17W1,805,110,3,24,1,409,56,64,9,7,116,6,713,17,90,10,13.66,0.37,2.98,0.12,50.81,6.96,7.95,1.12,0.87,14.41,0.75,2.38,11.11
95NN18S1,422,37,1,21,2,231,27,37,2,2,62,0,378,20,44,2,8.77,0.24,4.98,0.47,54.74,6.40,8.77,0.47,0.47,14.69,0,5.29,4.55
95NN18S2,612,63,0,9,1,411,20,66,6,2,30,4,602,7,9,2,10.29,0,1.47,0.16,67.16,3.27,10.78,0.98,0.33,4.90,0.65,1.16,22.22
95NN19S1,764,57,2,26,7,517,32,70,0,4,43,6,731,26,33,2,7.46,0.26,3.40,0.92,67.67,4.19,9.16,0,0.52,5.63,0.79,3.56,6.06
95NN19S2,817,107,3,24,1,542,32,64,2,0,33,9,803,26,14,1,13.10,0.37,2.94,0.12,66.34,3.92,7.83,0.24,0,4.04,1.10,3.24,7.14
95NN20W1,1332,214,4,30,9,841,49,137,6,1,26,15,1308,28,20,5,16.07,0.30,2.25,0.68,63.14,3.68,10.29,0.45,0.08,1.95,1.13,2.14,25.00
95NN21W1,980,95,4,28,1,552,44,103,4,10,132,7,917,26,58,6,9.69,0.41,2.86,0.10,56.33,4.49,10.51,0.41,1.02,13.47,0.71,2.84,10.34
95NN22W1,1161,184,1,31,3,704,42,132,1,4,36,23,1141,29,19,3,15.85,0.09,2.67,0.26,60.64,3.62,11.37,0.09,0.34,3.10,1.98,2.54,15.79
95NN23S1,634,90,4,12,1,419,29,57,7,1,11,3,625,15,6,1,14.20,0.63,1.89,0.16,66.09,4.57,8.99,1.10,0.16,1.74,0.47,2.40,16.67
95NN23S2,746,87,1,19,1,458,44,90,6,2,33,5,717,19,25,0,11.66,0.13,2.55,0.13,61.39,5.90,12.06,0.80,0.27,4.42,0.67,2.65,0
95OO01W1,989,204,0,16,0,599,31,105,5,1,10,18,976,16,13,0,20.63,0,1.62,0,60.57,3.13,10.62,0.51,0.10,1.01,1.82,1.64,0
95OO02W1,1028,189,5,6,0,630,33,115,1,0,32,17,991,11,37,0,18.39,0.49,0.58,0,61.28,3.21,11.19,0.10,0,3.11,1.65,1.11,0
95OO03W1,1139,192,1,18,1,726,39,91,4,3,52,12,1102,16,37,3,16.86,0.09,1.58,0.09,63.74,3.42,7.99,0.35,0.26,4.57,1.05,1.45,8.11
95OO04W1,998,204,3,13,0,610,35,81,8,0,25,19,970,16,28,0,20.44,0.30,1.30,0,61.12,3.51,8.12,0.80,0,2.51,1.90,1.65,0
95OO05W1,1072,122,1,63,1,490,132,88,57,2,111,5,810,32,262,32,11.38,0.09,5.88,0.09,45.71,12.31,8.21,5.32,0.19,10.35,0.47,3.95,12.21
95OO06W1,1306,223,2,19,0,846,49,99,4,4,46,14,1276,20,30,1,17.08,0.15,1.45,0,64.78,3.75,7.58,0.31,0.31,3.52,1.07,1.57,3.33
95OO07W1,1147,220,2,19,1,727,31,102,2,2,26,15,1130,18,17,3,19.18,0.17,1.66,0.09,63.38,2.70,8.89,0.17,0.17,2.27,1.31,1.59,17.65
95OO08W1,1154,183,2,10,1,750,47,109,11,3,25,13,1134,12,20,0,15.86,0.17,0.87,0.09,64.99,4.07,9.45,0.95,0.26,2.17,1.13,1.06,0
95OO09W1,952,174,2,9,0,590,38,91,2,3,21,22,928,10,24,1,18.28,0.21,0.95,0,61.97,3.99,9.56,0.21,0.32,2.21,2.31,1.08,4.17
95OO10W1,1229,170,4,21,2,733,79,141,7,8,50,14,1178,21,51,4,13.83,0.33,1.71,0.16,59.64,6.43,11.47,0.57,0.65,4.07,1.14,1.78,7.84
95OO11W1,783,74,2,24,1,447,66,97,7,5,57,3,716,18,67,8,9.45,0.26,3.07,0.13,57.09,8.43,12.39,0.89,0.64,7.28,0.38,2.51,11.94
95OO12W1,1068,120,5,16,1,671,74,127,5,5,37,7,1038,18,30,3,11.24,0.47,1.50,0.09,62.83,6.93,11.89,0.47,0.47,3.46,0.66,1.73,10.00
95OO13W1,1300,163,2,23,2,706,97,101,35,4,156,11,1147,17,152,8,12.54,0.15,1.77,0.15,54.31,7.46,7.77,2.69,0.31,12.00,0.85,1.48,5.26
95OO14W1,1091,187,0,16,3,678,49,108,6,5,29,10,1057,15,34,1,17.14,0,1.47,0.27,62.14,4.49,9.90,0.55,0.46,2.66,0.92,1.42,2.94
95OO15W1,828,109,1,37,2,414,84,70,20,5,83,3,678,12,150,26,13.16,0.12,4.47,0.24,50.00,10.14,8.45,2.42,0.60,10.02,0.36,1.77,17.33
95OO16W1,910,139,4,8,0,514,46,80,5,3,97,14,874,12,36,0,15.27,0.44,0.88,0,56.48,5.05,8.79,0.55,0.33,10.66,1.54,1.37,0
95OO17W1,1228,156,5,13,5,839,54,106,7,9,19,15,1215,18,13,0,12.70,0.41,1.06,0.41,68.32,4.40,8.63,0.57,0.73,1.55,1.22,1.48,0
95OO18W1,1309,152,7,22,3,723,95,121,25,7,148,6,1141,23,168,6,11.61,0.53,1.68,0.23,55.23,7.26,9.24,1.91,0.53,11.31,0.46,2.02,3.57
95OO19W1,1326,191,3,19,2,811,72,155,16,2,41,14,1272,20,54,2,14.40,0.23,1.43,0.15,61.16,5.43,11.69,1.21,0.15,3.09,1.06,1.57,3.70
95OO20W1,914,102,1,26,5,560,61,93,7,4,44,11,863,20,51,7,11.16,0.11,2.84,0.55,61.27,6.67,10.18,0.77,0.44,4.81,1.20,2.32,13.73
95OO21W1,920,82,4,54,1,465,87,79,24,4,111,9,739,26,181,32,8.91,0.43,5.87,0.11,50.54,9.46,8.59,2.61,0.43,12.07,0.98,3.52,17.68
95OO22W1,1239,209,3,8,1,785,37,148,2,2,18,26,1226,11,13,0,16.87,0.24,0.65,0.08,63.36,2.99,11.95,0.16,0.16,1.45,2.10,0.90,0
95PP01W1,1161,147,1,17,3,763,43,107,4,17,48,11,1121,12,40,6,12.66,0.09,1.46,0.26,65.72,3.70,9.22,0.34,1.46,4.13,0.95,1.07,15.00
95PP02W1,1018,181,2,18,2,636,30,92,3,3,39,12,995,18,23,2,17.78,0.20,1.77,0.20,62.48,2.95,9.04,0.29,0.29,3.83,1.18,1.81,8.70
95PP03W1,1011,169,2,12,0,615,37,99,1,5,59,12,974,12,36,2,16.72,0.20,1.19,0,60.83,3.66,9.79,0.10,0.49,5.84,1.19,1.23,5.56
95PP04W1,1411,226,0,16,2,952,53,111,5,5,27,14,1387,14,19,2,16.02,0,1.13,0.14,67.47,3.76,7.87,0.35,0.35,1.91,0.99,1.01,10.53
95PP05W1,1044,221,2,11,0,637,32,98,3,2,25,13,1026,12,14,1,21.17,0.19,1.05,0,61.02,3.07,9.39,0.29,0.19,2.39,1.25,1.17,7.14
95PP06S1,848,61,1,12,1,478,53,112,37,7,85,1,755,8,93,5,7.19,0.12,1.42,0.12,56.37,6.25,13.21,4.36,0.83,10.02,0.12,1.06,5.38
95PP06S2,891,107,1,7,2,528,41,70,10,6,114,5,828,7,63,1,12.01,0.11,0.79,0.22,59.26,4.60,7.86,1.12,0.67,12.79,0.56,0.85,1.59
95PP07W1,1215,192,4,20,1,807,51,98,7,2,25,8,1184,20,30,4,15.80,0.33,1.65,0.08,66.42,4.20,8.07,0.58,0.16,2.06,0.66,1.69,13.33
95PP08W1,1236,201,4,21,1,789,32,121,3,2,48,14,1210,20,26,5,16.26,0.32,1.70,0.08,63.83,2.59,9.79,0.24,0.16,3.88,1.13,1.65,19.23
95PP09W1,560,50,0,2,1,238,46,29,18,6,164,6,407,1,147,1,8.93,0,0.36,0.18,42.50,8.21,5.18,3.21,1.07,29.29,1.07,0.25,0.68
95PP10W1,974,161,5,7,0,609,35,115,2,2,23,15,961,11,13,1,16.53,0.51,0.72,0,62.53,3.59,11.81,0.21,0.21,2.36,1.54,1.14,7.69
95PP11W1,985,92,2,10,2,561,54,88,25,10,132,9,876,7,108,5,9.34,0.20,1.02,0.20,56.95,5.48,8.93,2.54,1.02,13.40,0.91,0.80,4.63
95PP12W1,1116,190,3,13,2,711,35,124,1,4,25,8,1100,16,16,0,17.03,0.27,1.16,0.18,63.71,3.14,11.11,0.09,0.36,2.24,0.72,1.45,0
95PP13W1,959,103,3,12,0,599,41,100,5,6,87,3,876,13,83,2,10.74,0.31,1.25,0,62.46,4.28,10.43,0.52,0.63,9.07,0.31,1.48,2.41
95PP14S1,602,94,3,8,0,393,22,58,4,1,16,3,564,10,38,1,15.61,0.50,1.33,0,65.28,3.65,9.63,0.66,0.17,2.66,0.50,1.77,2.63
95PP14S2,909,140,1,7,0,560,25,100,3,3,52,18,882,6,21,2,15.40,0.11,0.77,0,61.61,2.75,11.00,0.33,0.33,5.72,1.98,0.68,9.52
95PP15W1,1450,202,3,18,5,946,71,145,5,2,35,18,1415,17,31,4,13.93,0.21,1.24,0.34,65.24,4.90,10.00,0.34,0.14,2.41,1.24,1.20,12.90
95PP16W1,815,120,2,6,0,509,29,107,3,2,28,9,796,8,16,0,14.72,0.25,0.74,0,62.45,3.56,13.13,0.37,0.25,3.44,1.10,1.01,0
95PP17W1,921,115,0,16,8,485,66,111,16,3,95,6,818,12,103,4,12.49,0,1.74,0.87,52.66,7.17,12.05,1.74,0.33,10.31,0.65,1.47,3.88
95PP18W1,1431,239,1,11,3,937,42,144,2,5,32,15,1399,12,28,0,16.70,0.07,0.77,0.21,65.48,2.94,10.06,0.14,0.35,2.24,1.05,0.86,0
95PP19W1,908,163,1,22,4,535,26,95,3,5,44,10,873,16,35,7,17.95,0.11,2.42,0.44,58.92,2.86,10.46,0.33,0.55,4.85,1.10,1.83,20.00
95PP20W1,1365,145,5,14,4,776,89,129,39,15,141,8,1218,15,147,4,10.62,0.37,1.03,0.29,56.85,6.52,9.45,2.86,1.10,10.33,0.59,1.23,2.72
95PP21W1,913,157,5,11,2,573,36,83,1,2,35,8,892,15,21,1,17.20,0.55,1.20,0.22,62.76,3.94,9.09,0.11,0.22,3.83,0.88,1.68,4.76
95PP22W1,1034,109,0,20,0,652,44,111,24,11,55,8,979,17,54,3,10.54,0,1.93,0,63.06,4.26,10.74,2.32,1.06,5.32,0.77,1.74,5.56
95PP23W1,1122,207,2,11,2,676,45,123,4,2,33,17,1056,12,39,1,18.45,0.18,0.98,0.18,60.25,4.01,10.96,0.36,0.18,2.94,1.52,1.14,2.56
95QQ01W1,519,38,19,21,3,252,38,53,6,4,84,1,419,21,100,19,7.32,3.66,4.05,0.58,48.55,7.32,10.21,1.16,0.77,16.18,0.19,5.01,19.00
95QQ02W1,1270,147,44,10,14,849,45,118,4,6,22,11,1240,51,30,3,11.57,3.46,0.79,1.10,66.85,3.54,9.29,0.31,0.47,1.73,0.87,4.11,10.00
95QQ03W1,395,17,7,30,3,182,47,45,13,2,44,5,308,24,87,13,4.30,1.77,7.59,0.76,46.08,11.90,11.39,3.29,0.51,11.14,1.27,7.79,14.94
95QQ04W1,644,46,7,17,1,329,52,78,8,3,98,5,551,16,93,8,7.14,1.09,2.64,0.16,51.09,8.07,12.11,1.24,0.47,15.22,0.78,2.90,8.60
95QQ05W1,1309,111,18,53,6,859,55,146,8,2,39,12,1281,62,27,9,8.48,1.38,4.05,0.46,65.62,4.20,11.15,0.61,0.15,2.98,0.92,4.84,33.33
95QQ06W1,804,102,3,24,1,459,56,81,5,2,63,8,760,21,43,6,12.69,0.37,2.99,0.12,57.09,6.97,10.07,0.62,0.25,7.84,1.00,2.76,13.95
95QQ07W1,698,53,18,34,1,323,44,51,8,8,149,9,537,30,159,22,7.59,2.58,4.87,0.14,46.28,6.30,7.31,1.15,1.15,21.35,1.29,5.59,13.84
95QQ08W1,515,34,8,37,2,248,51,60,9,3,59,4,436,30,79,15,6.60,1.55,7.18,0.39,48.16,9.90,11.65,1.75,0.58,11.46,0.78,6.88,18.99
95QQ09W1,714,38,4,21,0,385,47,89,2,2,116,10,659,24,55,1,5.32,0.56,2.94,0,53.92,6.58,12.46,0.28,0.28,16.25,1.40,3.64,1.82
95QQ10W1,844,138,3,17,0,517,39,85,1,2,29,13,813,17,31,3,16.35,0.36,2.01,0,61.26,4.62,10.07,0.12,0.24,3.44,1.54,2.09,9.68
