GeographyCode,QS103NI0001,QS103NI0002,QS103NI0003,QS103NI0004,QS103NI0005,QS103NI0006,QS103NI0007,QS103NI0008,QS103NI0009,QS103NI0010,QS103NI0011,QS103NI0012,QS103NI0013,QS103NI0014,QS103NI0015,QS103NI0016,QS103NI0017,QS103NI0018,QS103NI0019,QS103NI0020,QS103NI0021,QS103NI0022,QS103NI0023,QS103NI0024,QS103NI0025,QS103NI0026,QS103NI0027,QS103NI0028,QS103NI0029,QS103NI0030,QS103NI0031,QS103NI0032,QS103NI0033,QS103NI0034,QS103NI0035,QS103NI0036,QS103NI0037,QS103NI0038,QS103NI0039,QS103NI0040,QS103NI0041,QS103NI0042,QS103NI0043,QS103NI0044,QS103NI0045,QS103NI0046,QS103NI0047,QS103NI0048,QS103NI0049,QS103NI0050,QS103NI0051,QS103NI0052,QS103NI0053,QS103NI0054,QS103NI0055,QS103NI0056,QS103NI0057,QS103NI0058,QS103NI0059,QS103NI0060,QS103NI0061,QS103NI0062,QS103NI0063,QS103NI0064,QS103NI0065,QS103NI0066,QS103NI0067,QS103NI0068,QS103NI0069,QS103NI0070,QS103NI0071,QS103NI0072,QS103NI0073,QS103NI0074,QS103NI0075,QS103NI0076,QS103NI0077,QS103NI0078,QS103NI0079,QS103NI0080,QS103NI0081,QS103NI0082,QS103NI0083,QS103NI0084,QS103NI0085,QS103NI0086,QS103NI0087,QS103NI0088,QS103NI0089,QS103NI0090,QS103NI0091,QS103NI0092,QS103NI0093,QS103NI0094,QS103NI0095,QS103NI0096,QS103NI0097,QS103NI0098,QS103NI0099,QS103NI0100,QS103NI0101,QS103NI0102
95VV21S1,2302,32,49,39,55,51,43,40,38,41,32,38,35,24,34,34,34,44,33,29,33,29,23,29,29,34,38,29,21,30,32,38,45,38,27,41,43,36,40,36,41,40,39,40,40,41,30,33,33,28,33,29,15,16,24,16,23,25,24,14,23,16,17,17,23,23,24,20,13,14,7,6,6,9,8,12,11,6,5,4,7,5,8,7,5,7,6,4,1,2,3,1,1,0,1,0,0,0,0,0,0,0
95VV21S2,1735,35,32,31,32,31,31,33,30,24,22,36,25,38,27,32,38,24,23,27,21,16,27,17,18,21,22,22,23,21,21,23,31,22,22,32,30,12,25,25,26,21,28,26,25,35,32,24,31,30,23,21,15,17,17,17,19,14,15,13,16,24,13,23,16,12,10,15,6,10,14,9,11,5,11,4,4,6,7,8,4,6,5,4,6,5,1,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0
95VV22W1,2836,48,40,53,61,51,44,53,53,36,55,35,47,39,39,49,37,54,39,42,34,40,25,38,38,46,30,38,38,48,47,44,45,42,50,36,25,46,45,52,24,44,34,39,41,40,30,24,35,42,31,34,35,37,30,33,26,37,30,34,29,30,24,23,29,29,27,22,23,13,17,13,11,18,11,13,18,16,14,10,6,11,8,5,9,8,6,9,4,4,5,1,2,1,1,2,1,1,0,0,0,0
95VV23W1,2893,42,45,44,36,35,23,26,32,36,33,31,51,35,33,38,41,36,37,45,32,44,40,35,45,28,35,40,42,39,37,45,32,26,30,40,32,24,30,49,30,33,34,44,30,35,38,43,47,47,48,38,46,43,41,36,35,45,54,35,40,36,24,35,28,28,32,21,28,35,23,23,30,26,23,23,25,22,17,23,11,19,6,7,8,15,13,9,10,4,3,6,4,3,2,1,2,0,1,1,0,0
95VV24S1,1532,11,16,15,19,17,15,11,14,22,24,21,18,16,24,22,26,21,25,19,14,10,15,22,13,18,13,16,17,21,15,17,11,10,18,8,16,15,13,21,19,24,15,25,21,32,24,16,34,27,27,29,25,38,16,27,15,26,15,23,24,14,21,18,13,24,17,14,10,18,7,16,12,8,10,15,8,9,7,14,10,13,8,7,14,9,8,11,7,6,5,5,1,2,2,2,4,0,2,0,0,0
95VV24S2,1535,17,26,14,16,21,12,16,14,14,15,12,14,19,24,24,14,18,28,13,16,12,13,19,25,25,22,22,20,24,20,24,28,26,24,19,20,20,23,23,29,20,21,11,22,14,27,22,18,19,28,26,19,16,22,10,19,20,18,18,15,12,18,20,15,17,25,15,16,19,8,15,16,15,20,14,11,8,16,4,8,17,13,7,2,3,6,5,5,3,2,3,2,1,1,0,1,1,1,0,0,0
95VV25S1,1845,33,36,19,54,35,27,40,35,31,34,39,27,38,32,29,33,26,26,35,16,21,13,23,28,17,26,19,25,30,21,19,25,21,33,29,26,24,17,19,27,31,24,28,32,23,28,25,20,14,22,31,31,18,16,13,25,26,12,20,15,20,16,13,13,19,17,16,11,19,10,16,12,7,8,7,16,7,6,1,5,3,6,7,3,7,5,2,2,1,1,4,1,1,0,0,0,0,1,0,0,0
95VV25S2,1925,30,33,31,29,42,24,35,32,39,30,28,31,37,32,35,37,36,30,22,18,21,26,16,24,28,22,22,30,29,32,21,25,23,35,25,26,27,19,25,30,29,35,32,38,29,25,36,32,23,23,17,22,19,24,29,21,14,20,20,15,17,16,19,16,15,20,13,13,7,5,22,8,11,6,13,9,8,5,11,8,5,6,7,3,5,4,2,2,0,5,0,1,0,1,2,0,0,0,0,0,0
95VV26W1,3583,77,70,67,73,59,63,67,47,52,66,60,49,37,64,49,53,61,60,54,39,49,41,53,45,49,63,49,56,49,59,44,68,48,44,45,51,61,58,63,64,51,55,52,62,39,47,65,45,59,51,39,37,31,36,27,28,29,38,26,36,27,35,33,29,24,32,20,24,16,23,16,22,17,15,21,19,22,14,8,8,16,7,8,3,7,6,9,7,5,4,1,1,2,1,0,0,0,0,0,1,1
95VV27W1,2284,23,27,29,29,16,29,20,25,27,16,26,23,21,22,23,23,13,22,28,19,32,32,33,29,39,33,41,38,44,38,46,47,42,41,34,43,23,36,34,33,27,36,27,26,31,21,27,21,30,27,33,25,21,33,38,27,33,32,26,20,19,32,39,27,23,30,26,25,29,16,17,13,15,13,22,12,24,16,18,11,9,14,7,6,10,10,3,9,8,6,3,2,4,1,2,0,1,1,1,0,0
95VV28S1,2210,37,38,38,37,31,24,33,26,30,23,26,32,30,24,19,25,33,33,21,30,31,31,21,35,44,37,41,36,43,35,37,42,30,39,30,44,35,41,43,31,36,36,27,23,31,23,31,27,33,26,29,23,25,26,25,23,11,24,22,26,25,21,14,20,21,16,15,19,14,13,12,15,14,14,12,11,11,6,8,8,11,7,8,6,2,11,4,4,5,6,2,2,2,1,3,1,3,0,0,0,0
95VV28S2,1320,13,16,18,10,11,15,11,11,14,11,7,26,14,17,16,23,17,25,21,14,16,18,24,24,12,27,17,23,16,17,19,16,26,18,20,10,10,6,10,15,17,15,26,16,21,14,14,25,19,27,12,24,22,19,22,13,13,13,14,15,22,16,22,14,12,10,15,8,12,11,11,12,7,12,9,9,7,8,8,8,11,8,9,9,1,4,6,9,3,3,1,2,1,1,0,1,0,1,0,1,1
95VV29W1,3366,67,58,54,66,67,56,62,61,46,52,60,49,61,50,63,52,67,52,44,33,39,30,46,37,44,41,42,35,42,37,44,48,44,44,50,40,52,41,45,42,38,66,42,55,48,61,58,46,52,55,33,40,41,29,38,42,38,32,34,26,26,32,34,32,37,25,21,38,24,19,22,15,15,18,14,9,21,8,12,20,15,9,8,9,12,2,9,6,4,4,4,2,0,1,0,2,0,0,0,0,0
95VV30S1,1614,23,32,13,23,10,15,9,14,13,18,11,19,19,24,25,20,24,30,23,25,19,20,18,15,22,30,24,25,26,31,23,25,14,21,15,22,11,22,21,19,19,20,15,22,18,19,19,35,29,35,25,24,27,30,22,18,17,14,24,27,18,22,16,24,22,23,17,20,17,20,12,11,7,6,14,13,15,9,10,9,4,6,6,5,5,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,1
95VV30S2,1389,20,23,24,17,14,19,8,10,15,12,21,10,12,15,16,18,19,17,15,24,15,22,23,27,26,23,28,17,29,12,29,26,15,17,15,10,15,20,19,17,15,16,17,17,15,14,21,24,19,22,22,18,25,17,20,18,16,21,13,14,11,8,10,17,12,12,24,18,17,9,7,8,9,8,4,6,4,4,6,5,5,8,10,5,18,8,5,7,8,4,3,2,0,3,1,1,2,2,0,0,0
95WW01S1,1441,11,15,17,7,11,7,9,12,11,15,11,11,13,10,14,9,14,12,10,23,24,19,18,31,22,34,19,17,10,10,10,13,14,16,11,16,15,8,17,17,23,12,9,14,15,25,18,22,18,26,17,18,19,22,26,23,17,18,26,21,16,16,18,21,14,18,21,15,19,17,14,14,19,15,14,12,18,16,21,11,8,15,12,15,16,14,10,7,8,11,9,4,5,2,1,1,2,0,0,0,0
95WW01S2,1373,21,29,29,19,24,28,9,15,13,23,11,11,18,21,12,9,16,19,19,17,14,18,14,17,12,18,19,23,22,27,25,23,26,23,22,21,19,21,26,17,22,18,19,18,12,14,21,22,19,17,16,24,12,16,22,10,17,13,14,9,15,8,12,7,9,7,7,9,3,2,5,5,14,15,5,12,14,5,7,14,12,12,12,12,8,8,5,4,9,4,3,2,1,0,0,1,0,0,0,0,0
95WW02S1,1786,22,24,20,28,34,19,29,18,26,11,22,22,22,17,24,29,17,24,25,17,17,18,27,17,23,18,21,23,26,20,30,15,18,26,12,29,17,22,21,16,22,20,17,22,30,28,27,31,27,27,31,27,25,24,28,19,15,27,21,29,27,33,33,18,14,17,13,22,23,16,14,13,9,14,9,17,15,7,12,6,9,7,12,5,6,13,6,3,4,9,4,2,0,8,0,1,1,0,1,0,0
95WW02S2,2065,32,21,31,37,28,26,35,36,22,30,25,25,34,28,46,38,30,42,45,21,30,32,33,16,21,19,27,9,27,22,24,22,24,20,29,33,32,40,31,27,33,23,36,43,45,36,33,34,34,31,32,20,18,30,26,27,19,21,7,19,17,13,11,15,18,14,19,24,22,17,15,17,14,9,9,9,11,6,6,7,10,10,8,7,5,7,5,6,7,1,1,0,3,4,0,1,0,0,0,0,0
95WW03S1,1627,22,18,20,12,10,17,12,18,13,15,16,19,16,20,18,12,12,19,14,19,20,22,30,28,27,22,30,25,25,26,22,24,19,17,18,19,12,20,29,13,17,14,16,23,24,33,19,21,21,24,28,14,16,25,24,30,16,17,14,25,23,15,29,17,14,21,13,17,13,12,13,9,21,15,17,15,9,14,15,21,12,15,15,15,12,2,11,5,6,5,4,0,4,2,2,2,0,0,1,0,0
95WW03S2,2011,47,39,41,36,29,36,26,32,25,19,23,33,25,26,21,30,30,16,18,15,22,18,23,22,28,23,26,33,31,37,34,39,40,35,41,34,33,28,40,43,40,32,46,37,29,30,34,24,30,17,15,26,32,20,16,13,16,18,20,19,27,16,15,14,14,7,18,10,19,12,11,8,13,4,13,17,13,4,8,6,4,6,8,10,5,3,2,5,2,1,0,1,1,0,0,1,2,0,0,0,0
95WW04S1,1611,31,27,16,29,23,23,16,17,27,21,22,28,28,30,22,25,29,21,23,23,14,19,16,18,25,27,19,27,27,25,16,42,26,26,22,20,21,35,25,19,30,20,27,23,14,15,18,25,22,19,13,16,11,22,10,12,8,7,17,13,23,15,14,19,32,25,20,18,23,13,12,9,15,15,9,7,9,8,2,6,1,8,4,1,4,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
95WW04S2,1255,23,15,19,20,22,11,15,11,8,12,15,18,13,10,14,18,16,14,16,13,14,12,12,10,12,17,28,12,12,16,13,23,11,15,23,17,22,21,22,21,22,15,15,22,18,10,19,16,11,20,15,8,11,16,14,14,12,11,15,20,28,31,19,26,25,20,19,20,17,11,15,12,8,6,8,6,5,8,8,3,5,2,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95WW05S1,1517,28,27,16,18,24,13,15,22,14,12,11,10,15,17,25,19,15,26,17,16,20,22,19,19,22,24,14,16,19,25,18,31,25,22,14,19,31,19,20,25,24,25,27,20,13,27,21,22,18,21,25,19,18,28,20,29,25,22,16,15,24,14,24,25,25,22,23,20,11,13,2,8,13,7,8,12,8,8,1,1,4,3,5,2,4,2,1,1,2,0,2,1,0,0,1,1,0,0,0,0,0
95WW05S2,1255,10,20,20,10,12,17,10,13,5,11,15,10,17,10,14,11,10,12,14,10,13,18,11,12,17,21,17,14,11,9,12,12,16,19,10,17,15,16,11,14,24,13,19,16,27,13,13,12,26,15,10,18,20,14,7,16,11,14,18,22,17,9,14,21,22,11,11,21,11,8,14,12,19,13,18,7,12,9,12,15,15,13,12,12,14,11,9,7,3,6,6,2,3,0,0,0,1,0,1,0,0
95WW06S1,1525,20,20,14,15,27,17,15,15,13,20,18,17,16,16,17,18,23,17,13,18,18,16,20,20,10,18,28,16,30,16,9,15,19,22,27,9,14,24,16,16,21,22,26,19,22,27,24,18,20,23,22,18,25,18,34,21,34,27,36,17,21,21,24,13,24,23,19,21,19,16,9,10,13,15,7,7,11,8,5,5,6,4,4,9,5,4,3,5,3,1,1,2,1,0,0,0,0,0,0,0,0
95WW06S2,1622,15,23,26,26,24,21,26,22,24,25,17,25,22,18,16,12,24,22,15,11,16,17,11,13,14,11,13,17,13,11,17,20,12,19,16,27,28,20,24,35,27,47,27,30,24,28,32,19,22,18,26,24,21,31,19,24,27,18,14,22,22,18,16,16,17,14,10,17,18,9,14,11,29,14,8,14,15,12,8,10,5,3,6,3,9,5,8,6,3,5,4,0,1,0,1,1,1,1,0,0,0
95WW07S1,1809,17,16,18,17,17,26,20,19,24,24,22,32,28,24,24,17,30,21,28,23,18,20,30,20,22,8,13,11,13,14,21,12,14,12,18,21,24,16,20,28,29,27,34,30,27,33,33,37,25,36,28,33,22,29,25,22,25,28,28,23,25,26,26,20,28,17,28,15,24,16,10,21,12,14,13,9,11,10,16,12,12,6,14,9,8,6,6,6,2,1,3,1,1,0,2,1,1,0,0,0,1
95WW07S2,2446,25,44,41,41,53,34,26,29,20,36,24,27,32,27,33,32,30,26,29,22,30,28,23,23,29,23,33,27,31,29,39,33,41,30,39,36,40,39,36,46,40,42,34,36,42,33,37,36,27,39,29,36,33,32,32,37,27,25,29,31,27,13,18,26,26,23,28,17,18,12,11,17,14,15,12,16,13,12,20,13,15,17,12,12,11,4,7,15,7,6,7,4,4,5,1,1,1,1,1,0,1
95WW08S1,1219,18,18,27,22,8,17,18,13,9,17,13,16,12,20,17,13,21,13,15,14,12,11,18,7,21,12,14,17,15,15,26,24,16,15,17,11,27,13,20,17,19,13,18,21,22,9,15,16,11,20,22,17,13,20,11,13,13,6,8,16,17,12,12,15,14,16,20,22,19,10,9,4,6,13,11,8,9,8,6,5,2,5,5,4,3,1,6,0,1,0,0,3,0,0,1,0,0,0,0,0,0
95WW08S2,1340,17,14,10,10,11,11,9,9,16,18,16,21,13,20,11,10,22,9,19,12,12,17,12,12,11,12,12,13,6,15,13,13,18,15,18,16,21,19,13,24,15,24,19,19,18,16,17,12,15,19,16,12,20,16,15,14,11,24,20,11,22,13,27,22,18,17,23,15,22,20,12,26,23,19,20,17,16,17,5,12,8,9,9,9,10,6,3,4,2,5,1,0,1,1,1,0,0,1,0,1,0
95WW09S1,1276,14,18,16,21,14,17,19,14,17,16,20,17,18,11,16,14,22,9,12,13,17,16,7,18,15,16,16,16,21,16,19,22,18,20,17,13,8,17,12,8,9,10,14,14,16,13,12,13,18,14,23,9,23,15,15,12,16,16,13,22,17,21,9,15,16,15,18,16,15,17,13,11,28,12,9,8,13,17,15,9,6,6,9,9,4,2,5,2,3,2,1,0,5,0,0,0,0,1,0,0,0
95WW09S2,1258,8,9,11,11,7,9,10,15,12,14,8,9,8,15,18,12,13,16,14,9,15,12,11,21,8,11,13,6,8,12,6,14,13,13,6,10,16,13,13,13,11,10,10,17,13,19,15,17,15,12,19,21,11,16,14,17,19,16,23,15,26,21,27,27,25,31,30,28,23,21,18,24,26,21,14,22,13,13,9,10,12,5,7,7,6,6,2,2,3,4,0,0,1,1,0,0,0,1,0,0,0
95WW10S1,1718,24,30,32,27,34,35,22,28,32,16,17,24,25,22,24,18,20,20,14,23,21,22,17,20,26,25,16,33,19,22,18,19,30,25,27,25,23,27,28,39,37,26,34,29,23,24,26,33,25,19,29,29,16,23,23,29,17,22,10,14,16,17,21,11,14,18,10,10,17,7,9,8,10,10,8,11,10,7,8,9,5,5,2,3,6,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0
95WW10S2,1228,16,16,22,15,13,11,15,19,16,11,16,10,26,19,13,14,14,15,11,17,12,20,7,17,15,15,12,17,17,12,21,9,17,24,12,10,15,12,13,12,21,16,29,12,16,8,13,15,15,12,15,17,13,14,14,7,12,16,11,12,11,12,15,12,15,17,12,15,13,21,13,14,13,11,19,16,12,10,7,10,11,10,11,7,5,6,5,7,4,2,3,0,2,0,1,0,0,0,0,0,0
95WW11S1,1697,23,24,20,20,19,28,23,20,30,25,23,32,29,28,28,19,26,32,18,27,31,27,24,34,15,27,18,14,18,14,19,16,23,20,8,18,15,18,18,26,34,21,27,32,31,26,23,25,36,38,37,28,32,33,23,25,27,21,18,16,12,14,18,13,18,15,17,15,11,14,6,7,6,9,4,7,7,10,3,8,5,6,5,4,5,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
95WW11S2,1381,17,11,13,16,9,14,15,18,15,17,13,14,15,22,23,16,20,27,16,22,24,21,13,17,18,14,22,8,12,20,17,18,12,14,15,12,9,16,18,14,18,19,16,12,16,16,28,31,19,24,22,18,16,19,12,13,19,14,8,19,20,20,16,25,19,17,17,17,16,22,9,19,10,18,14,22,10,10,9,18,4,6,9,3,6,3,2,3,3,2,1,1,1,1,2,0,0,0,0,0,0
95WW12W1,2409,27,36,30,48,29,34,42,30,29,35,25,30,25,19,26,21,20,40,25,28,32,33,42,49,35,36,41,41,39,38,35,34,35,27,20,25,18,23,34,37,26,24,25,51,36,38,32,34,32,34,32,33,41,31,21,24,20,21,27,20,25,21,24,22,15,11,18,18,18,19,19,26,19,26,17,19,21,17,19,17,18,13,19,12,13,14,14,10,8,5,7,2,2,3,0,0,2,1,0,0,0
95WW13S1,1840,24,22,27,15,22,23,25,22,18,23,20,18,29,33,17,15,29,17,32,20,21,15,19,21,12,28,27,28,20,21,20,21,18,25,25,14,25,16,26,31,19,32,37,33,25,37,34,35,24,31,34,30,20,24,23,30,24,30,15,22,28,25,18,22,27,23,19,25,20,19,11,8,24,14,14,12,6,5,10,7,6,6,8,6,9,3,4,3,4,1,3,2,3,1,0,1,0,0,0,0,0
95WW13S2,1834,33,31,15,36,27,27,26,25,29,25,27,17,31,31,15,32,25,25,20,18,14,12,14,21,13,22,20,22,16,23,24,28,29,21,27,27,28,28,26,40,25,40,39,28,45,23,39,21,33,32,24,36,31,28,23,14,24,19,17,19,28,22,18,20,16,17,14,11,18,11,6,12,10,11,6,8,9,10,9,6,3,11,2,4,4,3,6,4,0,2,0,2,0,0,0,0,1,0,0,0,0
95WW14W1,2262,29,35,38,32,36,30,28,33,25,17,29,32,20,38,26,23,30,39,30,32,27,36,19,38,44,34,38,47,36,31,34,45,17,29,28,34,27,16,28,31,35,27,24,28,32,25,29,31,37,24,25,27,30,30,33,31,20,29,26,15,15,13,17,19,18,13,16,16,28,15,8,22,15,18,17,16,17,12,15,16,16,10,21,11,18,19,4,7,4,7,5,4,3,2,1,2,0,1,0,0,2
95WW15S1,1661,34,28,35,22,30,27,26,20,20,25,18,24,20,18,25,21,18,22,30,18,13,18,15,21,17,27,40,23,23,21,24,23,26,25,23,34,24,31,21,29,17,26,21,25,21,25,24,26,20,15,20,25,18,12,10,19,19,12,21,12,9,12,21,14,8,6,12,12,10,5,11,21,15,12,9,12,9,14,8,10,11,13,2,9,10,7,6,3,2,4,5,1,3,3,2,1,1,0,1,0,0
95WW15S2,1655,19,14,15,14,14,13,12,17,16,11,28,16,25,36,31,17,25,20,25,14,20,28,20,28,23,21,25,13,16,18,14,24,15,16,16,21,16,16,25,14,19,22,28,24,29,22,22,29,33,32,38,30,23,28,19,22,26,21,32,23,21,21,30,16,18,25,24,24,19,10,17,19,13,14,4,10,15,8,8,3,5,6,3,7,4,4,4,3,4,0,2,1,0,0,0,0,0,0,0,0,0
95WW16S1,1668,24,26,24,26,26,26,29,26,10,22,18,17,14,18,22,24,18,24,23,17,24,17,43,27,19,22,21,15,22,28,27,23,22,30,23,16,15,16,19,33,20,14,33,19,20,29,21,24,19,24,18,22,24,33,22,17,14,7,16,13,24,13,14,12,17,14,13,10,8,12,12,11,20,13,16,14,13,13,10,11,10,11,6,11,13,10,8,4,2,0,4,3,1,5,2,0,0,2,0,1,0
95WW16S2,1297,12,28,14,21,16,13,14,18,17,11,9,13,14,9,11,19,17,24,10,12,15,17,14,21,22,16,25,21,23,21,20,17,28,21,23,18,21,22,16,12,25,15,18,17,15,23,22,23,10,12,13,11,13,11,11,14,9,10,12,14,8,7,17,13,10,20,19,7,8,12,13,11,7,7,9,10,11,7,11,9,15,9,10,7,10,7,5,5,2,5,4,5,2,1,0,0,0,0,0,1,0
95WW17W1,2266,32,21,32,22,24,20,19,22,24,20,19,25,27,24,27,22,30,30,28,26,26,20,28,29,26,25,29,29,26,27,23,34,21,35,29,30,34,19,24,34,31,23,41,24,28,21,38,35,28,29,26,27,25,39,27,19,25,24,35,33,22,43,40,33,41,39,32,33,27,26,27,28,30,22,19,18,26,7,16,14,14,19,12,13,6,7,5,6,3,6,3,4,2,1,1,1,0,0,0,0,0
95WW18W1,2237,34,18,38,23,25,25,20,29,25,20,22,16,22,21,27,27,23,30,23,18,28,12,32,22,20,28,27,23,25,24,32,30,40,20,26,35,15,30,30,29,33,33,30,28,41,24,38,37,32,20,29,21,26,30,25,20,28,20,15,22,27,26,22,18,33,24,19,34,39,22,22,24,23,29,37,25,23,21,27,23,16,30,12,20,11,12,9,8,7,12,7,6,0,0,0,1,1,0,1,0,0
95WW19S1,1872,21,16,20,14,19,21,22,19,17,22,20,36,26,24,23,22,28,31,26,25,23,23,18,22,22,23,17,18,16,14,25,19,25,12,24,20,23,22,17,25,23,18,33,29,34,25,19,45,32,32,24,29,22,29,19,25,15,23,31,14,28,23,10,25,22,20,18,26,21,25,23,22,28,19,16,22,17,14,13,12,15,9,13,11,11,4,6,5,2,5,2,2,1,0,0,1,0,0,0,0,0
95WW19S2,2047,29,25,32,31,41,44,32,47,34,35,33,37,35,36,37,28,45,39,26,25,28,21,24,13,12,12,11,11,12,9,10,16,20,16,22,26,44,36,34,45,47,59,68,42,40,50,31,53,45,43,37,33,38,25,19,22,18,17,17,22,9,19,10,32,14,12,8,14,15,9,10,8,6,3,4,6,1,2,2,8,1,1,4,2,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95WW19S3,2306,25,30,22,37,40,38,44,36,35,37,39,38,24,35,36,34,34,37,23,27,30,32,26,47,30,12,22,10,14,10,8,7,18,16,15,18,29,28,41,40,43,36,32,32,39,45,35,48,51,39,46,33,39,41,46,40,40,34,38,28,27,16,28,25,33,27,23,23,17,11,8,13,14,10,12,11,12,12,4,12,7,6,12,4,9,4,4,4,1,3,1,1,1,0,0,0,0,0,1,0,1
95WW20S1,1827,19,32,26,26,18,18,15,33,19,18,30,13,17,28,30,28,25,24,38,25,19,17,28,23,13,20,17,15,17,14,20,13,20,15,31,24,17,26,35,23,25,29,32,28,25,39,34,34,30,43,29,31,33,33,18,25,25,26,20,22,15,18,22,22,22,12,21,21,17,13,20,10,18,14,12,10,12,10,8,8,9,4,7,4,7,3,2,4,2,6,1,0,2,1,0,0,0,0,0,0,0
95WW20S2,4574,109,108,119,111,72,85,80,82,72,70,50,53,65,69,63,53,67,58,67,55,50,48,47,55,48,67,82,78,88,109,141,117,105,139,118,118,109,104,113,85,74,82,79,72,62,64,69,56,53,55,52,35,34,45,34,24,24,35,32,16,20,24,17,18,18,8,17,12,7,9,10,9,8,5,10,11,4,3,5,7,3,2,2,2,2,2,2,4,2,2,1,1,0,0,0,0,0,0,0,1,0
95WW20S3,1937,19,28,29,27,35,23,29,22,27,28,23,26,20,30,24,28,34,28,31,26,35,29,31,22,27,26,32,15,10,23,22,30,28,30,26,22,19,18,36,26,31,31,24,28,36,30,31,34,35,37,53,25,35,28,32,31,39,24,26,27,27,23,21,21,16,12,12,22,14,9,8,6,5,6,5,10,4,3,0,3,5,3,5,2,4,3,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0
95WW21S1,1517,18,24,15,25,15,17,26,8,17,17,17,16,20,11,26,18,17,14,22,17,24,21,19,26,21,20,18,23,20,15,16,19,18,18,18,20,25,22,18,22,18,19,11,16,21,15,18,20,22,22,21,18,25,22,26,20,12,15,16,19,12,16,15,22,17,18,22,19,26,15,15,17,12,15,10,9,12,9,11,11,10,9,6,13,8,6,1,3,5,6,3,0,0,1,0,1,1,0,1,1,0
95WW21S2,2026,39,35,46,59,34,40,34,39,34,23,33,32,29,22,34,38,42,32,32,12,26,17,15,26,35,27,23,33,27,52,30,40,54,36,42,38,50,40,33,39,35,46,25,22,32,27,22,28,29,16,19,23,19,22,15,18,24,16,10,12,14,17,13,11,15,15,9,11,5,11,5,4,8,4,3,6,9,10,9,3,1,1,2,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95WW22S1,1414,20,15,21,13,15,21,14,15,18,13,17,20,19,19,17,27,19,23,30,19,20,28,28,20,17,25,20,9,13,15,14,19,9,17,26,9,13,13,11,20,19,24,20,16,25,32,31,28,25,27,25,24,22,28,18,15,17,14,13,21,18,19,16,14,13,15,14,12,13,10,4,12,7,7,10,2,11,2,7,11,3,5,3,1,1,3,3,2,3,2,2,2,1,0,1,0,0,0,0,0,0
95WW22S2,1571,20,21,17,31,23,18,23,21,13,19,17,20,26,25,26,24,23,26,21,21,28,12,19,19,17,20,26,21,23,30,22,23,25,21,23,26,17,8,18,21,13,20,18,17,31,28,28,17,20,27,28,19,9,19,27,23,13,19,17,16,15,18,20,14,22,12,24,17,19,24,12,10,13,9,9,11,9,11,4,9,4,4,4,2,1,1,3,1,0,4,0,0,0,1,0,0,0,0,0,0,1
95WW23S1,2250,41,19,27,29,29,23,21,16,18,23,34,29,27,25,18,26,24,19,36,62,94,67,33,32,23,27,25,28,29,24,39,29,29,29,31,25,37,33,31,34,35,30,31,26,28,39,27,29,37,25,16,24,33,24,22,24,21,29,23,8,16,12,37,21,19,23,14,24,18,13,13,18,19,13,25,7,19,11,7,8,17,7,7,15,16,11,10,14,5,8,9,5,3,1,3,1,2,2,0,1,0
95WW23S2,2644,12,15,9,20,8,12,14,12,22,10,22,17,20,18,25,22,23,30,136,467,210,159,88,50,51,45,24,28,22,16,21,24,22,18,14,17,20,13,16,28,22,16,12,28,16,23,31,26,17,22,19,26,19,35,27,24,16,20,35,16,14,19,9,16,15,17,14,18,9,10,12,14,16,15,7,8,11,15,15,10,18,9,21,14,14,6,11,9,4,3,8,2,3,3,1,1,1,0,1,0,1
95WW24S1,1568,24,21,20,15,15,21,23,23,15,7,14,17,21,15,15,18,22,12,20,17,14,15,10,16,17,22,16,25,18,27,24,25,13,29,18,23,27,20,23,22,29,26,17,21,15,25,21,21,26,19,15,21,18,19,13,16,18,14,16,18,19,16,21,18,7,15,14,13,10,11,14,20,19,14,12,16,17,11,13,17,8,8,17,12,7,9,8,11,5,9,10,6,4,1,3,0,2,1,1,1,1
95WW24S2,1926,32,35,29,35,27,26,21,31,21,23,28,15,26,22,23,22,33,26,22,36,33,26,21,37,29,32,41,36,36,34,45,36,29,33,22,20,32,28,29,25,32,25,20,15,26,16,30,22,21,18,20,23,19,29,22,22,18,22,24,16,11,14,14,26,14,10,25,14,16,15,12,7,10,6,19,6,7,7,6,8,10,9,8,13,2,7,5,11,2,6,2,2,1,1,0,0,0,1,0,0,2
95WW25W1,2071,17,31,16,23,26,16,14,12,26,17,19,14,14,19,16,23,15,16,24,21,21,19,21,24,20,17,31,28,34,34,26,32,19,25,21,30,26,22,33,25,25,23,24,24,22,30,26,23,32,26,40,23,36,33,35,30,33,24,23,25,32,34,25,28,20,15,20,27,33,17,21,22,31,21,31,20,23,24,12,25,12,21,14,22,10,14,11,15,6,6,5,3,3,1,1,0,0,1,1,0,0
