Geography,GeographyCode,PopulationDensity
Castlereagh_East_B1,N20002505,47.464916785987924
Castlereagh_East_C4,N20002506,37.32680053333156
Castlereagh_East_C5,N20002507,46.20517041905185
Castlereagh_East_D1,N20002508,14.044625547250966
Castlereagh_East_B2,N20002509,19.670099204475612
Castlereagh_East_E1,N20002510,55.57266639748917
Castlereagh_East_A3,N20002511,31.470756966187206
Castlereagh_East_E2,N20002512,34.83026399618917
Castlereagh_East_B3,N20002513,33.041745570520604
Castlereagh_East_A4,N20002514,67.24339439159614
Castlereagh_East_B4,N20002515,60.551157617611615
Castlereagh_East_D2,N20002516,52.73487541061333
Castlereagh_East_E3,N20002517,62.953305256109886
Castlereagh_East_B5,N20002518,38.902395118912054
Castlereagh_East_D3,N20002519,65.16306197257433
Castlereagh_East_C6,N20002520,20.48067075335245
Castlereagh_East_F1,N20002521,64.58601805391123
Castlereagh_East_F2,N20002522,77.4922636588697
Castlereagh_East_F3,N20002523,65.41410947176058
Castlereagh_East_D4,N20002524,43.069049958469385
Castlereagh_East_E4,N20002525,27.044820064812786
Castlereagh_East_H1,N20002526,32.18062441905166
Castlereagh_East_F4,N20002527,50.81137000510445
Castlereagh_East_H2,N20002528,27.40563155680448
Castlereagh_East_F5,N20002529,73.12637910955573
Castlereagh_East_E5,N20002530,52.221184766865015
Castlereagh_East_G1,N20002531,8.305737082940132
Castlereagh_East_G2,N20002532,28.63340727426524
Castlereagh_East_H3,N20002533,22.26115130254987
Castlereagh_East_G3,N20002534,33.44433045396584
Castlereagh_East_H4,N20002535,50.32325137470649
Castlereagh_East_G4,N20002536,44.740775273163635
Castlereagh_East_G5,N20002537,21.140643424691753
Castlereagh_East_H5,N20002538,17.50602166607806
Castlereagh_East_H6,N20002539,46.842511549192714
Castlereagh_East_J1,N20002540,0.5226169816577204
Castlereagh_East_J2,N20002541,0.4227686154280863
Castlereagh_East_J3,N20002542,35.79541691431216
Castlereagh_East_J4,N20002543,0.5448547939147091
Castlereagh_East_K1,N20002544,50.462010180012335
Castlereagh_East_K2,N20002545,48.22513784499972
Castlereagh_East_K3,N20002546,9.846905668717103
Castlereagh_East_J5,N20002547,0.5175156006892796
Bannside_A1,N20002548,0.3386916222986662
Bannside_A2,N20002549,0.44678003177974385
Bannside_C1,N20002550,0.6650452839219029
Bannside_A3,N20002551,0.7817565605865574
Bannside_C2,N20002552,0.4792197768615655
Bannside_C3,N20002553,0.5509084709099001
Bannside_B1,N20002554,14.930811688844111
Bannside_B2,N20002555,16.28767608203313
Bannside_B3,N20002556,59.94323364307632
Bannside_B4,N20002557,10.672345792939245
Bannside_B5,N20002558,18.34034617867412
Bannside_B6,N20002559,7.582646311151392
Bannside_D1,N20002560,20.41212907126591
Bannside_D2,N20002561,17.422658071476764
Bannside_D3,N20002562,15.956070320393438
Bannside_C4,N20002563,0.5505585514448142
Bannside_A4,N20002564,0.5083447042707923
Bannside_E1,N20002565,34.80895921678309
Bannside_E2,N20002566,42.05282858059044
Bannside_E3,N20002567,8.973476594318234
Bannside_E4,N20002568,26.739049686218717
Bannside_E5,N20002569,34.43061307636545
Bannside_E6,N20002570,9.285382143994317
Bannside_F1,N20002571,26.00604108927356
Bannside_F2,N20002572,37.194090811073806
Bannside_E7,N20002573,19.949410409513934
Bannside_F3,N20002574,39.32096056445718
Bannside_F4,N20002575,52.205268454502196
Bannside_G1,N20002576,63.083580282939636
Bannside_H1,N20002577,0.4818819012943482
Bannside_G2,N20002578,27.789853993666842
Bannside_G3,N20002579,34.20334250968477
Bannside_H2,N20002580,0.5185020202262614
Bannside_J1,N20002581,0.5883464713468183
Bannside_J2,N20002582,0.39701225037175586
Bannside_H3,N20002583,0.7425989171626807
Bannside_J3,N20002584,0.7601446508805354
Bannside_H4,N20002585,0.5441968844474837
Bannside_J4,N20002586,1.0420369168423056
Ballymena_A1,N20002587,42.24464864434735
Ballymena_A2,N20002588,52.59085198196464
Ballymena_A3,N20002589,86.2891398589093
Ballymena_D1,N20002590,23.8415204808341
Ballymena_B1,N20002591,17.890611552945032
Ballymena_C1,N20002592,41.274055128120985
Ballymena_D2,N20002593,60.65903344315235
Ballymena_A4,N20002594,16.88937917142897
Ballymena_B2,N20002595,27.13574446090053
Ballymena_C2,N20002596,54.10412443915035
Ballymena_B3,N20002597,15.139696053145624
Ballymena_D3,N20002598,15.085938971835862
Ballymena_B4,N20002599,28.776041645364145
Ballymena_B5,N20002600,13.271810098079749
Ballymena_C3,N20002601,30.90785137201904
Ballymena_C4,N20002602,49.003607475858125
Ballymena_B6,N20002603,35.500915469406245
Ballymena_D4,N20002604,26.137515802546023
Ballymena_C5,N20002605,35.43317778920553
Ballymena_E1,N20002606,31.443791979300272
Ballymena_F1,N20002607,32.63039321325561
Ballymena_C6,N20002608,38.54409479562674
Ballymena_F2,N20002609,3.7613881986033264
Ballymena_F3,N20002610,26.50017773507949
Ballymena_E2,N20002611,24.50910441551367
Ballymena_D5,N20002612,3.3016808245790354
Ballymena_E3,N20002613,27.532655889308533
Ballymena_G1,N20002614,41.33944045486356
Ballymena_E4,N20002615,72.60852969238748
Ballymena_G2,N20002616,38.101032545184054
Ballymena_G3,N20002617,83.1499243699064
Ballymena_F4,N20002618,5.114114143653795
Ballymena_H1,N20002619,40.33983183365159
Ballymena_G4,N20002620,18.583197851183876
Ballymena_F5,N20002621,26.6060978007498
Ballymena_H2,N20002622,50.11836239105132
Ballymena_F6,N20002623,28.81577764041125
Ballymena_F7,N20002624,21.873046654278657
Ballymena_J1,N20002625,36.93939654401596
Ballymena_H3,N20002626,39.162576791306726
Ballymena_J2,N20002627,70.15849998339654
Ballymena_G5,N20002628,23.4362618652111
Ballymena_J3,N20002629,41.418380965302575
Ballymena_K1,N20002630,40.12521203515804
Ballymena_H4,N20002631,23.789656249603592
Ballymena_H5,N20002632,10.72378904445965
Ballymena_K2,N20002633,13.028589891798998
Ballymena_K3,N20002634,10.823355097181793
Ballymena_K4,N20002635,34.21768600265112
Ballymena_K5,N20002636,32.83467267626022
Ballymena_K6,N20002637,34.77579095263445
Ballymena_K7,N20002638,2.3122624137947327
Braid_A1,N20002639,0.17903243370845864
Braid_A2,N20002640,2.4738726812336265
Braid_A3,N20002641,1.3166784454536182
Braid_B1,N20002642,0.08663634835266715
Braid_C1,N20002643,0.4589990881845272
Braid_A4,N20002644,0.9483955734200785
Braid_A5,N20002645,0.34831931577177705
Braid_C2,N20002646,0.47773385303016075
Braid_C3,N20002647,0.4140084465117506
Braid_B2,N20002648,0.345173634830869
Braid_B3,N20002649,0.28575625615848216
Braid_C4,N20002650,0.4078435662946452
Braid_B4,N20002651,0.37435774662469234
Braid_D1,N20002652,35.93835294361917
Braid_C5,N20002653,0.6545744712640529
Braid_E1,N20002654,24.76380630408667
Braid_C6,N20002655,1.8118220572465957
Braid_D2,N20002656,18.89715026903497
Braid_E2,N20002657,16.21040853728482
Braid_H1,N20002658,0.772041870984112
Braid_D3,N20002659,19.637489585748337
Braid_E3,N20002660,27.24062228131802
Braid_E4,N20002661,9.664494345204018
Braid_F1,N20002662,0.13388083846403517
Braid_H2,N20002663,0.3998224016898932
Braid_F2,N20002664,0.2988197451211055
Braid_G1,N20002665,73.53646092893418
Braid_G2,N20002666,21.06577957024468
Braid_J1,N20002667,29.261707507615128
Braid_F3,N20002668,0.08832938110297624
Braid_G3,N20002669,48.79204274166474
Braid_J2,N20002670,25.980287543374466
Braid_G4,N20002671,5.69894123125703
Braid_J3,N20002672,1.7734456401990675
Braid_G5,N20002673,52.72205851305185
Braid_H3,N20002674,0.48407090043825074
Braid_H4,N20002675,0.9002408499190525
Braid_H5,N20002676,0.7145867943636931
Braid_F4,N20002677,0.7158192422858951
Braid_H6,N20002678,0.49972522422983695
Braid_F5,N20002679,0.1924782204574339
Braid_K1,N20002680,48.41040640444465
Braid_K2,N20002681,24.351932873358777
Braid_K3,N20002682,29.31669834139067
Braid_K4,N20002683,30.979256651486942
Braid_F6,N20002684,0.6437454338216857
Coast_Road_B1,N20002685,0.07297554821692717
Coast_Road_A1,N20002686,35.94170364168974
Coast_Road_A2,N20002687,17.05987462581346
Coast_Road_A3,N20002688,13.101441130066945
Coast_Road_B2,N20002689,0.8107164340901735
Coast_Road_B3,N20002690,0.24850754859135993
Coast_Road_C1,N20002691,0.18287921007415137
Coast_Road_C2,N20002692,5.126108228606809
Coast_Road_C3,N20002693,1.4015194464303402
Coast_Road_C4,N20002694,0.13496704303111517
Coast_Road_D1,N20002695,9.135990782998306
Coast_Road_D2,N20002696,11.843880637634104
Coast_Road_D3,N20002697,24.112403134999685
Coast_Road_D4,N20002698,25.071258892293713
Coast_Road_F1,N20002699,53.58463361680545
Coast_Road_F2,N20002700,44.27125961600274
Coast_Road_D5,N20002701,10.3886322750308
Coast_Road_E1,N20002702,40.7519919480196
Coast_Road_E2,N20002703,4.743001350325964
Coast_Road_E3,N20002704,28.782367374400824
Coast_Road_F3,N20002705,55.092090220102826
Coast_Road_F4,N20002706,53.76734516289197
Coast_Road_G1,N20002707,68.58024549400719
Coast_Road_E4,N20002708,48.657907027018815
Coast_Road_G2,N20002709,77.31217029703743
Coast_Road_H1,N20002710,44.977187720480586
Coast_Road_H2,N20002711,54.63419191759503
Coast_Road_H3,N20002712,47.53723573174429
Coast_Road_J1,N20002713,19.520717345861634
Coast_Road_G3,N20002714,51.0504295361727
Coast_Road_E5,N20002715,15.385149322457025
Coast_Road_F5,N20002716,19.821880378850288
Coast_Road_E6,N20002717,59.19270157411416
Coast_Road_G4,N20002718,36.874110668432536
Coast_Road_H4,N20002719,22.541768760085876
Coast_Road_J2,N20002720,42.51141037559987
Coast_Road_J3,N20002721,28.79008648892704
Coast_Road_J4,N20002722,12.604940439433035
Coast_Road_H5,N20002723,60.40257996111831
Coast_Road_J5,N20002724,42.695547015462374
Larne_Lough_A1,N20002725,27.58075929288742
Larne_Lough_A2,N20002726,12.281639933583696
Larne_Lough_B1,N20002727,28.603005055737675
Larne_Lough_A3,N20002728,40.94915006894187
Larne_Lough_B2,N20002729,11.582039636126717
Larne_Lough_C1,N20002730,50.74152315388228
Larne_Lough_C2,N20002731,13.546425886696147
Larne_Lough_B3,N20002732,22.52802941052507
Larne_Lough_C3,N20002733,32.593309388886006
Larne_Lough_B4,N20002734,19.481930301636044
Larne_Lough_B5,N20002735,5.5207673405307
Larne_Lough_B6,N20002736,13.051681182989544
Larne_Lough_C4,N20002737,37.54007844453294
Larne_Lough_C5,N20002738,39.387756660674405
Larne_Lough_E1,N20002739,0.616584137053924
Larne_Lough_C6,N20002740,7.435385674680932
Larne_Lough_F1,N20002741,36.06864435406943
Larne_Lough_D1,N20002742,0.23972040347242213
Larne_Lough_E2,N20002743,0.6089283653203665
Larne_Lough_D2,N20002744,0.4421569185858635
Larne_Lough_F2,N20002745,0.5858972126864821
Larne_Lough_D3,N20002746,0.3125564468089267
Larne_Lough_F3,N20002747,0.36462187878858304
Larne_Lough_F4,N20002748,54.60732786921112
Larne_Lough_G1,N20002749,12.167266495064563
Larne_Lough_G2,N20002750,38.70846306830757
Larne_Lough_E3,N20002751,2.098820769541119
Larne_Lough_G3,N20002752,30.408876955085056
Larne_Lough_G4,N20002753,14.16844562596829
Larne_Lough_H1,N20002754,50.80791160884932
Larne_Lough_J1,N20002755,16.850412268657806
Larne_Lough_H2,N20002756,40.978353394097304
Larne_Lough_J2,N20002757,41.87353947892289
Larne_Lough_F5,N20002758,0.4304206283425909
Larne_Lough_H3,N20002759,46.397748296556465
Larne_Lough_H4,N20002760,29.337583025892258
Larne_Lough_J3,N20002761,40.55387891336887
Larne_Lough_J4,N20002762,19.13323351948278
Carrick_Castle_A1,N20002763,0.3909592399343346
Carrick_Castle_A2,N20002764,51.92818352258557
Carrick_Castle_A3,N20002765,56.97091396887246
Carrick_Castle_A4,N20002766,25.716613005521236
Carrick_Castle_B1,N20002767,0.6717699311004126
Carrick_Castle_C1,N20002768,7.002390295830871
Carrick_Castle_A5,N20002769,37.32382066043258
Carrick_Castle_C2,N20002770,50.37316971425776
Carrick_Castle_E1,N20002771,25.06512888374718
Carrick_Castle_D1,N20002772,23.748721139103694
Carrick_Castle_D2,N20002773,34.83016787863702
Carrick_Castle_E2,N20002774,11.084937323885931
Carrick_Castle_C3,N20002775,16.43834301008983
Carrick_Castle_D3,N20002776,61.39011075721389
Carrick_Castle_E3,N20002777,40.989628829932094
Carrick_Castle_B2,N20002778,48.88252588885265
Carrick_Castle_B3,N20002779,48.301027594496254
Carrick_Castle_D4,N20002780,56.46335923155304
Carrick_Castle_D5,N20002781,70.26722964896246
Carrick_Castle_E4,N20002782,69.85427581917382
Carrick_Castle_C4,N20002783,34.575416769880505
Carrick_Castle_B4,N20002784,25.617791620678
Carrick_Castle_F1,N20002785,45.31203784507007
Carrick_Castle_E5,N20002786,31.927822857289687
Carrick_Castle_F2,N20002787,71.09420676146571
Carrick_Castle_F3,N20002788,49.73436145642967
Carrick_Castle_F4,N20002789,25.864680653220116
Carrick_Castle_G1,N20002790,13.033266539499566
Carrick_Castle_F5,N20002791,48.25668618671129
Carrick_Castle_G2,N20002792,34.8418013476564
Carrick_Castle_G3,N20002793,21.095825622428073
Carrick_Castle_H1,N20002794,52.52052555513579
Carrick_Castle_G4,N20002795,15.38411044411495
Carrick_Castle_H2,N20002796,36.76207364346238
Carrick_Castle_H3,N20002797,32.94172586593779
Carrick_Castle_J1,N20002798,31.02376470415052
Carrick_Castle_J2,N20002799,38.68595082027867
Carrick_Castle_J3,N20002800,23.710544500656646
Carrick_Castle_J4,N20002801,21.856761589767796
Knockagh_A1,N20002802,0.3554553209621822
Knockagh_B1,N20002803,39.14850113851431
Knockagh_B2,N20002804,27.877549428510218
Knockagh_C1,N20002805,57.45143473472621
Knockagh_C2,N20002806,53.61996382968033
Knockagh_C3,N20002807,39.030008840957734
Knockagh_B3,N20002808,11.251660784327916
Knockagh_A2,N20002809,0.2453348200368037
Knockagh_C4,N20002810,35.193513059451426
Knockagh_D1,N20002811,54.26566334609362
Knockagh_F1,N20002812,11.866884510719583
Knockagh_D2,N20002813,79.37610546804
Knockagh_C5,N20002814,36.62991773767455
Knockagh_D3,N20002815,78.22121070342412
Knockagh_D4,N20002816,61.899839201202425
Knockagh_E1,N20002817,65.73388517478625
Knockagh_E2,N20002818,75.07247986621104
Knockagh_F2,N20002819,43.61739208525113
Knockagh_F3,N20002820,27.011928331201723
Knockagh_E3,N20002821,36.766263820496484
Knockagh_F4,N20002822,22.885992036656877
Knockagh_F5,N20002823,7.475149650786692
Knockagh_F6,N20002824,4.154664602547324
Knockagh_G1,N20002825,21.3633938632322
Knockagh_G2,N20002826,17.649555936503056
Knockagh_G3,N20002827,48.06105383160072
Knockagh_H1,N20002828,26.754855417687068
Knockagh_H2,N20002829,59.83785403725222
Knockagh_J1,N20002830,12.082065051395274
Knockagh_H3,N20002831,45.4384233168715
Knockagh_G4,N20002832,11.556626573411172
Knockagh_H4,N20002833,58.25099154486206
Knockagh_H5,N20002834,41.873927571645304
Knockagh_J2,N20002835,64.47225625731936
Knockagh_J3,N20002836,29.29448584771365
Carntogher_B1,N20002837,0.5903952588910856
Carntogher_A1,N20002838,0.5273857001627138
Carntogher_B2,N20002839,0.6153270013983934
Carntogher_A2,N20002840,0.45718469028347386
Carntogher_D1,N20002841,0.218906089469885
Carntogher_B3,N20002842,1.4484580505892282
Carntogher_A3,N20002843,0.7943623911602002
Carntogher_B4,N20002844,1.2736807978619176
Carntogher_B5,N20002845,0.5789126709769467
Carntogher_A4,N20002846,0.8806277638966654
Carntogher_D2,N20002847,0.3488965732712861
Carntogher_C1,N20002848,0.4767002224423553
Carntogher_C2,N20002849,1.3086397249199286
Carntogher_E1,N20002850,50.297449174051046
Carntogher_E2,N20002851,20.626592193986326
Carntogher_E3,N20002852,11.7505120593469
Carntogher_C3,N20002853,0.3797299408671245
Carntogher_F1,N20002854,34.46711867444418
Carntogher_F2,N20002855,14.161775819652023
Carntogher_E4,N20002856,17.36142016113863
Carntogher_F3,N20002857,13.755215202836052
Carntogher_F4,N20002858,8.103206261620018
Carntogher_C4,N20002859,0.7915290569170892
Carntogher_D3,N20002860,0.6064515590971599
Carntogher_C5,N20002861,46.92706777667397
Carntogher_D4,N20002862,0.20845781563785645
Carntogher_D5,N20002863,0.4119587266174914
Carntogher_D6,N20002864,0.24427501570600768
Moyola_C1,N20002865,1.244428271042142
Moyola_A1,N20002866,0.6513302903702616
Moyola_B1,N20002867,0.7205902301214615
Moyola_C2,N20002868,0.4399085299845343
Moyola_A2,N20002869,41.173197054867586
Moyola_A3,N20002870,17.603279589988457
Moyola_E1,N20002871,0.6449066594701052
Moyola_B2,N20002872,0.6962464849523121
Moyola_D1,N20002873,16.939432831643177
Moyola_D2,N20002874,6.211613895614578
Moyola_D3,N20002875,12.310967359782047
Moyola_E2,N20002876,0.37707837392615584
Moyola_E3,N20002877,0.4317907278880583
Moyola_D4,N20002878,27.324802439444543
Moyola_E4,N20002879,0.548728452260687
Moyola_F1,N20002880,27.15698452771744
Moyola_F2,N20002881,21.458995131005857
Moyola_C3,N20002882,1.3409574671939772
Moyola_F3,N20002883,22.43839068679751
Moyola_F4,N20002884,31.680243466062365
Moyola_G1,N20002885,0.9794877127631958
Moyola_G2,N20002886,1.2187297340999035
Moyola_C4,N20002887,0.679329140326059
Moyola_G3,N20002888,0.40360575777902763
Moyola_H1,N20002889,0.7655333040186477
Moyola_G4,N20002890,0.12768469448758343
Moyola_H2,N20002891,0.8490771879676268
Moyola_H3,N20002892,1.1709627074444398
Moyola_H4,N20002893,1.1046347555914464
Magherafelt_A1,N20002894,19.05889987612441
Magherafelt_A2,N20002895,37.374810605268145
Magherafelt_C1,N20002896,36.28732386582192
Magherafelt_A3,N20002897,8.551095693756324
Magherafelt_A4,N20002898,15.789193129595567
Magherafelt_B1,N20002899,19.698848491897614
Magherafelt_C2,N20002900,25.95074056716884
Magherafelt_A5,N20002901,10.988791507106889
Magherafelt_A6,N20002902,63.45268417106103
Magherafelt_C3,N20002903,52.36267750303237
Magherafelt_B2,N20002904,34.37052657688137
Magherafelt_A7,N20002905,26.477763507854878
Magherafelt_B3,N20002906,31.414980473304887
Magherafelt_B4,N20002907,58.03645642738636
Magherafelt_B5,N20002908,14.85494378161427
Magherafelt_C4,N20002909,19.599670672147052
Magherafelt_C5,N20002910,16.485291614484854
Magherafelt_D1,N20002911,0.25748361108899287
Magherafelt_C6,N20002912,11.86562081047089
Magherafelt_E1,N20002913,0.34679236235160155
Magherafelt_E2,N20002914,0.4920977822324023
Magherafelt_D2,N20002915,0.37729333564837736
Magherafelt_G1,N20002916,14.595633593402688
Magherafelt_G2,N20002917,0.6643201474913916
Magherafelt_D3,N20002918,0.45891844895451295
Magherafelt_E3,N20002919,0.4683532143238627
Magherafelt_D4,N20002920,0.17881503213477704
Magherafelt_F1,N20002921,33.77528371511712
Magherafelt_F2,N20002922,23.130034795763596
Magherafelt_F3,N20002923,11.678677109962775
Magherafelt_F4,N20002924,19.447126005357493
Magherafelt_G3,N20002925,0.6096244679502575
Magherafelt_D5,N20002926,0.3837379893607565
Magherafelt_G4,N20002927,0.6785292286337332
Magherafelt_E4,N20002928,0.3503208183912238
Cookstown_A1,N20002929,0.20549094694238262
Cookstown_A2,N20002930,0.18049397278971413
Cookstown_A3,N20002931,0.557759255089638
Cookstown_B1,N20002932,13.358593253591765
Cookstown_E1,N20002933,1.3328600497802507
Cookstown_B2,N20002934,27.445114445171196
Cookstown_B3,N20002935,22.20841511026779
Cookstown_E2,N20002936,1.0454007856701604
Cookstown_B4,N20002937,15.821622722473688
Cookstown_C1,N20002938,64.40340481926788
Cookstown_E3,N20002939,7.0130118101249
Cookstown_C2,N20002940,29.89893640271569
Cookstown_D1,N20002941,40.56060879022629
Cookstown_G1,N20002942,0.42128034069564135
Cookstown_D2,N20002943,15.196186627159975
Cookstown_A4,N20002944,0.4201061583051184
Cookstown_C3,N20002945,19.235562853297555
Cookstown_C4,N20002946,29.534326186496653
Cookstown_C5,N20002947,29.15861022624385
Cookstown_A5,N20002948,0.41910820542475363
Cookstown_D3,N20002949,20.34480202210268
Cookstown_C6,N20002950,26.2041692288602
Cookstown_G2,N20002951,0.6569655830514448
Cookstown_E4,N20002952,3.9719966540121203
Cookstown_D4,N20002953,20.633479460723485
Cookstown_B5,N20002954,7.284064391701923
Cookstown_D5,N20002955,18.216442546794124
Cookstown_F1,N20002956,64.097528937918
Cookstown_F2,N20002957,20.891490333775167
Cookstown_B6,N20002958,15.187778976780429
Cookstown_E5,N20002959,0.5484884985395022
Cookstown_F3,N20002960,50.55943291781431
Cookstown_H1,N20002961,23.86413264819882
Cookstown_F4,N20002962,52.260812221777414
Cookstown_H2,N20002963,8.354948881621358
Cookstown_H3,N20002964,18.57286200248108
Cookstown_H4,N20002965,4.57620608944065
Cookstown_J1,N20002966,0.4712591543448111
Cookstown_J2,N20002967,0.35231010287642367
Cookstown_G3,N20002968,0.6001487020112323
Cookstown_G4,N20002969,0.6100448768783802
Cookstown_K1,N20002970,0.7890093212632626
Cookstown_J3,N20002971,0.39471783933145677
Cookstown_K2,N20002972,1.9700521513666873
Cookstown_J4,N20002973,0.4631624190187292
Cookstown_K3,N20002974,0.40949307950180214
Torrent_A1,N20002975,1.2533987795242363
Torrent_A2,N20002976,3.251356105987926
Torrent_A3,N20002977,0.8390609854634786
Torrent_A4,N20002978,1.4879770052878998
Torrent_B1,N20002979,0.34548537233035415
Torrent_A5,N20002980,1.0512236936109844
Torrent_B2,N20002981,0.2695470877721414
Torrent_D1,N20002982,0.5724857848658859
Torrent_C1,N20002983,2.8926643477933776
Torrent_D2,N20002984,0.4840725822878413
Torrent_B3,N20002985,0.510512685840045
Torrent_C2,N20002986,0.5867682368450082
Torrent_B4,N20002987,0.4026528790929972
Torrent_B5,N20002988,0.4989752757572587
Torrent_D3,N20002989,1.17179289012827
Torrent_E1,N20002990,0.35911114232537256
Torrent_C3,N20002991,9.489186037707462
Torrent_E2,N20002992,0.502040855732747
Torrent_C4,N20002993,1.5948447540123623
Torrent_G1,N20002994,3.5894286456091296
Torrent_F1,N20002995,11.826039322768395
Torrent_B6,N20002996,0.7156774930092352
Torrent_F2,N20002997,5.4334111489756625
Torrent_E3,N20002998,0.7226178680949864
Torrent_F3,N20002999,14.127390565029057
Torrent_D4,N20003000,1.1483588910335492
Torrent_H1,N20003001,28.141347780071435
Torrent_H2,N20003002,41.913304067632474
Torrent_H3,N20003003,18.026773778063408
Torrent_G2,N20003004,1.2908005682393986
Torrent_H4,N20003005,27.046870939344814
Torrent_F4,N20003006,48.76661504166057
Torrent_E4,N20003007,1.522390910927696
Torrent_H5,N20003008,68.00040946493135
Torrent_G3,N20003009,1.5569648567749794
Torrent_H6,N20003010,24.675194211100745
Torrent_H7,N20003011,28.042061685939096
Torrent_F5,N20003012,53.89720527492561
Torrent_F6,N20003013,9.218528666745057
Torrent_G4,N20003014,4.1912395442170896
Torrent_D5,N20003015,0.5944938009557434
Torrent_D6,N20003016,1.046689806958164
Torrent_D7,N20003017,0.996734830028165
Dungannon_D1,N20003018,4.021400798259003
Dungannon_G1,N20003019,1.5796080907655419
Dungannon_A1,N20003020,8.094127396832121
Dungannon_G2,N20003021,0.7318347382137157
Dungannon_A2,N20003022,18.68311343011907
Dungannon_B1,N20003023,7.675492608139229
Dungannon_D2,N20003024,0.5579252220023819
Dungannon_B2,N20003025,23.16124317990013
Dungannon_A3,N20003026,36.50614238367406
Dungannon_D3,N20003027,51.57680770633783
Dungannon_A4,N20003028,73.80697800893024
Dungannon_A5,N20003029,59.38392884977324
Dungannon_B3,N20003030,17.101499333067082
Dungannon_A6,N20003031,5.8140014588737765
Dungannon_B4,N20003032,20.966839911629346
Dungannon_F1,N20003033,52.51603929342099
Dungannon_C1,N20003034,15.720179078599655
Dungannon_F2,N20003035,24.16480212627834
Dungannon_G3,N20003036,0.7150561800257471
Dungannon_C2,N20003037,33.010791155781284
Dungannon_C3,N20003038,19.488426500076027
Dungannon_E1,N20003039,18.558315427270866
Dungannon_E2,N20003040,32.01361804427218
Dungannon_F3,N20003041,33.895031539377364
Dungannon_F4,N20003042,10.126229382872893
Dungannon_F5,N20003043,21.11639780755793
Dungannon_H1,N20003044,28.339603411326827
Dungannon_E3,N20003045,31.90776152701529
Dungannon_E4,N20003046,66.3413026531412
Dungannon_H2,N20003047,32.516088469240316
Dungannon_D4,N20003048,35.828252168032314
Dungannon_H3,N20003049,15.470711945759206
Dungannon_F6,N20003050,3.013748052539827
Dungannon_H4,N20003051,5.29318486763923
Dungannon_H5,N20003052,5.7903261751654
Dungannon_H6,N20003053,10.39656608486761
Dungannon_D5,N20003054,1.3858310979051987
Dungannon_G4,N20003055,0.6317634206915596
Dungannon_G5,N20003056,0.6954742370660101
Dungannon_K1,N20003057,0.4825157945385756
Dungannon_J1,N20003058,29.568398249446712
Dungannon_J2,N20003059,16.302877984454895
Dungannon_J3,N20003060,40.166125367094025
Dungannon_J4,N20003061,13.6771896734765
Dungannon_K2,N20003062,0.7666146961062243
Clogher_Valley_B1,N20003063,0.4131562770416984
Clogher_Valley_A1,N20003064,2.171018920736195
Clogher_Valley_B2,N20003065,0.5157466215285889
Clogher_Valley_A2,N20003066,5.091826414936016
Clogher_Valley_A3,N20003067,1.2705069875489952
Clogher_Valley_B3,N20003068,1.4258798127578443
Clogher_Valley_A4,N20003069,0.9428408598289417
Clogher_Valley_C1,N20003070,0.2674083257291571
Clogher_Valley_B4,N20003071,0.5549300351175188
Clogher_Valley_A5,N20003072,0.802678035438044
Clogher_Valley_D1,N20003073,0.30115144358530477
Clogher_Valley_B5,N20003074,0.35446546351099106
Clogher_Valley_E1,N20003075,0.8228062928392065
Clogher_Valley_C2,N20003076,2.24673004321376
Clogher_Valley_E2,N20003077,0.5051851815570397
Clogher_Valley_C3,N20003078,5.147075436243997
Clogher_Valley_E3,N20003079,0.4805803800059337
Clogher_Valley_D2,N20003080,0.280367864506137
Clogher_Valley_D3,N20003081,0.2646007809988097
Clogher_Valley_E4,N20003082,0.6272194971438707
Clogher_Valley_D4,N20003083,0.393010209349124
Clogher_Valley_E5,N20003084,0.2925723016710413
Clogher_Valley_F1,N20003085,0.20509309462303488
Clogher_Valley_E6,N20003086,0.42063657430415663
Clogher_Valley_F2,N20003087,0.45293084971325887
Clogher_Valley_G1,N20003088,1.5864867032675254
Clogher_Valley_D5,N20003089,0.3038420934071844
Clogher_Valley_G2,N20003090,14.814685719265668
Clogher_Valley_F3,N20003091,14.704316441862494
Clogher_Valley_E7,N20003092,0.22282963286749569
Clogher_Valley_F4,N20003093,0.08111972667099011
Clogher_Valley_F5,N20003094,0.2542757218509525
Clogher_Valley_G3,N20003095,0.20060122323286758
Clogher_Valley_F6,N20003096,0.1376706152611717
Clogher_Valley_H1,N20003097,13.383646257703056
Clogher_Valley_H2,N20003098,7.491438007561246
Clogher_Valley_H3,N20003099,5.412567174492543
Clogher_Valley_G4,N20003100,0.6715785666540754
Slieve_Gullion_A1,N20003101,0.39880503609042783
Slieve_Gullion_A2,N20003102,0.5659032631923906
Slieve_Gullion_A3,N20003103,0.4167982146524222
Slieve_Gullion_B1,N20003104,0.6561579267458625
Slieve_Gullion_A4,N20003105,0.529676366844716
Slieve_Gullion_B2,N20003106,0.974540740394638
Slieve_Gullion_B3,N20003107,0.378082874245033
Slieve_Gullion_C1,N20003108,1.7318314990963168
Slieve_Gullion_D1,N20003109,64.62298293570971
Slieve_Gullion_C2,N20003110,12.943661787903249
Slieve_Gullion_E1,N20003111,5.8991185513012585
Slieve_Gullion_C3,N20003112,21.019395541445995
Slieve_Gullion_D2,N20003113,24.163746738688825
Slieve_Gullion_C4,N20003114,3.9959996530921127
