Geography,GeographyCode,AverageHouseholdSize
Collin_C3,N20001249,2.1528239202657806
Collin_F2,N20001250,2.75
Collin_D4,N20001251,2.574074074074074
Collin_E4,N20001252,2.702970297029703
Collin_J1,N20001253,2.604240282685512
Collin_F3,N20001254,2.7635467980295565
Collin_B2,N20001255,2.852272727272727
Collin_G1,N20001256,2.6777777777777776
Collin_G2,N20001257,2.8701923076923075
Collin_H1,N20001258,2.942942942942943
Collin_K1,N20001259,2.6902985074626864
Collin_J2,N20001260,2.837078651685393
Collin_B3,N20001261,2.8438538205980066
Collin_G3,N20001262,2.3703703703703702
Collin_G4,N20001263,2.861244019138756
Collin_H2,N20001264,2.8152173913043477
Collin_H3,N20001265,2.57
Collin_G5,N20001266,2.7788018433179724
Collin_L1,N20001267,3.230337078651685
Collin_B4,N20001268,3.0390243902439025
Collin_K2,N20001269,2.026086956521739
Collin_K3,N20001270,1.9885057471264367
Collin_H4,N20001271,2.6547619047619047
Collin_N1,N20001272,2.7457627118644066
Collin_L2,N20001273,2.8955223880597014
Collin_P1,N20001274,2.1483516483516483
Collin_J3,N20001275,2.188888888888889
Collin_K4,N20001276,2.297674418604651
Collin_N2,N20001277,3
Collin_L3,N20001278,2.931216931216931
Collin_L4,N20001279,3.086734693877551
Collin_J4,N20001280,1.8294117647058823
Collin_R1,N20001281,2.0324675324675323
Collin_Q1,N20001282,3.089820359281437
Collin_P2,N20001283,2.24375
Collin_N3,N20001284,3.0714285714285716
Collin_P3,N20001285,1.982248520710059
Collin_P4,N20001286,2.6782608695652175
Collin_Q2,N20001287,2.377906976744186
Collin_P5,N20001288,2.4046511627906977
Collin_R2,N20001289,2.1630434782608696
Collin_Q3,N20001290,3.159217877094972
Collin_N4,N20001291,3.1475409836065573
Collin_R3,N20001292,2.266932270916335
Collin_P6,N20001293,2.4052287581699345
Collin_R4,N20001294,2.2427184466019416
Collin_Q4,N20001295,2.151898734177215
Collin_R5,N20001296,2.179190751445087
Black_Mountain_A1,N20001297,2.6666666666666665
Black_Mountain_A2,N20001298,2.7617021276595746
Black_Mountain_A3,N20001299,2.5384615384615383
Black_Mountain_B1,N20001300,2.515873015873016
Black_Mountain_A4,N20001301,2.6379928315412187
Black_Mountain_A5,N20001302,2.4009661835748792
Black_Mountain_B2,N20001303,2.3689320388349513
Black_Mountain_B3,N20001304,2.4026548672566372
Black_Mountain_B4,N20001305,2.55188679245283
Black_Mountain_A6,N20001306,2.7714285714285714
Black_Mountain_C1,N20001307,2.4518828451882846
Black_Mountain_D1,N20001308,2.780327868852459
Black_Mountain_D2,N20001309,3.0246478873239435
Black_Mountain_E1,N20001310,2.8425925925925926
Black_Mountain_C2,N20001311,2.1270718232044197
Black_Mountain_C3,N20001312,2.3128491620111733
Black_Mountain_E2,N20001313,2.5235849056603774
Black_Mountain_E3,N20001314,2.4328358208955225
Black_Mountain_C4,N20001315,2.351758793969849
Black_Mountain_E4,N20001316,2.6790123456790123
Black_Mountain_F1,N20001317,2.36697247706422
Black_Mountain_J1,N20001318,2.236714975845411
Black_Mountain_J2,N20001319,2.0864197530864197
Black_Mountain_F2,N20001320,2.328358208955224
Black_Mountain_J3,N20001321,2.388185654008439
Black_Mountain_J4,N20001322,2.1586538461538463
Black_Mountain_H1,N20001323,2.128834355828221
Black_Mountain_J5,N20001324,2.4
Black_Mountain_F3,N20001325,2.5436241610738257
Black_Mountain_F4,N20001326,2.5632183908045976
Black_Mountain_G1,N20001327,2.8
Black_Mountain_H2,N20001328,2.236842105263158
Black_Mountain_G2,N20001329,2.179856115107914
Black_Mountain_G3,N20001330,2.466666666666667
Black_Mountain_G4,N20001331,2.527638190954774
Black_Mountain_K1,N20001332,2.9754601226993866
Black_Mountain_G5,N20001333,2.422222222222222
Black_Mountain_G6,N20001334,2.4945454545454546
Black_Mountain_K2,N20001335,2.257142857142857
Black_Mountain_J6,N20001336,1.6405228758169934
Black_Mountain_H3,N20001337,2.338888888888889
Black_Mountain_K3,N20001338,2.3376623376623376
Black_Mountain_K4,N20001339,2.5037037037037035
Black_Mountain_H4,N20001340,2.414364640883978
Black_Mountain_D3,N20001341,2.6311475409836067
Black_Mountain_L1,N20001342,2.6513761467889907
Black_Mountain_N1,N20001343,2.2857142857142856
Black_Mountain_N2,N20001344,2.1324503311258276
Black_Mountain_L2,N20001345,2.515625
Black_Mountain_P1,N20001346,2.3394495412844036
Black_Mountain_H5,N20001347,1.4228855721393034
Black_Mountain_N3,N20001348,2.282608695652174
Black_Mountain_N4,N20001349,2.3563218390804597
Black_Mountain_R1,N20001350,2.401098901098901
Black_Mountain_D4,N20001351,2.9348837209302325
Black_Mountain_L3,N20001352,2.3476190476190477
Black_Mountain_N5,N20001353,2.3495934959349594
Black_Mountain_L4,N20001354,1.936936936936937
Black_Mountain_N6,N20001355,2.2242990654205608
Black_Mountain_Q1,N20001356,2.5265151515151514
Black_Mountain_L5,N20001357,2.2459016393442623
Black_Mountain_P2,N20001358,2.521551724137931
Black_Mountain_P3,N20001359,2.43859649122807
Black_Mountain_P4,N20001360,2.7548387096774194
Black_Mountain_R2,N20001361,2.493087557603687
Black_Mountain_Q2,N20001362,2.545918367346939
Black_Mountain_Q3,N20001363,2.224199288256228
Black_Mountain_R3,N20001364,2.446280991735537
Black_Mountain_P5,N20001365,1.991769547325103
Black_Mountain_R4,N20001366,2.3163841807909606
Black_Mountain_R5,N20001367,2.4216867469879517
Black_Mountain_R6,N20001368,2.27027027027027
Court_C1,N20001369,2.272727272727273
Court_A1,N20001370,2.2016806722689077
Court_A2,N20001371,2.4838709677419355
Court_C2,N20001372,2.1
Court_A3,N20001373,2.370212765957447
Court_B1,N20001374,2.5105263157894737
Court_B2,N20001375,2.16728624535316
Court_C3,N20001376,1.9174311926605505
Court_B3,N20001377,1.5677083333333333
Court_C4,N20001378,2.4545454545454546
Court_J1,N20001379,1.9367588932806323
Court_E1,N20001380,2.4052044609665426
Court_D1,N20001381,2.081232492997199
Court_B4,N20001382,2.1522842639593907
Court_D2,N20001383,2.476793248945148
Court_F1,N20001384,2.0203389830508476
Court_D3,N20001385,1.7511961722488039
Court_E2,N20001386,2.609271523178808
Court_G1,N20001387,2.1
Court_E3,N20001388,3.1375
Court_G2,N20001389,2.2661290322580645
Court_H1,N20001390,2.576923076923077
Court_E4,N20001391,2.4505494505494507
Court_E5,N20001392,2.4578313253012047
Court_H2,N20001393,1.6666666666666667
Court_F2,N20001394,1.9111111111111112
Court_G3,N20001395,1.8544303797468353
Court_K1,N20001396,1.9064039408866995
Court_H3,N20001397,1.8525345622119815
Court_K2,N20001398,1.7707317073170732
Court_H4,N20001399,1.9146757679180888
Court_F3,N20001400,1.855072463768116
Court_J2,N20001401,1.836111111111111
Court_L1,N20001402,2.306122448979592
Court_L2,N20001403,1.9858156028368794
Court_J3,N20001404,1.8669724770642202
Court_L3,N20001405,2.244635193133047
Court_K3,N20001406,1.7912087912087913
Court_N1,N20001407,2.0903614457831323
Court_P1,N20001408,2.088050314465409
Court_K4,N20001409,2.0357142857142856
Court_S1,N20001410,1.880503144654088
Court_P2,N20001411,2.4262295081967213
Court_K5,N20001412,1.9782608695652173
Court_N2,N20001413,2.257936507936508
Court_Q1,N20001414,1.9941176470588236
Court_P3,N20001415,2.0308641975308643
Court_R1,N20001416,2.0454545454545454
Court_R2,N20001417,2.2958579881656807
Court_Q2,N20001418,1.6736401673640167
Court_N3,N20001419,2.434285714285714
Court_N4,N20001420,2.431654676258993
Court_S2,N20001421,2.3518518518518516
Court_J4,N20001422,2.261146496815287
Court_Q3,N20001423,1.6462585034013606
Court_R3,N20001424,2.300724637681159
Court_U1,N20001425,1.8881118881118881
Court_P4,N20001426,2.518987341772152
Court_U2,N20001427,2.252707581227437
Court_T1,N20001428,1.978494623655914
Court_W1,N20001429,2.4669603524229076
Court_Q4,N20001430,1.9342105263157894
Court_S3,N20001431,1.8816568047337279
Court_S4,N20001432,2.3333333333333335
Court_W2,N20001433,2.274193548387097
Court_U3,N20001434,1.824742268041237
Court_X1,N20001435,2.4265734265734267
Court_T2,N20001436,2.493333333333333
Court_S5,N20001437,2.1709844559585494
Court_W3,N20001438,2.4379084967320264
Court_X2,N20001439,2.280632411067194
Court_S6,N20001440,2.169398907103825
Court_X3,N20001441,2.2618025751072963
Court_T3,N20001442,2.6149732620320854
Court_X4,N20001443,2.086206896551724
Court_W4,N20001444,2.406015037593985
Court_X5,N20001445,2.2457142857142856
Benbradagh_B1,N20001446,2.679144385026738
Benbradagh_A1,N20001447,2.044198895027624
Benbradagh_A2,N20001448,2.015625
Benbradagh_A3,N20001449,2.318407960199005
Benbradagh_A4,N20001450,2.47787610619469
Benbradagh_A5,N20001451,2.2666666666666666
Benbradagh_A6,N20001452,2.623853211009174
Benbradagh_A7,N20001453,2.744186046511628
Benbradagh_C1,N20001454,2.481132075471698
Benbradagh_C2,N20001455,2.4558823529411766
Benbradagh_C3,N20001456,2.6769911504424777
Benbradagh_B2,N20001457,2.903030303030303
Benbradagh_D1,N20001458,2.6091370558375635
Benbradagh_B3,N20001459,2.4702549575070822
Benbradagh_D2,N20001460,2.7083333333333335
Benbradagh_D3,N20001461,2.934065934065934
Benbradagh_D4,N20001462,2.8444444444444446
Benbradagh_D5,N20001463,2.8
Benbradagh_E1,N20001464,3.1455696202531644
Benbradagh_D6,N20001465,3.262857142857143
Benbradagh_G1,N20001466,2.9888059701492535
Benbradagh_E2,N20001467,2.6837606837606836
Benbradagh_E3,N20001468,2.819672131147541
Benbradagh_F1,N20001469,2.78099173553719
Benbradagh_F2,N20001470,2.522727272727273
Benbradagh_F3,N20001471,2.2375
Benbradagh_E4,N20001472,2.861635220125786
Benbradagh_F4,N20001473,2.7404255319148936
Benbradagh_F5,N20001474,1.8361581920903955
Benbradagh_F6,N20001475,2.9942528735632186
Benbradagh_F7,N20001476,2.8114285714285714
Benbradagh_E5,N20001477,3.042056074766355
Benbradagh_G2,N20001478,3.064039408866995
Benbradagh_E6,N20001479,2.8653061224489798
Benbradagh_G3,N20001480,2.7672955974842766
Limavady_A1,N20001481,2.5368852459016393
Limavady_A2,N20001482,2.637037037037037
Limavady_A3,N20001483,2.3473053892215567
Limavady_A4,N20001484,2.675
Limavady_F1,N20001485,2.433862433862434
Limavady_B1,N20001486,1.8779342723004695
Limavady_C1,N20001487,2.101063829787234
Limavady_B2,N20001488,1.5447154471544715
Limavady_C2,N20001489,2.2823129251700682
Limavady_B3,N20001490,1.7192118226600985
Limavady_D1,N20001491,3.115740740740741
Limavady_D2,N20001492,2.548780487804878
Limavady_B4,N20001493,1.920863309352518
Limavady_C3,N20001494,2.386243386243386
Limavady_E1,N20001495,1.9640287769784173
Limavady_E2,N20001496,1.870503597122302
Limavady_D3,N20001497,2.989247311827957
Limavady_E3,N20001498,2.388888888888889
Limavady_C4,N20001499,2.0197368421052633
Limavady_E4,N20001500,1.782258064516129
Limavady_D4,N20001501,2.7549407114624507
Limavady_C5,N20001502,2.124401913875598
Limavady_D5,N20001503,2.5853658536585367
Limavady_E5,N20001504,2.2015810276679844
Limavady_G1,N20001505,2.3057851239669422
Limavady_D6,N20001506,2.372448979591837
Limavady_E6,N20001507,2.1923076923076925
Limavady_G2,N20001508,2.5481481481481483
Limavady_E7,N20001509,2.2783505154639174
Limavady_G3,N20001510,2.1666666666666665
Limavady_F2,N20001511,2.686695278969957
Limavady_F3,N20001512,2.8322981366459627
Limavady_F4,N20001513,2.8071065989847717
Bann_A1,N20001514,2.0660919540229883
Bann_A2,N20001515,2.116504854368932
Bann_B1,N20001516,2.4901960784313726
Bann_B2,N20001517,2.261744966442953
Bann_B3,N20001518,2.59214501510574
Bann_B4,N20001519,2.330769230769231
Bann_B5,N20001520,2.559055118110236
Bann_C1,N20001521,2.481651376146789
Bann_C2,N20001522,2.5474452554744524
Bann_C3,N20001523,2.3169398907103824
Bann_C4,N20001524,2.3935185185185186
Bann_C5,N20001525,3.0211640211640214
Bann_D1,N20001526,2.5080213903743314
Bann_D2,N20001527,2.7656903765690375
Bann_D3,N20001528,2.688259109311741
Bann_D4,N20001529,2.5923566878980893
Bann_E1,N20001530,2.6906474820143886
Bann_D5,N20001531,2.6982758620689653
Bann_D6,N20001532,2.868292682926829
Bann_E2,N20001533,2.4934210526315788
Bann_D7,N20001534,2.810810810810811
Bann_F1,N20001535,2.408333333333333
Bann_F2,N20001536,2.11731843575419
Bann_F3,N20001537,2.293103448275862
Bann_G1,N20001538,3.3515151515151516
Bann_E3,N20001539,2.8560311284046693
Bann_H1,N20001540,2.6323529411764706
Bann_H2,N20001541,2.4833333333333334
Bann_G2,N20001542,3.132142857142857
Bann_H3,N20001543,2.2977346278317152
Bann_G3,N20001544,3.00507614213198
Bann_G4,N20001545,3.0060975609756095
Bann_G5,N20001546,3.303921568627451
Coleraine_A1,N20001547,2.3525835866261398
Coleraine_B1,N20001548,2.3089005235602094
Coleraine_B2,N20001549,2.2487804878048783
Coleraine_A2,N20001550,2.3415841584158414
Coleraine_A3,N20001551,2.317241379310345
Coleraine_C1,N20001552,2.5112359550561796
Coleraine_A4,N20001553,2.495081967213115
Coleraine_A5,N20001554,2.0466101694915255
Coleraine_B3,N20001555,2.1196581196581197
Coleraine_C2,N20001556,2.267175572519084
Coleraine_C3,N20001557,2.8219178082191783
Coleraine_B4,N20001558,2.4479638009049776
Coleraine_C4,N20001559,2.491329479768786
Coleraine_B5,N20001560,2.384976525821596
Coleraine_E1,N20001561,2.182648401826484
Coleraine_D1,N20001562,2
Coleraine_C5,N20001563,2.359090909090909
Coleraine_E2,N20001564,2.233695652173913
Coleraine_E3,N20001565,1.9954545454545454
Coleraine_C6,N20001566,1.9259259259259258
Coleraine_D2,N20001567,1.4967741935483871
Coleraine_F1,N20001568,1.9367088607594938
Coleraine_F2,N20001569,2.612676056338028
Coleraine_D3,N20001570,1.7388059701492538
Coleraine_G1,N20001571,1.2585034013605443
Coleraine_E4,N20001572,2.135678391959799
Coleraine_F3,N20001573,2.295964125560538
Coleraine_G2,N20001574,2.2234432234432235
Coleraine_G3,N20001575,2.277486910994764
Coleraine_G4,N20001576,2.0104166666666665
Coleraine_H1,N20001577,2.2439024390243905
Coleraine_G5,N20001578,1.834355828220859
Coleraine_G6,N20001579,1.905109489051095
Coleraine_F4,N20001580,2.698019801980198
Coleraine_F5,N20001581,2.116279069767442
Coleraine_H2,N20001582,2.354651162790698
Coleraine_J1,N20001583,2.282828282828283
Coleraine_J2,N20001584,2.1403508771929824
Coleraine_K1,N20001585,2.6464646464646466
Coleraine_H3,N20001586,2.3015873015873014
Coleraine_K2,N20001587,2.655430711610487
Coleraine_J3,N20001588,2.251497005988024
Coleraine_J4,N20001589,2.1840277777777777
Coleraine_H4,N20001590,2.189814814814815
Coleraine_H5,N20001591,2.292307692307692
Coleraine_J5,N20001592,2.573170731707317
Coleraine_J6,N20001593,2.888888888888889
Coleraine_H6,N20001594,2.177685950413223
Coleraine_K3,N20001595,2.511627906976744
Coleraine_K4,N20001596,2.7022222222222223
Causeway_A1,N20001597,2.355481727574751
Causeway_A2,N20001598,1.9230769230769231
Causeway_B1,N20001599,1.6542056074766356
Causeway_C1,N20001600,2.1338028169014085
Causeway_C2,N20001601,1.839378238341969
Causeway_J1,N20001602,1.877659574468085
Causeway_B2,N20001603,1.5872340425531914
Causeway_B3,N20001604,1.706959706959707
Causeway_C3,N20001605,2.1870967741935483
Causeway_C4,N20001606,2.1652173913043478
Causeway_D1,N20001607,2.0318181818181817
Causeway_D2,N20001608,1.9272727272727272
Causeway_E1,N20001609,2.640625
Causeway_D3,N20001610,2.199170124481328
Causeway_E2,N20001611,2.116
Causeway_D4,N20001612,2.2629107981220655
Causeway_E3,N20001613,2.424892703862661
Causeway_E4,N20001614,2.0779220779220777
Causeway_E5,N20001615,2.622047244094488
Causeway_F1,N20001616,2.2134387351778657
Causeway_J2,N20001617,2.5412371134020617
Causeway_E6,N20001618,2.4433497536945814
Causeway_A3,N20001619,2.4935064935064934
Causeway_F2,N20001620,2.226993865030675
Causeway_G1,N20001621,1.7158671586715868
Causeway_G2,N20001622,1.9863013698630136
Causeway_F3,N20001623,2.210280373831776
Causeway_F4,N20001624,2.2989130434782608
Causeway_F5,N20001625,2.317757009345794
Causeway_G3,N20001626,1.7358490566037736
Causeway_K1,N20001627,2.397727272727273
Causeway_H1,N20001628,2.330578512396694
Causeway_G4,N20001629,1.5815217391304348
Causeway_G5,N20001630,2.911949685534591
Causeway_H2,N20001631,2.341708542713568
Causeway_H3,N20001632,2.099264705882353
Causeway_G6,N20001633,3.0689655172413794
Causeway_K2,N20001634,2.471774193548387
Causeway_H4,N20001635,2.303030303030303
Causeway_J3,N20001636,2.5927835051546393
Causeway_H5,N20001637,2.3853658536585365
Causeway_H6,N20001638,2.6463414634146343
Causeway_L1,N20001639,2.471111111111111
Causeway_K3,N20001640,2.696296296296296
Causeway_J4,N20001641,2.6831683168316833
Causeway_L2,N20001642,2.2242152466367715
Causeway_J5,N20001643,2.5136986301369864
Causeway_K4,N20001644,2.5246478873239435
Causeway_L3,N20001645,2.717277486910995
Causeway_L4,N20001646,2.6422018348623855
Causeway_K5,N20001647,2.474654377880184
Causeway_L5,N20001648,2.373015873015873
Causeway_L6,N20001649,2.4583333333333335
Causeway_L7,N20001650,2.627737226277372
The_Glens_B1,N20001651,1.943661971830986
The_Glens_C1,N20001652,2.3653846153846154
The_Glens_A1,N20001653,2.4075471698113207
The_Glens_A2,N20001654,2.210526315789474
The_Glens_A3,N20001655,2.5945945945945947
The_Glens_A4,N20001656,2.808664259927798
The_Glens_B2,N20001657,1.935251798561151
The_Glens_C2,N20001658,2.596330275229358
The_Glens_B3,N20001659,1.814070351758794
The_Glens_A5,N20001660,2.6804733727810652
The_Glens_B4,N20001661,1.941860465116279
The_Glens_B5,N20001662,2
The_Glens_B6,N20001663,2.078767123287671
The_Glens_B7,N20001664,2.506666666666667
The_Glens_C3,N20001665,2.48
The_Glens_C4,N20001666,2.6040609137055837
The_Glens_E1,N20001667,2.4825581395348837
The_Glens_C5,N20001668,2.7532467532467533
The_Glens_D1,N20001669,2.463917525773196
The_Glens_D2,N20001670,2.8294573643410854
The_Glens_D3,N20001671,2.3707865168539324
The_Glens_D4,N20001672,2.646551724137931
The_Glens_E2,N20001673,2.525581395348837
The_Glens_F1,N20001674,2.7641921397379914
The_Glens_E3,N20001675,2.7663551401869158
The_Glens_F2,N20001676,2.7142857142857144
The_Glens_E4,N20001677,2.02
The_Glens_F3,N20001678,3.1684782608695654
The_Glens_G1,N20001679,2.6142857142857143
The_Glens_G2,N20001680,2.474654377880184
The_Glens_F4,N20001681,2.8315217391304346
The_Glens_G3,N20001682,2.2590361445783134
The_Glens_F5,N20001683,2.9888059701492535
The_Glens_G4,N20001684,2.8078431372549018
Ballymoney_A1,N20001685,2.5238095238095237
Ballymoney_C1,N20001686,2.51953125
Ballymoney_B1,N20001687,2.4217391304347826
Ballymoney_B2,N20001688,2.5240963855421685
Ballymoney_C2,N20001689,2.3122529644268774
Ballymoney_B3,N20001690,2.2151898734177213
Ballymoney_C3,N20001691,2.348314606741573
Ballymoney_B4,N20001692,2.6040816326530614
Ballymoney_D1,N20001693,2.151624548736462
Ballymoney_D2,N20001694,2.089655172413793
Ballymoney_B5,N20001695,2.0969387755102042
Ballymoney_E1,N20001696,2.2245762711864407
Ballymoney_E2,N20001697,2.6054054054054054
Ballymoney_D3,N20001698,1.7603305785123966
Ballymoney_C4,N20001699,2.3467336683417086
Ballymoney_D4,N20001700,1.5222672064777327
Ballymoney_E3,N20001701,2.0256410256410255
Ballymoney_F1,N20001702,2.6262626262626263
Ballymoney_D5,N20001703,2.0186915887850465
Ballymoney_E4,N20001704,2.0526315789473686
Ballymoney_A2,N20001705,2.3882978723404253
Ballymoney_E5,N20001706,2.1743119266055047
Ballymoney_A3,N20001707,2.254054054054054
Ballymoney_A4,N20001708,2.5170731707317073
Ballymoney_F2,N20001709,2.427860696517413
Ballymoney_F3,N20001710,2.7116788321167884
Ballymoney_F4,N20001711,2.3402777777777777
Ballymoney_H1,N20001712,2.569832402234637
Ballymoney_A5,N20001713,2.7839195979899496
Ballymoney_K1,N20001714,2.7533333333333334
Ballymoney_G1,N20001715,2.9034482758620688
Ballymoney_G2,N20001716,2.817891373801917
Ballymoney_K2,N20001717,2.6542056074766354
Ballymoney_H2,N20001718,2.356060606060606
Ballymoney_H3,N20001719,3.0543478260869565
Ballymoney_K3,N20001720,2.8671875
Ballymoney_J1,N20001721,2.308641975308642
Ballymoney_H4,N20001722,3.0753968253968256
Ballymoney_J2,N20001723,2.34375
Ballymoney_H5,N20001724,3.021978021978022
Ballymoney_H6,N20001725,2.9238578680203045
Ballymoney_K4,N20001726,2.919431279620853
Ballymoney_K5,N20001727,2.923076923076923
Ballymoney_L1,N20001728,2.2582781456953644
Ballymoney_L2,N20001729,2.652173913043478
Ballymoney_L3,N20001730,2.7450980392156863
Ballymoney_K6,N20001731,2.8951965065502185
The_Moor_H1,N20001732,2.649214659685864
The_Moor_H2,N20001733,3.149019607843137
The_Moor_A1,N20001734,2.44
The_Moor_B1,N20001735,2.398876404494382
The_Moor_A2,N20001736,2.2401574803149606
The_Moor_B2,N20001737,1.8322981366459627
The_Moor_B3,N20001738,2.4153005464480874
The_Moor_A3,N20001739,2.643478260869565
The_Moor_B4,N20001740,2.3043478260869565
The_Moor_C1,N20001741,1.5639810426540284
The_Moor_A4,N20001742,2.6020408163265305
The_Moor_C2,N20001743,1.2435233160621761
The_Moor_A5,N20001744,2.7253521126760565
The_Moor_C3,N20001745,1.5263157894736843
The_Moor_B5,N20001746,1.9827586206896552
The_Moor_B6,N20001747,2.2582159624413145
The_Moor_B7,N20001748,2.299492385786802
The_Moor_D1,N20001749,2.890909090909091
The_Moor_C4,N20001750,1.251497005988024
The_Moor_F1,N20001751,2.0448979591836736
The_Moor_D2,N20001752,2.6306818181818183
The_Moor_E1,N20001753,2.331034482758621
The_Moor_G1,N20001754,1.9019607843137254
The_Moor_D3,N20001755,2.3864734299516908
The_Moor_G2,N20001756,1.2845528455284554
The_Moor_D4,N20001757,3.017391304347826
The_Moor_F2,N20001758,2.048076923076923
The_Moor_F3,N20001759,2.248730964467005
The_Moor_D5,N20001760,2.2476190476190476
The_Moor_G3,N20001761,1.8576388888888888
The_Moor_E2,N20001762,2.4423076923076925
The_Moor_D6,N20001763,2.4870466321243523
The_Moor_G4,N20001764,2.243137254901961
The_Moor_F4,N20001765,2.251184834123223
The_Moor_F5,N20001766,1.7203791469194314
The_Moor_H3,N20001767,2.8897637795275593
Foyleside_A1,N20001768,2.688888888888889
Foyleside_A2,N20001769,2.681286549707602
Foyleside_A3,N20001770,2.3495934959349594
Foyleside_B1,N20001771,2.516279069767442
Foyleside_B2,N20001772,2.5668449197860963
Foyleside_A4,N20001773,2.3737864077669903
Foyleside_A5,N20001774,2.6964285714285716
Foyleside_D1,N20001775,2.0684931506849313
Foyleside_E1,N20001776,2.488038277511962
Foyleside_B3,N20001777,2.430493273542601
Foyleside_E2,N20001778,2.723076923076923
Foyleside_C1,N20001779,2.269230769230769
Foyleside_C2,N20001780,2.52734375
Foyleside_B4,N20001781,2.0732758620689653
Foyleside_C3,N20001782,2.7610619469026547
Foyleside_E3,N20001783,2.712418300653595
Foyleside_D2,N20001784,2.1226053639846745
Foyleside_E4,N20001785,2.9682539682539684
Foyleside_C4,N20001786,2.781094527363184
Foyleside_D3,N20001787,2.1052631578947367
Foyleside_E5,N20001788,2.95
Foyleside_F1,N20001789,1.5546875
Foyleside_D4,N20001790,2.306451612903226
Foyleside_D5,N20001791,2.244
Foyleside_E6,N20001792,2.9395348837209303
Foyleside_D6,N20001793,1.5113636363636365
Foyleside_D7,N20001794,2.226950354609929
Foyleside_G1,N20001795,2.200854700854701
Foyleside_G2,N20001796,2.29004329004329
Foyleside_F2,N20001797,1.6169154228855722
Foyleside_F3,N20001798,1.717241379310345
Foyleside_G3,N20001799,2.120805369127517
Foyleside_G4,N20001800,2.1158536585365852
Foyleside_F4,N20001801,1.5775401069518717
Foyleside_F5,N20001802,1.3266331658291457
Ballyarnett_A1,N20001803,2.806167400881057
Ballyarnett_A2,N20001804,3.2348993288590604
Ballyarnett_A3,N20001805,2.7468879668049793
Ballyarnett_C1,N20001806,2.98046875
Ballyarnett_A4,N20001807,3.1044776119402986
Ballyarnett_D1,N20001808,1.5426356589147288
Ballyarnett_D2,N20001809,2.762114537444934
Ballyarnett_D3,N20001810,2.975609756097561
Ballyarnett_B1,N20001811,2.5767790262172285
Ballyarnett_C2,N20001812,2.5940959409594098
Ballyarnett_B2,N20001813,2.6126126126126126
Ballyarnett_D4,N20001814,3.145945945945946
Ballyarnett_B3,N20001815,2.532751091703057
Ballyarnett_D5,N20001816,2.8358208955223883
Ballyarnett_B4,N20001817,2.9727891156462585
Ballyarnett_E1,N20001818,2.3333333333333335
Ballyarnett_F1,N20001819,2.591928251121076
Ballyarnett_J1,N20001820,3.0643564356435644
Ballyarnett_E2,N20001821,2.830508474576271
Ballyarnett_G1,N20001822,2.533980582524272
Ballyarnett_E3,N20001823,2.71875
Ballyarnett_H1,N20001824,2.9278846153846154
Ballyarnett_H2,N20001825,2.585185185185185
Ballyarnett_D6,N20001826,2.746987951807229
Ballyarnett_F2,N20001827,2.4484304932735426
Ballyarnett_F3,N20001828,2.4722222222222223
Ballyarnett_E4,N20001829,2.8395061728395063
Ballyarnett_K1,N20001830,2.712871287128713
Ballyarnett_F4,N20001831,2.353982300884956
Ballyarnett_G2,N20001832,2.603550295857988
Ballyarnett_J2,N20001833,2.4166666666666665
Ballyarnett_H3,N20001834,2.6634615384615383
Ballyarnett_G3,N20001835,2.4941176470588236
Ballyarnett_K2,N20001836,2.6383763837638377
Ballyarnett_G4,N20001837,2.2857142857142856
Ballyarnett_K3,N20001838,2.4285714285714284
Ballyarnett_J3,N20001839,2.7841726618705036
Ballyarnett_H4,N20001840,2.448087431693989
Ballyarnett_G5,N20001841,2.1609756097560977
Ballyarnett_G6,N20001842,2.61271676300578
Ballyarnett_L1,N20001843,2.543859649122807
Ballyarnett_K4,N20001844,2.6392156862745098
Ballyarnett_L2,N20001845,2.4813432835820897
Ballyarnett_J4,N20001846,2.0980392156862746
Ballyarnett_L3,N20001847,2.253623188405797
Ballyarnett_L4,N20001848,2.2639405204460967
Ballyarnett_J5,N20001849,2.34640522875817
Waterside_A1,N20001850,2.6916299559471364
Waterside_A2,N20001851,2.634920634920635
Waterside_B1,N20001852,2.36
Waterside_B2,N20001853,1.9481481481481482
Waterside_A3,N20001854,2.231132075471698
Waterside_A4,N20001855,2.3440860215053765
Waterside_B3,N20001856,2.129166666666667
Waterside_B4,N20001857,1.947867298578199
Waterside_C1,N20001858,2.8857142857142857
Waterside_C2,N20001859,2.22007722007722
Waterside_A5,N20001860,2.0427807486631018
Waterside_C3,N20001861,2.5
Waterside_D1,N20001862,2.261627906976744
Waterside_D2,N20001863,2.3575129533678756
Waterside_D3,N20001864,1.7722222222222221
Waterside_D4,N20001865,2.1271186440677967
Waterside_E1,N20001866,1.8088235294117647
Waterside_C4,N20001867,2.311224489795918
Waterside_E2,N20001868,2.2758620689655173
Waterside_E3,N20001869,2.2577777777777777
Waterside_E4,N20001870,1.4912280701754386
Waterside_D5,N20001871,2.3703703703703702
Waterside_C5,N20001872,2.8
Waterside_F1,N20001873,1.956810631229236
Waterside_E5,N20001874,2.235576923076923
Waterside_F2,N20001875,2.23859649122807
Waterside_G1,N20001876,2.1404255319148935
Waterside_L1,N20001877,1.6464646464646464
Waterside_F3,N20001878,2.4134078212290504
Waterside_F4,N20001879,2.3022222222222224
Waterside_G2,N20001880,1.7405405405405405
Waterside_G3,N20001881,2.038216560509554
