GeographyCode,DC2419NI0001,DC2419NI0002,DC2419NI0003,DC2419NI0004,DC2419NI0005,DC2419NI0006,DC2419NI0007,DC2419NI0008,DC2419NI0009,DC2419NI0010,DC2419NI0011,DC2419NI0012,DC2419NI0013,DC2419NI0014,DC2419NI0015,DC2419NI0016,DC2419NI0017,DC2419NI0018,DC2419NI0019,DC2419NI0020,DC2419NI0021,DC2419NI0022,DC2419NI0023,DC2419NI0024,DC2419NI0025,DC2419NI0026,DC2419NI0027,DC2419NI0028,DC2419NI0029,DC2419NI0030,DC2419NI0031,DC2419NI0032,DC2419NI0033,DC2419NI0034,DC2419NI0035,DC2419NI0036,DC2419NI0037,DC2419NI0038,DC2419NI0039,DC2419NI0040,DC2419NI0041,DC2419NI0042,DC2419NI0043,DC2419NI0044,DC2419NI0045,DC2419NI0046,DC2419NI0047,DC2419NI0048,DC2419NI0049,DC2419NI0050,DC2419NI0051,DC2419NI0052,DC2419NI0053,DC2419NI0054,DC2419NI0055,DC2419NI0056,DC2419NI0057,DC2419NI0058,DC2419NI0059,DC2419NI0060,DC2419NI0061,DC2419NI0062,DC2419NI0063,DC2419NI0064,DC2419NI0065,DC2419NI0066,DC2419NI0067,DC2419NI0068,DC2419NI0069,DC2419NI0070
95LL19,1904,417,1406,20,61,1533,304,1162,19,48,609,123,470,5,11,924,181,692,14,37,10,1,7,0,2,104,27,77,0,0,96,25,71,0,0,8,2,6,0,0,210,70,128,1,11,190,65,116,1,8,5,1,2,0,2,14,4,9,0,1,1,0,1,0,0,47,15,32,0,0
95LL20,942,368,543,9,22,612,210,381,5,16,239,52,178,3,6,373,158,203,2,10,5,2,2,1,0,162,81,77,2,2,145,66,76,1,2,17,15,1,1,0,138,65,68,1,4,130,63,62,1,4,0,0,0,0,0,7,2,5,0,0,1,0,1,0,0,25,10,15,0,0
95LL21,1662,793,800,10,59,1004,471,506,5,22,427,146,274,2,5,577,325,232,3,17,11,6,4,0,1,228,88,130,2,8,146,31,107,1,7,82,57,23,1,1,382,222,129,3,28,341,200,111,3,27,3,1,2,0,0,27,12,14,0,1,11,9,2,0,0,37,6,31,0,0
95LL22,1424,1283,96,6,39,863,794,53,2,14,307,278,24,0,5,556,516,29,2,9,13,13,0,0,0,182,159,16,1,6,155,134,14,1,6,27,25,2,0,0,347,300,25,3,19,332,286,24,3,19,0,0,0,0,0,11,11,0,0,0,4,3,1,0,0,19,17,2,0,0
95LL23,973,105,814,4,50,480,45,421,2,12,248,32,215,0,1,232,13,206,2,11,4,0,4,0,0,296,23,255,0,18,281,20,245,0,16,15,3,10,0,2,163,36,106,2,19,155,34,100,2,19,1,1,0,0,0,6,1,5,0,0,1,0,1,0,0,30,1,28,0,1
95LL24,1312,418,856,4,34,1014,321,674,1,18,519,171,340,0,8,495,150,334,1,10,2,0,1,0,1,44,24,18,0,2,38,20,17,0,1,6,4,1,0,1,211,58,137,3,13,178,48,115,3,12,4,1,3,0,0,26,8,18,0,0,3,1,1,0,1,41,15,26,0,0
95LL25,1739,156,1509,22,52,1422,98,1267,18,39,638,37,587,5,9,784,61,680,13,30,18,5,12,0,1,72,9,59,2,2,69,8,58,1,2,3,1,1,1,0,201,38,151,2,10,185,35,140,2,8,1,1,0,0,0,15,2,11,0,2,0,0,0,0,0,26,6,20,0,0
95LL26,1490,1349,100,11,30,970,892,61,5,12,416,386,22,3,5,554,506,39,2,7,14,12,1,0,1,112,102,6,2,2,36,32,2,1,1,76,70,4,1,1,373,326,29,4,14,341,298,25,4,14,1,1,0,0,0,25,22,3,0,0,6,5,1,0,0,21,17,3,0,1
95MM01,1897,772,1064,23,38,1138,420,692,12,14,443,120,314,2,7,695,300,378,10,7,13,7,5,0,1,346,159,176,1,10,333,150,173,1,9,13,9,3,0,1,367,179,166,10,12,344,168,154,10,12,2,2,0,0,0,16,6,10,0,0,5,3,2,0,0,33,7,25,0,1
95MM02,1144,1076,54,7,7,980,930,39,6,5,530,499,27,3,1,450,431,12,3,4,2,2,0,0,0,52,48,4,0,0,48,47,1,0,0,4,1,3,0,0,93,83,7,1,2,70,63,5,1,1,0,0,0,0,0,23,20,2,0,1,0,0,0,0,0,17,13,4,0,0
95MM03,1155,758,371,9,17,914,600,299,4,11,479,310,161,3,5,435,290,138,1,6,4,1,1,2,0,81,58,21,2,0,75,52,21,2,0,6,6,0,0,0,129,88,35,1,5,101,69,27,1,4,2,1,0,0,1,25,17,8,0,0,1,1,0,0,0,27,11,15,0,1
95MM04,890,839,35,3,13,545,515,19,3,8,253,238,8,3,4,292,277,11,0,4,5,5,0,0,0,206,194,9,0,3,149,140,6,0,3,57,54,3,0,0,112,104,6,0,2,94,87,5,0,2,0,0,0,0,0,16,15,1,0,0,2,2,0,0,0,22,21,1,0,0
95MM05,1062,1007,49,2,4,357,341,16,0,0,162,154,8,0,0,195,187,8,0,0,1,1,0,0,0,554,524,26,1,3,379,362,16,0,1,175,162,10,1,2,109,102,6,1,0,97,90,6,1,0,0,0,0,0,0,11,11,0,0,0,1,1,0,0,0,41,39,1,0,1
95MM06,949,901,39,3,6,503,480,18,2,3,176,169,7,0,0,327,311,11,2,3,3,3,0,0,0,280,265,12,1,2,250,239,9,0,2,30,26,3,1,0,134,127,7,0,0,123,118,5,0,0,0,0,0,0,0,8,7,1,0,0,3,2,1,0,0,29,26,2,0,1
95MM07,1201,194,962,12,33,588,119,454,6,9,308,59,243,3,3,280,60,211,3,6,6,1,5,0,0,438,38,381,5,14,379,25,338,4,12,59,13,43,1,2,133,32,92,1,8,121,30,82,1,8,0,0,0,0,0,11,2,9,0,0,1,0,1,0,0,36,4,30,0,2
95MM08,1238,790,432,6,10,711,426,276,5,4,348,190,153,1,4,363,236,123,4,0,5,2,3,0,0,325,230,92,0,3,161,139,20,0,2,164,91,72,0,1,166,113,49,1,3,146,101,42,1,2,1,1,0,0,0,15,10,5,0,0,4,1,2,0,1,31,19,12,0,0
95MM09,1220,866,338,5,11,929,676,244,3,6,442,312,128,1,1,487,364,116,2,5,2,2,0,0,0,107,83,20,1,3,75,58,13,1,3,32,25,7,0,0,143,82,58,1,2,132,73,56,1,2,0,0,0,0,0,11,9,2,0,0,0,0,0,0,0,39,23,16,0,0
95MM10,987,949,27,0,11,374,354,14,0,6,116,109,4,0,3,258,245,10,0,3,3,3,0,0,0,479,465,10,0,4,347,338,7,0,2,132,127,3,0,2,98,94,3,0,1,82,78,3,0,1,0,0,0,0,0,11,11,0,0,0,5,5,0,0,0,33,33,0,0,0
95MM11,855,823,26,0,6,347,335,10,0,2,123,122,1,0,0,224,213,9,0,2,1,1,0,0,0,419,409,7,0,3,369,360,6,0,3,50,49,1,0,0,55,47,8,0,0,49,41,8,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,33,31,1,0,1
95MM12,1976,1791,160,9,16,909,797,96,6,10,232,168,58,2,4,677,629,38,4,6,9,8,1,0,0,739,696,38,1,4,461,434,26,0,1,278,262,12,1,3,265,245,17,2,1,214,198,14,1,1,0,0,0,0,0,26,24,2,0,0,25,23,1,1,0,54,45,8,0,1
95MM13,2990,2758,198,10,24,1654,1520,117,6,11,414,344,64,3,3,1240,1176,53,3,8,19,19,0,0,0,784,735,43,1,5,539,508,25,1,5,245,227,18,0,0,485,442,32,3,8,440,402,29,2,7,1,1,0,0,0,37,34,3,0,0,7,5,0,1,1,48,42,6,0,0
95MM14,1176,526,602,20,28,482,214,256,2,10,260,109,148,0,3,222,105,108,2,7,5,2,3,0,0,299,123,168,3,5,222,97,118,3,4,77,26,50,0,1,360,175,160,14,11,331,162,145,13,11,1,0,0,1,0,25,13,12,0,0,3,0,3,0,0,30,12,15,1,2
95MM15,1570,794,733,8,35,1159,553,578,5,23,514,202,302,1,9,645,351,276,4,14,5,2,3,0,0,142,85,56,1,0,75,48,26,1,0,67,37,30,0,0,240,142,84,2,12,220,131,75,2,12,2,1,1,0,0,15,7,8,0,0,3,3,0,0,0,24,12,12,0,0
95MM16,2079,1351,628,34,66,1300,804,447,21,28,456,228,218,6,4,844,576,229,15,24,15,12,2,1,0,272,206,55,2,9,263,198,54,2,9,9,8,1,0,0,462,316,109,10,27,435,299,100,10,26,3,2,1,0,0,19,11,8,0,0,5,4,0,0,1,30,13,15,0,2
95MM17,1347,1210,115,6,16,923,852,60,3,8,358,324,30,2,2,565,528,30,1,6,8,8,0,0,0,183,150,30,1,2,144,114,28,0,2,39,36,2,1,0,205,179,18,2,6,189,164,17,2,6,2,1,1,0,0,11,11,0,0,0,3,3,0,0,0,28,21,7,0,0
95MM18,1766,1135,589,13,29,1355,838,488,9,20,481,273,201,5,2,874,565,287,4,18,4,2,2,0,0,118,104,8,3,3,112,100,7,3,2,6,4,1,0,1,257,165,85,1,6,229,147,76,0,6,1,0,1,0,0,24,16,7,1,0,3,2,1,0,0,32,26,6,0,0
95MM19,1269,448,769,15,37,893,284,575,9,25,424,101,303,5,15,469,183,272,4,10,41,16,23,0,2,17,6,11,0,0,7,4,3,0,0,10,2,8,0,0,312,141,155,6,10,290,131,143,6,10,0,0,0,0,0,21,9,12,0,0,1,1,0,0,0,6,1,5,0,0
95MM20,1469,300,1120,12,37,926,180,722,4,20,506,84,414,2,6,420,96,308,2,14,6,4,1,0,1,269,47,213,1,8,242,40,193,1,8,27,7,20,0,0,221,61,146,6,8,200,56,130,6,8,1,0,1,0,0,18,4,14,0,0,2,1,1,0,0,47,8,38,1,0
95MM21,1254,453,774,7,20,995,390,584,6,15,444,155,281,2,6,551,235,303,4,9,8,2,6,0,0,120,19,99,1,1,117,17,98,1,1,3,2,1,0,0,111,35,72,0,4,95,29,62,0,4,0,0,0,0,0,16,6,10,0,0,0,0,0,0,0,20,7,13,0,0
95MM22,973,911,45,7,10,749,710,28,6,5,464,441,19,4,0,285,269,9,2,5,3,3,0,0,0,57,57,0,0,0,10,10,0,0,0,47,47,0,0,0,138,119,13,1,5,123,107,11,1,4,0,0,0,0,0,12,9,2,0,1,3,3,0,0,0,26,22,4,0,0
95MM23,1074,936,94,12,32,475,425,42,2,6,243,213,24,1,5,232,212,18,1,1,4,4,0,0,0,171,160,10,1,0,117,108,8,1,0,54,52,2,0,0,399,326,39,9,25,373,301,38,9,25,2,2,0,0,0,19,18,1,0,0,5,5,0,0,0,25,21,3,0,1
95MM24,892,864,23,3,2,427,418,9,0,0,203,198,5,0,0,224,220,4,0,0,2,2,0,0,0,352,340,10,0,2,274,263,10,0,1,78,77,0,0,1,74,67,4,3,0,64,57,4,3,0,0,0,0,0,0,9,9,0,0,0,1,1,0,0,0,37,37,0,0,0
95MM25,2188,2094,66,12,16,884,841,34,4,5,169,160,8,0,1,715,681,26,4,4,9,9,0,0,0,1021,983,26,4,8,645,621,17,2,5,376,362,9,2,3,234,221,6,4,3,211,198,6,4,3,0,0,0,0,0,9,9,0,0,0,14,14,0,0,0,40,40,0,0,0
95MM26,1056,1021,22,3,10,707,685,15,3,4,250,241,7,1,1,457,444,8,2,3,22,22,0,0,0,190,186,1,0,3,166,162,1,0,3,24,24,0,0,0,116,107,6,0,3,100,91,6,0,3,0,0,0,0,0,13,13,0,0,0,3,3,0,0,0,21,21,0,0,0
95MM27,1614,1398,130,35,51,532,477,41,6,8,309,279,27,2,1,223,198,14,4,7,5,3,0,2,0,455,409,25,8,13,231,216,8,3,4,224,193,17,5,9,599,487,63,19,30,557,453,58,18,28,2,1,0,0,1,19,15,3,0,1,21,18,2,1,0,23,22,1,0,0
95MM28,1095,881,182,3,29,406,362,38,1,5,212,184,23,0,5,194,178,15,1,0,1,1,0,0,0,325,225,91,1,8,216,136,78,1,1,109,89,13,0,7,331,271,43,1,16,313,255,41,1,16,1,1,0,0,0,10,8,2,0,0,7,7,0,0,0,32,22,10,0,0
95MM29,1490,1028,410,18,34,740,501,217,13,9,282,162,113,3,4,458,339,104,10,5,10,7,3,0,0,222,126,92,1,3,188,96,88,1,3,34,30,4,0,0,493,378,90,3,22,476,366,86,3,21,1,0,1,0,0,10,7,3,0,0,6,5,0,0,1,25,16,8,1,0
95MM30,903,860,30,3,10,472,452,14,2,4,239,230,6,1,2,233,222,8,1,2,5,5,0,0,0,248,240,6,0,2,172,167,3,0,2,76,73,3,0,0,139,126,8,1,4,127,115,8,1,3,0,0,0,0,0,9,9,0,0,0,3,2,0,0,1,39,37,2,0,0
95NN01,1201,1015,154,9,23,805,670,120,5,10,430,334,84,5,7,375,336,36,0,3,7,7,0,0,0,143,125,13,1,4,112,96,12,1,3,31,29,1,0,1,219,189,19,2,9,190,163,17,2,8,1,1,0,0,0,26,23,2,0,1,2,2,0,0,0,27,24,2,1,0
95NN02,836,738,84,3,11,673,604,60,1,8,335,306,26,0,3,338,298,34,1,5,2,2,0,0,0,81,73,7,1,0,58,51,6,1,0,23,22,1,0,0,70,50,16,1,3,58,44,10,1,3,0,0,0,0,0,8,5,3,0,0,4,1,3,0,0,10,9,1,0,0
95NN03,1133,202,877,4,50,742,117,595,4,26,314,48,256,2,8,428,69,339,2,18,7,3,4,0,0,175,22,147,0,6,133,19,108,0,6,42,3,39,0,0,173,56,99,0,18,155,50,88,0,17,0,0,0,0,0,16,5,10,0,1,2,1,1,0,0,36,4,32,0,0
95NN04,1175,1047,96,9,23,549,491,46,3,9,209,186,18,1,4,340,305,28,2,5,11,11,0,0,0,277,253,17,3,4,273,249,17,3,4,4,4,0,0,0,292,250,30,3,9,262,222,28,3,9,1,1,0,0,0,23,23,0,0,0,6,4,2,0,0,46,42,3,0,1
95NN05,1075,543,475,10,47,658,298,339,4,17,302,124,171,2,5,356,174,168,2,12,7,3,4,0,0,198,126,58,2,12,173,108,52,2,11,25,18,6,0,1,180,101,59,3,17,156,88,51,2,15,2,1,0,0,1,22,12,8,1,1,0,0,0,0,0,32,15,15,1,1
95NN06,1237,1076,126,12,23,821,713,95,6,7,374,299,67,5,3,447,414,28,1,4,4,4,0,0,0,133,123,4,1,5,79,73,4,0,2,54,50,0,1,3,246,206,24,5,11,225,190,19,5,11,1,0,1,0,0,19,15,4,0,0,1,1,0,0,0,33,30,3,0,0
95NN07,1246,1090,127,5,24,716,636,65,3,12,233,206,24,1,2,483,430,41,2,10,21,21,0,0,0,218,179,35,0,4,138,130,6,0,2,80,49,29,0,2,262,231,22,2,7,231,203,21,2,5,0,0,0,0,0,24,23,0,0,1,7,5,1,0,1,29,23,5,0,1
95NN08,1196,613,535,16,32,931,461,438,11,21,494,204,278,6,6,437,257,160,5,15,4,3,1,0,0,69,35,31,0,3,66,34,29,0,3,3,1,2,0,0,159,102,44,5,8,138,89,39,3,7,4,3,0,1,0,16,10,5,0,1,1,0,0,1,0,33,12,21,0,0
95NN09,1092,345,701,8,38,878,253,590,6,29,449,86,347,4,12,429,167,243,2,17,3,2,1,0,0,74,34,38,1,1,74,34,38,1,1,0,0,0,0,0,114,52,53,1,8,101,45,48,1,7,1,0,1,0,0,11,7,3,0,1,1,0,1,0,0,23,4,19,0,0
95NN10,1290,800,435,11,44,927,561,331,8,27,493,273,209,2,9,434,288,122,6,18,1,1,0,0,0,105,68,35,1,1,16,13,2,0,1,89,55,33,1,0,231,160,55,2,14,204,141,47,2,14,3,3,0,0,0,22,14,8,0,0,2,2,0,0,0,26,10,14,0,2
95NN11,1297,1040,223,7,27,1030,821,183,5,21,442,347,84,2,9,588,474,99,3,12,8,5,3,0,0,66,61,5,0,0,65,61,4,0,0,1,0,1,0,0,151,121,24,1,5,142,114,22,1,5,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,42,32,8,1,1
95NN12,1128,671,421,7,29,726,402,310,2,12,366,174,184,2,6,360,228,126,0,6,5,2,2,0,1,133,96,31,2,4,133,96,31,2,4,0,0,0,0,0,227,150,63,3,11,208,140,55,3,10,2,1,1,0,0,14,8,5,0,1,3,1,2,0,0,37,21,15,0,1
95NN13,1064,399,611,13,41,937,342,549,9,37,495,147,323,8,17,442,195,226,1,20,3,0,3,0,0,22,12,10,0,0,22,12,10,0,0,0,0,0,0,0,84,39,37,4,4,69,35,28,2,4,1,0,0,1,0,14,4,9,1,0,0,0,0,0,0,18,6,12,0,0
95NN14,1205,842,305,14,44,833,616,196,8,13,407,274,121,7,5,426,342,75,1,8,4,2,2,0,0,72,57,11,0,4,69,55,10,0,4,3,2,1,0,0,273,153,87,6,27,173,126,34,3,10,42,6,25,2,9,17,10,5,0,2,41,11,23,1,6,23,14,9,0,0
95NN15,1230,392,769,6,63,718,212,468,4,34,323,76,227,1,19,395,136,241,3,15,5,3,2,0,0,223,90,125,2,6,211,86,118,2,5,12,4,7,0,1,257,84,152,0,21,236,79,137,0,20,0,0,0,0,0,19,4,14,0,1,2,1,1,0,0,27,3,22,0,2
95NN16,1128,267,807,7,47,970,216,715,6,33,531,101,420,2,8,439,115,295,4,25,4,1,3,0,0,19,7,10,0,2,17,7,10,0,0,2,0,0,0,2,110,37,61,1,11,94,34,51,0,9,1,0,1,0,0,12,3,7,1,1,3,0,2,0,1,25,6,18,0,1
95NN17,928,671,223,2,32,548,378,154,0,16,293,191,96,0,6,255,187,58,0,10,5,3,2,0,0,139,119,16,0,4,125,110,12,0,3,14,9,4,0,1,207,150,43,2,12,181,131,36,2,12,1,1,0,0,0,22,17,5,0,0,3,1,2,0,0,29,21,8,0,0
95NN18,1023,707,278,7,31,720,503,194,2,21,346,204,134,1,7,374,299,60,1,14,4,4,0,0,0,84,64,19,0,1,64,48,15,0,1,20,16,4,0,0,198,131,53,5,9,180,121,45,5,9,1,0,1,0,0,14,9,5,0,0,3,1,2,0,0,17,5,12,0,0
95NN19,1336,331,942,10,53,1047,247,756,7,37,514,86,407,4,17,533,161,349,3,20,8,3,2,0,3,74,21,51,0,2,67,18,48,0,1,7,3,3,0,1,166,49,103,3,11,145,47,84,3,11,0,0,0,0,0,20,2,18,0,0,1,0,1,0,0,41,11,30,0,0
95NN20,1073,579,457,8,29,865,474,367,5,19,453,241,204,2,6,412,233,163,3,13,3,2,1,0,0,50,21,27,1,1,33,14,18,1,0,17,7,9,0,1,117,62,46,1,8,105,55,41,1,8,0,0,0,0,0,11,7,4,0,0,1,0,1,0,0,38,20,16,1,1
95NN21,1151,764,350,6,31,792,508,265,2,17,453,253,192,2,6,339,255,73,0,11,7,6,1,0,0,109,90,18,0,1,108,90,17,0,1,1,0,1,0,0,207,141,50,4,12,186,126,46,4,10,2,2,0,0,0,18,12,4,0,2,1,1,0,0,0,36,19,16,0,1
95NN22,1003,796,178,7,22,799,644,135,6,14,438,344,87,0,7,361,300,48,6,7,1,1,0,0,0,47,45,2,0,0,40,38,2,0,0,7,7,0,0,0,127,86,32,1,8,106,76,24,0,6,2,0,2,0,0,15,9,4,0,2,4,1,2,1,0,29,20,9,0,0
95NN23,1159,942,189,6,22,890,720,150,4,16,472,353,111,2,6,418,367,39,2,10,7,6,1,0,0,64,56,6,1,1,58,50,6,1,1,6,6,0,0,0,182,148,28,1,5,164,134,24,1,5,1,1,0,0,0,17,13,4,0,0,0,0,0,0,0,16,12,4,0,0
95OO01,809,644,154,2,9,696,555,135,2,4,395,295,97,1,2,301,260,38,1,2,3,2,0,0,1,15,15,0,0,0,13,13,0,0,0,2,2,0,0,0,66,53,9,0,4,56,43,9,0,4,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,29,19,10,0,0
95OO02,703,399,292,5,7,564,312,249,3,0,380,196,182,2,0,184,116,67,1,0,1,1,0,0,0,42,28,13,0,1,39,26,12,0,1,3,2,1,0,0,73,44,21,2,6,55,29,19,2,5,0,0,0,0,0,18,15,2,0,1,0,0,0,0,0,23,14,9,0,0
95OO03,914,351,546,5,12,676,208,456,4,8,390,96,287,4,3,286,112,169,0,5,1,1,0,0,0,79,47,30,0,2,57,36,21,0,0,22,11,9,0,2,139,89,47,1,2,127,84,40,1,2,1,0,1,0,0,6,2,4,0,0,5,3,2,0,0,19,6,13,0,0
95OO04,877,618,247,3,9,649,447,196,1,5,386,245,138,0,3,263,202,58,1,2,0,0,0,0,0,64,52,11,1,0,63,51,11,1,0,1,1,0,0,0,136,100,31,1,4,115,84,26,1,4,0,0,0,0,0,20,15,5,0,0,1,1,0,0,0,28,19,9,0,0
95OO05,1021,816,168,12,25,405,299,99,4,3,180,113,65,1,1,225,186,34,3,2,6,6,0,0,0,311,266,33,4,8,263,226,29,2,6,48,40,4,2,2,276,229,29,4,14,249,208,23,4,14,5,4,1,0,0,17,12,5,0,0,5,5,0,0,0,23,16,7,0,0
95OO06,941,541,381,7,12,732,411,307,5,9,407,208,194,2,3,325,203,113,3,6,3,0,3,0,0,48,28,19,0,1,47,27,19,0,1,1,1,0,0,0,135,95,36,2,2,120,86,30,2,2,1,1,0,0,0,12,7,5,0,0,2,1,1,0,0,23,7,16,0,0
95OO07,854,396,439,4,15,661,313,337,3,8,375,150,220,2,3,286,163,117,1,5,1,1,0,0,0,55,19,33,1,2,54,18,33,1,2,1,1,0,0,0,104,47,52,0,5,87,42,40,0,5,1,0,1,0,0,16,5,11,0,0,0,0,0,0,0,33,16,17,0,0
95OO08,887,482,383,6,16,730,405,313,4,8,396,203,185,2,6,334,202,128,2,2,4,3,1,0,0,27,15,11,0,1,22,13,8,0,1,5,2,3,0,0,104,53,43,2,6,91,46,38,2,5,1,0,0,0,1,9,7,2,0,0,3,0,3,0,0,22,6,15,0,1
95OO09,744,440,293,3,8,563,337,220,1,5,343,199,139,1,4,220,138,81,0,1,3,2,1,0,0,54,25,28,0,1,54,25,28,0,1,0,0,0,0,0,95,52,39,2,2,81,44,34,1,2,4,3,0,1,0,8,4,4,0,0,2,1,1,0,0,29,24,5,0,0
95OO10,1163,1080,71,5,7,745,692,50,2,1,307,284,22,1,0,438,408,28,1,1,3,3,0,0,0,146,140,3,0,3,132,127,3,0,2,14,13,0,0,1,241,218,17,3,3,210,188,16,3,3,0,0,0,0,0,24,24,0,0,0,7,6,1,0,0,28,27,1,0,0
95OO11,956,874,66,5,11,501,459,36,3,3,206,180,22,2,2,295,279,14,1,1,4,4,0,0,0,216,206,10,0,0,158,152,6,0,0,58,54,4,0,0,204,175,19,2,8,188,161,17,2,8,1,1,0,0,0,12,10,2,0,0,3,3,0,0,0,31,30,1,0,0
95OO12,999,679,310,3,7,676,445,228,1,2,330,203,126,0,1,346,242,102,1,1,5,2,2,1,0,109,74,32,0,3,49,33,15,0,1,60,41,17,0,2,190,146,41,1,2,175,132,40,1,2,1,1,0,0,0,8,7,1,0,0,6,6,0,0,0,19,12,7,0,0
95OO13,976,338,593,7,38,600,137,446,2,15,307,58,243,2,4,293,79,203,0,11,11,7,3,0,1,78,13,62,0,3,71,12,56,0,3,7,1,6,0,0,268,177,69,4,18,243,164,59,3,17,5,3,1,1,0,18,8,9,0,1,2,2,0,0,0,19,4,13,1,1
95OO14,866,582,262,7,15,671,437,224,5,5,350,197,146,3,4,321,240,78,2,1,1,1,0,0,0,52,45,6,1,0,45,38,6,1,0,7,7,0,0,0,118,86,23,1,8,108,79,21,1,7,1,1,0,0,0,9,6,2,0,1,0,0,0,0,0,24,13,9,0,2
95OO15,870,726,122,7,15,451,371,72,5,3,228,173,51,4,0,223,198,21,1,3,6,5,1,0,0,162,144,18,0,0,135,122,13,0,0,27,22,5,0,0,221,181,26,2,12,193,157,24,2,10,1,1,0,0,0,21,19,1,0,1,6,4,1,0,1,30,25,5,0,0
95OO16,853,205,622,6,20,539,106,428,2,3,345,65,279,1,0,194,41,149,1,3,3,1,2,0,0,121,52,65,2,2,104,48,52,2,2,17,4,13,0,0,146,33,96,2,15,136,33,86,2,15,2,0,2,0,0,7,0,7,0,0,1,0,1,0,0,44,13,31,0,0
95OO17,978,172,771,19,16,793,131,639,15,8,403,54,335,10,4,390,77,304,5,4,2,0,2,0,0,43,3,35,3,2,42,2,35,3,2,1,1,0,0,0,112,35,70,1,6,101,33,61,1,6,0,0,0,0,0,9,1,8,0,0,2,1,1,0,0,28,3,25,0,0
95OO18,1099,544,510,11,34,615,237,365,6,7,338,129,203,4,2,277,108,162,2,5,12,6,4,0,2,152,87,58,2,5,73,38,34,0,1,79,49,24,2,4,284,201,60,3,20,265,189,54,3,19,3,3,0,0,0,10,3,6,0,1,6,6,0,0,0,36,13,23,0,0
95OO19,1046,630,394,5,17,773,446,318,1,8,416,204,208,0,4,357,242,110,1,4,2,2,0,0,0,55,35,16,1,3,46,30,12,1,3,9,5,4,0,0,183,132,42,3,6,163,120,36,3,4,7,5,2,0,0,9,5,3,0,1,4,2,1,0,1,33,15,18,0,0
95OO20,854,201,618,4,31,593,127,449,3,14,319,47,267,1,4,274,80,182,2,10,2,0,2,0,0,88,5,77,0,6,80,5,70,0,5,8,0,7,0,1,142,69,61,1,11,126,63,51,1,11,4,4,0,0,0,9,1,8,0,0,3,1,2,0,0,29,0,29,0,0
95OO21,904,754,120,6,24,505,449,49,4,3,280,242,36,1,1,225,207,13,3,2,3,3,0,0,0,145,104,37,0,4,96,72,21,0,3,49,32,16,0,1,231,182,30,2,17,211,166,27,2,16,3,3,0,0,0,13,10,2,0,1,4,3,1,0,0,20,16,4,0,0
95OO22,956,900,50,2,4,811,766,42,1,2,379,351,26,1,1,432,415,16,0,1,3,3,0,0,0,21,21,0,0,0,19,19,0,0,0,2,2,0,0,0,92,83,6,1,2,84,76,5,1,2,0,0,0,0,0,7,6,1,0,0,1,1,0,0,0,29,27,2,0,0
95PP01,950,182,743,10,15,776,153,607,8,8,446,83,353,6,4,330,70,254,2,4,4,0,4,0,0,40,6,34,0,0,40,6,34,0,0,0,0,0,0,0,103,20,75,1,7,89,14,67,1,7,0,0,0,0,0,13,6,7,0,0,1,0,1,0,0,27,3,23,1,0
95PP02,933,777,126,8,22,729,619,93,4,13,511,430,71,3,7,218,189,22,1,6,2,2,0,0,0,59,49,7,1,2,48,41,5,0,2,11,8,2,1,0,109,76,23,3,7,96,65,22,3,6,0,0,0,0,0,13,11,1,0,1,0,0,0,0,0,34,31,3,0,0
95PP03,971,697,250,2,22,727,509,200,1,17,478,322,144,1,11,249,187,56,0,6,3,1,2,0,0,84,75,7,0,2,57,51,5,0,1,27,24,2,0,1,122,87,31,1,3,110,82,24,1,3,2,1,1,0,0,9,3,6,0,0,1,1,0,0,0,35,25,10,0,0
95PP04,1081,577,480,7,17,899,484,398,5,12,553,286,258,2,7,346,198,140,3,5,5,2,3,0,0,17,11,6,0,0,13,7,6,0,0,4,4,0,0,0,121,62,53,1,5,110,59,45,1,5,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,39,18,20,1,0
95PP05,822,328,477,4,13,693,278,399,4,12,440,171,260,3,6,253,107,139,1,6,0,0,0,0,0,35,18,17,0,0,35,18,17,0,0,0,0,0,0,0,69,26,42,0,1,57,21,35,0,1,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,25,6,19,0,0
95PP06,1554,753,741,10,50,972,448,502,5,17,477,174,296,1,6,495,274,206,4,11,8,3,5,0,0,215,114,89,2,10,142,72,64,1,5,73,42,25,1,5,331,176,130,2,23,315,166,124,2,23,1,0,1,0,0,14,10,4,0,0,1,0,1,0,0,28,12,15,1,0
95PP07,987,593,360,7,27,769,449,294,4,22,441,246,181,4,10,328,203,113,0,12,1,1,0,0,0,54,41,13,0,0,49,37,12,0,0,5,4,1,0,0,142,89,45,3,5,121,78,38,2,3,2,0,1,1,0,16,8,6,0,2,3,3,0,0,0,21,13,8,0,0
95PP08,960,783,159,6,12,769,627,133,4,5,494,391,97,2,4,275,236,36,2,1,3,2,1,0,0,37,35,1,0,1,30,28,1,0,1,7,7,0,0,0,120,94,18,2,6,111,86,18,2,5,1,0,0,0,1,6,6,0,0,0,2,2,0,0,0,31,25,6,0,0
