GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95HH12,1552,83,1242,12,215,725,38,624,7,56,466,28,365,2,71,252,8,186,3,55,109,9,67,0,33,1222,69,1020,9,124,633,32,552,7,42,361,26,294,2,39,154,4,122,0,28,74,7,52,0,15,170,2,125,0,43,32,0,30,0,2,53,2,39,0,12,77,0,53,0,24,8,0,3,0,5,8,0,8,0,0,0,0,0,0,0,3,0,3,0,0,5,0,5,0,0,0,0,0,0,0,152,12,89,3,48,60,6,42,0,12,49,0,29,0,20,16,4,6,3,3,27,2,12,0,13
95HH13,1407,71,1150,5,181,531,25,443,4,59,426,17,351,1,57,301,15,234,0,52,149,14,122,0,13,794,45,658,3,88,389,18,325,3,43,197,5,171,0,21,146,9,118,0,19,62,13,44,0,5,343,14,273,1,55,65,3,56,0,6,124,8,93,1,22,110,3,80,0,27,44,0,44,0,0,16,1,14,0,1,2,0,2,0,0,11,0,11,0,0,3,1,1,0,1,0,0,0,0,0,254,11,205,1,37,75,4,60,1,10,94,4,76,0,14,42,2,35,0,5,43,1,34,0,8
95HH14,1530,147,1215,11,157,541,40,466,4,31,541,53,433,1,54,308,24,239,1,44,140,30,77,5,28,845,69,686,4,86,416,30,358,2,26,280,24,225,1,30,96,4,74,1,17,53,11,29,0,13,412,39,329,3,41,52,2,48,2,0,168,16,139,0,13,150,14,116,0,20,42,7,26,1,8,9,1,8,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,3,1,2,0,0,264,38,192,4,30,73,8,60,0,5,92,13,68,0,11,57,6,44,0,7,42,11,20,4,7
95HH15,2585,260,2048,35,242,1395,115,1162,17,101,613,45,494,11,63,344,57,237,4,46,233,43,155,3,32,1959,180,1601,23,155,1266,104,1062,13,87,404,22,349,5,28,175,30,115,3,27,114,24,75,2,13,204,35,147,6,16,31,5,20,1,5,81,14,61,5,1,59,10,45,0,4,33,6,21,0,6,69,7,61,1,0,6,0,6,0,0,11,1,10,0,0,19,2,17,0,0,33,4,28,1,0,353,38,239,5,71,92,6,74,3,9,117,8,74,1,34,91,15,60,1,15,53,9,31,0,13
95HH16,2159,415,1462,35,247,1525,270,1064,24,167,359,92,212,10,45,221,37,152,0,32,54,16,34,1,3,1773,338,1212,30,193,1378,249,967,23,139,247,60,144,6,37,121,20,85,0,16,27,9,16,1,1,73,9,54,1,9,15,2,11,0,2,19,3,14,1,1,31,4,21,0,6,8,0,8,0,0,22,2,20,0,0,0,0,0,0,0,8,1,7,0,0,13,1,12,0,0,1,0,1,0,0,291,66,176,4,45,132,19,86,1,26,85,28,47,3,7,56,12,34,0,10,18,7,9,0,2
95HH17,2477,150,2116,16,195,1602,82,1394,11,115,490,34,414,0,42,275,16,228,5,26,110,18,80,0,12,2189,118,1898,16,157,1494,70,1310,11,103,415,25,359,0,31,193,9,164,5,15,87,14,65,0,8,59,6,45,0,8,8,1,7,0,0,11,0,10,0,1,29,3,22,0,4,11,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,26,173,0,30,100,11,77,0,12,64,9,45,0,10,53,4,42,0,7,12,2,9,0,1
95II01,3066,148,2637,34,247,2061,79,1831,20,131,593,33,489,6,65,318,25,255,4,34,94,11,62,4,17,2731,109,2397,30,195,1965,65,1757,19,124,503,25,420,5,53,214,11,186,2,15,49,8,34,4,3,123,3,100,0,20,12,0,11,0,1,35,3,27,0,5,54,0,42,0,12,22,0,20,0,2,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,36,137,4,32,81,14,60,1,6,55,5,42,1,7,50,14,27,2,7,23,3,8,0,12
95II02,4600,1550,2569,97,384,2824,1146,1432,59,187,922,223,608,11,80,650,144,408,13,85,204,37,121,14,32,3467,1389,1783,62,233,2560,1091,1268,47,154,519,175,296,6,42,309,100,180,2,27,79,23,39,7,10,550,20,449,12,69,62,1,53,0,8,250,8,222,1,19,183,10,137,4,32,55,1,37,7,10,197,26,150,3,18,38,6,30,2,0,50,3,42,0,5,73,13,48,1,11,36,4,30,0,2,386,115,187,20,64,164,48,81,10,25,103,37,48,4,14,85,21,43,6,15,34,9,15,0,10
95II03,3523,1634,1545,62,282,2326,1010,1125,36,155,704,355,267,6,76,346,170,130,13,33,147,99,23,7,18,3185,1463,1439,47,236,2199,959,1074,27,139,593,297,232,6,58,282,139,113,8,22,111,68,20,6,17,30,22,8,0,0,0,0,0,0,0,14,11,3,0,0,14,11,3,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,306,149,96,15,46,127,51,51,9,16,95,47,30,0,18,50,20,14,5,11,34,31,1,1,1
95II04,4245,189,3590,42,424,2268,93,1998,19,158,953,33,801,6,113,704,35,557,11,101,320,28,234,6,52,3375,142,2893,32,308,2083,79,1845,19,140,708,25,603,6,74,428,18,334,3,73,156,20,111,4,21,472,5,402,1,64,50,3,47,0,0,133,1,110,0,22,186,0,162,1,23,103,1,83,0,19,6,0,3,3,0,2,0,2,0,0,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,392,42,292,6,52,133,11,104,0,18,111,7,87,0,17,87,17,61,4,5,61,7,40,2,12
95II05,3412,1705,1453,51,203,2019,1037,886,21,75,801,397,340,13,51,386,198,145,4,39,206,73,82,13,38,2938,1539,1218,35,146,1854,969,810,16,59,665,358,259,10,38,276,156,88,2,30,143,56,61,7,19,111,19,84,1,7,23,6,16,0,1,45,3,37,0,5,31,4,25,1,1,12,6,6,0,0,41,7,33,0,1,3,2,1,0,0,8,1,7,0,0,23,4,19,0,0,7,0,6,0,1,322,140,118,15,49,139,60,59,5,15,83,35,37,3,8,56,34,13,1,8,44,11,9,6,18
95II06,3398,1639,1452,45,262,2097,959,983,25,130,722,368,269,4,81,381,207,147,0,27,198,105,53,16,24,2991,1462,1286,40,203,1963,897,930,23,113,591,307,219,2,63,302,174,110,0,18,135,84,27,15,9,36,9,18,1,8,0,0,0,0,0,10,2,4,0,4,9,5,4,0,0,17,2,10,1,4,15,7,2,0,6,0,0,0,0,0,3,3,0,0,0,4,4,0,0,0,8,0,2,0,6,356,161,146,4,45,134,62,53,2,17,118,56,46,2,14,66,24,33,0,9,38,19,14,0,5
95II07,2077,174,1639,22,242,654,91,498,8,57,638,42,510,8,78,569,32,455,4,78,216,9,176,2,29,1041,89,816,15,121,460,70,344,8,38,278,12,226,4,36,238,6,192,3,37,65,1,54,0,10,607,25,513,3,66,102,2,91,0,9,198,4,177,2,15,208,12,164,1,31,99,7,81,0,11,123,14,100,2,7,20,3,15,0,2,42,7,33,0,2,33,3,30,0,0,28,1,22,2,3,306,46,210,2,48,72,16,48,0,8,120,19,74,2,25,90,11,69,0,10,24,0,19,0,5
95II08,2417,262,1893,20,242,1088,129,881,10,68,691,47,535,4,105,446,42,347,5,52,192,44,130,1,17,1874,187,1506,12,169,978,106,821,4,47,502,33,390,4,75,296,22,234,3,37,98,26,61,1,10,222,5,195,0,22,24,1,23,0,0,97,3,77,0,17,57,1,53,0,3,44,0,42,0,2,30,4,26,0,0,5,3,2,0,0,3,0,3,0,0,17,0,17,0,0,5,1,4,0,0,291,66,166,8,51,81,19,35,6,21,89,11,65,0,13,76,19,43,2,12,45,17,23,0,5
95II09,3347,288,2691,43,325,1801,99,1558,10,134,869,78,660,17,114,467,50,347,6,64,210,61,126,10,13,2730,175,2301,23,231,1627,89,1424,9,105,680,47,543,8,82,315,26,249,3,37,108,13,85,3,7,23,0,20,0,3,2,0,0,0,2,9,0,9,0,0,12,0,11,0,1,0,0,0,0,0,114,5,96,4,9,12,0,9,0,3,36,0,33,0,3,53,4,47,1,1,13,1,7,3,2,480,108,274,16,82,160,10,125,1,24,144,31,75,9,29,87,20,40,2,25,89,47,34,4,4
95II10,2592,88,2200,23,281,979,35,861,9,74,826,20,699,9,98,529,16,451,4,58,258,17,189,1,51,1621,60,1413,9,139,799,28,706,7,58,450,9,386,0,55,255,10,222,2,21,117,13,99,0,5,738,5,626,6,101,124,0,115,1,8,277,2,241,3,31,240,3,208,2,27,97,0,62,0,35,38,8,19,6,5,2,1,1,0,0,23,5,11,6,1,11,1,7,0,3,2,1,0,0,1,195,15,142,2,36,54,6,39,1,8,76,4,61,0,11,23,2,14,0,7,42,3,28,1,10
95II11,2555,1196,1141,30,188,1724,785,828,17,94,533,282,180,11,60,226,90,110,2,24,72,39,23,0,10,2156,998,991,20,147,1564,713,755,15,81,425,221,153,5,46,137,51,68,0,18,30,13,15,0,2,15,6,9,0,0,4,1,3,0,0,3,1,2,0,0,8,4,4,0,0,0,0,0,0,0,43,19,20,0,4,4,3,1,0,0,1,1,0,0,0,35,15,16,0,4,3,0,3,0,0,341,173,121,10,37,152,68,69,2,13,104,59,25,6,14,46,20,22,2,2,39,26,5,0,8
95II12,2481,224,2018,27,212,1750,148,1455,21,126,478,39,385,3,51,174,13,144,3,14,79,24,34,0,21,2286,192,1877,24,193,1673,140,1394,20,119,429,32,347,2,48,133,11,107,2,13,51,9,29,0,13,17,0,16,0,1,2,0,2,0,0,2,0,1,0,1,13,0,13,0,0,0,0,0,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,11,0,0,0,166,21,124,3,18,75,8,59,1,7,47,7,37,1,2,27,2,23,1,1,17,4,5,0,8
95II13,2701,182,2182,47,290,1101,52,961,19,69,772,34,633,18,87,594,36,458,7,93,234,60,130,3,41,1578,92,1302,30,154,880,38,764,16,62,398,11,343,7,37,217,15,156,4,42,83,28,39,3,13,620,14,521,5,80,84,2,80,1,1,211,3,177,2,29,236,5,195,2,34,89,4,69,0,16,73,2,62,2,7,9,0,9,0,0,20,0,16,2,2,33,0,31,0,2,11,2,6,0,3,430,74,297,10,49,128,12,108,2,6,143,20,97,7,19,108,16,76,1,15,51,26,16,0,9
95II14,2521,729,1601,21,170,1885,503,1268,15,99,435,137,251,2,45,147,71,66,0,10,54,18,16,4,16,2290,642,1494,15,139,1772,464,1209,13,86,370,107,227,2,34,107,57,42,0,8,41,14,16,0,11,7,0,4,0,3,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,87,103,6,28,113,39,59,2,13,62,30,24,0,8,36,14,20,0,2,13,4,0,4,5
95II15,3357,1577,1437,45,298,2364,1117,1068,28,151,566,280,207,12,67,284,113,126,4,41,143,67,36,1,39,2948,1389,1290,42,227,2215,1036,1015,28,136,453,222,169,10,52,204,88,94,3,19,76,43,12,1,20,41,6,24,0,11,1,0,0,0,1,7,1,6,0,0,16,5,7,0,4,17,0,11,0,6,39,11,26,0,2,11,2,8,0,1,15,3,12,0,0,3,2,1,0,0,10,4,5,0,1,329,171,97,3,58,137,79,45,0,13,91,54,20,2,15,61,18,24,1,18,40,20,8,0,12
95II16,2126,113,1824,19,170,1083,56,944,10,73,488,28,398,8,54,422,22,361,1,38,133,7,121,0,5,1587,74,1380,13,120,967,49,853,10,55,355,17,291,3,44,214,7,189,0,18,51,1,47,0,3,337,19,291,1,26,48,0,45,0,3,79,2,73,1,3,147,11,118,0,18,63,6,55,0,2,45,1,43,0,1,6,0,5,0,1,7,0,7,0,0,24,1,23,0,0,8,0,8,0,0,157,19,110,5,23,62,7,41,0,14,47,9,27,4,7,37,3,31,1,2,11,0,11,0,0
95II17,2493,119,2095,47,232,1333,75,1132,20,106,714,28,601,13,72,357,9,298,14,36,89,7,64,0,18,1809,91,1530,38,150,1176,63,1003,17,93,425,22,353,9,41,171,3,143,12,13,37,3,31,0,3,406,6,351,3,46,68,3,59,1,5,174,2,150,2,20,137,0,120,0,17,27,1,22,0,4,54,1,50,1,2,2,0,2,0,0,42,1,38,1,2,7,0,7,0,0,3,0,3,0,0,224,21,164,5,34,87,9,68,2,8,73,3,60,1,9,42,6,28,2,6,22,3,8,0,11
95II18,2226,176,1848,39,163,670,31,599,9,31,672,65,543,11,53,666,41,546,17,62,218,39,160,2,17,1370,101,1160,24,85,547,23,493,9,22,376,32,308,6,30,337,25,279,8,25,110,21,80,1,8,578,26,494,7,51,64,1,60,0,3,201,9,175,1,16,252,13,203,5,31,61,3,56,1,1,33,0,33,0,0,2,0,2,0,0,5,0,5,0,0,23,0,23,0,0,3,0,3,0,0,245,49,161,8,27,57,7,44,0,6,90,24,55,4,7,54,3,41,4,6,44,15,21,0,8
95II19,3765,458,3054,31,222,2633,336,2133,25,139,656,78,529,4,45,349,24,295,1,29,127,20,97,1,9,3340,428,2698,27,187,2498,326,2028,21,123,519,64,413,4,38,249,22,208,1,18,74,16,49,1,8,147,4,137,0,6,19,0,18,0,1,49,3,45,0,1,45,1,41,0,3,34,0,33,0,1,8,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,270,26,211,4,29,116,10,87,4,15,80,11,63,0,6,55,1,46,0,8,19,4,15,0,0
95II20,2743,1084,1363,41,255,1483,599,770,21,93,698,280,335,10,73,385,127,197,9,52,177,78,61,1,37,2087,834,1066,25,162,1349,547,708,15,79,461,186,227,6,42,193,67,95,4,27,84,34,36,0,14,113,6,94,0,13,15,1,14,0,0,33,2,31,0,0,46,2,38,0,6,19,1,11,0,7,76,16,44,4,12,1,0,1,0,0,28,4,19,2,3,42,10,22,2,8,5,2,2,0,1,467,228,159,12,68,118,51,47,6,14,176,88,58,2,28,104,48,42,3,11,69,41,12,1,15
95II21,2419,87,2075,9,248,845,35,750,7,53,824,37,689,2,96,549,11,466,0,72,201,4,170,0,27,1388,57,1211,4,116,640,25,574,4,37,458,29,381,0,48,213,3,184,0,26,77,0,72,0,5,775,20,651,2,102,117,4,106,2,5,268,4,226,0,38,285,8,240,0,37,105,4,79,0,22,5,2,2,0,1,3,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,251,8,211,3,29,85,4,70,1,10,96,4,80,2,10,51,0,42,0,9,19,0,19,0,0
95II22,2248,143,1884,6,215,1393,77,1201,5,110,474,37,390,1,46,285,24,220,0,41,96,5,73,0,18,1828,98,1571,6,153,1231,66,1074,5,86,349,18,295,1,35,185,11,147,0,27,63,3,55,0,5,236,7,191,0,38,67,0,60,0,7,82,2,70,0,10,63,4,50,0,9,24,1,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,38,122,0,24,95,11,67,0,17,43,17,25,0,1,37,9,23,0,5,9,1,7,0,1
95II23,2190,990,970,31,199,1321,648,569,9,95,480,203,225,16,36,262,90,124,6,42,127,49,52,0,26,1743,860,719,23,141,1166,589,494,5,78,335,161,135,13,26,156,65,66,5,20,86,45,24,0,17,167,5,137,4,21,21,0,21,0,0,63,1,57,3,2,52,4,36,1,11,31,0,23,0,8,6,3,3,0,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,274,122,111,4,37,132,57,54,4,17,78,40,30,0,8,54,21,22,0,11,10,4,5,0,1
95JJ01,2495,587,1789,16,103,1819,380,1349,12,78,322,80,220,1,21,174,61,109,2,2,180,66,111,1,2,2189,537,1563,15,74,1657,354,1237,12,54,255,68,170,0,17,124,55,65,2,2,153,60,91,1,1,90,8,80,0,2,30,4,25,0,1,25,2,22,0,1,27,2,25,0,0,8,0,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,212,42,142,1,27,132,22,87,0,23,42,10,28,1,3,19,4,15,0,0,19,6,12,0,1
95JJ02,2367,731,1448,15,173,1386,391,916,12,67,528,185,284,3,56,265,82,155,0,28,188,73,93,0,22,1567,468,993,12,94,1120,313,751,10,46,272,95,148,2,27,101,27,64,0,10,74,33,30,0,11,340,101,211,1,27,65,16,45,0,4,116,45,56,1,14,86,17,65,0,4,73,23,45,0,5,62,24,35,0,3,14,5,9,0,0,33,13,19,0,1,15,6,7,0,2,0,0,0,0,0,398,138,209,2,49,187,57,111,2,17,107,32,61,0,14,63,32,19,0,12,41,17,18,0,6
95JJ03,2470,322,1888,22,238,773,114,596,13,50,819,100,615,5,99,634,68,487,3,76,244,40,190,1,13,1073,151,829,8,85,539,84,410,8,37,293,40,227,0,26,157,10,127,0,20,84,17,65,0,2,1123,122,866,11,124,163,17,134,2,10,418,47,307,5,59,421,44,323,3,51,121,14,102,1,4,28,6,15,0,7,5,0,5,0,0,3,0,3,0,0,7,0,4,0,3,13,6,3,0,4,246,43,178,3,22,66,13,47,3,3,105,13,78,0,14,49,14,33,0,2,26,3,20,0,3
95JJ04,3111,525,2418,32,136,1994,275,1597,24,98,590,130,438,1,21,394,99,272,7,16,133,21,111,0,1,2334,389,1826,18,101,1654,218,1337,14,85,389,94,282,0,13,223,61,155,4,3,68,16,52,0,0,266,43,213,1,9,52,6,46,0,0,88,11,73,0,4,101,23,72,1,5,25,3,22,0,0,3,0,3,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,508,93,376,13,26,286,51,212,10,13,112,25,82,1,4,70,15,45,2,8,40,2,37,0,1
95JJ05,1775,503,1121,7,144,577,145,385,1,46,479,121,316,1,41,411,132,249,5,25,308,105,171,0,32,805,182,574,3,46,380,89,268,1,22,222,42,166,0,14,137,37,90,2,8,66,14,50,0,2,157,29,117,1,10,22,5,16,0,1,66,14,48,1,3,50,9,39,0,2,19,1,14,0,4,102,21,80,0,1,2,2,0,0,0,11,2,8,0,1,41,7,34,0,0,48,10,38,0,0,711,271,350,3,87,173,49,101,0,23,180,63,94,0,23,183,79,86,3,15,175,80,69,0,26
95JJ06,2432,995,1269,22,146,736,261,440,6,29,669,281,328,7,53,655,281,336,4,34,372,172,165,5,30,1192,439,687,7,59,520,182,322,2,14,322,118,175,4,25,226,100,121,1,4,124,39,69,0,16,672,330,297,6,39,76,22,48,0,6,209,110,86,2,11,252,125,108,3,16,135,73,55,1,6,128,34,80,1,13,3,1,2,0,0,23,5,15,0,3,67,20,40,0,7,35,8,23,1,3,440,192,205,8,35,137,56,68,4,9,115,48,52,1,14,110,36,67,0,7,78,52,18,3,5
95JJ07,2596,574,1837,19,166,860,162,641,11,46,828,186,578,7,57,619,118,461,1,39,289,108,157,0,24,1212,230,910,10,62,553,89,434,8,22,329,56,251,1,21,211,34,165,1,11,119,51,60,0,8,813,192,570,2,49,124,24,96,1,3,285,71,199,1,14,297,61,215,0,21,107,36,60,0,11,61,14,44,1,2,13,2,10,1,0,27,6,21,0,0,10,6,2,0,2,11,0,11,0,0,510,138,313,6,53,170,47,101,1,21,187,53,107,5,22,101,17,79,0,5,52,21,26,0,5
95JJ08,3097,725,2136,25,211,2029,471,1414,18,126,524,111,360,4,49,333,77,225,2,29,211,66,137,1,7,2243,498,1598,21,126,1715,388,1215,16,96,284,52,210,3,19,157,31,114,2,10,87,27,59,0,1,119,1,112,0,6,34,0,34,0,0,41,1,38,0,2,26,0,22,0,4,18,0,18,0,0,45,18,21,0,6,5,2,1,0,2,18,3,13,0,2,17,10,7,0,0,5,3,0,0,2,690,208,405,4,73,275,81,164,2,28,181,55,99,1,26,133,36,82,0,15,101,36,60,1,4
95JJ09,1986,120,1772,14,80,1406,84,1264,4,54,307,11,273,9,14,150,12,132,1,5,123,13,103,0,7,1715,89,1562,10,54,1289,69,1173,3,44,224,6,207,7,4,113,3,108,0,2,89,11,74,0,4,87,4,82,0,1,25,3,22,0,0,30,0,30,0,0,9,0,8,0,1,23,1,22,0,0,13,0,13,0,0,0,0,0,0,0,6,0,6,0,0,7,0,7,0,0,0,0,0,0,0,171,27,115,4,25,92,12,69,1,10,47,5,30,2,10,21,9,9,1,2,11,1,7,0,3
95JJ10,2795,1322,1395,12,66,1688,832,811,9,36,553,216,320,2,15,359,160,185,1,13,195,114,79,0,2,2029,1068,924,7,30,1427,743,655,5,24,326,148,172,2,4,173,103,68,0,2,103,74,29,0,0,319,84,222,1,12,63,14,46,1,2,108,25,81,0,2,95,19,70,0,6,53,26,25,0,2,33,12,20,0,1,0,0,0,0,0,7,2,5,0,0,13,4,8,0,1,13,6,7,0,0,414,158,229,4,23,198,75,110,3,10,112,41,62,0,9,78,34,39,1,4,26,8,18,0,0
95JJ11,3764,838,2646,30,250,2545,497,1870,21,157,696,171,473,9,43,354,114,218,0,22,169,56,85,0,28,2825,577,2085,19,144,2175,421,1641,15,98,419,88,301,4,26,155,43,105,0,7,76,25,38,0,13,158,52,92,2,12,18,8,9,0,1,72,13,53,2,4,42,18,23,0,1,26,13,7,0,6,41,10,30,0,1,2,0,2,0,0,11,5,6,0,0,17,2,14,0,1,11,3,8,0,0,740,199,439,9,93,350,68,218,6,58,194,65,113,3,13,140,51,76,0,13,56,15,32,0,9
95JJ12,2709,1818,806,9,76,1608,978,571,6,53,528,385,131,1,11,369,286,77,1,5,204,169,27,1,7,1936,1270,613,4,49,1344,800,494,4,46,301,228,70,0,3,196,157,39,0,0,95,85,10,0,0,273,212,58,0,3,45,37,8,0,0,93,63,28,0,2,83,72,11,0,0,52,40,11,0,1,13,5,7,1,0,0,0,0,0,0,4,2,2,0,0,8,2,5,1,0,1,1,0,0,0,487,331,128,4,24,219,141,69,2,7,130,92,31,1,6,82,55,22,0,5,56,43,6,1,6
95JJ13,3895,709,2888,52,246,2622,439,1993,37,153,716,123,521,11,61,388,92,272,4,20,169,55,102,0,12,3019,483,2350,24,162,2184,337,1713,22,112,482,81,372,0,29,255,47,192,2,14,98,18,73,0,7,158,3,143,5,7,42,1,37,2,2,57,1,48,3,5,33,1,32,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,223,395,23,77,396,101,243,13,39,177,41,101,8,27,100,44,48,2,6,45,37,3,0,5
95JJ14,2325,256,1960,14,95,1561,160,1332,8,61,397,43,330,5,19,244,26,203,0,15,123,27,95,1,0,1884,203,1588,13,80,1426,144,1221,8,53,248,34,194,5,15,150,16,122,0,12,60,9,51,0,0,223,17,202,0,4,52,4,48,0,0,84,8,74,0,2,55,1,52,0,2,32,4,28,0,0,8,0,8,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,210,36,162,1,11,83,12,63,0,8,61,1,58,0,2,35,9,25,0,1,31,14,16,1,0
95JJ15,1762,557,1075,23,107,1060,287,691,18,64,317,95,206,1,15,252,116,115,3,18,133,59,63,1,10,1207,328,798,14,67,871,222,588,9,52,177,45,127,1,4,130,48,68,3,11,29,13,15,1,0,11,5,4,0,2,2,0,2,0,0,5,3,0,0,2,4,2,2,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,541,223,272,9,37,187,65,101,9,12,135,47,79,0,9,115,65,44,0,6,104,46,48,0,10
95JJ16,1755,567,1018,24,146,732,260,413,7,52,476,160,266,4,46,371,98,225,10,38,176,49,114,3,10,892,308,533,5,46,509,183,297,5,24,212,79,121,0,12,136,38,89,0,9,35,8,26,0,1,231,47,160,3,21,37,7,28,1,1,87,22,58,1,6,84,16,53,1,14,23,2,21,0,0,53,15,34,0,4,7,4,3,0,0,10,1,8,0,1,19,4,15,0,0,17,6,8,0,3,579,197,291,16,75,179,66,85,1,27,167,58,79,3,27,132,40,68,9,15,101,33,59,3,6
95JJ17,2443,1218,1126,14,85,1789,789,936,13,51,326,220,93,1,12,154,88,57,0,9,174,121,40,0,13,2151,1062,1024,14,51,1674,740,876,13,45,263,181,76,1,5,85,45,40,0,0,129,96,32,0,1,57,44,13,0,0,8,6,2,0,0,15,13,2,0,0,22,16,6,0,0,12,9,3,0,0,13,12,1,0,0,1,0,1,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,222,100,88,0,34,106,43,57,0,6,48,26,15,0,7,35,15,11,0,9,33,16,5,0,12
95JJ18,1937,546,1212,13,166,1013,226,693,8,86,375,117,229,3,26,352,106,211,1,34,197,97,79,1,20,1188,330,762,6,90,783,176,537,6,64,215,74,130,0,11,129,45,77,0,7,61,35,18,0,8,112,32,77,0,3,22,4,18,0,0,29,5,23,0,1,36,7,27,0,2,25,16,9,0,0,82,16,64,1,1,4,1,2,1,0,11,0,11,0,0,44,9,35,0,0,23,6,16,0,1,555,168,309,6,72,204,45,136,1,22,120,38,65,3,14,143,45,72,1,25,88,40,36,1,11
95JJ19,2896,1179,1548,37,132,1815,741,990,15,69,449,178,236,7,28,355,133,201,6,15,277,127,121,9,20,1736,736,936,9,55,1413,562,803,7,41,154,83,62,0,9,89,46,41,0,2,80,45,30,2,3,24,4,16,0,4,5,2,3,0,0,14,2,12,0,0,5,0,1,0,4,0,0,0,0,0,40,8,31,1,0,0,0,0,0,0,1,1,0,0,0,37,6,30,1,0,2,1,1,0,0,1096,431,565,27,73,397,177,184,8,28,280,92,162,7,19,224,81,129,5,9,195,81,90,7,17
95JJ20,4092,884,2966,33,209,2624,560,1935,28,101,775,150,569,4,52,492,115,334,1,42,201,59,128,0,14,3307,684,2442,25,156,2285,470,1706,22,87,547,103,409,2,33,341,76,242,1,22,134,35,85,0,14,236,68,158,1,9,57,24,32,1,0,75,18,54,0,3,78,18,54,0,6,26,8,18,0,0,18,8,10,0,0,4,0,4,0,0,8,3,5,0,0,6,5,1,0,0,0,0,0,0,0,531,124,356,7,44,278,66,193,5,14,145,26,101,2,16,67,16,37,0,14,41,16,25,0,0
