GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95XX04,1402,140,1159,13,90,306,32,253,4,17,114,6,103,2,3,192,26,150,2,14,1049,101,870,9,69,101,1,98,0,2,712,79,588,6,39,237,25,195,2,15,327,41,262,3,21,148,13,131,1,3,78,14,52,1,11,38,4,30,0,4,34,9,18,1,6,6,1,4,0,1,158,7,132,2,17,114,7,90,2,15,44,0,42,0,2,47,7,36,0,4,25,1,22,0,2,0,0,0,0,0,0,0,0,0,0,22,6,14,0,2
95XX05,1238,135,998,11,94,436,42,369,2,23,218,9,207,1,1,218,33,162,1,22,742,86,588,7,61,161,9,147,3,2,370,55,287,2,26,139,18,108,2,11,145,29,104,0,12,86,8,75,0,3,67,12,37,0,18,43,7,24,0,12,17,2,10,0,5,7,3,3,0,1,144,10,117,2,15,84,5,64,1,14,60,5,53,1,1,60,7,41,2,10,20,2,14,1,3,0,0,0,0,0,2,0,2,0,0,38,5,25,1,7
95XX06,1598,141,1275,11,171,495,45,403,4,43,190,16,168,2,4,305,29,235,2,39,1030,88,824,6,112,85,4,77,1,3,571,52,463,4,52,186,17,154,0,15,289,30,225,3,31,96,5,84,1,6,114,12,78,0,24,56,7,36,0,13,53,4,38,0,11,5,1,4,0,0,260,20,206,1,33,188,15,143,0,30,72,5,63,1,3,73,8,48,1,16,34,2,24,1,7,0,0,0,0,0,3,0,3,0,0,36,6,21,0,9
95XX07,1278,131,1063,7,77,419,34,365,2,18,268,13,249,1,5,151,21,116,1,13,816,90,667,5,54,168,10,152,3,3,494,60,396,2,36,191,17,168,0,6,202,28,149,2,23,101,15,79,0,7,56,10,40,0,6,25,6,19,0,0,30,3,21,0,6,1,1,0,0,0,98,10,79,0,9,50,6,38,0,6,48,4,41,0,3,43,7,31,0,5,13,2,11,0,0,0,0,0,0,0,5,0,4,0,1,25,5,16,0,4
95XX08,1173,290,825,13,45,395,85,294,4,12,266,56,206,1,3,129,29,88,3,9,732,192,502,9,29,158,32,124,1,1,451,130,300,6,15,170,37,124,1,8,193,61,122,4,6,88,32,54,1,1,44,17,20,1,6,22,8,11,1,2,19,8,7,0,4,3,1,2,0,0,79,13,58,1,7,39,9,25,0,5,40,4,33,1,2,46,13,29,0,4,10,6,3,0,1,0,0,0,0,0,7,1,6,0,0,29,6,20,0,3
95XX09,1255,127,1057,8,63,454,41,394,4,15,279,13,260,3,3,175,28,134,1,12,744,79,614,4,47,150,9,140,1,0,422,48,344,3,27,158,17,130,2,9,172,22,132,1,17,92,9,82,0,1,65,12,44,0,9,34,7,21,0,6,30,4,23,0,3,1,1,0,0,0,107,10,86,0,11,63,7,46,0,10,44,3,40,0,1,57,7,49,0,1,19,0,19,0,0,0,0,0,0,0,6,1,5,0,0,32,6,25,0,1
95XX10,1842,164,1487,18,173,424,37,350,0,37,103,5,96,0,2,321,32,254,0,35,1324,115,1068,15,126,88,4,82,0,2,761,66,624,9,62,198,15,164,2,17,455,43,365,5,42,108,8,95,2,3,156,12,117,1,26,73,7,55,1,10,80,5,59,0,16,3,0,3,0,0,319,33,245,5,36,232,22,174,5,31,87,11,71,0,5,94,12,69,3,10,42,5,28,2,7,0,0,0,0,0,2,0,2,0,0,50,7,39,1,3
95XX11,2621,208,2090,32,291,733,55,600,13,65,165,4,157,0,4,568,51,443,13,61,1767,142,1403,18,204,99,2,93,1,3,974,81,787,12,94,358,30,301,6,21,500,46,385,5,64,116,5,101,1,9,292,28,203,2,59,165,18,115,0,32,118,10,82,2,24,9,0,6,0,3,402,31,320,3,48,312,24,243,2,43,90,7,77,1,5,121,11,87,1,22,44,6,30,0,8,0,0,0,0,0,4,0,2,0,2,73,5,55,1,12
95XX12,1002,138,792,7,65,238,30,196,1,11,124,5,118,0,1,114,25,78,1,10,728,101,568,6,53,154,6,142,1,5,471,78,353,4,36,175,22,138,2,13,195,37,141,1,16,101,19,74,1,7,51,11,31,1,8,31,5,20,1,5,19,6,11,0,2,1,0,0,0,1,52,6,42,0,4,33,4,27,0,2,19,2,15,0,2,36,7,28,0,1,10,2,7,0,1,1,0,1,0,0,6,1,5,0,0,19,4,15,0,0
95XX13,1176,128,953,14,81,297,22,253,2,20,179,7,165,0,7,118,15,88,2,13,836,99,669,12,56,200,6,190,2,2,537,76,412,8,41,208,20,172,6,10,236,42,165,1,28,93,14,75,1,3,37,9,23,1,4,29,9,16,1,3,8,0,7,0,1,0,0,0,0,0,62,8,44,1,9,24,5,10,1,8,38,3,34,0,1,43,7,31,0,5,13,3,10,0,0,0,0,0,0,0,8,1,7,0,0,22,3,14,0,5
95XX14,955,171,714,15,55,222,39,172,3,8,127,14,110,2,1,95,25,62,1,7,696,125,515,10,46,148,20,121,2,5,462,88,338,8,28,149,21,115,3,10,213,50,142,5,16,100,17,81,0,2,38,8,22,0,8,27,5,16,0,6,10,3,5,0,2,1,0,1,0,0,48,9,34,0,5,22,5,14,0,3,26,4,20,0,2,37,7,27,2,1,15,2,12,1,0,0,0,0,0,0,4,1,3,0,0,18,4,12,1,1
95XX15,1192,89,995,12,96,481,32,410,6,33,145,7,135,1,2,336,25,275,5,31,649,50,536,6,57,89,5,81,2,1,318,29,267,3,19,116,13,96,1,6,128,10,106,2,10,74,6,65,0,3,66,8,47,0,11,41,3,33,0,5,22,5,11,0,6,3,0,3,0,0,176,8,141,1,26,104,5,79,1,19,72,3,62,0,7,62,7,49,0,6,16,2,14,0,0,0,0,0,0,0,2,0,2,0,0,44,5,33,0,6
95XX16,1392,100,1210,11,71,420,40,365,6,9,232,15,210,4,3,188,25,155,2,6,927,56,811,3,57,230,7,218,0,5,551,35,482,2,32,263,15,232,0,16,185,14,158,1,12,103,6,92,1,4,57,4,41,0,12,39,1,30,0,8,13,2,10,0,1,5,1,1,0,3,89,10,70,1,8,27,3,22,1,1,62,7,48,0,7,45,4,34,2,5,22,4,14,1,3,0,0,0,0,0,2,0,2,0,0,21,0,18,1,2
95XX17,1425,299,930,32,164,583,120,389,13,61,156,27,121,2,6,427,93,268,11,55,706,140,467,14,85,68,3,64,0,1,368,71,247,9,41,133,25,91,5,12,176,33,116,3,24,59,13,40,1,5,122,39,56,3,24,85,29,33,3,20,33,9,21,0,3,4,1,2,0,1,148,27,100,2,19,77,13,47,0,17,71,14,53,2,2,136,39,74,5,18,36,12,18,1,5,1,0,1,0,0,0,0,0,0,0,99,27,55,4,13
95XX18,1348,383,839,16,110,553,141,365,10,37,254,54,197,2,1,299,87,168,8,36,707,217,424,5,61,83,24,57,0,2,393,120,243,4,26,139,33,96,1,9,187,57,112,3,15,67,30,35,0,2,90,29,43,0,18,66,24,30,0,12,22,5,12,0,5,2,0,1,0,1,141,44,81,1,15,81,22,46,0,13,60,22,35,1,2,88,25,50,1,12,26,8,11,0,7,0,0,0,0,0,3,2,1,0,0,59,15,38,1,5
95XX19,1106,223,792,12,79,340,65,242,8,25,144,23,117,0,4,196,42,125,8,21,729,152,523,2,52,128,16,108,0,4,485,115,335,2,33,156,27,118,0,11,231,62,149,2,18,98,26,68,0,4,41,7,28,0,6,26,4,20,0,2,15,3,8,0,4,0,0,0,0,0,75,14,52,0,9,40,9,27,0,4,35,5,25,0,5,37,6,27,2,2,16,3,11,1,1,0,0,0,0,0,5,1,4,0,0,16,2,12,1,1
95XX20,1363,286,932,21,124,480,100,358,6,16,168,32,135,0,1,312,68,223,6,15,822,172,534,12,104,70,15,53,1,1,481,95,310,10,66,137,32,87,4,14,284,44,183,6,51,60,19,40,0,1,72,19,38,0,15,37,9,22,0,6,31,8,14,0,9,4,2,2,0,0,199,43,133,1,22,117,24,74,1,18,82,19,59,0,4,61,14,40,3,4,21,7,10,2,2,0,0,0,0,0,8,0,8,0,0,32,7,22,1,2
95XX21,1176,163,922,16,75,339,24,291,6,18,198,14,177,3,4,141,10,114,3,14,792,133,601,6,52,213,25,183,0,5,460,77,345,5,33,167,17,133,3,14,219,44,157,1,17,74,16,55,1,2,44,12,23,0,9,28,7,15,0,6,14,5,6,0,3,2,0,2,0,0,75,19,50,1,5,40,8,27,1,4,35,11,23,0,1,45,6,30,4,5,11,2,5,2,2,1,0,0,0,1,7,0,7,0,0,26,4,18,2,2
95XX22,1010,123,801,8,78,328,40,259,2,27,119,7,108,0,4,209,33,151,2,23,637,75,511,6,45,108,5,101,0,2,365,43,290,3,29,149,12,126,1,10,140,27,95,2,16,76,4,69,0,3,67,18,42,1,6,32,9,22,0,1,28,8,15,1,4,7,1,5,0,1,97,9,78,2,8,56,6,43,2,5,41,3,35,0,3,45,8,31,0,6,15,3,11,0,1,1,1,0,0,0,2,0,2,0,0,27,4,18,0,5
95XX23,1451,224,1081,18,128,536,69,427,4,36,150,16,131,0,3,386,53,296,4,33,828,139,591,14,84,78,10,66,1,1,434,76,313,7,38,148,19,109,1,19,219,52,144,5,18,67,5,60,1,1,138,27,83,2,26,84,17,50,1,16,45,8,27,1,9,9,2,6,0,1,178,26,129,4,19,116,17,80,2,17,62,9,49,2,2,87,16,63,0,8,17,1,14,0,2,0,0,0,0,0,3,1,2,0,0,67,14,47,0,6
95XX24,1184,144,957,13,70,329,43,270,2,14,194,16,171,2,5,135,27,99,0,9,819,98,660,10,51,155,4,147,2,2,505,69,398,4,34,188,22,151,0,15,201,33,148,3,17,116,14,99,1,2,49,9,30,2,8,29,3,20,2,4,18,5,10,0,3,2,1,0,0,1,110,16,85,2,7,60,8,44,1,7,50,8,41,1,0,36,3,27,1,5,19,1,16,0,2,0,0,0,0,0,2,1,1,0,0,15,1,10,1,3
95XX25,1096,121,855,13,107,406,44,330,6,26,168,22,142,1,3,238,22,188,5,23,632,70,481,7,74,63,6,57,0,0,290,35,220,6,29,93,11,68,3,11,133,17,97,2,17,64,7,55,1,1,90,11,59,0,20,32,2,23,0,7,53,8,33,0,12,5,1,3,0,1,189,18,145,1,25,109,8,76,1,24,80,10,69,0,1,58,7,44,0,7,19,3,12,0,4,0,0,0,0,0,7,0,7,0,0,32,4,25,0,3
95YY01,861,367,469,10,15,195,82,105,2,6,98,34,63,1,0,97,48,42,1,6,619,255,350,7,7,53,18,34,1,0,432,180,245,4,3,98,42,54,1,1,233,93,136,3,1,101,45,55,0,1,41,16,23,0,2,14,8,6,0,0,24,7,15,0,2,3,1,2,0,0,93,41,48,2,2,52,24,26,1,1,41,17,22,1,1,47,30,14,1,2,23,16,7,0,0,0,0,0,0,0,6,4,2,0,0,18,10,5,1,2
95YY02,883,454,389,15,25,275,120,143,5,7,102,43,57,1,1,173,77,86,4,6,558,305,232,10,11,49,24,23,1,1,333,192,126,6,9,93,53,36,2,2,174,103,61,3,7,66,36,29,1,0,27,7,19,1,0,16,3,13,0,0,9,4,4,1,0,2,0,2,0,0,149,82,64,2,1,81,47,33,0,1,68,35,31,2,0,50,29,14,0,7,18,11,6,0,1,0,0,0,0,0,2,1,1,0,0,30,17,7,0,6
95YY03,991,621,351,7,12,187,103,79,4,1,83,40,42,1,0,104,63,37,3,1,740,481,246,3,10,50,20,29,1,0,577,384,185,2,6,101,64,37,0,0,350,241,103,1,5,126,79,45,1,1,32,21,10,0,1,17,9,8,0,0,13,10,2,0,1,2,2,0,0,0,81,56,22,0,3,41,32,7,0,2,40,24,15,0,1,64,37,26,0,1,32,18,14,0,0,0,0,0,0,0,8,1,7,0,0,24,18,5,0,1
95YY04,1270,1052,183,9,26,295,246,44,2,3,91,81,10,0,0,204,165,34,2,3,881,724,130,7,20,71,63,6,2,0,545,448,81,5,11,130,110,19,1,0,312,247,51,4,10,103,91,11,0,1,71,54,10,0,7,34,27,4,0,3,35,26,5,0,4,2,1,1,0,0,194,159,33,0,2,130,104,24,0,2,64,55,9,0,0,94,82,9,0,3,35,30,4,0,1,0,0,0,0,0,5,5,0,0,0,54,47,5,0,2
95YY05,745,461,252,6,26,281,186,86,2,7,132,78,53,0,1,149,108,33,2,6,413,240,153,3,17,63,28,34,1,0,228,139,76,2,11,68,36,27,0,5,95,72,19,1,3,65,31,30,1,3,45,24,16,0,5,33,20,12,0,1,10,4,2,0,4,2,0,2,0,0,77,49,27,0,1,38,28,9,0,1,39,21,18,0,0,51,35,13,1,2,8,4,3,1,0,0,0,0,0,0,7,6,1,0,0,36,25,9,0,2
95YY06,858,673,160,7,18,234,172,53,4,5,89,61,26,0,2,145,111,27,4,3,567,458,94,2,13,38,28,9,1,0,373,303,64,0,6,76,57,18,0,1,205,165,35,0,5,92,81,11,0,0,30,21,4,1,4,10,7,2,0,1,19,13,2,1,3,1,1,0,0,0,126,106,17,0,3,70,57,12,0,1,56,49,5,0,2,57,43,13,1,0,24,19,4,1,0,0,0,0,0,0,5,5,0,0,0,28,19,9,0,0
95YY07,912,726,179,2,5,169,131,37,0,1,77,60,17,0,0,92,71,20,0,1,679,544,130,2,3,48,32,16,0,0,518,417,96,2,3,73,58,13,0,2,325,268,54,2,1,120,91,29,0,0,24,20,4,0,0,9,8,1,0,0,15,12,3,0,0,0,0,0,0,0,89,75,14,0,0,39,35,4,0,0,50,40,10,0,0,64,51,12,0,1,24,21,3,0,0,0,0,0,0,0,8,4,4,0,0,32,26,5,0,1
95YY08,789,536,239,2,12,215,138,71,0,6,84,53,28,0,3,131,85,43,0,3,522,359,155,2,6,33,22,11,0,0,381,249,126,1,5,63,41,21,1,0,226,148,76,0,2,92,60,29,0,3,21,19,1,1,0,13,12,0,1,0,8,7,1,0,0,0,0,0,0,0,87,69,17,0,1,42,35,6,0,1,45,34,11,0,0,52,39,13,0,0,21,15,6,0,0,0,0,0,0,0,5,5,0,0,0,26,19,7,0,0
95YY09,1014,249,722,16,27,363,104,244,7,8,144,32,108,3,1,219,72,136,4,7,584,108,454,8,14,87,13,73,1,0,341,47,280,6,8,105,16,84,1,4,143,23,114,3,3,93,8,82,2,1,44,28,14,0,2,22,15,6,0,1,18,12,5,0,1,4,1,3,0,0,112,20,87,1,4,74,15,56,0,3,38,5,31,1,1,67,37,24,1,5,18,9,7,1,1,0,0,0,0,0,0,0,0,0,0,49,28,17,0,4
95YY10,705,311,388,0,6,124,70,53,0,1,70,36,34,0,0,54,34,19,0,1,544,221,319,0,4,76,21,55,0,0,401,165,232,0,4,94,33,58,0,3,218,90,127,0,1,89,42,47,0,0,11,4,7,0,0,5,3,2,0,0,4,1,3,0,0,2,0,2,0,0,56,31,25,0,0,18,12,6,0,0,38,19,19,0,0,37,20,16,0,1,12,9,2,0,1,0,0,0,0,0,5,1,4,0,0,20,10,10,0,0
95YY11,820,561,249,3,7,273,179,91,1,2,109,66,42,1,0,164,113,49,0,2,501,349,147,2,3,42,27,15,0,0,309,215,92,1,1,72,45,26,1,0,162,123,39,0,0,75,47,27,0,1,39,24,14,0,1,21,14,7,0,0,15,10,4,0,1,3,0,3,0,0,111,83,26,1,1,52,39,12,0,1,59,44,14,1,0,46,33,11,0,2,14,11,3,0,0,0,0,0,0,0,4,4,0,0,0,28,18,8,0,2
95YY12,932,508,408,4,12,203,117,84,0,2,91,49,42,0,0,112,68,42,0,2,662,354,294,4,10,44,24,20,0,0,484,248,229,4,3,110,53,55,0,2,296,161,132,3,0,78,34,42,1,1,45,26,16,0,3,25,16,7,0,2,19,9,9,0,1,1,1,0,0,0,89,56,29,0,4,55,39,15,0,1,34,17,14,0,3,67,37,30,0,0,33,16,17,0,0,0,0,0,0,0,4,3,1,0,0,30,18,12,0,0
95YY13,1118,1003,97,2,16,315,292,20,0,3,91,83,8,0,0,224,209,12,0,3,728,644,71,1,12,61,57,4,0,0,407,355,46,1,5,96,84,10,0,2,218,187,27,1,3,93,84,9,0,0,57,43,9,0,5,26,20,4,0,2,29,22,5,0,2,2,1,0,0,1,203,189,12,0,2,138,126,10,0,2,65,63,2,0,0,75,67,6,1,1,22,18,3,1,0,0,0,0,0,0,3,3,0,0,0,50,46,3,0,1
95YY14,1147,1000,128,6,13,305,264,37,2,2,83,74,9,0,0,222,190,28,2,2,777,680,84,4,9,32,29,3,0,0,478,418,50,4,6,100,86,11,1,2,269,240,26,1,2,109,92,13,2,2,67,54,11,0,2,35,28,6,0,1,26,20,5,0,1,6,6,0,0,0,200,179,20,0,1,144,127,16,0,1,56,52,4,0,0,65,56,7,0,2,25,20,4,0,1,0,0,0,0,0,5,5,0,0,0,35,31,3,0,1
95YY15,889,662,203,1,23,354,265,84,0,5,118,76,42,0,0,236,189,42,0,5,481,355,110,1,15,34,19,15,0,0,214,158,49,1,6,44,31,11,0,2,128,98,25,1,4,42,29,13,0,0,55,37,16,0,2,23,15,7,0,1,27,19,7,0,1,5,3,2,0,0,178,141,30,0,7,130,107,17,0,6,48,34,13,0,1,54,42,9,0,3,24,17,6,0,1,0,0,0,0,0,1,1,0,0,0,29,24,3,0,2
95YY16,798,491,298,2,7,164,102,58,0,4,82,47,35,0,0,82,55,23,0,4,585,361,219,2,3,44,18,26,0,0,443,276,163,1,3,82,43,39,0,0,254,160,92,0,2,107,73,32,1,1,18,9,9,0,0,9,5,4,0,0,8,3,5,0,0,1,1,0,0,0,80,58,21,1,0,37,31,5,1,0,43,27,16,0,0,49,28,21,0,0,12,9,3,0,0,0,0,0,0,0,9,6,3,0,0,28,13,15,0,0
95YY17,746,677,58,1,10,143,129,11,0,3,60,51,7,0,2,83,78,4,0,1,548,502,39,1,6,35,33,2,0,0,385,354,26,0,5,58,54,4,0,0,227,208,16,0,3,100,92,6,0,2,23,20,3,0,0,9,8,1,0,0,14,12,2,0,0,0,0,0,0,0,105,95,8,1,1,44,41,2,0,1,61,54,6,1,0,55,46,8,0,1,24,19,5,0,0,0,0,0,0,0,1,1,0,0,0,30,26,3,0,1
95YY18,746,554,186,0,6,168,120,46,0,2,69,48,21,0,0,99,72,25,0,2,533,400,131,0,2,33,20,13,0,0,395,295,99,0,1,55,36,19,0,0,249,191,58,0,0,91,68,22,0,1,28,23,5,0,0,11,10,1,0,0,15,11,4,0,0,2,2,0,0,0,77,62,14,0,1,36,29,6,0,1,41,33,8,0,0,45,34,9,0,2,17,13,3,0,1,0,0,0,0,0,7,3,4,0,0,21,18,2,0,1
95YY19,707,515,178,3,11,300,221,74,2,3,134,100,31,1,2,166,121,43,1,1,356,254,94,1,7,39,23,16,0,0,180,127,50,1,2,51,30,19,1,1,89,67,21,0,1,40,30,10,0,0,48,30,13,0,5,35,25,7,0,3,13,5,6,0,2,0,0,0,0,0,89,74,15,0,0,49,41,8,0,0,40,33,7,0,0,51,40,10,0,1,13,11,2,0,0,1,1,0,0,0,2,1,1,0,0,35,27,7,0,1
95YY20,721,680,37,0,4,149,135,12,0,2,76,72,4,0,0,73,63,8,0,2,530,506,22,0,2,40,38,2,0,0,421,404,15,0,2,61,57,3,0,1,237,228,8,0,1,123,119,4,0,0,10,6,4,0,0,3,3,0,0,0,6,2,4,0,0,1,1,0,0,0,59,58,1,0,0,15,15,0,0,0,44,43,1,0,0,42,39,3,0,0,18,16,2,0,0,0,0,0,0,0,4,4,0,0,0,20,19,1,0,0
95YY21,791,518,258,8,7,180,113,63,2,2,77,45,31,1,0,103,68,32,1,2,564,373,181,5,5,45,21,21,3,0,429,297,127,2,3,67,47,19,1,0,257,172,82,1,2,105,78,26,0,1,24,15,9,0,0,11,8,3,0,0,13,7,6,0,0,0,0,0,0,0,66,40,24,0,2,35,18,15,0,2,31,22,9,0,0,47,32,14,1,0,14,10,4,0,0,0,0,0,0,0,9,8,0,1,0,24,14,10,0,0
95ZZ01,994,417,560,6,11,221,88,131,1,1,98,32,65,1,0,123,56,66,0,1,702,296,393,4,9,63,14,49,0,0,461,203,251,3,4,103,33,67,1,2,254,129,122,1,2,104,41,62,1,0,47,17,28,0,2,26,9,15,0,2,18,7,11,0,0,3,1,2,0,0,131,62,65,1,3,78,38,37,0,3,53,24,28,1,0,71,33,36,1,1,39,24,15,0,0,0,0,0,0,0,5,1,4,0,0,27,8,17,1,1
95ZZ02,751,711,37,1,2,194,184,10,0,0,66,64,2,0,0,128,120,8,0,0,501,476,22,1,2,50,46,4,0,0,199,192,5,1,1,53,53,0,0,0,82,77,3,1,1,64,62,2,0,0,29,27,2,0,0,12,11,1,0,0,15,14,1,0,0,2,2,0,0,0,223,211,11,0,1,153,146,6,0,1,70,65,5,0,0,56,51,5,0,0,24,22,2,0,0,0,0,0,0,0,4,4,0,0,0,28,25,3,0,0
95ZZ03,884,536,340,0,8,332,194,133,0,5,141,78,62,0,1,191,116,71,0,4,486,309,174,0,3,57,21,36,0,0,254,167,86,0,1,58,35,22,0,1,122,86,36,0,0,74,46,28,0,0,38,25,11,0,2,19,13,6,0,0,19,12,5,0,2,0,0,0,0,0,137,96,41,0,0,88,65,23,0,0,49,31,18,0,0,66,33,33,0,0,26,11,15,0,0,0,0,0,0,0,6,3,3,0,0,34,19,15,0,0
95ZZ04,911,234,668,5,4,209,57,151,0,1,96,22,74,0,0,113,35,77,0,1,625,148,470,5,2,49,8,41,0,0,428,102,321,4,1,78,21,55,1,1,229,45,181,3,0,121,36,85,0,0,28,7,21,0,0,15,4,11,0,0,11,3,8,0,0,2,0,2,0,0,120,31,87,1,1,64,14,49,0,1,56,17,38,1,0,77,29,47,0,1,26,8,17,0,1,0,0,0,0,0,7,5,2,0,0,44,16,28,0,0
95ZZ05,769,346,417,3,3,210,97,111,1,1,102,55,47,0,0,108,42,64,1,1,500,221,275,2,2,35,15,20,0,0,358,166,191,0,1,62,28,34,0,0,192,95,96,0,1,104,43,61,0,0,22,8,13,1,0,7,1,6,0,0,13,5,7,1,0,2,2,0,0,0,85,32,51,1,1,50,14,35,0,1,35,18,16,1,0,59,28,31,0,0,26,13,13,0,0,0,0,0,0,0,9,5,4,0,0,24,10,14,0,0
95ZZ06,786,744,37,1,4,318,304,13,0,1,121,115,6,0,0,197,189,7,0,1,389,365,23,0,1,31,30,1,0,0,139,129,10,0,0,37,36,1,0,0,58,53,5,0,0,44,40,4,0,0,17,17,0,0,0,3,3,0,0,0,13,13,0,0,0,1,1,0,0,0,202,189,12,0,1,133,126,6,0,1,69,63,6,0,0,79,75,1,1,2,31,29,0,1,1,0,0,0,0,0,5,5,0,0,0,43,41,1,0,1
95ZZ07,1010,718,277,0,15,247,181,64,0,2,89,60,29,0,0,158,121,35,0,2,697,492,193,0,12,59,37,21,0,1,426,307,111,0,8,75,45,28,0,2,243,181,56,0,6,108,81,27,0,0,51,28,21,0,2,22,10,11,0,1,26,16,9,0,1,3,2,1,0,0,161,120,40,0,1,110,85,24,0,1,51,35,16,0,0,66,45,20,0,1,25,17,8,0,0,1,1,0,0,0,3,3,0,0,0,37,24,12,0,1
95ZZ08,934,627,295,3,9,270,182,82,1,5,110,80,29,0,1,160,102,53,1,4,581,382,193,2,4,44,31,13,0,0,382,264,112,2,4,81,61,17,1,2,204,132,70,0,2,97,71,25,1,0,24,13,11,0,0,7,6,1,0,0,14,5,9,0,0,3,2,1,0,0,131,74,57,0,0,86,42,44,0,0,45,32,13,0,0,83,63,20,0,0,30,25,5,0,0,0,0,0,0,0,12,7,5,0,0,41,31,10,0,0
95ZZ09,881,391,478,2,10,252,109,137,0,6,110,48,62,0,0,142,61,75,0,6,555,249,301,2,3,44,15,29,0,0,327,134,190,2,1,79,32,45,2,0,163,70,92,0,1,85,32,53,0,0,29,13,15,0,1,9,6,3,0,0,15,5,9,0,1,5,2,3,0,0,155,87,67,0,1,95,52,42,0,1,60,35,25,0,0,74,33,40,0,1,26,11,14,0,1,0,0,0,0,0,7,1,6,0,0,41,21,20,0,0
95ZZ10,1262,1092,156,5,9,398,349,47,1,1,126,106,20,0,0,272,243,27,1,1,780,677,95,1,7,65,45,19,1,0,455,396,55,0,4,95,83,12,0,0,269,238,28,0,3,91,75,15,0,1,55,49,5,0,1,21,18,2,0,1,30,27,3,0,0,4,4,0,0,0,205,187,16,0,2,151,140,9,0,2,54,47,7,0,0,84,66,14,3,1,28,24,3,1,0,1,1,0,0,0,10,7,2,1,0,45,34,9,1,1
95ZZ11,745,491,246,2,6,183,126,57,0,0,92,62,30,0,0,91,64,27,0,0,500,321,172,2,5,48,28,20,0,0,358,234,118,2,4,58,30,26,1,1,218,153,63,0,2,82,51,29,1,1,20,11,9,0,0,13,6,7,0,0,7,5,2,0,0,0,0,0,0,0,74,48,25,0,1,25,21,3,0,1,49,27,22,0,0,62,44,17,0,1,32,22,9,0,1,0,0,0,0,0,11,10,1,0,0,19,12,7,0,0
95ZZ12,868,502,362,2,2,242,145,96,0,1,80,36,43,0,1,162,109,53,0,0,570,320,247,2,1,66,24,42,0,0,317,183,132,1,1,75,40,35,0,0,156,96,58,1,1,86,47,39,0,0,51,30,21,0,0,24,15,9,0,0,23,14,9,0,0,4,1,3,0,0,136,83,52,1,0,86,58,27,1,0,50,25,25,0,0,56,37,19,0,0,24,11,13,0,0,0,0,0,0,0,5,4,1,0,0,27,22,5,0,0
95ZZ13,879,162,703,2,12,182,27,152,1,2,75,13,62,0,0,107,14,90,1,2,615,114,492,1,8,49,9,40,0,0,421,65,350,0,6,106,15,89,0,2,215,37,175,0,3,100,13,86,0,1,38,11,26,0,1,18,2,15,0,1,20,9,11,0,0,0,0,0,0,0,107,29,76,1,1,63,19,43,0,1,44,10,33,1,0,82,21,59,0,2,41,12,29,0,0,0,0,0,0,0,6,1,5,0,0,35,8,25,0,2
95ZZ14,1111,1031,68,5,7,215,194,19,1,1,61,53,8,0,0,154,141,11,1,1,821,769,43,4,5,54,51,3,0,0,506,471,30,2,3,123,112,11,0,0,259,240,15,1,3,124,119,4,1,0,40,40,0,0,0,20,20,0,0,0,18,18,0,0,0,2,2,0,0,0,221,207,10,2,2,159,151,4,2,2,62,56,6,0,0,75,68,6,0,1,44,42,2,0,0,0,0,0,0,0,5,4,1,0,0,26,22,3,0,1
