GeographyCode,DC2252NI0001,DC2252NI0002,DC2252NI0003,DC2252NI0004,DC2252NI0005,DC2252NI0006,DC2252NI0007,DC2252NI0008,DC2252NI0009,DC2252NI0010,DC2252NI0011,DC2252NI0012,DC2252NI0013,DC2252NI0014,DC2252NI0015,DC2252NI0016,DC2252NI0017,DC2252NI0018,DC2252NI0019,DC2252NI0020,DC2252NI0021,DC2252NI0022,DC2252NI0023,DC2252NI0024,DC2252NI0025,DC2252NI0026,DC2252NI0027,DC2252NI0028,DC2252NI0029,DC2252NI0030,DC2252NI0031,DC2252NI0032,DC2252NI0033,DC2252NI0034,DC2252NI0035,DC2252NI0036,DC2252NI0037,DC2252NI0038,DC2252NI0039,DC2252NI0040,DC2252NI0041,DC2252NI0042,DC2252NI0043,DC2252NI0044,DC2252NI0045
95XX24,2705,350,2086,39,230,308,29,245,3,31,2152,225,1724,23,180,127,56,62,2,7,62,21,38,0,3,12,0,5,1,6,1,1,0,0,0,17,9,6,0,2,26,9,6,10,1
95XX25,2469,293,1755,27,394,476,46,360,1,69,1815,171,1320,24,300,83,36,36,0,11,36,8,26,0,2,7,1,2,1,3,2,1,1,0,0,40,29,8,0,3,10,1,2,1,6
95YY01,2508,1107,1335,16,50,562,234,310,2,16,1393,409,952,11,21,454,398,53,1,2,39,28,10,1,0,4,1,3,0,0,0,0,0,0,0,45,30,4,0,11,11,7,3,1,0
95YY02,2283,1260,920,29,74,631,302,297,3,29,1098,480,575,17,26,442,410,26,1,5,24,18,5,1,0,3,0,1,0,2,8,5,2,1,0,55,33,12,0,10,22,12,2,6,2
95YY03,3177,2092,1000,17,68,706,453,230,4,19,1494,761,703,7,23,856,803,42,0,11,59,50,9,0,0,8,4,2,0,2,3,2,0,1,0,33,9,10,2,12,18,10,4,3,1
95YY04,3489,2894,470,17,108,788,654,110,1,23,1484,1104,321,12,47,912,878,19,3,12,62,58,2,1,1,7,5,2,0,0,5,5,0,0,0,215,182,11,0,22,16,8,5,0,3
95YY05,1675,1080,520,17,58,334,202,123,0,9,808,413,363,9,23,391,360,21,1,9,42,35,6,1,0,8,4,0,4,0,1,1,0,0,0,83,61,7,0,15,8,4,0,2,2
95YY06,2394,1938,397,13,46,684,537,136,0,11,858,586,252,7,13,774,758,8,2,6,32,30,1,1,0,1,1,0,0,0,2,2,0,0,0,37,22,0,0,15,6,2,0,3,1
95YY07,2916,2367,520,3,26,653,482,162,0,9,1101,768,316,1,16,1026,990,35,0,1,49,46,3,0,0,5,4,0,1,0,17,17,0,0,0,48,44,4,0,0,17,16,0,1,0
95YY08,2231,1543,652,8,28,710,513,184,4,9,919,456,449,2,12,539,524,13,1,1,21,18,3,0,0,1,1,0,0,0,10,9,1,0,0,18,11,2,1,4,13,11,0,0,2
95YY09,2315,537,1665,37,76,505,145,337,6,17,1452,154,1246,16,36,172,113,45,8,6,29,4,23,1,1,4,3,0,1,0,4,4,0,0,0,124,102,12,2,8,25,12,2,3,8
95YY10,2142,965,1147,3,27,418,198,216,1,3,1234,339,874,2,19,439,396,41,0,2,38,30,8,0,0,8,1,5,0,2,0,0,0,0,0,1,1,0,0,0,4,0,3,0,1
95YY11,2046,1473,544,7,22,584,395,182,3,4,870,521,330,4,15,496,470,24,0,2,27,22,5,0,0,2,2,0,0,0,4,4,0,0,0,58,55,2,0,1,5,4,1,0,0
95YY12,2836,1558,1215,13,50,642,325,293,5,19,1372,517,829,4,22,681,607,68,1,5,44,30,14,0,0,7,4,3,0,0,9,7,1,0,1,73,63,5,2,3,8,5,2,1,0
95YY13,2833,2542,246,4,41,644,598,39,1,6,1271,1060,191,1,19,759,746,7,1,5,46,44,2,0,0,7,4,0,0,3,6,6,0,0,0,91,77,6,0,8,9,7,1,1,0
95YY14,3096,2732,295,21,48,639,550,74,1,14,1257,1018,201,16,22,1061,1043,14,3,1,46,42,3,0,1,3,3,0,0,0,12,12,0,0,0,63,52,1,0,10,15,12,2,1,0
95YY15,2033,1552,418,5,58,653,504,134,0,15,823,540,256,4,23,381,353,20,0,8,24,23,1,0,0,6,5,1,0,0,4,4,0,0,0,131,117,5,0,9,11,6,1,1,3
95YY16,2392,1539,829,5,19,560,352,201,0,7,1109,500,597,3,9,650,620,27,0,3,29,27,2,0,0,8,8,0,0,0,10,10,0,0,0,18,18,0,0,0,8,4,2,2,0
95YY17,2350,2132,195,2,21,621,537,76,0,8,759,648,104,1,6,898,885,9,1,3,33,32,1,0,0,5,3,1,0,1,22,21,0,0,1,9,4,4,0,1,3,2,0,0,1
95YY18,2374,1840,511,2,21,645,504,136,0,5,895,538,349,1,7,744,720,22,0,2,54,53,1,0,0,4,2,2,0,0,9,9,0,0,0,18,10,1,0,7,5,4,0,1,0
95YY19,1496,1099,351,5,41,391,263,113,1,14,624,406,204,3,11,323,300,21,1,1,22,20,2,0,0,1,0,1,0,0,3,3,0,0,0,119,98,6,0,15,13,9,4,0,0
95YY20,2330,2229,88,3,10,542,501,38,0,3,678,626,46,0,6,1036,1029,4,3,0,46,46,0,0,0,4,4,0,0,0,7,7,0,0,0,12,11,0,0,1,5,5,0,0,0
95YY21,2440,1643,762,17,18,674,439,224,9,2,952,448,485,4,15,771,720,50,0,1,24,21,3,0,0,1,1,0,0,0,7,6,0,1,0,4,1,0,3,0,7,7,0,0,0
95ZZ01,2760,1296,1409,16,39,609,272,324,2,11,1458,452,973,10,23,650,548,98,1,3,32,21,10,0,1,1,0,0,0,1,0,0,0,0,0,3,1,2,0,0,7,2,2,3,0
95ZZ02,1827,1726,88,2,11,537,506,24,0,7,571,517,53,0,1,692,682,7,0,3,20,17,3,0,0,1,1,0,0,0,1,0,1,0,0,3,3,0,0,0,2,0,0,2,0
95ZZ03,2109,1323,768,1,17,571,355,210,0,6,851,349,497,0,5,577,528,49,0,0,18,13,5,0,0,1,0,1,0,0,3,2,1,0,0,61,51,5,0,5,27,25,0,1,1
95ZZ04,2670,676,1960,17,17,815,223,585,0,7,1518,208,1300,1,9,286,229,55,2,0,15,7,8,0,0,9,0,5,3,1,5,4,0,1,0,9,4,5,0,0,13,1,2,10,0
95ZZ05,2187,1028,1131,3,25,647,278,353,2,14,992,264,716,1,11,522,471,51,0,0,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0
95ZZ06,1714,1606,89,7,12,603,576,23,1,3,518,449,61,1,7,558,553,5,0,0,22,22,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,0,0,2,8,3,0,5,0
95ZZ07,2807,2037,734,1,35,729,541,184,0,4,1115,598,498,0,19,923,872,45,1,5,24,21,3,0,0,0,0,0,0,0,2,2,0,0,0,9,1,3,0,5,5,2,1,0,2
95ZZ08,2593,1764,803,5,21,795,476,311,1,7,927,474,440,2,11,828,779,46,1,2,25,21,4,0,0,3,1,2,0,0,0,0,0,0,0,11,10,0,0,1,4,3,0,1,0
95ZZ09,2269,1046,1185,2,36,715,355,342,0,18,1127,319,795,1,12,375,341,32,0,2,11,7,4,0,0,5,1,4,0,0,2,2,0,0,0,29,18,7,0,4,5,3,1,1,0
95ZZ10,3179,2808,329,15,27,605,526,69,0,10,1071,838,216,6,11,1395,1359,29,2,5,62,52,6,4,0,5,5,0,0,0,2,2,0,0,0,34,24,8,1,1,5,2,1,2,0
95ZZ11,2223,1554,650,4,15,697,488,201,2,6,823,385,427,2,9,667,654,13,0,0,29,23,6,0,0,0,0,0,0,0,1,1,0,0,0,3,1,2,0,0,3,2,1,0,0
95ZZ12,2190,1331,836,2,21,609,383,214,0,12,1097,524,566,1,6,449,402,43,1,3,19,12,7,0,0,3,2,1,0,0,2,2,0,0,0,4,4,0,0,0,7,2,5,0,0
95ZZ13,2533,529,1925,12,67,620,119,481,0,20,1584,216,1325,10,33,278,177,98,0,3,24,12,12,0,0,5,1,3,0,1,2,0,1,0,1,11,4,2,0,5,9,0,3,2,4
95ZZ14,3232,3010,194,7,21,714,651,56,2,5,1063,938,116,1,8,1267,1244,16,2,5,38,37,1,0,0,10,9,0,1,0,0,0,0,0,0,133,126,4,0,3,7,5,1,1,0
95ZZ15,2288,1188,1065,10,25,591,314,269,0,8,1169,413,742,2,12,475,428,39,5,3,39,25,14,0,0,3,2,1,0,0,2,2,0,0,0,4,3,0,0,1,5,1,0,3,1
95ZZ16,3262,2949,256,13,44,714,644,63,0,7,1088,905,163,1,19,1377,1336,24,7,10,38,34,2,0,2,3,3,0,0,0,13,5,0,4,4,14,13,0,0,1,15,9,4,1,1
