GeographyCode,DC2248NI0001,DC2248NI0002,DC2248NI0003,DC2248NI0004,DC2248NI0005,DC2248NI0006,DC2248NI0007,DC2248NI0008,DC2248NI0009,DC2248NI0010,DC2248NI0011,DC2248NI0012,DC2248NI0013,DC2248NI0014,DC2248NI0015,DC2248NI0016,DC2248NI0017,DC2248NI0018,DC2248NI0019,DC2248NI0020,DC2248NI0021,DC2248NI0022,DC2248NI0023,DC2248NI0024,DC2248NI0025,DC2248NI0026,DC2248NI0027,DC2248NI0028,DC2248NI0029,DC2248NI0030,DC2248NI0031,DC2248NI0032,DC2248NI0033,DC2248NI0034,DC2248NI0035,DC2248NI0036,DC2248NI0037,DC2248NI0038,DC2248NI0039,DC2248NI0040,DC2248NI0041,DC2248NI0042,DC2248NI0043,DC2248NI0044,DC2248NI0045,DC2248NI0046,DC2248NI0047,DC2248NI0048,DC2248NI0049,DC2248NI0050,DC2248NI0051,DC2248NI0052,DC2248NI0053,DC2248NI0054,DC2248NI0055,DC2248NI0056,DC2248NI0057,DC2248NI0058,DC2248NI0059,DC2248NI0060,DC2248NI0061,DC2248NI0062,DC2248NI0063,DC2248NI0064,DC2248NI0065,DC2248NI0066,DC2248NI0067,DC2248NI0068,DC2248NI0069,DC2248NI0070,DC2248NI0071,DC2248NI0072,DC2248NI0073,DC2248NI0074,DC2248NI0075,DC2248NI0076,DC2248NI0077,DC2248NI0078,DC2248NI0079,DC2248NI0080
95JJ16,1799,582,1046,24,147,1768,577,1036,14,141,1768,577,1036,14,141,0,0,0,0,0,11,0,1,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,9,0,0,8,1,6,1,5,0,0,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,12,4,4,0,4,2,0,0,1,1
95JJ17,2455,1222,1134,14,85,2441,1215,1129,12,85,2441,1215,1129,12,85,0,0,0,0,0,7,5,0,2,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,2,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0
95JJ18,2032,565,1283,13,171,1998,555,1273,8,162,1998,555,1273,8,162,0,0,0,0,0,24,7,4,4,9,13,1,4,0,8,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,5,0,0,3,1,1,1,0
95JJ19,2942,1184,1588,37,133,2896,1164,1581,22,129,2895,1163,1581,22,129,1,1,0,0,0,23,6,5,11,1,2,0,0,1,1,8,3,1,4,0,4,2,0,2,0,0,0,0,0,0,9,1,4,4,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18,9,2,4,3,3,3,0,0,0
95JJ20,4092,884,2966,33,209,4056,881,2956,22,197,4056,881,2956,22,197,0,0,0,0,0,21,0,2,8,11,10,0,0,0,10,5,0,2,3,0,5,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,10,2,5,3,0
95JJ21,2873,696,1901,48,228,2748,688,1866,19,175,2746,686,1866,19,175,2,2,0,0,0,81,2,9,22,48,52,1,6,1,44,23,1,3,15,4,1,0,0,1,0,0,0,0,0,0,5,0,0,5,0,19,1,16,1,1,0,0,0,0,0,19,1,16,1,1,0,0,0,0,0,11,3,4,2,2,14,2,6,4,2
95JJ22,2794,689,1866,55,184,2717,672,1850,27,168,2717,672,1850,27,168,0,0,0,0,0,50,6,4,26,14,12,1,1,1,9,29,0,3,21,5,0,0,0,0,0,0,0,0,0,0,9,5,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,4,7,1,2,12,6,5,1,0
95KK01,2578,2449,118,4,7,2571,2446,118,1,6,2571,2446,118,1,6,0,0,0,0,0,5,1,0,3,1,2,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
95KK02,2029,709,1229,26,65,2022,708,1228,26,60,2022,708,1228,26,60,0,0,0,0,0,4,0,1,0,3,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0
95KK03,2357,2168,170,5,14,2353,2166,168,5,14,2352,2165,168,5,14,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0
95KK04,2787,2144,492,17,134,2746,2124,489,10,123,2744,2122,489,10,123,2,2,0,0,0,20,3,2,5,10,15,1,1,3,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,14,13,0,0,1,0,0,0,0,0,8,7,0,0,1,6,6,0,0,0,3,2,1,0,0,4,2,0,2,0
95KK05,2616,2223,361,8,24,2599,2212,359,7,21,2599,2212,359,7,21,0,0,0,0,0,14,10,0,1,3,7,4,0,0,3,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK06,1885,1025,780,11,69,1874,1022,779,10,63,1874,1022,779,10,63,0,0,0,0,0,7,2,0,1,4,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
95KK07,2045,875,1138,10,22,2043,874,1137,10,22,2043,874,1137,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
95KK08,2646,1076,1482,23,65,2613,1072,1475,10,56,2613,1072,1475,10,56,0,0,0,0,0,25,2,2,12,9,11,0,2,0,9,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,2,2,0,0,0,6,1,5,0,0,1,0,1,0,0,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0
95KK09,2187,902,1161,11,113,2102,857,1150,9,86,2101,856,1150,9,86,1,1,0,0,0,28,4,5,2,17,22,0,5,0,17,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,46,34,4,0,8,6,5,1,0,0,25,19,3,0,3,15,10,0,0,5,10,7,2,0,1,1,0,0,0,1
95KK10,2181,924,1210,13,34,2181,924,1210,13,34,2181,924,1210,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK11,2373,748,1487,11,127,2343,741,1473,8,121,2343,741,1473,8,121,0,0,0,0,0,7,0,1,3,3,3,0,0,0,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,5,7,0,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,10,2,5,0,3,1,0,1,0,0
95KK12,2309,1858,421,2,28,2296,1851,420,1,24,2296,1851,420,1,24,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,3,2,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,7,3,1,0,3,0,0,0,0,0
95KK13,1817,315,1435,17,50,1809,315,1429,15,50,1809,315,1429,15,50,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
95KK14,2041,931,1089,2,19,2035,928,1087,2,18,2033,926,1087,2,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0
95KK15,2946,1962,928,9,47,2927,1956,928,7,36,2927,1956,928,7,36,0,0,0,0,0,9,2,0,2,5,5,1,0,0,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,2,0,0,6,0,0,0,0,0
95KK16,2216,1624,481,8,103,2189,1611,481,6,91,2189,1611,481,6,91,0,0,0,0,0,15,2,0,1,12,13,1,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,7,6,0,1,0,0,0,0,0,0
95LL01,4931,4143,595,29,164,4897,4132,593,11,161,4897,4132,593,11,161,0,0,0,0,0,17,1,0,15,1,1,1,0,0,0,0,0,0,0,0,14,0,0,13,1,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,3,2,0,0,0,0,0
95LL02,3042,788,1973,49,232,2889,736,1939,19,195,2886,734,1938,19,195,3,2,1,0,0,83,25,12,23,23,31,0,5,3,23,13,1,2,10,0,1,0,0,1,0,1,0,0,1,0,37,24,5,8,0,29,17,4,3,5,0,0,0,0,0,22,11,3,3,5,7,6,1,0,0,30,7,15,2,6,11,3,3,2,3
95LL03,2436,251,1986,21,178,2401,239,1967,18,177,2401,239,1967,18,177,0,0,0,0,0,18,7,7,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,15,7,7,1,0,3,1,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,11,2,9,0,0,3,2,1,0,0
95LL04,2985,2382,526,7,70,2950,2357,521,7,65,2948,2356,520,7,65,2,1,1,0,0,11,8,3,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,14,13,0,0,1,6,6,0,0,0,8,7,0,0,1,0,0,0,0,0,8,4,0,0,4,2,0,2,0,0
95LL05,4119,821,3011,85,202,3976,799,2990,18,169,3975,798,2990,18,169,1,1,0,0,0,118,16,13,61,28,32,0,6,0,26,6,1,1,4,0,46,0,0,46,0,6,0,0,6,0,28,15,6,5,2,5,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,11,4,3,0,4,9,2,0,6,1
95LL06,3372,427,2702,30,213,3314,412,2687,18,197,3314,412,2687,18,197,0,0,0,0,0,25,9,3,4,9,11,0,1,1,9,7,7,0,0,0,3,0,0,3,0,0,0,0,0,0,4,2,2,0,0,15,5,3,1,6,0,0,0,0,0,10,1,2,1,6,5,4,1,0,0,11,1,3,6,1,7,0,6,1,0
95LL07,2131,300,1620,25,186,2091,291,1616,14,170,2091,291,1616,14,170,0,0,0,0,0,31,9,1,10,11,11,0,1,0,10,7,3,0,4,0,5,1,0,4,0,1,0,0,1,0,7,5,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,3,0,5,0,0,0,0,0
95LL08,3320,2644,447,21,208,3125,2503,439,8,175,3123,2501,439,8,175,2,2,0,0,0,73,50,0,12,11,10,0,0,0,10,17,5,0,11,1,1,0,0,1,0,0,0,0,0,0,45,45,0,0,0,78,60,0,0,18,0,0,0,0,0,46,30,0,0,16,32,30,0,0,2,28,19,8,0,1,16,12,0,1,3
95LL09,3150,2643,385,22,100,3112,2616,379,17,100,3106,2610,379,17,100,6,6,0,0,0,16,13,0,3,0,2,2,0,0,0,5,4,0,1,0,8,6,0,2,0,0,0,0,0,0,1,1,0,0,0,14,8,5,1,0,3,2,0,1,0,1,1,0,0,0,10,5,5,0,0,4,4,0,0,0,4,2,1,1,0
95LL10,5475,4833,556,13,73,5454,4823,552,11,68,5454,4823,552,11,68,0,0,0,0,0,15,8,0,2,5,8,4,0,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,0,1,1,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
95LL11,3989,370,3322,38,259,3935,363,3294,33,245,3935,363,3294,33,245,0,0,0,0,0,50,6,27,4,13,18,0,4,1,13,17,2,13,2,0,0,0,0,0,0,0,0,0,0,0,15,4,10,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0
95LL12,4212,3608,355,49,200,4109,3575,350,14,170,4098,3564,350,14,170,11,11,0,0,0,72,13,3,28,28,33,2,0,3,28,2,1,1,0,0,25,3,0,22,0,2,0,0,2,0,10,7,2,1,0,8,4,1,3,0,0,0,0,0,0,4,0,1,3,0,4,4,0,0,0,22,16,1,3,2,1,0,0,1,0
95LL13,2745,1674,798,47,226,2661,1633,791,37,200,2660,1632,791,37,200,1,1,0,0,0,37,13,4,5,15,17,0,0,2,15,9,5,4,0,0,0,0,0,0,0,3,0,0,3,0,8,8,0,0,0,9,4,0,0,5,1,0,0,0,1,0,0,0,0,0,8,4,0,0,4,30,19,3,5,3,8,5,0,0,3
95LL14,2651,2507,104,15,25,2614,2488,99,5,22,2614,2488,99,5,22,0,0,0,0,0,13,2,0,10,1,2,1,0,0,1,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,1,1,0,0,0,12,9,3,0,0,0,0,0,0,0,8,5,3,0,0,4,4,0,0,0,11,7,2,0,2,1,1,0,0,0
95LL15,3048,268,2538,45,197,2954,244,2510,32,168,2953,244,2509,32,168,1,0,1,0,0,66,17,15,8,26,24,0,5,0,19,23,13,4,6,0,2,0,0,2,0,1,0,0,0,1,16,4,6,0,6,10,3,5,1,1,1,1,0,0,0,8,2,5,1,0,1,0,0,0,1,16,3,7,4,2,2,1,1,0,0
95LL16,6107,1457,4067,73,510,5820,1352,4008,25,435,5819,1352,4007,25,435,1,0,1,0,0,210,76,27,45,62,65,2,14,1,48,41,8,6,22,5,17,0,0,17,0,0,0,0,0,0,87,66,7,5,9,41,21,11,1,8,1,0,1,0,0,23,11,9,1,2,17,10,1,0,6,29,5,19,1,4,7,3,2,1,1
95LL17,2539,238,2101,24,176,2428,185,2078,10,155,2427,184,2078,10,155,1,1,0,0,0,95,51,13,13,18,14,0,1,0,13,59,32,12,12,3,0,0,0,0,0,0,0,0,0,0,22,19,0,1,2,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,12,1,8,1,2,1,0,0,0,1
95LL18,3351,208,2896,33,214,3322,208,2887,18,209,3322,208,2887,18,209,0,0,0,0,0,21,0,5,13,3,4,0,1,0,3,3,0,3,0,0,13,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,3,0,0,1,2
95LL19,5148,1239,3581,51,277,5079,1234,3555,32,258,5078,1234,3554,32,258,1,0,1,0,0,29,0,6,14,9,16,0,2,5,9,3,0,2,1,0,5,0,0,5,0,0,0,0,0,0,5,0,2,3,0,5,1,4,0,0,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,25,1,10,4,10,10,3,6,1,0
95LL20,2401,998,1282,18,103,2393,995,1280,15,103,2393,995,1280,15,103,0,0,0,0,0,4,1,0,3,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0
95LL21,3983,2156,1579,30,218,3902,2116,1568,21,197,3902,2116,1568,21,197,0,0,0,0,0,31,11,5,3,12,14,1,1,2,10,10,8,1,0,1,1,0,0,1,0,1,0,0,0,1,5,2,3,0,0,5,3,1,0,1,0,0,0,0,0,2,1,1,0,0,3,2,0,0,1,31,17,4,5,5,14,9,1,1,3
95LL22,3728,3382,221,20,105,3664,3344,212,9,99,3646,3326,212,9,99,18,18,0,0,0,18,7,2,5,4,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1,5,0,7,1,6,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,29,21,1,5,2,10,9,0,1,0
95LL23,2157,302,1684,11,160,2126,292,1675,7,152,2126,292,1675,7,152,0,0,0,0,0,8,4,1,3,0,1,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,15,2,8,1,4,0,0,0,0,0,15,2,8,1,4,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0
95LL24,3769,1287,2334,12,136,3736,1273,2316,11,136,3736,1273,2316,11,136,0,0,0,0,0,9,6,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,12,3,9,0,0,1,0,1,0,0,9,1,8,0,0,2,2,0,0,0,7,5,2,0,0,5,0,5,0,0
95LL25,4536,397,3823,56,260,4485,396,3816,31,242,4485,396,3816,31,242,0,0,0,0,0,27,0,0,14,13,10,0,0,0,10,1,0,0,1,0,7,0,0,7,0,0,0,0,0,0,9,0,0,6,3,3,0,2,1,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,16,1,2,8,5,5,0,3,2,0
95LL26,3698,3412,200,27,59,3656,3388,197,16,55,3654,3386,197,16,55,2,2,0,0,0,5,1,0,1,3,3,0,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,2,1,1,0,0,4,3,1,0,0,13,11,0,1,1,18,8,1,9,0
95MM01,4862,1969,2678,69,146,4721,1914,2668,25,114,4720,1914,2667,25,114,1,0,1,0,0,103,42,0,35,26,26,2,0,0,24,68,40,0,27,1,1,0,0,1,0,0,0,0,0,0,8,0,0,7,1,18,7,5,4,2,7,1,4,1,1,10,6,0,3,1,1,0,1,0,0,17,6,4,3,4,3,0,1,2,0
95MM02,3244,3009,179,24,32,3196,2997,168,4,27,3194,2995,168,4,27,2,2,0,0,0,30,2,8,15,5,6,0,1,0,5,24,2,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,1,0,7,3,0,4,0
95MM03,3508,2416,1003,17,72,3488,2406,1000,10,72,3488,2406,1000,10,72,0,0,0,0,0,14,7,1,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4,2,1,1,0,0,0,0,0,0
95MM04,2151,2062,55,3,31,2141,2057,55,2,27,2140,2056,55,2,27,1,1,0,0,0,6,1,0,1,4,5,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0
95MM05,2495,2359,111,2,23,2477,2342,110,2,23,2476,2341,110,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,11,10,1,0,0,1,1,0,0,0
95MM06,2603,2443,128,12,20,2583,2429,128,6,20,2580,2426,128,6,20,3,3,0,0,0,8,3,0,5,0,3,2,0,1,0,3,1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,0,4,4,0,0,0
95MM07,2601,473,2012,22,94,2570,470,2008,14,78,2570,470,2008,14,78,0,0,0,0,0,22,3,1,5,13,9,0,0,0,9,1,0,0,1,0,5,0,0,4,1,0,0,0,0,0,7,3,1,0,3,3,0,1,0,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,5,0,2,2,1,1,0,0,1,0
95MM08,2947,1943,947,10,47,2927,1932,947,3,45,2923,1928,947,3,45,4,4,0,0,0,15,7,0,6,2,2,1,0,0,1,9,2,0,6,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,1,0
95MM09,3562,2582,909,13,58,3538,2573,901,9,55,3535,2570,901,9,55,3,3,0,0,0,8,1,0,4,3,2,0,0,0,2,5,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,0,0,10,3,7,0,0,1,1,0,0,0
95MM10,2750,2638,90,2,20,2740,2632,89,0,19,2739,2631,89,0,19,1,1,0,0,0,6,2,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0
95MM11,2277,2215,50,1,11,2270,2211,47,1,11,2270,2211,47,1,11,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0
95MM12,5858,5393,383,17,65,5806,5364,375,7,60,5793,5351,375,7,60,13,13,0,0,0,14,3,1,9,1,3,2,0,1,0,8,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,6,0,6,0,0,5,0,5,0,0,0,0,0,0,0,1,0,1,0,0,28,24,1,0,3,4,2,0,1,1
95MM13,8872,8285,464,32,91,8778,8237,453,12,76,8761,8220,453,12,76,17,17,0,0,0,44,18,2,18,6,8,2,2,0,4,19,2,0,17,0,0,0,0,0,0,0,0,0,0,0,17,14,0,1,2,16,5,6,0,5,3,0,3,0,0,8,1,2,0,5,5,4,1,0,0,27,20,1,2,4,7,5,2,0,0
95MM14,2569,1194,1255,54,66,2418,1127,1213,22,56,2416,1125,1213,22,56,2,2,0,0,0,123,54,36,25,8,11,0,2,2,7,80,40,31,9,0,5,0,0,5,0,0,0,0,0,0,27,14,3,9,1,11,8,2,1,0,1,1,0,0,0,8,5,2,1,0,2,2,0,0,0,4,1,2,0,1,13,4,2,6,1
95MM15,4401,2298,1939,20,144,4358,2283,1930,8,137,4356,2282,1930,8,136,2,1,0,0,1,29,6,6,11,6,13,3,4,0,6,10,0,2,8,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,2,1,0,1,0
95MM16,5745,3829,1582,106,228,5538,3763,1571,26,178,5535,3762,1569,26,178,3,1,2,0,0,156,34,4,74,44,49,5,3,0,41,81,21,1,58,1,2,1,0,0,1,6,0,0,6,0,18,7,0,10,1,5,2,1,0,2,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,37,27,6,0,4,9,3,0,6,0
95MM17,3749,3456,234,14,45,3715,3439,230,3,43,3715,3439,230,3,43,0,0,0,0,0,12,0,0,11,1,0,0,0,0,0,4,0,0,3,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,15,13,2,0,0,3,3,0,0,0
95MM18,5180,3403,1600,34,143,5107,3382,1595,12,118,5105,3380,1595,12,118,2,2,0,0,0,34,7,0,9,18,19,1,0,1,17,12,4,0,7,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,14,2,2,8,2,5,2,0,1,2,9,0,2,7,0,0,0,0,0,0,15,6,2,2,5,10,6,1,3,0
95MM19,3044,1112,1764,57,111,2955,1082,1753,20,100,2954,1081,1753,20,100,1,1,0,0,0,69,23,9,33,4,4,2,1,0,1,44,9,7,25,3,2,0,0,2,0,4,0,0,4,0,15,12,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,5,7,1,0,4,2
95MM20,3366,731,2466,31,138,3258,676,2445,12,125,3258,676,2445,12,125,0,0,0,0,0,86,49,9,17,11,10,0,0,0,10,42,21,8,13,0,2,0,0,1,1,0,0,0,0,0,32,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,11,1,1,3,0,1,1,1
95MM21,3406,1291,2000,25,90,3353,1276,1991,3,83,3353,1276,1991,3,83,0,0,0,0,0,38,7,4,21,6,11,5,0,0,6,26,2,4,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,13,8,4,1,0,0,0,0,0,0
95MM22,2492,2340,102,12,38,2454,2320,99,1,34,2454,2320,99,1,34,0,0,0,0,0,13,2,0,11,0,2,1,0,1,0,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,19,14,1,0,4,3,1,2,0,0
95MM23,2521,2202,206,35,78,2450,2182,187,12,69,2450,2182,187,12,69,0,0,0,0,0,29,3,0,21,5,6,0,0,2,4,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,19,2,0,16,1,21,3,14,0,4,10,2,6,0,2,9,0,7,0,2,2,1,1,0,0,14,11,2,1,0,7,3,3,1,0
95MM24,2503,2448,38,4,13,2489,2439,37,1,12,2486,2436,37,1,12,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,8,0,2,1,0,0,0,0,0
95MM25,6363,6089,198,33,43,6286,6043,195,9,39,6277,6040,189,9,39,9,3,6,0,0,27,3,0,22,2,4,2,0,0,2,15,0,0,15,0,6,0,0,6,0,0,0,0,0,0,2,1,0,1,0,11,6,2,2,1,3,1,0,1,1,4,2,1,1,0,4,3,1,0,0,28,27,0,0,1,11,10,1,0,0
95MM26,3131,3034,62,7,28,3106,3020,61,0,25,3106,3020,61,0,25,0,0,0,0,0,4,1,0,2,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,12,8,0,3,1,6,5,0,1,0
95MM27,3833,3139,434,103,157,3643,3091,406,25,121,3640,3088,406,25,121,3,3,0,0,0,125,11,12,73,29,37,1,5,7,24,69,10,4,53,2,7,0,0,6,1,2,0,0,2,0,10,0,3,5,2,23,8,11,1,3,6,4,1,0,1,13,3,8,1,1,4,1,2,0,1,29,23,3,1,2,13,6,2,3,2
95MM28,2351,1908,364,15,64,2328,1896,361,10,61,2327,1895,361,10,61,1,1,0,0,0,7,3,0,3,1,2,1,0,0,1,4,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,2,1,1,0,0,2,0,1,0,1,8,5,1,1,1,4,3,0,1,0
