GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95LL09,1395,656,584,131,18,6,605,410,188,6,0,1,253,187,63,2,0,1,352,223,125,4,0,0,687,213,350,104,16,4,58,19,31,8,0,0,98,24,58,16,0,0,179,30,99,40,8,2,94,12,50,22,8,2,177,91,78,8,0,0,81,37,34,10,0,0,103,33,46,21,2,1,37,7,20,8,2,0,0,0,0,0,0,0,13,8,3,2,0,0,53,18,23,11,0,1
95LL10,1741,145,686,656,190,64,264,68,177,18,1,0,101,38,58,5,0,0,163,30,119,13,1,0,1340,65,463,585,169,58,96,8,59,26,2,1,208,4,88,108,5,3,593,19,152,329,69,24,244,2,49,87,78,28,125,23,86,11,4,1,74,9,29,24,11,1,137,12,46,53,20,6,63,2,22,21,14,4,0,0,0,0,0,0,15,5,6,4,0,0,59,5,18,28,6,2
95LL11,1424,102,505,593,167,57,253,63,169,18,3,0,90,34,49,7,0,0,163,29,120,11,3,0,1120,33,323,560,151,53,93,3,63,23,3,1,265,3,65,170,26,1,466,8,83,293,63,19,150,5,19,41,54,31,94,12,70,10,1,1,52,2,23,23,4,0,51,6,13,15,13,4,28,1,7,7,10,3,0,0,0,0,0,0,8,4,3,1,0,0,15,1,3,7,3,1
95LL12,1492,467,705,276,38,6,302,154,145,1,1,1,75,43,32,0,0,0,227,111,113,1,1,1,1068,273,508,253,30,4,43,10,26,6,1,0,159,33,85,39,2,0,383,39,191,140,13,0,102,11,41,34,12,4,282,143,126,13,0,0,99,37,39,21,2,0,122,40,52,22,7,1,60,19,26,13,2,0,0,0,0,0,0,0,6,5,1,0,0,0,56,16,25,9,5,1
95LL13,1097,326,551,188,26,6,309,153,147,8,1,0,84,47,37,0,0,0,225,106,110,8,1,0,708,149,364,168,22,5,51,5,42,4,0,0,143,20,81,39,1,2,241,30,110,88,10,3,82,9,35,29,9,0,140,66,71,3,0,0,51,19,25,5,2,0,80,24,40,12,3,1,39,11,19,7,1,1,0,0,0,0,0,0,5,2,3,0,0,0,36,11,18,5,2,0
95LL14,970,351,429,150,28,12,229,147,81,1,0,0,108,72,36,0,0,0,121,75,45,1,0,0,662,178,321,131,21,11,69,13,53,3,0,0,99,27,52,19,0,1,162,21,79,51,5,6,121,13,47,44,13,4,131,73,53,4,1,0,80,31,37,10,2,0,79,26,27,18,7,1,45,14,14,11,5,1,0,0,0,0,0,0,3,2,1,0,0,0,31,10,12,7,2,0
95LL15,1330,325,597,323,66,19,457,218,232,6,0,1,216,125,91,0,0,0,241,93,141,6,0,1,815,93,341,304,61,16,119,8,77,32,2,0,213,19,93,91,6,4,235,13,77,117,22,6,92,2,16,40,28,6,87,33,43,10,1,0,69,18,35,14,2,0,58,14,24,13,5,2,19,2,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,39,12,17,6,3,1
95LL16,2282,248,1038,825,124,47,493,119,354,18,2,0,158,57,99,1,1,0,335,62,255,17,1,0,1648,108,624,761,117,38,151,8,79,63,1,0,403,15,154,215,16,3,693,27,219,380,52,15,150,5,31,59,37,18,165,35,105,18,5,2,86,18,36,26,6,0,141,21,60,46,5,9,60,7,30,16,2,5,0,0,0,0,0,0,2,1,0,1,0,0,79,13,30,29,3,4
95LL17,1106,228,551,259,45,23,338,123,207,8,0,0,169,78,90,1,0,0,169,45,117,7,0,0,710,85,326,239,40,20,121,17,80,24,0,0,162,7,75,73,5,2,195,16,86,75,10,8,92,3,19,41,19,10,80,26,44,8,2,0,60,16,22,18,4,0,58,20,18,12,5,3,32,9,11,7,2,3,0,0,0,0,0,0,2,2,0,0,0,0,24,9,7,5,3,0
95LL18,1331,156,599,443,105,28,290,91,186,11,2,0,146,62,81,3,0,0,144,29,105,8,2,0,988,58,392,415,97,26,168,13,112,35,7,1,228,3,88,125,11,1,302,6,92,172,26,6,136,2,21,52,43,18,91,25,53,10,3,0,63,9,26,21,7,0,53,7,21,17,6,2,17,3,6,2,5,1,0,0,0,0,0,0,7,3,4,0,0,0,29,1,11,15,1,1
95LL19,1904,171,722,783,164,64,391,107,266,16,2,0,160,74,81,4,1,0,231,33,185,12,1,0,1428,61,422,737,150,58,144,6,91,40,7,0,329,5,105,197,14,8,596,6,108,398,70,14,159,1,21,55,51,31,120,33,66,18,1,2,80,10,31,29,7,3,85,3,34,30,12,6,31,1,9,11,8,2,1,0,0,1,0,0,5,0,4,1,0,0,48,2,21,17,4,4
95LL20,942,233,504,169,32,4,256,125,128,3,0,0,97,58,38,1,0,0,159,67,90,2,0,0,621,93,344,152,29,3,62,11,45,6,0,0,125,12,74,34,5,0,211,15,125,61,10,0,85,6,27,35,14,3,91,36,50,5,0,0,47,13,23,11,0,0,65,15,32,14,3,1,30,6,14,7,3,0,0,0,0,0,0,0,3,1,2,0,0,0,32,8,16,7,0,1
95LL21,1662,464,775,352,52,19,550,281,248,17,0,4,264,168,92,2,0,2,286,113,156,15,0,2,990,144,473,313,48,12,105,16,75,14,0,0,205,21,99,81,4,0,359,32,142,162,19,4,85,4,21,33,19,8,157,54,95,7,1,0,79,17,41,16,5,0,122,39,54,22,4,3,37,7,16,9,3,2,0,0,0,0,0,0,14,6,6,1,0,1,71,26,32,12,1,0
95LL22,1424,409,660,280,61,14,373,219,149,4,1,0,100,53,47,0,0,0,273,166,102,4,1,0,956,169,469,255,54,9,62,16,37,9,0,0,177,19,94,62,2,0,323,25,156,118,21,3,126,8,41,47,26,4,205,86,107,8,2,2,63,15,34,11,3,0,95,21,42,21,6,5,44,7,17,12,4,4,0,0,0,0,0,0,5,2,3,0,0,0,46,12,22,9,2,1
95LL23,973,359,454,132,17,11,355,193,159,3,0,0,159,93,66,0,0,0,196,100,93,3,0,0,559,151,262,122,13,11,69,15,45,9,0,0,100,21,56,21,0,2,160,28,72,53,5,2,78,9,29,26,7,7,95,56,36,2,1,0,57,22,24,11,0,0,59,15,33,7,4,0,25,7,15,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,32,6,18,5,3,0
95LL24,1312,117,469,488,156,82,251,73,149,23,6,0,101,41,56,3,1,0,150,32,93,20,5,0,957,33,277,440,140,67,80,4,53,18,2,3,189,2,54,117,13,3,384,5,63,229,61,26,155,2,18,50,52,33,89,10,66,9,3,1,60,10,23,17,9,1,104,11,43,25,10,15,37,6,12,7,3,9,0,0,0,0,0,0,12,0,12,0,0,0,55,5,19,18,7,6
95LL25,1739,112,693,696,183,55,385,78,290,15,2,0,148,53,93,1,1,0,237,25,197,14,1,0,1288,30,380,660,168,50,146,5,91,45,4,1,318,1,96,195,22,4,511,6,85,331,71,18,155,1,18,46,63,27,100,12,66,18,4,0,58,5,24,25,4,0,66,4,23,21,13,5,25,0,7,5,9,4,0,0,0,0,0,0,1,0,1,0,0,0,40,4,15,16,4,1
95LL26,1490,445,647,309,73,16,484,265,212,6,1,0,122,63,58,1,0,0,362,202,154,5,1,0,914,153,402,281,65,13,77,16,48,12,1,0,172,32,89,48,3,0,316,26,112,141,30,7,149,8,49,61,26,5,132,54,68,8,2,0,68,17,36,11,3,1,92,27,33,22,7,3,33,4,6,15,6,2,0,0,0,0,0,0,3,1,1,1,0,0,56,22,26,6,1,1
95MM01,1897,416,903,462,89,27,476,183,278,13,2,0,124,58,64,1,1,0,352,125,214,12,1,0,1276,199,570,413,73,21,106,18,67,21,0,0,290,31,132,114,13,0,394,20,159,182,25,8,149,7,40,60,30,12,250,111,116,19,4,0,87,12,56,17,1,1,145,34,55,36,14,6,56,12,21,16,6,1,1,1,0,0,0,0,0,0,0,0,0,0,88,21,34,20,8,5
95MM02,1144,146,435,403,119,41,245,85,154,3,2,1,126,56,68,1,1,0,119,29,86,2,1,1,780,51,237,363,99,30,89,8,49,32,0,0,128,5,34,75,12,2,254,4,53,146,38,13,184,5,37,84,44,14,48,16,26,6,0,0,77,13,38,20,5,1,119,10,44,37,18,10,56,5,15,19,10,7,1,0,0,1,0,0,9,0,6,2,1,0,53,5,23,15,7,3
95MM03,1155,151,380,430,135,59,238,90,123,21,3,1,96,49,36,8,2,1,142,41,87,13,1,0,848,52,233,386,123,54,58,8,32,18,0,0,115,1,35,64,13,2,390,10,79,226,58,17,155,3,28,49,43,32,62,19,33,10,0,0,68,11,26,19,9,3,69,9,24,23,9,4,30,1,8,15,4,2,0,0,0,0,0,0,6,2,4,0,0,0,33,6,12,8,5,2
95MM04,890,381,384,92,26,7,302,201,100,1,0,0,126,93,32,1,0,0,176,108,68,0,0,0,498,156,240,76,20,6,48,15,32,1,0,0,74,23,39,11,1,0,102,11,51,31,6,3,100,18,46,23,12,1,85,46,35,3,1,0,89,43,37,7,0,2,90,24,44,15,6,1,48,6,25,12,5,0,0,0,0,0,0,0,8,5,2,1,0,0,34,13,17,2,1,1
95MM05,1062,604,379,72,5,2,426,313,108,5,0,0,146,112,32,2,0,0,280,201,76,3,0,0,528,249,222,54,2,1,28,14,14,0,0,0,59,19,36,4,0,0,107,26,64,15,1,1,52,13,16,23,0,0,195,125,62,8,0,0,87,52,30,4,1,0,108,42,49,13,3,1,51,19,23,6,2,1,1,0,1,0,0,0,3,3,0,0,0,0,53,20,25,7,1,0
95MM06,949,364,466,91,22,6,246,154,89,2,0,1,80,50,29,1,0,0,166,104,60,1,0,1,592,176,326,72,15,3,39,9,27,2,1,0,56,7,43,6,0,0,135,17,87,24,6,1,93,14,47,24,7,1,187,100,77,9,1,0,82,29,45,7,0,1,111,34,51,17,7,2,76,19,38,11,6,2,0,0,0,0,0,0,3,2,1,0,0,0,32,13,12,6,1,0
95MM07,1201,418,532,209,37,5,460,227,224,7,2,0,194,101,91,2,0,0,266,126,133,5,2,0,678,169,282,191,31,5,77,11,44,21,0,1,128,11,61,52,4,0,157,17,62,68,7,3,76,9,21,30,15,1,171,96,65,9,1,0,69,25,29,11,4,0,63,22,26,11,4,0,17,5,5,6,1,0,0,0,0,0,0,0,12,4,7,1,0,0,34,13,14,4,3,0
95MM08,1238,397,496,269,51,25,429,249,169,9,0,2,196,124,70,2,0,0,233,125,99,7,0,2,729,125,294,246,47,17,92,19,54,18,1,0,120,10,47,56,7,0,202,8,71,98,20,5,123,6,39,50,16,12,137,64,62,9,2,0,55,18,21,15,1,0,80,23,33,14,4,6,37,7,15,6,3,6,0,0,0,0,0,0,4,3,1,0,0,0,39,13,17,8,1,0
95MM09,1220,199,467,388,114,52,267,111,142,14,0,0,99,52,43,4,0,0,168,59,99,10,0,0,836,73,291,337,96,39,57,7,32,18,0,0,135,9,66,48,11,1,342,7,78,198,41,18,124,1,24,42,37,20,111,37,63,9,2,0,67,12,28,22,5,0,117,15,34,37,18,13,49,5,11,14,11,8,0,0,0,0,0,0,7,3,3,1,0,0,61,7,20,22,7,5
95MM10,987,510,386,80,9,2,240,168,68,4,0,0,55,40,14,1,0,0,185,128,54,3,0,0,640,292,276,64,6,2,16,6,8,2,0,0,69,17,45,4,2,1,139,33,75,29,2,0,75,18,37,17,2,1,266,171,87,8,0,0,75,47,24,4,0,0,107,50,42,12,3,0,50,20,21,8,1,0,0,0,0,0,0,0,6,5,1,0,0,0,51,25,20,4,2,0
95MM11,855,465,316,65,6,3,217,165,48,4,0,0,61,48,13,0,0,0,156,117,35,4,0,0,517,243,222,46,4,2,37,12,24,1,0,0,36,10,19,7,0,0,86,21,45,18,2,0,69,13,40,14,0,2,199,136,60,3,0,0,90,51,34,3,2,0,121,57,46,15,2,1,73,32,27,11,2,1,1,0,1,0,0,0,2,1,1,0,0,0,45,24,17,4,0,0
95MM12,1976,657,869,336,86,28,381,196,178,6,1,0,64,33,30,1,0,0,317,163,148,5,1,0,1387,386,624,287,72,18,41,6,30,4,1,0,128,16,64,44,4,0,440,30,209,175,20,6,151,15,50,42,35,9,490,263,211,12,2,2,137,56,60,10,10,1,208,75,67,43,13,10,124,42,39,26,11,6,1,0,1,0,0,0,7,1,2,3,1,0,76,32,25,14,1,4
95MM13,2990,711,1308,771,158,42,567,243,313,10,1,0,156,69,83,4,0,0,411,174,230,6,1,0,2171,415,889,699,131,37,113,10,85,17,0,1,267,25,140,92,8,2,842,33,263,457,69,20,218,10,67,79,48,14,594,281,283,28,2,0,137,56,51,26,4,0,252,53,106,62,26,5,149,27,51,47,20,4,0,0,0,0,0,0,10,2,8,0,0,0,93,24,47,15,6,1
95MM14,1176,570,462,111,23,10,517,357,156,4,0,0,203,153,48,2,0,0,314,204,108,2,0,0,560,168,268,95,20,9,67,13,47,7,0,0,89,17,49,22,1,0,151,24,69,47,7,4,46,3,18,11,9,5,133,82,47,4,0,0,74,29,38,4,3,0,99,45,38,12,3,1,27,11,10,5,1,0,0,0,0,0,0,0,12,7,2,2,1,0,60,27,26,5,1,1
95MM15,1570,215,584,582,128,61,353,127,201,18,4,3,140,64,69,5,0,2,213,63,132,13,4,1,1130,77,353,533,113,54,96,6,53,35,0,2,200,8,66,105,16,5,474,9,91,301,45,28,145,4,22,56,45,18,137,42,77,17,1,0,78,8,44,19,6,1,87,11,30,31,11,4,41,2,8,19,9,3,0,0,0,0,0,0,7,4,3,0,0,0,39,5,19,12,2,1
95MM16,2079,372,890,654,120,43,468,152,291,20,4,1,114,53,58,2,1,0,354,99,233,18,3,1,1458,192,545,586,103,32,90,5,52,31,2,0,296,24,104,149,15,4,599,33,190,317,44,15,127,4,26,50,34,13,264,113,134,14,3,0,82,13,39,25,5,0,153,28,54,48,13,10,83,13,27,25,10,8,0,0,0,0,0,0,7,3,4,0,0,0,63,12,23,23,3,2
95MM17,1347,342,566,347,69,23,314,176,129,9,0,0,89,62,27,0,0,0,225,114,102,9,0,0,913,138,397,310,57,11,61,14,36,11,0,0,136,15,67,52,2,0,299,14,113,150,18,4,166,8,58,60,35,5,162,65,78,18,0,1,89,22,45,19,2,1,120,28,40,28,12,12,62,15,15,14,11,7,1,0,1,0,0,0,2,0,1,1,0,0,55,13,23,13,1,5
95MM18,1766,238,776,588,130,34,359,113,222,16,6,2,93,38,50,2,3,0,266,75,172,14,3,2,1275,105,509,531,103,27,69,8,44,16,1,0,209,5,88,101,13,2,547,16,176,300,42,13,176,7,44,75,39,11,189,54,111,17,6,1,85,15,46,22,2,0,132,20,45,41,21,5,63,6,20,19,15,3,1,1,0,0,0,0,2,1,1,0,0,0,66,12,24,22,6,2
95MM19,1269,234,637,311,62,25,389,117,257,14,1,0,96,39,53,4,0,0,293,78,204,10,1,0,790,100,353,263,56,18,66,7,49,10,0,0,192,16,87,84,5,0,243,23,109,92,17,2,128,2,29,51,31,15,105,41,54,9,1,0,56,11,25,17,2,1,90,17,27,34,5,7,30,9,7,10,2,2,0,0,0,0,0,0,2,1,1,0,0,0,58,7,19,24,3,5
95MM20,1469,417,726,272,38,16,480,229,246,4,1,0,240,139,101,0,0,0,240,90,145,4,1,0,914,162,451,250,35,16,139,20,98,19,1,1,182,24,111,46,1,0,245,24,100,105,10,6,136,10,47,53,17,9,136,60,63,10,3,0,76,24,32,17,3,0,75,26,29,18,2,0,25,10,9,5,1,0,0,0,0,0,0,0,13,7,5,1,0,0,37,9,15,12,1,0
95MM21,1254,192,560,358,116,28,267,92,165,7,0,3,101,40,60,1,0,0,166,52,105,6,0,3,917,90,367,328,107,25,89,7,60,21,1,0,181,8,79,85,7,2,306,15,112,133,38,8,147,2,24,54,52,15,125,44,64,14,3,0,69,14,28,21,6,0,70,10,28,23,9,0,30,3,12,11,4,0,0,0,0,0,0,0,2,0,2,0,0,0,38,7,14,12,5,0
95MM22,973,208,474,222,46,23,275,116,150,8,1,0,153,72,79,2,0,0,122,44,71,6,1,0,618,80,297,190,35,16,113,5,83,24,0,1,93,9,48,32,4,0,150,12,51,71,8,8,134,11,54,42,21,6,68,32,27,8,1,0,60,11,34,13,1,1,80,12,27,24,10,7,44,3,12,17,6,6,0,0,0,0,0,0,6,1,4,1,0,0,30,8,11,6,4,1
95MM23,1074,506,445,100,19,4,379,247,129,3,0,0,98,77,21,0,0,0,281,170,108,3,0,0,492,168,241,70,11,2,36,6,30,0,0,0,104,41,49,12,2,0,103,18,56,26,3,0,69,12,27,24,4,2,106,64,39,2,1,0,74,27,40,6,1,0,203,91,75,27,8,2,51,18,15,11,7,0,11,5,4,0,0,2,9,2,6,1,0,0,132,66,50,15,1,0
95MM24,892,373,389,94,31,5,187,119,64,3,1,0,73,44,28,1,0,0,114,75,36,2,1,0,590,213,276,75,21,5,52,12,37,3,0,0,48,7,30,9,1,1,116,19,58,31,7,1,92,17,42,23,7,3,190,116,69,3,2,0,92,42,40,6,4,0,115,41,49,16,9,0,68,19,32,11,6,0,0,0,0,0,0,0,2,2,0,0,0,0,45,20,17,5,3,0
95MM25,2188,799,962,327,81,19,454,269,177,5,3,0,91,57,32,0,2,0,363,212,145,5,1,0,1513,468,700,274,57,14,36,7,26,3,0,0,131,20,89,21,1,0,419,40,196,156,22,5,162,18,61,52,23,8,628,340,257,25,6,0,137,43,71,17,5,1,221,62,85,48,21,5,137,36,51,31,14,5,1,0,1,0,0,0,5,0,5,0,0,0,78,26,28,17,7,0
95MM26,1056,251,477,245,62,21,196,87,99,8,1,1,56,25,29,2,0,0,140,62,70,6,1,1,742,135,335,204,53,15,41,5,26,8,1,1,116,9,63,42,0,2,229,12,100,88,24,5,138,6,54,47,24,7,151,81,60,8,2,0,67,22,32,11,2,0,118,29,43,33,8,5,61,9,22,20,7,3,1,1,0,0,0,0,4,1,3,0,0,0,52,18,18,13,1,2
95MM27,1614,896,531,151,26,10,808,567,229,10,0,2,168,107,57,4,0,0,640,460,172,6,0,2,544,203,217,103,16,5,58,12,37,8,0,1,112,41,49,22,0,0,115,31,45,34,3,2,71,11,25,22,11,2,114,75,34,4,1,0,74,33,27,13,1,0,262,126,85,38,10,3,41,11,16,12,2,0,31,20,3,3,3,2,10,4,4,2,0,0,180,91,62,21,5,1
95MM28,1095,650,375,59,9,2,525,384,140,1,0,0,132,105,27,0,0,0,393,279,113,1,0,0,442,199,190,45,7,1,27,10,17,0,0,0,55,19,32,3,1,0,117,34,64,16,3,0,55,15,20,16,3,1,124,84,37,3,0,0,64,37,20,7,0,0,128,67,45,13,2,1,34,13,12,7,1,1,2,2,0,0,0,0,5,5,0,0,0,0,87,47,33,6,1,0
95MM29,1490,685,575,197,28,5,550,356,185,9,0,0,121,91,29,1,0,0,429,265,156,8,0,0,766,250,332,163,17,4,47,19,23,5,0,0,123,26,60,33,4,0,249,40,114,85,8,2,55,9,22,18,5,1,197,115,75,7,0,0,95,41,38,15,0,1,174,79,58,25,11,1,46,12,16,11,6,1,0,0,0,0,0,0,6,3,3,0,0,0,122,64,39,14,5,0
95MM30,903,472,333,81,8,9,351,258,90,2,0,1,148,118,29,0,0,1,203,140,61,2,0,0,424,162,189,63,6,4,39,12,25,1,0,1,52,17,27,7,1,0,95,18,54,19,3,1,61,9,26,24,1,1,116,77,33,6,0,0,61,29,24,6,1,1,128,52,54,16,2,4,47,17,20,7,1,2,2,1,0,1,0,0,11,8,3,0,0,0,68,26,31,8,1,2
95NN01,1201,193,574,309,88,37,339,112,213,11,3,0,117,38,74,3,2,0,222,74,139,8,1,0,786,76,334,275,68,33,83,11,48,24,0,0,134,8,66,51,7,2,257,8,81,132,25,11,123,5,28,40,32,18,117,30,75,10,1,1,72,14,36,18,3,1,76,5,27,23,17,4,31,1,6,10,11,3,0,0,0,0,0,0,7,2,5,0,0,0,38,2,16,13,6,1
95NN02,836,128,332,291,71,14,194,76,108,7,3,0,88,32,54,1,1,0,106,44,54,6,2,0,602,45,215,274,56,12,77,4,48,23,2,0,102,3,48,46,5,0,177,6,35,114,18,4,110,1,18,59,25,7,77,21,42,13,1,0,59,10,24,19,5,1,40,7,9,10,12,2,20,1,4,5,8,2,0,0,0,0,0,0,4,2,0,0,2,0,16,4,5,5,2,0
95NN03,1133,219,447,363,83,21,325,145,169,9,0,2,148,75,69,3,0,1,177,70,100,6,0,1,740,65,249,333,77,16,85,5,57,23,0,0,160,9,47,94,8,2,264,9,62,157,30,6,101,4,17,37,35,8,79,23,47,6,3,0,51,15,19,16,1,0,68,9,29,21,6,3,29,3,12,8,3,3,0,0,0,0,0,0,2,0,0,2,0,0,37,6,17,11,3,0
95NN04,1175,422,530,183,32,8,363,213,148,1,1,0,115,75,40,0,0,0,248,138,108,1,1,0,705,172,340,160,27,6,39,5,31,2,1,0,99,14,50,34,1,0,195,21,81,83,9,1,61,7,26,11,13,4,223,95,111,14,2,1,88,30,41,16,1,0,107,37,42,22,4,2,42,11,16,12,2,1,1,1,0,0,0,0,11,2,7,2,0,0,53,23,19,8,2,1
95NN05,1075,249,514,244,50,18,371,151,204,13,2,1,126,65,59,1,0,1,245,86,145,12,2,0,645,88,285,217,43,12,70,9,45,14,2,0,136,7,65,61,3,0,208,12,78,100,14,4,69,0,20,23,20,6,117,51,58,7,1,0,45,9,19,12,3,2,59,10,25,14,5,5,28,5,10,7,3,3,0,0,0,0,0,0,5,1,1,2,1,0,26,4,14,5,1,2
95NN06,1237,247,535,318,105,32,325,128,181,12,2,2,123,67,53,3,0,0,202,61,128,9,2,2,825,103,318,285,90,29,57,8,38,11,0,0,118,7,50,54,7,0,328,10,111,153,42,12,121,7,28,42,29,15,140,52,71,9,8,0,61,19,20,16,4,2,87,16,36,21,13,1,40,8,10,9,12,1,0,0,0,0,0,0,9,3,6,0,0,0,38,5,20,12,1,0
95NN07,1246,348,555,282,42,19,354,216,130,8,0,0,141,95,45,1,0,0,213,121,85,7,0,0,807,114,389,249,36,19,41,8,26,7,0,0,131,13,74,43,1,0,276,14,106,129,19,8,111,4,38,48,12,9,181,61,108,9,3,0,67,14,37,13,1,2,85,18,36,25,6,0,39,7,18,10,4,0,0,0,0,0,0,0,3,1,1,1,0,0,43,10,17,14,2,0
95NN08,1196,152,423,433,126,62,253,94,145,12,1,1,116,60,53,3,0,0,137,34,92,9,1,1,860,43,257,394,112,54,89,6,50,32,1,0,177,6,51,107,12,1,327,8,68,173,57,21,130,4,19,46,33,28,75,14,45,11,4,1,62,5,24,25,5,3,83,15,21,27,13,7,26,3,6,10,3,4,0,0,0,0,0,0,7,4,2,1,0,0,50,8,13,16,10,3
95NN09,1092,107,317,437,154,77,222,62,133,18,7,2,108,41,62,3,2,0,114,21,71,15,5,2,805,40,171,392,135,67,84,6,40,36,2,0,173,6,32,109,19,7,310,10,40,179,64,17,129,2,11,35,41,40,53,12,31,4,4,2,56,4,17,29,5,1,65,5,13,27,12,8,26,1,4,9,8,4,1,1,0,0,0,0,11,2,5,4,0,0,27,1,4,14,4,4
95NN10,1290,211,597,374,75,33,406,135,251,14,2,4,208,92,109,4,0,3,198,43,142,10,2,1,812,64,320,338,62,28,119,9,68,41,0,1,182,8,71,96,4,3,260,10,74,145,23,8,97,4,25,24,29,15,97,25,58,12,1,1,57,8,24,20,5,0,72,12,26,22,11,1,22,2,5,10,5,0,0,0,0,0,0,0,6,3,3,0,0,0,44,7,18,12,6,1
95NN11,1297,128,431,518,144,76,227,76,143,6,2,0,111,42,68,0,1,0,116,34,75,6,1,0,985,42,266,480,128,69,62,2,32,26,1,1,188,4,62,110,10,2,413,2,70,253,64,24,155,2,27,44,42,40,100,25,52,20,2,1,67,7,23,27,9,1,85,10,22,32,14,7,39,3,6,18,6,6,0,0,0,0,0,0,10,1,6,2,1,0,36,6,10,12,7,1
95NN12,1128,190,479,351,80,28,330,118,196,13,3,0,114,41,69,3,1,0,216,77,127,10,2,0,732,61,260,316,69,26,78,10,45,21,0,2,162,4,52,96,9,1,249,7,66,141,28,7,86,0,15,31,27,13,104,29,59,14,1,1,53,11,23,13,4,2,66,11,23,22,8,2,24,0,12,9,3,0,0,0,0,0,0,0,4,2,1,1,0,0,38,9,10,12,5,2
95NN13,1064,27,333,516,128,60,197,21,156,19,0,1,117,14,95,8,0,0,80,7,61,11,0,1,804,6,169,461,114,54,84,1,42,36,4,1,179,0,33,130,13,3,321,0,45,213,40,23,128,1,10,48,43,26,36,2,23,9,2,0,56,2,16,25,12,1,63,0,8,36,14,5,34,0,2,18,11,3,0,0,0,0,0,0,5,0,3,2,0,0,24,0,3,16,3,2
95NN14,1205,177,504,378,103,43,291,107,163,14,2,5,116,46,65,2,1,2,175,61,98,12,1,3,834,63,317,340,86,28,72,6,48,17,1,0,155,4,65,78,7,1,331,13,97,173,36,12,98,6,14,37,30,11,113,26,62,18,6,1,65,8,31,17,6,3,80,7,24,24,15,10,35,0,11,10,8,6,0,0,0,0,0,0,4,1,1,2,0,0,41,6,12,12,7,4
95NN15,1230,317,536,304,57,16,393,180,204,9,0,0,169,89,78,2,0,0,224,91,126,7,0,0,768,120,305,278,51,14,83,15,45,22,1,0,175,16,66,87,5,1,251,19,81,125,22,4,85,7,24,29,18,7,114,41,66,4,2,1,60,22,23,11,3,1,69,17,27,17,6,2,36,7,17,7,3,2,0,0,0,0,0,0,4,3,0,1,0,0,29,7,10,9,3,0
95NN16,1128,60,344,469,161,94,201,36,143,19,1,2,112,29,72,10,1,0,89,7,71,9,0,2,855,17,192,428,141,77,105,2,55,44,3,1,181,1,44,108,19,9,334,4,37,203,64,26,121,0,5,34,46,36,54,6,34,10,2,2,60,4,17,29,7,3,72,7,9,22,19,15,41,2,2,12,13,12,0,0,0,0,0,0,7,2,3,2,0,0,24,3,4,8,6,3
95NN17,928,262,413,186,45,22,299,149,139,8,2,1,119,61,56,1,0,1,180,88,83,7,2,0,564,100,250,159,39,16,67,4,44,18,1,0,104,17,50,33,4,0,145,8,52,61,16,8,89,7,29,31,15,7,120,49,62,9,0,0,39,15,13,7,3,1,65,13,24,19,4,5,27,2,10,11,2,2,0,0,0,0,0,0,5,3,2,0,0,0,33,8,12,8,2,3
95NN18,1023,205,423,291,68,36,295,124,163,8,0,0,110,41,67,2,0,0,185,83,96,6,0,0,658,63,238,265,62,30,80,8,52,20,0,0,117,9,42,58,8,0,213,10,39,129,23,12,97,1,20,31,28,17,84,28,43,12,1,0,67,7,42,15,2,1,70,18,22,18,6,6,27,3,7,11,3,3,0,0,0,0,0,0,5,0,4,1,0,0,38,15,11,6,3,3
