GeographyCode,DC2506NI0001,DC2506NI0002,DC2506NI0003,DC2506NI0004,DC2506NI0005,DC2506NI0006,DC2506NI0007,DC2506NI0008,DC2506NI0009,DC2506NI0010,DC2506NI0011,DC2506NI0012,DC2506NI0013,DC2506NI0014,DC2506NI0015,DC2506NI0016,DC2506NI0017,DC2506NI0018,DC2506NI0019,DC2506NI0020,DC2506NI0021,DC2506NI0022,DC2506NI0023,DC2506NI0024,DC2506NI0025,DC2506NI0026,DC2506NI0027,DC2506NI0028,DC2506NI0029,DC2506NI0030,DC2506NI0031,DC2506NI0032,DC2506NI0033,DC2506NI0034,DC2506NI0035,DC2506NI0036,DC2506NI0037,DC2506NI0038,DC2506NI0039,DC2506NI0040,DC2506NI0041,DC2506NI0042,DC2506NI0043,DC2506NI0044,DC2506NI0045,DC2506NI0046,DC2506NI0047,DC2506NI0048,DC2506NI0049,DC2506NI0050,DC2506NI0051,DC2506NI0052,DC2506NI0053,DC2506NI0054,DC2506NI0055,DC2506NI0056,DC2506NI0057,DC2506NI0058,DC2506NI0059,DC2506NI0060,DC2506NI0061,DC2506NI0062,DC2506NI0063,DC2506NI0064,DC2506NI0065,DC2506NI0066,DC2506NI0067,DC2506NI0068,DC2506NI0069,DC2506NI0070,DC2506NI0071,DC2506NI0072,DC2506NI0073,DC2506NI0074,DC2506NI0075,DC2506NI0076,DC2506NI0077,DC2506NI0078,DC2506NI0079,DC2506NI0080,DC2506NI0081,DC2506NI0082,DC2506NI0083,DC2506NI0084,DC2506NI0085,DC2506NI0086,DC2506NI0087,DC2506NI0088,DC2506NI0089,DC2506NI0090,DC2506NI0091,DC2506NI0092,DC2506NI0093,DC2506NI0094,DC2506NI0095,DC2506NI0096,DC2506NI0097,DC2506NI0098,DC2506NI0099,DC2506NI0100,DC2506NI0101,DC2506NI0102,DC2506NI0103,DC2506NI0104,DC2506NI0105,DC2506NI0106,DC2506NI0107,DC2506NI0108,DC2506NI0109,DC2506NI0110,DC2506NI0111,DC2506NI0112
95LL25,3551,3499,25,1,0,0,1,2,0,0,5,1,0,17,699,683,6,1,0,0,0,1,0,0,2,0,0,6,384,382,0,0,0,0,0,1,0,0,0,0,0,1,637,633,0,0,0,0,0,0,0,0,1,0,0,3,171,170,0,0,0,0,0,0,0,0,0,0,0,1,493,492,0,0,0,0,0,0,0,0,0,0,0,1,1059,1046,7,0,0,0,0,0,0,0,2,0,0,4,108,93,12,0,0,0,1,0,0,0,0,1,0,1
95LL26,2975,2819,77,10,3,15,14,3,0,3,1,0,0,30,883,849,14,3,0,7,3,0,0,0,1,0,0,6,322,311,7,2,0,0,1,0,0,0,0,0,0,1,467,460,5,1,0,0,1,0,0,0,0,0,0,0,111,110,0,0,0,0,0,0,0,0,0,0,0,1,414,408,1,1,0,0,0,1,0,0,0,0,0,3,640,613,13,1,3,1,0,1,0,2,0,0,0,6,138,68,37,2,0,7,9,1,0,1,0,0,0,13
95MM01,3797,3693,22,4,6,0,1,11,2,1,0,20,4,33,1176,1165,4,0,1,0,0,1,0,0,0,0,0,5,479,474,2,0,0,0,0,0,2,0,0,0,0,1,552,543,3,1,2,0,0,1,0,0,0,1,0,1,141,140,0,0,0,0,0,0,0,0,0,1,0,0,446,443,0,0,0,0,0,0,0,0,0,1,0,2,864,816,0,2,3,0,0,9,0,1,0,14,1,18,139,112,13,1,0,0,1,0,0,0,0,3,3,6
95MM02,2738,2708,0,1,15,0,0,2,0,2,0,0,0,10,575,570,0,0,1,0,0,2,0,1,0,0,0,1,214,213,0,0,1,0,0,0,0,0,0,0,0,0,376,372,0,0,2,0,0,0,0,0,0,0,0,2,84,84,0,0,0,0,0,0,0,0,0,0,0,0,322,318,0,0,3,0,0,0,0,0,0,0,0,1,1085,1074,0,1,8,0,0,0,0,0,0,0,0,2,82,77,0,0,0,0,0,0,0,1,0,0,0,4
95MM03,2617,2596,2,2,6,0,0,0,2,0,0,0,0,9,869,868,0,0,0,0,0,0,0,0,0,0,0,1,326,323,0,1,1,0,0,0,0,0,0,0,0,1,357,351,0,1,2,0,0,0,0,0,0,0,0,3,132,132,0,0,0,0,0,0,0,0,0,0,0,0,267,266,0,0,0,0,0,0,0,0,0,0,0,1,602,595,0,0,3,0,0,0,1,0,0,0,0,3,64,61,2,0,0,0,0,0,1,0,0,0,0,0
95MM04,1822,1805,2,0,7,0,0,0,0,0,0,0,0,8,768,766,0,0,2,0,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,260,258,0,0,2,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,194,192,0,0,1,0,0,0,0,0,0,0,0,1,307,302,1,0,2,0,0,0,0,0,0,0,0,2,46,40,1,0,0,0,0,0,0,0,0,0,0,5
95MM05,1955,1940,2,1,5,0,0,0,0,0,0,0,0,7,943,939,0,0,2,0,0,0,0,0,0,0,0,2,240,240,0,0,0,0,0,0,0,0,0,0,0,0,241,240,0,0,0,0,0,0,0,0,0,0,0,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0,208,207,0,0,1,0,0,0,0,0,0,0,0,0,211,206,0,0,2,0,0,0,0,0,0,0,0,3,47,43,2,1,0,0,0,0,0,0,0,0,0,1
95MM06,2015,2002,0,0,8,0,0,0,0,0,0,0,0,5,833,832,0,0,1,0,0,0,0,0,0,0,0,0,280,278,0,0,1,0,0,0,0,0,0,0,0,1,277,276,0,0,1,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,216,215,0,0,1,0,0,0,0,0,0,0,0,0,277,269,0,0,4,0,0,0,0,0,0,0,0,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0
95MM07,2105,2079,7,4,1,1,0,2,0,0,0,0,0,11,800,793,5,0,0,0,0,0,0,0,0,0,0,2,230,228,1,0,0,0,0,0,0,0,0,0,0,1,311,309,0,0,1,0,0,0,0,0,0,0,0,1,66,66,0,0,0,0,0,0,0,0,0,0,0,0,204,202,1,0,0,0,0,1,0,0,0,0,0,0,410,406,0,0,0,1,0,0,0,0,0,0,0,3,84,75,0,4,0,0,0,1,0,0,0,0,0,4
95MM08,2408,2389,7,1,2,0,1,1,0,0,0,0,0,7,810,806,2,0,0,0,0,0,0,0,0,0,0,2,277,276,0,0,0,0,0,0,0,0,0,0,0,1,355,355,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,258,255,0,1,1,0,0,0,0,0,0,0,0,1,538,533,0,0,1,0,1,1,0,0,0,0,0,2,75,69,5,0,0,0,0,0,0,0,0,0,0,1
95MM09,2663,2653,0,0,3,0,0,1,0,0,0,0,0,6,922,919,0,0,1,0,0,0,0,0,0,0,0,2,323,323,0,0,0,0,0,0,0,0,0,0,0,0,385,384,0,0,0,0,0,0,0,0,0,0,0,1,110,110,0,0,0,0,0,0,0,0,0,0,0,0,285,284,0,0,0,0,0,1,0,0,0,0,0,0,565,562,0,0,2,0,0,0,0,0,0,0,0,1,73,71,0,0,0,0,0,0,0,0,0,0,0,2
95MM10,2026,2018,0,0,4,0,0,0,0,0,0,0,0,4,905,900,0,0,2,0,0,0,0,0,0,0,0,3,267,267,0,0,0,0,0,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,0,0,221,218,0,0,2,0,0,0,0,0,0,0,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0
95MM11,1736,1721,0,0,13,0,0,0,0,0,1,0,0,1,891,886,0,0,5,0,0,0,0,0,0,0,0,0,212,209,0,0,3,0,0,0,0,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,161,158,0,0,2,0,0,0,0,0,1,0,0,0,154,151,0,0,2,0,0,0,0,0,0,0,0,1,31,30,0,0,1,0,0,0,0,0,0,0,0,0
95MM12,4173,4141,3,4,7,0,0,0,1,0,0,0,2,15,1343,1333,0,1,1,0,0,0,0,0,0,0,0,8,585,582,0,1,1,0,0,0,0,0,0,0,1,0,691,685,2,0,2,0,0,0,0,0,0,0,1,1,132,132,0,0,0,0,0,0,0,0,0,0,0,0,552,549,0,1,1,0,0,0,0,0,0,0,0,1,768,761,1,1,1,0,0,0,1,0,0,0,0,3,102,99,0,0,1,0,0,0,0,0,0,0,0,2
95MM13,6220,6150,7,0,28,0,0,0,7,0,6,0,0,22,1728,1720,1,0,2,0,0,0,0,0,0,0,0,5,750,747,2,0,0,0,0,0,0,0,0,0,0,1,944,938,0,0,3,0,0,0,2,0,0,0,0,1,223,221,0,0,0,0,0,0,0,0,0,0,0,2,813,806,1,0,5,0,0,0,1,0,0,0,0,0,1582,1550,3,0,17,0,0,0,3,0,0,0,0,9,180,168,0,0,1,0,0,0,1,0,6,0,0,4
95MM14,2097,1971,46,6,3,3,2,4,7,0,0,27,0,28,803,782,13,0,0,3,0,2,0,0,0,0,0,3,249,246,0,2,0,0,0,0,0,0,0,1,0,0,273,266,0,0,0,0,0,0,1,0,0,3,0,3,61,59,2,0,0,0,0,0,0,0,0,0,0,0,191,184,0,0,2,0,0,0,2,0,0,1,0,2,393,359,4,0,1,0,0,2,2,0,0,12,0,13,127,75,27,4,0,0,2,0,2,0,0,10,0,7
95MM15,3358,3311,25,0,3,0,0,1,1,0,0,0,0,17,880,869,2,0,2,0,0,1,0,0,0,0,0,6,297,296,1,0,0,0,0,0,0,0,0,0,0,0,528,524,1,0,1,0,0,0,1,0,0,0,0,1,146,146,0,0,0,0,0,0,0,0,0,0,0,0,407,405,0,0,0,0,0,0,0,0,0,0,0,2,962,955,0,0,0,0,0,0,0,0,0,0,0,7,138,116,21,0,0,0,0,0,0,0,0,0,0,1
95MM16,4209,4034,90,0,13,1,0,13,1,0,1,4,2,50,1065,1018,27,0,4,0,0,6,0,0,0,0,0,10,461,455,3,0,0,1,0,2,0,0,0,0,0,0,604,596,4,0,3,0,0,0,1,0,0,0,0,0,115,114,0,0,0,0,0,0,0,0,0,0,0,1,510,504,2,0,3,0,0,0,0,0,0,0,0,1,1275,1239,5,0,3,0,0,3,0,0,1,3,0,21,179,108,49,0,0,0,0,2,0,0,0,1,2,17
95MM17,3029,3004,4,1,6,0,1,0,0,0,0,0,0,13,794,792,1,0,1,0,0,0,0,0,0,0,0,0,353,353,0,0,0,0,0,0,0,0,0,0,0,0,480,478,0,0,1,0,0,0,0,0,0,0,0,1,134,132,0,0,0,0,0,0,0,0,0,0,0,2,433,429,0,0,1,0,0,0,0,0,0,0,0,3,777,767,1,0,2,0,1,0,0,0,0,0,0,6,58,53,2,1,1,0,0,0,0,0,0,0,0,1
95MM18,3850,3799,10,0,5,0,1,8,0,0,0,0,0,27,1084,1077,0,0,1,0,1,1,0,0,0,0,0,4,456,454,0,0,0,0,0,1,0,0,0,0,0,1,596,592,0,0,2,0,0,0,0,0,0,0,0,2,148,148,0,0,0,0,0,0,0,0,0,0,0,0,524,519,0,0,0,0,0,0,0,0,0,0,0,5,916,891,8,0,2,0,0,5,0,0,0,0,0,10,126,118,2,0,0,0,0,1,0,0,0,0,0,5
95MM19,2478,2402,38,0,2,0,0,0,4,0,0,4,0,28,601,584,12,0,1,0,0,0,0,0,0,0,0,4,281,278,2,0,0,0,0,0,0,0,0,0,0,1,413,405,4,0,0,0,0,0,0,0,0,0,0,4,96,95,0,0,0,0,0,0,0,0,0,0,0,1,365,362,0,0,0,0,0,0,0,0,0,0,0,3,602,579,3,0,1,0,0,0,3,0,0,4,0,12,120,99,17,0,0,0,0,0,1,0,0,0,0,3
95MM20,2754,2686,21,0,1,0,2,5,21,0,2,4,0,12,977,964,4,0,0,0,0,1,1,0,1,0,0,6,346,345,0,0,0,0,0,0,1,0,0,0,0,0,402,397,3,0,0,0,0,0,1,0,0,1,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,319,315,2,0,0,0,0,0,2,0,0,0,0,0,485,452,6,0,1,0,0,4,13,0,1,3,0,5,101,89,6,0,0,0,2,0,3,0,0,0,0,1
95MM21,2712,2686,2,0,0,0,0,4,0,1,7,1,0,11,749,742,1,0,0,0,0,3,0,0,0,0,0,3,317,316,0,0,0,0,0,0,0,0,0,0,0,1,419,418,1,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,311,311,0,0,0,0,0,0,0,0,0,0,0,0,691,683,0,0,0,0,0,1,0,0,1,1,0,5,106,97,0,0,0,0,0,0,0,1,6,0,0,2
95MM22,2117,2099,1,0,8,0,0,0,0,0,0,0,0,9,593,590,1,0,2,0,0,0,0,0,0,0,0,0,197,196,0,0,0,0,0,0,0,0,0,0,0,1,256,250,0,0,3,0,0,0,0,0,0,0,0,3,69,69,0,0,0,0,0,0,0,0,0,0,0,0,255,254,0,0,1,0,0,0,0,0,0,0,0,0,671,666,0,0,2,0,0,0,0,0,0,0,0,3,76,74,0,0,0,0,0,0,0,0,0,0,0,2
95MM23,2143,2063,6,3,11,0,2,3,0,1,6,0,0,48,701,686,0,0,3,0,0,2,0,0,0,0,0,10,212,209,1,0,1,0,0,0,0,0,0,0,0,1,315,312,0,0,2,0,0,0,0,0,0,0,0,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,277,273,1,0,2,0,0,0,0,0,0,0,0,1,484,455,3,0,3,0,1,1,0,0,0,0,0,21,79,53,1,3,0,0,1,0,0,1,6,0,0,14
95MM24,1928,1915,0,0,7,1,0,0,0,0,0,0,0,5,863,860,0,0,0,0,0,0,0,0,0,0,0,3,237,237,0,0,0,0,0,0,0,0,0,0,0,0,265,261,0,0,3,1,0,0,0,0,0,0,0,0,54,53,0,0,0,0,0,0,0,0,0,0,0,1,200,197,0,0,3,0,0,0,0,0,0,0,0,0,256,254,0,0,1,0,0,0,0,0,0,0,0,1,53,53,0,0,0,0,0,0,0,0,0,0,0,0
95MM25,4405,4357,1,1,26,1,0,0,0,0,0,0,0,19,1481,1472,0,0,1,0,0,0,0,0,0,0,0,8,610,604,0,0,6,0,0,0,0,0,0,0,0,0,759,751,1,0,7,0,0,0,0,0,0,0,0,0,134,132,0,0,2,0,0,0,0,0,0,0,0,0,557,551,0,1,3,0,0,0,0,0,0,0,0,2,753,742,0,0,7,0,0,0,0,0,0,0,0,4,111,105,0,0,0,1,0,0,0,0,0,0,0,5
95MM26,2503,2472,0,0,11,0,0,1,0,0,1,0,0,18,725,718,0,0,1,0,0,0,0,0,1,0,0,5,308,305,0,0,2,0,0,0,0,0,0,0,0,1,391,388,0,0,1,0,0,0,0,0,0,0,0,2,93,92,0,0,0,0,0,0,0,0,0,0,0,1,390,386,0,0,3,0,0,1,0,0,0,0,0,0,525,516,0,0,3,0,0,0,0,0,0,0,0,6,71,67,0,0,1,0,0,0,0,0,0,0,0,3
95MM27,3455,3220,48,11,27,7,0,23,5,0,2,1,3,108,945,921,5,5,1,2,0,2,0,0,0,0,0,9,313,303,3,0,1,2,0,1,1,0,0,0,0,2,460,440,12,1,5,0,0,0,0,0,0,0,0,2,88,87,0,0,0,0,0,1,0,0,0,0,0,0,705,682,2,0,9,1,0,1,0,0,2,0,0,8,778,666,11,3,10,0,0,14,1,0,0,1,1,71,166,121,15,2,1,2,0,4,3,0,0,0,2,16
95MM28,1977,1931,5,1,5,3,0,0,0,0,0,0,0,32,785,781,0,0,1,1,0,0,0,0,0,0,0,2,249,248,0,0,0,0,0,0,0,0,0,0,0,1,275,273,1,0,0,0,0,0,0,0,0,0,0,1,56,54,0,0,1,0,0,0,0,0,0,0,0,1,222,220,0,0,1,0,0,0,0,0,0,0,0,1,311,295,2,1,1,0,0,0,0,0,0,0,0,12,79,60,2,0,1,2,0,0,0,0,0,0,0,14
95MM29,2654,2531,67,7,4,0,4,2,0,3,1,13,0,22,895,860,25,5,0,0,0,0,0,2,0,0,0,3,340,329,6,0,1,0,2,0,0,0,0,0,0,2,382,372,3,0,2,0,1,0,0,0,0,1,0,3,78,77,1,0,0,0,0,0,0,0,0,0,0,0,297,288,3,0,0,0,0,0,0,0,0,3,0,3,551,526,9,0,1,0,1,0,0,0,0,7,0,7,111,79,20,2,0,0,0,2,0,1,1,2,0,4
95MM30,1719,1693,3,2,6,2,0,0,0,0,0,0,0,13,781,776,0,0,4,1,0,0,0,0,0,0,0,0,199,198,0,0,0,1,0,0,0,0,0,0,0,0,223,221,1,0,1,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,164,161,1,0,0,0,0,0,0,0,0,0,0,2,258,249,0,1,1,0,0,0,0,0,0,0,0,7,42,36,1,1,0,0,0,0,0,0,0,0,0,4
95NN01,2505,2483,3,7,1,2,0,2,0,0,1,0,0,6,770,762,0,5,0,1,0,0,0,0,1,0,0,1,306,305,0,0,0,0,0,0,0,0,0,0,0,1,390,388,0,1,0,0,0,0,0,0,0,0,0,1,117,117,0,0,0,0,0,0,0,0,0,0,0,0,310,308,0,0,0,1,0,0,0,0,0,0,0,1,516,512,0,0,1,0,0,2,0,0,0,0,0,1,96,91,3,1,0,0,0,0,0,0,0,0,0,1
95NN02,1784,1771,0,0,2,0,0,3,1,0,0,0,0,7,357,352,0,0,1,0,0,2,0,0,0,0,0,2,169,169,0,0,0,0,0,0,0,0,0,0,0,0,323,323,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,233,232,0,0,1,0,0,0,0,0,0,0,0,0,567,565,0,0,0,0,0,0,1,0,0,0,0,1,74,69,0,0,0,0,0,1,0,0,0,0,0,4
95NN03,2310,2241,32,4,4,1,0,4,0,1,0,4,5,14,746,737,2,0,0,0,0,3,0,0,0,0,1,3,273,270,0,1,0,0,0,0,0,0,0,1,0,1,376,369,2,0,0,0,0,0,0,0,0,0,3,2,132,132,0,0,0,0,0,0,0,0,0,0,0,0,246,242,3,0,1,0,0,0,0,0,0,0,0,0,425,403,10,1,3,1,0,0,0,0,0,2,1,4,112,88,15,2,0,0,0,1,0,1,0,1,0,4
95NN04,2184,2133,12,3,4,1,0,4,2,5,0,6,0,14,718,705,0,0,0,1,0,1,0,4,0,0,0,7,269,265,0,0,1,0,0,0,0,0,0,1,0,2,348,344,0,0,2,0,0,0,0,0,0,0,0,2,90,90,0,0,0,0,0,0,0,0,0,0,0,0,263,262,0,0,0,0,0,1,0,0,0,0,0,0,395,382,2,1,1,0,0,2,2,0,0,5,0,0,101,85,10,2,0,0,0,0,0,1,0,0,0,3
95NN05,1959,1891,33,3,1,0,0,0,0,4,3,10,2,12,569,560,3,2,1,0,0,0,0,0,0,0,0,3,235,229,4,0,0,0,0,0,0,0,0,0,0,2,306,302,2,0,0,0,0,0,0,0,0,1,0,1,110,110,0,0,0,0,0,0,0,0,0,0,0,0,246,243,1,0,0,0,0,0,0,0,1,0,0,1,403,375,14,1,0,0,0,0,0,0,0,8,0,5,90,72,9,0,0,0,0,0,0,4,2,1,2,0
95NN06,2653,2572,35,22,12,1,0,2,0,2,0,0,0,7,757,736,14,4,1,0,0,0,0,0,0,0,0,2,324,315,5,1,2,0,0,0,0,0,0,0,0,1,435,426,2,5,1,1,0,0,0,0,0,0,0,0,157,156,1,0,0,0,0,0,0,0,0,0,0,0,358,352,1,0,2,0,0,1,0,1,0,0,0,1,534,522,3,1,6,0,0,1,0,0,0,0,0,1,88,65,9,11,0,0,0,0,0,1,0,0,0,2
95NN07,2498,2458,7,4,7,0,0,0,0,1,3,7,0,11,756,747,0,1,2,0,0,0,0,1,0,0,0,5,308,304,0,0,1,0,0,0,0,0,1,1,0,1,459,456,1,0,1,0,0,0,0,0,0,0,0,1,121,121,0,0,0,0,0,0,0,0,0,0,0,0,315,314,0,1,0,0,0,0,0,0,0,0,0,0,467,452,2,1,2,0,0,0,0,0,1,6,0,3,72,64,4,1,1,0,0,0,0,0,1,0,0,1
95NN08,2612,2535,25,21,4,0,7,1,1,6,1,0,0,11,630,612,5,5,0,0,3,0,0,3,0,0,0,2,280,276,0,2,2,0,0,0,0,0,0,0,0,0,413,409,0,3,1,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,363,362,0,0,0,0,0,0,0,0,0,0,0,1,670,656,4,0,1,0,0,0,1,0,0,0,0,8,113,77,16,11,0,0,4,1,0,3,1,0,0,0
95NN09,2404,2387,3,0,1,1,0,0,2,0,0,2,0,8,592,592,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,395,393,0,0,0,0,0,0,0,0,0,0,0,2,126,126,0,0,0,0,0,0,0,0,0,0,0,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,678,668,0,0,1,1,0,0,2,0,0,1,0,5,60,55,3,0,0,0,0,0,0,0,0,1,0,1
95NN10,2574,2532,11,4,2,2,1,0,0,4,1,0,4,13,585,580,2,1,0,1,0,0,0,0,0,0,0,1,240,236,1,1,0,0,0,0,0,1,0,0,0,1,401,397,3,0,0,0,0,0,0,0,0,0,0,1,108,108,0,0,0,0,0,0,0,0,0,0,0,0,277,276,0,0,0,0,0,0,0,0,0,0,0,1,865,844,5,1,2,1,0,0,0,2,0,0,2,8,98,91,0,1,0,0,1,0,0,1,1,0,2,1
95NN11,2951,2917,12,3,8,1,0,1,0,0,0,0,0,9,707,700,1,1,2,0,0,0,0,0,0,0,0,3,330,326,1,1,2,0,0,0,0,0,0,0,0,0,485,482,2,0,1,0,0,0,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,441,437,0,1,0,1,0,0,0,0,0,0,0,2,692,684,1,0,3,0,0,1,0,0,0,0,0,3,94,86,7,0,0,0,0,0,0,0,0,0,0,1
95NN12,2204,2175,9,2,5,0,0,1,0,0,1,0,0,11,562,556,0,2,1,0,0,0,0,0,0,0,0,3,231,231,0,0,0,0,0,0,0,0,0,0,0,0,344,343,0,0,1,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,581,572,0,0,3,0,0,0,0,0,0,0,0,6,93,80,9,0,0,0,0,1,0,0,1,0,0,2
95NN13,2390,2356,14,2,2,0,0,5,0,0,1,0,0,10,565,554,4,0,1,0,0,2,0,0,0,0,0,4,225,222,1,0,0,0,0,1,0,0,0,0,0,1,375,373,1,0,0,0,0,1,0,0,0,0,0,0,135,134,0,0,1,0,0,0,0,0,0,0,0,0,332,328,0,0,0,0,0,1,0,0,0,0,0,3,648,643,2,0,0,0,0,0,0,0,1,0,0,2,110,102,6,2,0,0,0,0,0,0,0,0,0,0
95NN14,2712,2666,6,0,13,0,0,0,1,0,1,0,2,23,657,656,0,0,1,0,0,0,0,0,0,0,0,0,357,351,0,0,0,0,0,0,0,0,0,0,0,6,480,472,0,0,4,0,0,0,0,0,0,0,0,4,139,138,0,0,1,0,0,0,0,0,0,0,0,0,346,332,4,0,4,0,0,0,0,0,0,0,0,6,616,603,2,0,3,0,0,0,1,0,1,0,1,5,117,114,0,0,0,0,0,0,0,0,0,0,1,2
95NN15,2381,2326,10,3,0,3,11,2,0,7,5,0,0,14,733,719,1,3,0,1,3,2,0,3,0,0,0,1,346,341,1,0,0,0,3,0,0,0,0,0,0,1,381,376,0,0,0,0,0,0,0,1,3,0,0,1,142,141,0,0,0,0,0,0,0,0,0,0,0,1,269,265,2,0,0,1,0,0,0,0,0,0,0,1,427,414,5,0,0,1,1,0,0,0,2,0,0,4,83,70,1,0,0,0,4,0,0,3,0,0,0,5
95NN16,2599,2580,0,2,0,0,1,0,0,0,0,4,0,12,550,549,0,1,0,0,0,0,0,0,0,0,0,0,259,257,0,0,0,0,0,0,0,0,0,0,0,2,397,397,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,335,334,0,0,0,0,0,0,0,0,0,0,0,1,816,810,0,0,0,0,0,0,0,0,0,0,0,6,84,75,0,1,0,0,1,0,0,0,0,4,0,3
95NN17,1782,1736,19,8,0,0,3,0,0,4,0,2,3,7,576,574,0,0,0,0,0,0,0,2,0,0,0,0,226,217,1,3,0,0,2,0,0,2,0,0,0,1,313,305,6,2,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,203,197,2,1,0,0,1,0,0,0,0,0,0,2,312,306,4,0,0,0,0,0,0,0,0,2,0,0,72,57,6,2,0,0,0,0,0,0,0,0,3,4
95NN18,2181,2135,6,3,7,0,0,0,3,11,0,4,0,12,566,558,2,0,2,0,0,0,0,3,0,0,0,1,186,183,0,1,1,0,0,0,0,0,0,0,0,1,320,317,2,0,0,0,0,0,0,0,0,0,0,1,87,85,0,0,0,0,0,0,0,0,0,0,0,2,275,275,0,0,0,0,0,0,0,0,0,0,0,0,677,661,0,0,4,0,0,0,2,1,0,4,0,5,70,56,2,2,0,0,0,0,1,7,0,0,0,2
95NN19,2723,2698,1,4,1,0,0,0,3,1,0,6,0,9,535,531,0,1,0,0,0,0,0,1,0,0,0,2,278,277,0,0,0,0,0,0,0,0,0,1,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,108,107,0,0,0,0,0,0,0,0,0,0,0,1,351,348,0,0,0,0,0,0,0,0,0,2,0,1,918,910,1,1,1,0,0,0,2,0,0,3,0,0,89,81,0,2,0,0,0,0,1,0,0,0,0,5
95NN20,2367,2349,2,0,4,0,0,0,1,2,0,0,2,7,561,561,0,0,0,0,0,0,0,0,0,0,0,0,268,267,0,0,0,0,0,0,0,0,0,0,0,1,366,365,0,0,1,0,0,0,0,0,0,0,0,0,127,126,1,0,0,0,0,0,0,0,0,0,0,0,341,336,1,0,1,0,0,0,0,2,0,0,0,1,610,606,0,0,2,0,0,0,0,0,0,0,0,2,94,88,0,0,0,0,0,0,1,0,0,0,2,3
95NN21,2181,2112,17,2,3,0,5,6,3,7,0,0,0,26,542,527,3,0,0,0,0,3,0,6,0,0,0,3,261,256,1,0,1,0,1,0,0,0,0,0,0,2,321,313,1,0,1,0,2,0,0,1,0,0,0,3,95,94,0,0,1,0,0,0,0,0,0,0,0,0,256,255,1,0,0,0,0,0,0,0,0,0,0,0,610,594,3,1,0,0,0,1,1,0,0,0,0,10,96,73,8,1,0,0,2,2,2,0,0,0,0,8
95NN22,2145,2134,5,0,3,0,0,0,0,0,0,0,0,3,456,453,2,0,1,0,0,0,0,0,0,0,0,0,202,200,0,0,1,0,0,0,0,0,0,0,0,1,328,327,1,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,293,291,1,0,0,0,0,0,0,0,0,0,0,1,669,667,0,0,1,0,0,0,0,0,0,0,0,1,75,74,1,0,0,0,0,0,0,0,0,0,0,0
95NN23,2647,2618,15,0,6,1,0,1,0,0,0,0,0,6,709,706,0,0,1,1,0,1,0,0,0,0,0,0,275,273,1,0,0,0,0,0,0,0,0,0,0,1,402,401,0,0,1,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,342,340,0,0,1,0,0,0,0,0,0,0,0,1,653,645,3,0,3,0,0,0,0,0,0,0,0,2,107,94,11,0,0,0,0,0,0,0,0,0,0,2
95OO01,1936,1895,2,15,8,6,1,0,1,1,2,0,0,5,712,704,0,4,1,1,0,0,0,0,0,0,0,2,235,231,0,1,1,0,1,0,0,0,0,0,0,1,254,252,0,0,0,1,0,0,0,0,0,0,0,1,73,73,0,0,0,0,0,0,0,0,0,0,0,0,203,201,0,1,0,0,0,0,0,0,1,0,0,0,383,372,0,3,6,0,0,0,1,0,1,0,0,0,76,62,2,6,0,4,0,0,0,1,0,0,0,1
