GeographyCode,DC1102NI0001,DC1102NI0002,DC1102NI0003,DC1102NI0004,DC1102NI0005,DC1102NI0006,DC1102NI0007,DC1102NI0008,DC1102NI0009,DC1102NI0010,DC1102NI0011,DC1102NI0012,DC1102NI0013,DC1102NI0014,DC1102NI0015,DC1102NI0016,DC1102NI0017,DC1102NI0018,DC1102NI0019,DC1102NI0020,DC1102NI0021,DC1102NI0022,DC1102NI0023,DC1102NI0024,DC1102NI0025,DC1102NI0026,DC1102NI0027,DC1102NI0028,DC1102NI0029,DC1102NI0030,DC1102NI0031,DC1102NI0032,DC1102NI0033,DC1102NI0034,DC1102NI0035,DC1102NI0036,DC1102NI0037,DC1102NI0038,DC1102NI0039,DC1102NI0040,DC1102NI0041,DC1102NI0042,DC1102NI0043,DC1102NI0044,DC1102NI0045,DC1102NI0046,DC1102NI0047,DC1102NI0048
95XX12,78,0,0,3,0,2,1,3,9,18,15,12,5,3,6,1,40,0,0,3,0,2,0,2,4,10,8,2,3,2,4,0,38,0,0,0,0,0,1,1,5,8,7,10,2,1,2,1
95XX13,47,0,0,0,0,0,1,3,13,7,11,4,3,3,1,1,26,0,0,0,0,0,1,1,9,4,4,1,2,2,1,1,21,0,0,0,0,0,0,2,4,3,7,3,1,1,0,0
95XX14,55,0,0,1,1,0,1,1,12,13,10,8,4,4,0,0,28,0,0,0,1,0,1,0,4,8,7,4,1,2,0,0,27,0,0,1,0,0,0,1,8,5,3,4,3,2,0,0
95XX15,13,0,1,1,0,0,0,0,4,2,2,1,0,2,0,0,6,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,7,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0
95XX16,37,3,0,1,0,1,0,2,5,7,4,6,3,1,4,0,13,1,0,0,0,0,0,0,4,4,0,2,0,0,2,0,24,2,0,1,0,1,0,2,1,3,4,4,3,1,2,0
95XX17,32,0,0,1,2,0,0,1,5,7,6,6,3,0,1,0,17,0,0,0,1,0,0,1,1,4,4,5,1,0,0,0,15,0,0,1,1,0,0,0,4,3,2,1,2,0,1,0
95XX18,37,0,0,2,0,1,0,1,11,9,2,8,3,0,0,0,15,0,0,1,0,1,0,1,5,4,0,1,2,0,0,0,22,0,0,1,0,0,0,0,6,5,2,7,1,0,0,0
95XX19,41,2,0,0,0,1,1,2,11,7,5,6,4,0,2,0,19,1,0,0,0,0,1,2,5,4,0,3,2,0,1,0,22,1,0,0,0,1,0,0,6,3,5,3,2,0,1,0
95XX20,20,1,2,3,2,0,1,0,3,1,3,3,0,0,1,0,15,1,2,2,2,0,1,0,2,0,2,2,0,0,1,0,5,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
95XX21,62,0,0,0,2,0,2,2,14,13,11,12,3,1,2,0,35,0,0,0,1,0,2,0,6,8,7,5,3,1,2,0,27,0,0,0,1,0,0,2,8,5,4,7,0,0,0,0
95XX22,19,1,0,0,0,0,0,1,1,7,3,2,3,0,1,0,8,0,0,0,0,0,0,0,1,4,1,0,1,0,1,0,11,1,0,0,0,0,0,1,0,3,2,2,2,0,0,0
95XX23,11,0,0,0,0,0,0,0,1,4,4,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0
95XX24,34,0,1,0,0,0,0,3,3,7,4,5,4,4,2,1,18,0,1,0,0,0,0,3,0,4,0,4,1,2,2,1,16,0,0,0,0,0,0,0,3,3,4,1,3,2,0,0
95XX25,6,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
95YY01,54,0,0,0,1,1,0,8,10,14,10,3,2,3,1,1,22,0,0,0,0,1,0,3,4,5,4,1,1,1,1,1,32,0,0,0,1,0,0,5,6,9,6,2,1,2,0,0
95YY02,52,0,0,0,0,0,0,5,11,11,6,9,4,2,4,0,25,0,0,0,0,0,0,2,5,4,3,4,2,2,3,0,27,0,0,0,0,0,0,3,6,7,3,5,2,0,1,0
95YY03,69,2,0,0,1,1,1,5,17,13,14,5,5,1,4,0,42,2,0,0,1,0,1,4,11,6,7,3,4,0,3,0,27,0,0,0,0,1,0,1,6,7,7,2,1,1,1,0
95YY04,56,0,0,0,0,0,0,2,17,11,10,5,4,2,5,0,29,0,0,0,0,0,0,1,8,4,5,3,2,2,4,0,27,0,0,0,0,0,0,1,9,7,5,2,2,0,1,0
95YY05,37,0,0,0,0,0,0,1,7,12,8,3,3,0,3,0,24,0,0,0,0,0,0,1,4,7,6,2,2,0,2,0,13,0,0,0,0,0,0,0,3,5,2,1,1,0,1,0
95YY06,44,1,0,0,0,0,0,3,8,11,7,9,3,1,1,0,19,1,0,0,0,0,0,1,2,5,2,4,2,1,1,0,25,0,0,0,0,0,0,2,6,6,5,5,1,0,0,0
95YY07,67,0,0,0,0,0,1,5,18,18,11,6,5,3,0,0,38,0,0,0,0,0,1,2,11,10,6,3,4,1,0,0,29,0,0,0,0,0,0,3,7,8,5,3,1,2,0,0
95YY08,30,0,0,0,0,0,0,2,8,9,7,1,0,2,0,1,12,0,0,0,0,0,0,1,2,5,2,0,0,1,0,1,18,0,0,0,0,0,0,1,6,4,5,1,0,1,0,0
95YY09,34,0,0,0,0,0,0,1,10,8,8,2,2,3,0,0,18,0,0,0,0,0,0,0,7,3,4,1,2,1,0,0,16,0,0,0,0,0,0,1,3,5,4,1,0,2,0,0
95YY10,51,0,0,0,0,0,0,1,11,18,10,3,3,1,4,0,25,0,0,0,0,0,0,0,3,11,5,0,2,1,3,0,26,0,0,0,0,0,0,1,8,7,5,3,1,0,1,0
95YY11,34,0,0,1,0,0,0,4,9,5,10,2,3,0,0,0,14,0,0,0,0,0,0,1,2,1,6,1,3,0,0,0,20,0,0,1,0,0,0,3,7,4,4,1,0,0,0,0
95YY12,81,1,0,1,0,1,1,4,15,18,19,9,3,3,6,0,35,0,0,1,0,0,0,2,6,7,11,6,0,1,1,0,46,1,0,0,0,1,1,2,9,11,8,3,3,2,5,0
95YY13,48,0,1,0,1,0,1,0,8,15,6,7,2,4,3,0,24,0,0,0,0,0,0,0,3,10,3,4,0,2,2,0,24,0,1,0,1,0,1,0,5,5,3,3,2,2,1,0
95YY14,61,1,0,0,0,0,0,2,14,16,12,4,3,5,3,1,25,0,0,0,0,0,0,1,6,5,5,2,1,2,2,1,36,1,0,0,0,0,0,1,8,11,7,2,2,3,1,0
95YY15,15,0,0,0,0,0,0,0,4,7,3,0,1,0,0,0,9,0,0,0,0,0,0,0,4,2,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
95YY16,38,0,0,0,0,0,0,3,4,9,12,5,3,2,0,0,17,0,0,0,0,0,0,3,1,4,5,2,1,1,0,0,21,0,0,0,0,0,0,0,3,5,7,3,2,1,0,0
95YY17,54,0,0,0,0,0,0,4,12,14,6,7,7,1,3,0,16,0,0,0,0,0,0,1,3,5,2,1,3,0,1,0,38,0,0,0,0,0,0,3,9,9,4,6,4,1,2,0
95YY18,47,0,0,0,0,0,0,1,9,13,11,4,5,0,4,0,18,0,0,0,0,0,0,0,4,6,3,1,1,0,3,0,29,0,0,0,0,0,0,1,5,7,8,3,4,0,1,0
95YY19,14,0,0,2,2,0,0,0,1,2,2,3,1,1,0,0,10,0,0,2,2,0,0,0,0,0,2,3,1,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
95YY20,52,1,0,0,0,0,0,1,10,14,9,7,6,1,3,0,23,1,0,0,0,0,0,1,2,5,4,5,2,1,2,0,29,0,0,0,0,0,0,0,8,9,5,2,4,0,1,0
95YY21,47,2,0,0,0,0,0,0,12,9,8,7,4,2,3,0,20,1,0,0,0,0,0,0,4,4,5,3,1,1,1,0,27,1,0,0,0,0,0,0,8,5,3,4,3,1,2,0
95ZZ01,45,0,1,0,0,0,2,3,12,6,5,9,6,1,0,0,20,0,0,0,0,0,1,1,6,2,2,5,3,0,0,0,25,0,1,0,0,0,1,2,6,4,3,4,3,1,0,0
95ZZ02,23,1,0,0,1,0,0,2,8,4,4,2,1,0,0,0,9,0,0,0,0,0,0,1,3,1,2,1,1,0,0,0,14,1,0,0,1,0,0,1,5,3,2,1,0,0,0,0
95ZZ03,30,1,1,0,0,0,1,1,9,11,4,0,0,1,1,0,13,1,0,0,0,0,0,1,3,4,2,0,0,1,1,0,17,0,1,0,0,0,1,0,6,7,2,0,0,0,0,0
95ZZ04,35,0,0,0,0,1,1,2,8,7,9,4,2,0,1,0,15,0,0,0,0,1,0,1,4,3,2,3,1,0,0,0,20,0,0,0,0,0,1,1,4,4,7,1,1,0,1,0
95ZZ05,45,0,0,0,1,0,0,0,9,14,6,6,8,0,1,0,12,0,0,0,0,0,0,0,2,5,1,1,3,0,0,0,33,0,0,0,1,0,0,0,7,9,5,5,5,0,1,0
95ZZ06,20,0,0,1,0,0,0,1,5,3,4,5,1,0,0,0,10,0,0,0,0,0,0,0,3,2,0,4,1,0,0,0,10,0,0,1,0,0,0,1,2,1,4,1,0,0,0,0
95ZZ07,39,3,1,0,0,0,0,1,9,13,6,4,1,1,0,0,21,2,1,0,0,0,0,0,3,8,3,3,0,1,0,0,18,1,0,0,0,0,0,1,6,5,3,1,1,0,0,0
95ZZ08,32,0,0,0,0,0,1,3,8,8,3,3,2,3,1,0,12,0,0,0,0,0,1,1,2,2,2,1,1,2,0,0,20,0,0,0,0,0,0,2,6,6,1,2,1,1,1,0
95ZZ09,13,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,7,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0
95ZZ10,60,1,1,0,0,0,0,1,13,12,14,9,3,3,3,0,23,1,0,0,0,0,0,0,2,3,7,5,3,1,1,0,37,0,1,0,0,0,0,1,11,9,7,4,0,2,2,0
95ZZ11,42,0,0,0,0,0,0,2,7,8,15,6,4,0,0,0,16,0,0,0,0,0,0,0,3,3,6,3,1,0,0,0,26,0,0,0,0,0,0,2,4,5,9,3,3,0,0,0
95ZZ12,30,0,0,0,0,0,0,2,7,9,5,4,1,0,2,0,13,0,0,0,0,0,0,0,4,4,3,0,0,0,2,0,17,0,0,0,0,0,0,2,3,5,2,4,1,0,0,0
95ZZ13,30,0,0,1,1,2,0,1,3,4,10,4,2,0,0,2,19,0,0,1,0,2,0,1,2,3,5,2,1,0,0,2,11,0,0,0,1,0,0,0,1,1,5,2,1,0,0,0
95ZZ14,54,1,0,0,0,0,0,4,8,14,9,10,3,3,2,0,29,1,0,0,0,0,0,3,5,7,3,5,2,2,1,0,25,0,0,0,0,0,0,1,3,7,6,5,1,1,1,0
95ZZ15,41,1,1,0,0,1,0,2,11,11,6,6,0,0,2,0,23,1,1,0,0,1,0,1,7,5,2,4,0,0,1,0,18,0,0,0,0,0,0,1,4,6,4,2,0,0,1,0
95ZZ16,42,0,0,0,0,0,0,3,8,12,9,4,1,3,2,0,20,0,0,0,0,0,0,0,5,6,2,2,1,3,1,0,22,0,0,0,0,0,0,3,3,6,7,2,0,0,1,0
