GeographyCode,DC4402NI0001,DC4402NI0002,DC4402NI0003,DC4402NI0004,DC4402NI0005,DC4402NI0006,DC4402NI0007,DC4402NI0008,DC4402NI0009,DC4402NI0010,DC4402NI0011,DC4402NI0012,DC4402NI0013,DC4402NI0014,DC4402NI0015,DC4402NI0016,DC4402NI0017,DC4402NI0018,DC4402NI0019,DC4402NI0020,DC4402NI0021,DC4402NI0022,DC4402NI0023,DC4402NI0024,DC4402NI0025,DC4402NI0026,DC4402NI0027,DC4402NI0028,DC4402NI0029,DC4402NI0030,DC4402NI0031,DC4402NI0032,DC4402NI0033,DC4402NI0034,DC4402NI0035,DC4402NI0036,DC4402NI0037,DC4402NI0038,DC4402NI0039,DC4402NI0040,DC4402NI0041,DC4402NI0042,DC4402NI0043,DC4402NI0044,DC4402NI0045,DC4402NI0046,DC4402NI0047,DC4402NI0048,DC4402NI0049,DC4402NI0050,DC4402NI0051,DC4402NI0052,DC4402NI0053,DC4402NI0054,DC4402NI0055,DC4402NI0056,DC4402NI0057,DC4402NI0058,DC4402NI0059,DC4402NI0060,DC4402NI0061,DC4402NI0062,DC4402NI0063,DC4402NI0064,DC4402NI0065,DC4402NI0066,DC4402NI0067,DC4402NI0068,DC4402NI0069,DC4402NI0070,DC4402NI0071,DC4402NI0072,DC4402NI0073,DC4402NI0074,DC4402NI0075,DC4402NI0076,DC4402NI0077,DC4402NI0078,DC4402NI0079,DC4402NI0080,DC4402NI0081,DC4402NI0082,DC4402NI0083,DC4402NI0084,DC4402NI0085,DC4402NI0086,DC4402NI0087,DC4402NI0088,DC4402NI0089,DC4402NI0090,DC4402NI0091,DC4402NI0092,DC4402NI0093,DC4402NI0094,DC4402NI0095,DC4402NI0096,DC4402NI0097,DC4402NI0098,DC4402NI0099,DC4402NI0100,DC4402NI0101,DC4402NI0102,DC4402NI0103,DC4402NI0104,DC4402NI0105,DC4402NI0106,DC4402NI0107,DC4402NI0108,DC4402NI0109,DC4402NI0110,DC4402NI0111,DC4402NI0112,DC4402NI0113,DC4402NI0114,DC4402NI0115,DC4402NI0116,DC4402NI0117,DC4402NI0118,DC4402NI0119,DC4402NI0120,DC4402NI0121,DC4402NI0122,DC4402NI0123,DC4402NI0124,DC4402NI0125,DC4402NI0126,DC4402NI0127,DC4402NI0128,DC4402NI0129,DC4402NI0130,DC4402NI0131,DC4402NI0132
95TT13,1107,291,340,8,174,2,238,1,15,2,36,1107,291,340,8,174,2,238,1,15,2,36,1069,290,338,8,155,2,225,1,15,2,33,401,143,147,2,29,1,67,0,4,0,8,358,87,128,4,39,0,80,0,8,2,10,310,60,63,2,87,1,78,1,3,0,15,38,1,2,0,19,0,13,0,0,0,3,33,1,2,0,17,0,10,0,0,0,3,4,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT14,830,285,258,3,95,25,126,0,11,3,24,830,285,258,3,95,25,126,0,11,3,24,769,281,252,3,79,3,117,0,11,1,22,298,131,119,0,5,0,36,0,3,0,4,255,71,84,2,34,3,45,0,3,1,12,216,79,49,1,40,0,36,0,5,0,6,60,3,6,0,16,22,9,0,0,2,2,54,2,6,0,16,22,4,0,0,2,2,3,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT15,833,338,297,6,67,2,65,0,9,0,49,833,338,297,6,67,2,65,0,9,0,49,828,336,297,6,65,2,65,0,9,0,48,543,244,221,2,10,1,30,0,6,0,29,147,52,44,1,20,0,18,0,1,0,11,138,40,32,3,35,1,17,0,2,0,8,3,0,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95TT16,866,389,298,2,51,5,80,1,11,1,28,866,389,298,2,51,5,80,1,11,1,28,852,387,297,2,51,5,76,0,10,0,24,579,306,207,0,11,2,31,0,3,0,19,171,46,62,0,21,2,36,0,3,0,1,102,35,28,2,19,1,9,0,4,0,4,10,0,0,0,0,0,4,1,1,1,3,2,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95UU01,384,133,121,1,57,6,48,0,7,1,10,384,133,121,1,57,6,48,0,7,1,10,382,132,121,1,57,6,48,0,6,1,10,221,106,78,1,8,0,18,0,3,1,6,101,18,28,0,23,6,21,0,2,0,3,60,8,15,0,26,0,9,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU02,439,177,116,2,72,2,52,0,7,0,11,439,177,116,2,72,2,52,0,7,0,11,435,175,115,2,72,2,51,0,7,0,11,181,99,53,0,6,0,15,0,3,0,5,205,66,52,2,45,2,31,0,2,0,5,49,10,10,0,21,0,5,0,2,0,1,3,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU03,381,195,69,1,11,20,69,1,6,0,9,381,195,69,1,11,20,69,1,6,0,9,318,187,65,1,8,0,43,0,6,0,8,223,144,51,1,2,0,17,0,3,0,5,72,35,10,0,3,0,18,0,3,0,3,23,8,4,0,3,0,8,0,0,0,0,63,8,4,0,3,20,26,1,0,0,1,43,6,1,0,3,20,13,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,17,1,3,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU04,350,107,39,2,133,13,34,1,7,0,14,350,107,39,2,133,13,34,1,7,0,14,321,102,38,1,124,12,24,1,5,0,14,98,49,17,0,17,0,7,1,1,0,6,93,18,8,1,44,9,8,0,2,0,3,130,35,13,0,63,3,9,0,2,0,5,29,5,1,1,9,1,10,0,2,0,0,25,5,1,1,8,0,8,0,2,0,0,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU05,373,174,111,1,44,0,25,0,4,1,13,373,174,111,1,44,0,25,0,4,1,13,372,174,111,1,44,0,24,0,4,1,13,224,123,74,0,5,0,14,0,0,0,8,126,46,34,1,27,0,9,0,4,1,4,22,5,3,0,12,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU06,569,228,179,2,49,2,86,0,7,0,16,568,228,179,2,49,2,85,0,7,0,16,557,226,178,2,49,2,79,0,6,0,15,361,183,120,1,5,0,40,0,2,0,10,120,36,40,0,13,0,27,0,3,0,1,76,7,18,1,31,2,12,0,1,0,4,11,2,1,0,0,0,6,0,1,0,1,6,1,1,0,0,0,3,0,0,0,1,4,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
95UU07,307,163,85,3,15,0,31,0,1,0,9,307,163,85,3,15,0,31,0,1,0,9,303,161,84,3,15,0,30,0,1,0,9,213,124,61,1,2,0,17,0,1,0,7,77,33,20,2,8,0,12,0,0,0,2,13,4,3,0,5,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU08,461,219,111,0,43,20,43,0,8,1,16,461,219,111,0,43,20,43,0,8,1,16,421,215,109,0,38,4,33,0,6,0,16,216,131,57,0,5,0,10,0,3,0,10,137,55,35,0,23,3,14,0,2,0,5,68,29,17,0,10,1,9,0,1,0,1,40,4,2,0,5,16,10,0,2,1,0,32,4,2,0,5,15,4,0,1,1,0,4,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU09,594,245,199,4,32,2,83,1,10,0,18,594,245,199,4,32,2,83,1,10,0,18,593,245,199,4,32,2,82,1,10,0,18,355,179,117,3,4,1,34,0,5,0,12,155,43,61,0,16,0,29,1,4,0,1,83,23,21,1,12,1,19,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU10,420,220,96,1,14,5,51,2,14,1,16,420,220,96,1,14,5,51,2,14,1,16,407,216,93,1,14,5,48,2,11,1,16,279,172,59,0,1,2,26,0,9,0,10,103,37,26,1,8,1,20,2,2,0,6,25,7,8,0,5,2,2,0,0,1,0,13,4,3,0,0,0,3,0,3,0,0,9,3,2,0,0,0,1,0,3,0,0,3,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU11,355,181,91,0,16,0,46,0,4,0,17,355,181,91,0,16,0,46,0,4,0,17,349,180,91,0,15,0,42,0,4,0,17,269,154,62,0,3,0,32,0,2,0,16,78,26,27,0,12,0,10,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,6,1,0,0,1,0,4,0,0,0,0,5,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU12,564,154,138,4,81,13,143,0,13,0,18,564,154,138,4,81,13,143,0,13,0,18,521,152,135,3,72,1,130,0,13,0,15,167,57,67,1,4,0,29,0,3,0,6,187,43,44,2,24,1,62,0,7,0,4,167,52,24,0,44,0,39,0,3,0,5,43,2,3,1,9,12,13,0,0,0,3,32,1,3,0,8,12,5,0,0,0,3,6,0,0,1,1,0,4,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU13,333,160,87,0,30,2,36,0,9,0,9,333,160,87,0,30,2,36,0,9,0,9,327,158,86,0,29,2,35,0,9,0,8,208,113,59,0,7,1,19,0,5,0,4,98,38,23,0,16,1,13,0,3,0,4,21,7,4,0,6,0,3,0,1,0,0,4,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU14,718,184,229,1,107,43,132,0,11,1,10,718,184,229,1,107,43,132,0,11,1,10,694,183,228,1,104,25,131,0,11,1,10,299,97,122,0,17,2,49,0,7,1,4,253,53,75,1,41,18,59,0,2,0,4,142,33,31,0,46,5,23,0,2,0,2,24,1,1,0,3,18,1,0,0,0,0,21,0,0,0,3,17,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95UU15,360,139,103,2,58,0,36,2,6,1,13,360,139,103,2,58,0,36,2,6,1,13,357,138,101,2,58,0,36,2,6,1,13,217,112,68,1,9,0,14,2,4,0,7,110,22,32,1,32,0,17,0,0,1,5,30,4,1,0,17,0,5,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV01,1171,452,383,13,87,12,160,1,18,0,45,1171,452,383,13,87,12,160,1,18,0,45,1152,440,382,12,87,12,155,1,18,0,45,613,327,189,3,9,1,51,1,9,0,23,370,80,149,9,31,9,72,0,7,0,13,169,33,44,0,47,2,32,0,2,0,9,14,7,1,1,0,0,5,0,0,0,0,8,3,1,1,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV02,985,253,207,4,225,49,198,2,9,4,34,985,253,207,4,225,49,198,2,9,4,34,830,238,195,4,164,12,178,2,8,4,25,79,27,14,0,10,2,18,0,4,1,3,265,74,52,2,55,4,64,2,1,2,9,486,137,129,2,99,6,96,0,3,1,13,155,15,12,0,61,37,20,0,1,0,9,138,14,9,0,58,34,14,0,1,0,8,12,0,2,0,3,2,4,0,0,0,1,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV03,996,296,303,1,166,4,179,0,14,3,30,996,296,303,1,166,4,179,0,14,3,30,977,289,301,1,163,1,177,0,14,3,28,219,96,77,0,14,0,23,0,1,1,7,450,121,153,1,90,1,66,0,5,2,11,308,72,71,0,59,0,88,0,8,0,10,17,5,2,0,3,3,2,0,0,0,2,10,1,1,0,3,2,2,0,0,0,1,5,2,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV04,1052,497,364,1,25,0,120,1,16,0,28,1052,497,364,1,25,0,120,1,16,0,28,1037,490,363,1,25,0,115,1,16,0,26,789,419,289,0,2,0,51,0,12,0,16,229,69,70,1,15,0,59,1,4,0,10,19,2,4,0,8,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95VV05,1364,506,608,2,32,1,164,3,21,1,26,1364,506,608,2,32,1,164,3,21,1,26,1322,492,604,2,31,0,145,2,20,1,25,986,417,454,0,4,0,76,0,14,1,20,273,67,122,2,18,0,55,2,3,0,4,63,8,28,0,9,0,14,0,3,0,1,38,10,4,0,1,1,19,1,1,0,1,29,9,4,0,1,1,13,0,1,0,0,7,1,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV06,1153,408,448,0,72,10,155,1,21,1,37,1153,408,448,0,72,10,155,1,21,1,37,1123,402,441,0,71,10,144,0,17,1,37,655,291,288,0,1,0,38,0,10,1,26,378,87,130,0,51,10,85,0,7,0,8,90,24,23,0,19,0,21,0,0,0,3,25,3,5,0,1,0,11,1,4,0,0,18,0,5,0,1,0,9,0,3,0,0,3,1,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,1,0,1,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV07,1657,473,607,9,124,69,307,1,27,7,33,1657,473,607,9,124,69,307,1,27,7,33,1520,459,596,7,89,60,255,1,17,6,30,657,266,296,5,10,4,57,0,5,4,10,545,105,205,2,41,54,116,1,6,2,13,318,88,95,0,38,2,82,0,6,0,7,137,14,11,2,35,9,52,0,10,1,3,103,8,10,2,34,9,31,0,6,1,2,27,3,0,0,1,0,18,0,4,0,1,7,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV08,1006,447,337,1,51,31,91,0,19,5,24,1006,447,337,1,51,31,91,0,19,5,24,997,446,334,1,49,31,88,0,19,5,24,710,370,263,1,9,6,33,0,12,2,14,237,62,61,0,24,24,47,0,7,3,9,50,14,10,0,16,1,8,0,0,0,1,7,0,2,0,2,0,3,0,0,0,0,6,0,1,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV09,967,396,253,3,106,53,107,0,10,3,36,967,396,253,3,106,53,107,0,10,3,36,926,393,252,3,98,42,96,0,10,1,31,384,205,122,3,13,6,22,0,5,0,8,399,144,95,0,55,35,49,0,5,1,15,143,44,35,0,30,1,25,0,0,0,8,39,1,1,0,8,11,11,0,0,2,5,31,0,0,0,7,11,7,0,0,1,5,3,0,0,0,0,0,3,0,0,0,0,5,1,1,0,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV10,1186,256,334,7,248,36,242,0,18,6,39,1186,256,334,7,248,36,242,0,18,6,39,1104,249,330,7,227,22,213,0,18,2,36,155,42,44,2,25,4,28,0,4,0,6,490,79,173,3,102,15,98,0,5,0,15,459,128,113,2,100,3,87,0,9,2,15,82,7,4,0,21,14,29,0,0,4,3,67,7,4,0,20,13,18,0,0,3,2,10,0,0,0,0,1,8,0,0,1,0,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV11,1484,492,701,4,32,1,201,0,21,4,28,1484,492,701,4,32,1,201,0,21,4,28,1466,490,698,4,30,1,191,0,21,3,28,752,322,363,1,3,0,45,0,3,0,15,611,148,287,3,26,1,120,0,14,2,10,103,20,48,0,1,0,26,0,4,1,3,15,0,3,0,2,0,9,0,0,1,0,14,0,3,0,1,0,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV12,1164,299,409,3,202,42,175,2,5,2,25,1164,299,409,3,202,42,175,2,5,2,25,1138,297,409,3,200,25,173,1,5,1,24,247,88,96,0,13,5,38,0,2,1,4,587,151,241,2,84,14,82,0,2,0,11,304,58,72,1,103,6,53,1,1,0,9,25,1,0,0,2,17,2,1,0,1,1,19,0,0,0,2,13,2,0,0,1,1,5,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV13,1054,456,458,1,20,2,77,1,14,0,25,1054,456,458,1,20,2,77,1,14,0,25,1046,450,456,1,20,2,77,1,14,0,25,884,403,401,1,4,0,44,1,12,0,18,156,44,53,0,16,2,33,0,2,0,6,6,3,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV14,1287,385,398,9,120,3,319,2,15,4,32,1287,385,398,9,120,3,319,2,15,4,32,1133,379,384,9,82,0,232,2,12,3,30,459,215,175,1,4,0,42,0,5,1,16,386,78,137,4,26,0,128,2,4,1,6,288,86,72,4,52,0,62,0,3,1,8,154,6,14,0,38,3,87,0,3,1,2,140,4,14,0,38,3,76,0,2,1,2,9,1,0,0,0,0,8,0,0,0,0,5,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV15,1140,282,371,5,167,64,201,1,8,4,37,1140,282,371,5,167,64,201,1,8,4,37,1082,281,368,5,139,59,188,1,8,4,29,220,80,84,0,17,6,24,1,2,0,6,467,95,185,5,47,21,102,0,1,2,9,395,106,99,0,75,32,62,0,5,2,14,57,1,3,0,28,5,12,0,0,0,8,49,0,2,0,26,5,9,0,0,0,7,8,1,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV16,1043,414,406,6,32,19,129,0,11,2,24,1043,414,406,6,32,19,129,0,11,2,24,1009,406,402,6,31,18,113,0,10,2,21,581,262,264,1,1,4,34,0,3,0,12,387,130,134,5,23,13,67,0,7,2,6,41,14,4,0,7,1,12,0,0,0,3,29,3,4,0,1,1,16,0,1,0,3,24,3,4,0,1,1,12,0,1,0,2,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV17,1410,498,570,10,75,27,179,0,14,4,33,1410,498,570,10,75,27,179,0,14,4,33,1402,494,569,10,75,27,176,0,14,4,33,826,364,363,4,6,3,55,0,10,3,18,489,112,175,5,50,21,109,0,4,1,12,87,18,31,1,19,3,12,0,0,0,3,4,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV18,1402,459,403,12,139,29,295,2,17,9,37,1402,459,403,12,139,29,295,2,17,9,37,1307,450,396,11,129,10,255,2,17,6,31,564,291,168,2,14,3,64,0,6,2,14,475,101,167,7,47,5,127,1,7,2,11,268,58,61,2,68,2,64,1,4,2,6,92,7,7,1,10,19,40,0,0,2,6,75,7,4,1,9,18,30,0,0,1,5,6,0,0,0,0,1,4,0,0,1,0,11,0,3,0,1,0,6,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95VV19,1172,389,344,6,131,9,244,0,21,3,25,1172,389,344,6,131,9,244,0,21,3,25,1123,387,339,6,109,5,231,0,20,1,25,477,224,145,2,10,0,76,0,8,0,12,483,122,151,2,64,4,124,0,9,1,6,163,41,43,2,35,1,31,0,3,0,7,49,2,5,0,22,4,13,0,1,2,0,42,2,4,0,21,4,9,0,1,1,0,5,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV20,925,450,321,1,18,11,81,1,13,1,28,925,450,321,1,18,11,81,1,13,1,28,903,435,320,0,18,10,79,1,12,1,27,725,378,271,0,1,5,43,0,5,1,21,155,51,44,0,14,3,33,1,6,0,3,23,6,5,0,3,2,3,0,1,0,3,6,0,1,1,0,1,1,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV21,1253,481,594,0,25,7,97,2,18,0,29,1253,481,594,0,25,7,97,2,18,0,29,1237,474,592,0,25,6,94,2,18,0,26,887,389,423,0,2,0,42,0,8,0,23,288,76,143,0,18,5,36,2,5,0,3,62,9,26,0,5,1,16,0,5,0,0,6,1,0,0,0,1,3,0,0,0,1,4,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95VV22,956,371,302,1,95,11,119,3,12,1,41,956,371,302,1,95,11,119,3,12,1,41,943,364,302,1,95,11,115,3,12,1,39,579,284,221,1,8,1,34,0,5,1,24,221,50,54,0,41,6,55,3,5,0,7,143,30,27,0,46,4,26,0,2,0,8,8,2,0,0,0,0,4,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV23,1123,462,282,5,55,62,206,2,17,2,30,1123,462,282,5,55,62,206,2,17,2,30,946,435,262,5,47,17,138,0,15,1,26,451,269,123,3,6,1,34,0,3,0,12,347,128,104,2,21,15,59,0,5,1,12,148,38,35,0,20,1,45,0,7,0,2,177,27,20,0,8,45,68,2,2,1,4,165,26,17,0,8,45,62,1,2,1,3,6,1,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV24,1258,405,375,9,125,45,237,1,24,4,33,1258,405,375,9,125,45,237,1,24,4,33,1058,369,364,6,99,1,170,1,19,2,27,392,168,164,1,6,0,34,1,8,1,9,334,85,112,3,51,0,67,0,7,1,8,332,116,88,2,42,1,69,0,4,0,10,199,36,11,3,26,44,67,0,5,2,5,179,30,9,3,26,44,56,0,4,2,5,17,6,2,0,0,0,8,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95VV25,1227,515,482,2,60,15,105,0,16,4,28,1227,515,482,2,60,15,105,0,16,4,28,1219,513,482,2,57,14,104,0,15,4,28,862,419,374,1,5,0,40,0,9,2,12,313,91,95,1,43,10,55,0,3,1,14,44,3,13,0,9,4,9,0,3,1,2,6,0,0,0,3,1,1,0,1,0,0,6,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV26,1172,451,434,3,43,15,171,0,25,3,27,1172,451,434,3,43,15,171,0,25,3,27,1154,447,431,3,42,15,164,0,23,3,26,695,329,286,1,5,1,49,0,8,0,16,388,105,127,2,29,13,92,0,9,2,9,71,13,18,0,8,1,23,0,6,1,1,13,2,2,0,1,0,7,0,0,0,1,5,0,1,0,1,0,2,0,0,0,1,4,1,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV27,912,273,223,3,117,39,208,2,15,2,30,912,273,223,3,117,39,208,2,15,2,30,838,269,220,2,97,27,182,2,14,2,23,121,51,34,1,6,5,19,0,2,0,3,270,77,72,1,27,11,67,2,3,1,9,447,141,114,0,64,11,96,0,9,1,11,74,4,3,1,20,12,26,0,1,0,7,62,3,3,0,18,12,20,0,0,0,6,10,1,0,1,2,0,5,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV28,1343,330,457,5,159,32,296,2,24,11,27,1343,330,457,5,159,32,296,2,24,11,27,1159,320,451,3,78,1,252,2,24,7,21,360,109,192,1,4,0,47,0,3,1,3,345,95,135,0,14,0,86,0,8,2,5,454,116,124,2,60,1,119,2,13,4,13,184,10,6,2,81,31,44,0,0,4,6,162,9,6,2,78,30,27,0,0,4,6,18,0,0,0,2,1,15,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
