GeographyCode,DC2122NI0001,DC2122NI0002,DC2122NI0003,DC2122NI0004,DC2122NI0005,DC2122NI0006,DC2122NI0007,DC2122NI0008,DC2122NI0009,DC2122NI0010,DC2122NI0011,DC2122NI0012,DC2122NI0013,DC2122NI0014,DC2122NI0015,DC2122NI0016,DC2122NI0017,DC2122NI0018,DC2122NI0019,DC2122NI0020,DC2122NI0021,DC2122NI0022,DC2122NI0023,DC2122NI0024,DC2122NI0025,DC2122NI0026,DC2122NI0027,DC2122NI0028,DC2122NI0029,DC2122NI0030,DC2122NI0031,DC2122NI0032,DC2122NI0033,DC2122NI0034,DC2122NI0035,DC2122NI0036,DC2122NI0037,DC2122NI0038,DC2122NI0039,DC2122NI0040,DC2122NI0041,DC2122NI0042,DC2122NI0043,DC2122NI0044,DC2122NI0045,DC2122NI0046,DC2122NI0047,DC2122NI0048,DC2122NI0049,DC2122NI0050,DC2122NI0051,DC2122NI0052,DC2122NI0053,DC2122NI0054,DC2122NI0055,DC2122NI0056,DC2122NI0057,DC2122NI0058,DC2122NI0059,DC2122NI0060,DC2122NI0061,DC2122NI0062,DC2122NI0063,DC2122NI0064,DC2122NI0065,DC2122NI0066,DC2122NI0067,DC2122NI0068,DC2122NI0069,DC2122NI0070,DC2122NI0071,DC2122NI0072,DC2122NI0073,DC2122NI0074,DC2122NI0075,DC2122NI0076,DC2122NI0077,DC2122NI0078,DC2122NI0079,DC2122NI0080,DC2122NI0081,DC2122NI0082,DC2122NI0083,DC2122NI0084,DC2122NI0085,DC2122NI0086,DC2122NI0087,DC2122NI0088,DC2122NI0089,DC2122NI0090,DC2122NI0091,DC2122NI0092,DC2122NI0093,DC2122NI0094,DC2122NI0095,DC2122NI0096,DC2122NI0097,DC2122NI0098,DC2122NI0099,DC2122NI0100,DC2122NI0101,DC2122NI0102,DC2122NI0103,DC2122NI0104,DC2122NI0105,DC2122NI0106,DC2122NI0107,DC2122NI0108,DC2122NI0109,DC2122NI0110,DC2122NI0111,DC2122NI0112,DC2122NI0113,DC2122NI0114,DC2122NI0115,DC2122NI0116,DC2122NI0117,DC2122NI0118,DC2122NI0119,DC2122NI0120,DC2122NI0121,DC2122NI0122,DC2122NI0123,DC2122NI0124,DC2122NI0125,DC2122NI0126,DC2122NI0127,DC2122NI0128,DC2122NI0129,DC2122NI0130,DC2122NI0131,DC2122NI0132,DC2122NI0133,DC2122NI0134,DC2122NI0135,DC2122NI0136,DC2122NI0137,DC2122NI0138,DC2122NI0139,DC2122NI0140,DC2122NI0141,DC2122NI0142,DC2122NI0143,DC2122NI0144,DC2122NI0145,DC2122NI0146,DC2122NI0147,DC2122NI0148,DC2122NI0149,DC2122NI0150
95VV19,2301,1284,959,9,49,1109,620,463,2,24,1192,664,496,7,25,1218,650,538,4,26,609,328,268,0,13,609,322,270,4,13,1084,566,497,4,17,540,285,245,0,10,544,281,252,4,7,134,84,41,0,9,69,43,23,0,3,65,41,18,0,6,1083,634,421,5,23,500,292,195,2,11,583,342,226,3,12,709,430,260,1,18,372,214,149,1,8,337,216,111,0,10,26,16,9,0,1,10,9,1,0,0,16,7,8,0,1,58,41,16,0,1,29,18,10,0,1,29,23,6,0,0,108,64,38,3,3,45,30,12,1,2,63,34,26,2,1,182,83,98,1,0,44,21,23,0,0,138,62,75,1,0
95VV20,2277,1454,769,11,43,1188,757,405,6,20,1089,697,364,5,23,1286,804,456,1,25,646,403,231,0,12,640,401,225,1,13,1190,751,421,1,17,595,377,211,0,7,595,374,210,1,10,96,53,35,0,8,51,26,20,0,5,45,27,15,0,3,991,650,313,10,18,542,354,174,6,8,449,296,139,4,10,769,508,237,9,15,466,302,151,6,7,303,206,86,3,8,31,21,8,0,2,17,11,5,0,1,14,10,3,0,1,34,25,9,0,0,16,13,3,0,0,18,12,6,0,0,41,22,19,0,0,17,11,6,0,0,24,11,13,0,0,116,74,40,1,1,26,17,9,0,0,90,57,31,1,1
95VV21,2921,2426,436,8,51,1475,1224,213,6,32,1446,1202,223,2,19,1732,1419,284,4,25,867,705,143,3,16,865,714,141,1,9,1634,1345,272,4,13,817,668,136,3,10,817,677,136,1,3,98,74,12,0,12,50,37,7,0,6,48,37,5,0,6,1189,1007,152,4,26,608,519,70,3,16,581,488,82,1,10,897,765,112,2,18,509,441,56,2,10,388,324,56,0,8,40,32,5,0,3,21,17,1,0,3,19,15,4,0,0,62,56,5,0,1,26,25,1,0,0,36,31,4,0,1,68,55,9,1,3,32,22,7,0,3,36,33,2,1,0,122,99,21,1,1,20,14,5,1,0,102,85,16,0,1
95VV22,2096,1303,741,13,39,1069,673,366,9,21,1027,630,375,4,18,1094,649,432,3,10,545,322,216,2,5,549,327,216,1,5,996,588,397,3,8,498,294,199,2,3,498,294,198,1,5,98,61,35,0,2,47,28,17,0,2,51,33,18,0,0,1002,654,309,10,29,524,351,150,7,16,478,303,159,3,13,725,463,231,6,25,425,279,126,5,15,300,184,105,1,10,19,16,2,0,1,8,7,0,0,1,11,9,2,0,0,63,49,12,0,2,26,19,7,0,0,37,30,5,0,2,62,48,12,2,0,32,23,7,2,0,30,25,5,0,0,133,78,52,2,1,33,23,10,0,0,100,55,42,2,1
95VV23,2298,1986,227,17,68,1129,978,108,9,34,1169,1008,119,8,34,1152,995,120,10,27,574,494,60,6,14,578,501,60,4,13,1038,905,105,7,21,519,451,54,3,11,519,454,51,4,10,114,90,15,3,6,55,43,6,3,3,59,47,9,0,3,1146,991,107,7,41,555,484,48,3,20,591,507,59,4,21,772,666,64,5,37,414,359,34,2,19,358,307,30,3,18,30,26,4,0,0,18,16,2,0,0,12,10,2,0,0,86,77,6,1,2,40,36,3,0,1,46,41,3,1,1,96,84,10,1,1,36,30,5,1,0,60,54,5,0,1,162,138,23,0,1,47,43,4,0,0,115,95,19,0,1
95VV24,2451,2076,299,8,68,1152,953,156,5,38,1299,1123,143,3,30,1240,1045,156,4,35,619,501,95,3,20,621,544,61,1,15,1118,951,143,3,21,560,458,88,2,12,558,493,55,1,9,122,94,13,1,14,59,43,7,1,8,63,51,6,0,6,1211,1031,143,4,33,533,452,61,2,18,678,579,82,2,15,764,652,81,4,27,398,337,44,2,15,366,315,37,2,12,32,26,5,0,1,19,15,3,0,1,13,11,2,0,0,86,75,11,0,0,29,25,4,0,0,57,50,7,0,0,128,108,16,0,4,49,40,7,0,2,79,68,9,0,2,201,170,30,0,1,38,35,3,0,0,163,135,27,0,1
95VV25,2703,2548,107,13,35,1337,1253,56,7,21,1366,1295,51,6,14,1480,1400,53,5,22,738,694,29,2,13,742,706,24,3,9,1370,1300,49,5,16,685,647,25,2,11,685,653,24,3,5,110,100,4,0,6,53,47,4,0,2,57,53,0,0,4,1223,1148,54,8,13,599,559,27,5,8,624,589,27,3,5,864,810,39,8,7,468,436,22,5,5,396,374,17,3,2,36,28,4,0,4,20,15,2,0,3,16,13,2,0,1,82,81,0,0,1,33,33,0,0,0,49,48,0,0,1,86,80,5,0,1,39,38,1,0,0,47,42,4,0,1,155,149,6,0,0,39,37,2,0,0,116,112,4,0,0
95VV26,2630,2200,403,2,25,1305,1069,216,1,19,1325,1131,187,1,6,1462,1209,238,2,13,729,597,122,1,9,733,612,116,1,4,1324,1102,211,2,9,662,545,110,1,6,662,557,101,1,3,138,107,27,0,4,67,52,12,0,3,71,55,15,0,1,1168,991,165,0,12,576,472,94,0,10,592,519,71,0,2,882,751,122,0,9,482,399,75,0,8,400,352,47,0,1,27,23,4,0,0,12,10,2,0,0,15,13,2,0,0,73,61,12,0,0,27,22,5,0,0,46,39,7,0,0,50,38,10,0,2,20,11,7,0,2,30,27,3,0,0,136,118,17,0,1,35,30,5,0,0,101,88,12,0,1
95VV27,1858,1695,113,10,40,942,854,55,8,25,916,841,58,2,15,838,764,51,5,18,420,383,23,4,10,418,381,28,1,8,728,671,42,3,12,364,339,19,2,4,364,332,23,1,8,110,93,9,2,6,56,44,4,2,6,54,49,5,0,0,1020,931,62,5,22,522,471,32,4,15,498,460,30,1,7,680,620,43,2,15,392,355,23,2,12,288,265,20,0,3,41,35,1,1,4,20,17,1,1,1,21,18,0,0,3,67,57,7,0,3,31,25,4,0,2,36,32,3,0,1,101,94,6,1,0,49,46,3,0,0,52,48,3,1,0,131,125,5,1,0,30,28,1,1,0,101,97,4,0,0
95VV28,2735,2423,237,11,64,1339,1178,121,5,35,1396,1245,116,6,29,1362,1226,107,7,22,680,613,52,4,11,682,613,55,3,11,1174,1073,80,6,15,586,534,41,4,7,588,539,39,2,8,188,153,27,1,7,94,79,11,0,4,94,74,16,1,3,1373,1197,130,4,42,659,565,69,1,24,714,632,61,3,18,932,817,79,1,35,493,422,50,1,20,439,395,29,0,15,34,31,2,0,1,18,16,1,0,1,16,15,1,0,0,96,89,6,1,0,39,38,1,0,0,57,51,5,1,0,144,120,19,1,4,58,48,8,0,2,86,72,11,1,2,167,140,24,1,2,51,41,9,0,1,116,99,15,1,1
95VV29,2442,1406,1003,9,24,1226,701,510,5,10,1216,705,493,4,14,1462,816,634,4,8,730,403,321,2,4,732,413,313,2,4,1366,759,597,4,6,684,378,300,2,4,682,381,297,2,2,96,57,37,0,2,46,25,21,0,0,50,32,16,0,2,980,590,369,5,16,496,298,189,3,6,484,292,180,2,10,711,437,257,4,13,408,246,153,3,6,303,191,104,1,7,26,19,6,0,1,12,10,2,0,0,14,9,4,0,1,43,32,11,0,0,19,13,6,0,0,24,19,5,0,0,63,35,27,0,1,28,17,11,0,0,35,18,16,0,1,137,67,68,1,1,29,12,17,0,0,108,55,51,1,1
95VV30,2364,1751,522,31,60,1151,849,252,15,35,1213,902,270,16,25,1302,978,289,12,23,651,477,154,6,14,651,501,135,6,9,1176,884,261,12,19,588,430,140,6,12,588,454,121,6,7,126,94,28,0,4,63,47,14,0,2,63,47,14,0,2,1062,773,233,19,37,500,372,98,9,21,562,401,135,10,16,740,553,143,13,31,396,294,77,7,18,344,259,66,6,13,32,25,4,2,1,19,16,1,2,0,13,9,3,0,1,73,57,15,1,0,28,23,5,0,0,45,34,10,1,0,95,65,24,3,3,34,25,7,0,2,61,40,17,3,1,122,73,47,0,2,23,14,8,0,1,99,59,39,0,1
95WW01,2268,480,1558,43,187,1048,207,708,21,112,1220,273,850,22,75,1138,244,787,26,81,570,101,406,14,49,568,143,381,12,32,970,193,700,22,55,486,84,358,12,32,484,109,342,10,23,168,51,87,4,26,84,17,48,2,17,84,34,39,2,9,1130,236,771,17,106,478,106,302,7,63,652,130,469,10,43,666,155,412,10,89,328,77,192,5,54,338,78,220,5,35,28,5,22,0,1,13,3,10,0,0,15,2,12,0,1,92,23,63,2,4,37,8,26,0,3,55,15,37,2,1,132,22,101,1,8,47,7,33,1,6,85,15,68,0,2,212,31,173,4,4,53,11,41,1,0,159,20,132,3,4
95WW02,2915,129,2607,20,159,1356,57,1208,12,79,1559,72,1399,8,80,1668,81,1513,12,62,831,40,747,8,36,837,41,766,4,26,1446,55,1341,9,41,723,27,665,5,26,723,28,676,4,15,222,26,172,3,21,108,13,82,3,10,114,13,90,0,11,1247,48,1094,8,97,525,17,461,4,43,722,31,633,4,54,771,29,653,6,83,383,14,327,3,39,388,15,326,3,44,20,3,17,0,0,6,0,6,0,0,14,3,11,0,0,99,6,87,0,6,34,1,30,0,3,65,5,57,0,3,153,6,141,2,4,55,1,52,1,1,98,5,89,1,3,204,4,196,0,4,47,1,46,0,0,157,3,150,0,4
95WW03,2881,186,2472,17,206,1388,89,1175,9,115,1493,97,1297,8,91,1596,96,1385,10,105,796,46,680,6,64,800,50,705,4,41,1334,77,1187,10,60,665,35,585,6,39,669,42,602,4,21,262,19,198,0,45,131,11,95,0,25,131,8,103,0,20,1285,90,1087,7,101,592,43,495,3,51,693,47,592,4,50,783,62,636,2,83,411,31,336,1,43,372,31,300,1,40,23,1,19,3,0,11,1,8,2,0,12,0,11,1,0,101,12,83,0,6,49,5,42,0,2,52,7,41,0,4,157,8,139,1,9,62,5,52,0,5,95,3,87,1,4,221,7,210,1,3,59,1,57,0,1,162,6,153,1,2
95WW04,2237,245,1804,13,175,1084,97,881,7,99,1153,148,923,6,76,1420,171,1148,11,90,709,71,573,6,59,711,100,575,5,31,1244,136,1041,9,58,621,60,519,5,37,623,76,522,4,21,176,35,107,2,32,88,11,54,1,22,88,24,53,1,10,817,74,656,2,85,375,26,308,1,40,442,48,348,1,45,535,43,423,2,67,288,14,240,1,33,247,29,183,1,34,23,5,17,0,1,15,4,10,0,1,8,1,7,0,0,72,12,55,0,5,19,4,14,0,1,53,8,41,0,4,86,6,73,0,7,32,3,25,0,4,54,3,48,0,3,101,8,88,0,5,21,1,19,0,1,80,7,69,0,4
95WW05,2262,639,1464,39,120,1069,281,690,21,77,1193,358,774,18,43,1248,343,824,30,51,622,155,415,16,36,626,188,409,14,15,1126,303,752,29,42,563,141,377,16,29,563,162,375,13,13,122,40,72,1,9,59,14,38,0,7,63,26,34,1,2,1014,296,640,9,69,447,126,275,5,41,567,170,365,4,28,643,203,380,5,55,336,100,198,3,35,307,103,182,2,20,25,6,15,1,3,13,4,6,1,2,12,2,9,0,1,63,22,37,0,4,25,10,14,0,1,38,12,23,0,3,101,28,67,1,5,32,7,22,1,2,69,21,45,0,3,182,37,141,2,2,41,5,35,0,1,141,32,106,2,1
95WW06,2506,110,2259,17,120,1242,56,1108,6,72,1264,54,1151,11,48,1677,80,1529,12,56,836,40,759,5,32,841,40,770,7,24,1560,64,1436,12,48,780,28,719,5,28,780,36,717,7,20,117,16,93,0,8,56,12,40,0,4,61,4,53,0,4,829,30,730,5,64,406,16,349,1,40,423,14,381,4,24,543,23,467,4,49,302,13,261,0,28,241,10,206,4,21,16,1,12,0,3,8,1,5,0,2,8,0,7,0,1,54,2,50,0,2,24,0,22,0,2,30,2,28,0,0,73,3,63,1,6,37,1,30,1,5,36,2,33,0,1,143,1,138,0,4,35,1,31,0,3,108,0,107,0,1
95WW07,3318,167,2957,19,175,1597,78,1409,10,100,1721,89,1548,9,75,2144,105,1941,12,86,1075,54,968,6,47,1069,51,973,6,39,1996,91,1825,11,69,998,49,906,5,38,998,42,919,6,31,148,14,116,1,17,77,5,62,1,9,71,9,54,0,8,1174,62,1016,7,89,522,24,441,4,53,652,38,575,3,36,788,46,659,4,79,408,16,340,3,49,380,30,319,1,30,29,2,26,0,1,13,1,12,0,0,16,1,14,0,1,75,6,64,0,5,30,2,26,0,2,45,4,38,0,3,101,5,91,2,3,31,3,26,1,1,70,2,65,1,2,181,3,176,1,1,40,2,37,0,1,141,1,139,1,0
95WW08,2085,389,1556,20,120,958,168,719,9,62,1127,221,837,11,58,1298,216,1006,12,64,648,97,511,8,32,650,119,495,4,32,1180,179,940,11,50,591,79,479,7,26,589,100,461,4,24,118,37,66,1,14,57,18,32,1,6,61,19,34,0,8,787,173,550,8,56,310,71,208,1,30,477,102,342,7,26,478,109,317,6,46,223,53,144,1,25,255,56,173,5,21,15,7,7,0,1,7,6,0,0,1,8,1,7,0,0,59,18,37,1,3,22,3,18,0,1,37,15,19,1,2,75,19,53,0,3,21,3,17,0,1,54,16,36,0,2,160,20,136,1,3,37,6,29,0,2,123,14,107,1,1
95WW09,2096,274,1679,27,116,976,121,777,9,69,1120,153,902,18,47,1234,180,995,9,50,618,85,496,5,32,616,95,499,4,18,1138,167,930,9,32,569,76,465,5,23,569,91,465,4,9,96,13,65,0,18,49,9,31,0,9,47,4,34,0,9,862,94,684,18,66,358,36,281,4,37,504,58,403,14,29,514,70,382,9,53,253,26,193,2,32,261,44,189,7,21,11,1,10,0,0,4,0,4,0,0,7,1,6,0,0,61,9,43,3,6,23,4,15,1,3,38,5,28,2,3,105,9,88,2,6,39,4,32,1,2,66,5,56,1,4,171,5,161,4,1,39,2,37,0,0,132,3,124,4,1
95WW10,2284,186,1924,21,153,1056,84,882,11,79,1228,102,1042,10,74,1316,121,1099,15,81,655,54,552,8,41,661,67,547,7,40,1156,107,983,13,53,579,50,494,7,28,577,57,489,6,25,160,14,116,2,28,76,4,58,1,13,84,10,58,1,15,968,65,825,6,72,401,30,330,3,38,567,35,495,3,34,589,45,482,4,58,299,22,243,1,33,290,23,239,3,25,19,5,12,0,2,7,3,4,0,0,12,2,8,0,2,79,4,69,0,6,28,2,25,0,1,51,2,44,0,5,115,3,107,0,5,35,2,29,0,4,80,1,78,0,1,166,8,155,2,1,32,1,29,2,0,134,7,126,0,1
95WW11,2439,1823,528,16,72,1182,882,243,7,50,1257,941,285,9,22,1460,1075,340,8,37,728,523,173,6,26,732,552,167,2,11,1324,983,304,6,31,662,483,153,5,21,662,500,151,1,10,136,92,36,2,6,66,40,20,1,5,70,52,16,1,1,979,748,188,8,35,454,359,70,1,24,525,389,118,7,11,685,556,96,5,28,374,307,46,1,20,311,249,50,4,8,16,6,8,0,2,5,2,3,0,0,11,4,5,0,2,81,65,15,0,1,22,17,5,0,0,59,48,10,0,1,66,46,14,3,3,24,15,6,0,3,42,31,8,3,0,131,75,55,0,1,29,18,10,0,1,102,57,45,0,0
95WW12,1891,76,1635,18,162,860,30,730,9,91,1031,46,905,9,71,792,36,702,4,50,399,17,346,3,33,393,19,356,1,17,638,21,588,3,26,319,10,290,2,17,319,11,298,1,9,154,15,114,1,24,80,7,56,1,16,74,8,58,0,8,1099,40,933,14,112,461,13,384,6,58,638,27,549,8,54,633,25,516,3,89,316,8,258,2,48,317,17,258,1,41,21,2,13,3,3,10,1,5,2,2,11,1,8,1,1,111,1,99,2,9,37,0,33,1,3,74,1,66,1,6,164,9,144,2,9,66,3,58,1,4,98,6,86,1,5,170,3,161,4,2,32,1,30,0,1,138,2,131,4,1
95WW13,2892,90,2603,16,183,1408,40,1247,10,111,1484,50,1356,6,72,1878,59,1712,11,96,933,24,845,8,56,945,35,867,3,40,1680,43,1553,9,75,839,14,773,6,46,841,29,780,3,29,198,16,159,2,21,94,10,72,2,10,104,6,87,0,11,1014,31,891,5,87,475,16,402,2,55,539,15,489,3,32,644,20,548,4,72,364,13,300,2,49,280,7,248,2,23,20,2,14,0,4,12,1,10,0,1,8,1,4,0,3,62,3,50,0,9,20,1,15,0,4,42,2,35,0,5,114,4,108,0,2,49,0,48,0,1,65,4,60,0,1,174,2,171,1,0,30,1,29,0,0,144,1,142,1,0
95WW14,1758,53,1540,13,152,815,22,718,3,72,943,31,822,10,80,701,24,617,4,56,349,8,313,0,28,352,16,304,4,28,560,17,514,2,27,280,6,260,0,14,280,11,254,2,13,141,7,103,2,29,69,2,53,0,14,72,5,50,2,15,1057,29,923,9,96,466,14,405,3,44,591,15,518,6,52,635,19,533,4,79,321,11,269,3,38,314,8,264,1,41,20,0,19,0,1,8,0,8,0,0,12,0,11,0,1,95,2,86,0,7,36,0,32,0,4,59,2,54,0,3,134,4,121,1,8,63,3,58,0,2,71,1,63,1,6,173,4,164,4,1,38,0,38,0,0,135,4,126,4,1
95WW15,2563,1598,811,35,119,1217,745,384,17,71,1346,853,427,18,48,1492,902,509,20,61,745,443,256,9,37,747,459,253,11,24,1348,807,476,17,48,674,395,241,8,30,674,412,235,9,18,144,95,33,3,13,71,48,15,1,7,73,47,18,2,6,1071,696,302,15,58,472,302,128,8,34,599,394,174,7,24,738,491,191,7,49,379,246,97,4,32,359,245,94,3,17,31,24,5,1,1,15,13,2,0,0,16,11,3,1,1,87,62,21,1,3,22,14,7,0,1,65,48,14,1,2,84,56,23,2,3,20,11,7,2,0,64,45,16,0,3,131,63,62,4,2,36,18,15,2,1,95,45,47,2,1
95WW16,2342,984,1208,15,135,1079,446,545,8,80,1263,538,663,7,55,1196,526,609,6,55,595,246,313,3,33,601,280,296,3,22,982,430,507,6,39,492,206,259,3,24,490,224,248,3,15,214,96,102,0,16,103,40,54,0,9,111,56,48,0,7,1146,458,599,9,80,484,200,232,5,47,662,258,367,4,33,709,318,321,4,66,358,162,154,2,40,351,156,167,2,26,26,9,17,0,0,13,5,8,0,0,13,4,9,0,0,105,49,48,3,5,38,14,20,2,2,67,35,28,1,3,116,40,67,2,7,36,12,20,1,3,80,28,47,1,4,190,42,146,0,2,39,7,30,0,2,151,35,116,0,0
95WW17,1886,168,1597,13,108,877,87,722,7,61,1009,81,875,6,47,1058,83,918,8,49,531,41,457,4,29,527,42,461,4,20,924,57,834,7,26,462,26,419,3,14,462,31,415,4,12,134,26,84,1,23,69,15,38,1,15,65,11,46,0,8,828,85,679,5,59,346,46,265,3,32,482,39,414,2,27,501,59,393,1,48,263,39,194,1,29,238,20,199,0,19,12,2,10,0,0,5,0,5,0,0,7,2,5,0,0,67,8,51,2,6,22,3,16,1,2,45,5,35,1,4,96,9,82,0,5,31,3,27,0,1,65,6,55,0,4,152,7,143,2,0,25,1,23,1,0,127,6,120,1,0
95WW18,1836,561,1156,23,96,860,257,536,12,55,976,304,620,11,41,1022,311,656,12,43,512,148,332,6,26,510,163,324,6,17,902,260,602,11,29,451,125,302,6,18,451,135,300,5,11,120,51,54,1,14,61,23,30,0,8,59,28,24,1,6,814,250,500,11,53,348,109,204,6,29,466,141,296,5,24,479,170,262,5,42,236,91,118,3,24,243,79,144,2,18,17,5,8,1,3,8,1,4,1,2,9,4,4,0,1,53,16,31,1,5,28,7,18,1,2,25,9,13,0,3,77,22,51,1,3,30,7,21,1,1,47,15,30,0,2,188,37,148,3,0,46,3,43,0,0,142,34,105,3,0
95WW19,4777,644,3721,61,351,2343,295,1812,32,204,2434,349,1909,29,147,3230,488,2511,42,189,1615,217,1268,22,108,1615,271,1243,20,81,3032,455,2380,41,156,1515,203,1201,21,90,1517,252,1179,20,66,198,33,131,1,33,100,14,67,1,18,98,19,64,0,15,1547,156,1210,19,162,728,78,544,10,96,819,78,666,9,66,1051,122,776,8,145,586,71,421,7,87,465,51,355,1,58,51,6,37,3,5,23,1,17,2,3,28,5,20,1,2,87,7,70,4,6,30,2,23,1,4,57,5,47,3,2,119,7,106,2,4,29,1,27,0,1,90,6,79,2,3,239,14,221,2,2,60,3,56,0,1,179,11,165,2,1
95WW20,6289,2685,3208,88,308,3051,1265,1574,44,168,3238,1420,1634,44,140,4046,1707,2116,65,158,2022,822,1077,33,90,2024,885,1039,32,68,3540,1444,1926,61,109,1769,694,975,32,68,1771,750,951,29,41,506,263,190,4,49,253,128,102,1,22,253,135,88,3,27,2243,978,1092,23,150,1029,443,497,11,78,1214,535,595,12,72,1648,765,747,17,119,844,376,394,8,66,804,389,353,9,53,69,27,32,3,7,35,17,15,1,2,34,10,17,2,5,173,92,70,2,9,44,21,18,2,3,129,71,52,0,6,186,64,109,0,13,63,19,37,0,7,123,45,72,0,6,167,30,134,1,2,43,10,33,0,0,124,20,101,1,2
95WW21,2646,250,2121,38,237,1214,116,944,18,136,1432,134,1177,20,101,1346,162,1058,20,106,670,79,512,11,68,676,83,546,9,38,1092,118,885,14,75,545,56,433,8,48,547,62,452,6,27,254,44,173,6,31,125,23,79,3,20,129,21,94,3,11,1300,88,1063,18,131,544,37,432,7,68,756,51,631,11,63,803,62,624,11,106,387,29,296,5,57,416,33,328,6,49,32,5,24,1,2,18,4,12,0,2,14,1,12,1,0,123,11,99,3,10,38,2,31,1,4,85,9,68,2,6,198,5,180,2,11,75,2,69,1,3,123,3,111,1,8,144,5,136,1,2,26,0,24,0,2,118,5,112,1,0
95WW22,2357,173,1991,31,162,1107,75,936,11,85,1250,98,1055,20,77,1283,113,1074,18,78,633,46,532,9,46,650,67,542,9,32,1090,87,940,17,46,543,37,469,8,29,547,50,471,9,17,193,26,134,1,32,90,9,63,1,17,103,17,71,0,15,1074,60,917,13,84,474,29,404,2,39,600,31,513,11,45,663,40,549,6,68,346,22,285,2,37,317,18,264,4,31,12,0,11,0,1,3,0,3,0,0,9,0,8,0,1,105,10,90,1,4,37,4,32,0,1,68,6,58,1,3,156,7,140,1,8,55,2,52,0,1,101,5,88,1,7,138,3,127,5,3,33,1,32,0,0,105,2,95,5,3
95WW23,2779,763,1711,75,230,1343,362,816,40,125,1436,401,895,35,105,1600,429,1018,45,108,803,199,516,26,62,797,230,502,19,46,1418,373,926,44,75,709,171,469,26,43,709,202,457,18,32,182,56,92,1,33,94,28,47,0,19,88,28,45,1,14,1179,334,693,30,122,540,163,300,14,63,639,171,393,16,59,762,242,405,16,99,394,129,203,8,54,368,113,202,8,45,32,7,16,5,4,17,3,8,4,2,15,4,8,1,2,73,25,39,4,5,30,13,15,0,2,43,12,24,4,3,110,28,69,4,9,47,13,28,2,4,63,15,41,2,5,202,32,164,1,5,52,5,46,0,1,150,27,118,1,4
95WW24,2724,1351,1207,19,147,1263,623,550,7,83,1461,728,657,12,64,1140,534,541,7,58,565,262,267,3,33,575,272,274,4,25,852,399,416,7,30,427,198,208,3,18,425,201,208,4,12,288,135,125,0,28,138,64,59,0,15,150,71,66,0,13,1584,817,666,12,89,698,361,283,4,50,886,456,383,8,39,983,543,364,7,69,515,271,197,3,44,468,272,167,4,25,35,19,13,0,3,11,8,2,0,1,24,11,11,0,2,163,87,71,0,5,53,23,29,0,1,110,64,42,0,4,180,74,93,2,11,67,32,31,1,3,113,42,62,1,8,223,94,125,3,1,52,27,24,0,1,171,67,101,3,0
95WW25,1768,99,1516,24,129,828,48,690,15,75,940,51,826,9,54,736,39,636,12,49,373,20,322,5,26,363,19,314,7,23,612,28,545,12,27,305,13,274,5,13,307,15,271,7,14,124,11,91,0,22,68,7,48,0,13,56,4,43,0,9,1032,60,880,12,80,455,28,368,10,49,577,32,512,2,31,513,33,416,6,58,249,17,189,6,37,264,16,227,0,21,19,2,12,2,3,9,1,6,1,1,10,1,6,1,2,117,7,99,1,10,62,3,51,1,7,55,4,48,0,3,192,8,175,2,7,90,5,79,2,4,102,3,96,0,3,191,10,178,1,2,45,2,43,0,0,146,8,135,1,2
95XX01,4087,393,3333,47,314,1979,172,1608,20,179,2108,221,1725,27,135,2722,263,2268,32,159,1360,117,1133,13,97,1362,146,1135,19,62,2470,218,2097,27,128,1236,98,1050,11,77,1234,120,1047,16,51,252,45,171,5,31,124,19,83,2,20,128,26,88,3,11,1365,130,1065,15,155,619,55,475,7,82,746,75,590,8,73,982,95,746,12,129,522,50,394,7,71,460,45,352,5,58,32,2,27,0,3,13,1,11,0,1,19,1,16,0,2,89,8,74,0,7,29,0,23,0,6,60,8,51,0,1,150,13,123,1,13,31,1,26,0,4,119,12,97,1,9,112,12,95,2,3,24,3,21,0,0,88,9,74,2,3
95XX02,2075,241,1654,15,165,972,98,765,5,104,1103,143,889,10,61,1322,172,1066,9,75,658,68,538,3,49,664,104,528,6,26,1214,149,1000,8,57,607,58,506,3,40,607,91,494,5,17,108,23,66,1,18,51,10,32,0,9,57,13,34,1,9,753,69,588,6,90,314,30,227,2,55,439,39,361,4,35,405,45,282,4,74,213,24,138,1,50,192,21,144,3,24,21,0,18,1,2,13,0,10,1,2,8,0,8,0,0,51,5,42,0,4,20,1,18,0,1,31,4,24,0,3,101,10,83,1,7,30,3,25,0,2,71,7,58,1,5,175,9,163,0,3,38,2,36,0,0,137,7,127,0,3
95XX03,2240,207,1830,31,172,1060,96,866,16,82,1180,111,964,15,90,1528,139,1273,19,97,762,70,632,10,50,766,69,641,9,47,1426,125,1203,18,80,713,65,598,9,41,713,60,605,9,39,102,14,70,1,17,49,5,34,1,9,53,9,36,0,8,712,68,557,12,75,298,26,234,6,32,414,42,323,6,43,452,45,342,6,59,232,18,184,3,27,220,27,158,3,32,19,3,12,1,3,6,1,4,0,1,13,2,8,1,2,40,3,32,0,5,12,1,10,0,1,28,2,22,0,4,83,9,64,3,7,23,5,14,2,2,60,4,50,1,5,118,8,107,2,1,25,1,22,1,1,93,7,85,1,0
