GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95XX12,2540,368,1866,22,284,136,16,101,0,19,2483,368,1827,19,269,2172,243,1681,17,231,273,119,126,2,26,0,0,0,0,0,0,0,0,0,0,38,6,20,0,12,54,10,30,5,9
95XX13,2770,318,2129,35,288,196,15,156,2,23,2684,309,2065,32,278,2353,192,1897,27,237,315,108,165,5,37,0,0,0,0,0,5,5,0,0,0,11,4,3,0,4,52,17,18,7,10
95XX14,2477,536,1676,48,217,134,19,97,1,17,2449,538,1663,45,203,2082,387,1492,36,167,357,151,165,8,33,2,0,0,0,2,0,0,0,0,0,8,0,6,1,1,49,14,15,9,11
95XX15,2449,190,1948,21,290,480,24,381,0,75,1991,174,1581,20,216,1859,131,1505,18,205,121,33,75,2,11,4,4,0,0,0,2,2,0,0,0,5,4,1,0,0,14,3,6,2,3
95XX16,3005,228,2491,35,251,283,24,229,2,28,2788,211,2322,31,224,2549,157,2154,28,210,223,49,159,3,12,2,2,0,0,0,0,0,0,0,0,14,3,9,0,2,33,6,18,6,3
95XX17,3022,644,1802,63,513,374,74,218,6,76,2650,555,1607,45,443,2176,297,1459,34,386,271,119,121,7,24,127,111,7,2,7,8,5,2,0,1,68,23,18,2,25,87,30,30,14,13
95XX18,3012,838,1715,40,419,315,72,198,0,45,2740,781,1555,34,370,2350,555,1432,30,333,354,208,116,4,26,11,10,0,0,1,0,0,0,0,0,25,8,7,0,10,90,26,29,7,28
95XX19,2675,606,1790,17,262,227,36,158,2,31,2554,599,1707,11,237,2193,443,1539,9,202,336,147,164,2,23,0,0,0,0,0,0,0,0,0,0,25,9,4,0,12,38,7,21,4,6
95XX20,3434,636,2142,78,578,587,101,349,8,129,2782,529,1763,44,446,2570,420,1685,40,425,188,98,75,1,14,8,5,1,0,2,0,0,0,0,0,16,6,2,3,5,135,23,71,31,10
95XX21,2846,516,2022,40,268,267,54,166,3,44,2701,493,1942,37,229,2302,320,1750,32,200,380,165,184,5,26,6,5,1,0,0,0,0,0,0,0,13,3,7,0,3,27,3,14,3,7
95XX22,2215,280,1672,23,240,329,30,239,3,57,1867,231,1437,16,183,1744,175,1396,12,161,100,42,39,4,15,8,8,0,0,0,0,0,0,0,0,15,6,2,0,7,50,27,12,7,4
95XX23,3155,501,2201,53,400,494,73,336,8,77,2578,364,1863,28,323,2349,259,1780,23,287,168,66,75,4,23,23,22,1,0,0,3,1,2,0,0,35,16,5,1,13,131,73,34,19,5
95XX24,2705,350,2086,39,230,308,29,245,3,31,2438,335,1876,26,201,2228,247,1768,24,189,192,79,101,2,10,6,5,1,0,0,0,0,0,0,0,12,4,6,0,2,38,10,10,11,7
95XX25,2469,293,1755,27,394,476,46,360,1,69,2023,254,1420,25,324,1859,180,1348,25,306,122,45,63,0,14,14,14,0,0,0,7,7,0,0,0,21,8,9,0,4,17,3,4,2,8
95YY01,2508,1107,1335,16,50,562,234,310,2,16,1982,894,1040,14,34,1438,438,967,12,21,495,426,65,2,2,4,4,0,0,0,5,4,0,0,1,40,22,8,0,10,11,8,2,1,0
95YY02,2283,1260,920,29,74,631,302,297,3,29,1661,964,631,21,45,1127,498,582,18,29,476,433,34,3,6,13,12,1,0,0,9,5,1,0,3,36,16,13,0,7,30,17,2,7,4
95YY03,3177,2092,1000,17,68,706,453,230,4,19,2517,1681,776,12,48,1563,816,714,8,25,920,856,51,2,11,1,1,0,0,0,11,7,0,0,4,22,1,11,2,8,28,16,5,4,3
95YY04,3489,2894,470,17,108,788,654,110,1,23,2747,2290,357,17,83,1553,1167,325,13,48,979,941,21,4,13,134,133,0,0,1,11,10,0,0,1,70,39,11,0,20,28,18,7,0,3
95YY05,1675,1080,520,17,58,334,202,123,0,9,1377,911,403,16,47,859,453,369,14,23,435,397,27,2,9,35,34,0,0,1,3,3,0,0,0,45,24,7,0,14,17,9,0,6,2
95YY06,2394,1938,397,13,46,684,537,136,0,11,1736,1429,262,11,34,891,617,253,8,13,808,790,9,3,6,4,4,0,0,0,7,7,0,0,0,26,11,0,0,15,9,5,0,3,1
95YY07,2916,2367,520,3,26,653,482,162,0,9,2295,1915,361,2,17,1155,818,319,2,16,1092,1053,38,0,1,21,21,0,0,0,16,16,0,0,0,11,7,4,0,0,39,37,0,2,0
95YY08,2231,1543,652,8,28,710,513,184,4,9,1535,1043,471,4,17,944,478,452,2,12,573,554,17,1,1,1,1,0,0,0,1,1,0,0,0,16,9,2,1,4,24,21,1,0,2
95YY09,2315,537,1665,37,76,505,145,337,6,17,1816,386,1349,29,52,1486,162,1269,18,37,206,122,68,9,7,60,58,0,2,0,0,0,0,0,0,64,44,12,0,8,33,19,2,4,8
95YY10,2142,965,1147,3,27,418,198,216,1,3,1758,797,936,2,23,1280,370,887,2,21,477,426,49,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,8,0,3
95YY11,2046,1473,544,7,22,584,395,182,3,4,1484,1096,366,4,18,899,545,335,4,15,527,496,29,0,2,48,48,0,0,0,5,5,0,0,0,5,2,2,0,1,11,10,1,0,0
95YY12,2836,1558,1215,13,50,642,325,293,5,19,2232,1260,934,7,31,1424,552,846,4,22,735,645,83,1,6,41,41,0,0,0,6,6,0,0,0,26,16,5,2,3,24,16,6,1,1
95YY13,2833,2542,246,4,41,644,598,39,1,6,2226,1981,208,2,35,1324,1108,193,1,22,811,796,9,1,5,57,57,0,0,0,11,10,0,0,1,23,10,6,0,7,22,17,1,1,3
95YY14,3096,2732,295,21,48,639,550,74,1,14,2489,2213,222,19,35,1306,1063,204,16,23,1119,1097,17,3,2,33,28,0,0,5,9,8,0,0,1,22,17,1,0,4,29,26,2,1,0
95YY15,2033,1552,418,5,58,653,504,134,0,15,1397,1069,284,4,40,854,569,258,4,23,410,381,21,0,8,69,69,0,0,0,18,17,1,0,0,46,33,4,0,9,19,13,2,1,3
95YY16,2392,1539,829,5,19,560,352,201,0,7,1853,1210,628,3,12,1146,535,599,3,9,689,657,29,0,3,8,8,0,0,0,7,7,0,0,0,3,3,0,0,0,26,22,2,2,0
95YY17,2350,2132,195,2,21,621,537,76,0,8,1759,1625,120,2,12,797,683,106,1,7,953,938,10,1,4,0,0,0,0,0,2,1,0,0,1,7,3,4,0,0,30,26,1,0,3
95YY18,2374,1840,511,2,21,645,504,136,0,5,1781,1388,376,1,16,954,594,352,1,7,808,783,23,0,2,7,7,0,0,0,0,0,0,0,0,12,4,1,0,7,17,14,2,1,0
95YY19,1496,1099,351,5,41,391,263,113,1,14,1115,847,237,4,27,647,426,207,3,11,348,323,23,1,1,60,59,0,0,1,0,0,0,0,0,60,39,7,0,14,16,12,4,0,0
95YY20,2330,2229,88,3,10,542,501,38,0,3,1829,1769,50,3,7,728,676,46,0,6,1089,1082,4,3,0,6,6,0,0,0,3,3,0,0,0,3,2,0,0,1,16,16,0,0,0
95YY21,2440,1643,762,17,18,674,439,224,9,2,1783,1218,541,8,16,977,470,488,4,15,802,747,53,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,15,14,0,1,0
95ZZ01,2760,1296,1409,16,39,609,272,324,2,11,2176,1043,1093,11,29,1491,473,983,10,25,682,569,108,1,4,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,8,2,2,3,1
95ZZ02,1827,1726,88,2,11,537,506,24,0,7,1308,1237,67,0,4,592,535,56,0,1,713,699,11,0,3,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,1,2,0
95ZZ03,2109,1323,768,1,17,571,355,210,0,6,1531,956,563,0,12,871,362,503,0,6,599,543,55,0,1,8,8,0,0,0,2,0,1,0,1,51,43,4,0,4,31,27,2,1,1
95ZZ04,2670,676,1960,17,17,815,223,585,0,7,1857,459,1381,7,10,1542,215,1313,4,10,306,240,63,3,0,1,1,0,0,0,0,0,0,0,0,8,3,5,0,0,27,5,7,14,1
95ZZ05,2187,1028,1131,3,25,647,278,353,2,14,1562,763,787,1,11,1015,278,725,1,11,545,485,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0
95ZZ06,1714,1606,89,7,12,603,576,23,1,3,1125,1049,66,1,9,541,472,61,1,7,581,576,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,10,5,0,5,0
95ZZ07,2807,2037,734,1,35,729,541,184,0,4,2097,1515,552,1,29,1139,619,501,0,19,949,895,48,1,5,1,0,0,0,1,0,0,0,0,0,8,1,3,0,4,7,4,1,0,2
95ZZ08,2593,1764,803,5,21,795,476,311,1,7,1819,1306,496,3,14,955,496,446,2,11,853,800,50,1,2,2,2,0,0,0,0,0,0,0,0,9,8,0,0,1,7,4,2,1,0
95ZZ09,2269,1046,1185,2,36,715,355,342,0,18,1560,695,846,1,18,1143,327,803,1,12,388,350,36,0,2,14,11,1,0,2,3,3,0,0,0,12,4,6,0,2,12,6,5,1,0
95ZZ10,3179,2808,329,15,27,605,526,69,0,10,2631,2332,265,17,17,1138,895,222,10,11,1459,1413,35,6,5,11,11,0,0,0,6,6,0,0,0,17,7,8,1,1,12,9,1,2,0
95ZZ11,2223,1554,650,4,15,697,488,201,2,6,1552,1087,454,2,9,852,408,433,2,9,697,678,19,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,4,3,1,0,0
95ZZ12,2190,1331,836,2,21,609,383,214,0,12,1593,958,624,2,9,1119,538,574,1,6,470,416,50,1,3,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,12,6,6,0,0
95ZZ13,2533,529,1925,12,67,620,119,481,0,20,1930,422,1454,10,44,1613,229,1340,10,34,304,189,111,0,4,6,3,2,0,1,1,0,0,0,1,6,1,1,0,4,14,1,6,2,5
95ZZ14,3232,3010,194,7,21,714,651,56,2,5,2549,2391,138,4,16,1111,984,117,2,8,1305,1281,17,2,5,130,124,3,0,3,0,0,0,0,0,3,2,1,0,0,17,14,1,2,0
95ZZ15,2288,1188,1065,10,25,591,314,269,0,8,1731,898,810,7,16,1211,440,757,2,12,516,455,53,5,3,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,10,5,1,3,1
95ZZ16,3262,2949,256,13,44,714,644,63,0,7,2577,2336,191,12,38,1132,945,165,1,21,1431,1378,26,11,16,9,9,0,0,0,0,0,0,0,0,5,4,0,0,1,31,17,4,5,5
