GeographyCode,LC3303NI0001,LC3303NI0002,LC3303NI0003,LC3303NI0004,LC3303NI0005,LC3303NI0006,LC3303NI0007,LC3303NI0008,LC3303NI0009,LC3303NI0010,LC3303NI0011,LC3303NI0012,LC3303NI0013,LC3303NI0014,LC3303NI0015,LC3303NI0016,LC3303NI0017,LC3303NI0018,LC3303NI0019,LC3303NI0020,LC3303NI0021,LC3303NI0022,LC3303NI0023,LC3303NI0024,LC3303NI0025,LC3303NI0026,LC3303NI0027
95WW19S1,1872,169,1703,1472,79,1393,400,90,310,1505,99,1406,122,27,95,1383,72,1311,367,70,297,278,63,215,89,7,82
95WW19S2,2047,26,2021,1862,18,1844,185,8,177,1875,14,1861,76,0,76,1799,14,1785,172,12,160,109,8,101,63,4,59
95WW19S3,2306,64,2242,2068,40,2028,238,24,214,2091,39,2052,94,3,91,1997,36,1961,215,25,190,144,21,123,71,4,67
95WW20S1,1827,96,1731,1558,56,1502,269,40,229,1551,62,1489,78,11,67,1473,51,1422,276,34,242,191,29,162,85,5,80
95WW20S2,4574,183,4391,4160,136,4024,414,47,367,4144,140,4004,138,12,126,4006,128,3878,430,43,387,276,35,241,154,8,146
95WW20S3,1937,41,1896,1710,29,1681,227,12,215,1713,32,1681,77,5,72,1636,27,1609,224,9,215,150,7,143,74,2,72
95WW21S1,1481,534,947,1027,319,708,454,215,239,995,311,684,79,34,45,916,277,639,486,223,263,375,181,194,111,42,69
95WW21S2,2026,319,1707,1721,224,1497,305,95,210,1696,217,1479,80,23,57,1616,194,1422,330,102,228,225,72,153,105,30,75
95WW22S1,1414,150,1264,1157,90,1067,257,60,197,1148,84,1064,69,7,62,1079,77,1002,266,66,200,188,53,135,78,13,65
95WW22S2,1571,385,1186,1157,244,913,414,141,273,1124,226,898,66,18,48,1058,208,850,447,159,288,348,123,225,99,36,63
95WW23S1,2042,376,1666,1665,231,1434,377,145,232,1676,238,1438,91,29,62,1585,209,1376,366,138,228,286,116,170,80,22,58
95WW23S2,1398,93,1305,1207,60,1147,191,33,158,1238,66,1172,76,10,66,1162,56,1106,160,27,133,115,23,92,45,4,41
95WW24S1,1498,380,1118,1108,225,883,390,155,235,1110,223,887,86,23,63,1024,200,824,388,157,231,304,132,172,84,25,59
95WW24S2,1926,686,1240,1477,471,1006,449,215,234,1436,443,993,92,36,56,1344,407,937,490,243,247,357,179,178,133,64,69
95WW25W1,2071,727,1344,1374,358,1016,697,369,328,1349,345,1004,109,45,64,1240,300,940,722,382,340,588,324,264,134,58,76
95XX01S1,1730,38,1692,1495,27,1468,235,11,224,1495,24,1471,73,0,73,1422,24,1398,235,14,221,162,11,151,73,3,70
95XX01S2,1930,34,1896,1726,24,1702,204,10,194,1753,26,1727,73,3,70,1680,23,1657,177,8,169,131,7,124,46,1,45
95XX01S3,1599,90,1509,1384,62,1322,215,28,187,1395,61,1334,77,8,69,1318,53,1265,204,29,175,138,20,118,66,9,57
95XX02W1,2573,159,2414,2183,84,2099,390,75,315,2260,95,2165,145,19,126,2115,76,2039,313,64,249,245,56,189,68,8,60
95XX03S1,1246,60,1186,1011,29,982,235,31,204,1031,29,1002,75,5,70,956,24,932,215,31,184,160,26,134,55,5,50
95XX03S2,1475,54,1421,1252,42,1210,223,12,211,1258,42,1216,72,3,69,1186,39,1147,217,12,205,151,9,142,66,3,63
95XX04S1,1687,61,1626,1424,37,1387,263,24,239,1415,39,1376,68,4,64,1347,35,1312,272,22,250,195,20,175,77,2,75
95XX04S2,1934,101,1833,1638,65,1573,296,36,260,1621,66,1555,79,7,72,1542,59,1483,313,35,278,217,29,188,96,6,90
95XX05W1,2591,469,2122,1967,300,1667,624,169,455,2000,296,1704,168,35,133,1832,261,1571,591,173,418,456,134,322,135,39,96
95XX06S1,1724,366,1358,1385,249,1136,339,117,222,1392,241,1151,101,21,80,1291,220,1071,332,125,207,238,96,142,94,29,65
95XX06S2,2054,313,1741,1709,205,1504,345,108,237,1695,204,1491,91,25,66,1604,179,1425,359,109,250,254,83,171,105,26,79
95XX07S1,1420,109,1311,1127,54,1073,293,55,238,1166,66,1100,99,18,81,1067,48,1019,254,43,211,194,37,157,60,6,54
95XX07S2,1425,201,1224,1087,58,1029,338,143,195,1134,73,1061,108,25,83,1026,48,978,291,128,163,230,118,112,61,10,51
95XX08S1,1323,133,1190,1080,69,1011,243,64,179,1111,80,1031,86,23,63,1025,57,968,212,53,159,157,41,116,55,12,43
95XX08S2,1267,131,1136,967,62,905,300,69,231,1022,83,939,103,28,75,919,55,864,245,48,197,197,41,156,48,7,41
95XX09S1,1280,157,1123,925,46,879,355,111,244,960,73,887,103,35,68,857,38,819,320,84,236,252,76,176,68,8,60
95XX09S2,1429,146,1283,1144,69,1075,285,77,208,1166,85,1081,79,22,57,1087,63,1024,263,61,202,206,55,151,57,6,51
95XX10S1,1777,358,1419,1509,260,1249,268,98,170,1503,254,1249,72,16,56,1431,238,1193,274,104,170,196,82,114,78,22,56
95XX10S2,1840,90,1750,1632,67,1565,208,23,185,1620,62,1558,65,2,63,1555,60,1495,220,28,192,143,21,122,77,7,70
95XX10S3,1204,237,967,999,180,819,205,57,148,961,170,791,46,9,37,915,161,754,243,67,176,159,48,111,84,19,65
95XX11S1,2443,237,2206,2100,156,1944,343,81,262,2071,155,1916,97,14,83,1974,141,1833,372,82,290,246,67,179,126,15,111
95XX11S2,2269,160,2109,1971,105,1866,298,55,243,1975,111,1864,87,12,75,1888,99,1789,294,49,245,211,43,168,83,6,77
95XX11S3,1535,403,1132,1175,270,905,360,133,227,1143,265,878,65,19,46,1078,246,832,392,138,254,295,114,181,97,24,73
95XX12W1,2430,78,2352,2043,32,2011,387,46,341,2104,46,2058,143,14,129,1961,32,1929,326,32,294,244,32,212,82,0,82
95XX13W1,2735,111,2624,2258,45,2213,477,66,411,2354,72,2282,181,29,152,2173,43,2130,381,39,342,296,37,259,85,2,83
95XX14W1,2403,61,2342,2096,33,2063,307,28,279,2139,42,2097,129,12,117,2010,30,1980,264,19,245,178,16,162,86,3,83
95XX15W1,2433,595,1838,1807,356,1451,626,239,387,1775,352,1423,116,30,86,1659,322,1337,658,243,415,510,209,301,148,34,114
95XX16W1,2995,180,2815,2317,76,2241,678,104,574,2363,88,2275,188,24,164,2175,64,2111,632,92,540,490,80,410,142,12,130
95XX17S1,1469,557,912,1214,420,794,255,137,118,1167,394,773,61,29,32,1106,365,741,302,163,139,194,108,86,108,55,53
95XX17S2,1527,215,1312,1282,129,1153,245,86,159,1298,148,1150,85,29,56,1213,119,1094,229,67,162,160,57,103,69,10,59
95XX18W1,2847,561,2286,2301,347,1954,546,214,332,2320,362,1958,144,47,97,2176,315,1861,527,199,328,402,167,235,125,32,93
95XX19W1,2633,227,2406,2209,122,2087,424,105,319,2248,128,2120,146,22,124,2102,106,1996,385,99,286,278,83,195,107,16,91
95XX20S1,1945,497,1448,1474,300,1174,471,197,274,1462,296,1166,89,26,63,1373,270,1103,483,201,282,382,171,211,101,30,71
95XX20S2,1160,190,970,1039,145,894,121,45,76,1037,146,891,45,11,34,992,135,857,123,44,79,76,34,42,47,10,37
95XX21W1,2713,173,2540,2234,94,2140,479,79,400,2328,111,2217,181,24,157,2147,87,2060,385,62,323,298,55,243,87,7,80
95XX22W1,2215,349,1866,1747,240,1507,468,109,359,1722,229,1493,103,17,86,1619,212,1407,493,120,373,365,92,273,128,28,100
95XX23W1,3065,580,2485,2470,378,2092,595,202,393,2450,381,2069,144,41,103,2306,340,1966,615,199,416,451,161,290,164,38,126
95XX24S1,1336,84,1252,1091,50,1041,245,34,211,1096,50,1046,67,6,61,1029,44,985,240,34,206,178,28,150,62,6,56
95XX24S2,1369,119,1250,1033,47,986,336,72,264,1063,50,1013,85,11,74,978,39,939,306,69,237,251,61,190,55,8,47
95XX25W1,2445,610,1835,1887,384,1503,558,226,332,1864,375,1489,129,41,88,1735,334,1401,581,235,346,429,185,244,152,50,102
95YY01W1,2503,138,2365,1996,64,1932,507,74,433,2022,67,1955,118,10,108,1904,57,1847,481,71,410,389,64,325,92,7,85
95YY02W1,2151,330,1821,1609,175,1434,542,155,387,1619,172,1447,112,20,92,1507,152,1355,532,158,374,430,135,295,102,23,79
95YY03W1,3115,90,3025,2595,47,2548,520,43,477,2587,40,2547,131,5,126,2456,35,2421,528,50,478,389,38,351,139,12,127
95YY04W1,3433,397,3036,2748,247,2501,685,150,535,2755,237,2518,151,22,129,2604,215,2389,678,160,518,534,128,406,144,32,112
95YY05W1,1630,321,1309,1217,193,1024,413,128,285,1232,201,1031,96,26,70,1136,175,961,398,120,278,317,102,215,81,18,63
95YY06W1,2389,268,2121,1862,133,1729,527,135,392,1849,136,1713,106,23,83,1743,113,1630,540,132,408,421,112,309,119,20,99
95YY07W1,2916,100,2816,2303,41,2262,613,59,554,2298,32,2266,122,2,120,2176,30,2146,618,68,550,491,57,434,127,11,116
95YY08W1,2231,190,2041,1773,110,1663,458,80,378,1781,103,1678,106,11,95,1675,92,1583,450,87,363,352,69,283,98,18,80
95YY09W1,2250,372,1878,1669,221,1448,581,151,430,1701,228,1473,138,29,109,1563,199,1364,549,144,405,443,122,321,106,22,84
95YY10W1,2140,53,2087,1754,21,1733,386,32,354,1775,25,1750,89,4,85,1686,21,1665,365,28,337,297,28,269,68,0,68
95YY11W1,2046,399,1647,1529,219,1310,517,180,337,1512,203,1309,87,20,67,1425,183,1242,534,196,338,430,160,270,104,36,68
95YY12W1,2748,150,2598,2289,87,2202,459,63,396,2316,89,2227,127,11,116,2189,78,2111,432,61,371,332,52,280,100,9,91
95YY13S1,1488,211,1277,1222,148,1074,266,63,203,1223,147,1076,65,9,56,1158,138,1020,265,64,201,201,54,147,64,10,54
95YY13S2,1345,317,1028,942,174,768,403,143,260,936,167,769,78,19,59,858,148,710,409,150,259,325,124,201,84,26,58
95YY14S1,1530,194,1336,1218,129,1089,312,65,247,1213,129,1084,61,13,48,1152,116,1036,317,65,252,251,52,199,66,13,53
95YY14S2,1564,171,1393,1274,110,1164,290,61,229,1282,111,1171,59,12,47,1223,99,1124,282,60,222,231,49,182,51,11,40
95YY15S1,364,82,282,236,31,205,128,51,77,242,36,206,30,10,20,212,26,186,122,46,76,98,41,57,24,5,19
95YY15S2,1669,553,1116,1263,377,886,406,176,230,1246,364,882,86,36,50,1160,328,832,423,189,234,320,140,180,103,49,54
95YY16W1,2390,70,2320,1934,29,1905,456,41,415,1936,32,1904,94,6,88,1842,26,1816,454,38,416,362,35,327,92,3,89
95YY17W1,2350,102,2248,1895,48,1847,455,54,401,1876,50,1826,98,12,86,1778,38,1740,474,52,422,357,42,315,117,10,107
95YY18W1,2374,117,2257,1910,62,1848,464,55,409,1906,63,1843,105,12,93,1801,51,1750,468,54,414,359,43,316,109,11,98
95YY19W1,1479,371,1108,1038,198,840,441,173,268,1049,199,850,83,25,58,966,174,792,430,172,258,358,148,210,72,24,48
95YY20W1,2330,112,2218,1834,50,1784,496,62,434,1847,48,1799,106,5,101,1741,43,1698,483,64,419,390,57,333,93,7,86
95YY21W1,2437,125,2312,2013,68,1945,424,57,367,2029,73,1956,105,10,95,1924,63,1861,408,52,356,319,47,272,89,5,84
95ZZ01W1,2760,193,2567,2167,126,2041,593,67,526,2144,126,2018,127,11,116,2017,115,1902,616,67,549,466,56,410,150,11,139
95ZZ02W1,1827,600,1227,1279,372,907,548,228,320,1247,360,887,81,31,50,1166,329,837,580,240,340,467,197,270,113,43,70
95ZZ03W1,2073,456,1617,1414,240,1174,659,216,443,1393,237,1156,101,26,75,1292,211,1081,680,219,461,558,190,368,122,29,93
95ZZ04W1,2628,196,2432,2036,112,1924,592,84,508,2015,103,1912,116,9,107,1899,94,1805,613,93,520,476,75,401,137,18,119
95ZZ05W1,2187,235,1952,1674,128,1546,513,107,406,1662,127,1535,99,16,83,1563,111,1452,525,108,417,414,91,323,111,17,94
95ZZ06W1,1714,709,1005,1170,443,727,544,266,278,1117,415,702,85,41,44,1032,374,658,597,294,303,459,225,234,138,69,69
95ZZ07W1,2807,355,2452,2195,247,1948,612,108,504,2164,230,1934,117,13,104,2047,217,1830,643,125,518,495,95,400,148,30,118
95ZZ08W1,2587,273,2314,1940,148,1792,647,125,522,1927,154,1773,123,18,105,1804,136,1668,660,119,541,524,107,417,136,12,124
95ZZ09W1,2243,453,1790,1654,267,1387,589,186,403,1658,256,1402,112,27,85,1546,229,1317,585,197,388,477,159,318,108,38,70
95ZZ10W1,3169,533,2636,2536,362,2174,633,171,462,2502,333,2169,134,24,110,2368,309,2059,667,200,467,499,147,352,168,53,115
95ZZ11W1,2223,144,2079,1724,60,1664,499,84,415,1756,72,1684,125,18,107,1631,54,1577,467,72,395,374,66,308,93,6,87
95ZZ12W1,2190,421,1769,1550,247,1303,640,174,466,1521,231,1290,102,19,83,1419,212,1207,669,190,479,538,155,383,131,35,96
95ZZ13W1,2533,159,2374,2005,91,1914,528,68,460,1990,91,1899,109,13,96,1881,78,1803,543,68,475,419,55,364,124,13,111
95ZZ14S1,1779,279,1500,1426,214,1212,353,65,288,1416,201,1215,73,7,66,1343,194,1149,363,78,285,280,58,222,83,20,63
95ZZ14S2,1356,131,1225,1066,77,989,290,54,236,1096,85,1011,70,10,60,1026,75,951,260,46,214,220,44,176,40,2,38
95ZZ15W1,2288,179,2109,1737,81,1656,551,98,453,1734,96,1638,95,21,74,1639,75,1564,554,83,471,456,77,379,98,6,92
95ZZ16S1,1908,283,1625,1594,208,1386,314,75,239,1573,203,1370,66,12,54,1507,191,1316,335,80,255,248,63,185,87,17,70
95ZZ16S2,1323,320,1003,907,155,752,416,165,251,915,154,761,74,27,47,841,127,714,408,166,242,342,138,204,66,28,38
