GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
N00003191,368,856,0.43
N00003192,410,24,17.40
N00003193,378,796,0.47
N00003194,426,796,0.54
N00003195,545,2026,0.27
N00003196,439,24,18.33
N00003197,347,245,1.41
N00003198,314,7,46.20
N00003199,471,1786,0.26
N00003200,399,1322,0.30
N00003201,444,474,0.94
N00003202,436,1486,0.29
N00003203,356,532,0.67
N00003204,520,21,25.18
N00003205,507,274,1.85
N00003206,318,457,0.70
N00003207,408,714,0.57
N00003208,393,156,2.52
N00003209,1247,324,3.84
N00003210,278,15,18.03
N00003211,266,7,37.54
N00003212,355,12,30.18
N00003213,237,3,81.66
N00003214,219,3,70.52
N00003215,261,6,42.03
N00003216,384,1021,0.38
N00003217,325,1434,0.23
N00003218,534,1492,0.36
N00003219,810,3637,0.22
N00003220,354,243,1.46
N00003221,285,14,19.71
N00003222,329,37,8.78
N00003223,290,5,52.95
N00003224,257,7,38.90
N00003225,291,14,20.26
N00003226,269,17,15.96
N00003227,228,27,8.38
N00003228,318,12,25.95
N00003229,217,14,15.49
N00003230,218,14,16.14
N00003231,179,48,3.69
N00003232,480,1353,0.35
N00003233,375,601,0.62
N00003234,546,2343,0.23
N00003235,568,1431,0.40
N00003236,456,17,26.96
N00003237,995,1850,0.54
N00003238,569,7665,0.07
N00003239,438,4243,0.10
N00003240,792,1134,0.70
N00003241,377,894,0.42
N00003242,319,456,0.70
N00003243,444,802,0.55
N00003244,331,686,0.48
N00003245,476,865,0.55
N00003246,810,99,8.20
N00003247,820,569,1.44
N00003248,347,248,1.40
N00003249,412,18,23.26
N00003250,309,8,36.62
N00003251,308,7,45.72
N00003252,346,7,51.71
N00003253,299,7,41.21
N00003254,247,9,28.01
N00003255,354,8,44.86
N00003256,370,23,16.02
N00003257,344,7,51.91
N00003258,547,85,6.40
N00003259,323,6,49.86
N00003260,384,9,45.00
N00003261,456,16,28.24
N00003262,364,512,0.71
N00003263,417,737,0.57
N00003264,418,975,0.43
N00003265,381,886,0.43
N00003266,356,722,0.49
N00003267,408,727,0.56
N00003268,344,828,0.42
N00003269,354,588,0.60
N00003270,330,940,0.35
N00003271,603,10,58.89
N00003272,613,12,49.89
N00003273,832,19,43.48
N00003274,277,7,42.39
N00003275,202,6,32.52
N00003276,557,14,39.38
N00003277,457,13,35.24
N00003278,430,12,35.15
N00003279,239,4,62.84
N00003280,895,464,1.93
N00003281,355,693,0.51
N00003282,2112,141,14.98
N00003283,253,12,21.73
N00003284,284,5,62.76
N00003285,241,4,66.06
N00003286,250,9,28.06
N00003287,257,11,23.76
N00003288,287,14,20.47
N00003289,311,53,5.88
N00003290,499,553,0.90
N00003291,694,192,3.62
N00003292,299,41,7.24
N00003293,350,817,0.43
N00003294,344,16,21.42
N00003295,871,32,27.34
N00003296,373,6,66.88
N00003297,402,7,54.08
N00003298,616,10,62.65
N00003299,720,12,60.18
N00003300,254,5,50.12
N00003301,308,9,35.84
N00003302,498,10,51.53
N00003303,396,6,68.69
N00003304,293,6,47.11
N00003305,474,9,53.00
N00003306,700,12,57.60
N00003307,562,57,9.80
N00003308,3075,197,15.63
N00003309,303,6,47.74
N00003310,321,5,59.24
N00003311,1274,24,53.46
N00003312,423,6,70.51
N00003313,1435,82,17.43
N00003314,777,36,21.44
N00003315,201,6,33.05
N00003316,393,87,4.54
N00003317,333,470,0.71
N00003318,965,496,1.95
N00003319,372,60,6.18
N00003320,304,15,20.10
N00003321,411,1043,0.39
N00003322,410,519,0.79
N00003323,455,912,0.50
N00003324,358,109,3.29
N00003325,429,669,0.64
N00003326,661,193,3.43
N00003327,375,350,1.07
N00003328,214,19,11.22
N00003329,338,261,1.30
N00003330,328,86,3.82
N00003331,442,82,5.40
N00003332,395,617,0.64
N00003333,305,279,1.09
N00003334,321,165,1.94
N00003335,244,47,5.22
N00003336,402,631,0.64
N00003337,302,6,47.06
N00003338,248,3,83.73
N00003339,414,22,19.07
N00003340,272,13,20.43
N00003341,302,12,24.95
N00003342,367,8,43.94
N00003343,294,10,30.83
N00003344,288,12,23.29
N00003345,360,5,77.48
N00003346,480,15,32.14
N00003347,453,14,33.44
N00003348,599,27,22.46
N00003349,1063,461,2.30
N00003350,595,808,0.74
N00003351,413,601,0.69
N00003352,461,162,2.85
N00003353,414,18,23.64
N00003354,508,1046,0.49
N00003355,492,669,0.74
N00003356,618,131,4.70
N00003357,336,560,0.60
N00003358,423,1041,0.41
N00003359,374,2036,0.18
N00003360,212,3,71.34
N00003361,279,11,24.79
N00003362,358,16,22.41
N00003363,706,9,78.04
N00003364,408,13,32.11
N00003365,470,24,19.93
N00003366,293,6,49.39
N00003367,328,10,33.99
N00003368,289,7,38.94
N00003369,284,11,26.22
N00003370,283,8,36.93
N00003371,321,42,7.67
N00003372,351,6,57.27
N00003373,309,4,80.23
N00003374,272,10,26.15
N00003375,243,7,32.58
N00003376,300,9,34.55
N00003377,252,4,70.90
N00003378,244,8,29.41
N00003379,283,9,32.77
N00003380,338,5,69.91
N00003381,330,4,75.43
N00003382,225,5,45.83
N00003383,263,7,37.33
N00003384,405,22,18.66
N00003385,448,558,0.80
N00003386,369,69,5.31
N00003387,341,16,21.49
N00003388,346,22,15.51
N00003389,376,11,35.55
N00003390,358,9,41.97
N00003391,372,18,21.07
N00003392,434,972,0.45
N00003393,424,484,0.88
N00003394,392,726,0.54
N00003395,279,80,3.50
N00003396,436,625,0.70
N00003397,258,5,54.34
N00003398,378,11,35.76
N00003399,416,13,32.01
N00003400,424,25,16.75
N00003401,369,10,36.12
N00003402,411,14,29.76
N00003403,269,6,42.90
N00003404,296,8,35.34
N00003405,343,8,44.11
N00003406,384,13,28.49
N00003407,558,52,10.82
N00003408,531,288,1.84
N00003409,341,12,29.26
N00003410,652,23,28.60
N00003411,283,7,43.34
N00003412,292,7,42.84
N00003413,271,5,50.02
N00003414,377,8,45.91
N00003415,309,9,35.86
N00003416,300,7,43.87
N00003417,253,6,42.47
N00003418,254,3,81.79
N00003419,314,12,26.48
N00003420,299,6,46.18
N00003421,295,8,36.02
N00003422,632,30,21.34
N00003423,516,33,15.56
N00003424,294,4,67.30
N00003425,196,3,61.98
N00003426,728,168,4.33
N00003427,300,80,3.76
N00003428,277,12,23.67
N00003429,285,40,7.11
N00003430,277,4,72.50
N00003431,308,11,27.25
N00003432,283,90,3.14
N00003433,279,15,19.21
N00003434,278,12,24.14
N00003435,209,8,24.89
N00003436,316,5,65.72
N00003437,339,8,41.59
N00003438,354,7,49.86
N00003439,272,8,34.55
N00003440,283,10,27.30
N00003441,340,5,64.52
N00003442,214,6,34.14
N00003443,713,261,2.73
N00003444,424,394,1.08
N00003445,509,14,37.38
N00003446,413,20,20.89
N00003447,273,14,19.15
N00003448,540,852,0.63
N00003449,431,909,0.47
N00003450,353,830,0.43
N00003451,620,76,8.19
N00003452,440,532,0.83
N00003453,376,5,76.75
N00003454,328,8,42.18
N00003455,305,9,35.62
N00003456,305,5,61.00
N00003457,289,5,62.40
N00003458,338,7,46.01
N00003459,240,7,36.42
N00003460,403,92,4.36
N00003461,329,15,22.19
N00003462,377,17,21.72
N00003463,491,411,1.20
N00003464,364,16,23.16
N00003465,267,43,6.23
N00003466,310,171,1.81
N00003467,473,131,3.61
N00003468,253,20,12.96
N00003469,373,56,6.63
N00003470,336,233,1.44
N00003471,274,169,1.62
N00003472,310,282,1.10
N00003473,365,34,10.79
N00003474,449,107,4.20
N00003475,1177,1018,1.16
N00003476,734,489,1.50
N00003477,462,42,11.10
N00003478,817,19,43.75
N00003479,814,35,23.13
N00003480,258,7,35.07
N00003481,175,4,45.90
N00003482,253,7,34.88
N00003483,341,16,21.50
N00003484,313,3,90.98
N00003485,265,8,33.32
N00003486,355,6,56.89
N00003487,327,6,53.66
N00003488,284,7,40.38
N00003489,704,29,24.55
N00003490,265,10,26.38
N00003491,636,13,49.82
N00003492,370,7,56.65
N00003493,715,11,64.40
N00003494,763,16,46.85
N00003495,395,12,34.26
N00003496,637,7,87.03
N00003497,393,20,19.82
N00003498,234,4,63.97
N00003499,231,5,45.28
N00003500,295,11,26.33
N00003501,276,4,69.04
N00003502,202,10,20.12
N00003503,349,9,39.83
N00003504,324,27,11.92
N00003505,198,3,57.96
N00003506,396,16,24.88
N00003507,248,4,67.22
N00003508,293,4,75.52
N00003509,303,5,60.75
N00003510,312,5,61.17
N00003511,259,7,38.69
N00003512,304,5,65.46
N00003513,479,6,86.78
N00003514,666,19,34.97
N00003515,261,13,19.50
N00003516,334,6,55.87
N00003517,615,8,72.67
N00003518,280,4,69.65
N00003519,206,3,65.35
N00003520,285,7,41.44
N00003521,687,34,19.96
N00003522,408,18,22.44
N00003523,444,39,11.42
N00003524,1204,62,19.33
N00003525,350,6,59.92
N00003526,285,15,19.47
N00003527,527,465,1.13
N00003528,898,1504,0.60
N00003529,442,456,0.97
N00003530,460,496,0.93
N00003531,421,462,0.91
N00003532,461,739,0.62
N00003533,618,167,3.70
N00003534,304,29,10.46
N00003535,459,1086,0.42
N00003536,504,591,0.85
N00003537,339,33,10.19
N00003538,448,125,3.57
N00003539,348,9,39.40
N00003540,252,12,21.48
N00003541,278,14,19.92
N00003542,260,15,17.53
N00003543,574,174,3.29
N00003544,388,118,3.28
N00003545,467,800,0.58
N00003546,314,168,1.86
N00003547,665,516,1.29
N00003548,1769,362,4.88
N00003549,550,4392,0.13
N00003550,520,32,16.30
N00003551,465,22,20.91
N00003552,418,29,14.17
N00003553,396,17,23.85
N00003554,243,21,11.58
N00003555,351,22,16.09
N00003556,686,47,14.46
N00003557,249,19,12.90
N00003558,496,1036,0.48
N00003559,565,267,2.12
N00003560,533,872,0.61
N00003561,459,1239,0.37
N00003562,421,203,2.08
N00003563,467,716,0.65
N00003564,401,298,1.34
N00003565,435,587,0.74
N00003566,541,924,0.59
N00003567,491,817,0.60
N00003568,412,791,0.52
N00003569,488,1907,0.26
N00003570,526,1326,0.40
N00003571,308,112,2.76
N00003572,491,1372,0.36
N00003573,450,615,0.73
N00003574,461,1286,0.36
N00003575,511,2942,0.17
N00003576,518,2204,0.23
N00003577,409,603,0.68
N00003578,551,734,0.75
N00003579,503,1658,0.30
N00003580,425,50,8.51
N00003581,698,24,29.54
N00003582,557,41,13.50
N00003583,666,33,20.19
N00003584,298,6,49.10
N00003585,333,68,4.91
N00003586,300,18,16.42
N00003587,507,940,0.54
N00003588,622,1189,0.52
N00003589,570,297,1.92
N00003590,658,3011,0.22
N00003591,565,1153,0.49
N00003592,369,308,1.20
N00003593,587,2177,0.27
N00003594,914,1442,0.63
N00003595,363,206,1.76
N00003596,301,904,0.33
N00003597,476,1338,0.36
N00003598,382,32,12.05
N00003599,403,17,23.18
N00003600,367,10,37.71
N00003601,368,13,28.71
N00003602,392,6,63.27
N00003603,356,19,18.28
N00003604,330,12,26.73
N00003605,320,7,43.82
N00003606,353,13,26.96
N00003607,502,117,4.30
N00003608,475,8,57.36
N00003609,324,6,53.13
N00003610,294,6,45.73
N00003611,263,12,21.65
N00003612,472,830,0.57
N00003613,450,1101,0.41
N00003614,507,988,0.51
N00003615,361,155,2.33
N00003616,367,526,0.70
N00003617,341,132,2.59
N00003618,448,1314,0.34
N00003619,420,735,0.57
N00003620,494,309,1.60
N00003621,427,784,0.54
N00003622,601,509,1.18
N00003623,301,17,17.42
N00003624,666,2546,0.26
N00003625,431,244,1.77
N00003626,390,1217,0.32
N00003627,340,8,41.32
N00003628,313,23,13.63
N00003629,284,25,11.26
N00003630,595,1647,0.36
N00003631,205,78,2.63
N00003632,274,762,0.36
N00003633,259,15,17.59
N00003634,315,355,0.89
N00003635,337,890,0.38
N00003636,341,1845,0.18
N00003637,380,43,8.80
N00003638,441,13,32.91
N00003639,312,20,15.31
N00003640,319,6,50.69
N00003641,472,2261,0.21
N00003642,341,1480,0.23
N00003643,416,1407,0.30
N00003644,301,14,20.76
N00003645,488,166,2.94
N00003646,548,205,2.68
N00003647,678,305,2.22
N00003648,464,4777,0.10
N00003649,448,7074,0.06
N00003650,414,1749,0.24
N00003651,354,103,3.42
N00003652,642,11528,0.06
N00003653,351,527,0.67
N00003654,250,7,35.31
N00003655,208,22,9.61
N00003656,514,15,33.85
N00003657,382,19,20.29
N00003658,527,2117,0.25
N00003659,370,1715,0.22
N00003660,374,104,3.59
N00003661,359,26,13.92
N00003662,210,5,40.42
N00003663,267,10,27.14
N00003664,522,21,24.77
N00003665,481,2745,0.18
N00003666,467,1245,0.38
N00003667,395,331,1.19
N00003668,425,124,3.42
N00003669,451,1268,0.36
N00003670,385,1932,0.20
N00003671,296,17,17.24
N00003672,289,17,16.72
N00003673,249,15,16.28
N00003674,413,54,7.64
N00003675,308,104,2.96
N00003676,303,68,4.44
N00003677,295,4,68.36
N00003678,378,12,31.10
N00003679,327,9,34.95
N00003680,254,11,22.37
N00003681,409,24,17.17
N00003682,226,9,24.51
N00003683,403,10,40.82
N00003684,329,16,20.13
N00003685,371,26,14.39
N00003686,364,94,3.86
N00003687,454,391,1.16
N00003688,365,75,4.88
N00003689,293,4,74.76
N00003690,543,453,1.20
N00003691,467,530,0.88
N00003692,379,295,1.29
N00003693,423,68,6.22
N00003694,516,695,0.74
N00003695,379,214,1.77
N00003696,431,4152,0.10
N00003697,454,1392,0.33
N00003698,704,1174,0.60
N00003699,406,291,1.39
N00003700,400,316,1.27
N00003701,624,502,1.24
N00003702,862,393,2.19
N00003703,629,116,5.43
N00003704,427,370,1.15
N00003705,429,118,3.63
N00003706,575,557,1.03
N00003707,562,1095,0.51
N00003708,510,651,0.78
N00003709,386,95,4.06
N00003710,475,24,19.85
N00003711,545,1235,0.44
N00003712,384,14,27.42
N00003713,381,7,51.57
N00003714,401,5,73.05
N00003715,291,7,44.45
N00003716,324,83,3.91
N00003717,271,7,38.02
N00003718,1470,55,26.70
N00003719,460,27,17.28
N00003720,411,47,8.74
N00003721,579,1156,0.50
N00003722,488,1268,0.38
N00003723,421,708,0.59
N00003724,419,1294,0.32
N00003725,303,180,1.69
N00003726,472,1097,0.43
N00003727,406,236,1.72
N00003728,357,462,0.77
N00003729,404,199,2.03
N00003730,464,774,0.60
N00003731,374,334,1.12
N00003732,709,46,15.54
N00003733,357,19,18.71
N00003734,380,21,18.14
N00003735,306,3,119.04
N00003736,350,5,77.39
N00003737,544,39,14.00
N00003738,292,16,17.77
N00003739,440,17,25.63
N00003740,283,9,32.77
N00003741,244,21,11.58
N00003742,316,22,14.17
N00003743,539,352,1.53
N00003744,393,9,43.94
N00003745,462,320,1.44
N00003746,338,11,29.42
N00003747,314,51,6.11
N00003748,392,456,0.86
N00003749,514,15,35.29
N00003750,491,23,21.72
N00003751,559,31,18.00
N00003752,456,214,2.13
N00003753,495,30,16.36
N00003754,347,59,5.93
N00003755,457,519,0.88
N00003756,353,11,32.42
N00003757,356,7,48.07
N00003758,547,38,14.43
N00003759,321,60,5.38
N00003760,319,6,49.15
N00003761,439,246,1.78
N00003762,494,1344,0.37
N00003763,511,1108,0.46
N00003764,613,1168,0.52
N00003765,426,1081,0.39
N00003766,495,666,0.74
N00003767,495,951,0.52
N00003768,609,55,11.05
N00003769,351,26,13.58
N00003770,494,10,50.21
N00003771,512,23,22.38
N00003772,186,9,21.41
N00003773,323,11,29.42
N00003774,338,14,24.28
N00003775,539,57,9.43
N00003776,384,13,30.48
N00003777,289,3,106.76
N00003778,391,5,73.12
N00003779,355,17,21.26
N00003780,380,6,60.19
N00003781,388,31,12.45
N00003782,581,53,11.01
N00003783,330,23,14.30
N00003784,501,460,1.09
N00003785,570,544,1.05
N00003786,495,35,14.09
N00003787,402,441,0.91
N00003788,337,23,14.58
N00003789,442,1058,0.42
N00003790,363,20,18.48
N00003791,769,1137,0.68
N00003792,313,10,30.10
N00003793,722,808,0.89
N00003794,401,162,2.47
N00003795,507,794,0.64
N00003796,654,1111,0.59
N00003797,516,308,1.67
N00003798,474,30,15.81
N00003799,329,6,56.58
N00003800,464,53,8.70
N00003801,414,43,9.60
N00003802,282,13,21.92
N00003803,373,99,3.79
N00003804,436,323,1.35
N00003805,289,25,11.60
N00003806,460,13,36.73
N00003807,305,34,8.89
N00003808,335,16,21.11
N00003809,395,23,17.04
N00003810,188,7,27.65
N00003811,377,10,39.50
N00003812,342,207,1.65
N00003813,334,113,2.96
N00003814,350,69,5.06
N00003815,605,10,57.72
N00003816,392,10,40.22
N00003817,505,3121,0.16
N00003818,533,533,1.00
N00003819,388,681,0.57
N00003820,593,2114,0.28
N00003821,414,735,0.56
N00003822,557,756,0.74
N00003823,588,843,0.70
N00003824,749,979,0.77
N00003825,965,214,4.52
N00003826,675,919,0.73
N00003827,1060,2534,0.42
N00003828,463,1835,0.25
N00003829,519,2131,0.24
N00003830,537,1587,0.34
N00003831,292,400,0.73
N00003832,558,1664,0.34
N00003833,467,115,4.06
N00003834,428,10,42.37
N00003835,539,58,9.25
N00003836,343,69,4.95
N00003837,337,28,12.07
N00003838,409,14,29.57
N00003839,409,1825,0.22
N00003840,428,1218,0.35
N00003841,256,7,36.62
N00003842,413,18,22.55
N00003843,348,11,31.28
N00003844,515,54,9.49
N00003845,299,9,31.57
N00003846,620,9,69.90
N00003847,254,12,21.46
N00003848,362,6,57.51
N00003849,608,894,0.68
N00003850,415,593,0.70
N00003851,470,957,0.49
N00003852,352,51,6.95
N00003853,514,1189,0.43
N00003854,466,1013,0.46
N00003855,454,505,0.90
N00003856,491,474,1.04
N00003857,547,451,1.21
N00003858,511,3541,0.14
N00003859,478,32,14.82
N00003860,1070,1047,1.02
N00003861,546,1533,0.36
N00003862,431,1203,0.36
N00003863,236,16,14.61
N00003864,380,7,52.56
N00003865,255,28,9.06
N00003866,339,9,36.86
N00003867,723,128,5.66
N00003868,351,8,42.67
N00003869,1226,27,45.57
N00003870,254,6,45.25
N00003871,730,27,27.01
N00003872,278,15,18.75
N00003873,1042,92,11.32
N00003874,533,1259,0.42
N00003875,418,341,1.22
N00003876,592,1437,0.41
N00003877,373,416,0.90
N00003878,478,1473,0.32
N00003879,503,1201,0.42
N00003880,469,355,1.32
N00003881,491,29,16.79
N00003882,304,7,42.79
N00003883,819,46,17.83
N00003884,747,41,18.30
N00003885,337,8,43.98
N00003886,305,25,11.99
N00003887,516,40,12.96
N00003888,240,63,3.78
N00003889,429,19,22.60
N00003890,256,13,20.04
N00003891,316,4,78.64
N00003892,256,3,73.52
N00003893,248,4,57.25
N00003894,274,31,8.79
N00003895,279,3,80.59
N00003896,771,29,26.36
N00003897,281,20,13.78
N00003898,372,63,5.94
N00003899,362,8,43.85
N00003900,280,5,51.34
N00003901,267,4,63.64
N00003902,349,21,16.97
N00003903,658,12,56.69
N00003904,511,20,26.01
N00003905,294,6,50.50
N00003906,229,6,41.19
N00003907,306,21,14.32
N00003908,195,18,10.62
N00003909,353,9,39.00
N00003910,250,12,20.92
N00003911,1281,42,30.54
N00003912,469,57,8.27
N00003913,261,8,31.99
N00003914,366,5,76.86
N00003915,308,7,41.91
N00003916,390,5,71.91
N00003917,280,7,38.62
N00003918,267,5,49.43
N00003919,297,5,56.36
N00003920,329,6,55.09
N00003921,326,6,56.94
N00003922,303,5,64.25
N00003923,306,4,71.98
N00003924,305,6,55.07
N00003925,289,5,61.18
N00003926,305,17,17.69
N00003927,312,12,25.50
N00003928,462,11,43.72
N00003929,261,16,15.84
N00003930,318,8,40.04
N00003931,214,9,24.24
N00003932,347,484,0.72
N00003933,841,1371,0.61
N00003934,337,1474,0.23
N00003935,353,465,0.76
N00003936,938,135,6.94
N00003937,331,598,0.55
N00003938,259,282,0.92
N00003939,386,670,0.58
N00003940,317,723,0.44
N00003941,379,504,0.75
N00003942,468,41,11.49
N00003943,657,157,4.18
N00003944,390,7,59.50
N00003945,333,7,50.78
N00003946,446,7,62.17
N00003947,620,136,4.55
N00003948,323,5,71.39
N00003949,316,4,76.53
N00003950,315,4,79.73
N00003951,265,5,55.83
N00003952,267,8,34.32
N00003953,277,6,47.85
N00003954,223,7,32.04
N00003955,263,5,53.90
N00003956,310,4,74.41
N00003957,221,9,25.64
N00003958,531,11,47.77
N00003959,264,8,31.40
N00003960,260,10,24.86
N00003961,286,16,18.35
N00003962,676,20,33.67
N00003963,296,9,34.41
N00003964,349,138,2.53
N00003965,381,47,8.12
N00003966,301,6,48.15
N00003967,405,78,5.18
N00003968,282,28,10.20
N00003969,260,8,30.79
N00003970,330,6,55.82
N00003971,311,6,53.89
N00003972,327,15,21.75
N00003973,345,124,2.79
N00003974,633,45,14.17
N00003975,372,214,1.74
N00003976,347,10,35.20
N00003977,284,7,42.98
N00003978,370,15,24.51
N00003979,349,13,26.53
N00003980,378,10,37.61
N00003981,270,8,33.43
N00003982,211,5,39.88
N00003983,265,4,65.02
N00003984,363,8,45.73
N00003985,298,5,62.27
N00003986,247,5,48.73
N00003987,304,5,62.23
N00003988,288,3,96.98
N00003989,163,4,38.46
N00003990,420,17,24.78
N00003991,295,71,4.17
N00003992,379,73,5.19
N00003993,393,211,1.86
N00003994,353,158,2.24
N00003995,395,1390,0.28
N00003996,340,115,2.96
N00003997,364,508,0.72
N00003998,347,15,22.83
N00003999,388,149,2.60
N00004000,311,6,48.97
N00004001,332,15,21.52
N00004002,275,17,16.47
N00004003,414,12,34.97
N00004004,234,3,74.71
N00004005,203,4,48.58
N00004006,224,3,81.42
N00004007,269,4,65.90
N00004008,474,31,15.52
N00004009,326,6,51.58
N00004010,379,5,72.16
N00004011,482,8,60.88
N00004012,315,7,47.31
N00004013,331,5,61.95
N00004014,335,11,29.44
N00004015,299,5,55.77
N00004016,375,9,40.94
N00004017,305,5,58.91
N00004018,296,8,34.89
N00004019,310,7,46.33
N00004020,425,5,79.48
N00004021,332,7,49.93
N00004022,294,4,71.61
N00004023,247,4,61.76
N00004024,307,4,68.83
N00004025,449,7,65.44
N00004026,327,20,16.17
N00004027,305,8,37.76
N00004028,307,18,17.19
N00004029,283,8,34.93
N00004030,281,7,42.20
N00004031,261,5,57.73
N00004032,233,3,67.69
N00004033,269,6,48.79
N00004034,237,9,27.42
N00004035,288,10,30.16
N00004036,261,5,55.77
N00004037,307,7,46.57
N00004038,255,5,46.48
N00004039,285,6,48.94
N00004040,300,6,46.77
N00004041,304,6,48.11
N00004042,586,13,45.03
N00004043,357,9,40.59
N00004044,290,17,17.56
N00004045,347,10,35.89
N00004046,292,7,40.78
N00004047,1081,23,47.14
N00004048,474,14,33.64
N00004049,492,11,43.52
N00004050,984,29,33.78
N00004051,992,40,25.01
N00004052,330,14,23.82
N00004053,300,560,0.54
N00004054,483,134,3.60
N00004055,235,95,2.47
N00004056,427,192,2.22
N00004057,382,379,1.01
N00004058,1248,553,2.26
N00004059,1463,239,6.11
N00004060,1223,84,14.48
N00004061,640,10,64.57
N00004062,493,49,9.98
N00004063,832,50,16.75
N00004064,612,11,57.16
N00004065,260,14,17.99
N00004066,245,35,6.91
N00004067,259,3,85.83
N00004068,289,31,9.39
N00004069,251,3,73.85
N00004070,213,4,53.85
N00004071,282,6,44.44
N00004072,341,13,26.48
N00004073,1068,29,36.50
N00004074,335,5,67.86
N00004075,427,12,35.83
N00004076,319,10,32.78
N00004077,359,5,74.54
N00004078,309,8,37.38
N00004079,282,52,5.41
N00004080,306,9,35.05
N00004081,299,6,50.27
N00004082,376,20,18.58
N00004083,308,18,16.76
N00004084,317,17,18.78
N00004085,919,36,25.40
N00004086,231,4,53.43
N00004087,783,14,56.46
N00004088,407,18,22.43
N00004089,303,8,36.52
N00004090,990,66,14.95
N00004091,944,31,30.67
N00004092,277,10,26.85
N00004093,373,13,27.85
N00004094,563,39,14.42
N00004095,355,11,33.27
N00004096,246,4,58.94
N00004097,539,93,5.83
N00004098,278,4,69.82
N00004099,544,17,31.90
N00004100,319,6,51.80
N00004101,207,12,16.70
N00004102,347,6,57.63
N00004103,182,10,17.38
N00004104,191,4,49.24
N00004105,193,10,19.30
N00004106,217,5,42.87
N00004107,207,7,31.80
N00004108,268,6,43.96
N00004109,259,9,30.17
N00004110,313,6,49.63
N00004111,341,11,31.42
N00004112,413,13,31.70
N00004113,663,57,11.59
N00004114,305,6,50.09
N00004115,404,5,87.26
N00004116,706,13,55.02
N00004117,515,11,48.90
N00004118,300,7,45.83
N00004119,326,5,61.68
N00004120,259,4,66.18
N00004121,370,5,69.03
N00004122,379,7,53.38
N00004123,351,9,39.95
N00004124,308,6,52.76
N00004125,354,8,43.98
N00004126,292,6,46.07
N00004127,324,8,40.63
N00004128,425,18,23.86
N00004129,308,16,19.05
N00004130,290,7,41.71
N00004131,289,9,32.55
N00004132,328,27,12.18
N00004133,312,6,54.29
N00004134,317,10,31.39
N00004135,345,7,52.68
N00004136,402,98,4.12
N00004137,376,18,21.10
N00004138,352,52,6.76
N00004139,686,19,36.90
N00004140,410,11,36.57
N00004141,296,6,47.69
N00004142,356,6,56.14
N00004143,327,8,42.20
N00004144,590,13,46.46
N00004145,305,7,46.68
N00004146,360,6,61.44
N00004147,352,4,83.83
N00004148,215,46,4.66
N00004149,276,9,31.81
N00004150,499,56,8.86
N00004151,273,9,29.81
N00004152,237,4,55.32
N00004153,352,13,28.12
N00004154,253,6,40.38
N00004155,290,15,18.73
N00004156,232,9,24.63
N00004157,473,16,30.33
N00004158,418,23,18.05
N00004159,130,17,7.45
N00004160,202,15,13.07
N00004161,299,5,65.23
N00004162,202,12,16.41
N00004163,388,13,30.66
N00004164,407,6,69.22
N00004165,424,7,58.62
N00004166,252,15,17.18
N00004167,379,9,41.70
N00004168,204,7,31.15
N00004169,313,8,41.45
N00004170,292,6,50.66
N00004171,309,22,14.20
N00004172,247,9,28.34
N00004173,259,6,47.07
N00004174,273,27,9.95
N00004175,280,12,23.72
N00004176,406,15,27.25
N00004177,156,3,52.62
N00004178,310,5,59.53
N00004179,344,8,45.22
N00004180,273,7,38.65
N00004181,267,6,43.14
N00004182,341,8,42.51
N00004183,98,1,147.23
N00004184,260,7,36.45
N00004185,702,23,30.78
N00004186,305,9,35.15
N00004187,382,14,28.16
N00004188,289,6,52.24
N00004189,212,8,27.35
N00004190,486,11,42.71
N00004191,598,14,41.32
N00004192,295,10,29.61
N00004193,290,8,35.14
N00004194,265,9,30.95
N00004195,276,10,26.76
N00004196,1009,505,2.00
N00004197,245,4,62.43
N00004198,247,4,69.87
N00004199,798,61,13.10
N00004200,395,11,37.17
N00004201,327,8,40.03
N00004202,342,6,52.79
N00004203,373,7,52.66
N00004204,314,6,51.38
N00004205,285,8,35.14
N00004206,283,4,73.44
N00004207,331,55,6.06
N00004208,484,9,53.75
N00004209,648,33,19.48
N00004210,312,160,1.94
N00004211,674,236,2.85
N00004212,1948,313,6.22
N00004213,321,58,5.57
N00004214,280,8,34.87
N00004215,324,5,71.74
N00004216,420,7,57.41
N00004217,247,6,39.17
N00004218,274,3,83.75
N00004219,318,71,4.47
N00004220,298,125,2.39
N00004221,325,444,0.73
N00004222,335,63,5.29
N00004223,261,1073,0.24
N00004224,302,23,12.86
N00004225,270,14,19.65
N00004226,431,85,5.09
N00004227,265,42,6.37
N00004228,732,216,3.39
N00004229,326,210,1.56
N00004230,286,74,3.88
N00004231,306,40,7.69
N00004232,246,41,6.03
N00004233,347,12,28.05
N00004234,262,8,31.11
N00004235,294,404,0.73
N00004236,309,36,8.59
N00004237,278,20,13.58
N00004238,346,29,11.84
N00004239,272,23,11.69
N00004240,340,16,21.81
N00004241,274,7,41.87
N00004242,364,96,3.79
N00004243,279,7,38.51
N00004244,194,5,39.51
N00004245,334,25,13.53
N00004246,322,10,32.08
N00004247,315,9,36.84
N00004248,236,7,32.65
N00004249,258,7,36.12
N00004250,244,7,37.07
N00004251,267,6,42.68
N00004252,302,17,18.01
N00004253,293,10,28.80
N00004254,284,425,0.67
N00004255,219,6,37.76
