GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
N00001731,125,13,7,1,5,34,14,11,9,22,13,8,1,56,29,27,0
N00001732,351,35,7,14,14,227,17,72,138,61,3,51,7,28,6,21,1
N00001733,120,26,4,5,17,43,11,12,20,15,6,7,2,36,18,18,0
N00001734,120,18,1,6,11,38,2,16,20,24,6,16,2,40,21,19,0
N00001735,125,24,5,7,12,41,9,9,23,15,4,9,2,45,31,14,0
N00001736,199,16,8,5,3,33,13,9,11,35,21,12,2,115,80,34,1
N00001737,168,40,14,10,16,76,17,23,36,12,6,6,0,40,24,16,0
N00001738,133,5,2,1,2,41,7,10,24,31,3,23,5,56,21,35,0
N00001739,145,8,2,3,3,62,15,21,26,32,7,19,6,43,12,30,1
N00001740,292,37,10,13,14,109,11,26,72,38,10,22,6,108,53,53,2
N00001741,116,6,1,1,4,45,5,7,33,22,6,11,5,43,24,18,1
N00001742,109,13,6,2,5,53,20,8,25,22,10,10,2,21,11,10,0
N00001743,122,12,4,5,3,53,15,10,28,20,6,10,4,37,25,12,0
N00001744,128,21,5,7,9,71,14,16,41,21,2,15,4,15,6,9,0
N00001745,117,22,1,9,12,71,5,12,54,14,4,8,2,10,7,3,0
N00001746,118,6,1,1,4,43,3,16,24,32,7,23,2,37,8,28,1
N00001747,297,58,10,10,38,127,21,25,81,41,11,26,4,71,36,35,0
N00001748,148,6,0,2,4,74,4,20,50,30,5,22,3,38,9,28,1
N00001749,120,13,5,3,5,44,2,13,29,26,4,21,1,37,12,23,2
N00001750,115,16,8,6,2,46,11,12,23,25,6,18,1,28,11,17,0
N00001751,116,8,3,1,4,52,8,11,33,23,4,17,2,33,10,23,0
N00001752,128,8,0,3,5,35,3,10,22,20,3,16,1,65,17,48,0
N00001753,137,29,6,2,21,56,10,24,22,24,8,13,3,28,11,16,1
N00001754,130,12,2,6,4,70,6,18,46,21,1,18,2,27,16,10,1
N00001755,131,6,1,2,3,57,3,15,39,32,4,26,2,36,5,31,0
N00001756,131,5,0,0,5,44,3,18,23,33,4,29,0,49,17,32,0
N00001757,119,19,9,7,3,59,26,13,20,16,6,9,1,25,13,12,0
N00001758,132,4,1,2,1,37,6,11,20,26,8,18,0,65,27,37,1
N00001759,121,3,1,1,1,47,6,14,27,21,5,15,1,50,18,32,0
N00001760,389,44,13,15,16,227,48,41,138,63,16,39,8,55,22,33,0
N00001761,118,3,1,0,2,77,5,10,62,25,2,19,4,13,3,9,1
N00001762,133,24,13,1,10,52,19,9,24,17,9,8,0,40,24,16,0
N00001763,545,64,13,27,24,290,54,61,175,83,20,52,11,108,39,65,4
N00001764,128,29,7,7,15,37,19,9,9,19,12,7,0,43,23,20,0
N00001765,470,76,27,28,21,188,81,39,68,81,34,41,6,125,85,40,0
N00001766,128,19,8,6,5,40,9,13,18,17,5,10,2,52,30,22,0
N00001767,110,17,3,4,10,56,6,21,29,20,2,15,3,17,6,11,0
N00001768,114,12,1,8,3,71,18,14,39,17,5,12,0,14,9,5,0
N00001769,120,14,1,7,6,74,2,15,57,16,1,13,2,16,9,7,0
N00001770,89,1,0,0,1,72,1,11,60,10,1,5,4,6,3,3,0
N00001771,142,15,5,5,5,107,19,19,69,15,2,8,5,5,4,1,0
N00001772,118,6,0,3,3,43,9,12,22,23,4,15,4,46,11,35,0
N00001773,106,14,3,3,8,37,5,7,25,18,1,16,1,37,5,32,0
N00001774,128,23,10,8,5,59,19,17,23,22,7,14,1,24,10,14,0
N00001775,119,20,4,9,7,67,20,15,32,19,6,12,1,13,3,10,0
N00001776,122,33,10,8,15,62,20,14,28,9,4,5,0,18,8,10,0
N00001777,136,22,2,10,10,55,12,11,32,18,1,15,2,41,13,28,0
N00001778,114,15,5,5,5,73,8,22,43,12,3,8,1,14,7,7,0
N00001779,118,21,5,6,10,50,10,13,27,22,6,14,2,25,9,15,1
N00001780,248,73,14,33,26,110,20,26,64,37,10,26,1,28,14,13,1
N00001781,126,8,2,3,3,75,6,18,51,26,3,20,3,17,5,12,0
N00001782,124,15,1,6,8,85,9,27,49,13,0,13,0,11,9,2,0
N00001783,134,15,4,4,7,65,9,21,35,23,3,20,0,31,9,22,0
N00001784,129,36,15,8,13,47,19,13,15,23,9,13,1,23,13,10,0
N00001785,136,17,4,3,10,64,10,17,37,18,5,12,1,37,12,25,0
N00001786,135,21,4,3,14,39,9,10,20,23,9,13,1,52,16,35,1
N00001787,130,30,11,3,16,46,14,14,18,20,7,13,0,34,14,20,0
N00001788,126,17,1,6,10,62,9,7,46,20,8,9,3,27,11,16,0
N00001789,152,44,14,18,12,90,12,20,58,12,3,8,1,6,1,5,0
N00001790,132,9,4,4,1,51,10,16,25,23,9,12,2,49,17,31,1
N00001791,155,5,1,1,3,61,3,11,47,34,5,19,10,55,13,41,1
N00001792,97,2,0,1,1,56,1,10,45,24,2,19,3,15,3,12,0
N00001793,143,2,0,0,2,86,7,12,67,25,3,21,1,30,12,17,1
N00001794,374,48,7,16,25,132,22,35,75,54,20,33,1,140,93,47,0
N00001795,122,18,3,6,9,62,9,18,35,22,11,10,1,20,10,10,0
N00001796,130,20,2,8,10,70,17,15,38,12,4,7,1,28,17,11,0
N00001797,148,19,7,6,6,54,6,17,31,20,3,14,3,55,34,21,0
N00001798,147,13,4,5,4,103,18,22,63,17,7,5,5,14,6,8,0
N00001799,125,8,1,3,4,41,4,13,24,24,1,22,1,52,19,32,1
N00001800,128,9,1,1,7,57,9,13,35,33,7,23,3,29,15,12,2
N00001801,133,10,0,1,9,86,5,21,60,21,5,12,4,16,5,11,0
N00001802,126,34,3,11,20,70,18,18,34,14,5,9,0,8,3,5,0
N00001803,123,12,1,6,5,45,7,14,24,22,2,14,6,44,18,25,1
N00001804,135,9,2,5,2,51,3,11,37,27,1,23,3,48,22,26,0
N00001805,368,106,18,46,42,152,28,46,78,42,18,20,4,68,28,40,0
N00001806,128,30,6,6,18,44,10,8,26,28,2,24,2,26,17,8,1
N00001807,110,26,5,10,11,42,11,9,22,19,7,8,4,23,14,9,0
N00001808,107,13,3,1,9,47,11,13,23,20,7,10,3,27,14,13,0
N00001809,111,10,1,3,6,43,6,10,27,17,10,6,1,41,23,18,0
N00001810,120,16,4,3,9,41,16,4,21,14,9,5,0,49,38,11,0
N00001811,102,21,2,7,12,35,6,7,22,17,6,11,0,29,17,12,0
N00001812,213,51,35,3,13,87,53,20,14,23,12,9,2,52,38,14,0
N00001813,100,7,1,2,4,20,6,7,7,14,5,9,0,59,41,18,0
N00001814,352,74,26,27,21,138,61,30,47,41,25,15,1,99,66,32,1
N00001815,128,14,4,3,7,61,8,10,43,20,6,13,1,33,14,19,0
N00001816,235,45,13,17,15,76,23,23,30,30,14,16,0,84,48,36,0
N00001817,112,15,1,6,8,44,2,17,25,18,2,16,0,35,16,19,0
N00001818,109,12,3,4,5,41,5,12,24,21,3,17,1,35,17,18,0
N00001819,137,10,2,2,6,63,8,17,38,24,8,14,2,40,18,22,0
N00001820,149,7,2,3,2,46,8,16,22,21,4,15,2,75,45,30,0
N00001821,296,69,30,26,13,122,36,28,58,30,13,16,1,75,50,24,1
N00001822,132,16,5,4,7,51,17,14,20,20,8,11,1,45,20,25,0
N00001823,171,17,6,7,4,72,15,22,35,31,10,19,2,51,23,27,1
N00001824,117,7,1,0,6,74,7,15,52,24,2,17,5,12,3,9,0
N00001825,103,17,5,5,7,43,8,11,24,12,1,10,1,31,18,13,0
N00001826,120,9,1,2,6,81,10,21,50,19,4,13,2,11,2,9,0
N00001827,118,8,0,1,7,57,2,20,35,15,1,10,4,38,13,25,0
N00001828,107,17,2,5,10,53,12,16,25,10,2,7,1,27,13,14,0
N00001829,104,16,3,4,9,44,8,10,26,12,3,8,1,32,22,10,0
N00001830,146,35,6,5,24,78,9,31,38,11,2,7,2,22,15,7,0
N00001831,117,14,1,1,12,65,8,14,43,25,6,17,2,13,6,7,0
N00001832,113,23,5,5,13,38,9,12,17,15,5,10,0,37,21,15,1
N00001833,167,44,23,13,8,63,27,15,21,18,9,8,1,42,21,21,0
N00001834,105,14,2,4,8,37,7,9,21,13,5,8,0,41,9,32,0
N00001835,128,21,5,4,12,48,9,14,25,15,4,9,2,44,22,22,0
N00001836,122,12,1,2,9,46,6,8,32,25,10,14,1,39,22,16,1
N00001837,119,20,7,1,12,35,13,4,18,19,10,8,1,45,26,19,0
N00001838,127,15,7,4,4,47,18,19,10,23,12,10,1,42,27,15,0
N00001839,168,17,0,9,8,66,14,20,32,19,6,11,2,66,26,40,0
N00001840,112,3,1,1,1,67,0,16,51,25,2,14,9,17,5,12,0
N00001841,142,18,4,7,7,79,16,27,36,13,4,8,1,32,9,23,0
N00001842,124,18,3,7,8,50,12,17,21,17,5,12,0,39,15,24,0
N00001843,134,20,9,7,4,61,13,16,32,28,7,19,2,25,11,14,0
N00001844,127,17,1,6,10,59,15,21,23,21,6,15,0,30,12,18,0
N00001845,123,9,0,4,5,49,4,16,29,16,5,11,0,49,23,26,0
N00001846,125,14,3,5,6,38,5,17,16,21,6,12,3,52,17,35,0
N00001847,120,6,2,1,3,33,6,9,18,25,3,21,1,56,19,37,0
N00001848,118,7,0,3,4,47,6,9,32,29,9,17,3,35,13,22,0
N00001849,125,13,2,4,7,51,9,9,33,17,5,10,2,44,17,27,0
N00001850,261,35,8,11,16,126,21,35,70,33,5,25,3,67,38,29,0
N00001851,116,5,1,0,4,48,8,8,32,20,3,15,2,43,21,22,0
N00001852,125,11,3,3,5,44,5,12,27,16,2,12,2,54,15,39,0
N00001853,142,13,4,6,3,56,9,13,34,18,3,10,5,55,30,25,0
N00001854,127,30,7,8,15,44,18,13,13,12,7,5,0,41,20,21,0
N00001855,135,20,8,6,6,45,15,10,20,22,2,18,2,48,26,22,0
N00001856,117,18,4,7,7,56,16,9,31,10,6,3,1,33,17,16,0
N00001857,129,30,9,4,17,53,19,16,18,22,4,16,2,24,9,15,0
N00001858,110,10,1,2,7,42,10,13,19,19,7,10,2,39,20,19,0
N00001859,125,26,7,5,14,49,19,14,16,16,2,10,4,34,14,20,0
N00001860,112,16,5,2,9,36,14,9,13,21,13,6,2,39,21,18,0
N00001861,114,25,7,2,16,52,11,12,29,10,6,4,0,27,10,16,1
N00001862,146,24,1,10,13,57,4,17,36,21,4,15,2,44,22,22,0
N00001863,138,13,1,6,6,37,5,9,23,20,9,10,1,68,45,23,0
N00001864,142,9,2,5,2,54,6,10,38,24,3,20,1,55,17,38,0
N00001865,243,17,5,7,5,72,12,14,46,34,15,15,4,120,46,74,0
