GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00003524,383,295,24,226,0,16,6,19,3,1,88,84,0,0,1,3
N00003525,123,86,6,63,0,5,2,7,3,0,37,34,0,1,2,0
N00003526,111,77,7,60,0,0,3,7,0,0,34,33,0,0,1,0
N00003527,137,115,8,67,1,11,3,22,3,0,22,13,0,0,4,5
N00003528,240,191,14,106,0,20,7,39,3,2,49,31,0,3,10,5
N00003529,124,98,11,50,0,7,3,22,5,0,26,17,0,4,4,1
N00003530,125,90,7,49,1,9,6,16,2,0,35,25,1,3,5,1
N00003531,108,93,8,55,0,8,4,13,4,1,15,8,1,2,2,2
N00003532,122,97,7,52,0,12,5,18,2,1,25,16,0,1,5,3
N00003533,176,138,7,87,0,8,1,23,10,2,38,13,1,7,9,8
N00003534,97,67,10,39,0,3,1,7,6,1,30,18,0,4,7,1
N00003535,122,100,12,50,0,18,0,19,1,0,22,15,0,0,6,1
N00003536,136,109,12,56,0,14,3,22,2,0,27,15,1,1,7,3
N00003537,102,64,11,31,0,4,4,4,9,1,38,11,2,10,10,5
N00003538,133,104,6,71,0,5,4,13,5,0,29,19,1,1,6,2
N00003539,111,92,5,74,0,0,3,8,2,0,19,7,1,2,8,1
N00003540,100,68,11,43,0,6,0,3,4,1,32,20,0,1,7,4
N00003541,91,61,8,40,2,1,1,4,4,1,30,13,2,4,7,4
N00003542,101,52,14,33,1,0,0,1,3,0,49,15,0,8,17,9
N00003543,177,146,13,93,0,13,4,22,1,0,31,18,0,4,3,6
N00003544,108,89,13,54,0,4,0,15,3,0,19,12,0,2,2,3
N00003545,124,96,7,48,0,8,5,21,7,0,28,18,0,1,6,3
N00003546,110,83,7,55,1,6,3,8,3,0,27,22,0,2,3,0
N00003547,215,179,20,104,0,17,3,30,5,0,36,21,0,6,4,5
N00003548,551,398,38,247,0,23,10,55,25,0,153,65,3,19,53,13
N00003549,130,96,4,39,0,6,2,40,5,0,34,22,0,1,10,1
N00003550,132,108,10,73,0,17,2,6,0,0,24,17,0,5,1,1
N00003551,153,113,11,64,0,14,2,16,6,0,40,26,0,1,11,2
N00003552,157,119,19,74,0,8,0,12,6,0,38,19,0,5,9,5
N00003553,117,96,4,62,0,8,3,14,5,0,21,7,1,6,4,3
N00003554,88,50,13,24,0,0,1,6,4,2,38,11,1,7,16,3
N00003555,135,73,14,38,0,6,0,7,7,1,62,29,0,5,21,7
N00003556,231,152,33,90,1,2,1,12,13,0,79,28,2,15,28,6
N00003557,91,48,8,35,0,0,1,4,0,0,43,20,0,1,17,5
N00003558,134,103,5,62,0,8,7,17,4,0,31,19,0,3,9,0
N00003559,165,130,14,75,2,10,3,18,8,0,35,17,0,4,10,4
N00003560,135,112,4,56,1,8,5,32,6,0,23,15,0,1,5,2
N00003561,119,89,7,45,0,12,2,20,0,3,30,17,0,1,10,2
N00003562,128,104,9,76,0,4,2,12,1,0,24,21,0,1,1,1
N00003563,135,109,8,63,2,8,2,22,3,1,26,11,0,2,10,3
N00003564,117,94,8,56,0,10,3,12,3,2,23,11,0,3,4,5
N00003565,119,97,7,51,0,15,5,17,1,1,22,15,0,1,3,3
N00003566,144,119,11,73,0,8,2,18,7,0,25,17,2,1,4,1
N00003567,133,112,9,67,1,15,1,17,2,0,21,15,0,1,2,3
N00003568,109,91,5,60,0,6,2,18,0,0,18,14,0,1,3,0
N00003569,129,112,4,63,0,8,9,26,1,1,17,12,0,1,3,1
N00003570,134,116,7,68,0,6,8,25,2,0,18,12,0,3,1,2
N00003571,94,66,8,41,0,3,1,7,6,0,28,15,0,2,10,1
N00003572,136,113,11,63,1,10,1,27,0,0,23,13,0,3,4,3
N00003573,114,101,13,50,0,9,5,22,2,0,13,6,0,1,6,0
N00003574,133,105,5,53,0,10,5,29,3,0,28,18,1,1,7,1
N00003575,126,100,11,44,0,12,5,26,2,0,26,13,0,1,7,5
N00003576,128,100,10,51,0,10,3,23,3,0,28,21,0,3,3,1
N00003577,121,84,7,38,1,4,3,26,5,0,37,22,0,4,11,0
N00003578,131,104,10,61,0,10,3,17,3,0,27,20,0,4,1,2
N00003579,118,99,8,54,1,8,4,22,0,2,19,11,0,2,3,3
N00003580,118,97,19,52,1,6,4,9,6,0,21,14,0,0,6,1
N00003581,226,181,35,115,1,7,2,10,10,1,45,11,0,14,11,9
N00003582,185,135,8,82,1,8,4,17,14,1,50,25,1,4,13,7
N00003583,212,145,16,81,0,14,2,23,9,0,67,40,1,6,17,3
N00003584,102,58,11,32,0,2,2,7,3,1,44,18,0,6,14,6
N00003585,111,75,16,38,0,2,0,9,8,2,36,13,0,4,12,7
N00003586,115,66,10,40,1,0,1,5,9,0,49,21,1,3,11,13
N00003587,123,98,7,54,0,15,2,18,2,0,25,18,0,1,4,2
N00003588,156,123,15,65,2,7,3,28,3,0,33,21,0,4,5,3
N00003589,150,118,12,66,0,11,4,17,8,0,32,19,0,2,11,0
N00003590,156,131,12,64,0,14,2,37,2,0,25,13,0,0,10,2
N00003591,146,114,13,50,0,14,0,36,1,0,32,15,0,3,10,4
N00003592,101,81,11,42,0,10,5,10,3,0,20,16,0,1,3,0
N00003593,146,113,9,66,1,11,5,21,0,0,33,19,0,1,8,5
N00003594,286,214,20,151,0,12,5,20,4,2,72,42,1,4,14,11
N00003595,115,93,11,56,0,8,3,12,3,0,22,14,0,3,4,1
N00003596,91,61,5,38,0,5,1,11,1,0,30,20,0,2,7,1
N00003597,131,105,12,50,0,10,1,32,0,0,26,21,0,1,3,1
N00003598,125,107,4,82,0,6,0,13,2,0,18,8,0,3,6,1
N00003599,136,102,19,54,0,5,3,15,4,2,34,16,2,3,10,3
N00003600,132,91,20,44,0,3,3,10,10,1,41,14,0,3,17,7
N00003601,124,98,17,68,1,5,0,4,3,0,26,15,2,2,4,3
N00003602,136,104,20,69,0,3,1,2,8,1,32,10,0,9,7,6
N00003603,110,82,10,57,0,6,0,5,3,1,28,16,0,2,4,6
N00003604,124,72,17,41,0,0,0,3,9,2,52,24,1,9,16,2
N00003605,115,60,12,32,0,1,0,1,14,0,55,17,0,7,24,7
N00003606,111,93,9,64,0,3,0,13,3,1,18,10,0,2,5,1
N00003607,153,118,11,86,1,7,0,5,5,3,35,25,0,6,3,1
N00003608,161,118,15,73,0,5,1,15,7,2,43,24,1,1,11,6
N00003609,104,66,15,34,0,1,3,7,5,1,38,21,0,5,9,3
N00003610,99,55,17,29,1,2,0,3,2,1,44,17,0,3,18,6
N00003611,98,51,5,34,0,3,2,3,4,0,47,21,0,3,17,6
N00003612,126,101,5,59,1,7,1,26,2,0,25,17,0,4,3,1
N00003613,133,101,5,59,0,8,6,18,4,1,32,13,0,7,8,4
N00003614,134,106,7,56,0,12,2,24,4,1,28,20,0,3,4,1
N00003615,107,81,13,46,0,5,2,9,5,1,26,16,1,2,1,6
N00003616,110,76,10,44,0,3,1,15,3,0,34,18,2,2,11,1
N00003617,112,65,9,47,0,3,0,4,2,0,47,22,0,6,17,2
N00003618,127,95,3,41,1,11,2,32,4,1,32,17,0,3,9,3
N00003619,121,83,4,49,1,3,1,21,4,0,38,25,2,4,5,2
N00003620,146,109,13,66,0,11,3,12,3,1,37,25,0,6,3,3
N00003621,133,104,7,54,1,9,2,21,9,1,29,14,1,3,7,4
N00003622,149,122,6,67,1,11,6,27,4,0,27,18,1,1,7,0
N00003623,97,63,11,36,0,2,0,10,4,0,34,18,1,2,9,4
N00003624,208,159,11,85,2,12,2,38,9,0,49,32,1,4,6,6
N00003625,142,88,20,33,1,8,0,14,12,0,54,21,0,12,12,9
N00003626,120,100,12,45,1,12,3,21,5,1,20,13,0,1,6,0
N00003627,132,75,19,40,0,1,1,4,10,0,57,28,0,8,14,7
N00003628,123,78,15,41,0,4,6,7,5,0,45,33,0,2,7,3
N00003629,77,52,3,24,1,8,1,9,6,0,25,19,1,1,4,0
N00003630,226,146,15,65,1,13,8,31,12,1,80,57,1,3,13,6
N00003631,78,45,7,24,0,1,0,6,6,1,33,19,0,6,3,5
N00003632,109,80,12,43,0,7,3,10,5,0,29,24,0,1,3,1
N00003633,112,56,9,26,0,0,3,0,18,0,56,15,1,8,21,11
N00003634,112,72,6,41,0,3,3,11,7,1,40,22,1,3,11,3
N00003635,92,72,3,41,0,4,2,20,2,0,20,11,0,2,5,2
N00003636,111,86,8,40,0,11,2,19,5,1,25,16,1,2,5,1
N00003637,122,76,8,48,0,9,1,8,2,0,46,39,0,3,3,1
N00003638,151,107,19,65,0,6,3,8,5,1,44,26,3,2,12,1
N00003639,103,83,7,50,1,9,2,10,4,0,20,16,0,2,1,1
N00003640,121,77,16,41,2,1,4,4,9,0,44,13,0,8,18,5
N00003641,142,110,10,47,2,9,6,34,2,0,32,21,0,2,8,1
N00003642,121,89,7,45,1,6,4,20,6,0,32,23,0,3,6,0
N00003643,124,89,11,50,0,6,4,11,7,0,35,21,0,5,7,2
N00003644,98,71,8,40,1,6,4,8,4,0,27,16,0,4,2,5
N00003645,169,96,10,52,1,7,4,10,11,1,73,39,0,6,21,7
N00003646,164,121,20,76,0,9,2,11,3,0,43,23,3,4,9,4
N00003647,235,165,23,79,0,12,4,30,17,0,70,38,1,6,18,7
N00003648,127,96,11,40,0,11,4,25,3,2,31,22,0,1,6,2
N00003649,128,92,14,39,2,8,3,24,2,0,36,20,0,1,9,6
N00003650,129,95,12,52,0,5,5,20,1,0,34,22,2,2,7,1
N00003651,99,67,11,35,0,3,1,9,8,0,32,20,0,5,4,3
N00003652,176,137,12,58,0,11,3,47,4,2,39,22,0,6,6,5
N00003653,117,82,11,38,0,2,2,25,4,0,35,26,0,1,4,4
N00003654,82,50,7,29,0,0,0,6,7,1,32,14,2,2,11,3
N00003655,89,47,5,18,0,4,1,9,10,0,42,16,0,3,17,6
N00003656,172,128,24,73,0,9,2,13,6,1,44,22,1,9,8,4
N00003657,141,94,26,44,1,2,3,10,7,1,47,30,0,4,8,5
N00003658,163,114,14,45,0,7,9,37,2,0,49,23,0,3,16,7
N00003659,130,88,10,39,0,8,4,18,8,1,42,26,0,1,8,7
N00003660,133,91,11,46,0,3,4,17,10,0,42,24,0,6,10,2
N00003661,143,82,11,41,1,4,2,10,12,1,61,30,1,7,19,4
N00003662,98,52,9,26,0,0,0,8,9,0,46,21,0,2,21,2
N00003663,103,67,12,36,0,2,1,3,13,0,36,10,1,4,18,3
N00003664,187,131,27,69,1,4,4,19,7,0,56,30,3,10,9,4
N00003665,145,109,9,49,1,7,6,31,6,0,36,22,1,1,9,3
N00003666,167,116,14,58,0,5,3,26,10,0,51,27,0,7,10,7
N00003667,122,88,9,34,0,8,3,29,3,2,34,22,0,3,4,5
N00003668,121,92,11,45,0,12,5,14,5,0,29,17,0,2,6,4
N00003669,128,100,13,50,0,6,2,21,6,2,28,21,0,2,1,4
N00003670,116,86,11,47,0,7,4,14,2,1,30,26,0,0,4,0
N00003671,112,60,8,33,0,1,0,8,10,0,52,16,1,7,19,9
N00003672,94,67,11,35,0,1,2,13,4,1,27,18,0,4,4,1
N00003673,85,48,4,28,0,4,0,9,3,0,37,22,0,2,9,4
N00003674,129,107,9,66,0,9,1,20,2,0,22,15,0,1,5,1
N00003675,102,76,6,48,0,5,1,9,7,0,26,12,0,3,8,3
N00003676,110,60,9,37,0,1,3,3,7,0,50,19,0,4,19,8
N00003677,114,61,16,30,0,0,2,0,12,1,53,18,1,10,19,5
N00003678,124,65,15,35,0,1,0,7,7,0,59,21,1,8,23,6
N00003679,113,65,14,38,0,1,0,6,5,1,48,14,1,10,18,5
N00003680,100,47,10,26,0,2,1,0,7,1,53,15,0,3,29,6
N00003681,154,104,17,67,0,4,1,10,5,0,50,24,1,2,18,5
N00003682,117,36,1,23,0,0,1,2,9,0,81,37,2,5,27,10
N00003683,136,84,17,43,0,6,0,6,11,1,52,17,2,12,14,7
N00003684,112,70,13,34,1,6,2,5,8,1,42,19,0,5,17,1
N00003685,112,76,9,51,0,3,4,5,3,1,36,17,0,5,7,7
N00003686,111,57,13,25,0,4,2,7,6,0,54,22,0,9,18,5
N00003687,136,94,11,50,0,8,0,20,4,1,42,31,1,3,4,3
N00003688,139,83,12,49,0,1,2,7,11,1,56,21,1,9,22,3
N00003689,118,62,10,40,1,1,0,1,9,0,56,17,1,10,18,10
N00003690,153,124,5,72,1,8,2,29,6,1,29,16,1,0,9,3
N00003691,118,96,8,39,0,10,2,29,6,2,22,13,0,2,5,2
N00003692,117,91,8,44,0,11,2,23,3,0,26,13,0,3,6,4
N00003693,128,90,11,39,0,13,1,17,9,0,38,18,0,4,16,0
N00003694,138,117,13,50,0,18,1,34,1,0,21,15,0,1,4,1
N00003695,137,103,12,57,1,9,2,12,9,1,34,17,1,6,9,1
N00003696,121,89,3,45,0,9,2,27,3,0,32,18,0,0,10,4
N00003697,119,98,6,66,0,9,5,7,5,0,21,12,0,3,5,1
N00003698,182,153,19,83,0,12,6,22,10,1,29,14,1,6,3,5
N00003699,123,94,9,52,0,9,5,12,7,0,29,19,1,3,5,1
N00003700,115,83,15,38,1,12,2,9,6,0,32,20,0,2,10,0
N00003701,171,138,9,84,0,14,4,25,1,1,33,18,0,6,6,3
N00003702,228,192,12,122,0,19,3,29,6,1,36,21,0,4,8,3
N00003703,180,159,12,107,0,16,3,15,6,0,21,9,0,6,6,0
N00003704,140,105,18,47,1,9,5,18,6,1,35,20,1,2,5,7
N00003705,152,104,16,50,0,12,5,12,8,1,48,25,1,5,13,4
N00003706,172,116,13,59,2,14,2,15,10,1,56,12,0,14,17,13
N00003707,145,115,18,50,1,11,5,19,10,1,30,19,0,4,4,3
N00003708,145,102,16,58,0,11,4,9,4,0,43,25,0,3,9,6
N00003709,128,83,8,52,0,1,4,6,11,1,45,16,0,3,22,4
N00003710,146,93,21,47,0,3,3,10,8,1,53,15,0,11,17,10
N00003711,150,110,8,63,0,12,5,17,4,1,40,21,1,4,13,1
N00003712,129,88,18,48,0,2,2,14,4,0,41,26,0,6,8,1
N00003713,154,107,20,55,0,6,0,10,16,0,47,17,2,7,15,6
N00003714,147,76,21,30,1,1,2,6,12,3,71,15,0,11,37,8
N00003715,102,63,14,37,0,2,2,2,6,0,39,16,0,1,14,8
N00003716,121,83,18,50,0,1,3,7,4,0,38,22,0,2,11,3
N00003717,123,81,9,52,0,3,1,9,7,0,42,14,1,3,14,10
N00003718,445,339,39,203,1,40,9,32,13,2,106,48,2,12,32,12
N00003719,148,122,12,69,0,11,3,19,8,0,26,15,1,4,4,2
N00003720,130,103,8,63,1,6,7,11,5,2,27,14,0,2,7,4
N00003721,151,108,19,52,1,14,4,9,9,0,43,20,2,6,12,3
N00003722,133,95,13,39,0,7,6,19,11,0,38,21,0,8,8,1
N00003723,124,91,15,36,2,9,1,15,13,0,33,18,1,6,7,1
N00003724,119,79,13,36,0,7,6,13,4,0,40,10,1,8,18,3
N00003725,105,54,12,22,0,4,0,7,9,0,51,19,1,4,16,11
N00003726,120,93,21,32,0,5,4,21,10,0,27,9,1,5,10,2
N00003727,138,70,13,21,1,0,2,12,21,0,68,11,3,18,23,13
N00003728,100,63,13,23,0,6,0,9,11,1,37,16,0,4,9,8
N00003729,134,87,13,38,1,6,6,10,12,1,47,20,0,5,12,10
N00003730,124,88,10,45,0,8,1,18,5,1,36,17,0,3,12,4
N00003731,112,78,17,30,0,12,0,10,9,0,34,16,0,5,9,4
N00003732,259,111,20,52,0,0,4,14,19,2,148,38,2,15,75,18
N00003733,131,77,20,24,0,0,1,3,28,1,54,11,0,9,26,8
N00003734,126,85,17,48,1,0,0,3,16,0,41,19,0,5,11,6
N00003735,108,60,20,27,1,2,1,0,9,0,48,17,0,5,16,10
N00003736,122,71,12,50,0,1,0,1,6,1,51,18,0,9,21,3
N00003737,170,109,18,62,0,2,3,6,17,1,61,3,2,15,31,10
N00003738,100,63,10,43,0,1,0,3,5,1,37,18,1,2,14,2
N00003739,140,101,13,65,1,5,3,7,7,0,39,11,0,8,17,3
N00003740,104,64,17,37,0,2,0,2,5,1,40,10,0,7,14,9
N00003741,97,52,9,37,0,1,0,1,3,1,45,20,0,1,19,5
N00003742,118,76,15,38,0,3,5,3,10,2,42,21,1,8,11,1
N00003743,150,126,15,78,0,8,5,18,1,1,24,9,0,6,7,2
N00003744,115,76,17,41,0,2,4,4,8,0,39,22,1,2,11,3
N00003745,131,97,10,57,1,10,2,11,6,0,34,24,1,5,0,4
N00003746,105,89,16,57,0,5,0,7,3,1,16,9,1,1,5,0
N00003747,100,72,12,43,0,4,0,8,5,0,28,18,0,3,3,4
N00003748,121,91,7,50,0,5,7,16,6,0,30,9,1,4,12,4
N00003749,171,138,15,101,1,2,2,11,5,1,33,9,0,8,13,3
N00003750,151,127,14,81,0,8,2,16,4,2,24,14,0,2,7,1
N00003751,170,132,11,98,0,8,5,7,3,0,38,24,1,4,9,0
N00003752,137,112,12,64,0,10,3,17,2,4,25,13,0,3,6,3
N00003753,170,114,25,70,1,5,1,7,5,0,56,20,1,14,16,5
N00003754,106,78,13,46,3,5,2,7,2,0,28,13,1,4,8,2
N00003755,144,100,6,68,0,11,1,10,4,0,44,23,2,4,12,3
N00003756,109,52,13,24,0,0,1,4,10,0,57,9,4,15,22,7
N00003757,97,68,15,42,0,2,2,4,3,0,29,12,1,5,7,4
N00003758,195,151,17,91,0,7,3,17,14,2,44,16,0,9,15,4
N00003759,124,66,12,39,0,2,5,3,4,1,58,37,0,6,11,4
N00003760,106,69,15,39,0,0,0,4,11,0,37,15,1,4,14,3
N00003761,127,96,9,52,1,8,4,17,5,0,31,12,0,5,13,1
N00003762,143,123,6,58,1,12,6,36,3,1,20,15,0,0,5,0
N00003763,138,112,10,59,0,9,3,28,3,0,26,17,0,2,5,2
N00003764,168,128,14,65,0,14,6,24,3,2,40,30,0,1,9,0
N00003765,109,89,14,39,0,14,4,16,2,0,20,15,0,2,3,0
N00003766,131,105,9,62,1,6,3,22,2,0,26,9,1,3,8,5
N00003767,128,105,13,51,0,5,9,21,6,0,23,13,0,2,5,3
N00003768,207,167,14,95,1,20,4,17,15,1,40,15,0,9,9,7
N00003769,110,80,5,53,1,4,1,9,5,2,30,22,0,3,5,0
N00003770,168,112,21,73,0,2,4,3,8,1,56,17,2,7,26,4
N00003771,176,117,11,73,0,7,0,15,9,2,59,15,2,9,26,7
N00003772,91,35,9,17,0,0,1,1,7,0,56,21,1,5,24,5
N00003773,107,70,10,46,0,1,4,4,5,0,37,25,0,1,7,4
N00003774,106,83,12,53,0,4,1,9,3,1,23,18,0,1,2,2
N00003775,173,138,14,91,0,12,4,12,4,1,35,28,0,2,3,2
N00003776,115,70,14,44,1,2,0,4,5,0,45,26,2,3,12,2
N00003777,101,50,13,28,0,0,0,2,5,2,51,20,0,7,19,5
N00003778,151,95,17,49,0,1,1,8,18,1,56,12,0,9,26,9
N00003779,120,61,10,34,0,0,4,3,9,1,59,18,1,14,22,4
N00003780,115,90,19,54,0,2,4,9,0,2,25,8,1,6,8,2
N00003781,119,95,13,61,1,3,4,9,4,0,24,12,0,3,7,2
N00003782,177,142,15,94,0,9,1,15,6,2,35,13,2,3,14,3
N00003783,129,80,12,50,1,0,2,4,11,0,49,24,2,6,14,3
N00003784,132,98,12,57,0,7,3,9,8,2,34,18,0,2,10,4
N00003785,147,109,21,46,0,17,9,11,4,1,38,21,0,5,9,3
N00003786,156,123,21,84,1,2,2,9,3,1,33,18,1,6,7,1
N00003787,115,85,8,38,0,11,2,22,4,0,30,22,0,3,5,0
N00003788,138,84,11,45,1,4,8,7,7,1,54,20,2,9,17,6
N00003789,121,88,11,31,0,17,6,16,7,0,33,18,0,3,9,3
N00003790,117,71,12,49,0,1,0,5,4,0,46,20,0,4,13,9
N00003791,224,177,32,90,2,9,5,24,12,3,47,24,0,7,13,3
N00003792,105,68,11,39,1,4,4,3,6,0,37,19,0,7,8,3
N00003793,182,146,20,78,0,13,9,21,4,1,36,23,1,2,8,2
N00003794,130,78,16,43,0,5,0,6,6,2,52,13,2,8,23,6
N00003795,133,99,9,53,1,11,3,20,2,0,34,16,0,5,8,5
N00003796,184,140,23,64,3,17,5,22,5,1,44,24,0,3,12,5
N00003797,159,112,24,56,1,8,1,12,9,1,47,19,3,7,14,4
N00003798,155,110,21,55,2,5,2,10,12,3,45,14,1,7,18,5
N00003799,113,89,11,59,1,7,0,8,3,0,24,10,1,5,6,2
N00003800,133,106,9,59,0,14,0,21,2,1,27,19,1,2,5,0
N00003801,139,103,16,56,0,9,4,13,5,0,36,22,0,3,9,2
N00003802,92,79,15,42,0,6,1,12,3,0,13,6,1,1,3,2
N00003803,122,81,14,45,0,10,1,10,1,0,41,30,0,2,7,2
N00003804,124,101,9,50,0,14,3,21,4,0,23,19,0,1,1,2
N00003805,107,71,5,40,1,4,0,10,8,3,36,17,0,2,14,3
N00003806,137,78,11,47,2,5,1,7,4,1,59,28,2,5,18,6
N00003807,116,63,14,27,0,4,0,9,9,0,53,16,0,9,25,3
N00003808,125,82,9,49,0,4,2,8,10,0,43,13,0,6,14,10
N00003809,108,83,12,40,0,11,2,14,4,0,25,15,0,3,3,4
N00003810,83,38,8,25,0,1,0,3,1,0,45,25,0,3,14,3
N00003811,117,77,7,45,1,9,1,12,0,2,40,31,0,0,7,2
N00003812,104,68,11,32,0,3,0,17,5,0,36,10,0,8,7,11
N00003813,108,80,7,46,0,5,2,11,8,1,28,19,1,3,3,2
N00003814,136,89,13,48,0,6,2,17,3,0,47,22,0,7,13,5
N00003815,223,167,29,87,1,3,2,21,20,4,56,8,1,16,24,7
N00003816,135,76,20,36,0,2,1,7,10,0,59,24,2,5,24,4
N00003817,134,103,15,39,2,10,2,30,4,1,31,11,1,5,10,4
N00003818,133,96,14,47,0,6,1,23,5,0,37,14,0,6,11,6
N00003819,110,84,9,31,0,15,3,21,5,0,26,15,0,3,6,2
N00003820,165,132,11,61,1,17,4,35,3,0,33,19,0,1,10,3
N00003821,116,89,9,34,1,13,6,23,3,0,27,13,0,1,7,6
N00003822,144,116,9,48,0,15,4,34,5,1,28,16,0,4,4,4
N00003823,171,140,11,81,1,10,2,29,5,1,31,10,1,4,12,4
N00003824,204,170,18,82,0,22,6,39,2,1,34,11,1,6,9,7
N00003825,301,232,33,128,1,15,11,24,19,1,69,31,2,9,21,6
N00003826,187,156,16,79,1,20,9,26,5,0,31,23,0,0,4,4
N00003827,275,231,18,116,4,22,7,58,6,0,44,30,0,1,10,3
N00003828,122,97,16,41,0,6,4,28,2,0,25,16,1,1,7,0
N00003829,126,96,16,34,1,13,4,26,2,0,30,15,2,5,5,3
N00003830,150,117,12,58,0,6,10,27,4,0,33,16,0,4,6,7
N00003831,100,67,13,32,2,7,0,9,4,0,33,12,0,3,11,7
N00003832,164,130,24,64,1,8,7,19,7,0,34,15,0,6,8,5
N00003833,175,95,16,45,0,2,6,12,13,1,80,22,1,11,41,5
N00003834,148,90,15,44,1,2,0,11,15,2,58,18,0,10,19,11
N00003835,189,113,16,63,2,7,5,15,5,0,76,51,2,4,13,6
N00003836,124,94,21,44,1,9,3,11,5,0,30,19,0,3,6,2
N00003837,101,78,8,45,0,5,5,10,4,1,23,6,0,4,9,4
N00003838,155,116,12,58,1,9,5,21,10,0,39,15,1,3,10,10
N00003839,110,90,12,45,2,17,2,11,1,0,20,11,1,6,2,0
N00003840,135,100,7,56,4,10,5,15,3,0,35,21,0,3,7,4
N00003841,91,62,8,38,0,4,2,7,3,0,29,18,0,1,7,3
N00003842,145,108,9,65,0,13,4,11,4,2,37,24,1,3,6,3
N00003843,106,70,9,36,0,5,4,12,4,0,36,14,0,3,17,2
N00003844,158,125,10,57,1,30,4,19,4,0,33,26,0,3,4,0
N00003845,102,72,12,36,0,7,1,11,5,0,30,20,0,3,7,0
N00003846,245,138,29,82,1,1,2,7,16,0,107,42,3,11,39,12
N00003847,91,47,6,29,0,2,1,6,3,0,44,23,0,4,15,2
N00003848,123,74,12,34,1,3,2,6,16,0,49,26,1,6,11,5
N00003849,166,118,22,55,0,9,3,16,13,0,48,23,1,5,15,4
N00003850,126,82,13,36,0,14,3,11,4,1,44,15,0,6,14,9
N00003851,130,96,21,40,0,4,2,17,12,0,34,15,0,2,11,6
N00003852,119,62,11,36,0,0,1,6,6,2,57,18,0,12,22,5
N00003853,147,108,17,60,1,8,3,14,5,0,39,15,1,6,9,8
N00003854,120,92,13,51,0,8,6,7,6,1,28,10,2,4,9,3
N00003855,141,102,9,55,1,8,5,13,10,1,39,14,0,3,21,1
N00003856,137,100,12,58,1,13,2,12,2,0,37,16,1,5,10,5
N00003857,154,121,9,64,1,13,4,24,6,0,33,9,1,10,10,3
N00003858,144,105,12,37,1,20,4,20,11,0,39,18,1,5,14,1
N00003859,164,98,20,53,2,6,1,10,6,0,66,28,0,17,13,8
N00003860,340,256,33,136,0,18,5,42,21,1,84,34,3,18,21,8
N00003861,142,115,7,57,1,13,6,26,4,1,27,16,0,3,4,4
N00003862,116,95,11,38,0,15,2,27,2,0,21,11,0,3,4,3
N00003863,104,64,7,32,0,1,3,4,17,0,40,15,1,1,14,9
N00003864,113,83,11,59,0,1,0,4,7,1,30,17,0,2,9,2
N00003865,88,62,8,38,0,2,2,0,10,2,26,9,0,3,12,2
N00003866,123,74,12,54,1,0,0,0,7,0,49,26,0,4,13,6
N00003867,253,154,33,78,1,7,8,10,15,2,99,41,2,17,35,4
N00003868,123,69,11,44,1,2,0,6,5,0,54,32,0,6,13,3
N00003869,404,273,33,181,1,12,1,21,22,2,131,61,4,22,37,7
N00003870,102,74,8,54,0,4,1,0,7,0,28,14,0,4,6,4
N00003871,229,190,20,129,0,18,3,16,4,0,39,26,0,2,8,3
N00003872,108,71,13,43,0,2,2,3,8,0,37,15,0,4,16,2
N00003873,357,224,41,118,2,16,5,17,23,2,133,60,0,19,43,11
N00003874,158,128,11,73,1,9,3,27,2,2,30,20,1,3,5,1
N00003875,130,95,19,44,1,4,4,9,14,0,35,16,0,7,5,7
N00003876,152,123,9,61,0,11,3,38,1,0,29,13,0,2,10,4
N00003877,105,80,10,49,0,4,1,11,4,1,25,19,0,0,6,0
N00003878,122,109,9,48,1,10,3,35,2,1,13,4,0,3,4,2
N00003879,130,111,12,50,1,14,3,27,3,1,19,11,0,2,5,1
N00003880,154,119,12,64,2,11,5,16,8,1,35,23,0,2,7,3
N00003881,142,124,18,73,1,16,5,9,1,1,18,12,0,1,3,2
N00003882,107,80,5,58,0,4,3,5,3,2,27,20,0,0,4,3
N00003883,257,201,30,137,0,8,5,18,2,1,56,45,0,4,3,4
N00003884,255,176,29,106,0,12,5,13,9,2,79,38,1,5,28,7
N00003885,105,70,8,43,0,2,4,6,4,3,35,13,2,5,11,4
N00003886,108,67,16,41,0,2,1,3,4,0,41,17,0,4,13,7
N00003887,199,130,17,89,1,3,3,7,10,0,69,48,1,2,13,5
N00003888,87,68,13,46,0,4,0,4,1,0,19,18,0,0,1,0
N00003889,135,99,9,67,0,5,3,8,5,2,36,17,1,4,9,5
N00003890,90,61,11,35,0,1,1,3,8,2,29,14,0,6,8,1
N00003891,110,89,13,60,0,0,2,7,6,1,21,12,0,5,4,0
N00003892,100,74,12,51,0,0,1,0,8,2,26,10,0,5,11,0
N00003893,90,70,8,52,0,0,1,3,5,1,20,9,2,5,3,1
N00003894,108,72,8,51,0,1,0,6,5,1,36,14,0,2,16,4
N00003895,96,77,8,62,0,0,1,2,3,1,19,10,0,4,4,1
N00003896,278,164,37,106,0,0,0,9,12,0,114,66,1,12,26,9
N00003897,99,66,11,36,0,1,0,2,14,2,33,9,1,13,4,6
