GeographyCode,QS404NI0001,QS404NI0002,QS404NI0003,QS404NI0004,QS404NI0005,QS404NI0006,QS404NI0007
N00002197,25,21,1,2,0,1,0
N00002198,47,26,0,12,0,3,6
N00002199,26,20,0,3,0,1,2
N00002200,46,26,0,13,0,4,3
N00002201,45,18,2,14,0,3,8
N00002202,49,35,0,2,0,10,2
N00002203,92,84,0,0,0,4,4
N00002204,48,44,0,0,0,3,1
N00002205,26,22,0,1,0,3,0
N00002206,28,21,0,0,1,6,0
N00002207,28,20,2,3,0,1,2
N00002208,41,26,0,9,0,3,3
N00002209,18,14,2,0,0,2,0
N00002210,32,27,0,1,0,3,1
N00002211,33,22,0,8,1,1,1
N00002212,28,27,1,0,0,0,0
N00002213,54,47,0,1,0,4,2
N00002214,43,39,0,0,0,1,3
N00002215,44,36,0,7,0,0,1
N00002216,41,19,0,15,0,2,5
N00002217,47,19,1,3,15,7,2
N00002218,41,28,1,0,1,7,4
N00002219,41,27,0,8,1,3,2
N00002220,28,24,1,0,0,1,2
N00002221,84,64,0,15,0,3,2
N00002222,28,7,0,13,1,4,3
N00002223,19,10,0,5,1,1,2
N00002224,19,8,0,3,2,5,1
N00002225,76,41,0,25,0,4,6
N00002226,35,13,0,13,0,2,7
N00002227,51,37,0,9,1,2,2
N00002228,44,34,0,6,0,1,3
N00002229,54,24,0,8,18,2,2
N00002230,27,7,0,16,0,0,4
N00002231,26,10,0,12,0,0,4
N00002232,48,28,0,4,1,12,3
N00002233,24,7,0,6,5,1,5
N00002234,17,4,0,5,7,1,0
N00002235,28,10,0,14,0,1,3
N00002236,111,25,0,32,34,13,7
N00002237,17,16,0,0,0,1,0
N00002238,8,5,0,1,1,0,1
N00002239,24,17,0,5,0,0,2
N00002240,30,17,0,10,0,2,1
N00002241,19,5,0,6,5,2,1
N00002242,38,23,1,5,0,6,3
N00002243,47,7,0,4,25,10,1
N00002244,44,38,0,2,0,2,2
N00002245,67,5,0,49,1,1,11
N00002246,39,34,0,2,0,2,1
N00002247,22,19,0,0,0,1,2
N00002248,33,30,0,0,0,2,1
N00002249,25,23,0,0,0,1,1
N00002250,20,19,1,0,0,0,0
N00002251,22,20,0,0,0,2,0
N00002252,64,57,0,0,0,3,4
N00002253,29,27,0,0,0,0,2
N00002254,25,21,0,0,0,3,1
N00002255,32,27,0,2,0,2,1
N00002256,47,38,0,2,0,6,1
N00002257,42,24,0,14,0,0,4
N00002258,28,24,0,0,2,0,2
N00002259,29,16,0,3,7,1,2
N00002260,39,32,0,2,0,2,3
N00002261,30,28,0,0,0,1,1
N00002262,34,28,0,3,0,2,1
N00002263,33,30,0,0,0,1,2
N00002264,28,17,1,3,4,3,0
N00002265,20,16,0,0,0,4,0
N00002266,22,8,0,11,0,0,3
N00002267,17,5,0,9,0,0,3
N00002268,30,16,0,2,0,10,2
N00002269,31,16,0,14,0,0,1
N00002270,15,10,0,3,2,0,0
N00002271,18,13,0,5,0,0,0
N00002272,11,3,0,6,0,0,2
N00002273,20,16,0,0,0,4,0
N00002274,15,2,0,9,0,3,1
N00002275,24,17,0,5,0,1,1
N00002276,32,24,3,0,1,3,1
N00002277,31,22,0,4,1,3,1
N00002278,31,22,0,7,0,1,1
N00002279,26,13,0,11,0,0,2
N00002280,29,17,0,9,0,2,1
N00002281,23,11,0,9,0,1,2
N00002282,38,5,0,22,1,1,9
N00002283,26,17,0,7,0,1,1
N00002284,40,20,0,14,1,1,4
N00002285,25,23,0,0,0,0,2
N00002286,31,30,0,0,0,1,0
N00002287,51,45,0,1,0,2,3
N00002288,37,32,0,4,0,1,0
N00002289,34,27,0,3,1,1,2
N00002290,120,48,0,6,49,17,0
N00002291,57,30,0,1,11,14,1
N00002292,38,36,0,0,0,0,2
N00002293,34,23,0,8,0,1,2
N00002294,43,42,0,0,0,1,0
N00002295,28,26,0,0,0,0,2
N00002296,26,17,0,2,0,7,0
N00002297,40,38,0,0,0,0,2
N00002298,59,40,1,11,0,4,3
N00002299,48,39,0,5,0,1,3
N00002300,55,47,0,0,0,7,1
N00002301,66,60,0,0,0,4,2
N00002302,48,46,0,1,0,1,0
N00002303,21,18,0,2,0,1,0
N00002304,16,6,0,5,0,1,4
N00002305,25,22,0,0,0,3,0
N00002306,43,30,1,8,1,2,1
N00002307,31,27,0,2,0,0,2
N00002308,31,29,0,0,0,1,1
N00002309,20,11,0,8,0,1,0
N00002310,38,16,0,15,0,2,5
N00002311,34,25,1,3,1,3,1
N00002312,43,26,0,13,0,0,4
N00002313,50,44,0,0,1,2,3
N00002314,54,47,0,0,0,4,3
N00002315,58,35,0,1,19,2,1
N00002316,48,40,2,0,0,5,1
N00002317,42,41,0,0,0,1,0
N00002318,69,61,0,2,0,2,4
N00002319,72,65,0,0,0,1,6
N00002320,41,33,0,0,1,5,2
N00002321,46,40,0,0,0,2,4
N00002322,44,40,0,0,0,4,0
N00002323,43,39,1,0,0,1,2
N00002324,27,24,0,0,0,1,2
N00002325,42,36,0,0,3,1,2
N00002326,43,22,1,16,0,2,2
N00002327,96,86,1,0,0,4,5
N00002328,21,21,0,0,0,0,0
N00002329,51,25,0,19,0,2,5
N00002330,33,32,0,0,0,1,0
N00002331,36,31,0,0,1,0,4
N00002332,38,23,0,4,2,2,7
N00002333,34,28,0,0,0,4,2
N00002334,28,19,0,7,0,2,0
N00002335,47,37,0,6,1,2,1
N00002336,43,41,0,1,0,1,0
N00002337,31,16,0,8,3,0,4
N00002338,40,25,0,14,0,0,1
N00002339,27,16,0,6,0,1,4
N00002340,37,27,1,4,0,3,2
N00002341,27,19,0,6,0,1,1
N00002342,27,10,0,14,0,0,3
N00002343,2,2,0,0,0,0,0
N00002344,38,21,0,3,2,11,1
N00002345,66,16,0,13,24,7,6
N00002346,26,20,0,2,1,3,0
N00002347,78,70,0,0,0,4,4
N00002348,62,22,0,33,0,2,5
N00002349,37,32,0,2,0,3,0
N00002350,51,35,0,7,0,4,5
N00002351,35,31,0,0,0,4,0
N00002352,77,30,0,4,33,8,2
N00002353,86,74,0,4,0,6,2
N00002354,36,33,0,0,0,3,0
N00002355,17,12,0,3,0,1,1
N00002356,12,10,0,0,0,1,1
N00002357,31,16,0,12,0,2,1
N00002358,30,22,0,3,0,2,3
N00002359,35,26,0,5,0,2,2
N00002360,48,39,1,4,0,2,2
N00002361,32,12,0,18,0,1,1
N00002362,28,6,0,18,0,1,3
N00002363,38,15,0,15,0,3,5
N00002364,32,14,0,13,0,4,1
N00002365,26,13,0,11,0,1,1
N00002366,33,22,0,4,1,6,0
N00002367,57,48,0,0,0,6,3
N00002368,23,19,0,1,0,1,2
N00002369,41,34,0,1,0,3,3
N00002370,30,26,0,0,0,2,2
N00002371,39,31,0,0,0,1,7
N00002372,40,34,0,0,0,4,2
N00002373,42,33,0,2,0,6,1
N00002374,42,25,0,3,2,4,8
N00002375,35,33,0,0,0,2,0
N00002376,40,37,0,1,0,0,2
N00002377,31,20,0,6,0,4,1
N00002378,48,29,0,13,0,4,2
N00002379,48,44,1,1,0,0,2
N00002380,68,57,0,5,1,1,4
N00002381,44,41,0,0,0,2,1
N00002382,26,23,0,0,0,1,2
N00002383,37,35,0,0,0,2,0
N00002384,28,21,0,0,0,3,4
N00002385,19,16,1,0,1,1,0
N00002386,19,12,2,0,0,3,2
N00002387,53,33,0,8,3,7,2
N00002388,7,4,1,0,1,1,0
N00002389,32,29,0,0,1,2,0
N00002390,15,12,0,0,2,1,0
N00002391,45,42,1,0,0,2,0
N00002392,31,26,0,0,0,3,2
N00002393,27,25,0,0,0,1,1
N00002394,23,16,0,0,1,6,0
N00002395,10,8,0,0,0,1,1
N00002396,32,20,1,8,2,0,1
N00002397,28,6,0,21,0,0,1
N00002398,24,16,0,6,0,1,1
N00002399,16,5,0,10,0,1,0
N00002400,27,23,0,3,0,1,0
N00002401,34,22,0,1,4,6,1
N00002402,40,37,0,0,0,1,2
N00002403,47,44,0,0,0,1,2
N00002404,51,36,0,11,0,1,3
N00002405,26,22,0,3,0,1,0
N00002406,40,39,0,0,1,0,0
N00002407,46,39,0,4,0,3,0
N00002408,48,48,0,0,0,0,0
N00002409,49,34,0,10,0,3,2
N00002410,44,37,0,3,0,1,3
N00002411,22,20,0,0,0,1,1
N00002412,14,14,0,0,0,0,0
N00002413,17,16,0,0,0,1,0
N00002414,25,21,0,0,0,3,1
N00002415,36,33,0,0,0,2,1
N00002416,36,27,0,5,1,0,3
N00002417,33,28,0,3,0,1,1
N00002418,36,33,0,1,0,1,1
N00002419,39,34,0,1,0,1,3
N00002420,42,40,0,1,0,1,0
N00002421,40,36,0,1,0,2,1
N00002422,48,38,1,3,0,1,5
N00002423,60,19,0,5,32,2,2
N00002424,42,38,1,0,1,2,0
N00002425,29,28,0,1,0,0,0
N00002426,39,36,0,1,0,2,0
N00002427,33,20,0,7,1,0,5
N00002428,31,20,0,9,1,0,1
N00002429,51,27,1,19,0,2,2
N00002430,20,9,0,8,0,1,2
N00002431,92,30,0,39,10,3,10
N00002432,32,14,0,12,1,2,3
N00002433,27,21,0,4,1,1,0
N00002434,13,7,0,2,3,0,1
N00002435,65,17,0,13,31,3,1
N00002436,36,22,0,11,0,2,1
N00002437,18,12,0,2,0,2,2
N00002438,32,27,0,2,0,1,2
N00002439,40,31,0,7,1,0,1
N00002440,24,12,0,9,0,0,3
N00002441,28,19,0,6,0,1,2
N00002442,16,10,0,3,0,2,1
N00002443,26,18,0,5,0,2,1
N00002444,102,51,2,19,18,7,5
N00002445,71,67,0,0,1,2,1
N00002446,31,14,0,15,0,0,2
N00002447,36,13,0,22,0,0,1
N00002448,30,11,0,15,0,2,2
N00002449,32,21,0,7,0,1,3
N00002450,49,26,0,18,0,2,3
N00002451,62,24,0,28,0,3,7
N00002452,38,23,0,8,5,1,1
N00002453,50,30,0,1,17,1,1
N00002454,115,34,0,5,73,1,2
N00002455,24,23,0,0,0,0,1
N00002456,37,32,0,0,0,4,1
N00002457,49,43,0,0,0,2,4
N00002458,36,24,0,6,0,2,4
N00002459,79,51,0,13,9,3,3
N00002460,18,11,0,0,1,3,3
N00002461,34,30,0,1,0,0,3
N00002462,42,38,0,1,0,0,3
N00002463,29,23,0,0,0,2,4
N00002464,41,33,0,3,0,1,4
N00002465,20,6,0,7,2,2,3
N00002466,18,6,0,9,1,1,1
N00002467,28,10,0,14,0,1,3
N00002468,8,7,0,1,0,0,0
N00002469,25,13,0,7,3,1,1
N00002470,39,28,1,8,0,0,2
N00002471,29,14,0,11,0,0,4
N00002472,27,15,0,10,1,0,1
N00002473,13,5,0,4,2,1,1
N00002474,26,18,0,5,1,1,1
N00002475,41,20,1,11,1,0,8
N00002476,43,32,0,10,0,0,1
N00002477,29,13,0,7,1,3,5
N00002478,11,6,0,1,4,0,0
N00002479,14,13,0,0,1,0,0
N00002480,42,28,0,5,0,5,4
N00002481,10,2,0,3,1,2,2
N00002482,6,2,0,3,0,1,0
N00002483,12,6,0,6,0,0,0
N00002484,13,6,0,7,0,0,0
N00002485,18,7,0,5,4,0,2
N00002486,18,5,0,3,5,4,1
N00002487,13,6,0,3,3,0,1
N00002488,8,6,0,2,0,0,0
N00002489,48,41,1,1,0,4,1
N00002490,26,24,0,1,0,0,1
N00002491,21,8,1,10,0,1,1
N00002492,6,3,0,1,0,0,2
N00002493,22,5,0,15,0,0,2
N00002494,15,5,0,8,0,0,2
N00002495,20,13,0,5,2,0,0
N00002496,17,5,1,8,1,1,1
N00002497,26,14,0,8,2,0,2
N00002498,57,14,0,12,4,27,0
N00002499,76,5,0,3,0,68,0
N00002500,12,4,0,0,0,8,0
N00002501,41,37,0,1,1,1,1
N00002502,30,27,0,2,0,1,0
N00002503,53,41,0,10,0,2,0
N00002504,66,10,0,18,34,1,3
N00002505,29,20,0,4,0,5,0
N00002506,29,24,0,0,0,4,1
N00002507,20,12,0,7,0,0,1
N00002508,17,11,0,0,1,4,1
N00002509,66,23,0,19,15,4,5
N00002510,43,23,0,3,11,4,2
N00002511,15,5,0,8,0,0,2
N00002512,94,42,0,19,21,10,2
N00002513,36,34,0,0,0,1,1
N00002514,16,15,0,0,0,1,0
N00002515,35,32,0,1,0,1,1
N00002516,28,24,0,0,0,2,2
N00002517,40,21,0,7,11,0,1
N00002518,38,33,0,1,0,2,2
N00002519,15,13,0,0,0,0,2
N00002520,32,28,0,0,1,3,0
N00002521,52,21,0,24,0,5,2
N00002522,22,4,0,13,0,3,2
N00002523,49,41,0,7,0,1,0
N00002524,14,11,0,3,0,0,0
N00002525,78,58,0,4,0,11,5
N00002526,49,41,0,1,0,7,0
N00002527,41,36,0,0,2,2,1
N00002528,7,7,0,0,0,0,0
N00002529,29,28,0,0,0,1,0
N00002530,8,6,0,0,0,2,0
N00002531,12,10,0,0,0,1,1
N00002532,33,26,1,0,0,3,3
N00002533,102,62,0,16,15,2,7
N00002534,46,27,0,13,0,3,3
N00002535,27,26,0,0,0,1,0
N00002536,32,28,0,0,0,3,1
N00002537,123,99,0,10,0,10,4
N00002538,33,32,0,0,0,0,1
N00002539,27,12,0,10,0,1,4
N00002540,57,44,0,3,0,7,3
N00002541,151,139,4,0,0,7,1
N00002542,21,20,0,0,0,1,0
N00002543,15,12,1,0,0,2,0
N00002544,32,28,1,0,0,2,1
N00002545,7,4,2,0,0,1,0
N00002546,11,6,2,0,0,3,0
N00002547,143,126,0,6,0,5,6
N00002548,101,27,0,54,9,0,11
N00002549,54,45,0,0,0,6,3
N00002550,41,36,0,0,0,0,5
N00002551,54,40,0,6,0,5,3
N00002552,24,10,0,11,0,0,3
N00002553,57,43,0,6,0,7,1
N00002554,24,20,0,1,0,1,2
N00002555,18,15,1,0,0,0,2
N00002556,19,14,0,4,0,1,0
N00002557,30,23,0,4,0,3,0
N00002558,24,17,0,4,0,1,2
N00002559,28,15,0,12,0,0,1
N00002560,20,19,0,0,1,0,0
N00002561,43,43,0,0,0,0,0
N00002562,32,30,0,0,0,1,1
N00002563,31,30,0,0,0,0,1
N00002564,36,28,0,3,0,4,1
N00002565,33,27,0,1,0,2,3
N00002566,55,53,0,0,0,1,1
N00002567,29,26,0,0,0,2,1
N00002568,51,48,0,0,0,2,1
N00002569,53,45,0,0,1,3,4
N00002570,69,24,0,2,38,3,2
N00002571,40,35,2,1,0,2,0
N00002572,50,49,0,0,0,1,0
N00002573,47,27,1,12,0,2,5
N00002574,28,21,0,4,1,2,0
N00002575,33,25,0,5,0,1,2
N00002576,47,36,0,4,0,7,0
N00002577,56,29,0,6,13,7,1
N00002578,19,15,0,1,0,3,0
N00002579,32,22,0,8,0,0,2
N00002580,34,31,0,2,1,0,0
N00002581,47,42,0,1,0,3,1
N00002582,118,59,0,48,2,1,8
N00002583,5,2,0,3,0,0,0
N00002584,9,4,0,4,0,0,1
N00002585,22,10,0,8,1,0,3
N00002586,15,4,0,9,0,1,1
N00002587,33,7,0,21,2,2,1
N00002588,8,3,0,4,1,0,0
N00002589,16,5,0,7,2,1,1
N00002590,37,13,0,14,3,5,2
N00002591,31,16,0,4,11,0,0
N00002592,12,9,0,0,3,0,0
N00002593,35,10,0,1,23,0,1
N00002594,15,8,0,5,0,2,0
N00002595,13,8,0,2,0,2,1
N00002596,23,19,1,1,0,2,0
N00002597,8,5,0,2,0,1,0
N00002598,12,3,0,6,0,1,2
N00002599,23,20,2,0,0,0,1
N00002600,23,20,1,1,0,0,1
N00002601,24,21,0,0,0,2,1
N00002602,24,20,1,0,0,2,1
N00002603,83,33,0,9,27,12,2
N00002604,22,21,0,0,0,0,1
N00002605,14,6,0,4,2,1,1
N00002606,50,10,0,12,22,4,2
N00002607,15,9,0,6,0,0,0
N00002608,25,19,0,0,1,5,0
N00002609,53,51,0,0,1,0,1
N00002610,17,14,0,0,2,1,0
N00002611,17,14,0,0,0,2,1
N00002612,17,13,0,1,1,2,0
N00002613,89,16,1,23,31,8,10
N00002614,31,26,0,1,0,4,0
N00002615,17,11,0,4,0,1,1
N00002616,22,10,0,6,1,4,1
N00002617,33,22,0,8,0,2,1
N00002618,24,10,0,13,0,0,1
N00002619,41,34,0,1,0,6,0
N00002620,46,18,1,17,0,5,5
N00002621,37,26,0,7,0,3,1
N00002622,20,13,0,3,0,4,0
N00002623,36,29,0,6,0,0,1
N00002624,21,14,0,3,0,3,1
N00002625,25,14,0,8,0,0,3
N00002626,18,10,1,6,0,0,1
N00002627,58,28,0,10,18,1,1
N00002628,117,71,0,20,20,5,1
N00002629,42,24,1,14,1,0,2
N00002630,18,14,0,2,0,0,2
N00002631,28,23,0,2,0,0,3
N00002632,32,17,0,9,0,3,3
N00002633,29,24,1,0,0,3,1
N00002634,52,47,0,0,0,5,0
N00002635,41,21,1,13,0,5,1
N00002636,36,30,0,3,0,2,1
N00002637,42,36,0,1,0,2,3
N00002638,38,33,0,2,0,1,2
N00002639,35,28,0,1,0,6,0
N00002640,54,51,0,0,0,2,1
N00002641,10,10,0,0,0,0,0
N00002642,59,59,0,0,0,0,0
N00002643,33,32,0,0,0,1,0
N00002644,43,21,1,13,0,3,5
N00002645,40,34,0,0,4,1,1
N00002646,60,33,0,8,12,6,1
N00002647,76,40,2,4,22,2,6
N00002648,28,22,0,0,0,2,4
N00002649,42,36,0,0,0,2,4
N00002650,25,11,0,8,0,2,4
N00002651,48,44,1,0,0,2,1
N00002652,27,9,0,12,0,0,6
N00002653,48,40,0,0,0,4,4
N00002654,39,33,0,2,0,3,1
N00002655,45,19,0,11,1,9,5
N00002656,25,10,0,8,0,0,7
N00002657,36,29,0,4,0,1,2
N00002658,22,9,0,9,0,2,2
N00002659,17,5,0,10,0,0,2
N00002660,55,48,0,1,1,2,3
N00002661,45,26,0,15,1,1,2
N00002662,42,24,0,6,0,4,8
N00002663,15,11,0,0,0,4,0
N00002664,40,14,0,18,0,6,2
N00002665,28,26,0,0,0,1,1
N00002666,31,29,0,0,0,1,1
N00002667,100,70,0,12,0,11,7
N00002668,22,17,0,2,0,2,1
N00002669,42,36,0,3,0,0,3
N00002670,91,64,0,2,7,6,12
N00002671,57,36,3,5,3,8,2
N00002672,13,9,0,2,0,1,1
N00002673,163,78,1,14,40,19,11
N00002674,21,17,0,4,0,0,0
N00002675,32,31,0,0,0,1,0
N00002676,63,48,0,6,0,4,5
N00002677,51,43,0,2,1,3,2
N00002678,30,25,0,0,0,2,3
N00002679,46,29,0,8,0,1,8
N00002680,39,36,0,0,0,3,0
N00002681,42,39,0,1,0,1,1
N00002682,23,20,1,0,0,1,1
N00002683,40,34,0,3,0,2,1
N00002684,41,40,0,0,0,0,1
N00002685,23,20,0,0,0,2,1
N00002686,41,31,0,4,0,3,3
N00002687,36,27,0,8,0,0,1
N00002688,43,33,1,1,0,4,4
N00002689,37,15,0,18,0,1,3
N00002690,31,25,0,0,1,4,1
N00002691,35,31,0,0,0,3,1
N00002692,46,38,0,0,0,5,3
N00002693,119,29,0,9,66,10,5
N00002694,33,30,0,1,0,1,1
N00002695,15,15,0,0,0,0,0
N00002696,42,39,0,0,1,2,0
N00002697,35,28,0,1,0,3,3
N00002698,55,50,0,0,0,3,2
N00002699,43,26,0,11,0,1,5
N00002700,18,15,1,1,0,1,0
N00002701,39,37,0,0,0,2,0
N00002702,35,25,0,6,0,1,3
N00002703,38,36,0,0,0,0,2
N00002704,41,33,0,0,0,2,6
N00002705,27,23,0,1,0,3,0
N00002706,46,37,0,5,0,2,2
N00002707,35,31,0,0,0,2,2
N00002708,33,17,1,8,0,2,5
N00002709,53,39,0,1,0,7,6
N00002710,33,16,0,11,0,3,3
N00002711,95,73,0,10,0,9,3
N00002712,32,26,0,1,0,3,2
N00002713,31,25,1,1,0,1,3
N00002714,29,26,0,0,0,1,2
N00002715,46,41,0,1,0,1,3
N00002716,49,40,0,3,0,5,1
N00002717,49,39,0,1,0,7,2
N00002718,51,48,0,0,0,2,1
N00002719,39,35,0,0,0,4,0
N00002720,23,16,0,3,0,4,0
N00002721,43,32,0,1,0,7,3
N00002722,36,35,0,0,0,1,0
N00002723,34,19,0,7,2,1,5
N00002724,32,19,0,3,0,10,0
N00002725,38,36,0,0,0,0,2
N00002726,70,62,0,3,0,3,2
N00002727,37,33,0,0,0,3,1
N00002728,98,65,0,13,0,11,9
N00002729,29,14,0,12,0,0,3
N00002730,40,20,0,9,6,3,2
N00002731,38,20,0,15,0,3,0
N00002732,25,12,0,9,0,2,2
N00002733,69,40,0,3,0,22,4
N00002734,30,27,0,0,0,2,1
N00002735,41,36,0,0,0,3,2
N00002736,45,41,0,0,0,3,1
N00002737,53,47,0,2,0,2,2
N00002738,41,35,0,0,0,2,4
N00002739,35,31,0,2,0,1,1
N00002740,41,31,3,0,0,5,2
N00002741,37,32,0,2,0,0,3
N00002742,30,20,0,7,0,0,3
N00002743,52,41,0,0,0,7,4
N00002744,17,7,0,8,0,1,1
N00002745,30,15,0,6,2,3,4
N00002746,29,25,1,0,0,3,0
N00002747,64,55,0,1,0,5,3
N00002748,22,21,0,0,0,0,1
N00002749,22,17,0,4,0,1,0
N00002750,30,22,0,8,0,0,0
N00002751,30,20,0,4,0,4,2
N00002752,56,43,0,3,0,7,3
N00002753,44,35,0,2,0,5,2
N00002754,32,28,0,0,0,1,3
N00002755,45,44,0,0,0,1,0
N00002756,53,50,0,0,0,3,0
N00002757,55,38,0,9,0,4,4
N00002758,39,25,0,8,0,1,5
N00002759,28,17,0,5,0,1,5
N00002760,20,17,0,0,0,2,1
N00002761,80,68,0,0,0,8,4
N00002762,47,44,0,0,0,1,2
N00002763,51,47,0,1,0,3,0
N00002764,47,35,0,2,5,2,3
N00002765,53,43,0,1,0,3,6
N00002766,36,32,0,0,0,2,2
N00002767,31,27,0,0,0,2,2
N00002768,47,25,0,12,2,4,4
N00002769,45,39,0,1,0,1,4
N00002770,32,29,0,0,0,0,3
N00002771,41,27,1,8,0,1,4
N00002772,59,51,0,0,0,5,3
N00002773,45,26,0,8,0,5,6
N00002774,46,43,0,1,0,1,1
N00002775,66,58,0,0,0,4,4
N00002776,49,46,0,0,0,1,2
N00002777,22,10,1,8,0,2,1
N00002778,59,39,1,0,0,17,2
N00002779,39,38,0,0,0,1,0
N00002780,67,45,1,9,0,6,6
N00002781,64,51,0,0,0,11,2
N00002782,49,39,0,5,0,3,2
N00002783,36,34,0,0,0,0,2
N00002784,40,31,0,2,0,4,3
N00002785,45,39,0,2,0,3,1
N00002786,31,28,0,0,0,3,0
N00002787,34,30,0,0,1,1,2
N00002788,45,39,0,1,0,5,0
N00002789,32,21,0,7,0,3,1
N00002790,42,38,0,1,0,2,1
N00002791,44,39,0,0,0,4,1
N00002792,37,36,1,0,0,0,0
N00002793,34,26,0,2,0,2,4
N00002794,47,43,0,0,0,1,3
N00002795,48,40,0,1,0,3,4
N00002796,36,29,0,0,0,4,3
N00002797,47,45,0,0,0,1,1
N00002798,34,29,0,0,0,2,3
N00002799,30,21,0,7,0,1,1
N00002800,42,38,0,1,0,1,2
N00002801,33,29,0,0,0,0,4
N00002802,36,32,0,0,0,2,2
N00002803,37,33,0,1,0,1,2
N00002804,37,27,0,7,0,2,1
N00002805,55,38,0,9,4,3,1
N00002806,40,34,0,3,0,1,2
N00002807,34,32,0,0,0,1,1
N00002808,43,38,0,0,0,4,1
N00002809,46,43,0,0,0,1,2
N00002810,37,23,0,10,0,2,2
N00002811,36,27,0,3,0,6,0
N00002812,38,32,0,1,0,1,4
N00002813,30,17,0,9,0,3,1
N00002814,29,23,0,4,1,0,1
N00002815,12,6,0,5,0,0,1
N00002816,46,37,0,4,0,2,3
N00002817,12,7,0,3,0,1,1
N00002818,50,23,1,20,1,3,2
N00002819,25,19,0,3,2,1,0
N00002820,46,42,0,0,0,2,2
N00002821,46,41,0,0,0,2,3
N00002822,29,25,0,1,0,3,0
N00002823,20,19,0,1,0,0,0
N00002824,31,24,0,5,0,1,1
N00002825,45,39,1,0,0,4,1
N00002826,40,38,0,1,0,0,1
N00002827,43,37,0,2,0,3,1
N00002828,29,16,0,8,0,3,2
N00002829,37,30,0,2,0,2,3
N00002830,35,31,0,1,0,1,2
N00002831,42,37,0,0,0,1,4
N00002832,26,25,0,0,0,1,0
N00002833,42,36,0,1,1,1,3
N00002834,43,41,0,0,0,1,1
N00002835,34,29,1,1,0,3,0
N00002836,46,37,0,3,0,3,3
N00002837,42,29,0,4,0,5,4
N00002838,44,41,0,0,0,2,1
N00002839,45,39,0,3,0,2,1
N00002840,121,88,1,16,0,5,11
N00002841,36,30,0,0,0,1,5
N00002842,35,24,0,6,0,2,3
N00002843,28,20,0,1,0,4,3
N00002844,30,17,0,6,1,5,1
N00002845,46,30,0,10,0,5,1
N00002846,13,9,0,1,0,3,0
N00002847,41,36,0,1,0,2,2
N00002848,75,55,0,5,0,8,7
N00002849,20,3,0,4,9,2,2
N00002850,35,19,0,12,0,1,3
N00002851,30,16,1,3,0,6,4
N00002852,22,18,0,2,0,1,1
N00002853,52,39,0,4,1,6,2
N00002854,38,36,0,0,0,1,1
N00002855,34,28,0,0,3,2,1
N00002856,45,34,0,5,0,5,1
N00002857,44,39,0,1,1,1,2
N00002858,20,19,0,0,0,0,1
N00002859,53,46,0,1,0,3,3
N00002860,28,20,0,5,0,2,1
N00002861,27,21,0,1,0,3,2
N00002862,26,16,0,7,1,1,1
N00002863,22,19,0,0,0,2,1
N00002864,20,16,0,0,0,3,1
N00002865,50,47,0,0,0,1,2
N00002866,40,34,0,0,0,3,3
N00002867,56,45,0,1,1,3,6
N00002868,32,16,0,11,0,4,1
N00002869,37,30,1,1,0,3,2
N00002870,52,46,0,0,0,3,3
N00002871,33,21,0,4,0,5,3
N00002872,41,26,0,6,0,5,4
N00002873,36,25,0,5,0,2,4
N00002874,33,19,1,9,0,2,2
N00002875,150,98,0,10,14,16,12
N00002876,43,34,0,1,0,5,3
N00002877,31,13,0,15,0,1,2
N00002878,37,25,1,4,0,3,4
N00002879,44,44,0,0,0,0,0
N00002880,50,45,0,0,0,1,4
N00002881,39,32,0,3,0,2,2
N00002882,38,30,0,5,0,1,2
N00002883,41,29,0,5,0,3,4
N00002884,39,34,0,0,0,1,4
N00002885,81,56,0,8,7,4,6
N00002886,27,21,0,0,0,4,2
N00002887,50,40,0,1,0,2,7
N00002888,44,40,0,1,0,2,1
N00002889,58,23,0,10,19,2,4
N00002890,35,30,0,0,0,2,3
N00002891,30,27,0,1,0,2,0
N00002892,27,24,0,1,0,2,0
N00002893,19,13,0,3,0,2,1
N00002894,49,36,0,8,0,0,5
N00002895,22,20,0,0,0,1,1
N00002896,40,32,0,0,0,6,2
N00002897,60,47,0,5,0,3,5
N00002898,51,42,0,1,1,4,3
N00002899,42,26,1,5,6,1,3
N00002900,43,26,0,12,0,1,4
N00002901,50,40,0,6,0,0,4
N00002902,52,36,0,7,0,7,2
N00002903,85,42,0,13,19,6,5
N00002904,16,13,0,0,0,3,0
N00002905,40,33,0,4,0,3,0
N00002906,42,37,0,0,0,2,3
N00002907,45,39,0,0,0,3,3
N00002908,27,21,0,2,0,3,1
N00002909,47,46,0,0,0,0,1
N00002910,42,37,0,0,0,3,2
N00002911,44,40,0,0,0,1,3
N00002912,45,42,0,0,0,1,2
N00002913,37,32,0,1,0,1,3
N00002914,84,63,0,10,0,7,4
N00002915,42,31,0,3,0,3,5
N00002916,30,30,0,0,0,0,0
N00002917,44,39,1,0,0,3,1
N00002918,46,40,0,1,0,1,4
N00002919,38,30,0,3,0,2,3
N00002920,53,33,0,8,1,6,5
N00002921,38,35,0,1,0,1,1
N00002922,36,31,0,0,0,4,1
N00002923,44,31,0,9,0,1,3
N00002924,41,29,0,6,3,1,2
N00002925,36,34,0,0,0,1,1
N00002926,34,17,0,9,1,4,3
N00002927,39,35,2,0,0,0,2
N00002928,37,34,0,0,0,2,1
N00002929,85,72,0,4,0,3,6
