GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00003850,143,143,0,0,0,0,0,0,0,0,0,0,0
N00003851,149,149,0,0,0,0,0,0,0,0,0,0,0
N00003852,141,141,0,0,0,0,0,0,0,0,0,0,0
N00003853,167,166,1,0,0,0,0,0,0,0,0,0,0
N00003854,137,137,0,0,0,0,0,0,0,0,0,0,0
N00003855,150,149,1,0,0,0,0,0,0,0,0,0,0
N00003856,159,159,0,0,0,0,0,0,0,0,0,0,0
N00003857,169,169,0,0,0,0,0,0,0,0,0,0,0
N00003858,159,159,0,0,0,0,0,0,0,0,0,0,0
N00003859,179,179,0,0,0,0,0,0,0,0,0,0,0
N00003860,360,359,0,0,0,0,0,1,0,0,0,0,0
N00003861,169,169,0,0,0,0,0,0,0,0,0,0,0
N00003862,136,136,0,0,0,0,0,0,0,0,0,0,0
N00003863,117,113,2,0,1,0,0,0,0,1,0,0,0
N00003864,130,129,1,0,0,0,0,0,0,0,0,0,0
N00003865,100,99,0,0,1,0,0,0,0,0,0,0,0
N00003866,147,146,1,0,0,0,0,0,0,0,0,0,0
N00003867,276,275,0,0,0,0,0,0,0,1,0,0,0
N00003868,142,141,0,0,0,0,0,0,0,0,0,1,0
N00003869,445,438,2,2,1,1,0,1,0,0,0,0,0
N00003870,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003871,239,234,1,1,0,0,0,1,0,0,0,0,2
N00003872,129,127,0,0,0,1,0,0,0,1,0,0,0
N00003873,413,410,2,0,0,0,0,0,0,0,0,1,0
N00003874,173,172,0,0,0,0,0,1,0,0,0,0,0
N00003875,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003876,167,166,1,0,0,0,0,0,0,0,0,0,0
N00003877,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003878,142,142,0,0,0,0,0,0,0,0,0,0,0
N00003879,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003880,173,173,0,0,0,0,0,0,0,0,0,0,0
N00003881,149,147,1,0,0,0,0,0,0,0,0,1,0
N00003882,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003883,299,296,0,0,0,1,0,1,0,0,1,0,0
N00003884,289,287,0,0,1,1,0,0,0,0,0,0,0
N00003885,119,117,0,0,1,0,0,0,0,0,0,1,0
N00003886,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003887,254,252,1,0,1,0,0,0,0,0,0,0,0
N00003888,98,96,1,0,1,0,0,0,0,0,0,0,0
N00003889,157,150,2,0,5,0,0,0,0,0,0,0,0
N00003890,127,124,0,0,2,0,0,0,0,0,0,0,1
N00003891,136,133,1,0,1,1,0,0,0,0,0,0,0
N00003892,123,119,0,0,2,0,0,2,0,0,0,0,0
N00003893,116,105,1,0,6,1,0,3,0,0,0,0,0
N00003894,122,118,0,0,2,0,0,2,0,0,0,0,0
N00003895,124,114,1,0,5,0,0,4,0,0,0,0,0
N00003896,381,381,0,0,0,0,0,0,0,0,0,0,0
N00003897,103,102,0,0,0,1,0,0,0,0,0,0,0
N00003898,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003899,131,130,0,0,0,0,0,0,0,0,0,1,0
N00003900,132,132,0,0,0,0,0,0,0,0,0,0,0
N00003901,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003902,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003903,211,210,0,0,0,0,0,1,0,0,0,0,0
N00003904,202,200,1,0,0,0,0,1,0,0,0,0,0
N00003905,153,152,0,0,0,0,0,0,0,0,0,1,0
N00003906,111,110,0,0,0,0,0,0,0,0,0,0,1
N00003907,136,134,0,0,0,1,0,1,0,0,0,0,0
N00003908,110,110,0,0,0,0,0,0,0,0,0,0,0
N00003909,144,144,0,0,0,0,0,0,0,0,0,0,0
N00003910,113,112,1,0,0,0,0,0,0,0,0,0,0
N00003911,507,504,0,0,0,0,0,0,0,2,0,0,1
N00003912,188,185,0,0,1,0,0,1,0,1,0,0,0
N00003913,121,120,0,0,0,0,0,0,0,0,0,0,1
N00003914,130,129,0,0,0,0,0,0,1,0,0,0,0
N00003915,122,119,2,0,1,0,0,0,0,0,0,0,0
N00003916,129,128,1,0,0,0,0,0,0,0,0,0,0
N00003917,112,112,0,0,0,0,0,0,0,0,0,0,0
N00003918,121,121,0,0,0,0,0,0,0,0,0,0,0
N00003919,122,122,0,0,0,0,0,0,0,0,0,0,0
N00003920,118,116,0,0,0,0,0,1,0,1,0,0,0
N00003921,121,121,0,0,0,0,0,0,0,0,0,0,0
N00003922,123,120,1,0,0,0,0,0,0,0,0,1,1
N00003923,119,117,0,0,2,0,0,0,0,0,0,0,0
N00003924,127,126,0,0,1,0,0,0,0,0,0,0,0
N00003925,114,109,1,0,3,0,0,0,0,1,0,0,0
N00003926,109,107,1,0,1,0,0,0,0,0,0,0,0
N00003927,111,108,0,0,2,0,0,0,0,1,0,0,0
N00003928,204,201,0,0,1,0,0,1,0,0,1,0,0
N00003929,113,112,0,0,0,0,0,0,0,1,0,0,0
N00003930,137,136,0,0,0,0,0,0,0,0,0,0,1
N00003931,123,122,0,0,0,0,0,1,0,0,0,0,0
N00003932,150,150,0,0,0,0,0,0,0,0,0,0,0
N00003933,314,311,1,0,1,0,0,0,0,0,0,1,0
N00003934,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003935,136,136,0,0,0,0,0,0,0,0,0,0,0
N00003936,358,356,0,0,2,0,0,0,0,0,0,0,0
N00003937,124,123,0,0,0,0,0,0,0,0,0,0,1
N00003938,113,113,0,0,0,0,0,0,0,0,0,0,0
N00003939,140,139,0,0,0,1,0,0,0,0,0,0,0
N00003940,128,127,0,0,0,1,0,0,0,0,0,0,0
N00003941,138,136,0,0,2,0,0,0,0,0,0,0,0
N00003942,158,157,0,0,0,0,0,1,0,0,0,0,0
N00003943,284,279,3,0,0,1,0,1,0,0,0,0,0
N00003944,131,131,0,0,0,0,0,0,0,0,0,0,0
N00003945,122,121,1,0,0,0,0,0,0,0,0,0,0
N00003946,156,156,0,0,0,0,0,0,0,0,0,0,0
N00003947,232,231,1,0,0,0,0,0,0,0,0,0,0
N00003948,123,123,0,0,0,0,0,0,0,0,0,0,0
N00003949,120,115,2,0,0,2,0,0,0,0,0,0,1
N00003950,113,112,0,0,0,1,0,0,0,0,0,0,0
N00003951,109,109,0,0,0,0,0,0,0,0,0,0,0
N00003952,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003953,111,111,0,0,0,0,0,0,0,0,0,0,0
N00003954,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003955,114,113,1,0,0,0,0,0,0,0,0,0,0
N00003956,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003957,108,107,0,0,0,0,0,0,0,0,0,1,0
N00003958,240,237,0,0,1,1,0,1,0,0,0,0,0
N00003959,119,118,0,0,0,1,0,0,0,0,0,0,0
N00003960,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003961,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003962,261,259,0,0,0,0,0,2,0,0,0,0,0
N00003963,124,122,1,0,0,1,0,0,0,0,0,0,0
N00003964,135,134,0,0,0,0,0,0,0,0,0,1,0
N00003965,154,153,0,0,1,0,0,0,0,0,0,0,0
N00003966,135,133,0,0,2,0,0,0,0,0,0,0,0
N00003967,110,109,0,0,1,0,0,0,0,0,0,0,0
N00003968,119,119,0,0,0,0,0,0,0,0,0,0,0
N00003969,120,120,0,0,0,0,0,0,0,0,0,0,0
N00003970,139,135,0,0,2,0,0,0,0,0,0,0,2
N00003971,123,121,0,0,2,0,0,0,0,0,0,0,0
N00003972,141,140,0,0,0,0,0,0,0,1,0,0,0
N00003973,124,124,0,0,0,0,0,0,0,0,0,0,0
N00003974,198,194,2,0,0,0,0,1,0,0,0,1,0
N00003975,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003976,126,125,1,0,0,0,0,0,0,0,0,0,0
N00003977,107,105,0,0,1,0,0,0,0,0,0,1,0
N00003978,139,136,2,0,0,0,0,0,0,0,0,0,1
N00003979,137,135,0,0,2,0,0,0,0,0,0,0,0
N00003980,145,145,0,0,0,0,0,0,0,0,0,0,0
N00003981,115,115,0,0,0,0,0,0,0,0,0,0,0
N00003982,117,115,0,0,1,0,0,0,0,0,0,0,1
N00003983,118,115,2,0,0,0,0,0,0,1,0,0,0
N00003984,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003985,120,119,0,0,0,1,0,0,0,0,0,0,0
N00003986,123,121,0,0,2,0,0,0,0,0,0,0,0
N00003987,123,123,0,0,0,0,0,0,0,0,0,0,0
N00003988,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003989,121,119,0,0,0,0,0,2,0,0,0,0,0
N00003990,177,177,0,0,0,0,0,0,0,0,0,0,0
N00003991,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003992,154,154,0,0,0,0,0,0,0,0,0,0,0
N00003993,158,156,1,0,1,0,0,0,0,0,0,0,0
N00003994,123,121,0,0,1,0,0,0,0,0,1,0,0
N00003995,140,139,0,0,0,0,0,0,0,1,0,0,0
N00003996,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003997,128,125,0,0,1,1,0,0,0,0,0,0,1
N00003998,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003999,139,137,0,0,1,0,0,0,0,0,0,1,0
N00004000,152,151,1,0,0,0,0,0,0,0,0,0,0
N00004001,125,125,0,0,0,0,0,0,0,0,0,0,0
N00004002,160,160,0,0,0,0,0,0,0,0,0,0,0
N00004003,184,183,1,0,0,0,0,0,0,0,0,0,0
N00004004,114,114,0,0,0,0,0,0,0,0,0,0,0
N00004005,95,94,1,0,0,0,0,0,0,0,0,0,0
N00004006,110,110,0,0,0,0,0,0,0,0,0,0,0
N00004007,103,103,0,0,0,0,0,0,0,0,0,0,0
N00004008,146,145,0,0,0,0,0,1,0,0,0,0,0
N00004009,126,121,2,0,2,0,0,1,0,0,0,0,0
N00004010,144,138,1,0,5,0,0,0,0,0,0,0,0
N00004011,183,177,2,0,0,0,0,2,0,2,0,0,0
N00004012,124,121,0,0,0,1,0,1,0,0,0,1,0
N00004013,118,117,0,0,0,0,0,1,0,0,0,0,0
N00004014,124,123,1,0,0,0,0,0,0,0,0,0,0
N00004015,113,111,1,0,0,1,0,0,0,0,0,0,0
N00004016,151,145,0,0,2,1,0,1,0,2,0,0,0
N00004017,108,106,0,0,0,0,0,1,0,0,0,1,0
N00004018,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004019,118,117,0,0,0,0,0,1,0,0,0,0,0
N00004020,143,141,0,0,0,1,0,0,0,0,0,1,0
N00004021,129,128,0,0,0,0,0,1,0,0,0,0,0
N00004022,151,150,0,0,0,0,0,1,0,0,0,0,0
N00004023,119,119,0,0,0,0,0,0,0,0,0,0,0
N00004024,126,125,0,0,0,0,0,0,0,0,0,0,1
N00004025,243,237,1,0,3,0,0,1,0,0,0,0,1
N00004026,126,126,0,0,0,0,0,0,0,0,0,0,0
N00004027,130,130,0,0,0,0,0,0,0,0,0,0,0
N00004028,118,117,0,0,0,0,0,0,0,0,0,0,1
N00004029,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004030,129,129,0,0,0,0,0,0,0,0,0,0,0
N00004031,127,126,0,0,0,1,0,0,0,0,0,0,0
N00004032,115,115,0,0,0,0,0,0,0,0,0,0,0
N00004033,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004034,119,116,1,0,2,0,0,0,0,0,0,0,0
N00004035,128,127,0,0,1,0,0,0,0,0,0,0,0
N00004036,117,116,0,0,0,0,0,0,0,0,0,0,1
N00004037,138,137,0,0,1,0,0,0,0,0,0,0,0
N00004038,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004039,124,123,0,0,0,0,0,0,0,1,0,0,0
N00004040,121,119,1,0,0,0,0,0,0,1,0,0,0
N00004041,130,129,0,0,1,0,0,0,0,0,0,0,0
N00004042,220,220,0,0,0,0,0,0,0,0,0,0,0
N00004043,129,129,0,0,0,0,0,0,0,0,0,0,0
N00004044,133,133,0,0,0,0,0,0,0,0,0,0,0
N00004045,147,146,0,0,0,0,0,1,0,0,0,0,0
N00004046,125,123,2,0,0,0,0,0,0,0,0,0,0
N00004047,333,330,2,0,1,0,0,0,0,0,0,0,0
N00004048,151,146,4,0,1,0,0,0,0,0,0,0,0
N00004049,177,170,5,0,0,0,0,0,1,0,0,0,1
N00004050,351,338,4,0,5,0,0,2,0,0,0,2,0
N00004051,306,294,10,0,1,1,0,0,0,0,0,0,0
N00004052,132,131,1,0,0,0,0,0,0,0,0,0,0
N00004053,121,121,0,0,0,0,0,0,0,0,0,0,0
N00004054,183,182,0,0,0,0,0,0,0,0,0,1,0
N00004055,104,102,0,0,1,0,0,0,0,0,0,0,1
N00004056,138,138,0,0,0,0,0,0,0,0,0,0,0
N00004057,134,134,0,0,0,0,0,0,0,0,0,0,0
N00004058,447,445,0,0,1,0,0,0,0,0,0,1,0
N00004059,544,533,5,0,1,2,0,2,0,0,0,1,0
N00004060,459,454,2,0,0,1,1,0,0,0,0,0,1
N00004061,195,192,2,0,0,0,0,1,0,0,0,0,0
N00004062,143,136,1,0,5,0,0,0,0,0,0,0,1
N00004063,306,299,2,0,2,1,0,1,0,0,0,0,1
N00004064,200,192,2,0,4,0,0,1,0,0,0,1,0
N00004065,124,123,0,0,0,1,0,0,0,0,0,0,0
N00004066,125,123,1,0,0,0,0,1,0,0,0,0,0
N00004067,116,114,1,0,0,0,0,1,0,0,0,0,0
N00004068,127,126,0,0,0,0,0,1,0,0,0,0,0
N00004069,109,108,0,0,0,0,0,0,0,1,0,0,0
N00004070,110,109,0,0,0,0,0,0,0,0,0,1,0
N00004071,135,131,0,0,1,1,0,2,0,0,0,0,0
N00004072,119,117,0,0,0,0,1,0,0,1,0,0,0
N00004073,373,353,9,0,4,0,0,5,0,0,0,0,2
N00004074,143,137,0,0,3,0,0,2,0,0,0,0,1
N00004075,147,145,1,0,0,0,0,0,0,1,0,0,0
N00004076,128,127,1,0,0,0,0,0,0,0,0,0,0
N00004077,131,131,0,0,0,0,0,0,0,0,0,0,0
N00004078,132,131,0,0,0,0,0,0,0,0,0,0,1
N00004079,133,132,0,0,0,0,0,0,0,0,0,0,1
N00004080,129,126,1,0,0,0,0,1,0,0,0,1,0
N00004081,129,129,0,0,0,0,0,0,0,0,0,0,0
N00004082,165,165,0,0,0,0,0,0,0,0,0,0,0
N00004083,134,133,0,0,1,0,0,0,0,0,0,0,0
N00004084,136,133,0,0,0,0,0,1,0,0,0,2,0
N00004085,396,377,7,0,4,0,0,4,0,1,0,2,1
N00004086,126,122,1,0,1,0,0,0,0,1,0,0,1
N00004087,231,217,2,0,4,0,1,3,0,1,0,1,2
N00004088,149,144,3,0,0,1,0,0,0,0,0,1,0
N00004089,121,116,0,0,2,0,0,0,0,0,0,2,1
N00004090,152,139,3,0,4,2,0,2,0,0,0,1,1
N00004091,144,141,3,0,0,0,0,0,0,0,0,0,0
N00004092,132,129,2,0,0,0,0,1,0,0,0,0,0
N00004093,211,207,2,0,0,0,0,0,0,1,0,1,0
N00004094,228,226,1,0,0,0,0,1,0,0,0,0,0
N00004095,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004096,119,118,0,0,0,0,0,0,0,0,0,0,1
N00004097,202,200,0,1,0,0,0,0,0,0,0,1,0
N00004098,138,137,0,0,0,0,0,0,0,0,0,1,0
N00004099,269,263,4,0,0,1,0,0,1,0,0,0,0
N00004100,156,156,0,0,0,0,0,0,0,0,0,0,0
N00004101,124,122,1,0,1,0,0,0,0,0,0,0,0
N00004102,155,154,0,0,0,1,0,0,0,0,0,0,0
N00004103,113,113,0,0,0,0,0,0,0,0,0,0,0
N00004104,91,89,0,0,1,0,0,0,0,1,0,0,0
N00004105,153,153,0,0,0,0,0,0,0,0,0,0,0
N00004106,137,137,0,0,0,0,0,0,0,0,0,0,0
N00004107,111,109,0,0,2,0,0,0,0,0,0,0,0
N00004108,127,127,0,0,0,0,0,0,0,0,0,0,0
N00004109,126,124,1,0,1,0,0,0,0,0,0,0,0
N00004110,134,131,2,0,0,0,0,1,0,0,0,0,0
N00004111,133,133,0,0,0,0,0,0,0,0,0,0,0
N00004112,142,140,0,0,1,0,0,0,0,0,0,1,0
N00004113,224,222,1,0,0,0,0,1,0,0,0,0,0
N00004114,117,113,2,0,0,0,0,0,0,0,0,1,1
N00004115,127,126,1,0,0,0,0,0,0,0,0,0,0
N00004116,215,212,3,0,0,0,0,0,0,0,0,0,0
N00004117,149,149,0,0,0,0,0,0,0,0,0,0,0
N00004118,122,122,0,0,0,0,0,0,0,0,0,0,0
N00004119,127,127,0,0,0,0,0,0,0,0,0,0,0
N00004120,100,100,0,0,0,0,0,0,0,0,0,0,0
N00004121,129,129,0,0,0,0,0,0,0,0,0,0,0
N00004122,130,127,2,0,0,0,0,0,0,0,0,1,0
N00004123,152,151,0,0,0,0,0,0,0,0,0,0,1
N00004124,132,132,0,0,0,0,0,0,0,0,0,0,0
N00004125,142,141,0,0,0,0,0,0,0,0,0,1,0
N00004126,125,124,1,0,0,0,0,0,0,0,0,0,0
N00004127,131,129,0,0,0,0,0,0,0,0,0,0,2
N00004128,144,143,0,0,0,0,0,0,0,0,1,0,0
N00004129,119,119,0,0,0,0,0,0,0,0,0,0,0
N00004130,121,121,0,0,0,0,0,0,0,0,0,0,0
N00004131,127,127,0,0,0,0,0,0,0,0,0,0,0
N00004132,129,128,0,0,0,0,0,0,0,0,0,1,0
N00004133,122,121,0,0,1,0,0,0,0,0,0,0,0
N00004134,120,120,0,0,0,0,0,0,0,0,0,0,0
N00004135,132,130,0,0,0,1,0,0,0,0,0,1,0
N00004136,146,145,0,0,0,0,1,0,0,0,0,0,0
N00004137,140,138,1,0,0,0,0,0,0,0,0,0,1
N00004138,141,140,0,0,0,0,0,0,0,0,0,1,0
N00004139,262,257,1,0,2,0,0,0,0,0,0,2,0
N00004140,149,146,1,0,1,0,1,0,0,0,0,0,0
N00004141,129,128,0,0,0,0,0,0,0,0,0,0,1
N00004142,123,123,0,0,0,0,0,0,0,0,0,0,0
N00004143,124,123,0,0,1,0,0,0,0,0,0,0,0
N00004144,238,237,0,0,0,0,0,0,0,0,0,1,0
N00004145,121,121,0,0,0,0,0,0,0,0,0,0,0
N00004146,130,130,0,0,0,0,0,0,0,0,0,0,0
N00004147,126,126,0,0,0,0,0,0,0,0,0,0,0
N00004148,117,115,1,0,0,0,0,0,0,1,0,0,0
N00004149,124,123,1,0,0,0,0,0,0,0,0,0,0
N00004150,241,237,1,0,1,0,0,1,1,0,0,0,0
N00004151,130,130,0,0,0,0,0,0,0,0,0,0,0
N00004152,123,122,0,0,1,0,0,0,0,0,0,0,0
N00004153,142,142,0,0,0,0,0,0,0,0,0,0,0
N00004154,110,108,1,0,1,0,0,0,0,0,0,0,0
N00004155,143,141,1,0,0,0,0,0,0,1,0,0,0
N00004156,108,107,0,0,0,1,0,0,0,0,0,0,0
N00004157,187,186,0,0,0,0,0,1,0,0,0,0,0
N00004158,178,178,0,0,0,0,0,0,0,0,0,0,0
N00004159,66,66,0,0,0,0,0,0,0,0,0,0,0
N00004160,94,94,0,0,0,0,0,0,0,0,0,0,0
N00004161,119,117,1,0,0,0,0,0,0,0,0,1,0
N00004162,111,111,0,0,0,0,0,0,0,0,0,0,0
N00004163,136,136,0,0,0,0,0,0,0,0,0,0,0
N00004164,136,131,4,0,0,0,0,0,0,0,0,1,0
N00004165,142,140,0,0,0,1,0,0,0,0,0,1,0
N00004166,122,117,1,0,0,0,0,0,1,0,2,1,0
N00004167,189,186,1,0,0,0,1,0,0,0,1,0,0
N00004168,118,118,0,0,0,0,0,0,0,0,0,0,0
N00004169,128,127,0,0,0,0,0,0,0,0,1,0,0
N00004170,127,125,0,0,0,0,0,0,0,0,1,1,0
N00004171,131,130,1,0,0,0,0,0,0,0,0,0,0
N00004172,123,121,0,0,1,0,0,1,0,0,0,0,0
N00004173,124,122,0,0,0,1,0,0,1,0,0,0,0
N00004174,112,111,0,0,0,0,0,0,0,0,0,0,1
N00004175,108,108,0,0,0,0,0,0,0,0,0,0,0
N00004176,220,219,0,0,0,0,0,0,0,1,0,0,0
N00004177,86,86,0,0,0,0,0,0,0,0,0,0,0
N00004178,119,117,0,1,0,0,0,0,1,0,0,0,0
N00004179,160,159,1,0,0,0,0,0,0,0,0,0,0
N00004180,112,111,0,0,0,0,0,1,0,0,0,0,0
N00004181,104,104,0,0,0,0,0,0,0,0,0,0,0
N00004182,132,132,0,0,0,0,0,0,0,0,0,0,0
N00004183,83,82,0,0,0,0,0,1,0,0,0,0,0
N00004184,114,113,0,0,1,0,0,0,0,0,0,0,0
N00004185,327,325,0,0,0,0,0,2,0,0,0,0,0
N00004186,141,138,0,0,1,0,0,2,0,0,0,0,0
N00004187,175,173,0,0,0,0,0,0,0,1,0,0,1
N00004188,125,125,0,0,0,0,0,0,0,0,0,0,0
N00004189,114,113,0,0,0,0,0,0,0,0,0,1,0
N00004190,215,215,0,0,0,0,0,0,0,0,0,0,0
N00004191,261,259,1,0,0,0,0,1,0,0,0,0,0
N00004192,134,133,1,0,0,0,0,0,0,0,0,0,0
N00004193,122,122,0,0,0,0,0,0,0,0,0,0,0
N00004194,109,109,0,0,0,0,0,0,0,0,0,0,0
N00004195,115,115,0,0,0,0,0,0,0,0,0,0,0
N00004196,338,336,0,0,1,0,0,0,0,1,0,0,0
N00004197,112,111,0,0,0,0,0,1,0,0,0,0,0
N00004198,111,110,0,0,0,0,0,0,0,0,1,0,0
N00004199,293,286,1,0,1,0,0,0,1,1,0,1,2
N00004200,123,120,3,0,0,0,0,0,0,0,0,0,0
N00004201,123,118,3,0,0,0,0,0,0,0,0,2,0
N00004202,139,137,1,0,0,0,0,0,0,0,0,0,1
N00004203,119,119,0,0,0,0,0,0,0,0,0,0,0
N00004204,128,128,0,0,0,0,0,0,0,0,0,0,0
N00004205,118,118,0,0,0,0,0,0,0,0,0,0,0
N00004206,123,121,0,0,0,1,0,1,0,0,0,0,0
N00004207,133,133,0,0,0,0,0,0,0,0,0,0,0
N00004208,190,189,1,0,0,0,0,0,0,0,0,0,0
N00004209,231,230,1,0,0,0,0,0,0,0,0,0,0
N00004210,148,145,2,0,0,0,0,1,0,0,0,0,0
N00004211,296,293,1,0,0,0,0,0,0,0,0,2,0
N00004212,756,744,5,0,2,0,0,0,0,3,0,1,1
N00004213,149,148,1,0,0,0,0,0,0,0,0,0,0
N00004214,145,142,1,1,0,0,0,0,0,0,1,0,0
N00004215,119,117,1,0,0,0,0,0,0,0,0,1,0
N00004216,210,210,0,0,0,0,0,0,0,0,0,0,0
N00004217,129,127,0,0,0,0,0,0,0,0,0,2,0
N00004218,115,115,0,0,0,0,0,0,0,0,0,0,0
N00004219,124,121,0,0,1,0,0,0,0,0,0,1,1
N00004220,122,122,0,0,0,0,0,0,0,0,0,0,0
N00004221,129,128,1,0,0,0,0,0,0,0,0,0,0
N00004222,136,135,0,0,0,0,0,0,0,0,0,0,1
N00004223,107,107,0,0,0,0,0,0,0,0,0,0,0
N00004224,127,123,1,0,0,0,0,0,1,0,0,2,0
N00004225,116,114,1,0,0,0,0,0,0,0,0,1,0
N00004226,141,140,0,0,0,0,0,0,0,0,0,0,1
N00004227,114,113,0,0,0,0,0,1,0,0,0,0,0
N00004228,306,301,1,0,0,2,0,0,0,0,1,1,0
N00004229,137,136,0,0,0,0,0,1,0,0,0,0,0
N00004230,120,119,0,0,0,1,0,0,0,0,0,0,0
N00004231,126,125,0,0,1,0,0,0,0,0,0,0,0
N00004232,117,115,1,0,0,0,0,0,0,0,1,0,0
N00004233,138,136,1,0,0,0,0,0,0,1,0,0,0
N00004234,118,118,0,0,0,0,0,0,0,0,0,0,0
N00004235,113,113,0,0,0,0,0,0,0,0,0,0,0
N00004236,113,109,0,0,0,1,1,1,0,1,0,0,0
N00004237,114,114,0,0,0,0,0,0,0,0,0,0,0
N00004238,134,131,0,0,0,1,0,0,0,0,0,0,2
N00004239,117,113,0,0,1,0,0,3,0,0,0,0,0
N00004240,118,116,1,0,0,0,0,0,0,0,0,1,0
N00004241,116,116,0,0,0,0,0,0,0,0,0,0,0
N00004242,130,129,0,0,0,0,0,0,0,0,0,1,0
N00004243,127,124,0,0,0,0,0,0,0,0,1,1,1
N00004244,93,93,0,0,0,0,0,0,0,0,0,0,0
N00004245,177,174,0,0,0,0,0,1,0,1,1,0,0
N00004246,130,129,0,0,0,0,0,0,0,0,0,1,0
N00004247,131,131,0,0,0,0,0,0,0,0,0,0,0
N00004248,134,134,0,0,0,0,0,0,0,0,0,0,0
N00004249,144,144,0,0,0,0,0,0,0,0,0,0,0
N00004250,117,116,1,0,0,0,0,0,0,0,0,0,0
N00004251,139,135,1,0,1,1,0,0,0,0,1,0,0
N00004252,121,119,0,0,0,1,0,0,1,0,0,0,0
N00004253,121,120,0,0,0,0,0,1,0,0,0,0,0
N00004254,118,117,1,0,0,0,0,0,0,0,0,0,0
N00004255,105,105,0,0,0,0,0,0,0,0,0,0,0
N00004256,402,401,0,0,0,0,0,1,0,0,0,0,0
N00004257,128,128,0,0,0,0,0,0,0,0,0,0,0
N00004258,151,151,0,0,0,0,0,0,0,0,0,0,0
N00004259,108,107,0,1,0,0,0,0,0,0,0,0,0
N00004260,138,138,0,0,0,0,0,0,0,0,0,0,0
N00004261,125,120,0,0,1,0,1,0,0,1,0,1,1
N00004262,123,121,0,0,2,0,0,0,0,0,0,0,0
N00004263,117,113,0,0,2,0,0,1,0,0,0,0,1
N00004264,300,288,3,0,1,0,1,1,0,1,0,3,2
N00004265,98,94,0,0,2,0,0,0,1,0,0,1,0
N00004266,129,127,0,0,0,0,0,0,1,0,0,0,1
N00004267,257,252,1,0,0,0,0,0,0,1,1,0,2
N00004268,136,135,0,0,0,0,0,1,0,0,0,0,0
N00004269,140,137,0,0,1,0,0,0,1,0,0,0,1
N00004270,149,141,1,0,1,1,2,0,0,0,0,0,3
N00004271,138,136,0,0,2,0,0,0,0,0,0,0,0
N00004272,116,115,0,0,0,0,0,1,0,0,0,0,0
N00004273,253,250,0,0,0,0,0,2,0,1,0,0,0
N00004274,129,128,0,0,1,0,0,0,0,0,0,0,0
N00004275,143,139,1,0,1,0,0,0,0,0,0,1,1
N00004276,179,177,0,0,0,0,1,1,0,0,0,0,0
N00004277,120,118,1,0,0,0,0,0,0,0,0,0,1
N00004278,121,121,0,0,0,0,0,0,0,0,0,0,0
N00004279,137,135,0,0,0,1,0,0,0,1,0,0,0
N00004280,127,127,0,0,0,0,0,0,0,0,0,0,0
N00004281,168,165,0,0,0,0,0,0,0,0,1,1,1
N00004282,154,152,0,0,0,0,0,0,0,0,1,0,1
N00004283,133,132,0,0,0,0,0,0,0,1,0,0,0
N00004284,150,150,0,0,0,0,0,0,0,0,0,0,0
N00004285,118,118,0,0,0,0,0,0,0,0,0,0,0
N00004286,119,117,1,0,0,0,0,0,0,0,0,0,1
N00004287,253,248,0,0,0,0,1,2,1,0,0,0,1
N00004288,112,111,0,0,1,0,0,0,0,0,0,0,0
N00004289,111,110,0,0,0,0,0,1,0,0,0,0,0
N00004290,269,268,0,0,0,0,0,0,1,0,0,0,0
N00004291,164,160,0,0,2,0,0,0,0,1,0,0,1
N00004292,91,88,0,0,0,0,0,1,0,2,0,0,0
N00004293,134,128,0,0,0,1,0,1,2,2,0,0,0
N00004294,229,206,0,0,0,1,0,1,1,13,3,0,4
N00004295,130,130,0,0,0,0,0,0,0,0,0,0,0
N00004296,136,136,0,0,0,0,0,0,0,0,0,0,0
N00004297,147,144,0,0,0,0,0,0,1,0,0,1,1
