GeographyCode,QS611NI0001,QS611NI0002,QS611NI0003,QS611NI0004,QS611NI0005
N00002788,87,18,19,26,24
N00002789,160,21,40,49,50
N00002790,121,24,29,31,37
N00002791,114,38,29,32,15
N00002792,110,15,21,53,21
N00002793,130,13,24,47,46
N00002794,118,18,20,54,26
N00002795,111,7,25,51,28
N00002796,138,15,25,61,37
N00002797,112,18,22,51,21
N00002798,99,12,22,45,20
N00002799,92,6,22,34,30
N00002800,92,13,16,39,24
N00002801,122,32,24,44,22
N00002802,107,16,25,42,24
N00002803,137,20,30,57,30
N00002804,116,10,22,34,50
N00002805,105,6,20,32,47
N00002806,117,17,29,43,28
N00002807,92,18,22,40,12
N00002808,123,22,24,50,27
N00002809,109,20,24,42,23
N00002810,92,10,16,31,35
N00002811,96,18,22,35,21
N00002812,97,11,16,40,30
N00002813,130,18,21,44,47
N00002814,139,15,25,26,73
N00002815,121,3,16,21,81
N00002816,105,13,16,30,46
N00002817,201,31,33,43,94
N00002818,140,5,21,36,78
N00002819,141,7,22,29,83
N00002820,141,25,23,66,27
N00002821,102,27,23,40,12
N00002822,107,16,26,29,36
N00002823,117,9,21,40,47
N00002824,98,13,21,35,29
N00002825,159,30,40,52,37
N00002826,101,12,18,53,18
N00002827,97,10,25,48,14
N00002828,115,8,25,34,48
N00002829,107,15,24,42,26
N00002830,101,11,21,50,19
N00002831,107,18,25,43,21
N00002832,106,20,27,37,22
N00002833,104,19,21,38,26
N00002834,127,25,38,40,24
N00002835,122,18,25,49,30
N00002836,103,17,28,34,24
N00002837,92,11,23,24,34
N00002838,105,17,18,44,26
N00002839,82,6,21,41,14
N00002840,347,39,67,137,104
N00002841,124,22,34,29,39
N00002842,171,25,27,54,65
N00002843,95,11,26,27,31
N00002844,96,5,10,26,55
N00002845,97,9,16,26,46
N00002846,184,15,39,63,67
N00002847,167,32,55,45,35
N00002848,369,37,79,112,141
N00002849,78,8,14,16,40
N00002850,95,6,12,26,51
N00002851,124,11,19,37,57
N00002852,108,6,17,37,48
N00002853,302,38,59,83,122
N00002854,122,22,27,32,41
N00002855,135,16,30,53,36
N00002856,87,10,14,27,36
N00002857,140,29,29,46,36
N00002858,125,9,22,38,56
N00002859,153,33,23,27,70
N00002860,110,12,23,26,49
N00002861,108,10,31,20,47
N00002862,83,10,15,24,34
N00002863,99,11,29,35,24
N00002864,102,24,25,23,30
N00002865,139,25,40,54,20
N00002866,126,20,38,45,23
N00002867,139,26,40,46,27
N00002868,140,24,31,27,58
N00002869,107,19,22,39,27
N00002870,153,30,35,40,48
N00002871,249,18,47,62,122
N00002872,92,6,19,16,51
N00002873,90,6,22,24,38
N00002874,91,4,12,23,52
N00002875,270,27,78,88,77
N00002876,154,26,31,61,36
N00002877,100,2,13,18,67
N00002878,68,2,8,10,48
N00002879,110,25,29,35,21
N00002880,101,15,20,44,22
N00002881,167,31,57,47,32
N00002882,96,8,23,42,23
N00002883,137,19,38,39,41
N00002884,116,16,30,42,28
N00002885,221,19,44,42,116
N00002886,241,47,53,45,96
N00002887,197,28,51,45,73
N00002888,96,36,25,21,14
N00002889,84,17,14,19,34
N00002890,102,21,23,41,17
N00002891,174,47,43,45,39
N00002892,127,32,29,42,24
N00002893,95,6,25,24,40
N00002894,98,14,26,24,34
N00002895,148,37,29,37,45
N00002896,80,20,18,22,20
N00002897,263,53,77,61,72
N00002898,83,17,33,8,25
N00002899,90,6,23,34,27
N00002900,96,7,26,28,35
N00002901,76,11,16,18,31
N00002902,97,15,16,14,52
N00002903,235,19,48,55,113
N00002904,122,30,29,31,32
N00002905,113,27,27,29,30
N00002906,102,19,27,25,31
N00002907,141,24,35,61,21
N00002908,137,18,31,38,50
N00002909,126,17,31,53,25
N00002910,169,18,38,72,41
N00002911,178,40,34,58,46
N00002912,89,16,19,31,23
N00002913,90,10,30,27,23
N00002914,357,41,119,109,88
N00002915,54,7,15,23,9
N00002916,122,19,58,21,24
N00002917,83,12,25,28,18
N00002918,81,11,12,41,17
N00002919,93,17,27,29,20
N00002920,98,11,30,27,30
N00002921,72,12,10,33,17
N00002922,113,16,28,39,30
N00002923,94,10,17,36,31
N00002924,117,15,21,31,50
N00002925,83,11,21,27,24
N00002926,122,11,25,26,60
N00002927,102,10,20,37,35
N00002928,86,8,18,41,19
N00002929,189,28,40,67,54
N00002930,102,12,28,36,26
N00002931,188,44,46,55,43
N00002932,90,20,20,39,11
N00002933,124,15,37,47,25
N00002934,96,12,21,39,24
N00002935,102,6,27,48,21
N00002936,95,12,33,29,21
N00002937,113,10,20,45,38
N00002938,101,11,30,42,18
N00002939,94,13,21,41,19
N00002940,93,9,13,38,33
N00002941,81,4,12,34,31
N00002942,95,11,25,36,23
N00002943,105,16,38,28,23
N00002944,201,30,54,44,73
N00002945,122,16,39,24,43
N00002946,115,7,21,25,62
N00002947,143,12,34,34,63
N00002948,100,30,28,29,13
N00002949,109,23,33,23,30
N00002950,118,38,35,24,21
N00002951,72,13,23,13,23
N00002952,90,25,27,18,20
N00002953,83,6,14,17,46
N00002954,153,48,42,38,25
N00002955,113,27,25,43,18
N00002956,100,11,11,50,28
N00002957,111,20,16,28,47
N00002958,107,12,25,39,31
N00002959,153,27,40,51,35
N00002960,91,6,18,41,26
N00002961,86,15,14,41,16
N00002962,116,13,26,35,42
N00002963,98,10,20,37,31
N00002964,81,12,16,31,22
N00002965,84,7,9,42,26
N00002966,147,19,40,55,33
N00002967,80,2,17,13,48
N00002968,77,7,21,17,32
N00002969,71,3,10,22,36
N00002970,95,4,20,30,41
N00002971,100,8,26,28,38
N00002972,101,4,22,23,52
N00002973,96,8,21,38,29
N00002974,76,7,9,30,30
N00002975,117,19,21,43,34
N00002976,71,7,9,22,33
N00002977,105,16,25,36,28
N00002978,107,14,18,42,33
N00002979,124,7,18,28,71
N00002980,102,35,18,28,21
N00002981,75,12,18,19,26
N00002982,160,30,42,32,56
N00002983,77,14,26,15,22
N00002984,71,2,15,14,40
N00002985,49,5,9,9,26
N00002986,109,10,24,23,52
N00002987,121,12,26,41,42
N00002988,114,13,22,51,28
N00002989,119,17,26,45,31
N00002990,93,16,20,40,17
N00002991,101,13,22,39,27
N00002992,106,15,22,45,24
N00002993,89,6,17,14,52
N00002994,185,29,40,62,54
N00002995,193,39,59,33,62
N00002996,75,5,20,11,39
N00002997,77,7,14,19,37
N00002998,72,5,17,20,30
N00002999,87,4,17,21,45
N00003000,122,17,18,52,35
N00003001,72,4,14,30,24
N00003002,210,23,40,61,86
N00003003,390,53,108,115,114
N00003004,80,8,22,25,25
N00003005,107,20,28,40,19
N00003006,109,27,37,26,19
N00003007,117,18,30,48,21
N00003008,179,22,36,70,51
N00003009,129,29,31,38,31
N00003010,123,22,34,27,40
N00003011,89,7,24,23,35
N00003012,108,19,24,40,25
N00003013,99,22,28,31,18
N00003014,99,16,24,30,29
N00003015,109,17,26,43,23
N00003016,75,14,29,20,12
N00003017,105,11,44,30,20
N00003018,78,8,15,16,39
N00003019,165,3,22,43,97
N00003020,119,11,33,35,40
N00003021,121,13,23,30,55
N00003022,73,8,16,19,30
N00003023,86,4,12,18,52
N00003024,124,24,31,31,38
N00003025,102,6,33,32,31
N00003026,142,22,32,55,33
N00003027,98,13,21,34,30
N00003028,102,11,23,44,24
N00003029,154,28,50,38,38
N00003030,106,3,17,35,51
N00003031,112,17,25,34,36
N00003032,82,10,24,25,23
N00003033,118,12,17,51,38
N00003034,96,4,12,17,63
N00003035,115,4,15,28,68
N00003036,95,10,14,27,44
N00003037,106,5,30,24,47
N00003038,93,11,20,37,25
N00003039,91,13,23,16,39
N00003040,176,31,47,28,70
N00003041,155,22,33,37,63
N00003042,103,6,29,23,45
N00003043,67,5,11,17,34
N00003044,99,20,32,22,25
N00003045,255,56,105,46,48
N00003046,101,31,31,20,19
N00003047,99,7,14,42,36
N00003048,98,12,17,42,27
N00003049,87,5,18,23,41
N00003050,83,15,15,30,23
N00003051,87,5,17,42,23
N00003052,91,7,19,25,40
N00003053,72,16,20,15,21
N00003054,89,26,28,16,19
N00003055,107,22,31,22,32
N00003056,94,20,29,17,28
N00003057,84,2,22,14,46
N00003058,94,12,18,30,34
N00003059,94,16,27,23,28
N00003060,89,6,20,18,45
N00003061,100,24,28,30,18
N00003062,107,17,32,43,15
N00003063,125,20,25,52,28
N00003064,122,14,38,41,29
N00003065,104,8,16,25,55
N00003066,106,11,26,42,27
N00003067,74,17,25,15,17
N00003068,74,8,18,18,30
N00003069,79,1,12,25,41
N00003070,90,4,24,17,45
N00003071,83,3,16,25,39
N00003072,78,5,18,15,40
N00003073,114,25,38,37,14
N00003074,150,22,41,50,37
N00003075,78,15,28,23,12
N00003076,164,26,51,48,39
N00003077,113,12,34,41,26
N00003078,166,30,65,41,30
N00003079,102,6,23,21,52
N00003080,76,4,12,21,39
N00003081,47,1,12,6,28
N00003082,64,4,16,14,30
N00003083,75,1,13,29,32
N00003084,102,9,21,26,46
N00003085,91,1,20,17,53
N00003086,89,1,24,21,43
N00003087,103,10,40,23,30
N00003088,47,2,8,8,29
N00003089,92,10,30,26,26
N00003090,107,11,44,29,23
N00003091,121,28,45,24,24
N00003092,69,5,21,16,27
N00003093,131,41,42,33,15
N00003094,63,25,27,4,7
N00003095,83,30,27,15,11
N00003096,77,18,31,14,14
N00003097,145,49,55,26,15
N00003098,220,20,33,60,107
N00003099,66,9,15,25,17
N00003100,100,12,21,36,31
N00003101,79,7,14,20,38
N00003102,87,7,25,30,25
N00003103,79,17,26,18,18
N00003104,61,6,13,11,31
N00003105,123,6,33,31,53
N00003106,64,3,14,11,36
N00003107,109,6,17,28,58
N00003108,73,5,19,26,23
N00003109,94,14,31,23,26
N00003110,70,2,18,17,33
N00003111,56,4,15,14,23
N00003112,72,6,15,21,30
N00003113,64,8,7,23,26
N00003114,102,3,23,24,52
N00003115,74,4,12,22,36
N00003116,60,14,22,12,12
N00003117,64,10,20,17,17
N00003118,64,2,18,12,32
N00003119,73,7,15,17,34
N00003120,86,14,35,22,15
N00003121,84,18,32,17,17
N00003122,54,5,15,16,18
N00003123,92,16,15,43,18
N00003124,107,18,26,26,37
N00003125,77,16,16,19,26
N00003126,112,13,25,47,27
N00003127,115,24,28,44,19
N00003128,80,7,15,26,32
N00003129,87,11,38,26,12
N00003130,87,15,26,22,24
N00003131,213,48,53,73,39
N00003132,92,17,34,25,16
N00003133,97,26,36,21,14
N00003134,108,12,28,36,32
N00003135,49,6,20,7,16
N00003136,123,15,44,34,30
N00003137,81,3,28,22,28
N00003138,82,8,23,16,35
N00003139,120,13,49,36,22
N00003140,99,10,44,25,20
N00003141,109,29,38,29,13
N00003142,268,48,116,68,36
N00003143,91,2,28,17,44
N00003144,81,15,29,26,11
N00003145,517,76,157,139,145
N00003146,134,16,39,37,42
N00003147,325,60,119,92,54
N00003148,99,20,25,31,23
N00003149,179,35,55,48,41
N00003150,102,23,28,39,12
N00003151,95,5,22,25,43
N00003152,114,16,32,37,29
N00003153,94,28,31,24,11
N00003154,82,14,24,27,17
N00003155,85,7,16,21,41
N00003156,87,9,25,25,28
N00003157,75,7,22,16,30
N00003158,71,5,17,15,34
N00003159,129,9,42,41,37
N00003160,80,5,21,23,31
N00003161,428,76,171,84,97
N00003162,318,35,107,56,120
N00003163,125,32,32,41,20
N00003164,137,22,49,44,22
N00003165,87,4,14,32,37
N00003166,153,31,46,53,23
N00003167,66,11,26,14,15
N00003168,111,8,33,33,37
N00003169,87,9,13,23,42
N00003170,216,15,44,72,85
N00003171,88,1,12,22,53
N00003172,98,2,13,28,55
N00003173,98,9,24,23,42
N00003174,94,3,12,23,56
N00003175,110,3,24,26,57
N00003176,128,16,41,37,34
N00003177,207,10,46,49,102
N00003178,75,11,11,25,28
N00003179,154,13,37,43,61
N00003180,70,7,25,14,24
N00003181,91,10,32,18,31
N00003182,87,10,45,10,22
N00003183,119,9,42,33,35
N00003184,111,6,28,24,53
N00003185,75,4,18,15,38
N00003186,110,1,26,20,63
N00003187,102,9,29,20,44
N00003188,155,21,31,62,41
N00003189,87,6,16,43,22
N00003190,89,12,20,34,23
N00003191,91,4,11,39,37
N00003192,119,7,11,29,72
N00003193,94,16,27,28,23
N00003194,110,15,29,32,34
N00003195,145,20,24,56,45
N00003196,133,20,42,29,42
N00003197,99,12,26,30,31
N00003198,88,10,25,38,15
N00003199,118,20,24,47,27
N00003200,97,14,19,39,25
N00003201,121,12,36,34,39
N00003202,109,19,24,40,26
N00003203,93,11,20,34,28
N00003204,169,10,41,36,82
N00003205,135,22,37,40,36
N00003206,93,19,25,26,23
N00003207,102,22,22,35,23
N00003208,106,12,23,36,35
N00003209,496,64,185,116,131
N00003210,91,6,26,21,38
N00003211,100,4,18,24,54
N00003212,110,6,23,18,63
N00003213,62,1,14,12,35
N00003214,83,0,7,19,57
N00003215,76,1,27,14,34
N00003216,94,8,12,44,30
N00003217,80,17,23,22,18
N00003218,109,17,39,27,26
N00003219,86,9,23,27,27
N00003220,105,10,25,25,45
N00003221,75,14,32,15,14
N00003222,90,14,36,16,24
N00003223,91,5,16,15,55
N00003224,80,5,34,17,24
N00003225,72,23,23,11,15
N00003226,54,15,21,8,10
N00003227,63,13,15,18,17
N00003228,93,7,25,23,38
N00003229,69,2,19,10,38
N00003230,81,5,7,18,51
N00003231,45,4,7,11,23
N00003232,114,12,39,40,23
N00003233,112,10,18,36,48
N00003234,138,11,27,61,39
N00003235,140,22,31,56,31
N00003236,129,17,27,37,48
N00003237,260,46,67,71,76
N00003238,133,13,27,58,35
N00003239,108,17,26,45,20
N00003240,112,39,33,25,15
N00003241,90,22,31,25,12
N00003242,76,27,27,12,10
N00003243,108,34,36,28,10
N00003244,84,32,22,17,13
N00003245,124,31,48,25,20
N00003246,243,61,97,51,34
N00003247,245,61,90,61,33
N00003248,106,21,37,23,25
N00003249,133,28,46,35,24
N00003250,79,18,29,15,17
N00003251,80,10,36,18,16
N00003252,117,8,30,28,51
N00003253,79,8,29,19,23
N00003254,60,18,21,9,12
N00003255,89,16,29,20,24
N00003256,99,30,44,13,12
N00003257,90,41,33,7,9
N00003258,162,70,62,21,9
N00003259,80,26,30,12,12
N00003260,92,27,37,14,14
N00003261,114,51,41,14,8
N00003262,86,32,28,21,5
N00003263,97,39,27,21,10
N00003264,99,31,37,26,5
N00003265,90,28,29,24,9
N00003266,85,39,17,21,8
N00003267,95,33,41,13,8
N00003268,80,21,21,32,6
N00003269,89,24,23,30,12
N00003270,88,31,33,18,6
N00003271,196,11,49,33,103
N00003272,176,20,49,34,73
N00003273,252,58,99,54,41
N00003274,84,5,25,23,31
N00003275,76,6,15,19,36
N00003276,222,63,91,33,35
N00003277,157,38,62,30,27
N00003278,151,16,39,45,51
N00003279,88,6,24,21,37
N00003280,281,107,99,46,29
N00003281,86,13,26,30,17
N00003282,757,148,294,154,161
N00003283,80,11,18,17,34
N00003284,107,14,30,22,41
N00003285,96,4,31,16,45
N00003286,91,15,24,32,20
N00003287,56,6,26,16,8
N00003288,88,12,29,24,23
N00003289,79,24,33,11,11
N00003290,131,38,34,23,36
N00003291,193,94,70,21,8
N00003292,91,18,43,22,8
N00003293,83,13,25,25,20
N00003294,99,5,19,17,58
N00003295,253,10,60,38,145
N00003296,127,3,21,19,84
N00003297,119,6,23,16,74
N00003298,192,8,46,25,113
N00003299,194,7,40,29,118
N00003300,100,1,14,17,68
N00003301,88,5,20,20,43
N00003302,147,4,35,23,85
N00003303,117,5,21,17,74
N00003304,95,4,22,12,57
N00003305,149,3,27,17,102
N00003306,185,21,59,45,60
N00003307,182,41,56,39,46
N00003308,957,127,329,198,303
N00003309,97,11,21,25,40
N00003310,95,7,17,28,43
N00003311,381,39,127,97,118
N00003312,122,8,44,31,39
N00003313,510,115,153,111,131
N00003314,233,91,90,29,23
N00003315,53,20,19,9,5
N00003316,111,26,32,23,30
N00003317,89,19,31,30,9
N00003318,256,99,99,39,19
N00003319,89,33,36,14,6
N00003320,90,23,34,13,20
N00003321,97,28,31,28,10
N00003322,101,20,36,37,8
N00003323,115,33,28,39,15
N00003324,98,19,35,24,20
N00003325,114,20,41,36,17
N00003326,207,25,64,58,60
N00003327,102,48,35,14,5
N00003328,101,42,42,10,7
N00003329,96,53,28,6,9
N00003330,102,54,25,10,13
N00003331,121,65,39,8,9
N00003332,92,36,21,25,10
N00003333,77,30,27,9,11
N00003334,73,37,15,8,13
N00003335,85,21,21,20,23
N00003336,99,25,34,32,8
N00003337,130,35,58,22,15
N00003338,105,31,34,16,24
N00003339,144,55,49,12,28
N00003340,74,25,24,13,12
N00003341,80,25,24,10,21
N00003342,104,40,39,16,9
N00003343,105,13,33,16,43
N00003344,90,27,39,13,11
N00003345,93,28,31,22,12
N00003346,118,34,39,28,17
N00003347,126,47,47,19,13
N00003348,135,59,40,17,19
N00003349,292,70,95,66,61
N00003350,125,38,32,33,22
N00003351,104,16,34,25,29
N00003352,137,27,57,23,30
N00003353,112,36,35,20,21
N00003354,120,28,35,39,18
N00003355,106,24,28,40,14
N00003356,201,32,68,63,38
N00003357,96,20,26,36,14
N00003358,109,21,28,41,19
N00003359,94,17,24,30,23
N00003360,80,6,26,22,26
N00003361,75,24,29,6,16
N00003362,83,35,31,10,7
N00003363,192,16,79,45,52
N00003364,96,21,47,15,13
N00003365,115,56,42,8,9
N00003366,93,25,36,12,20
N00003367,101,29,42,20,10
N00003368,115,7,39,25,44
N00003369,114,20,26,22,46
N00003370,83,5,31,23,24
N00003371,116,16,36,26,38
N00003372,111,5,19,28,59
N00003373,93,7,29,21,36
N00003374,83,11,24,18,30
N00003375,96,11,29,20,36
N00003376,92,6,23,25,38
N00003377,86,4,31,21,30
N00003378,67,8,23,15,21
N00003379,85,8,17,23,37
N00003380,117,3,21,30,63
N00003381,108,2,22,22,62
N00003382,91,8,19,30,34
N00003383,74,10,19,18,27
N00003384,109,38,29,25,17
N00003385,111,48,38,20,5
N00003386,115,19,29,27,40
N00003387,84,46,25,5,8
N00003388,95,38,32,13,12
N00003389,108,63,38,2,5
N00003390,108,33,36,19,20
N00003391,121,33,42,20,26
N00003392,98,31,34,21,12
N00003393,108,37,33,23,15
N00003394,91,39,27,17,8
N00003395,84,40,26,13,5
N00003396,102,45,35,15,7
N00003397,100,13,27,16,44
N00003398,104,18,45,22,19
N00003399,114,25,41,26,22
N00003400,117,35,45,20,17
N00003401,91,21,35,19,16
N00003402,122,1,25,27,69
N00003403,100,3,15,16,66
N00003404,83,2,14,20,47
N00003405,121,6,25,21,69
N00003406,127,8,33,28,58
N00003407,182,36,77,35,34
N00003408,168,28,66,30,44
N00003409,117,15,31,28,43
N00003410,202,36,62,47,57
N00003411,94,18,28,31,17
N00003412,98,5,26,26,41
N00003413,102,7,25,25,45
N00003414,99,20,46,16,17
N00003415,102,7,33,25,37
N00003416,91,6,29,25,31
N00003417,80,6,25,18,31
N00003418,108,3,22,26,57
N00003419,80,13,31,13,23
N00003420,103,3,28,17,55
N00003421,84,4,17,22,41
N00003422,140,33,47,18,42
N00003423,144,13,42,38,51
N00003424,99,5,32,29,33
N00003425,71,3,24,14,30
N00003426,265,52,98,44,71
N00003427,104,17,30,27,30
N00003428,112,20,38,31,23
N00003429,97,3,23,23,48
N00003430,80,4,19,17,40
N00003431,84,5,17,22,40
N00003432,110,19,47,30,14
N00003433,88,11,31,23,23
N00003434,85,15,32,20,18
N00003435,42,3,16,13,10
N00003436,94,11,48,21,14
N00003437,70,15,24,17,14
N00003438,108,27,35,27,19
N00003439,55,13,31,2,9
N00003440,61,16,20,11,14
N00003441,97,16,34,29,18
N00003442,42,5,12,12,13
N00003443,223,45,83,60,35
N00003444,113,33,43,20,17
N00003445,157,28,74,31,24
N00003446,120,25,50,28,17
N00003447,92,4,40,22,26
N00003448,136,38,33,42,23
N00003449,100,36,24,25,15
N00003450,86,19,34,22,11
N00003451,192,33,76,52,31
N00003452,106,30,27,25,24
N00003453,114,13,82,9,10
N00003454,77,13,31,17,16
N00003455,74,21,27,11,15
N00003456,97,19,57,13,8
N00003457,86,6,38,21,21
N00003458,90,18,32,21,19
N00003459,64,7,29,15,13
N00003460,123,40,45,18,20
N00003461,63,15,28,10,10
N00003462,96,43,37,11,5
N00003463,121,40,35,36,10
N00003464,127,42,56,16,13
N00003465,68,8,19,19,22
N00003466,101,35,41,20,5
N00003467,121,62,40,11,8
N00003468,116,45,48,12,11
N00003469,118,23,28,33,34
N00003470,89,18,31,23,17
N00003471,79,5,23,26,25
N00003472,101,22,33,29,17
N00003473,112,28,28,20,36
N00003474,116,42,52,16,6
N00003475,330,125,102,58,45
N00003476,227,66,90,44,27
N00003477,151,37,61,31,22
N00003478,210,58,86,37,29
N00003479,248,126,80,20,22
N00003480,83,5,24,16,38
N00003481,56,14,23,14,5
N00003482,84,13,25,19,27
N00003483,105,9,22,23,51
N00003484,100,5,21,27,47
N00003485,76,6,21,20,29
N00003486,113,3,28,27,55
N00003487,119,5,17,35,62
N00003488,105,3,16,31,55
N00003489,239,9,43,41,146
N00003490,78,2,18,15,43
N00003491,218,9,53,37,119
N00003492,104,2,23,18,61
N00003493,222,11,56,41,114
N00003494,207,29,68,46,64
N00003495,102,21,28,27,26
N00003496,197,14,58,47,78
N00003497,135,5,41,32,57
N00003498,87,9,24,18,36
N00003499,67,9,17,14,27
N00003500,87,24,29,17,17
N00003501,90,19,28,19,24
N00003502,87,5,26,22,34
N00003503,103,15,39,22,27
N00003504,88,19,35,11,23
N00003505,70,5,20,17,28
N00003506,131,9,37,21,64
N00003507,71,4,13,23,31
N00003508,93,7,26,24,36
N00003509,67,9,24,19,15
N00003510,86,6,18,27,35
N00003511,65,5,14,23,23
N00003512,82,9,21,21,31
N00003513,170,8,41,41,80
N00003514,195,12,38,39,106
N00003515,63,3,17,17,26
N00003516,117,6,25,22,64
N00003517,175,2,42,44,87
N00003518,94,4,16,25,49
N00003519,62,1,17,10,34
N00003520,100,4,24,27,45
N00003521,70,19,32,8,11
N00003522,91,34,36,10,11
N00003523,92,48,33,6,5
N00003524,301,107,115,45,34
N00003525,95,20,38,23,14
N00003526,82,27,32,12,11
N00003527,122,21,20,53,28
N00003528,205,40,55,70,40
N00003529,107,16,21,40,30
N00003530,97,15,29,38,15
N00003531,95,18,25,26,26
N00003532,106,20,22,47,17
N00003533,161,28,42,56,35
N00003534,81,7,14,30,30
N00003535,102,19,25,39,19
N00003536,115,9,18,54,34
N00003537,92,8,9,37,38
N00003538,117,20,26,40,31
N00003539,106,21,31,31,23
N00003540,82,13,21,22,26
N00003541,77,7,19,16,35
N00003542,90,5,12,26,47
N00003543,162,42,38,51,31
N00003544,96,14,25,30,27
N00003545,104,19,18,52,15
N00003546,94,12,22,36,24
N00003547,185,36,36,76,37
N00003548,490,66,99,161,164
N00003549,107,19,15,56,17
N00003550,114,44,37,13,20
N00003551,129,27,44,24,34
N00003552,138,25,25,44,44
N00003553,111,25,32,32,22
N00003554,79,2,13,20,44
N00003555,108,10,24,23,51
N00003556,207,12,25,51,119
N00003557,76,4,12,17,43
N00003558,109,13,16,44,36
N00003559,148,29,33,59,27
N00003560,116,24,23,50,19
N00003561,102,20,23,43,16
N00003562,109,30,33,18,28
N00003563,120,13,16,56,35
N00003564,108,20,33,35,20
N00003565,100,20,29,31,20
N00003566,120,26,39,35,20
N00003567,117,20,30,43,24
N00003568,94,20,16,47,11
N00003569,111,19,22,51,19
N00003570,119,17,31,49,22
N00003571,80,7,19,25,29
N00003572,118,14,25,50,29
N00003573,102,14,37,34,17
N00003574,110,11,22,53,24
N00003575,107,16,10,58,23
N00003576,102,15,14,46,27
N00003577,95,7,15,48,25
N00003578,110,25,21,37,27
N00003579,107,24,19,41,23
N00003580,106,28,27,27,24
N00003581,216,31,47,64,74
N00003582,156,19,38,50,49
N00003583,171,32,40,47,52
N00003584,86,2,20,23,41
N00003585,100,7,17,30,46
N00003586,95,1,17,39,38
N00003587,107,15,28,44,20
N00003588,136,30,21,58,27
N00003589,133,19,26,42,46
N00003590,139,23,24,69,23
N00003591,121,16,25,53,27
N00003592,84,14,13,37,20
N00003593,118,22,22,52,22
N00003594,236,38,53,71,74
N00003595,102,16,20,42,24
N00003596,71,13,16,24,18
N00003597,108,17,23,52,16
N00003598,120,38,34,26,22
N00003599,118,21,35,26,36
N00003600,118,6,25,34,53
N00003601,113,21,29,28,35
N00003602,126,12,30,36,48
N00003603,93,19,19,30,25
N00003604,90,3,19,18,50
N00003605,102,6,9,24,63
N00003606,102,17,28,35,22
N00003607,135,46,42,26,21
N00003608,139,27,31,37,44
N00003609,82,5,21,16,40
N00003610,82,5,19,24,34
N00003611,76,5,12,24,35
N00003612,107,16,21,48,22
N00003613,109,12,20,45,32
N00003614,114,21,21,45,27
N00003615,93,5,26,37,25
N00003616,88,9,22,30,27
N00003617,92,6,14,22,50
N00003618,102,14,15,56,17
N00003619,95,14,24,33,24
N00003620,121,19,28,46,28
N00003621,117,18,32,39,28
N00003622,127,20,31,60,16
N00003623,80,4,9,28,39
N00003624,176,23,42,71,40
N00003625,121,8,14,40,59
N00003626,95,11,31,27,26
N00003627,104,5,12,28,59
N00003628,88,10,15,22,41
N00003629,62,19,16,15,12
N00003630,169,42,44,38,45
N00003631,59,6,12,13,28
N00003632,87,24,26,20,17
N00003633,95,2,6,11,76
N00003634,88,6,24,23,35
N00003635,77,10,11,31,25
N00003636,88,13,23,33,19
N00003637,86,22,33,13,18
N00003638,126,20,47,28,31
N00003639,87,19,25,24,19
N00003640,104,7,18,23,56
N00003641,113,20,25,42,26
N00003642,95,20,16,36,23
N00003643,99,12,21,30,36
N00003644,81,19,21,19,22
N00003645,131,17,42,34,38
N00003646,147,27,53,34,33
N00003647,202,25,47,74,56
N00003648,106,17,17,49,23
N00003649,106,10,25,46,25
N00003650,105,23,28,39,15
N00003651,80,16,13,25,26
N00003652,144,12,30,65,37
N00003653,91,13,19,34,25
N00003654,69,3,15,19,32
N00003655,75,5,11,19,40
N00003656,156,26,34,47,49
N00003657,116,17,25,25,49
N00003658,134,16,25,54,39
N00003659,96,14,14,36,32
N00003660,109,18,20,33,38
N00003661,112,8,29,36,39
N00003662,75,8,13,26,28
N00003663,94,5,14,23,52
N00003664,162,29,32,43,58
N00003665,124,19,21,58,26
N00003666,140,9,25,57,49
N00003667,101,17,15,42,27
N00003668,104,8,15,48,33
N00003669,107,10,22,41,34
N00003670,93,15,23,30,25
N00003671,97,4,15,32,46
N00003672,78,9,23,25,21
N00003673,67,2,9,28,28
N00003674,115,24,16,41,34
N00003675,87,10,19,27,31
N00003676,90,3,14,22,51
N00003677,98,4,16,21,57
N00003678,104,6,19,17,62
N00003679,96,6,19,23,48
N00003680,86,5,13,20,48
N00003681,131,17,34,23,57
N00003682,85,2,25,17,41
N00003683,124,11,29,27,57
N00003684,97,6,20,34,37
N00003685,91,11,27,22,31
N00003686,94,7,19,28,40
N00003687,102,16,25,36,25
N00003688,119,6,18,37,58
N00003689,103,6,18,21,58
N00003690,134,10,32,55,37
N00003691,98,12,25,42,19
N00003692,94,18,12,42,22
N00003693,113,11,19,48,35
N00003694,114,11,12,69,22
N00003695,120,13,29,47,31
N00003696,99,9,18,51,21
N00003697,107,26,17,39,25
N00003698,161,35,38,49,39
N00003699,103,33,25,31,14
N00003700,99,23,14,38,24
N00003701,158,41,31,53,33
N00003702,208,83,55,44,26
N00003703,168,51,40,46,31
N00003704,114,18,29,39,28
N00003705,129,14,36,34,45
N00003706,156,21,31,52,52
N00003707,123,22,22,46,33
N00003708,121,20,29,36,36
N00003709,115,13,23,30,49
N00003710,133,17,23,32,61
N00003711,131,30,30,43,28
N00003712,103,19,27,15,42
N00003713,143,26,30,30,57
N00003714,136,8,29,33,66
N00003715,84,8,16,29,31
N00003716,100,16,16,31,37
N00003717,111,19,26,26,40
