GeographyCode,QS410NI0001,QS410NI0002,QS410NI0003
N00003806,176,169,7
N00003807,128,128,0
N00003808,152,143,9
N00003809,155,147,8
N00003810,113,109,4
N00003811,143,141,2
N00003812,142,127,15
N00003813,130,127,3
N00003814,155,151,4
N00003815,236,227,9
N00003816,146,143,3
N00003817,164,149,15
N00003818,166,156,10
N00003819,192,135,57
N00003820,194,179,15
N00003821,152,139,13
N00003822,180,167,13
N00003823,201,190,11
N00003824,235,226,9
N00003825,330,325,5
N00003826,216,201,15
N00003827,324,311,13
N00003828,157,139,18
N00003829,170,150,20
N00003830,171,166,5
N00003831,145,125,20
N00003832,189,183,6
N00003833,202,193,9
N00003834,158,157,1
N00003835,271,243,28
N00003836,168,147,21
N00003837,115,113,2
N00003838,205,179,26
N00003839,144,132,12
N00003840,170,152,18
N00003841,125,114,11
N00003842,200,165,35
N00003843,174,130,44
N00003844,192,182,10
N00003845,124,121,3
N00003846,297,294,3
N00003847,117,114,3
N00003848,139,138,1
N00003849,196,181,15
N00003850,149,143,6
N00003851,174,149,25
N00003852,148,141,7
N00003853,191,167,24
N00003854,155,137,18
N00003855,163,150,13
N00003856,174,159,15
N00003857,174,169,5
N00003858,178,159,19
N00003859,181,179,2
N00003860,383,360,23
N00003861,178,169,9
N00003862,146,136,10
N00003863,127,117,10
N00003864,130,130,0
N00003865,103,100,3
N00003866,147,147,0
N00003867,279,276,3
N00003868,142,142,0
N00003869,458,445,13
N00003870,121,117,4
N00003871,243,239,4
N00003872,135,129,6
N00003873,422,413,9
N00003874,180,173,7
N00003875,149,140,9
N00003876,177,167,10
N00003877,132,129,3
N00003878,153,142,11
N00003879,154,147,7
N00003880,178,173,5
N00003881,150,149,1
N00003882,127,125,2
N00003883,310,299,11
N00003884,296,289,7
N00003885,120,119,1
N00003886,123,117,6
N00003887,277,254,23
N00003888,101,98,3
N00003889,163,157,6
N00003890,130,127,3
N00003891,139,136,3
N00003892,136,123,13
N00003893,127,116,11
N00003894,126,122,4
N00003895,130,124,6
N00003896,401,381,20
N00003897,111,103,8
N00003898,130,127,3
N00003899,133,131,2
N00003900,135,132,3
N00003901,121,116,5
N00003902,132,130,2
N00003903,216,211,5
N00003904,210,202,8
N00003905,158,153,5
N00003906,119,111,8
N00003907,142,136,6
N00003908,115,110,5
N00003909,151,144,7
N00003910,117,113,4
N00003911,529,507,22
N00003912,189,188,1
N00003913,128,121,7
N00003914,130,130,0
N00003915,125,122,3
N00003916,129,129,0
N00003917,112,112,0
N00003918,124,121,3
N00003919,122,122,0
N00003920,124,118,6
N00003921,122,121,1
N00003922,124,123,1
N00003923,121,119,2
N00003924,131,127,4
N00003925,119,114,5
N00003926,112,109,3
N00003927,113,111,2
N00003928,219,204,15
N00003929,117,113,4
N00003930,147,137,10
N00003931,129,123,6
N00003932,161,150,11
N00003933,337,314,23
N00003934,130,116,14
N00003935,141,136,5
N00003936,374,358,16
N00003937,126,124,2
N00003938,126,113,13
N00003939,143,140,3
N00003940,133,128,5
N00003941,153,138,15
N00003942,166,158,8
N00003943,295,284,11
N00003944,131,131,0
N00003945,129,122,7
N00003946,157,156,1
N00003947,235,232,3
N00003948,125,123,2
N00003949,122,120,2
N00003950,118,113,5
N00003951,112,109,3
N00003952,121,114,7
N00003953,115,111,4
N00003954,120,116,4
N00003955,114,114,0
N00003956,118,117,1
N00003957,120,108,12
N00003958,254,240,14
N00003959,122,119,3
N00003960,131,129,2
N00003961,133,130,3
N00003962,264,261,3
N00003963,128,124,4
N00003964,139,135,4
N00003965,157,154,3
N00003966,139,135,4
N00003967,110,110,0
N00003968,119,119,0
N00003969,122,120,2
N00003970,140,139,1
N00003971,127,123,4
N00003972,144,141,3
N00003973,126,124,2
N00003974,201,198,3
N00003975,131,130,1
N00003976,129,126,3
N00003977,114,107,7
N00003978,143,139,4
N00003979,141,137,4
N00003980,157,145,12
N00003981,120,115,5
N00003982,129,117,12
N00003983,121,118,3
N00003984,140,133,7
N00003985,128,120,8
N00003986,124,123,1
N00003987,129,123,6
N00003988,131,130,1
N00003989,129,121,8
N00003990,187,177,10
N00003991,143,140,3
N00003992,159,154,5
N00003993,165,158,7
N00003994,127,123,4
N00003995,143,140,3
N00003996,152,147,5
N00003997,133,128,5
N00003998,129,127,2
N00003999,142,139,3
N00004000,156,152,4
N00004001,129,125,4
N00004002,174,160,14
N00004003,186,184,2
N00004004,119,114,5
N00004005,103,95,8
N00004006,117,110,7
N00004007,107,103,4
N00004008,148,146,2
N00004009,128,126,2
N00004010,145,144,1
N00004011,186,183,3
N00004012,126,124,2
N00004013,119,118,1
N00004014,125,124,1
N00004015,115,113,2
N00004016,155,151,4
N00004017,111,108,3
N00004018,129,123,6
N00004019,121,118,3
N00004020,146,143,3
N00004021,131,129,2
N00004022,159,151,8
N00004023,125,119,6
N00004024,132,126,6
N00004025,253,243,10
N00004026,131,126,5
N00004027,130,130,0
N00004028,120,118,2
N00004029,126,123,3
N00004030,134,129,5
N00004031,138,127,11
N00004032,122,115,7
N00004033,128,123,5
N00004034,130,119,11
N00004035,132,128,4
N00004036,120,117,3
N00004037,146,138,8
N00004038,125,123,2
N00004039,131,124,7
N00004040,123,121,2
N00004041,137,130,7
N00004042,220,220,0
N00004043,133,129,4
N00004044,136,133,3
N00004045,155,147,8
N00004046,129,125,4
N00004047,334,333,1
N00004048,155,151,4
N00004049,178,177,1
N00004050,373,351,22
N00004051,311,306,5
N00004052,133,132,1
N00004053,132,121,11
N00004054,188,183,5
N00004055,117,104,13
N00004056,146,138,8
N00004057,147,134,13
N00004058,486,447,39
N00004059,627,544,83
N00004060,493,459,34
N00004061,198,195,3
N00004062,143,143,0
N00004063,307,306,1
N00004064,200,200,0
N00004065,132,124,8
N00004066,132,125,7
N00004067,119,116,3
N00004068,130,127,3
N00004069,116,109,7
N00004070,116,110,6
N00004071,142,135,7
N00004072,127,119,8
N00004073,380,373,7
N00004074,146,143,3
N00004075,149,147,2
N00004076,131,128,3
N00004077,133,131,2
N00004078,136,132,4
N00004079,133,133,0
N00004080,131,129,2
N00004081,131,129,2
N00004082,166,165,1
N00004083,139,134,5
N00004084,144,136,8
N00004085,417,396,21
N00004086,139,126,13
N00004087,237,231,6
N00004088,160,149,11
N00004089,127,121,6
N00004090,161,152,9
N00004091,154,144,10
N00004092,136,132,4
N00004093,225,211,14
N00004094,235,228,7
N00004095,129,123,6
N00004096,129,119,10
N00004097,214,202,12
N00004098,142,138,4
N00004099,281,269,12
N00004100,158,156,2
N00004101,125,124,1
N00004102,160,155,5
N00004103,135,113,22
N00004104,99,91,8
N00004105,180,153,27
N00004106,147,137,10
N00004107,120,111,9
N00004108,135,127,8
N00004109,133,126,7
N00004110,137,134,3
N00004111,134,133,1
N00004112,144,142,2
N00004113,229,224,5
N00004114,120,117,3
N00004115,128,127,1
N00004116,216,215,1
N00004117,151,149,2
N00004118,124,122,2
N00004119,128,127,1
N00004120,106,100,6
N00004121,131,129,2
N00004122,130,130,0
N00004123,167,152,15
N00004124,139,132,7
N00004125,147,142,5
N00004126,138,125,13
N00004127,140,131,9
N00004128,168,144,24
N00004129,123,119,4
N00004130,131,121,10
N00004131,129,127,2
N00004132,133,129,4
N00004133,126,122,4
N00004134,123,120,3
N00004135,136,132,4
N00004136,148,146,2
N00004137,142,140,2
N00004138,143,141,2
N00004139,266,262,4
N00004140,151,149,2
N00004141,133,129,4
N00004142,125,123,2
N00004143,128,124,4
N00004144,247,238,9
N00004145,124,121,3
N00004146,134,130,4
N00004147,128,126,2
N00004148,126,117,9
N00004149,129,124,5
N00004150,275,241,34
N00004151,136,130,6
N00004152,129,123,6
N00004153,148,142,6
N00004154,113,110,3
N00004155,151,143,8
N00004156,114,108,6
N00004157,191,187,4
N00004158,181,178,3
N00004159,101,66,35
N00004160,112,94,18
N00004161,121,119,2
N00004162,113,111,2
N00004163,138,136,2
N00004164,138,136,2
N00004165,148,142,6
N00004166,127,122,5
N00004167,208,189,19
N00004168,125,118,7
N00004169,130,128,2
N00004170,135,127,8
N00004171,132,131,1
N00004172,129,123,6
N00004173,132,124,8
N00004174,114,112,2
N00004175,115,108,7
N00004176,230,220,10
N00004177,106,86,20
N00004178,124,119,5
N00004179,165,160,5
N00004180,113,112,1
N00004181,109,104,5
N00004182,136,132,4
N00004183,95,83,12
N00004184,118,114,4
N00004185,339,327,12
N00004186,151,141,10
N00004187,183,175,8
N00004188,132,125,7
N00004189,123,114,9
N00004190,228,215,13
N00004191,278,261,17
N00004192,141,134,7
N00004193,127,122,5
N00004194,113,109,4
N00004195,120,115,5
N00004196,345,338,7
N00004197,136,112,24
N00004198,119,111,8
N00004199,296,293,3
N00004200,124,123,1
N00004201,124,123,1
N00004202,141,139,2
N00004203,125,119,6
N00004204,135,128,7
N00004205,126,118,8
N00004206,127,123,4
N00004207,135,133,2
N00004208,200,190,10
N00004209,236,231,5
N00004210,151,148,3
N00004211,305,296,9
N00004212,772,756,16
N00004213,151,149,2
N00004214,148,145,3
N00004215,122,119,3
N00004216,218,210,8
N00004217,131,129,2
N00004218,116,115,1
N00004219,132,124,8
N00004220,132,122,10
N00004221,143,129,14
N00004222,139,136,3
N00004223,112,107,5
N00004224,136,127,9
N00004225,125,116,9
N00004226,152,141,11
N00004227,117,114,3
N00004228,341,306,35
N00004229,146,137,9
N00004230,125,120,5
N00004231,145,126,19
N00004232,120,117,3
N00004233,143,138,5
N00004234,125,118,7
N00004235,122,113,9
N00004236,118,113,5
N00004237,125,114,11
N00004238,139,134,5
N00004239,119,117,2
N00004240,121,118,3
N00004241,116,116,0
N00004242,141,130,11
N00004243,131,127,4
N00004244,101,93,8
N00004245,185,177,8
N00004246,141,130,11
N00004247,133,131,2
N00004248,140,134,6
N00004249,151,144,7
N00004250,122,117,5
N00004251,149,139,10
N00004252,125,121,4
N00004253,125,121,4
N00004254,124,118,6
N00004255,109,105,4
N00004256,457,402,55
N00004257,149,128,21
N00004258,159,151,8
N00004259,117,108,9
N00004260,145,138,7
N00004261,128,125,3
N00004262,139,123,16
N00004263,169,117,52
N00004264,349,300,49
N00004265,123,98,25
N00004266,144,129,15
N00004267,295,257,38
N00004268,153,136,17
N00004269,154,140,14
N00004270,169,149,20
N00004271,151,138,13
N00004272,126,116,10
N00004273,286,253,33
N00004274,133,129,4
N00004275,155,143,12
N00004276,192,179,13
N00004277,125,120,5
N00004278,123,121,2
N00004279,153,137,16
N00004280,142,127,15
N00004281,179,168,11
N00004282,164,154,10
N00004283,143,133,10
N00004284,153,150,3
N00004285,125,118,7
N00004286,122,119,3
N00004287,270,253,17
N00004288,113,112,1
N00004289,114,111,3
N00004290,277,269,8
N00004291,164,164,0
N00004292,96,91,5
N00004293,146,134,12
N00004294,294,229,65
N00004295,143,130,13
N00004296,139,136,3
N00004297,175,147,28
N00004298,136,134,2
N00004299,214,196,18
N00004300,125,110,15
N00004301,168,150,18
N00004302,182,173,9
N00004303,104,103,1
N00004304,124,121,3
N00004305,106,103,3
N00004306,233,207,26
N00004307,145,132,13
N00004308,124,119,5
N00004309,119,118,1
N00004310,112,107,5
N00004311,138,122,16
N00004312,125,123,2
N00004313,120,118,2
N00004314,319,304,15
N00004315,114,110,4
N00004316,123,115,8
N00004317,134,127,7
N00004318,111,107,4
N00004319,132,127,5
N00004320,209,198,11
N00004321,266,255,11
N00004322,137,136,1
N00004323,150,149,1
N00004324,140,131,9
N00004325,133,127,6
N00004326,141,136,5
N00004327,139,131,8
N00004328,120,119,1
N00004329,121,117,4
N00004330,121,115,6
N00004331,131,126,5
N00004332,136,133,3
N00004333,137,133,4
N00004334,116,111,5
N00004335,129,126,3
N00004336,125,122,3
N00004337,122,113,9
N00004338,128,120,8
N00004339,187,178,9
N00004340,150,145,5
N00004341,154,146,8
N00004342,299,272,27
N00004343,113,100,13
N00004344,121,112,9
N00004345,162,143,19
N00004346,152,148,4
N00004347,163,159,4
N00004348,113,107,6
N00004349,119,114,5
N00004350,394,369,25
N00004351,165,157,8
N00004352,184,181,3
N00004353,161,152,9
N00004354,140,132,8
N00004355,161,148,13
N00004356,122,115,7
N00004357,540,520,20
N00004358,128,123,5
N00004359,383,364,19
N00004360,229,211,18
N00004361,335,272,63
N00004362,280,262,18
N00004363,159,148,11
N00004364,142,135,7
N00004365,203,185,18
N00004366,131,123,8
N00004367,291,267,24
N00004368,156,155,1
N00004369,133,129,4
N00004370,216,190,26
N00004371,147,144,3
N00004372,147,140,7
N00004373,161,154,7
N00004374,163,150,13
N00004375,353,338,15
N00004376,152,145,7
N00004377,166,156,10
N00004378,167,119,48
N00004379,121,117,4
N00004380,123,121,2
N00004381,139,129,10
N00004382,183,176,7
N00004383,143,138,5
N00004384,126,116,10
N00004385,99,98,1
N00004386,146,139,7
N00004387,142,134,8
N00004388,145,144,1
N00004389,148,145,3
N00004390,157,143,14
N00004391,174,157,17
N00004392,160,136,24
N00004393,151,143,8
N00004394,127,106,21
N00004395,127,122,5
N00004396,162,156,6
N00004397,165,145,20
N00004398,186,173,13
N00004399,185,178,7
N00004400,176,168,8
N00004401,290,268,22
N00004402,430,423,7
N00004403,122,119,3
N00004404,304,293,11
N00004405,299,283,16
N00004406,176,169,7
N00004407,126,120,6
N00004408,141,125,16
N00004409,154,145,9
N00004410,261,255,6
N00004411,175,171,4
N00004412,167,162,5
N00004413,136,121,15
N00004414,114,79,35
N00004415,473,447,26
N00004416,260,242,18
N00004417,178,166,12
N00004418,176,170,6
N00004419,159,153,6
N00004420,177,168,9
N00004421,144,141,3
N00004422,164,156,8
N00004423,148,136,12
N00004424,157,143,14
N00004425,170,161,9
N00004426,161,150,11
N00004427,157,145,12
N00004428,138,134,4
N00004429,162,158,4
N00004430,166,152,14
N00004431,173,157,16
N00004432,136,97,39
N00004433,273,262,11
N00004434,228,210,18
N00004435,145,138,7
N00004436,141,124,17
N00004437,132,118,14
N00004438,170,157,13
N00004439,185,176,9
N00004440,154,146,8
N00004441,182,173,9
N00004442,173,162,11
N00004443,201,185,16
N00004444,142,131,11
N00004445,145,140,5
N00004446,184,176,8
N00004447,152,148,4
N00004448,178,171,7
N00004449,175,160,15
N00004450,150,146,4
N00004451,201,193,8
N00004452,132,129,3
N00004453,129,125,4
N00004454,121,120,1
N00004455,133,124,9
N00004456,132,128,4
N00004457,133,125,8
N00004458,135,128,7
N00004459,377,334,43
N00004460,123,118,5
N00004461,175,161,14
N00004462,148,143,5
N00004463,164,159,5
N00004464,154,146,8
N00004465,161,154,7
N00004466,157,151,6
N00004467,144,141,3
N00004468,173,160,13
N00004469,152,138,14
N00004470,133,132,1
N00004471,149,144,5
N00004472,273,244,29
N00004473,124,111,13
N00004474,440,410,30
N00004475,135,130,5
N00004476,122,119,3
N00004477,129,127,2
N00004478,207,193,14
N00004479,178,175,3
N00004480,181,169,12
N00004481,203,199,4
N00004482,137,131,6
N00004483,145,143,2
N00004484,239,220,19
N00004485,159,143,16
N00004486,164,152,12
N00004487,149,143,6
N00004488,158,143,15
N00004489,142,133,9
N00004490,191,185,6
N00004491,154,147,7
N00004492,159,129,30
N00004493,156,153,3
N00004494,143,137,6
N00004495,133,130,3
N00004496,343,331,12
N00004497,208,177,31
N00004498,553,539,14
N00004499,119,111,8
N00004500,142,104,38
N00004501,146,138,8
N00004502,119,106,13
N00004503,134,123,11
N00004504,128,115,13
N00004505,139,134,5
N00004506,141,129,12
N00004507,126,123,3
N00004508,265,260,5
N00004509,122,112,10
N00004510,129,128,1
N00004511,121,100,21
N00004512,157,145,12
N00004513,159,148,11
N00004514,214,204,10
N00004515,134,132,2
N00004516,139,137,2
N00004517,140,132,8
N00004518,134,126,8
N00004519,122,118,4
N00004520,376,366,10
N00004521,134,133,1
N00004522,115,115,0
N00004523,131,129,2
N00004524,115,111,4
N00004525,140,139,1
N00004526,149,142,7
N00004527,126,125,1
N00004528,152,147,5
N00004529,106,106,0
N00004530,139,133,6
N00004531,162,151,11
N00004532,146,138,8
N00004533,121,116,5
N00004534,432,410,22
N00004535,334,319,15
N00004536,129,124,5
N00004537,128,121,7
