GeographyCode,QS220NI0001,QS220NI0002,QS220NI0003,QS220NI0004,QS220NI0005
N00003718,487,429,50,3,5
N00003719,150,128,15,0,7
N00003720,143,124,18,0,1
N00003721,170,161,7,0,2
N00003722,152,140,11,0,1
N00003723,135,127,7,0,1
N00003724,136,124,11,0,1
N00003725,118,105,12,0,1
N00003726,148,143,4,1,0
N00003727,147,141,5,0,1
N00003728,120,120,0,0,0
N00003729,150,141,7,0,2
N00003730,133,126,5,0,2
N00003731,126,120,6,0,0
N00003732,299,289,9,1,0
N00003733,139,132,7,0,0
N00003734,134,124,5,1,4
N00003735,124,118,2,1,3
N00003736,128,123,4,0,1
N00003737,174,165,5,1,3
N00003738,120,108,6,2,4
N00003739,153,141,7,3,2
N00003740,106,95,7,2,2
N00003741,114,97,9,2,6
N00003742,133,128,3,1,1
N00003743,165,145,19,0,1
N00003744,128,122,6,0,0
N00003745,152,130,18,0,4
N00003746,111,107,3,0,1
N00003747,122,108,12,0,2
N00003748,137,92,44,0,1
N00003749,179,143,29,3,4
N00003750,158,133,20,4,1
N00003751,187,156,28,1,2
N00003752,145,128,12,2,3
N00003753,181,173,8,0,0
N00003754,128,116,9,2,1
N00003755,162,143,16,1,2
N00003756,113,105,5,1,2
N00003757,112,97,11,0,4
N00003758,207,171,31,1,4
N00003759,140,119,19,1,1
N00003760,121,111,9,0,1
N00003761,136,87,47,0,2
N00003762,160,44,111,4,1
N00003763,156,75,79,1,1
N00003764,178,118,52,1,7
N00003765,134,56,75,1,2
N00003766,145,132,12,0,1
N00003767,145,122,20,0,3
N00003768,216,200,11,2,3
N00003769,132,120,9,0,3
N00003770,182,168,7,2,5
N00003771,188,165,19,1,3
N00003772,113,108,3,0,2
N00003773,142,137,3,2,0
N00003774,122,115,3,2,2
N00003775,192,181,9,0,2
N00003776,140,126,11,0,3
N00003777,111,99,9,0,3
N00003778,167,140,17,2,8
N00003779,137,118,11,0,8
N00003780,117,110,5,0,2
N00003781,135,119,13,2,1
N00003782,193,150,42,0,1
N00003783,140,116,19,3,2
N00003784,152,146,6,0,0
N00003785,163,153,8,1,1
N00003786,159,152,4,1,2
N00003787,135,129,4,1,1
N00003788,155,145,6,0,4
N00003789,140,138,2,0,0
N00003790,139,132,7,0,0
N00003791,251,241,8,0,2
N00003792,122,115,6,0,1
N00003793,202,188,7,0,7
N00003794,144,132,9,0,3
N00003795,146,138,8,0,0
N00003796,199,191,6,2,0
N00003797,177,167,9,0,1
N00003798,169,162,4,2,1
N00003799,126,27,94,1,4
N00003800,153,17,135,1,0
N00003801,174,35,125,3,11
N00003802,107,11,93,0,3
N00003803,145,18,122,0,5
N00003804,140,33,102,1,4
N00003805,117,75,40,0,2
N00003806,169,74,86,1,8
N00003807,128,70,48,1,9
N00003808,143,33,102,1,7
N00003809,147,29,115,1,2
N00003810,109,16,88,2,3
N00003811,141,24,114,1,2
N00003812,127,88,36,0,3
N00003813,127,62,59,0,6
N00003814,151,135,16,0,0
N00003815,227,189,32,2,4
N00003816,143,125,12,1,5
N00003817,149,125,22,0,2
N00003818,156,84,68,0,4
N00003819,135,76,59,0,0
N00003820,179,127,48,1,3
N00003821,139,90,49,0,0
N00003822,167,91,71,0,5
N00003823,190,128,56,2,4
N00003824,226,183,39,0,4
N00003825,325,312,8,1,4
N00003826,201,189,8,1,3
N00003827,311,236,72,0,3
N00003828,139,31,105,1,2
N00003829,150,105,42,1,2
N00003830,166,141,24,0,1
N00003831,125,70,51,1,3
N00003832,183,122,60,1,0
N00003833,193,144,44,2,3
N00003834,157,142,13,1,1
N00003835,243,212,23,6,2
N00003836,147,133,11,1,2
N00003837,113,99,11,0,3
N00003838,179,154,18,1,6
N00003839,132,105,18,1,8
N00003840,152,126,25,0,1
N00003841,114,92,19,0,3
N00003842,165,141,20,0,4
N00003843,130,104,20,2,4
N00003844,182,146,32,0,4
N00003845,121,103,16,0,2
N00003846,294,260,25,2,7
N00003847,114,100,13,1,0
N00003848,138,125,11,0,2
N00003849,181,165,11,1,4
N00003850,143,138,4,0,1
N00003851,149,142,3,0,4
N00003852,141,135,2,1,3
N00003853,167,160,5,0,2
N00003854,137,132,5,0,0
N00003855,150,141,6,0,3
N00003856,159,150,5,0,4
N00003857,169,143,23,0,3
N00003858,159,144,14,0,1
N00003859,179,160,15,0,4
N00003860,360,340,20,0,0
N00003861,169,143,24,0,2
N00003862,136,56,77,1,2
N00003863,117,99,11,1,6
N00003864,130,125,4,1,0
N00003865,100,89,6,3,2
N00003866,147,136,8,0,3
N00003867,276,247,24,1,4
N00003868,142,136,4,1,1
N00003869,445,373,57,4,11
N00003870,117,99,16,0,2
N00003871,239,212,25,0,2
N00003872,129,116,9,1,3
N00003873,413,383,25,0,5
N00003874,173,55,114,2,2
N00003875,140,123,17,0,0
N00003876,167,112,53,1,1
N00003877,129,42,85,1,1
N00003878,142,67,74,0,1
N00003879,147,89,58,0,0
N00003880,173,145,26,0,2
N00003881,149,123,21,1,4
N00003882,125,110,12,0,3
N00003883,299,252,40,3,4
N00003884,289,180,97,4,8
N00003885,119,48,68,2,1
N00003886,117,72,39,3,3
N00003887,254,27,201,8,18
N00003888,98,25,63,1,9
N00003889,157,59,87,4,7
N00003890,127,54,68,2,3
N00003891,136,16,101,1,18
N00003892,123,8,105,1,9
N00003893,116,17,81,4,14
N00003894,122,18,92,2,10
N00003895,124,23,93,2,6
N00003896,381,17,347,2,15
N00003897,103,7,86,1,9
N00003898,127,7,115,0,5
N00003899,131,7,116,1,7
N00003900,132,2,117,1,12
N00003901,116,4,103,0,9
N00003902,130,1,126,0,3
N00003903,211,7,195,1,8
N00003904,202,14,176,3,9
N00003905,153,11,135,0,7
N00003906,111,8,100,1,2
N00003907,136,15,105,2,14
N00003908,110,3,101,0,6
N00003909,144,8,126,0,10
N00003910,113,4,102,0,7
N00003911,507,30,432,4,41
N00003912,188,15,162,3,8
N00003913,121,8,110,0,3
N00003914,130,20,101,1,8
N00003915,122,8,101,2,11
N00003916,129,11,102,0,16
N00003917,112,3,100,1,8
N00003918,121,3,112,0,6
N00003919,122,20,93,1,8
N00003920,118,19,92,0,7
N00003921,121,16,99,0,6
N00003922,123,14,98,2,9
N00003923,119,74,37,2,6
N00003924,127,13,102,4,8
N00003925,114,25,78,7,4
N00003926,109,46,57,2,4
N00003927,111,32,71,2,6
N00003928,204,57,134,4,9
N00003929,113,40,70,0,3
N00003930,137,27,103,0,7
N00003931,123,8,107,0,8
N00003932,150,12,126,0,12
N00003933,314,13,291,1,9
N00003934,116,5,107,0,4
N00003935,136,4,124,0,8
N00003936,358,13,323,6,16
N00003937,124,2,119,0,3
N00003938,113,9,100,0,4
N00003939,140,9,128,0,3
N00003940,128,5,117,1,5
N00003941,138,8,122,2,6
N00003942,158,9,137,0,12
N00003943,284,15,255,3,11
N00003944,131,11,116,0,4
N00003945,122,5,113,1,3
N00003946,156,4,140,0,12
N00003947,232,11,212,0,9
N00003948,123,19,98,1,5
N00003949,120,25,85,4,6
N00003950,113,41,64,1,7
N00003951,109,18,85,1,5
N00003952,114,17,92,0,5
N00003953,111,19,87,0,5
N00003954,116,8,104,0,4
N00003955,114,20,89,1,4
N00003956,117,27,81,0,9
N00003957,108,2,100,1,5
N00003958,240,12,203,3,22
N00003959,119,11,101,1,6
N00003960,129,13,110,2,4
N00003961,130,7,120,1,2
N00003962,261,52,195,5,9
N00003963,124,25,95,1,3
N00003964,135,3,121,4,7
N00003965,154,14,132,0,8
N00003966,135,6,115,3,11
N00003967,110,33,70,1,6
N00003968,119,5,109,1,4
N00003969,120,8,105,2,5
N00003970,139,7,119,2,11
N00003971,123,5,113,0,5
N00003972,141,1,135,0,5
N00003973,124,78,42,1,3
N00003974,198,160,28,3,7
N00003975,130,97,28,3,2
N00003976,126,88,33,1,4
N00003977,107,79,24,1,3
N00003978,139,95,38,1,5
N00003979,137,109,25,1,2
N00003980,145,83,58,1,3
N00003981,115,1,102,1,11
N00003982,117,13,91,1,12
N00003983,118,4,103,2,9
N00003984,133,4,119,2,8
N00003985,120,1,107,2,10
N00003986,123,3,112,2,6
N00003987,123,4,107,2,10
N00003988,130,4,123,0,3
N00003989,121,3,105,2,11
N00003990,177,3,169,1,4
N00003991,140,2,128,0,10
N00003992,154,2,148,0,4
N00003993,158,9,140,1,8
N00003994,123,3,113,1,6
N00003995,140,9,123,0,8
N00003996,147,2,136,0,9
N00003997,128,3,121,1,3
N00003998,127,4,115,0,8
N00003999,139,6,123,1,9
N00004000,152,3,138,1,10
N00004001,125,4,106,0,15
N00004002,160,7,138,3,12
N00004003,184,5,164,0,15
N00004004,114,3,103,1,7
N00004005,95,3,86,1,5
N00004006,110,5,96,1,8
N00004007,103,0,97,0,6
N00004008,146,117,24,2,3
N00004009,126,81,38,3,4
N00004010,144,117,24,2,1
N00004011,183,133,39,2,9
N00004012,124,54,62,3,5
N00004013,118,79,33,0,6
N00004014,124,54,62,1,7
N00004015,113,59,41,2,11
N00004016,151,57,83,5,6
N00004017,108,60,42,0,6
N00004018,123,68,53,0,2
N00004019,118,75,38,1,4
N00004020,143,115,26,1,1
N00004021,129,61,62,1,5
N00004022,151,14,125,0,12
N00004023,119,32,82,0,5
N00004024,126,9,105,3,9
N00004025,243,44,178,4,17
N00004026,126,22,95,0,9
N00004027,130,13,112,2,3
N00004028,118,7,106,0,5
N00004029,123,5,114,0,4
N00004030,129,14,109,1,5
N00004031,127,7,107,2,11
N00004032,115,13,96,1,5
N00004033,123,4,109,0,10
N00004034,119,28,80,2,9
N00004035,128,34,84,4,6
N00004036,117,11,92,0,14
N00004037,138,79,49,4,6
N00004038,123,24,91,1,7
N00004039,124,43,78,2,1
N00004040,121,38,77,1,5
N00004041,130,32,91,1,6
N00004042,220,11,202,3,4
N00004043,129,3,117,0,9
N00004044,133,5,119,3,6
N00004045,147,6,132,1,8
N00004046,125,4,116,1,4
N00004047,333,49,259,5,20
N00004048,151,28,110,3,10
N00004049,177,22,142,3,10
N00004050,351,67,250,12,22
N00004051,306,57,220,2,27
N00004052,132,17,106,0,9
N00004053,121,11,103,1,6
N00004054,183,34,140,2,7
N00004055,104,8,92,1,3
N00004056,138,31,101,1,5
N00004057,134,15,113,2,4
N00004058,447,152,264,7,24
N00004059,544,318,192,6,28
N00004060,459,348,94,5,12
N00004061,195,168,19,0,8
N00004062,143,52,79,7,5
N00004063,306,68,217,4,17
N00004064,200,56,126,3,15
N00004065,124,2,114,1,7
N00004066,125,4,116,1,4
N00004067,116,5,93,2,16
N00004068,127,6,116,1,4
N00004069,109,3,95,1,10
N00004070,110,1,103,1,5
N00004071,135,6,120,3,6
N00004072,119,11,98,2,8
N00004073,373,71,257,6,39
N00004074,143,21,105,3,14
N00004075,147,15,129,0,3
N00004076,128,9,110,2,7
N00004077,131,19,104,0,8
N00004078,132,11,112,1,8
N00004079,133,1,125,1,6
N00004080,129,6,111,2,10
N00004081,129,6,117,1,5
N00004082,165,11,136,3,15
N00004083,134,4,116,2,12
N00004084,136,17,114,1,4
N00004085,396,135,227,9,25
N00004086,126,65,49,1,11
N00004087,231,69,125,12,25
N00004088,149,32,107,2,8
N00004089,121,16,95,5,5
N00004090,152,38,92,7,15
N00004091,144,19,111,5,9
N00004092,132,31,91,0,10
N00004093,211,51,148,2,10
N00004094,228,197,27,0,4
N00004095,123,120,3,0,0
N00004096,119,5,109,0,5
N00004097,202,138,55,0,9
N00004098,138,4,122,3,9
N00004099,269,65,178,6,20
N00004100,156,130,21,0,5
N00004101,124,17,98,2,7
N00004102,155,8,136,1,10
N00004103,113,3,100,0,10
N00004104,91,7,78,1,5
N00004105,153,8,136,4,5
N00004106,137,9,118,1,9
N00004107,111,4,93,4,10
N00004108,127,5,114,0,8
N00004109,126,2,117,1,6
N00004110,134,14,106,2,12
N00004111,133,16,109,1,7
N00004112,142,10,125,1,6
N00004113,224,21,187,5,11
N00004114,117,13,91,2,11
N00004115,127,11,102,1,13
N00004116,215,14,186,3,12
N00004117,149,17,123,2,7
N00004118,122,7,108,0,7
N00004119,127,13,106,0,8
N00004120,100,13,77,0,10
N00004121,129,10,105,2,12
N00004122,130,11,114,0,5
N00004123,152,13,135,0,4
N00004124,132,18,107,0,7
N00004125,142,20,114,2,6
N00004126,125,5,108,2,10
N00004127,131,15,104,2,10
N00004128,144,10,126,1,7
N00004129,119,5,106,2,6
N00004130,121,16,99,0,6
N00004131,127,11,107,1,8
N00004132,129,14,107,2,6
N00004133,122,7,105,3,7
N00004134,120,15,99,3,3
N00004135,132,10,104,3,15
N00004136,146,9,128,1,8
N00004137,140,22,109,1,8
N00004138,141,20,109,1,11
N00004139,262,26,218,4,14
N00004140,149,19,115,2,13
N00004141,129,10,108,2,9
N00004142,123,12,105,0,6
N00004143,124,12,105,0,7
N00004144,238,19,207,0,12
N00004145,121,13,102,1,5
N00004146,130,16,95,2,17
N00004147,126,13,104,2,7
N00004148,117,15,96,0,6
N00004149,124,13,107,0,4
N00004150,241,29,181,7,24
N00004151,130,14,105,1,10
N00004152,123,14,99,0,10
N00004153,142,12,119,2,9
N00004154,110,13,88,0,9
N00004155,143,13,120,0,10
N00004156,108,12,83,1,12
N00004157,187,18,153,2,14
N00004158,178,20,143,1,14
N00004159,66,6,52,1,7
N00004160,94,9,71,1,13
N00004161,119,6,96,0,17
N00004162,111,10,88,1,12
N00004163,136,14,113,0,9
N00004164,136,15,104,1,16
N00004165,142,13,114,2,13
N00004166,122,9,103,0,10
N00004167,189,15,139,1,34
N00004168,118,6,99,1,12
N00004169,128,16,103,2,7
N00004170,127,13,101,0,13
N00004171,131,12,114,2,3
N00004172,123,4,110,1,8
N00004173,124,20,96,1,7
N00004174,112,11,93,0,8
N00004175,108,7,94,0,7
N00004176,220,17,195,0,8
N00004177,86,11,69,1,5
N00004178,119,20,88,0,11
N00004179,160,56,93,1,10
N00004180,112,28,77,2,5
N00004181,104,38,61,0,5
N00004182,132,49,75,2,6
N00004183,83,16,64,2,1
N00004184,114,35,76,1,2
N00004185,327,44,271,1,11
N00004186,141,24,108,4,5
N00004187,175,15,153,2,5
N00004188,125,14,105,1,5
N00004189,114,9,96,2,7
N00004190,215,16,188,1,10
N00004191,261,30,217,1,13
N00004192,134,12,113,0,9
N00004193,122,25,89,1,7
N00004194,109,6,96,0,7
N00004195,115,6,96,2,11
N00004196,338,43,267,4,24
N00004197,112,6,88,0,18
N00004198,111,7,91,0,13
N00004199,293,31,226,7,29
N00004200,123,14,97,0,12
N00004201,123,13,93,1,16
N00004202,139,11,111,1,16
N00004203,119,8,99,1,11
N00004204,128,14,108,0,6
N00004205,118,8,100,1,9
N00004206,123,3,111,1,8
N00004207,133,11,112,5,5
N00004208,190,11,155,4,20
N00004209,231,11,201,2,17
N00004210,148,5,129,3,11
N00004211,296,28,233,2,33
N00004212,756,74,582,8,92
N00004213,149,11,124,1,13
N00004214,145,15,105,1,24
N00004215,119,6,92,0,21
N00004216,210,16,168,1,25
N00004217,129,11,105,1,12
N00004218,115,9,84,4,18
N00004219,124,22,95,2,5
N00004220,122,13,100,0,9
N00004221,129,15,105,1,8
N00004222,136,21,104,2,9
N00004223,107,12,86,0,9
N00004224,127,12,106,0,9
N00004225,116,15,96,0,5
N00004226,141,28,100,2,11
N00004227,114,11,93,2,8
N00004228,306,46,225,4,31
N00004229,137,17,112,1,7
N00004230,120,13,102,0,5
N00004231,126,13,103,3,7
N00004232,117,9,99,1,8
N00004233,138,12,119,0,7
N00004234,118,7,100,3,8
N00004235,113,13,93,1,6
N00004236,113,12,86,6,9
N00004237,114,15,91,0,8
N00004238,134,32,88,3,11
N00004239,117,19,92,2,4
N00004240,118,29,83,1,5
N00004241,116,32,78,1,5
N00004242,130,19,103,1,7
N00004243,127,2,110,3,12
N00004244,93,8,77,0,8
N00004245,177,14,152,1,10
N00004246,130,15,101,1,13
N00004247,131,13,114,0,4
N00004248,134,8,105,1,20
N00004249,144,19,114,2,9
N00004250,117,4,101,2,10
N00004251,139,6,121,2,10
N00004252,121,11,103,2,5
N00004253,121,9,102,4,6
N00004254,118,7,105,0,6
N00004255,105,4,99,0,2
N00004256,402,28,350,2,22
N00004257,128,5,112,2,9
N00004258,151,18,126,1,6
N00004259,108,7,93,0,8
N00004260,138,11,120,0,7
N00004261,125,36,73,2,14
N00004262,123,41,66,1,15
N00004263,117,31,69,2,15
N00004264,300,75,177,14,34
N00004265,98,16,66,2,14
N00004266,129,11,104,1,13
N00004267,257,51,175,4,27
N00004268,136,12,104,2,18
N00004269,140,26,96,4,14
N00004270,149,46,89,2,12
N00004271,138,39,86,2,11
N00004272,116,47,54,3,12
N00004273,253,65,173,4,11
N00004274,129,44,70,1,14
N00004275,143,45,85,1,12
N00004276,179,37,121,2,19
N00004277,120,31,85,0,4
N00004278,121,29,76,1,15
N00004279,137,22,108,1,6
N00004280,127,28,85,2,12
N00004281,168,35,118,1,14
N00004282,154,35,100,4,15
N00004283,133,33,90,0,10
N00004284,150,31,108,1,10
N00004285,118,28,82,0,8
N00004286,119,11,101,3,4
N00004287,253,57,180,3,13
N00004288,112,29,73,2,8
N00004289,111,29,74,2,6
N00004290,269,66,188,1,14
N00004291,164,19,135,2,8
N00004292,91,15,66,2,8
N00004293,134,41,85,2,6
N00004294,229,30,131,7,61
N00004295,130,15,107,3,5
N00004296,136,10,112,2,12
N00004297,147,18,114,2,13
N00004298,134,24,101,2,7
N00004299,196,44,134,5,13
N00004300,110,10,96,0,4
N00004301,150,25,111,0,14
N00004302,173,17,147,2,7
N00004303,103,13,82,1,7
N00004304,121,12,103,1,5
N00004305,103,9,85,1,8
N00004306,207,36,144,2,25
N00004307,132,17,103,0,12
N00004308,119,16,92,2,9
N00004309,118,9,101,0,8
N00004310,107,11,91,1,4
N00004311,122,21,87,2,12
N00004312,123,13,98,2,10
N00004313,118,14,96,1,7
N00004314,304,46,226,6,26
N00004315,110,16,81,0,13
N00004316,115,22,84,2,7
N00004317,127,17,96,0,14
N00004318,107,15,80,2,10
N00004319,127,24,91,0,12
N00004320,198,36,142,3,17
N00004321,255,29,218,1,7
N00004322,136,17,106,2,11
N00004323,149,18,120,0,11
N00004324,131,22,103,0,6
N00004325,127,15,100,1,11
N00004326,136,13,106,5,12
N00004327,131,15,107,1,8
N00004328,119,15,97,3,4
N00004329,117,10,97,1,9
N00004330,115,10,95,0,10
N00004331,126,22,86,2,16
N00004332,133,18,103,2,10
N00004333,133,10,104,2,17
N00004334,111,10,85,2,14
N00004335,126,13,105,1,7
N00004336,122,14,91,1,16
N00004337,113,14,89,2,8
N00004338,120,54,63,3,0
N00004339,178,66,106,3,3
N00004340,145,54,91,0,0
N00004341,146,32,109,1,4
N00004342,272,161,100,3,8
N00004343,100,59,33,1,7
N00004344,112,73,36,2,1
N00004345,143,66,70,3,4
N00004346,148,54,84,5,5
N00004347,159,97,54,2,6
N00004348,107,7,97,2,1
N00004349,114,98,15,0,1
N00004350,369,219,142,5,3
N00004351,157,115,42,0,0
N00004352,181,143,33,0,5
N00004353,152,90,58,1,3
N00004354,132,54,76,1,1
N00004355,148,130,16,1,1
N00004356,115,111,2,0,2
N00004357,520,406,95,5,14
N00004358,123,116,6,0,1
N00004359,364,289,64,3,8
N00004360,211,88,115,3,5
N00004361,272,207,52,1,12
N00004362,262,166,85,2,9
N00004363,148,126,20,0,2
N00004364,135,93,35,1,6
N00004365,185,145,35,2,3
N00004366,123,110,8,2,3
N00004367,267,199,62,2,4
N00004368,155,101,53,0,1
N00004369,129,82,44,0,3
N00004370,190,179,9,1,1
N00004371,144,106,38,0,0
N00004372,140,112,28,0,0
N00004373,154,146,7,1,0
N00004374,150,109,37,1,3
N00004375,338,238,91,1,8
N00004376,145,67,77,0,1
N00004377,156,122,34,0,0
N00004378,119,63,44,4,8
N00004379,117,16,99,0,2
N00004380,121,23,97,1,0
N00004381,129,18,105,2,4
N00004382,176,77,90,3,6
N00004383,138,13,121,3,1
N00004384,116,15,95,2,4
N00004385,98,24,71,1,2
N00004386,139,37,101,0,1
N00004387,134,25,106,0,3
N00004388,144,63,80,0,1
N00004389,145,93,52,0,0
N00004390,143,93,49,0,1
N00004391,157,98,57,2,0
N00004392,136,72,63,1,0
N00004393,143,104,38,0,1
N00004394,106,73,30,0,3
N00004395,122,102,19,0,1
N00004396,156,112,42,0,2
N00004397,145,113,31,0,1
N00004398,173,58,111,1,3
N00004399,178,98,75,3,2
N00004400,168,68,97,0,3
N00004401,268,171,94,0,3
N00004402,423,397,20,0,6
N00004403,119,107,11,1,0
N00004404,293,234,51,1,7
N00004405,283,265,15,0,3
N00004406,169,146,20,1,2
N00004407,120,98,19,0,3
N00004408,125,93,31,0,1
N00004409,145,133,11,1,0
N00004410,255,231,19,4,1
N00004411,171,151,16,0,4
N00004412,162,148,12,0,2
N00004413,121,65,53,0,3
N00004414,79,47,29,0,3
N00004415,447,397,45,0,5
N00004416,242,153,76,1,12
N00004417,166,104,59,1,2
N00004418,170,120,48,1,1
N00004419,153,116,37,0,0
N00004420,168,107,59,0,2
N00004421,141,44,95,0,2
N00004422,156,144,8,1,3
N00004423,136,134,1,0,1
N00004424,143,136,7,0,0
N00004425,161,141,16,0,4
N00004426,150,122,26,0,2
N00004427,145,101,43,0,1
N00004428,134,76,57,0,1
N00004429,158,122,35,0,1
N00004430,152,143,6,0,3
N00004431,157,112,45,0,0
N00004432,97,73,18,1,5
N00004433,262,206,51,1,4
N00004434,210,187,21,0,2
N00004435,138,49,88,1,0
N00004436,124,121,2,0,1
N00004437,118,109,8,0,1
N00004438,157,153,4,0,0
N00004439,176,165,9,0,2
N00004440,146,132,14,0,0
N00004441,173,100,69,1,3
N00004442,162,118,43,0,1
N00004443,185,137,45,3,0
N00004444,131,94,33,3,1
N00004445,140,69,68,1,2
N00004446,176,22,151,1,2
N00004447,148,42,105,1,0
N00004448,171,43,125,2,1
N00004449,160,83,71,2,4
N00004450,146,63,83,0,0
N00004451,193,164,25,0,4
N00004452,129,122,7,0,0
N00004453,125,121,3,1,0
N00004454,120,114,6,0,0
N00004455,124,118,5,0,1
N00004456,128,121,6,0,1
N00004457,125,115,10,0,0
N00004458,128,37,91,0,0
N00004459,334,229,98,0,7
N00004460,118,44,73,0,1
N00004461,161,99,62,0,0
N00004462,143,127,16,0,0
N00004463,159,52,106,0,1
N00004464,146,67,78,0,1
N00004465,154,19,133,2,0
N00004466,151,33,115,2,1
N00004467,141,27,112,1,1
N00004468,160,36,124,0,0
N00004469,138,31,107,0,0
N00004470,132,23,109,0,0
N00004471,144,47,95,1,1
N00004472,244,188,54,0,2
N00004473,111,57,52,2,0
N00004474,410,387,21,1,1
N00004475,130,124,5,0,1
N00004476,119,114,5,0,0
N00004477,127,119,6,0,2
N00004478,193,74,117,0,2
N00004479,175,149,21,0,5
N00004480,169,78,87,0,4
N00004481,199,158,41,0,0
N00004482,131,128,2,0,1
N00004483,143,131,9,0,3
N00004484,220,139,79,1,1
N00004485,143,126,15,1,1
N00004486,152,59,90,1,2
N00004487,143,111,30,0,2
N00004488,143,100,41,0,2
N00004489,133,92,40,0,1
N00004490,185,67,118,0,0
N00004491,147,78,65,1,3
N00004492,129,59,68,0,2
N00004493,153,48,104,1,0
N00004494,137,59,75,0,3
N00004495,130,80,48,0,2
N00004496,331,273,55,0,3
N00004497,177,158,19,0,0
N00004498,539,475,57,2,5
N00004499,111,98,11,1,1
N00004500,104,88,14,2,0
N00004501,138,118,20,0,0
N00004502,106,101,4,0,1
N00004503,123,79,43,0,1
N00004504,115,83,30,1,1
N00004505,134,46,84,1,3
N00004506,129,64,65,0,0
N00004507,123,55,67,0,1
N00004508,260,177,82,1,0
N00004509,112,63,47,1,1
N00004510,128,72,56,0,0
N00004511,100,69,31,0,0
N00004512,145,66,79,0,0
N00004513,148,71,77,0,0
N00004514,204,30,167,0,7
N00004515,132,13,116,0,3
N00004516,137,28,109,0,0
N00004517,132,16,114,1,1
N00004518,126,4,120,1,1
N00004519,118,105,10,1,2
N00004520,366,345,21,0,0
N00004521,133,121,8,1,3
N00004522,115,108,6,0,1
N00004523,129,120,9,0,0
N00004524,111,103,6,1,1
N00004525,139,129,8,2,0
N00004526,142,30,111,1,0
N00004527,125,17,106,0,2
N00004528,147,109,37,0,1
N00004529,106,51,54,0,1
N00004530,133,93,37,1,2
N00004531,151,93,54,1,3
N00004532,138,115,20,1,2
N00004533,116,105,10,0,1
N00004534,410,362,42,2,4
N00004535,319,295,19,2,3
N00004536,124,115,8,0,1
N00004537,121,109,12,0,0
