GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
N00000294,405,399,395,14,6,374,1,0,4,0,0,0,0,0,2,2,2,0,0,0,0
N00000295,421,416,400,38,3,355,4,0,7,0,0,9,7,2,1,1,0,0,1,2,0
N00000296,287,287,278,4,3,271,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0
N00000297,371,362,357,15,2,339,1,0,4,0,0,1,0,1,1,4,3,0,0,1,0
N00000298,335,325,319,5,2,312,0,0,0,0,1,5,5,0,3,6,0,0,0,1,0
N00000299,324,315,307,11,4,292,0,0,3,0,0,5,4,1,0,5,2,1,0,1,0
N00000300,296,290,288,10,0,278,0,0,0,0,0,2,2,0,1,4,1,0,0,0,0
N00000301,366,360,354,13,3,336,2,0,0,0,0,6,4,2,2,2,1,0,0,1,0
N00000302,363,355,349,9,4,335,1,0,2,0,0,4,4,0,2,6,0,0,0,0,0
N00000303,318,317,314,9,1,303,1,0,1,0,0,2,2,0,0,0,1,0,0,0,0
N00000304,342,333,324,12,4,308,0,0,1,0,0,8,7,1,0,7,1,0,0,1,0
N00000305,395,393,393,12,3,377,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
N00000306,381,377,372,7,8,356,1,0,2,0,0,3,3,0,0,2,2,0,0,0,0
N00000307,355,353,346,12,1,333,0,0,2,0,0,5,5,0,0,2,0,0,0,0,0
N00000308,277,274,266,9,3,252,2,0,6,0,0,2,2,0,1,0,2,0,0,0,0
N00000309,378,370,364,24,4,335,1,0,1,0,1,4,4,0,1,4,2,0,0,1,0
N00000310,408,403,388,10,5,373,0,0,10,0,0,5,5,0,0,3,1,0,0,1,0
N00000311,333,330,318,11,3,303,1,0,6,0,0,6,6,0,2,0,1,0,0,0,0
N00000312,512,507,495,22,2,469,2,0,8,0,1,3,3,0,2,3,0,0,0,0,0
N00000313,636,633,623,16,1,605,1,0,5,0,0,5,5,0,0,1,2,0,0,0,0
N00000314,358,356,349,17,3,329,0,0,5,0,0,2,2,0,0,0,1,0,1,0,0
N00000315,345,344,335,13,3,319,0,0,4,0,0,5,4,1,0,0,1,0,0,0,0
N00000316,374,370,360,22,1,337,0,0,10,0,0,0,0,0,2,1,1,0,0,0,0
N00000317,447,441,427,27,2,397,1,0,9,0,1,4,3,1,0,1,3,0,0,2,0
N00000318,344,340,335,13,3,318,1,0,2,0,0,3,3,0,0,2,1,0,1,0,0
N00000319,819,816,797,26,10,758,3,0,2,0,1,16,15,1,1,1,1,0,0,0,0
N00000320,318,314,305,8,2,295,0,0,0,0,0,9,9,0,0,1,3,0,0,0,0
N00000321,517,517,499,18,4,476,1,0,2,0,0,16,16,0,0,0,0,0,0,0,0
N00000322,389,385,379,20,2,356,1,0,0,0,0,6,6,0,1,1,0,0,1,1,0
N00000323,472,469,458,30,4,424,0,0,9,0,0,2,2,0,1,0,1,0,0,1,0
N00000324,376,372,365,17,5,343,0,0,5,0,0,2,2,0,1,0,0,0,1,2,0
N00000325,538,534,523,22,11,490,0,0,5,0,0,6,6,0,0,1,3,0,0,0,0
N00000326,946,938,915,54,18,841,2,0,8,0,1,14,8,6,2,2,2,0,0,2,0
N00000327,325,319,312,10,3,298,1,0,4,0,0,3,3,0,0,4,2,0,0,0,0
N00000328,291,288,286,15,4,267,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0
N00000329,402,401,392,19,3,370,0,0,2,0,0,7,6,1,0,1,0,0,0,0,0
N00000330,539,527,511,21,4,486,0,0,10,0,0,6,5,1,3,1,5,0,1,2,0
N00000331,612,608,595,19,9,567,0,0,0,0,0,13,11,2,0,2,1,0,0,1,0
N00000332,284,282,266,11,6,248,1,0,2,0,0,14,11,3,0,0,0,0,0,2,0
N00000333,293,289,285,13,9,263,0,0,1,0,0,3,3,0,1,0,3,0,0,0,0
N00000334,294,293,285,24,1,260,0,0,1,0,0,7,7,0,0,1,0,0,0,0,0
N00000335,326,314,305,10,7,287,1,0,1,0,0,8,8,0,0,8,3,0,1,0,0
N00000336,330,328,306,5,2,299,0,0,8,0,1,13,11,2,1,1,0,0,0,0,0
N00000337,282,279,271,7,1,263,0,0,4,0,0,4,3,1,0,3,0,0,0,0,0
N00000338,308,305,297,12,3,280,2,0,5,0,0,3,3,0,0,1,1,0,0,1,0
N00000339,294,288,272,5,5,262,0,0,4,0,0,12,12,0,2,3,0,0,0,1,0
N00000340,427,421,408,12,7,389,0,0,4,0,0,9,9,0,1,3,1,0,0,1,0
N00000341,348,343,334,11,4,318,1,0,6,0,0,3,3,0,2,2,1,0,0,0,0
N00000342,359,352,344,12,1,330,1,0,4,0,0,4,2,2,7,0,0,0,0,0,0
N00000343,351,349,342,9,1,331,1,0,5,0,0,2,1,1,0,0,2,0,0,0,0
N00000344,406,395,359,20,0,339,0,0,14,0,1,21,21,0,0,8,2,0,0,1,0
N00000345,416,413,389,11,2,376,0,0,10,0,0,14,14,0,0,0,3,0,0,0,0
N00000346,685,681,636,24,9,603,0,0,18,2,0,25,24,1,0,1,3,0,0,0,0
N00000347,257,250,193,8,3,181,1,0,12,0,1,44,43,1,0,5,2,0,0,0,0
N00000348,426,422,361,8,0,353,0,0,28,0,0,33,33,0,3,0,1,0,0,0,0
N00000349,368,358,319,8,3,308,0,0,8,0,0,31,31,0,0,6,1,0,0,3,0
N00000350,577,572,551,20,1,530,0,0,15,0,0,6,6,0,0,0,3,0,2,0,0
N00000351,414,410,400,13,2,384,1,0,10,0,0,0,0,0,2,0,2,0,0,0,0
N00000352,466,464,447,16,0,429,2,0,16,0,0,1,1,0,0,0,2,0,0,0,0
N00000353,422,420,414,6,2,406,0,0,5,0,0,1,1,0,1,0,0,0,0,1,0
N00000354,405,403,385,6,2,377,0,0,8,0,0,10,10,0,0,0,0,0,2,0,0
N00000355,441,433,416,6,1,408,1,0,15,0,0,2,2,0,0,3,4,1,0,0,0
N00000356,414,407,367,10,0,357,0,0,12,0,0,28,26,2,0,4,2,0,0,1,0
N00000357,1212,1184,978,29,13,936,0,0,44,0,1,161,158,3,2,21,2,0,1,2,0
N00000358,371,370,324,13,2,309,0,0,19,0,0,27,27,0,0,0,0,0,0,1,0
N00000359,820,791,618,25,3,590,0,0,39,0,0,134,127,7,0,21,4,0,2,2,0
N00000360,423,422,393,12,0,381,0,0,20,0,0,9,9,0,0,1,0,0,0,0,0
N00000361,413,409,363,13,2,347,1,0,24,0,0,22,22,0,1,1,2,0,0,0,0
N00000362,390,384,366,6,0,360,0,0,14,0,0,4,4,0,0,1,4,0,0,1,0
N00000363,484,482,456,6,1,449,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0
N00000364,475,474,440,4,2,434,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0
N00000365,255,254,227,6,1,220,0,0,18,0,0,9,9,0,0,0,0,0,0,1,0
N00000366,536,521,463,16,1,444,2,0,8,0,0,50,49,1,0,12,3,0,0,0,0
N00000367,351,349,308,6,1,300,1,0,7,0,0,34,34,0,0,1,1,0,0,0,0
N00000368,544,540,523,14,1,508,0,0,13,0,0,4,4,0,1,1,2,0,0,0,0
N00000369,411,408,388,8,2,378,0,0,8,0,0,12,12,0,0,3,0,0,0,0,0
N00000370,485,485,471,11,1,458,1,0,6,1,0,7,6,1,0,0,0,0,0,0,0
N00000371,447,446,432,14,1,417,0,0,7,0,0,7,7,0,1,0,0,0,0,0,0
N00000372,380,374,341,11,1,329,0,0,12,0,0,21,21,0,2,3,1,0,0,0,0
N00000373,437,424,396,17,4,374,1,0,21,0,0,7,7,0,0,9,3,0,0,1,0
N00000374,348,345,310,11,2,295,2,0,15,0,0,20,18,2,1,0,2,0,0,0,0
N00000375,303,299,268,13,7,248,0,0,14,0,0,17,17,0,0,0,4,0,0,0,0
N00000376,261,260,230,12,0,218,0,0,15,0,0,15,12,3,0,0,0,0,1,0,0
N00000377,268,267,230,11,1,215,2,1,16,0,0,21,18,3,0,0,1,0,0,0,0
N00000378,289,286,272,10,2,260,0,0,5,0,0,9,9,0,2,1,0,0,0,0,0
N00000379,490,483,448,11,1,434,2,0,16,0,0,19,17,2,0,2,5,0,0,0,0
N00000380,532,529,473,20,0,453,0,0,54,0,0,2,2,0,0,1,1,0,0,1,0
N00000381,979,967,884,43,5,833,2,1,53,0,0,30,29,1,0,0,8,0,0,4,0
N00000382,557,555,513,10,3,500,0,0,40,0,0,2,2,0,1,0,1,0,0,0,0
N00000383,472,467,435,13,2,420,0,0,28,0,0,4,4,0,0,0,5,0,0,0,0
N00000384,490,484,414,6,3,405,0,0,65,0,0,5,5,0,0,1,4,0,0,1,0
N00000385,445,441,418,16,3,399,0,0,12,0,0,11,10,1,0,1,2,0,0,1,0
N00000386,291,288,262,11,0,251,0,0,8,0,0,18,18,0,0,2,1,0,0,0,0
N00000387,227,221,205,8,2,195,0,0,6,0,0,10,8,2,0,4,1,0,1,0,0
N00000388,1602,1584,1436,36,3,1394,3,0,52,0,1,95,95,0,1,8,4,0,3,2,0
N00000389,445,440,420,20,5,395,0,0,14,0,0,6,6,0,0,4,1,0,0,0,0
N00000390,972,969,946,22,2,922,0,0,17,0,0,6,6,0,3,0,0,0,0,0,0
N00000391,524,515,507,12,2,491,2,0,6,0,0,2,2,0,0,3,4,0,0,2,0
N00000392,1399,1386,1318,36,7,1270,5,0,17,0,1,50,49,1,1,6,2,0,3,1,0
N00000393,459,455,440,13,2,423,2,0,4,0,0,11,11,0,0,2,0,0,0,2,0
N00000394,406,401,372,11,4,357,0,0,10,0,0,19,14,5,0,1,2,0,0,2,0
N00000395,508,506,485,8,0,477,0,0,10,0,0,11,10,1,2,0,0,0,0,0,0
N00000396,376,370,357,12,1,344,0,0,4,0,0,9,9,0,1,1,2,0,0,2,0
N00000397,520,516,489,17,3,469,0,0,11,0,0,16,16,0,3,1,0,0,0,0,0
N00000398,463,459,454,11,1,441,1,0,4,0,0,1,1,0,1,2,1,0,0,0,0
N00000399,304,300,289,9,1,279,0,0,6,0,0,5,2,3,2,1,0,0,1,0,0
N00000400,240,240,218,11,0,207,0,0,13,1,0,8,8,0,0,0,0,0,0,0,0
N00000401,286,281,254,12,2,240,0,0,16,0,0,11,11,0,0,0,5,0,0,0,0
N00000402,248,247,204,6,1,197,0,0,17,0,0,26,26,0,0,0,1,0,0,0,0
N00000403,522,518,443,22,2,418,1,0,30,0,0,45,45,0,0,3,1,0,0,0,0
N00000404,276,275,250,6,2,242,0,0,16,0,0,9,9,0,0,0,1,0,0,0,0
N00000405,223,222,182,10,2,169,1,0,20,0,0,20,20,0,0,0,0,0,0,1,0
N00000406,397,397,387,5,1,381,0,0,8,0,1,1,1,0,0,0,0,0,0,0,0
N00000407,1125,1114,1062,16,5,1040,1,0,37,0,0,15,15,0,0,7,2,0,2,0,0
N00000408,468,463,456,2,2,452,0,0,5,0,0,2,2,0,0,3,2,0,0,0,0
N00000409,403,403,395,9,6,379,1,0,5,0,0,3,2,1,0,0,0,0,0,0,0
N00000410,392,391,381,4,1,375,1,0,5,0,0,5,3,2,1,0,0,0,0,0,0
N00000411,355,354,323,9,2,312,0,0,25,0,0,6,6,0,0,1,0,0,0,0,0
N00000412,438,434,401,4,3,393,1,0,28,0,0,5,5,0,0,1,2,0,0,1,0
N00000413,442,440,390,7,0,383,0,0,45,0,0,5,5,0,0,0,2,0,0,0,0
N00000414,380,380,371,12,1,358,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0
N00000415,439,435,394,10,1,383,0,0,23,0,0,18,14,4,2,1,1,0,0,0,0
N00000416,420,419,403,6,1,396,0,0,10,0,0,6,5,1,0,0,1,0,0,0,0
N00000417,533,530,520,29,3,487,1,0,8,0,1,1,1,0,1,2,0,0,0,0,0
N00000418,857,849,825,31,7,785,2,0,9,0,1,14,14,0,0,1,3,0,1,3,0
N00000419,354,350,338,8,5,325,0,0,8,0,0,4,4,0,3,1,0,0,0,0,0
N00000420,339,336,330,7,3,320,0,0,5,0,0,1,1,0,0,1,2,0,0,0,0
N00000421,530,528,514,15,3,495,1,0,3,0,0,11,9,2,1,1,0,0,0,0,0
N00000422,422,415,397,18,2,376,1,0,5,0,0,13,13,0,3,0,2,0,1,1,0
N00000423,461,460,438,23,4,411,0,0,2,0,0,20,19,1,0,0,1,0,0,0,0
N00000424,561,559,518,18,0,500,0,0,10,0,0,31,31,0,0,1,1,0,0,0,0
N00000425,363,360,349,7,2,340,0,0,4,0,0,7,7,0,0,0,2,0,0,1,0
N00000426,307,302,286,7,0,279,0,0,4,0,0,12,12,0,0,2,0,0,3,0,0
N00000427,339,337,324,4,2,318,0,0,5,0,0,8,8,0,0,1,0,0,0,1,0
N00000428,398,397,388,4,3,381,0,0,5,0,1,3,2,1,0,0,1,0,0,0,0
N00000429,474,472,455,6,4,445,0,0,5,0,0,12,11,1,0,0,2,0,0,0,0
N00000430,497,493,483,20,2,460,1,0,10,0,0,0,0,0,0,0,4,0,0,0,0
N00000431,361,360,351,13,0,338,0,0,3,0,0,6,6,0,1,0,0,0,0,0,0
N00000432,285,285,281,8,1,272,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0
N00000433,280,275,248,7,0,239,2,0,3,0,0,24,24,0,1,2,0,0,2,0,0
N00000434,445,443,424,6,3,415,0,0,3,0,0,16,16,0,0,0,0,0,0,2,0
N00000435,430,427,402,22,4,374,2,0,8,0,0,17,17,0,0,0,1,0,1,1,0
N00000436,522,515,489,15,1,473,0,0,12,0,5,9,9,0,5,1,1,0,0,0,0
N00000437,664,663,621,24,3,594,0,0,33,0,0,9,7,2,0,1,0,0,0,0,0
N00000438,475,473,457,5,1,451,0,0,12,0,0,4,4,0,0,1,1,0,0,0,0
N00000439,419,419,407,8,5,394,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0
N00000440,417,414,386,6,0,380,0,0,21,0,0,7,7,0,0,0,3,0,0,0,0
N00000441,311,300,273,5,0,268,0,0,15,0,0,12,12,0,0,1,10,0,0,0,0
N00000442,444,434,405,14,0,391,0,0,15,0,0,14,14,0,0,0,8,0,0,2,0
N00000443,488,477,436,27,3,400,6,0,22,0,0,19,16,3,1,6,3,0,1,0,0
N00000444,566,550,465,19,5,440,1,0,11,0,0,74,73,1,0,14,2,0,0,0,0
N00000445,397,389,346,23,7,312,4,0,27,0,0,16,16,0,3,1,2,0,2,0,0
N00000446,336,332,305,10,1,292,2,0,13,0,0,14,14,0,0,3,1,0,0,0,0
N00000447,309,308,282,7,5,268,1,1,13,0,0,13,12,1,0,0,0,0,0,1,0
N00000448,246,238,188,7,3,178,0,0,6,0,0,44,37,7,2,6,0,0,0,0,0
N00000449,435,433,424,8,0,416,0,0,7,0,0,2,1,1,1,1,0,0,0,0,0
N00000450,491,487,466,16,3,447,0,0,15,0,0,6,6,0,0,1,3,0,0,0,0
N00000451,493,487,457,14,2,440,1,0,13,0,0,17,17,0,0,1,2,0,1,2,0
N00000452,452,448,434,16,1,417,0,0,12,0,1,1,1,0,0,1,3,0,0,0,0
N00000453,335,331,322,5,3,312,2,0,2,0,1,6,3,3,1,0,3,0,0,0,0
N00000454,514,510,494,13,4,477,0,0,7,0,0,9,8,1,1,0,3,0,0,0,0
N00000455,273,270,245,5,0,238,2,0,5,0,0,20,20,0,2,0,0,0,0,1,0
N00000456,322,321,309,21,2,285,1,0,7,0,0,5,5,0,0,0,1,0,0,0,0
N00000457,347,345,331,12,4,311,4,0,6,0,0,8,6,2,0,1,1,0,0,0,0
N00000458,366,361,355,16,2,336,1,0,4,0,1,1,1,0,0,1,2,0,0,2,0
N00000459,690,685,641,17,8,616,0,0,6,0,0,38,35,3,1,1,2,0,0,1,0
N00000460,359,354,304,11,2,289,2,0,3,0,0,47,46,1,4,1,0,0,0,0,0
N00000461,421,417,408,20,4,383,1,0,6,0,0,3,3,0,0,0,2,0,1,1,0
N00000462,232,231,211,11,3,196,1,0,2,0,0,18,18,0,0,1,0,0,0,0,0
N00000463,777,766,703,40,5,657,1,0,17,0,0,46,41,5,1,4,4,0,0,2,0
N00000464,436,435,422,16,6,400,0,0,10,0,0,3,3,0,0,1,0,0,0,0,0
N00000465,305,303,293,15,8,270,0,0,3,0,0,7,7,0,1,0,1,0,0,0,0
N00000466,375,372,366,12,2,352,0,0,2,0,0,4,3,1,3,0,0,0,0,0,0
N00000467,290,287,283,8,4,271,0,0,3,0,0,1,0,1,0,2,0,0,0,1,0
N00000468,302,299,288,18,6,264,0,0,4,0,0,7,7,0,1,0,2,0,0,0,0
N00000469,440,440,434,28,3,403,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
N00000470,286,284,242,17,0,225,0,0,8,0,0,34,32,2,0,2,0,0,0,0,0
N00000471,286,276,255,10,2,242,1,0,2,0,0,19,19,0,1,6,0,0,2,1,0
N00000472,222,215,185,13,2,170,0,0,3,0,0,27,26,1,0,2,4,0,1,0,0
N00000473,202,202,178,7,3,168,0,0,6,0,0,18,18,0,0,0,0,0,0,0,0
N00000474,250,235,197,11,2,184,0,0,19,0,0,19,17,2,2,12,1,0,0,0,0
N00000475,238,231,203,9,6,188,0,0,3,0,0,25,25,0,1,6,0,0,0,0,0
N00000476,256,254,233,7,2,223,1,0,5,0,0,16,15,1,0,1,0,0,0,1,0
N00000477,721,706,682,28,6,648,0,0,7,0,0,17,17,0,4,8,0,0,1,2,0
N00000478,294,285,240,7,3,229,1,0,5,0,1,39,39,0,1,6,2,0,0,0,0
N00000479,280,273,267,11,5,251,0,0,4,0,0,2,2,0,0,7,0,0,0,0,0
N00000480,335,330,312,9,4,299,0,0,5,0,0,13,13,0,0,4,0,0,0,1,0
N00000481,469,460,433,15,2,416,0,0,2,0,0,25,25,0,2,4,2,0,0,1,0
N00000482,225,221,220,11,2,207,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0
N00000483,285,278,278,5,3,270,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0
N00000484,330,322,322,14,4,304,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0
N00000485,241,239,237,10,4,223,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0
N00000486,372,369,363,8,9,346,0,0,1,0,0,5,2,3,0,2,0,0,0,1,0
N00000487,290,288,287,4,0,283,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
N00000488,409,406,402,11,3,387,1,0,2,0,0,2,1,1,0,3,0,0,0,0,0
N00000489,282,280,270,12,2,256,0,0,1,0,0,9,9,0,0,0,2,0,0,0,0
N00000490,515,510,505,16,0,488,1,0,1,0,0,4,4,0,0,1,3,0,0,1,0
N00000491,525,519,510,18,5,486,1,0,1,0,0,8,8,0,1,0,0,0,0,5,0
N00000492,414,409,405,13,8,384,0,0,0,0,0,4,4,0,2,3,0,0,0,0,0
N00000493,331,329,311,10,3,297,1,0,2,0,0,16,16,0,1,0,0,0,0,1,0
N00000494,825,813,750,24,10,715,1,0,15,0,0,48,48,0,3,5,2,0,1,1,0
N00000495,336,334,317,18,3,296,0,0,4,0,0,13,13,0,0,2,0,0,0,0,0
N00000496,837,808,773,31,4,736,2,0,3,0,1,31,31,0,11,16,0,1,0,1,0
N00000497,837,817,734,30,7,697,0,0,3,0,3,77,76,1,1,12,3,0,1,3,0
N00000498,337,332,305,12,4,287,2,0,6,0,0,21,20,1,1,4,0,0,0,0,0
N00000499,296,294,287,15,3,268,1,0,4,0,0,3,3,0,0,0,2,0,0,0,0
N00000500,503,502,491,9,7,473,2,0,3,0,0,8,6,2,0,0,1,0,0,0,0
N00000501,300,294,287,10,1,276,0,0,1,0,1,5,5,0,0,2,2,0,2,0,0
N00000502,196,196,192,6,7,179,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0
N00000503,395,393,388,18,8,361,1,0,4,0,0,1,1,0,0,1,1,0,0,0,0
N00000504,236,235,234,4,2,227,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
N00000505,225,222,220,8,6,206,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0
N00000506,282,279,275,9,2,264,0,0,0,0,0,4,4,0,2,0,1,0,0,0,0
N00000507,269,268,266,7,7,252,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
N00000508,316,308,301,12,1,287,1,0,6,0,0,1,1,0,3,0,3,0,1,1,0
N00000509,357,352,347,11,2,333,1,0,0,0,0,5,5,0,4,1,0,0,0,0,0
N00000510,290,288,286,5,2,279,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0
N00000511,520,516,467,22,5,440,0,0,6,0,0,43,43,0,2,1,1,0,0,0,0
N00000512,430,426,406,13,5,387,1,0,5,0,0,15,15,0,0,4,0,0,0,0,0
N00000513,327,319,310,13,1,296,0,0,1,0,0,8,8,0,1,5,1,0,0,1,0
N00000514,357,356,337,7,6,324,0,0,3,0,0,16,16,0,0,1,0,0,0,0,0
N00000515,345,345,326,9,3,314,0,0,2,0,0,17,17,0,0,0,0,0,0,0,0
N00000516,215,212,200,10,1,188,1,0,3,0,0,9,9,0,0,1,2,0,0,0,0
N00000517,394,389,370,13,3,354,0,0,10,0,0,9,8,1,0,3,2,0,0,0,0
N00000518,311,307,299,3,5,291,0,0,2,0,0,6,6,0,1,2,1,0,0,0,0
N00000519,260,258,251,4,3,243,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0
N00000520,612,605,594,22,4,568,0,0,6,0,0,5,4,1,3,2,0,0,0,2,0
N00000521,413,402,389,5,3,381,0,0,2,0,0,11,10,1,2,3,3,0,1,2,0
N00000522,451,443,439,12,4,423,0,0,1,0,0,3,3,0,0,0,6,0,1,1,0
N00000523,397,390,387,14,4,369,0,0,1,0,0,2,2,0,1,1,2,0,1,2,0
N00000524,488,485,480,21,4,451,4,0,2,0,0,3,3,0,0,0,3,0,0,0,0
N00000525,431,430,421,20,3,396,2,0,4,0,0,5,3,2,0,1,0,0,0,0,0
N00000526,260,250,178,6,2,170,0,0,6,0,0,66,66,0,0,10,0,0,0,0,0
N00000527,344,339,271,10,5,256,0,0,2,0,0,66,65,1,0,4,1,0,0,0,0
N00000528,247,239,180,8,3,169,0,0,3,0,0,56,56,0,0,6,1,1,0,0,0
N00000529,238,225,195,8,4,183,0,0,7,0,0,23,23,0,0,11,2,0,0,0,0
N00000530,292,290,249,2,1,246,0,0,1,0,1,39,38,1,0,1,1,0,0,0,0
N00000531,317,308,202,17,1,184,0,0,5,0,0,101,101,0,0,8,0,0,0,1,0
N00000532,214,206,169,5,2,162,0,0,4,0,0,33,33,0,0,7,1,0,0,0,0
N00000533,214,208,198,7,4,187,0,0,3,0,0,7,7,0,0,5,0,0,0,1,0
N00000534,490,482,467,13,6,448,0,0,2,0,0,13,13,0,1,0,6,0,0,1,0
N00000535,519,517,508,9,2,497,0,0,3,0,0,6,6,0,1,0,0,0,0,1,0
N00000536,392,389,383,7,1,374,1,0,3,0,0,3,3,0,1,0,2,0,0,0,0
N00000537,413,409,406,5,2,399,0,0,2,0,0,1,1,0,0,2,0,0,1,1,0
N00000538,395,392,386,11,2,373,0,0,4,0,0,2,2,0,2,0,1,0,0,0,0
N00000539,381,377,375,12,0,363,0,0,1,0,0,1,1,0,2,0,0,0,0,2,0
N00000540,291,289,283,3,6,273,1,0,2,0,0,4,1,3,0,1,1,0,0,0,0
N00000541,407,405,399,17,1,380,1,0,2,0,0,4,4,0,0,1,1,0,0,0,0
N00000542,265,261,261,10,4,247,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
N00000543,389,389,379,12,1,365,1,0,1,0,0,9,9,0,0,0,0,0,0,0,0
N00000544,273,273,259,2,0,257,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
N00000545,288,285,274,5,4,264,1,0,2,0,0,9,9,0,0,2,1,0,0,0,0
N00000546,280,280,277,3,0,274,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
N00000547,327,323,320,0,6,313,1,0,0,0,0,3,3,0,0,4,0,0,0,0,0
N00000548,285,283,272,5,8,259,0,0,0,0,0,11,11,0,0,0,1,0,0,1,0
N00000549,215,214,188,5,4,179,0,0,7,0,0,19,17,2,0,0,0,0,0,1,0
N00000550,429,423,372,19,5,348,0,0,0,0,0,51,49,2,0,4,2,0,0,0,0
N00000551,269,266,221,9,0,211,1,0,4,0,0,41,41,0,1,1,1,0,0,0,0
N00000552,254,253,225,7,5,212,1,0,4,0,0,24,24,0,1,0,0,0,0,0,0
N00000553,347,343,284,8,2,271,3,0,4,0,0,55,55,0,0,4,0,0,0,0,0
N00000554,250,250,208,5,1,202,0,0,1,0,0,41,41,0,0,0,0,0,0,0,0
N00000555,251,248,196,5,2,189,0,0,4,0,0,48,48,0,3,0,0,0,0,0,0
N00000556,348,342,319,15,0,304,0,0,3,0,0,20,20,0,0,5,1,0,0,0,0
N00000557,552,552,544,7,0,536,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0
N00000558,466,458,454,13,4,437,0,0,4,0,0,0,0,0,3,1,4,0,0,0,0
N00000559,322,320,319,15,2,302,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
N00000560,413,412,406,6,1,399,0,0,1,0,0,5,5,0,0,0,1,0,0,0,0
N00000561,493,485,472,7,0,465,0,0,11,0,0,2,2,0,1,2,1,0,0,4,0
N00000562,364,364,362,9,8,345,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
N00000563,923,909,808,23,6,778,1,0,16,0,0,85,85,0,2,10,1,0,0,1,0
N00000564,323,312,248,8,2,238,0,0,0,0,0,64,64,0,2,8,1,0,0,0,0
N00000565,218,216,180,7,3,169,1,0,3,0,0,33,33,0,0,1,1,0,0,0,0
N00000566,320,317,288,8,3,276,1,0,8,0,0,21,21,0,0,2,1,0,0,0,0
N00000567,517,505,494,18,7,469,0,0,1,0,0,10,10,0,1,5,6,0,0,0,0
N00000568,369,365,361,5,4,352,0,0,0,0,0,4,4,0,1,0,1,0,0,2,0
N00000569,380,372,366,7,3,356,0,0,1,0,0,5,5,0,2,2,3,0,0,1,0
N00000570,337,333,326,9,3,312,2,0,3,0,0,4,3,1,1,1,2,0,0,0,0
N00000571,303,299,296,5,5,286,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0
N00000572,572,555,550,20,12,517,1,0,0,0,0,5,5,0,4,10,2,0,0,1,0
N00000573,364,358,346,13,7,326,0,0,5,0,2,5,5,0,1,5,0,0,0,0,0
N00000574,435,420,410,8,10,392,0,0,5,0,0,5,5,0,3,9,0,0,0,3,0
N00000575,462,460,454,8,6,440,0,0,3,0,0,3,3,0,1,0,0,0,1,0,0
N00000576,344,339,329,8,4,317,0,0,3,0,0,7,7,0,1,0,4,0,0,0,0
N00000577,434,430,421,9,3,408,1,0,7,0,0,2,2,0,1,0,2,0,0,1,0
N00000578,718,709,694,15,8,671,0,0,11,0,1,3,2,1,3,1,4,0,0,1,0
N00000579,480,480,473,11,6,456,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0
N00000580,474,474,471,10,6,454,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0
N00000581,539,538,530,4,5,521,0,0,4,0,0,4,4,0,0,0,1,0,0,0,0
N00000582,401,400,397,18,1,378,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0
N00000583,305,300,291,6,0,285,0,0,9,0,0,0,0,0,0,4,1,0,0,0,0
N00000584,493,489,478,21,5,451,1,0,4,0,0,7,7,0,1,0,2,0,0,1,0
N00000585,477,474,470,8,7,455,0,0,2,0,0,2,2,0,1,1,1,0,0,0,0
N00000586,446,441,429,12,2,415,0,0,6,0,0,6,5,1,1,0,4,0,0,0,0
