GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
N00000222,124,3,0,4,1,0,0,0,1,2,0,0,0,8,19,3,12,2,2,1,6,5,19,9,22,9,0,0
N00000223,150,1,0,7,1,1,0,0,0,4,1,0,2,18,24,5,11,6,3,1,4,6,17,11,29,5,0,0
N00000224,105,0,0,5,1,0,0,1,0,2,1,0,0,9,28,6,5,6,2,0,3,10,9,7,11,4,0,0
N00000225,41,0,0,4,0,0,0,0,1,1,2,0,1,3,6,2,4,1,0,0,0,1,2,7,10,0,0,0
N00000226,111,2,0,3,1,0,0,0,0,1,1,0,0,5,21,5,8,3,3,1,2,6,14,9,19,8,1,1
N00000227,75,0,0,8,1,1,0,0,0,4,2,0,0,8,10,2,5,1,3,0,0,2,10,8,14,4,0,0
N00000228,139,1,1,9,0,0,1,2,1,2,3,1,2,7,40,7,5,2,3,2,3,5,12,10,14,15,0,0
N00000229,174,3,0,16,1,0,3,0,6,4,2,1,1,11,28,7,4,1,7,0,9,8,24,11,34,9,0,0
N00000230,113,0,0,13,2,3,0,0,2,2,4,0,0,6,27,3,9,2,5,3,1,8,10,5,15,6,0,0
N00000231,92,0,0,6,2,0,0,1,0,2,1,0,1,8,17,5,4,2,3,1,2,8,5,6,17,7,0,0
N00000232,118,2,1,9,4,1,1,0,1,1,1,2,0,10,21,2,10,1,8,1,3,12,8,11,14,3,0,0
N00000233,115,1,0,6,1,1,0,0,2,2,0,0,3,9,23,8,5,4,5,0,2,5,13,13,10,8,0,0
N00000234,104,0,0,12,4,3,0,1,0,3,1,0,3,5,16,1,12,2,5,1,7,8,12,5,8,7,0,0
N00000235,127,0,0,9,0,1,0,0,2,3,3,0,0,8,24,3,6,3,3,3,5,10,15,11,22,5,0,0
N00000236,120,1,0,8,0,0,1,0,1,2,4,0,0,7,22,0,6,3,0,4,3,13,19,7,19,8,0,0
N00000237,201,1,0,15,3,3,0,4,2,3,0,2,2,16,30,6,11,5,10,5,17,3,21,16,29,12,0,0
N00000238,148,4,0,3,0,1,0,0,1,1,0,1,0,13,27,2,4,7,12,4,13,9,16,13,16,4,0,0
N00000239,92,0,0,11,2,3,0,1,1,1,3,0,0,6,19,4,6,1,1,1,0,9,6,9,17,2,0,0
N00000240,140,0,0,9,2,1,0,0,2,3,1,0,1,8,34,7,14,2,2,0,2,9,9,4,31,8,0,0
N00000241,223,3,0,16,2,1,0,1,2,6,4,0,2,15,31,8,9,13,10,2,11,9,32,21,33,8,0,0
N00000242,194,4,0,17,1,0,1,1,3,10,1,0,1,13,27,10,7,4,8,0,10,12,38,20,16,7,0,0
N00000243,110,1,0,9,2,0,0,0,1,3,3,1,1,14,21,8,10,0,4,0,4,3,11,6,9,8,0,0
N00000244,95,1,0,9,2,2,0,0,0,2,3,1,2,6,14,6,8,1,3,3,0,8,6,3,18,6,0,0
N00000245,149,0,0,15,1,3,0,0,1,6,4,0,2,9,25,11,9,3,8,2,5,4,19,7,20,9,1,0
N00000246,111,2,0,9,2,1,0,0,2,3,1,0,2,7,20,7,6,1,4,1,3,5,14,9,19,2,0,0
N00000247,145,0,0,13,1,2,0,0,2,6,2,3,0,18,29,3,6,2,6,0,7,6,22,9,16,5,0,0
N00000248,167,2,0,9,1,0,0,0,1,3,4,1,1,5,34,4,6,3,5,0,10,7,27,18,23,12,0,0
N00000249,219,0,0,21,4,0,1,3,0,9,4,1,1,11,41,5,13,4,3,3,9,10,33,16,33,15,0,0
N00000250,223,0,1,18,2,0,0,4,4,7,1,1,2,10,43,13,10,4,13,1,8,11,36,14,27,11,0,0
N00000251,235,1,0,22,1,1,0,4,3,8,5,1,5,19,37,7,11,4,6,4,11,12,26,22,26,21,0,0
N00000252,153,6,0,13,1,3,0,2,1,5,1,1,5,8,18,2,6,6,8,0,12,6,18,15,18,11,0,0
N00000253,275,20,5,24,4,1,0,0,5,9,5,1,0,18,39,9,16,8,7,7,12,17,25,28,35,4,0,0
N00000254,157,4,1,12,3,1,0,0,2,3,3,0,0,11,21,3,6,5,5,0,20,12,23,5,22,7,0,0
N00000255,178,9,0,12,2,0,1,0,1,2,6,1,1,11,34,5,10,6,4,4,15,5,21,12,19,9,0,0
N00000256,398,14,0,31,9,2,1,1,1,7,10,0,2,23,72,4,16,17,16,4,45,13,38,29,57,17,0,0
N00000257,214,4,1,14,6,1,1,0,2,0,4,0,0,19,25,4,18,5,10,5,8,8,27,18,42,6,0,0
N00000258,171,5,0,16,0,1,0,0,4,6,5,1,1,17,20,4,5,7,8,1,18,3,20,12,24,8,1,0
N00000259,226,14,0,9,4,0,0,1,0,3,1,1,1,41,36,8,8,2,11,2,10,8,28,11,29,7,0,0
N00000260,225,7,1,13,1,1,0,0,6,3,2,0,0,25,35,8,9,5,9,3,8,9,25,23,30,15,0,0
N00000261,261,28,0,14,1,2,0,1,1,3,6,1,1,48,34,8,12,4,6,6,13,13,17,25,24,7,0,0
N00000262,186,14,1,6,1,2,0,1,0,1,1,4,0,25,21,1,3,1,9,2,12,8,21,18,29,11,0,0
N00000263,102,6,0,4,0,0,0,0,0,4,0,0,0,24,10,4,4,3,2,2,3,4,11,8,13,4,0,0
N00000264,246,12,3,18,2,0,1,2,1,6,6,1,3,40,36,6,11,4,11,1,6,5,22,19,36,12,0,0
N00000265,142,2,0,6,2,0,0,0,1,1,2,1,0,25,25,7,7,1,1,2,4,6,25,5,17,8,0,0
N00000266,158,4,0,10,1,0,1,0,1,6,1,0,0,30,27,4,3,2,6,1,4,5,24,9,24,5,0,0
N00000267,216,3,2,17,2,1,0,0,4,6,4,2,2,18,31,1,5,9,12,1,13,13,28,29,19,11,0,0
N00000268,204,6,0,12,1,0,0,0,2,4,5,1,0,21,28,5,6,8,11,0,15,10,24,20,26,11,0,0
N00000269,177,13,0,13,3,1,1,2,4,0,2,0,1,23,28,4,4,5,9,4,9,12,15,4,26,7,0,0
N00000270,181,12,1,13,3,0,1,0,4,3,2,1,4,13,27,2,8,2,6,0,17,10,13,12,25,15,0,0
N00000271,179,6,0,9,0,1,1,0,3,2,2,1,2,15,21,4,6,4,11,2,12,14,24,17,23,8,0,0
N00000272,137,7,0,11,2,2,0,1,2,1,3,0,0,9,24,8,11,2,4,1,3,16,15,6,11,9,0,0
N00000273,214,1,0,9,1,1,0,1,3,2,1,1,0,14,34,9,7,12,15,6,15,14,19,18,31,9,0,0
N00000274,250,9,1,24,4,1,0,4,5,3,7,0,5,23,48,7,6,5,8,3,13,7,18,17,43,13,0,0
N00000275,131,1,0,8,2,0,0,0,0,5,1,1,5,14,19,7,9,3,3,3,2,8,15,5,24,4,0,0
N00000276,178,2,0,13,1,2,0,1,0,7,2,0,1,15,37,15,9,6,7,1,7,8,19,5,26,7,0,0
N00000277,181,1,0,23,3,0,0,2,0,11,7,1,1,8,43,7,9,2,7,1,2,17,19,10,23,7,0,0
N00000278,164,0,0,13,3,1,0,0,0,5,4,2,0,8,30,5,7,4,7,0,4,14,22,6,30,11,1,0
N00000279,109,0,1,9,3,0,0,1,1,2,2,1,3,9,21,2,6,1,7,1,6,8,12,6,13,3,0,0
N00000280,153,2,0,15,1,4,0,1,1,3,5,0,0,15,34,6,5,2,7,0,3,10,16,4,28,6,0,0
N00000281,176,13,0,17,5,0,1,1,3,3,4,0,0,15,39,9,5,3,4,4,7,6,13,22,17,2,0,0
N00000282,179,8,1,17,9,2,0,1,1,3,1,1,2,11,36,6,7,6,8,5,5,7,12,14,23,10,0,0
N00000283,167,4,0,10,1,0,0,2,1,4,2,0,0,15,31,8,5,2,14,1,2,15,19,11,24,6,0,0
N00000284,152,2,1,10,1,2,0,1,0,5,1,0,1,5,31,5,15,8,3,0,3,11,17,9,18,11,1,1
N00000285,113,1,0,9,3,1,1,0,3,1,0,0,1,10,25,3,13,1,1,0,1,12,11,4,18,3,0,0
N00000286,112,3,0,6,0,0,1,0,1,1,3,0,0,5,21,6,8,2,2,1,3,4,13,9,18,11,0,0
N00000287,105,1,0,10,2,4,0,0,1,2,1,0,1,6,18,9,6,2,0,0,7,4,10,4,19,8,0,0
N00000288,164,1,0,16,0,0,1,1,0,7,7,0,4,19,26,6,7,2,6,0,3,3,16,14,32,9,0,0
N00000289,229,0,0,19,3,2,0,0,2,7,5,1,3,18,36,7,15,7,9,1,2,17,32,17,30,15,0,0
N00000290,85,0,0,5,0,1,0,2,0,0,2,1,3,3,20,4,10,2,0,0,2,6,5,3,14,7,0,0
N00000291,270,3,0,25,1,2,0,2,2,15,3,0,3,25,51,12,9,7,9,2,14,11,32,18,43,6,0,0
N00000292,331,4,0,24,2,0,0,5,2,8,7,0,2,37,61,13,11,7,18,6,17,13,44,16,37,21,0,0
N00000293,268,0,0,23,2,1,1,4,2,9,4,6,2,19,36,10,9,15,11,4,10,15,41,25,33,9,0,0
N00000294,207,24,2,14,3,3,0,0,1,5,2,1,1,17,32,4,4,8,7,0,7,10,17,19,29,11,0,0
N00000295,167,1,0,12,1,0,0,0,1,6,4,1,2,14,32,7,6,6,5,2,6,6,26,10,23,8,0,0
N00000296,142,0,0,15,0,1,0,0,1,11,2,2,3,4,22,3,9,5,7,1,6,5,23,5,21,11,0,0
N00000297,181,0,0,22,4,0,0,0,2,11,5,2,1,11,35,13,10,5,9,1,6,10,14,10,27,5,0,0
N00000298,185,0,0,16,3,3,0,1,3,3,3,0,1,8,41,10,8,5,7,2,6,8,21,12,34,5,0,1
N00000299,149,0,0,14,5,0,0,0,4,2,3,0,0,4,25,6,9,6,11,0,4,8,20,10,23,9,0,0
N00000300,120,0,0,10,2,0,0,1,0,4,3,0,0,9,29,7,2,5,6,0,2,7,13,5,20,5,0,0
N00000301,200,0,2,18,2,0,0,0,2,8,6,1,2,11,28,8,8,4,12,3,7,13,31,18,27,7,0,0
N00000302,186,0,1,12,3,0,0,1,2,4,2,0,1,14,38,3,8,2,11,2,9,14,23,15,25,8,0,0
N00000303,159,1,0,22,5,0,0,2,0,8,7,1,0,8,29,4,7,0,3,0,6,13,24,14,19,8,0,0
N00000304,197,0,0,15,2,1,0,2,2,7,1,1,6,11,35,7,9,8,9,4,5,6,24,17,28,12,0,0
N00000305,219,0,0,13,0,0,0,3,2,5,3,0,1,9,34,4,8,10,9,3,15,13,40,20,26,14,0,0
N00000306,205,1,0,16,2,0,0,2,4,5,3,2,0,9,37,12,6,5,13,3,7,13,24,17,31,9,0,0
N00000307,183,0,0,25,9,2,0,4,1,8,1,0,2,8,42,5,7,3,2,3,12,11,27,12,17,7,0,0
N00000308,163,1,0,14,1,1,0,4,0,7,1,0,2,5,33,5,7,6,6,0,4,7,21,19,23,10,0,0
N00000309,208,0,0,24,2,3,0,1,4,9,5,0,1,10,35,9,15,9,6,1,11,11,28,16,28,4,0,0
N00000310,174,15,0,11,1,0,0,1,3,5,1,1,2,30,17,4,6,5,3,0,8,9,14,16,24,9,0,0
N00000311,136,4,0,2,0,0,0,0,1,1,0,0,0,13,15,7,13,5,6,2,9,3,11,16,18,12,0,0
N00000312,229,17,0,10,4,0,0,1,1,1,3,0,1,45,27,10,6,6,10,1,12,5,23,17,30,9,0,0
N00000313,280,9,0,11,2,0,0,2,2,3,2,1,1,53,38,6,11,7,11,2,10,10,40,13,43,14,0,0
N00000314,125,0,0,4,1,0,0,0,2,1,0,0,2,19,11,5,13,0,4,2,2,11,17,11,18,5,1,0
N00000315,126,3,0,9,1,0,0,0,3,2,3,1,2,28,14,2,9,4,4,1,1,8,11,7,17,4,1,0
N00000316,143,0,0,8,2,0,0,0,0,3,3,0,0,21,15,5,6,2,7,1,7,4,22,11,27,7,0,0
N00000317,142,8,0,5,0,0,0,0,1,3,1,0,1,19,11,8,5,2,2,0,6,4,20,16,23,11,1,0
N00000318,161,15,1,16,5,2,2,0,1,4,2,1,2,7,25,6,10,2,4,0,4,2,14,12,30,9,1,0
N00000319,348,14,0,26,6,3,0,2,1,10,4,1,1,31,59,16,18,3,12,2,14,17,36,25,60,12,1,0
N00000320,131,16,0,13,3,1,0,0,3,4,2,0,0,6,16,5,16,4,4,2,3,6,11,6,19,4,0,0
N00000321,222,18,0,16,8,1,0,2,0,3,2,1,1,12,25,10,22,5,10,1,7,10,24,17,33,10,0,0
N00000322,129,7,0,9,5,0,0,1,2,1,0,0,1,11,21,6,8,3,4,1,3,4,16,7,22,6,0,0
N00000323,248,26,1,11,5,0,0,1,3,1,1,1,0,27,25,5,6,5,7,2,11,11,35,23,39,13,0,0
N00000324,177,8,1,11,0,0,1,2,3,3,2,4,2,19,18,5,9,3,7,2,8,8,24,17,25,6,0,0
N00000325,225,5,1,16,2,1,0,3,2,5,3,0,1,21,34,9,8,8,8,1,6,7,39,18,29,13,1,0
N00000326,416,13,0,37,12,1,0,4,4,9,7,4,2,29,56,20,20,13,13,2,24,20,47,31,65,20,0,0
N00000327,142,1,1,13,4,1,0,4,1,2,1,0,0,9,25,8,8,2,2,0,9,8,15,6,26,9,0,0
N00000328,110,0,0,14,2,0,1,3,3,3,2,0,0,9,21,4,6,2,4,0,5,6,12,2,22,3,0,0
N00000329,141,1,1,14,2,0,1,1,1,5,4,2,1,3,28,12,9,1,5,0,4,8,19,6,23,4,0,0
N00000330,296,13,0,14,3,0,0,4,0,3,4,4,1,25,52,10,5,8,22,1,19,14,40,19,40,9,0,0
N00000331,265,4,0,18,4,0,0,2,2,7,3,0,0,19,59,11,12,5,3,4,10,14,29,18,46,13,0,0
N00000332,105,2,0,10,4,0,0,0,1,1,4,1,0,6,29,7,6,1,6,0,4,7,6,2,16,2,0,0
N00000333,91,2,0,9,1,1,1,2,1,1,2,0,3,4,17,3,9,0,2,0,3,8,4,4,15,8,0,0
N00000334,108,2,0,17,4,2,0,1,3,3,4,1,1,5,34,2,10,1,2,1,0,5,7,4,12,4,0,0
N00000335,145,1,0,15,1,2,0,1,1,9,1,0,0,6,33,1,4,3,4,4,8,6,24,13,19,2,0,2
N00000336,153,2,0,16,1,0,0,3,2,7,3,0,1,9,35,1,3,1,5,4,8,4,17,21,15,11,0,0
N00000337,143,0,0,9,1,0,0,0,2,1,5,1,0,8,19,3,6,5,6,1,11,9,24,19,16,6,0,0
N00000338,148,1,1,11,0,1,0,2,0,4,4,0,1,10,18,3,11,7,3,3,10,7,15,13,29,5,0,0
N00000339,154,3,1,23,3,2,0,2,3,11,2,0,0,15,22,5,6,6,10,0,3,10,16,11,15,8,0,0
N00000340,204,5,0,15,2,0,0,1,4,8,0,2,0,12,36,7,8,3,4,1,9,10,23,23,32,14,0,0
N00000341,178,0,0,15,5,0,0,0,1,6,3,4,0,18,42,5,5,3,5,3,6,4,26,17,18,7,0,0
N00000342,208,1,0,22,3,2,0,3,1,9,4,2,0,7,47,4,9,9,9,1,13,9,22,22,22,9,0,0
N00000343,199,3,0,13,3,0,0,0,3,6,1,2,6,8,31,5,10,4,8,2,15,5,24,26,32,5,0,0
N00000344,116,3,0,14,5,0,1,0,5,1,2,1,0,4,28,6,13,1,0,2,0,3,3,6,27,5,0,0
N00000345,146,3,0,15,6,0,1,2,0,4,2,0,0,8,38,4,7,0,0,1,7,6,3,16,32,6,0,0
N00000346,289,9,1,28,6,1,3,0,4,4,10,1,1,9,51,16,16,2,6,2,10,8,21,25,67,16,0,0
N00000347,106,1,0,9,3,2,0,0,2,2,0,0,3,4,20,7,12,2,4,0,2,3,5,7,23,4,0,0
N00000348,171,1,1,8,3,0,0,3,0,0,2,1,0,6,26,11,11,1,4,2,9,5,12,26,38,9,0,0
N00000349,166,4,0,15,4,0,0,4,1,1,5,1,1,11,31,10,11,2,1,1,7,3,22,17,21,8,0,0
N00000350,254,9,1,33,5,3,0,6,3,4,12,0,4,25,33,11,9,6,2,0,10,10,18,32,38,12,1,0
N00000351,192,17,1,24,6,0,3,6,3,1,5,0,1,24,28,9,7,2,4,3,10,7,8,14,29,4,0,0
N00000352,233,17,0,16,3,0,1,3,3,4,2,0,8,28,34,10,9,3,4,3,13,4,11,25,34,14,0,0
N00000353,200,16,0,19,2,2,0,0,2,8,5,1,3,21,33,13,13,1,1,1,9,5,11,17,30,6,0,0
N00000354,201,36,0,16,4,1,1,3,3,1,3,0,1,9,18,14,8,4,4,2,9,8,20,20,27,5,0,0
N00000355,207,17,0,17,7,0,0,1,2,6,1,0,1,26,25,11,9,4,3,1,8,6,20,17,26,16,0,0
N00000356,119,0,0,12,1,1,0,1,4,3,2,0,1,6,23,5,6,1,1,1,4,3,11,13,27,5,0,0
N00000357,460,12,0,41,14,2,0,3,5,9,8,0,8,49,79,28,36,8,6,7,15,27,20,38,68,18,0,0
N00000358,117,2,2,10,2,0,1,2,1,1,3,0,3,6,27,3,9,1,1,0,5,4,5,8,24,7,0,0
N00000359,299,16,2,19,11,2,0,1,1,0,4,0,0,18,46,11,36,7,4,1,16,17,20,18,48,20,0,0
N00000360,200,4,2,16,3,0,3,1,3,2,4,0,4,33,41,10,12,2,3,0,3,2,10,19,32,7,0,0
N00000361,161,10,0,19,9,0,0,1,2,6,1,2,3,31,18,7,2,1,6,1,4,3,2,18,27,7,0,0
N00000362,189,14,5,11,1,3,0,2,2,1,2,0,2,25,34,11,6,5,0,0,8,4,17,17,18,12,0,0
N00000363,205,11,2,8,1,1,0,0,2,2,2,0,3,40,36,17,4,3,7,3,6,3,10,17,30,5,0,0
N00000364,221,29,1,13,1,1,0,3,2,2,4,0,3,32,32,17,8,4,5,0,4,3,12,22,29,6,1,0
N00000365,98,4,1,13,3,0,1,0,2,2,5,1,1,12,19,5,3,2,2,0,1,2,5,7,14,5,0,1
N00000366,221,9,0,29,7,0,0,0,6,5,11,1,2,33,37,15,6,3,3,1,4,4,8,21,35,10,0,0
N00000367,143,2,1,23,5,0,1,2,8,3,4,0,8,17,26,9,7,1,1,1,5,0,6,10,20,5,1,0
N00000368,234,14,1,33,6,0,3,2,9,4,9,0,7,19,57,8,6,2,4,2,10,4,12,17,29,9,0,0
N00000369,198,16,3,23,7,0,0,4,3,3,6,1,2,18,33,10,6,1,8,0,10,6,16,18,19,8,0,0
N00000370,217,11,0,26,5,1,0,4,5,8,3,2,1,25,34,9,5,3,7,0,12,5,17,20,31,9,0,0
N00000371,199,17,0,17,5,1,0,3,4,1,3,1,3,25,44,13,6,1,7,0,5,2,8,16,29,5,0,0
N00000372,183,8,1,13,3,1,0,1,0,3,5,0,1,14,34,5,12,4,7,2,9,3,12,20,31,7,0,0
N00000373,208,1,0,17,4,1,0,2,5,2,3,1,0,14,36,6,5,5,4,2,12,7,22,26,42,8,0,0
N00000374,174,5,0,17,3,1,1,2,5,2,3,1,3,9,22,1,10,2,7,3,8,6,11,25,33,11,0,0
N00000375,136,2,0,12,2,0,1,1,2,2,4,0,0,6,26,8,9,3,3,1,5,3,15,13,19,11,0,0
N00000376,126,4,1,6,4,1,0,1,0,0,0,0,1,9,24,7,5,2,5,0,6,9,10,15,20,2,0,0
N00000377,107,2,0,8,3,0,0,0,2,1,2,0,0,9,17,5,4,3,2,1,10,3,10,9,18,6,0,0
N00000378,84,0,0,4,0,0,0,2,0,1,1,0,1,4,18,6,5,0,2,0,2,6,4,11,15,6,0,0
N00000379,246,1,0,21,5,1,0,2,1,4,8,1,3,18,39,7,7,3,11,1,17,9,26,26,46,10,0,0
N00000380,251,12,2,27,5,1,3,6,4,4,4,0,0,35,48,17,5,5,4,1,4,8,12,21,38,9,3,0
N00000381,372,10,5,23,2,0,2,2,8,3,6,0,8,63,69,19,17,5,11,0,11,10,17,33,50,18,1,2
N00000382,227,15,2,21,0,2,0,2,6,4,7,0,7,27,35,10,6,4,6,0,10,10,12,23,32,6,1,0
N00000383,213,33,0,24,5,0,1,3,6,2,7,0,2,28,36,13,7,3,4,2,2,3,5,14,31,6,0,0
N00000384,211,21,0,25,8,1,0,4,3,2,7,1,2,28,30,8,5,2,4,4,4,4,8,27,26,12,0,0
N00000385,200,10,2,17,3,1,2,0,3,3,5,0,2,26,33,14,6,1,6,3,5,5,11,15,33,11,0,0
N00000386,92,2,0,10,3,0,0,1,1,4,1,0,0,12,18,4,4,1,3,0,2,1,2,4,22,7,0,0
N00000387,77,1,0,6,1,1,0,1,1,0,2,0,1,5,8,4,11,0,1,2,3,4,4,6,15,6,0,0
N00000388,593,11,1,54,23,1,0,10,5,8,7,2,5,65,122,25,32,7,14,7,23,13,34,78,76,24,0,0
N00000389,182,5,1,16,3,1,2,4,3,1,2,0,1,17,21,13,13,0,7,2,14,7,13,18,27,7,0,0
N00000390,476,39,0,47,6,0,2,8,10,7,14,2,2,51,82,20,16,7,14,1,24,13,35,40,67,16,0,0
N00000391,259,17,0,26,7,2,0,2,5,3,7,0,2,31,40,6,14,5,7,2,10,11,17,18,42,11,0,0
N00000392,769,36,6,122,30,9,2,20,17,21,23,2,10,67,141,32,28,13,11,3,30,28,51,65,100,24,0,0
N00000393,218,12,1,50,19,4,3,7,3,4,10,0,2,17,45,4,5,1,2,1,9,8,12,20,24,5,0,0
N00000394,203,15,1,23,4,2,0,4,0,3,10,1,1,17,38,7,6,2,5,1,10,6,17,24,23,6,0,0
N00000395,221,19,1,17,4,0,0,1,2,5,5,1,2,23,43,9,4,3,5,2,11,6,16,27,27,5,0,0
N00000396,188,13,0,16,6,2,0,2,0,3,3,1,3,12,42,9,4,4,6,0,12,5,8,21,26,6,0,0
N00000397,277,16,0,28,8,1,3,3,1,7,5,1,2,15,46,12,7,3,4,1,11,16,20,30,50,14,0,1
N00000398,199,8,1,36,7,1,1,9,5,4,9,1,1,13,40,8,7,5,2,1,10,4,16,16,23,7,0,0
N00000399,155,3,0,22,2,1,0,3,4,3,9,0,1,12,33,6,5,1,1,0,4,8,12,14,27,6,0,0
N00000400,96,3,0,8,0,2,1,0,1,3,1,0,2,20,9,6,3,0,0,0,5,3,4,11,17,5,0,0
N00000401,105,3,0,10,1,0,0,2,5,1,1,0,0,13,24,4,7,3,0,0,3,3,7,5,18,5,0,0
N00000402,111,9,1,10,1,0,0,2,2,1,4,0,6,12,13,2,6,3,1,0,4,8,3,11,18,4,0,0
N00000403,199,10,1,12,4,0,0,2,0,1,5,1,7,29,32,5,4,3,9,0,2,2,9,28,32,13,0,0
N00000404,81,1,3,10,2,0,1,1,1,3,2,0,4,9,16,4,1,0,2,1,4,3,1,5,13,4,0,0
N00000405,78,7,0,8,1,0,1,0,1,2,3,0,2,12,9,4,5,0,3,0,1,1,1,5,15,5,0,0
N00000406,187,27,3,19,7,0,0,2,3,2,5,1,3,18,31,6,7,2,1,0,6,3,13,16,24,7,0,0
N00000407,516,29,6,38,12,3,1,7,4,5,6,2,5,79,92,26,12,4,4,2,25,15,34,47,78,18,0,0
N00000408,196,19,1,16,4,1,1,1,2,3,4,1,2,31,21,10,5,1,8,0,10,7,9,21,24,9,0,1
N00000409,186,7,1,18,3,2,0,1,3,5,4,2,0,9,41,11,8,4,5,2,10,7,16,10,25,10,0,0
N00000410,197,27,2,21,6,2,0,2,4,3,4,0,2,16,33,4,6,1,2,1,12,5,15,15,28,6,1,0
N00000411,159,4,3,10,2,0,0,2,2,3,1,1,1,20,35,11,8,2,4,3,6,4,5,8,25,8,0,1
N00000412,201,14,1,27,11,1,3,2,4,3,3,0,2,25,36,7,7,1,6,2,7,9,12,13,28,4,0,0
N00000413,217,11,2,18,4,0,0,6,1,3,4,0,4,29,49,13,9,2,3,2,5,4,8,19,35,2,1,1
N00000414,186,28,1,12,2,1,0,1,3,2,3,1,0,21,30,9,6,2,2,1,6,5,12,15,30,5,0,0
N00000415,207,14,0,17,5,1,1,1,2,5,2,0,3,17,39,13,13,3,4,0,7,9,16,17,29,6,0,0
N00000416,216,34,4,14,4,0,0,0,1,1,8,0,4,27,30,6,6,0,5,3,6,10,17,14,19,17,0,0
N00000417,273,4,2,35,14,5,0,6,4,3,3,2,1,23,51,12,9,4,3,2,10,11,19,25,48,12,0,0
N00000418,412,13,1,69,9,4,2,19,6,15,14,1,6,42,85,13,7,8,7,0,15,14,35,34,46,15,1,0
N00000419,171,9,1,15,3,1,2,1,3,3,2,1,1,19,29,8,4,1,8,1,7,2,9,28,24,4,0,0
N00000420,154,5,1,14,2,3,0,5,1,1,2,0,1,11,34,7,9,7,7,1,10,4,5,14,19,5,0,0
N00000421,279,2,1,42,14,3,0,5,8,6,6,0,2,27,58,15,11,4,10,1,9,12,16,20,38,11,0,0
N00000422,160,3,2,36,12,3,0,8,5,1,7,1,2,7,20,9,10,0,4,2,2,7,9,16,24,6,0,0
N00000423,213,20,1,24,9,2,0,2,2,6,3,0,0,18,40,9,5,3,4,2,12,9,14,11,34,6,1,0
N00000424,261,8,1,33,14,3,0,3,1,7,5,1,6,12,42,23,10,3,10,1,6,6,16,27,39,16,0,1
N00000425,172,7,1,25,7,2,2,3,3,2,6,1,1,10,27,10,9,1,5,1,9,3,13,18,19,12,0,0
N00000426,132,5,0,17,5,2,2,0,3,2,3,1,1,12,22,6,2,2,4,2,8,8,8,14,16,4,0,0
N00000427,136,5,0,20,2,1,0,4,2,6,5,0,1,15,30,7,1,3,5,0,3,4,8,13,16,3,2,0
N00000428,195,2,0,27,10,4,0,1,4,4,4,0,0,22,42,12,10,0,2,2,6,6,14,10,32,8,0,0
N00000429,209,16,2,26,8,0,0,4,4,5,5,0,2,20,36,10,4,2,4,2,7,5,6,25,32,10,0,0
N00000430,231,15,3,33,7,3,0,7,4,4,8,0,0,26,36,9,10,2,5,1,4,6,18,26,30,7,0,0
N00000431,158,9,2,13,1,0,0,4,0,3,5,1,2,17,26,2,11,2,2,1,6,4,4,14,32,10,0,0
N00000432,114,6,1,12,2,0,0,1,2,4,3,0,2,10,25,2,5,3,3,0,1,5,5,16,14,4,0,0
N00000433,106,4,1,19,3,0,1,6,6,1,2,0,2,5,23,5,9,3,0,0,3,1,3,9,11,8,0,0
N00000434,185,8,0,29,5,0,2,1,8,9,4,1,1,16,49,6,11,5,3,3,1,10,7,5,27,3,0,0
N00000435,169,8,0,29,4,0,4,9,0,4,8,2,1,11,34,7,12,2,4,0,4,6,8,12,22,7,0,0
N00000436,254,15,0,27,7,2,4,3,6,3,2,0,4,27,47,6,11,0,9,2,6,11,26,24,28,11,0,0
N00000437,327,14,3,24,8,1,1,4,5,4,1,1,2,41,52,9,18,3,6,1,14,11,28,40,46,13,1,0
N00000438,252,19,2,24,3,3,0,0,5,7,6,1,5,31,37,10,8,5,5,5,14,5,7,29,38,7,0,0
N00000439,218,27,1,19,5,1,0,3,4,2,4,2,3,14,47,10,6,2,1,2,3,6,16,19,35,5,0,0
N00000440,190,15,0,25,15,0,0,1,5,2,2,0,5,22,36,7,10,1,3,1,6,6,5,16,22,10,0,0
N00000441,149,11,2,6,1,0,0,0,2,1,2,0,1,13,24,16,5,4,4,1,7,7,7,17,18,6,0,0
N00000442,201,5,1,33,13,1,0,2,4,4,9,1,5,15,31,11,11,7,6,1,13,3,9,14,30,5,0,0
N00000443,254,8,0,18,2,2,1,2,2,2,7,2,5,16,46,6,10,8,7,2,18,5,29,34,30,10,0,0
N00000444,232,8,0,30,7,1,0,2,5,2,13,1,4,12,38,9,13,5,2,3,7,15,14,24,36,10,1,0
N00000445,177,2,0,9,3,0,1,2,2,0,1,1,1,10,27,4,8,7,1,1,19,4,15,30,29,9,0,0
N00000446,175,7,0,15,4,0,0,5,0,1,5,0,4,11,23,6,6,5,1,3,6,5,15,25,33,10,0,0
