GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
N00003389,140,24,1,22,0,1,99,4,92,2,1,17,2,7,7,1,0
N00003390,151,46,2,42,0,2,91,6,83,0,2,14,1,6,7,0,0
N00003391,176,59,5,52,0,2,96,7,86,0,3,21,2,4,10,4,1
N00003392,146,24,1,23,0,0,99,6,92,0,1,23,1,5,16,1,0
N00003393,146,28,4,21,0,3,102,12,88,1,1,16,2,5,7,2,0
N00003394,135,17,0,16,0,1,106,6,99,1,0,12,2,4,4,2,0
N00003395,167,93,7,81,4,1,57,7,48,0,2,17,4,6,5,2,0
N00003396,163,28,1,27,0,0,108,10,96,0,2,27,1,9,16,1,0
N00003397,109,54,47,4,0,3,51,51,0,0,0,4,1,0,2,1,0
N00003398,119,14,14,0,0,0,98,96,2,0,0,7,3,2,2,0,0
N00003399,129,27,22,4,0,1,95,91,1,1,2,7,2,1,3,1,0
N00003400,139,20,18,2,0,0,105,103,1,0,1,14,3,1,7,2,1
N00003401,121,16,16,0,0,0,96,92,4,0,0,9,4,0,5,0,0
N00003402,144,28,26,2,0,0,102,98,3,0,1,14,5,0,7,2,0
N00003403,114,42,31,10,0,1,66,62,3,0,1,6,1,1,4,0,0
N00003404,133,58,56,1,0,1,72,70,2,0,0,3,2,0,1,0,0
N00003405,144,41,38,3,0,0,95,91,4,0,0,8,3,0,5,0,0
N00003406,165,57,19,37,0,1,77,29,43,0,5,31,4,8,17,2,0
N00003407,242,58,8,47,1,2,151,33,111,0,7,33,2,9,19,3,0
N00003408,197,64,14,49,0,1,107,32,67,0,8,26,6,7,11,2,0
N00003409,155,51,16,34,0,1,80,22,50,0,8,24,5,6,13,0,0
N00003410,238,43,6,34,0,3,149,44,97,0,8,46,3,12,27,4,0
N00003411,107,26,4,22,0,0,63,10,48,1,4,18,1,5,11,1,0
N00003412,132,60,8,52,0,0,59,8,49,0,2,13,1,10,1,1,0
N00003413,132,56,7,45,0,4,63,12,42,0,9,13,1,4,7,1,0
N00003414,128,12,0,10,0,2,80,13,57,2,8,36,4,18,8,5,1
N00003415,132,42,8,32,1,1,73,5,66,0,2,17,1,7,8,1,0
N00003416,121,26,3,22,1,0,83,10,71,0,2,12,0,7,2,2,1
N00003417,119,53,10,40,0,3,49,11,35,0,3,17,1,6,7,3,0
N00003418,132,56,6,47,0,3,58,8,46,0,4,18,0,13,3,2,0
N00003419,124,36,6,28,0,2,64,18,44,0,2,24,2,8,10,4,0
N00003420,125,36,0,33,0,3,76,6,64,1,5,13,0,7,3,2,1
N00003421,113,30,2,26,1,1,66,8,54,0,4,17,1,8,6,1,1
N00003422,256,116,14,98,2,2,110,17,84,5,4,30,2,2,20,6,0
N00003423,249,111,11,92,1,7,105,22,79,0,4,33,7,11,6,8,1
N00003424,129,42,9,29,0,4,74,12,60,1,1,13,3,6,3,1,0
N00003425,95,37,10,26,0,1,50,15,32,0,3,8,1,4,1,2,0
N00003426,350,141,16,111,6,8,146,16,119,3,8,63,9,21,31,2,0
N00003427,140,46,3,42,0,1,84,7,71,0,6,10,0,6,4,0,0
N00003428,129,44,0,42,1,1,69,8,56,0,5,16,0,11,5,0,0
N00003429,127,44,0,39,0,5,71,3,64,0,4,12,0,10,2,0,0
N00003430,103,24,1,23,0,0,65,3,57,1,4,14,0,8,6,0,0
N00003431,132,38,1,35,2,0,77,3,70,0,4,17,0,11,4,1,1
N00003432,139,61,9,50,2,0,59,4,54,1,0,19,6,8,4,1,0
N00003433,116,38,0,36,1,1,67,2,60,1,4,11,1,8,2,0,0
N00003434,114,33,5,27,0,1,62,12,45,0,5,19,3,5,9,2,0
N00003435,101,36,2,33,0,1,53,3,48,0,2,12,1,3,8,0,0
N00003436,122,26,3,21,1,1,77,6,68,1,2,19,3,8,8,0,0
N00003437,131,27,1,25,0,1,94,3,87,1,3,10,1,5,2,2,0
N00003438,134,26,2,24,0,0,85,17,64,0,4,23,2,7,13,1,0
N00003439,124,25,2,21,1,1,88,4,82,1,1,11,1,4,5,1,0
N00003440,125,29,1,28,0,0,79,11,67,1,0,17,1,8,6,2,0
N00003441,131,35,5,28,1,1,79,13,65,0,1,17,3,7,6,1,0
N00003442,114,47,4,41,1,1,56,8,47,0,1,11,2,4,4,0,1
N00003443,252,36,1,32,1,2,167,8,153,0,6,49,1,26,16,6,0
N00003444,144,25,1,19,2,3,102,4,97,0,1,17,1,8,5,3,0
N00003445,165,19,1,15,0,3,120,5,108,3,4,26,2,12,7,5,0
N00003446,144,20,0,19,0,1,101,4,94,0,3,23,1,13,7,2,0
N00003447,123,42,0,41,0,1,61,0,56,0,5,20,1,9,8,2,0
N00003448,180,17,10,7,0,0,140,29,107,0,4,23,0,8,14,1,0
N00003449,144,19,3,16,0,0,103,9,94,0,0,22,0,9,9,4,0
N00003450,129,26,9,17,0,0,96,26,68,0,2,7,0,2,4,1,0
N00003451,222,25,1,21,2,1,151,10,136,0,5,46,3,24,16,3,0
N00003452,153,24,1,21,1,1,119,4,113,0,2,10,0,6,3,1,0
N00003453,123,5,1,4,0,0,70,8,40,0,22,48,5,27,12,3,1
N00003454,127,29,2,25,1,1,83,14,67,0,2,15,2,6,5,2,0
N00003455,122,27,5,22,0,0,76,14,60,0,2,19,5,6,5,3,0
N00003456,105,8,2,6,0,0,62,13,36,1,12,35,2,20,7,6,0
N00003457,123,35,2,32,1,0,74,8,59,0,7,14,0,7,3,4,0
N00003458,125,20,9,11,0,0,86,40,45,0,1,19,2,5,10,2,0
N00003459,114,41,13,26,0,2,63,14,46,2,1,10,2,3,4,1,0
N00003460,152,32,11,21,0,0,89,38,50,0,1,31,4,8,16,3,0
N00003461,130,40,8,31,0,1,81,22,56,0,3,9,1,4,3,1,0
N00003462,133,18,4,13,0,1,97,33,61,2,1,18,0,5,8,5,0
N00003463,168,28,2,25,0,1,115,8,105,0,2,25,1,11,11,2,0
N00003464,147,35,4,30,0,1,84,1,78,1,4,28,1,11,10,5,1
N00003465,117,33,0,31,2,0,72,1,70,0,1,12,0,9,3,0,0
N00003466,119,32,4,25,0,3,61,10,45,1,5,26,3,11,10,2,0
N00003467,220,62,7,48,2,5,133,6,119,2,6,25,4,10,10,1,0
N00003468,123,48,5,40,0,3,54,2,46,2,4,21,2,10,7,2,0
N00003469,136,32,0,28,2,2,93,2,85,0,6,11,0,7,4,0,0
N00003470,133,29,5,22,1,1,90,4,82,1,3,14,0,9,4,1,0
N00003471,112,31,2,28,0,1,68,7,60,0,1,13,1,10,1,1,0
N00003472,128,38,2,35,0,1,75,2,72,0,1,15,0,8,6,1,0
N00003473,129,26,2,23,0,1,79,1,75,0,3,24,0,11,9,3,1
N00003474,166,32,1,29,1,1,108,14,91,1,2,26,1,8,14,3,0
N00003475,376,53,8,42,1,2,258,47,203,3,5,65,10,22,26,7,0
N00003476,263,50,6,40,1,3,163,17,142,0,4,50,3,19,22,6,0
N00003477,220,86,11,67,2,6,105,25,79,0,1,29,2,10,12,5,0
N00003478,294,43,3,39,0,1,208,20,186,0,2,43,3,16,19,5,0
N00003479,286,49,6,34,0,9,163,35,120,2,6,74,8,25,27,14,0
N00003480,117,44,1,41,0,2,59,9,48,0,2,14,1,4,6,3,0
N00003481,70,22,5,16,0,1,42,14,27,0,1,6,0,3,1,2,0
N00003482,122,52,3,43,2,4,60,15,44,0,1,10,1,5,4,0,0
N00003483,161,66,8,54,0,4,74,9,56,0,9,21,1,11,7,1,1
N00003484,123,32,10,22,0,0,73,44,24,1,4,18,2,3,11,2,0
N00003485,114,35,12,23,0,0,66,26,39,0,1,13,1,4,6,1,1
N00003486,143,42,12,26,0,4,78,35,39,1,3,23,7,3,9,4,0
N00003487,153,56,12,44,0,0,84,34,47,0,3,13,1,6,5,1,0
N00003488,121,49,6,42,0,1,55,7,41,1,6,17,0,10,4,3,0
N00003489,302,94,8,79,1,6,162,8,134,0,20,46,4,21,11,9,1
N00003490,97,22,20,2,0,0,67,65,1,0,1,8,3,0,4,1,0
N00003491,249,64,53,8,0,3,169,165,4,0,0,16,3,3,9,1,0
N00003492,117,17,16,1,0,0,98,96,2,0,0,2,1,0,1,0,0
N00003493,245,38,36,1,0,1,192,184,5,0,3,15,3,1,11,0,0
N00003494,261,47,39,7,0,1,203,200,3,0,0,11,3,2,6,0,0
N00003495,138,15,14,0,0,1,118,114,4,0,0,5,0,1,3,1,0
N00003496,207,21,19,2,0,0,176,169,5,0,2,10,4,0,6,0,0
N00003497,216,113,7,98,1,7,87,1,84,1,1,16,0,14,2,0,0
N00003498,119,56,2,49,3,2,52,1,49,1,1,11,0,8,2,1,0
N00003499,104,39,1,35,1,2,54,3,50,0,1,11,0,9,2,0,0
N00003500,130,46,7,38,0,1,66,13,50,2,1,18,2,7,6,2,1
N00003501,122,42,4,37,0,1,50,8,39,1,2,30,2,19,7,2,0
N00003502,131,86,6,73,1,6,38,4,33,0,1,7,1,5,1,0,0
N00003503,143,56,14,41,1,0,64,12,51,0,1,23,3,11,7,2,0
N00003504,128,24,4,19,0,1,87,11,75,1,0,17,5,5,6,1,0
N00003505,101,47,4,42,0,1,41,1,37,0,3,13,2,6,5,0,0
N00003506,169,55,24,28,2,1,88,54,30,0,4,26,6,4,12,4,0
N00003507,107,35,21,13,1,0,60,36,20,0,4,12,2,5,5,0,0
N00003508,119,33,14,18,0,1,65,32,30,0,3,21,2,5,11,3,0
N00003509,119,34,13,20,0,1,71,31,38,1,1,14,3,4,6,1,0
N00003510,120,30,11,17,0,2,74,34,39,0,1,16,5,3,6,2,0
N00003511,99,35,2,32,0,1,51,12,38,0,1,13,0,4,5,4,0
N00003512,120,35,6,27,0,2,61,16,41,1,3,24,4,6,11,3,0
N00003513,218,84,20,61,0,3,103,22,76,0,5,31,7,10,11,3,0
N00003514,241,57,50,4,0,3,163,157,6,0,0,21,6,1,12,2,0
N00003515,92,15,13,2,0,0,68,67,1,0,0,9,3,1,4,1,0
N00003516,126,33,26,6,0,1,84,71,11,0,2,9,1,1,6,1,0
N00003517,246,68,61,7,0,0,167,160,5,0,2,11,2,0,8,1,0
N00003518,116,36,31,4,0,1,72,69,3,0,0,8,3,0,4,1,0
N00003519,87,29,26,3,0,0,54,50,3,0,1,4,3,0,1,0,0
N00003520,123,39,37,2,0,0,77,75,1,0,1,7,4,1,2,0,0
N00003521,120,35,8,26,0,1,71,13,58,0,0,14,1,6,5,2,0
N00003522,146,39,4,33,1,1,89,18,67,1,3,18,0,7,9,2,0
N00003523,146,21,3,18,0,0,105,16,85,0,4,20,3,7,9,1,0
N00003524,449,85,12,69,3,1,276,40,217,3,16,88,11,34,32,10,1
N00003525,134,33,8,24,0,1,86,18,68,0,0,15,0,0,10,5,0
N00003526,130,40,11,27,0,2,71,15,51,4,1,19,3,7,8,1,0
N00003527,159,29,20,9,0,0,124,104,20,0,0,6,2,1,3,0,0
N00003528,280,64,21,38,2,3,185,102,81,0,2,31,1,10,14,6,0
N00003529,136,27,23,3,0,1,97,83,13,0,1,12,1,2,8,1,0
N00003530,138,18,17,1,0,0,115,111,4,0,0,5,0,0,5,0,0
N00003531,125,19,16,3,0,0,102,101,1,0,0,4,1,0,2,1,0
N00003532,143,24,17,7,0,0,114,94,20,0,0,5,0,2,3,0,0
N00003533,196,32,23,8,0,1,152,125,26,0,1,12,1,1,9,1,0
N00003534,109,27,17,9,0,1,75,61,14,0,0,7,0,1,6,0,0
N00003535,141,23,14,9,0,0,111,82,27,0,2,7,0,1,4,2,0
N00003536,149,18,16,2,0,0,123,118,5,0,0,8,1,1,6,0,0
N00003537,119,29,25,3,0,1,85,78,6,0,1,5,0,1,4,0,0
N00003538,156,26,8,17,0,1,112,40,70,1,1,18,1,1,11,5,0
N00003539,113,13,6,7,0,0,80,52,27,1,0,20,1,4,13,2,0
N00003540,109,37,20,16,0,1,66,32,32,0,2,6,1,2,3,0,0
N00003541,115,28,9,17,1,1,78,35,43,0,0,9,2,3,3,1,0
N00003542,108,28,10,18,0,0,64,29,35,0,0,16,4,4,8,0,0
N00003543,192,42,21,21,0,0,122,89,32,0,1,28,5,4,19,0,0
N00003544,121,30,8,22,0,0,77,36,41,0,0,14,2,3,7,2,0
N00003545,138,21,12,9,0,0,112,77,34,1,0,5,1,0,4,0,0
N00003546,123,40,13,27,0,0,69,24,44,0,1,14,0,2,11,1,0
N00003547,230,46,44,2,0,0,170,168,1,0,1,14,5,1,8,0,0
N00003548,631,184,165,16,0,3,412,394,14,1,3,35,3,0,27,5,0
N00003549,157,26,26,0,0,0,124,112,12,0,0,7,0,1,6,0,0
N00003550,145,15,6,9,0,0,117,66,49,1,1,13,1,1,11,0,0
N00003551,169,32,17,14,1,0,110,63,40,7,0,27,1,4,17,4,1
N00003552,178,63,44,16,0,3,93,70,21,0,2,22,3,0,13,5,1
N00003553,119,16,14,0,1,1,88,76,11,0,1,15,0,3,10,2,0
N00003554,91,22,13,9,0,0,57,37,20,0,0,12,2,0,9,1,0
N00003555,157,72,52,17,0,3,70,57,13,0,0,15,2,2,9,2,0
N00003556,270,82,47,35,0,0,170,116,52,0,2,18,2,1,14,1,0
N00003557,122,58,5,52,0,1,55,4,50,0,1,9,0,6,2,1,0
N00003558,154,26,6,20,0,0,121,34,87,0,0,7,1,2,4,0,0
N00003559,184,40,38,2,0,0,137,134,2,0,1,7,1,0,4,2,0
N00003560,157,26,22,4,0,0,124,115,8,0,1,7,2,0,5,0,0
N00003561,134,18,14,4,0,0,111,102,8,0,1,5,0,0,5,0,0
N00003562,135,17,11,6,0,0,102,53,49,0,0,16,2,4,9,1,0
N00003563,150,32,7,23,2,0,99,19,80,0,0,19,1,3,6,9,0
N00003564,127,18,11,7,0,0,96,63,32,0,1,13,2,4,5,2,0
N00003565,143,27,15,12,0,0,96,45,51,0,0,20,1,2,11,6,0
N00003566,165,28,17,11,0,0,128,95,32,1,0,9,0,2,6,1,0
N00003567,155,24,12,11,1,0,115,60,53,0,2,16,0,3,8,5,0
N00003568,134,23,3,20,0,0,97,23,72,1,1,14,0,1,13,0,0
N00003569,147,19,7,12,0,0,113,72,41,0,0,15,0,1,11,3,0
N00003570,153,23,19,3,0,1,125,114,10,0,1,5,1,0,3,1,0
N00003571,111,27,3,24,0,0,76,14,61,0,1,8,0,3,5,0,0
N00003572,154,23,3,20,0,0,112,18,91,1,2,19,0,5,13,1,0
N00003573,134,20,10,10,0,0,98,51,45,0,2,16,1,4,9,2,0
N00003574,152,26,7,19,0,0,104,22,81,0,1,22,2,4,16,0,0
N00003575,147,26,25,1,0,0,113,110,3,0,0,8,0,1,7,0,0
N00003576,153,22,19,3,0,0,124,112,12,0,0,7,2,1,4,0,0
N00003577,139,23,22,1,0,0,115,113,2,0,0,1,0,0,1,0,0
N00003578,157,26,19,6,1,0,124,113,11,0,0,7,4,1,2,0,0
N00003579,150,28,26,2,0,0,115,111,4,0,0,7,1,0,6,0,0
N00003580,128,16,15,1,0,0,102,93,9,0,0,10,1,0,9,0,0
N00003581,232,24,18,5,0,1,175,157,15,0,3,33,8,1,20,4,0
N00003582,199,34,14,18,1,1,143,93,49,0,1,22,3,1,17,1,0
N00003583,252,70,62,7,0,1,163,149,14,0,0,19,1,0,15,3,0
N00003584,117,33,27,6,0,0,76,71,4,0,1,8,1,0,6,1,0
N00003585,123,27,21,5,1,0,90,73,16,0,1,6,0,0,5,1,0
N00003586,133,47,20,26,0,1,74,42,31,0,1,12,0,1,9,2,0
N00003587,141,21,10,11,0,0,115,89,26,0,0,5,0,1,3,1,0
N00003588,170,15,12,3,0,0,145,140,5,0,0,10,1,0,8,1,0
N00003589,177,34,29,5,0,0,132,121,11,0,0,11,1,0,5,5,0
N00003590,171,15,14,1,0,0,145,137,7,0,1,11,0,0,8,3,0
N00003591,163,30,21,8,1,0,126,104,21,0,1,7,1,0,6,0,0
N00003592,123,29,28,1,0,0,89,88,1,0,0,5,0,0,5,0,0
N00003593,171,29,24,5,0,0,136,123,12,0,1,6,0,0,6,0,0
N00003594,323,80,2,75,3,0,216,15,197,1,3,27,1,7,18,1,0
N00003595,130,26,1,24,1,0,92,10,78,1,3,12,0,3,8,1,0
N00003596,118,33,4,28,0,1,74,14,58,1,1,11,0,2,8,1,0
N00003597,156,30,15,14,0,1,110,48,62,0,0,16,0,2,12,2,0
N00003598,129,19,9,8,1,1,88,49,35,0,4,22,3,1,15,3,0
N00003599,152,37,18,18,1,0,92,53,39,0,0,23,1,3,16,2,1
N00003600,137,43,10,31,0,2,70,22,47,0,1,24,7,7,9,0,1
N00003601,134,24,10,13,0,1,98,50,47,0,1,12,0,4,6,1,1
N00003602,144,33,18,13,0,2,93,45,44,1,3,18,5,5,4,4,0
N00003603,124,30,16,12,0,2,76,56,18,1,1,18,4,3,11,0,0
N00003604,154,61,30,28,1,2,84,46,37,0,1,9,1,1,7,0,0
N00003605,133,44,26,16,0,2,79,54,25,0,0,10,3,0,4,2,1
N00003606,118,20,7,11,0,2,84,39,41,2,2,14,0,1,13,0,0
N00003607,174,28,12,16,0,0,124,68,54,1,1,22,7,4,9,2,0
N00003608,170,31,19,11,0,1,121,81,38,1,1,18,1,4,12,1,0
N00003609,127,43,23,20,0,0,74,38,34,1,1,10,3,1,5,1,0
N00003610,122,43,23,18,0,2,63,35,27,1,0,16,3,3,8,2,0
N00003611,119,45,26,16,0,3,57,23,34,0,0,17,0,2,13,2,0
N00003612,142,18,7,10,0,1,101,61,40,0,0,23,2,1,17,3,0
N00003613,161,42,6,35,0,1,103,23,79,1,0,16,0,9,5,2,0
N00003614,152,27,7,20,0,0,109,47,57,1,4,16,0,5,10,1,0
N00003615,128,34,5,29,0,0,78,23,55,0,0,16,0,3,11,2,0
N00003616,125,25,5,20,0,0,90,14,75,0,1,10,2,1,7,0,0
N00003617,125,32,0,32,0,0,85,3,82,0,0,8,0,7,0,1,0
N00003618,138,21,6,14,0,1,92,44,48,0,0,25,2,1,18,4,0
N00003619,136,29,11,18,0,0,101,59,42,0,0,6,0,2,3,0,1
N00003620,168,38,16,21,0,1,119,92,26,0,1,11,1,0,10,0,0
N00003621,146,29,14,14,0,1,102,63,39,0,0,15,1,4,10,0,0
N00003622,166,17,13,4,0,0,136,127,8,0,1,13,0,1,9,3,0
N00003623,112,35,35,0,0,0,73,70,3,0,0,4,0,0,4,0,0
N00003624,228,40,18,22,0,0,149,84,63,0,2,39,10,5,17,7,0
N00003625,156,43,18,25,0,0,95,23,68,0,4,18,2,5,11,0,0
N00003626,141,26,1,24,1,0,100,3,95,0,2,15,2,7,6,0,0
N00003627,147,48,2,44,0,2,94,2,90,0,2,5,0,3,2,0,0
N00003628,151,50,2,48,0,0,94,1,92,0,1,7,0,3,4,0,0
N00003629,105,43,26,17,0,0,50,37,13,0,0,12,2,1,8,1,0
N00003630,276,119,74,42,1,2,123,85,34,2,2,34,11,1,21,0,1
N00003631,99,41,1,38,1,1,53,2,50,0,1,5,0,3,2,0,0
N00003632,134,57,7,49,0,1,70,4,66,0,0,7,0,4,2,1,0
N00003633,117,47,0,46,0,1,62,0,60,0,2,8,0,3,5,0,0
N00003634,136,47,0,46,0,1,83,4,77,0,2,6,0,2,3,1,0
N00003635,113,18,1,16,0,1,89,3,83,0,3,6,1,0,4,1,0
N00003636,124,26,1,24,1,0,92,6,84,0,2,6,0,2,3,1,0
N00003637,140,38,27,10,1,0,90,77,11,1,1,12,0,0,12,0,0
N00003638,166,44,33,9,0,2,97,88,7,0,2,25,7,0,17,1,0
N00003639,130,41,27,12,0,2,70,60,10,0,0,19,5,1,12,1,0
N00003640,133,36,24,12,0,0,76,65,9,0,2,21,6,2,12,1,0
N00003641,168,34,4,28,2,0,110,6,100,2,2,24,3,8,9,4,0
N00003642,139,39,4,34,0,1,83,4,79,0,0,17,2,2,8,5,0
N00003643,132,27,24,2,0,1,100,96,4,0,0,5,1,0,3,1,0
N00003644,126,39,35,4,0,0,83,76,7,0,0,4,1,0,3,0,0
N00003645,203,75,64,7,0,4,119,116,3,0,0,9,3,0,6,0,0
N00003646,179,30,25,4,0,1,135,128,5,1,1,14,2,0,12,0,0
N00003647,258,72,65,6,0,1,176,168,5,1,2,10,1,0,9,0,0
N00003648,157,39,36,3,0,0,106,99,7,0,0,12,3,3,6,0,0
N00003649,143,33,29,4,0,0,98,98,0,0,0,12,2,0,10,0,0
N00003650,154,43,36,7,0,0,103,100,2,1,0,8,1,1,6,0,0
N00003651,123,38,33,5,0,0,77,75,1,0,1,8,1,0,4,3,0
N00003652,218,45,41,2,0,2,158,151,7,0,0,15,2,3,10,0,0
N00003653,137,45,36,7,1,1,76,71,5,0,0,16,2,0,12,2,0
N00003654,101,31,25,6,0,0,56,46,9,0,1,14,3,0,11,0,0
N00003655,113,64,50,14,0,0,40,32,8,0,0,9,3,2,4,0,0
N00003656,185,37,28,7,0,2,127,112,12,0,3,21,5,1,14,1,0
N00003657,165,64,48,15,0,1,86,72,14,0,0,15,3,4,8,0,0
N00003658,188,52,20,32,0,0,109,54,55,0,0,27,2,6,15,4,0
N00003659,145,48,22,25,0,1,80,28,50,0,2,17,3,2,12,0,0
N00003660,147,36,20,15,1,0,80,52,28,0,0,31,5,2,22,2,0
N00003661,161,59,39,20,0,0,82,65,15,0,2,20,3,0,17,0,0
N00003662,110,54,38,14,1,1,47,39,8,0,0,9,4,0,4,1,0
N00003663,106,37,31,4,0,2,60,54,6,0,0,9,3,0,6,0,0
N00003664,194,46,40,4,0,2,119,102,16,1,0,29,6,1,20,2,0
N00003665,177,53,11,41,0,1,104,22,80,0,2,20,1,4,10,5,0
N00003666,183,46,6,38,0,2,121,10,110,0,1,16,1,6,9,0,0
N00003667,138,37,20,17,0,0,89,53,35,0,1,12,0,2,10,0,0
N00003668,146,32,5,26,0,1,99,14,84,1,0,15,3,4,5,3,0
N00003669,144,26,22,4,0,0,104,71,32,0,1,14,1,0,12,1,0
N00003670,135,30,21,8,0,1,85,59,25,0,1,20,4,2,8,6,0
N00003671,117,40,31,7,0,2,60,52,7,0,1,17,4,1,9,3,0
N00003672,118,33,3,29,0,1,74,8,65,0,1,11,1,5,5,0,0
N00003673,107,35,4,29,0,2,64,2,61,0,1,8,0,3,4,1,0
N00003674,141,22,1,19,0,2,99,5,93,1,0,20,1,6,7,6,0
N00003675,125,42,22,19,0,1,65,39,26,0,0,18,2,2,6,8,0
N00003676,132,45,39,5,0,1,81,73,5,3,0,6,2,0,4,0,0
N00003677,125,42,39,1,0,2,81,80,0,1,0,2,2,0,0,0,0
N00003678,144,42,38,4,0,0,93,88,3,1,1,9,2,1,6,0,0
N00003679,132,38,33,4,0,1,88,84,2,1,1,6,1,0,2,3,0
N00003680,123,55,51,2,0,2,60,57,1,0,2,8,4,0,2,1,1
N00003681,185,69,56,8,1,4,94,85,3,3,3,22,3,0,11,8,0
N00003682,144,102,94,4,1,3,36,32,3,0,1,6,1,1,3,1,0
N00003683,156,41,27,14,0,0,85,66,18,0,1,30,5,3,19,3,0
N00003684,124,33,21,11,0,1,75,66,9,0,0,16,4,3,9,0,0
N00003685,131,30,27,3,0,0,86,79,6,0,1,15,3,2,8,2,0
N00003686,137,48,42,5,0,1,87,75,12,0,0,2,0,0,2,0,0
N00003687,161,36,3,32,0,1,107,24,80,1,2,18,3,5,10,0,0
N00003688,149,47,26,20,1,0,77,47,30,0,0,25,3,0,19,3,0
N00003689,138,54,28,25,0,1,67,53,14,0,0,17,4,1,12,0,0
N00003690,172,22,15,7,0,0,128,61,67,0,0,22,1,4,15,2,0
N00003691,141,27,13,14,0,0,101,54,47,0,0,13,1,2,6,4,0
N00003692,143,41,24,16,0,1,90,47,42,0,1,12,2,4,6,0,0
N00003693,149,30,22,8,0,0,99,68,29,1,1,20,6,1,9,4,0
N00003694,156,18,6,12,0,0,121,21,99,0,1,17,0,2,6,8,1
N00003695,147,43,24,16,0,3,90,49,40,0,1,14,0,2,12,0,0
N00003696,144,33,16,17,0,0,102,32,69,1,0,9,1,2,3,3,0
N00003697,135,18,18,0,0,0,99,98,1,0,0,18,2,2,10,4,0
N00003698,208,30,23,6,0,1,163,149,13,0,1,15,3,2,7,3,0
N00003699,134,35,32,2,1,0,90,86,3,0,1,9,3,0,6,0,0
N00003700,134,25,20,5,0,0,102,96,6,0,0,7,1,1,5,0,0
N00003701,177,18,18,0,0,0,145,141,3,1,0,14,1,0,10,3,0
N00003702,239,23,23,0,0,0,187,184,2,1,0,29,5,0,19,5,0
N00003703,185,17,11,5,1,0,157,149,8,0,0,11,4,0,5,2,0
N00003704,152,29,27,1,0,1,110,106,3,0,1,13,4,0,5,4,0
N00003705,170,52,51,0,0,1,108,105,2,0,1,10,5,0,5,0,0
N00003706,193,45,43,2,0,0,135,128,6,1,0,13,4,2,6,1,0
N00003707,157,22,22,0,0,0,126,124,2,0,0,9,2,0,7,0,0
N00003708,164,34,33,1,0,0,125,124,1,0,0,5,1,0,3,1,0
N00003709,143,39,38,1,0,0,100,100,0,0,0,4,1,0,3,0,0
N00003710,161,33,32,0,0,1,123,122,1,0,0,5,0,1,4,0,0
N00003711,165,30,29,1,0,0,119,117,1,0,1,16,7,0,7,2,0
N00003712,147,35,30,4,0,1,101,92,8,0,1,11,2,1,7,1,0
N00003713,157,59,55,2,1,1,88,80,6,0,2,10,2,0,7,1,0
N00003714,157,56,52,3,1,0,94,89,3,0,2,7,3,0,3,1,0
N00003715,122,40,34,5,0,1,74,71,3,0,0,8,2,2,4,0,0
N00003716,150,56,50,6,0,0,81,71,8,1,1,13,3,1,7,2,0
N00003717,144,73,56,16,0,1,57,52,4,0,1,14,4,2,8,0,0
N00003718,487,94,85,9,0,0,355,327,27,0,1,38,10,2,24,2,0
N00003719,150,26,23,2,0,1,104,97,6,0,1,20,6,0,12,2,0
N00003720,143,33,29,4,0,0,106,94,11,0,1,4,0,0,4,0,0
N00003721,170,35,34,1,0,0,129,125,4,0,0,6,1,1,3,1,0
N00003722,152,30,27,3,0,0,118,110,7,0,1,4,1,0,3,0,0
N00003723,135,29,27,1,0,1,100,97,3,0,0,6,0,0,4,2,0
N00003724,136,39,35,3,0,1,95,88,7,0,0,2,0,1,1,0,0
N00003725,118,30,29,1,0,0,77,72,5,0,0,11,2,1,7,1,0
N00003726,148,30,30,0,0,0,111,110,1,0,0,7,0,2,4,1,0
N00003727,147,40,38,1,0,1,98,95,3,0,0,9,4,0,4,1,0
N00003728,120,27,27,0,0,0,90,90,0,0,0,3,0,0,3,0,0
N00003729,150,37,35,2,0,0,109,105,3,0,1,4,1,0,2,1,0
N00003730,133,27,26,0,0,1,100,98,1,0,1,6,1,0,3,2,0
N00003731,126,25,24,1,0,0,96,94,2,0,0,5,1,1,2,1,0
N00003732,299,99,98,1,0,0,194,188,6,0,0,6,2,0,3,1,0
N00003733,139,37,36,1,0,0,96,93,3,0,0,6,1,0,4,1,0
N00003734,134,31,28,1,0,2,93,92,1,0,0,10,5,0,4,1,0
N00003735,124,30,28,0,1,1,87,85,2,0,0,7,3,0,2,2,0
N00003736,128,16,13,3,0,0,104,103,1,0,0,8,4,0,3,1,0
N00003737,174,31,29,2,0,0,123,122,0,0,1,20,7,1,9,3,0
N00003738,120,32,30,1,1,0,77,75,0,0,2,11,4,0,6,0,1
N00003739,153,33,33,0,0,0,107,101,4,1,1,13,4,0,8,1,0
N00003740,106,25,24,0,1,0,73,70,3,0,0,8,3,2,3,0,0
N00003741,114,49,42,5,1,1,59,54,2,1,2,6,2,1,2,1,0
N00003742,133,33,33,0,0,0,91,91,0,0,0,9,2,0,5,1,1
N00003743,165,25,22,2,0,1,119,115,4,0,0,21,1,0,15,5,0
