GeographyCode,DC3401NI0001,DC3401NI0002,DC3401NI0003,DC3401NI0004,DC3401NI0005,DC3401NI0006,DC3401NI0007,DC3401NI0008,DC3401NI0009,DC3401NI0010,DC3401NI0011,DC3401NI0012,DC3401NI0013,DC3401NI0014,DC3401NI0015,DC3401NI0016,DC3401NI0017,DC3401NI0018,DC3401NI0019,DC3401NI0020,DC3401NI0021,DC3401NI0022,DC3401NI0023,DC3401NI0024,DC3401NI0025,DC3401NI0026,DC3401NI0027,DC3401NI0028,DC3401NI0029,DC3401NI0030,DC3401NI0031,DC3401NI0032,DC3401NI0033,DC3401NI0034,DC3401NI0035,DC3401NI0036,DC3401NI0037,DC3401NI0038,DC3401NI0039,DC3401NI0040,DC3401NI0041,DC3401NI0042,DC3401NI0043,DC3401NI0044,DC3401NI0045,DC3401NI0046,DC3401NI0047,DC3401NI0048,DC3401NI0049,DC3401NI0050,DC3401NI0051,DC3401NI0052
95MM10S2,1294,715,414,165,49,24,22,3,22,10,9,3,26,14,10,2,228,134,76,18,40,18,17,5,140,49,72,19,175,97,62,16,147,74,60,13,32,18,11,3,74,50,20,4,95,55,36,4,811,455,246,110
95MM11W1,2277,1020,1064,193,103,60,36,7,54,34,14,6,49,26,18,5,399,193,173,33,77,29,44,4,230,75,133,22,324,157,139,28,315,132,159,24,73,39,28,6,167,89,68,10,162,75,70,17,1402,629,652,121
95MM12S1,2022,1317,506,199,72,42,20,10,25,9,13,3,45,16,22,7,220,112,77,31,48,17,24,7,133,62,55,16,198,107,66,25,186,92,74,20,35,14,14,7,90,45,30,15,106,61,38,7,1415,982,299,134
95MM12S2,1298,423,699,176,38,13,22,3,20,4,11,5,23,5,15,3,163,39,107,17,58,10,40,8,156,25,108,23,146,40,92,14,160,40,97,23,33,7,23,3,73,22,40,11,72,24,38,10,849,306,431,112
95MM12S3,2538,1332,778,428,69,25,36,8,36,7,20,9,51,10,25,16,255,97,115,43,97,27,49,21,210,72,109,29,221,94,85,42,271,118,97,56,58,15,34,9,108,44,47,17,128,54,49,25,1813,1009,507,297
95MM13S1,1205,1033,39,133,35,31,0,4,14,13,0,1,16,9,1,6,125,95,8,22,26,15,2,9,56,39,3,14,98,81,5,12,96,75,8,13,14,13,1,0,81,70,0,11,91,73,2,16,853,752,20,81
95MM13S2,1236,397,725,114,49,20,24,5,19,7,10,2,25,2,17,6,214,63,137,14,40,5,29,6,147,29,104,14,196,58,123,15,181,62,106,13,37,10,23,4,99,35,57,7,83,24,56,3,750,251,426,73
95MM13S3,1569,697,674,198,48,23,19,6,16,6,9,1,23,9,9,5,191,76,96,19,45,16,23,6,150,39,87,24,175,70,87,18,172,61,90,21,35,10,20,5,90,36,45,9,79,33,36,10,1092,519,436,137
95MM13S4,2553,1492,605,456,84,24,17,43,36,18,6,12,44,17,17,10,289,78,80,131,79,37,29,13,168,54,66,48,256,72,72,112,255,99,72,84,54,12,20,22,144,43,31,70,149,62,55,32,1791,1174,395,222
95MM13S5,2309,1971,29,309,50,40,4,6,12,10,1,1,20,17,1,2,113,89,12,12,31,25,3,3,72,54,6,12,107,85,9,13,157,123,7,27,13,12,1,0,74,60,5,9,99,83,0,16,1834,1583,10,241
95MM14S1,768,459,183,126,74,38,28,8,28,18,9,1,13,7,4,2,138,63,63,12,17,8,7,2,47,15,17,15,95,40,46,9,83,38,33,12,29,14,12,3,69,40,22,7,49,23,19,7,464,301,84,79
95MM14S2,1676,707,337,632,93,43,26,24,38,18,11,9,33,14,7,12,241,111,83,47,56,17,13,26,159,51,40,68,203,101,56,46,166,77,45,44,43,19,8,16,131,61,35,35,96,31,28,37,1080,460,182,438
95MM15S1,1681,1314,176,191,92,69,16,7,19,16,3,0,18,8,8,2,190,107,49,34,18,9,5,4,79,39,24,16,170,107,31,32,163,107,36,20,28,10,12,6,132,90,28,14,76,61,10,5,1130,929,73,128
95MM15S2,2648,2100,101,447,111,86,9,16,24,18,3,3,29,23,3,3,207,153,23,31,50,38,5,7,125,81,10,34,210,154,19,37,177,134,15,28,27,14,9,4,134,104,12,18,106,82,8,16,1985,1611,53,321
95MM16S1,2407,1348,546,513,82,42,31,9,48,23,18,7,41,14,17,10,253,125,92,36,52,21,21,10,176,59,71,46,202,93,76,33,224,94,83,47,33,13,15,5,132,70,42,20,118,58,41,19,1733,1034,312,387
95MM16S2,3271,2448,74,749,97,74,5,18,25,16,3,6,45,24,6,15,231,156,17,58,59,28,7,24,145,74,9,62,221,151,15,55,216,148,15,53,38,23,5,10,156,113,10,33,131,93,9,29,2481,1895,38,548
95MM17S1,1962,1735,16,211,67,63,0,4,22,20,1,1,21,14,2,5,154,134,3,17,31,20,2,9,80,63,0,17,141,118,2,21,162,134,1,27,18,14,0,4,99,88,1,10,104,99,0,5,1442,1292,12,138
95MM17S2,1787,1102,378,307,118,78,28,12,41,28,8,5,25,16,8,1,257,142,84,31,40,20,15,5,156,74,51,31,216,136,62,18,187,109,61,17,31,19,10,2,157,96,44,17,94,73,13,8,1100,692,196,212
95MM18S1,2241,1804,135,302,90,76,5,9,23,20,2,1,38,28,3,7,212,160,23,29,49,33,4,12,124,86,16,22,196,155,18,23,133,106,14,13,22,17,2,3,122,96,9,17,109,82,10,17,1622,1326,78,218
95MM18S2,2875,2330,143,402,107,91,8,8,26,20,3,3,21,12,5,4,223,150,36,37,50,39,5,6,150,92,30,28,215,157,24,34,225,156,28,41,31,17,8,6,124,93,11,20,138,108,10,20,2149,1791,65,293
95MM19S1,1558,1335,14,209,81,77,0,4,25,22,0,3,20,16,0,4,205,178,1,26,26,19,0,7,90,66,0,24,180,158,0,22,151,123,2,26,25,20,0,5,131,119,1,11,102,92,0,10,1001,847,11,143
95MM19S2,1486,968,18,500,52,38,1,13,19,13,1,5,13,5,1,7,108,71,2,35,31,15,1,15,101,42,3,56,116,71,2,43,135,88,3,44,14,7,1,6,75,46,3,26,62,46,0,16,1051,692,10,349
95MM20S1,1606,1072,326,208,107,64,30,13,37,13,19,5,45,20,17,8,301,144,116,41,33,14,14,5,121,42,56,23,254,124,95,35,182,90,63,29,39,15,17,7,144,80,49,15,103,59,34,10,967,715,130,122
95MM20S2,1752,1135,214,403,107,81,5,21,40,26,6,8,29,11,7,11,250,169,29,52,32,7,8,17,94,43,19,32,215,138,24,53,180,120,22,38,33,18,6,9,148,113,13,22,100,64,10,26,1129,720,139,270
95MM21S1,1619,1236,224,159,72,54,9,9,26,14,7,5,17,13,2,2,189,133,36,20,24,17,5,2,109,70,20,19,185,125,42,18,128,88,23,17,27,22,1,4,102,72,18,12,71,48,7,16,1143,900,140,103
95MM21S2,1762,1564,63,135,81,72,4,5,20,15,3,2,19,15,2,2,164,145,6,13,29,24,2,3,61,47,2,12,158,137,6,15,118,93,10,15,21,17,1,3,121,108,5,8,101,91,3,7,1245,1115,39,91
95MM22S1,1219,952,33,234,77,68,1,8,19,18,0,1,17,14,0,3,129,100,2,27,16,13,0,3,73,47,3,23,125,103,2,20,121,97,5,19,19,13,0,6,83,72,2,9,69,57,1,11,799,609,22,168
95MM22S2,1253,1028,62,163,77,51,15,11,27,18,6,3,20,16,2,2,196,145,31,20,18,15,2,1,80,62,3,15,146,112,19,15,113,85,10,18,21,16,3,2,112,86,17,9,93,80,7,6,799,672,13,114
95MM23W1,2476,1206,356,914,105,63,24,18,61,35,11,15,45,16,13,16,385,235,83,67,58,21,15,22,232,79,66,87,324,179,74,71,258,118,57,83,64,38,9,17,168,95,31,42,169,95,32,42,1597,742,183,672
95MM24W1,2503,1273,957,273,121,86,28,7,42,25,11,6,48,22,23,3,377,206,147,24,68,28,36,4,230,81,115,34,327,182,116,29,326,170,114,42,49,24,22,3,174,107,49,18,181,95,64,22,1521,763,584,174
95MM25S1,1289,476,717,96,42,18,22,2,15,5,9,1,16,3,13,0,190,65,111,14,44,13,30,1,167,48,103,16,169,58,98,13,187,63,115,9,30,10,16,4,98,41,50,7,91,33,55,3,790,304,421,65
95MM25S2,1458,479,875,104,45,14,30,1,20,4,14,2,28,8,18,2,184,52,119,13,44,15,26,3,135,28,97,10,168,48,109,11,175,50,113,12,47,12,30,5,73,22,43,8,66,19,35,12,988,338,583,67
95MM25S3,1550,626,693,231,37,10,25,2,17,7,9,1,18,7,10,1,136,50,73,13,43,16,23,4,132,36,81,15,124,42,68,14,155,57,79,19,29,14,12,3,74,26,40,8,74,27,40,7,1106,463,464,179
95MM25S4,2057,1393,416,248,60,33,24,3,24,12,11,1,30,15,11,4,179,92,74,13,44,24,15,5,136,63,48,25,169,87,69,13,190,114,58,18,27,15,10,2,99,59,35,5,95,53,32,10,1495,1062,245,188
95MM26S1,1743,1061,463,219,66,42,14,10,24,13,9,2,33,10,15,8,227,128,73,26,61,21,23,17,148,65,58,25,212,124,64,24,189,93,75,21,39,19,13,7,104,61,31,12,112,68,26,18,1137,728,266,143
95MM26S2,1386,1256,22,108,80,70,1,9,16,13,0,3,22,17,0,5,171,158,3,10,27,20,1,6,77,68,1,8,142,132,3,7,115,106,3,6,22,21,0,1,104,93,1,10,70,64,2,4,939,851,15,73
95MM27S1,1945,586,651,708,122,36,53,33,69,23,27,19,50,15,20,15,338,98,152,88,66,20,24,22,255,49,116,90,256,77,105,74,275,85,115,75,82,26,38,18,166,53,67,46,129,46,42,41,1165,360,348,457
95MM27S2,1272,639,108,525,76,51,5,20,22,15,5,2,19,8,3,8,129,83,17,29,29,7,6,16,93,37,15,41,124,70,12,42,97,43,9,45,23,11,4,8,85,57,6,22,58,35,5,18,855,415,67,373
95MM28W1,2269,1057,560,652,119,46,41,32,49,22,20,7,40,12,16,12,340,151,120,69,57,18,19,20,260,90,89,81,302,123,109,70,300,129,103,68,89,33,34,22,177,71,72,34,161,70,42,49,1361,686,271,404
95MM29W1,3408,1907,480,1021,140,85,24,31,45,19,16,10,48,19,10,19,353,181,76,96,80,36,20,24,304,109,61,134,312,174,57,81,302,155,53,94,61,25,14,22,197,122,35,40,160,86,31,43,2363,1369,285,709
95MM30W1,2083,1185,491,407,146,90,47,9,53,31,18,4,35,17,13,5,379,238,107,34,59,26,18,15,225,113,69,43,333,196,102,35,276,150,84,42,58,30,20,8,176,101,56,19,153,87,45,21,1228,692,247,289
95NN01S1,1448,911,269,268,69,44,10,15,30,20,5,5,27,13,10,4,192,107,44,41,46,25,14,7,107,44,35,28,161,91,35,35,158,77,44,37,21,10,4,7,104,71,17,16,89,52,22,15,914,593,153,168
95NN01S2,1686,1372,86,228,79,67,5,7,25,20,2,3,30,23,1,6,207,152,16,39,55,37,5,13,80,50,10,20,187,136,16,35,164,122,16,26,25,16,3,6,127,101,11,15,94,65,14,15,1093,919,34,140
95NN02W1,2211,1838,192,181,110,88,16,6,32,27,4,1,30,16,9,5,244,191,34,19,48,23,18,7,89,45,23,21,213,167,22,24,201,147,33,21,33,18,8,7,171,143,21,7,131,108,14,9,1476,1261,96,119
95NN03S1,1319,949,80,290,76,47,17,12,21,11,5,5,12,8,2,2,150,82,40,28,26,16,3,7,75,43,10,22,133,81,23,29,123,73,19,31,14,5,5,4,100,69,15,16,72,50,7,15,871,657,14,200
95NN03S2,1481,1100,238,143,69,53,12,4,24,8,10,6,17,9,4,4,162,103,44,15,39,20,15,4,73,34,30,9,150,93,35,22,130,86,33,11,29,12,11,6,109,76,22,11,82,61,11,10,1007,775,138,94
95NN04W1,2861,1480,636,745,145,91,34,20,51,27,19,5,71,30,24,17,379,188,112,79,111,45,42,24,263,78,89,96,322,157,96,69,339,159,103,77,67,28,25,14,185,100,57,28,181,88,60,33,1821,992,332,497
95NN05W1,2472,1631,359,482,118,81,20,17,53,29,11,13,49,32,12,5,280,171,67,42,71,41,16,14,173,78,55,40,258,157,60,41,230,125,59,46,43,28,9,6,161,106,35,20,123,79,21,23,1654,1124,190,340
95NN06S1,1095,707,152,236,66,40,8,18,28,17,4,7,17,8,5,4,158,100,30,28,30,16,7,7,77,30,24,23,130,77,30,23,105,59,24,22,38,20,8,10,71,46,15,10,65,37,11,17,708,472,86,150
95NN06S2,2355,1756,194,405,63,47,8,8,26,18,2,6,21,14,2,5,196,130,26,40,55,28,11,16,135,83,13,39,190,131,23,36,170,110,28,32,31,18,5,8,109,87,7,15,118,82,17,19,1747,1331,123,293
95NN07S1,1687,1205,225,257,57,41,5,11,19,14,2,3,28,10,9,9,175,124,25,26,56,24,21,11,113,58,35,20,154,115,19,20,163,99,33,31,22,9,5,8,91,72,8,11,81,56,13,12,1185,878,133,174
95NN07S2,1541,922,223,396,80,37,26,17,38,20,13,5,30,11,9,10,232,109,66,57,41,16,9,16,95,26,31,38,177,83,48,46,169,91,43,35,34,13,8,13,116,67,30,19,75,48,12,15,985,637,85,263
95NN08S1,1501,1238,72,191,75,64,4,7,21,16,0,5,10,8,2,0,163,128,15,20,29,19,5,5,67,42,16,9,146,112,14,20,127,91,16,20,16,13,2,1,86,66,7,13,87,77,5,5,1037,874,32,131
95NN08S2,1768,1413,89,266,82,65,4,13,20,17,1,2,20,10,4,6,173,133,15,25,47,27,8,12,52,32,6,14,149,112,14,23,178,135,13,30,16,10,2,4,113,89,6,18,85,66,6,13,1260,1025,52,183
95NN09S1,1684,1477,21,186,74,67,2,5,9,7,1,1,10,10,0,0,109,98,2,9,28,28,0,0,40,32,2,6,107,93,4,10,119,104,3,12,12,11,0,1,87,80,2,5,70,62,2,6,1261,1098,11,152
95NN09S2,1298,1016,121,161,84,60,14,10,23,12,6,5,11,6,2,3,137,86,30,21,19,12,3,4,60,31,14,15,136,82,30,24,117,77,24,16,14,7,2,5,97,60,23,14,74,57,10,7,888,725,55,108
95NN10S1,1425,1016,124,285,100,54,27,19,30,14,11,5,22,11,4,7,203,111,51,41,40,16,8,16,96,50,15,31,154,80,30,44,148,87,31,30,31,15,7,9,118,71,29,18,83,48,15,20,887,697,26,164
95NN10S2,1686,1365,31,290,77,61,1,15,23,18,0,5,23,13,2,8,138,119,2,17,40,18,9,13,55,40,1,14,125,104,2,19,134,106,2,26,16,13,0,3,102,92,1,9,86,71,2,13,1213,984,17,212
95NN11S1,1784,1373,125,286,74,55,9,10,29,19,7,3,30,17,5,8,207,161,23,23,71,43,7,21,107,54,13,40,168,127,19,22,175,122,21,32,22,14,5,3,109,91,12,6,92,68,11,13,1200,948,59,193
95NN11S2,2092,1895,28,169,73,63,3,7,22,21,0,1,16,14,0,2,172,147,10,15,38,36,0,2,73,64,2,7,151,132,9,10,132,116,5,11,14,12,0,2,99,86,5,8,111,103,0,8,1548,1404,14,130
95NN12W1,2851,2045,271,535,125,89,15,21,41,29,5,7,38,22,5,11,317,199,66,52,72,42,14,16,140,61,31,48,264,164,53,47,222,136,40,46,42,18,13,11,172,122,25,25,148,92,26,30,1988,1487,131,370
95NN13W1,3012,2730,51,231,141,125,2,14,25,20,0,5,48,36,2,10,289,245,8,36,69,61,2,6,122,92,12,18,255,214,10,31,209,175,12,22,41,27,4,10,178,155,7,16,149,129,4,16,2163,1988,23,152
95NN14S1,1781,1427,102,252,68,53,6,9,18,12,0,6,32,23,3,6,202,132,21,49,50,37,5,8,110,66,16,28,182,111,21,50,154,106,12,36,25,15,1,9,112,76,9,27,91,63,11,17,1220,1024,45,151
95NN14S2,1561,987,51,523,72,55,2,15,16,15,0,1,24,15,2,7,128,103,3,22,37,11,3,23,60,30,6,24,120,90,3,27,106,76,2,28,17,12,1,4,72,55,1,16,65,50,3,12,1159,699,37,423
95NN15W1,2944,1854,472,618,177,110,40,27,49,26,12,11,42,20,9,13,317,173,83,61,67,33,19,15,155,77,45,33,288,176,56,56,298,164,80,54,39,18,15,6,208,132,43,33,147,95,23,29,1981,1284,258,439
95NN16S1,1545,1395,10,140,82,77,1,4,21,18,0,3,9,7,0,2,130,112,0,18,14,10,0,4,46,39,1,6,97,79,0,18,110,96,2,12,14,13,0,1,94,81,1,12,57,50,0,7,1123,1022,6,95
95NN16S2,1693,1434,42,217,104,95,2,7,23,22,1,0,19,11,3,5,133,104,4,25,37,22,3,12,43,32,1,10,130,111,2,17,114,95,2,17,10,8,0,2,83,75,4,4,78,65,3,10,1238,1061,28,149
95NN17W1,2252,1419,276,557,107,84,12,11,34,19,7,8,43,20,13,10,292,177,55,60,73,29,20,24,203,97,55,51,280,172,55,53,206,110,39,57,44,20,15,9,145,104,22,19,158,108,19,31,1430,918,139,373
95NN18S1,1179,721,165,293,76,48,13,15,27,15,8,4,30,9,8,13,169,104,30,35,56,13,19,24,102,32,26,44,145,83,29,33,146,88,25,33,29,9,13,7,88,61,11,16,104,65,17,22,717,463,80,174
95NN18S2,1439,1225,40,174,68,61,1,6,17,17,0,0,15,11,1,3,114,96,6,12,44,29,3,12,55,42,5,8,115,96,4,15,90,74,2,14,10,9,0,1,98,87,3,8,69,61,1,7,1046,890,26,130
95NN19S1,1695,1350,146,199,67,50,7,10,19,15,0,4,15,9,4,2,155,105,24,26,35,20,10,5,73,48,14,11,129,90,15,24,114,79,20,15,24,14,4,6,92,70,12,10,88,73,11,4,1203,976,86,141
95NN19S2,1686,1436,21,229,101,95,0,6,23,21,1,1,24,21,1,2,137,120,2,15,35,25,5,5,60,45,2,13,126,114,0,12,116,100,0,16,15,13,1,1,95,87,0,8,74,61,1,12,1197,1015,14,168
95NN20W1,2980,2577,102,301,142,119,5,18,31,25,2,4,50,41,4,5,320,256,26,38,85,62,14,9,132,98,14,20,257,205,21,31,201,149,30,22,39,28,4,7,191,154,17,20,151,119,7,25,2086,1846,36,204
95NN21W1,2680,1968,220,492,141,109,15,17,55,40,6,9,37,28,3,6,336,216,46,74,73,42,13,18,174,79,36,59,291,184,32,75,262,182,30,50,63,41,11,11,196,157,20,19,159,110,19,30,1736,1318,108,310
95NN22W1,2685,2251,96,338,152,125,7,20,49,32,3,14,33,23,4,6,294,234,17,43,49,35,6,8,107,79,8,20,248,195,14,39,235,197,10,28,31,24,2,5,181,146,9,26,148,122,8,18,1836,1558,53,225
95NN23S1,1562,1332,53,177,54,41,1,12,25,19,1,5,28,19,1,8,151,117,8,26,37,27,1,9,58,39,3,16,134,104,6,24,112,92,4,16,20,11,0,9,88,68,8,12,69,55,1,13,1146,995,39,112
95NN23S2,1775,1392,119,264,73,61,7,5,27,22,2,3,30,20,5,5,171,129,19,23,49,26,9,14,94,51,14,29,165,123,21,21,138,100,17,21,26,17,5,4,107,81,11,15,78,63,6,9,1266,1017,71,178
95OO01W1,2546,2283,35,228,115,103,4,8,44,41,1,2,63,47,3,13,256,220,6,30,65,50,2,13,107,87,6,14,201,171,3,27,162,141,7,14,38,32,0,6,124,107,3,14,101,85,1,15,1888,1721,17,150
95OO02W1,2166,1871,83,212,106,87,4,15,36,33,0,3,23,17,4,2,190,149,22,19,28,23,2,3,69,48,9,12,171,134,17,20,136,103,15,18,25,17,5,3,101,84,7,10,90,73,9,8,1633,1435,43,155
95OO03W1,2621,2044,171,406,139,112,15,12,38,26,5,7,39,31,3,5,252,197,31,24,43,33,4,6,127,94,15,18,226,173,28,25,171,130,19,22,33,27,2,4,153,123,17,13,90,71,5,14,1911,1487,101,323
95OO04W1,2507,1986,115,406,108,82,8,18,42,31,5,6,48,33,2,13,281,207,28,46,57,34,8,15,136,81,21,34,253,189,27,37,174,137,12,25,40,31,3,6,165,130,15,20,103,84,4,15,1805,1455,53,297
95OO05W1,2688,1037,743,908,93,57,26,10,30,15,9,6,46,17,20,9,279,137,109,33,51,22,22,7,216,82,92,42,253,129,93,31,234,109,86,39,59,27,23,9,151,88,45,18,126,61,41,24,1927,674,482,771
95OO06W1,2860,2317,113,430,104,89,2,13,38,27,5,6,27,20,4,3,220,174,14,32,49,37,6,6,119,91,13,15,197,165,11,21,176,136,14,26,31,25,3,3,142,122,7,13,113,93,8,12,2162,1746,73,343
95OO07W1,2510,2047,121,342,122,97,9,16,33,30,1,2,37,28,3,6,236,186,25,25,40,30,5,5,106,69,18,19,220,171,27,22,172,140,18,14,28,23,3,2,135,113,14,8,127,109,4,14,1827,1494,65,268
95OO08W1,2674,2302,53,319,101,82,4,15,33,30,0,3,39,32,1,6,252,210,13,29,52,40,2,10,125,99,11,15,201,173,9,19,194,156,7,31,37,31,3,3,130,112,4,14,141,115,10,16,1946,1692,22,232
95OO09W1,2223,1779,105,339,94,70,11,13,37,31,2,4,35,32,1,2,210,157,26,27,33,27,2,4,81,59,9,13,199,142,20,37,147,102,12,33,39,28,8,3,131,96,8,27,97,69,12,16,1649,1341,59,249
95OO10W1,3460,2369,351,740,118,82,15,21,54,34,8,12,50,29,12,9,423,273,71,79,56,27,15,14,253,123,72,58,382,240,69,73,321,206,51,64,60,26,24,10,184,129,28,27,187,124,28,35,2404,1665,199,540
95OO11W1,2485,1499,487,499,89,58,15,16,50,26,11,13,41,19,15,7,342,188,100,54,45,22,12,11,219,97,80,42,305,180,74,51,240,114,71,55,55,27,14,14,135,78,30,27,135,64,44,27,1683,1062,273,348
95OO12W1,2788,1919,295,574,109,86,8,15,32,27,3,2,34,24,6,4,273,198,27,48,51,23,13,15,150,89,30,31,236,172,26,38,218,141,38,39,38,25,6,7,142,114,12,16,133,84,20,29,2018,1386,195,437
95OO13W1,2667,1520,187,960,97,81,7,9,31,19,2,10,24,15,3,6,192,134,24,34,31,18,3,10,130,75,21,34,189,122,27,40,168,112,18,38,23,15,4,4,102,85,3,14,113,64,11,38,2056,1110,120,826
95OO14W1,2588,2132,102,354,98,78,6,14,31,19,4,8,36,18,8,10,243,185,28,30,43,29,8,6,115,83,19,13,200,149,27,24,172,125,16,31,32,20,6,6,141,115,14,12,104,71,11,22,1914,1607,47,260
95OO15W1,2353,1238,420,695,83,61,12,10,48,29,9,10,42,22,13,7,293,189,62,42,59,27,27,5,180,92,58,30,246,155,50,41,199,122,42,35,43,21,15,7,147,92,24,31,127,80,24,23,1640,801,272,567
95OO16W1,2114,1463,215,436,106,77,8,21,41,26,7,8,29,17,6,6,222,128,40,54,58,26,15,17,110,52,24,34,221,144,28,49,189,116,32,41,31,14,9,8,148,96,28,24,84,51,15,18,1469,1052,113,304
95OO17W1,2724,2312,83,329,119,97,6,16,43,33,2,8,33,27,0,6,256,212,17,27,41,31,6,4,118,94,5,19,258,215,16,27,175,133,11,31,32,23,2,7,189,162,13,14,122,104,6,12,1967,1689,40,238
95OO18W1,2891,1715,232,944,119,76,20,23,33,21,6,6,27,17,3,7,247,150,48,49,41,23,9,9,137,69,41,27,208,133,36,39,167,105,22,40,42,22,14,6,157,107,22,28,137,74,24,39,2165,1268,113,784
95OO19W1,2989,2293,113,583,123,100,8,15,47,39,5,3,39,25,7,7,258,200,18,40,60,46,9,5,107,71,11,25,221,169,15,37,192,153,13,26,37,23,6,8,142,116,7,19,125,99,9,17,2258,1711,66,481
95OO20W1,2155,1552,166,437,108,82,8,18,35,22,8,5,20,10,4,6,262,173,48,41,27,18,3,6,116,74,21,21,218,160,32,26,181,121,22,38,25,14,4,7,140,101,20,19,120,86,13,21,1488,1074,83,331
95OO21W1,2351,1421,277,653,101,67,19,15,42,22,12,8,38,23,8,7,264,162,64,38,44,28,8,8,160,78,46,36,232,136,51,45,206,129,35,42,45,20,14,11,151,97,32,22,123,88,19,16,1647,963,157,527
95OO22W1,3102,2758,68,276,99,82,3,14,42,32,4,6,46,40,2,4,298,244,19,35,69,60,4,5,163,124,13,26,271,228,13,30,233,195,15,23,39,27,4,8,155,136,5,14,158,132,8,18,2282,2059,36,187
95PP01W1,2586,2198,80,308,188,169,8,11,45,37,4,4,23,18,3,2,231,177,18,36,52,36,4,12,108,76,8,24,235,190,15,30,161,119,15,27,21,18,2,1,163,129,13,21,132,115,5,12,1804,1550,38,216
95PP02W1,2541,2087,112,342,143,108,8,27,43,32,2,9,41,27,4,10,269,191,26,52,50,36,3,11,103,61,12,30,208,150,20,38,213,154,23,36,51,35,6,10,127,89,11,27,126,100,6,20,1786,1520,52,214
95PP03W1,2512,2000,177,335,113,93,8,12,41,35,3,3,54,40,6,8,271,203,33,35,62,45,9,8,117,76,23,18,263,199,28,36,169,119,20,30,46,30,9,7,130,105,11,14,138,99,17,22,1778,1436,104,238
95PP04W1,3171,2749,41,381,160,133,7,20,56,42,1,13,31,26,1,4,279,239,3,37,58,45,3,10,101,78,5,18,264,220,5,39,227,181,4,42,37,33,2,2,191,161,2,28,140,119,2,19,2325,2035,27,263
95PP05W1,2329,2060,77,192,99,84,4,11,27,18,2,7,40,29,5,6,222,177,12,33,48,39,2,7,62,44,5,13,198,154,12,32,173,139,14,20,29,18,5,6,155,127,7,21,96,83,4,9,1674,1520,40,114
95PP06S1,1953,1075,362,516,69,46,12,11,16,8,3,5,34,11,12,11,161,82,55,24,58,19,27,12,150,64,56,30,163,86,50,27,137,66,41,30,24,9,10,5,109,73,22,14,80,44,15,21,1416,783,223,410
95PP06S2,1840,1385,109,346,107,83,14,10,40,28,7,5,27,16,4,7,188,130,29,29,38,23,7,8,80,45,19,16,167,115,28,24,124,80,22,22,25,17,6,2,114,83,15,16,100,74,10,16,1301,992,42,267
95PP07W1,2728,2256,94,378,129,112,4,13,49,33,6,10,38,29,2,7,237,182,22,33,49,35,5,9,102,66,16,20,190,155,14,21,185,133,18,34,41,25,7,9,153,124,9,20,133,112,7,14,2011,1683,43,285
95PP08W1,2678,2253,65,360,97,76,7,14,43,33,4,6,38,27,2,9,228,177,14,37,60,45,2,13,84,51,4,29,193,145,11,37,166,122,10,34,34,23,3,8,146,121,6,19,102,82,2,18,2017,1724,33,260
95PP09W1,1607,829,412,366,94,71,16,7,47,28,15,4,26,15,8,3,257,152,64,41,56,21,19,16,142,44,63,35,218,127,56,35,214,105,72,37,43,20,15,8,128,82,32,14,106,54,31,21,940,469,224,247
95PP10W1,2387,2112,63,212,98,81,3,14,38,31,2,5,19,15,2,2,217,178,13,26,42,32,7,3,90,73,3,14,205,177,7,21,178,161,8,9,24,18,2,4,142,126,7,9,85,73,4,8,1741,1567,30,144
95PP11W1,2553,1618,474,461,128,103,17,8,52,40,7,5,53,26,17,10,307,200,71,36,81,25,39,17,169,63,75,31,257,165,65,27,251,140,72,39,45,26,16,3,170,115,37,18,145,89,35,21,1698,1086,279,333
95PP12W1,2602,2271,55,276,122,111,1,10,37,32,0,5,46,42,2,2,225,198,8,19,74,65,3,6,91,78,5,8,199,168,10,21,173,145,6,22,38,33,2,3,122,111,5,6,114,102,1,11,1892,1652,35,205
95PP13W1,2585,1724,332,529,126,80,16,30,55,26,12,17,59,30,15,14,324,176,80,68,57,32,11,14,166,73,48,45,279,167,56,56,245,125,70,50,59,23,16,20,161,105,30,26,143,85,26,32,1760,1216,171,373
95PP14S1,1555,1241,92,222,78,58,10,10,26,17,2,7,20,11,5,4,169,112,25,32,31,18,6,7,87,50,14,23,159,102,27,30,121,92,9,20,16,10,4,2,91,72,9,10,74,54,7,13,1071,893,38,140
95PP14S2,2046,1659,98,289,114,90,6,18,38,25,5,8,29,19,5,5,205,150,29,26,23,16,3,4,95,65,17,13,174,132,21,21,141,110,13,18,35,26,4,5,120,100,8,12,114,88,10,16,1444,1181,49,214
95PP15W1,3182,2613,71,498,184,162,8,14,46,39,3,4,36,32,0,4,261,208,17,36,58,43,3,12,96,62,11,23,259,207,16,36,224,176,13,35,29,21,4,4,165,139,8,18,131,104,4,23,2332,1925,34,373
95PP16W1,1877,1691,21,165,149,141,0,8,31,29,1,1,27,22,1,4,201,183,2,16,41,34,1,6,85,78,2,5,180,167,2,11,139,127,2,10,23,21,1,1,137,123,2,12,106,90,2,14,1269,1137,16,116
95PP17W1,2486,1498,328,660,97,65,14,18,36,25,10,1,35,20,6,9,284,164,58,62,58,30,12,16,148,64,40,44,282,159,61,62,230,116,52,62,42,19,10,13,176,107,39,30,137,75,29,33,1707,1050,178,479
