GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95BB19S2,599,18,201,306,58,16,65,11,52,1,1,0,17,7,10,0,0,0,48,4,42,1,1,0,507,5,140,290,56,16,26,0,20,4,1,1,126,3,43,73,7,0,238,1,35,172,23,7,63,0,6,28,21,8,36,0,28,5,3,0,18,1,8,8,1,0,27,2,9,15,1,0,13,0,2,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,2,6,4,1,0
95BB19S3,484,23,183,211,54,13,75,10,61,4,0,0,26,8,17,1,0,0,49,2,44,3,0,0,389,11,118,198,49,13,22,2,17,3,0,0,91,3,33,47,6,2,168,1,36,104,20,7,61,0,6,33,18,4,32,2,22,7,1,0,15,3,4,4,4,0,20,2,4,9,5,0,13,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,4,0,0
95BB20S1,677,104,256,229,56,32,170,69,90,10,1,0,70,39,28,2,1,0,100,30,62,8,0,0,475,31,155,206,52,31,51,9,28,13,0,1,93,3,39,45,4,2,188,2,48,108,20,10,74,0,7,29,20,18,36,11,22,3,0,0,33,6,11,8,8,0,32,4,11,13,3,1,14,0,4,7,2,1,0,0,0,0,0,0,2,0,1,1,0,0,16,4,6,5,1,0
95BB20S2,613,169,300,104,36,4,199,103,93,2,1,0,88,47,41,0,0,0,111,56,52,2,1,0,370,48,190,96,33,3,37,9,26,2,0,0,69,5,45,18,1,0,119,8,45,48,17,1,61,3,24,19,13,2,49,15,33,0,1,0,35,8,17,9,1,0,44,18,17,6,2,1,16,3,6,5,1,1,0,0,0,0,0,0,7,5,2,0,0,0,21,10,9,1,1,0
95BB21S1,932,117,444,277,72,22,231,75,144,11,1,0,101,45,55,1,0,0,130,30,89,10,1,0,650,37,283,248,63,19,84,3,60,18,2,1,155,6,78,63,8,0,231,3,74,118,26,10,79,1,13,34,23,8,71,17,44,9,1,0,30,7,14,6,3,0,51,5,17,18,8,3,27,1,10,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,24,4,7,9,3,1
95BB21S2,889,99,333,337,88,32,209,71,127,10,1,0,96,45,49,2,0,0,113,26,78,8,1,0,629,27,190,305,80,27,64,6,42,15,1,0,176,3,63,94,15,1,245,2,34,156,39,14,63,1,7,23,20,12,55,12,36,6,1,0,26,3,8,11,4,0,51,1,16,22,7,5,22,1,5,8,4,4,0,0,0,0,0,0,1,0,1,0,0,0,28,0,10,14,3,1
95BB22S1,596,121,278,171,20,6,143,54,86,3,0,0,27,11,15,1,0,0,116,43,71,2,0,0,427,60,181,163,17,6,30,1,18,11,0,0,108,10,42,52,4,0,151,10,50,84,6,1,35,1,14,9,6,5,81,33,44,3,1,0,22,5,13,4,0,0,26,7,11,5,3,0,13,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,3,1,0
95BB22S2,598,223,242,107,23,3,177,111,62,3,1,0,41,30,10,1,0,0,136,81,52,2,1,0,390,106,169,91,21,3,22,6,13,3,0,0,58,14,32,11,1,0,114,12,38,54,7,3,42,3,14,19,6,0,114,57,50,3,4,0,40,14,22,1,3,0,31,6,11,13,1,0,11,3,4,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,18,3,5,10,0,0
95BB23S1,638,72,278,222,53,13,150,49,96,4,1,0,79,37,41,1,0,0,71,12,55,3,1,0,464,22,174,206,50,12,90,7,54,29,0,0,133,3,50,72,7,1,117,4,30,65,16,2,76,2,15,27,25,7,21,3,15,3,0,0,27,3,10,10,2,2,24,1,8,12,2,1,15,1,4,7,2,1,1,0,1,0,0,0,2,0,2,0,0,0,6,0,1,5,0,0
95BB23S2,523,18,194,231,61,19,86,10,71,4,1,0,27,6,19,2,0,0,59,4,52,2,1,0,416,6,120,214,57,19,45,1,30,13,1,0,100,0,33,61,6,0,144,3,21,98,19,3,75,0,8,25,27,15,28,1,19,7,1,0,24,1,9,10,3,1,21,2,3,13,3,0,12,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,5,2,0
95CC01W1,904,236,393,207,51,17,234,121,107,4,1,1,92,54,37,1,0,0,142,67,70,3,1,1,589,103,252,177,44,13,42,2,31,8,1,0,92,24,36,28,4,0,198,19,75,85,14,5,73,8,14,26,18,7,113,34,62,13,4,0,71,16,34,17,3,1,81,12,34,26,6,3,34,2,12,16,3,1,0,0,0,0,0,0,2,0,2,0,0,0,45,10,20,10,3,2
95CC02W1,875,55,297,349,116,58,171,35,123,12,1,0,83,26,54,3,0,0,88,9,69,9,1,0,644,15,159,320,100,50,54,2,29,20,2,1,105,2,24,72,7,0,278,5,45,165,46,17,129,3,15,44,36,31,35,0,27,7,0,1,43,3,19,12,9,0,60,5,15,17,15,8,25,2,4,4,10,5,0,0,0,0,0,0,12,1,7,3,1,0,23,2,4,10,4,3
95CC03W1,1127,434,498,157,35,3,367,227,134,6,0,0,145,94,49,2,0,0,222,133,85,4,0,0,637,175,308,124,27,3,31,5,24,2,0,0,102,17,57,26,2,0,184,26,101,49,8,0,69,11,18,26,11,3,188,95,75,16,2,0,63,21,33,5,4,0,123,32,56,27,8,0,57,19,21,13,4,0,0,0,0,0,0,0,8,0,6,1,1,0,58,13,29,13,3,0
95CC04W1,790,99,266,274,94,57,177,68,98,9,1,1,94,46,46,1,0,1,83,22,52,8,1,0,567,29,153,246,88,51,47,2,28,15,2,0,71,1,21,45,4,0,238,5,43,131,35,24,110,5,12,36,37,20,48,12,28,5,2,1,53,4,21,14,8,6,46,2,15,19,5,5,22,1,3,10,4,4,0,0,0,0,0,0,4,0,3,1,0,0,20,1,9,8,1,1
95CC05W1,954,111,361,340,96,46,227,80,137,9,1,0,114,50,60,3,1,0,113,30,77,6,0,0,656,25,197,311,83,40,58,4,38,15,1,0,114,0,37,73,2,2,278,6,48,162,43,19,89,0,10,33,29,17,59,12,37,6,3,1,58,3,27,22,5,1,71,6,27,20,12,6,26,3,6,10,4,3,0,0,0,0,0,0,11,2,6,1,2,0,34,1,15,9,6,3
95CC06S1,579,48,243,226,44,18,150,39,106,4,1,0,58,22,34,1,1,0,92,17,72,3,0,0,407,9,128,214,39,17,44,1,26,16,1,0,107,2,26,71,6,2,139,1,24,93,14,7,60,0,12,24,16,8,39,4,28,5,2,0,18,1,12,5,0,0,22,0,9,8,4,1,12,0,3,5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,9,0,5,3,1,0
95CC06S2,517,74,249,151,35,8,151,46,100,5,0,0,65,26,39,0,0,0,86,20,61,5,0,0,342,22,141,141,30,8,39,1,28,9,1,0,65,2,21,40,2,0,116,2,35,66,11,2,41,0,7,16,13,5,52,12,34,5,1,0,29,5,16,5,2,1,24,6,8,5,5,0,12,0,5,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,11,6,3,0,2,0
95CC07W1,1108,92,439,397,115,65,227,55,153,12,4,3,99,34,60,1,3,1,128,21,93,11,1,2,793,32,258,350,100,53,45,2,26,17,0,0,110,2,36,68,3,1,360,5,88,197,50,20,124,3,21,36,35,29,103,18,66,13,5,1,51,2,21,19,7,2,88,5,28,35,11,9,44,1,9,19,8,7,0,0,0,0,0,0,4,0,3,1,0,0,40,4,16,15,3,2
95CC08W1,990,289,434,211,43,13,286,144,137,4,0,1,120,77,42,1,0,0,166,67,95,3,0,1,639,133,265,191,39,11,58,12,37,9,0,0,80,13,40,22,5,0,223,14,80,117,9,3,83,5,24,26,21,7,137,65,65,6,1,0,58,24,19,11,3,1,65,12,32,16,4,1,21,0,10,8,2,1,0,0,0,0,0,0,8,1,5,2,0,0,36,11,17,6,2,0
95CC09S1,494,18,137,224,69,46,78,15,56,6,1,0,44,14,29,0,1,0,34,1,27,6,0,0,392,2,76,210,62,42,45,1,21,22,1,0,74,1,14,52,6,1,164,0,18,105,27,14,72,0,5,15,27,25,17,0,10,5,1,1,20,0,8,11,0,1,24,1,5,8,6,4,13,0,1,6,3,3,0,0,0,0,0,0,2,0,2,0,0,0,9,1,2,2,3,1
95CC09S2,696,29,283,281,68,35,157,21,125,8,2,1,51,15,34,2,0,0,106,6,91,6,2,1,509,6,147,262,61,33,44,0,27,16,0,1,134,4,31,86,12,1,187,0,38,121,20,8,74,1,6,22,27,18,41,1,34,4,1,1,29,0,11,13,1,4,30,2,11,11,5,1,7,0,0,6,1,0,1,1,0,0,0,0,1,0,0,1,0,0,21,1,11,4,4,1
95CC10W1,901,52,310,354,126,59,186,38,136,12,0,0,80,23,52,5,0,0,106,15,84,7,0,0,650,12,157,319,112,50,92,0,47,43,2,0,126,3,37,72,11,3,233,0,31,136,47,19,116,1,7,35,46,27,33,5,18,9,1,0,50,3,17,24,5,1,65,2,17,23,14,9,23,0,4,9,4,6,0,0,0,0,0,0,6,1,2,3,0,0,36,1,11,11,10,3
95CC11W1,786,246,343,142,39,16,290,160,124,5,1,0,112,70,41,1,0,0,178,90,83,4,1,0,445,77,194,128,33,13,52,11,35,5,1,0,88,11,42,34,1,0,109,6,42,48,7,6,67,6,17,16,21,7,83,26,39,16,2,0,46,17,19,9,1,0,51,9,25,9,5,3,13,3,6,2,0,2,0,0,0,0,0,0,3,1,0,1,1,0,35,5,19,6,4,1
95CC12W1,890,51,318,345,106,70,175,34,132,7,2,0,76,19,53,3,1,0,99,15,79,4,1,0,662,13,172,320,93,64,63,3,37,22,0,1,92,2,30,51,9,0,295,0,45,185,40,25,120,0,14,36,37,33,53,6,31,13,2,1,39,2,15,13,5,4,53,4,14,18,11,6,24,3,2,7,8,4,0,0,0,0,0,0,4,0,1,3,0,0,25,1,11,8,3,2
95CC13W1,817,61,260,334,101,61,168,47,110,10,0,1,65,28,34,3,0,0,103,19,76,7,0,1,597,11,139,303,92,52,50,3,31,15,1,0,107,1,23,73,8,2,241,2,29,150,38,22,114,1,10,38,42,23,38,3,24,8,1,2,47,1,22,19,2,3,52,3,11,21,9,8,25,0,3,10,6,6,0,0,0,0,0,0,5,0,2,2,0,1,22,3,6,9,3,1
95CC14W1,1132,104,455,422,108,43,249,66,164,14,4,1,119,44,72,2,1,0,130,22,92,12,3,1,848,36,279,396,98,39,86,4,60,19,1,2,204,8,68,112,14,2,315,6,67,196,37,9,116,0,10,42,39,25,80,14,56,9,0,1,47,4,18,18,7,0,35,2,12,12,6,3,13,1,5,4,1,2,0,0,0,0,0,0,1,0,0,1,0,0,21,1,7,7,5,1
95CC15W1,1007,95,384,385,98,45,213,65,134,14,0,0,98,39,54,5,0,0,115,26,80,9,0,0,739,24,233,354,87,41,61,2,37,20,1,1,125,1,41,72,10,1,311,2,60,191,36,22,117,2,21,41,37,16,67,11,46,9,1,0,58,6,28,21,2,1,55,6,17,17,11,4,25,2,6,6,8,3,0,0,0,0,0,0,5,2,1,2,0,0,25,2,10,9,3,1
95CC16W1,1076,205,438,321,71,41,302,134,156,9,2,1,158,79,75,3,1,0,144,55,81,6,1,1,722,57,266,303,61,35,76,6,49,21,0,0,132,8,47,69,6,2,282,9,76,153,29,15,96,4,19,33,23,17,96,25,59,10,2,0,40,5,16,17,1,1,52,14,16,9,8,5,18,2,4,4,5,3,0,0,0,0,0,0,13,7,4,2,0,0,21,5,8,3,3,2
95CC17W1,897,75,302,360,99,61,178,49,113,12,4,0,78,33,43,2,0,0,100,16,70,10,4,0,659,19,176,325,85,54,54,3,28,23,0,0,99,2,33,62,2,0,293,5,58,175,37,18,123,1,11,44,37,30,46,6,29,4,4,3,44,2,17,17,5,3,60,7,13,23,10,7,28,2,5,9,8,4,0,0,0,0,0,0,2,0,0,2,0,0,30,5,8,12,2,3
95CC18W1,937,174,379,285,74,25,284,119,158,6,1,0,138,59,75,4,0,0,146,60,83,2,1,0,598,48,198,262,67,23,74,1,43,27,2,1,105,5,39,52,9,0,194,9,33,130,16,6,101,3,17,29,36,16,69,17,40,10,2,0,55,13,26,14,2,0,55,7,23,17,6,2,23,2,7,10,3,1,2,0,2,0,0,0,3,2,1,0,0,0,27,3,13,7,3,1
95CC19W1,981,110,349,351,112,59,242,83,143,11,4,1,124,60,58,4,2,0,118,23,85,7,2,1,680,24,190,319,95,52,59,4,36,18,1,0,133,2,40,81,9,1,287,3,45,177,42,20,101,2,13,22,33,31,57,10,39,6,2,0,43,3,17,15,8,0,59,3,16,21,13,6,21,0,5,7,5,4,0,0,0,0,0,0,2,0,1,1,0,0,36,3,10,13,8,2
95CC20S1,484,39,186,193,44,22,112,25,85,1,0,1,53,18,34,1,0,0,59,7,51,0,0,1,354,14,96,184,40,20,29,3,15,11,0,0,83,3,23,54,2,1,148,1,34,91,13,9,53,1,2,20,22,8,27,2,19,2,2,2,14,4,3,6,1,0,18,0,5,8,4,1,12,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,0,1
95CC20S2,643,85,269,225,50,14,163,49,109,4,1,0,61,26,35,0,0,0,102,23,74,4,1,0,444,33,144,210,44,13,39,5,20,14,0,0,107,3,45,52,5,2,168,7,40,100,16,5,61,1,7,25,22,6,43,14,21,8,0,0,26,3,11,11,1,0,36,3,16,11,5,1,14,1,7,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,21,2,8,8,3,0
95CC21W1,1167,179,494,372,81,41,307,113,190,1,2,1,119,52,66,0,0,1,188,61,124,1,2,0,810,55,283,357,79,36,91,4,62,22,3,0,204,10,69,111,10,4,270,9,58,168,21,14,101,1,17,31,35,17,89,25,51,11,2,0,55,6,26,14,8,1,50,11,21,14,0,4,18,3,7,6,0,2,0,0,0,0,0,0,3,2,1,0,0,0,29,6,13,8,0,2
95CC22W1,842,249,410,153,25,5,370,167,194,7,1,1,166,83,81,1,1,0,204,84,113,6,0,1,427,61,204,135,23,4,52,3,34,15,0,0,92,11,50,30,1,0,103,5,41,49,7,1,48,1,14,19,11,3,69,27,39,3,0,0,63,14,26,19,4,0,45,21,12,11,1,0,10,3,3,3,1,0,0,0,0,0,0,0,2,1,1,0,0,0,33,17,8,8,0,0
95DD01W1,836,116,334,289,81,16,196,70,113,10,3,0,111,43,67,1,0,0,85,27,46,9,3,0,593,39,197,268,75,14,129,7,77,41,4,0,154,5,49,83,16,1,166,7,32,100,21,6,85,4,13,34,29,5,29,7,16,3,2,1,30,9,10,7,3,1,47,7,24,11,3,2,14,1,6,4,2,1,0,0,0,0,0,0,3,0,1,2,0,0,30,6,17,5,1,1
95DD02S1,599,106,260,179,40,14,167,70,94,3,0,0,81,41,39,1,0,0,86,29,55,2,0,0,405,30,159,167,37,12,41,3,28,10,0,0,94,2,45,42,4,1,131,3,32,82,10,4,55,1,8,22,17,7,46,16,26,3,1,0,38,5,20,8,5,0,27,6,7,9,3,2,12,1,2,5,3,1,0,0,0,0,0,0,2,1,1,0,0,0,13,4,4,4,0,1
95DD02S2,891,62,342,372,78,37,178,36,130,8,0,4,66,23,41,1,0,1,112,13,89,7,0,3,675,23,204,349,69,30,49,2,40,6,0,1,157,1,50,97,8,1,291,3,61,190,28,9,83,1,4,31,29,18,56,9,34,10,2,1,39,7,15,15,2,0,38,3,8,15,9,3,18,3,4,6,5,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,4,8,4,3
95DD03W1,1389,110,628,531,99,21,305,59,238,5,3,0,142,46,95,1,0,0,163,13,143,4,3,0,994,39,359,494,85,17,145,10,77,56,2,0,253,4,88,151,7,3,332,4,74,215,32,7,101,3,18,37,36,7,110,13,83,10,4,0,53,5,19,25,4,0,90,12,31,32,11,4,26,7,2,11,4,2,1,1,0,0,0,0,5,1,3,1,0,0,58,3,26,20,7,2
95DD04W1,859,388,370,83,13,5,303,204,96,3,0,0,127,92,35,0,0,0,176,112,61,3,0,0,508,168,257,67,11,5,42,12,29,1,0,0,106,28,60,15,2,1,121,27,66,24,3,1,40,6,16,12,3,3,130,78,45,6,1,0,69,17,41,9,2,0,48,16,17,13,2,0,20,8,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,7,11,7,2,0
95DD05W1,685,254,290,112,21,8,174,103,64,7,0,0,51,34,17,0,0,0,123,69,47,7,0,0,475,139,210,101,18,7,27,4,21,2,0,0,94,10,54,28,2,0,120,20,59,35,5,1,61,8,20,18,10,5,123,82,36,5,0,0,50,15,20,13,1,1,36,12,16,4,3,1,16,5,7,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,19,7,8,3,1,0
95DD06W1,944,79,403,353,82,27,187,49,132,6,0,0,109,40,68,1,0,0,78,9,64,5,0,0,708,26,255,326,77,24,129,5,86,36,2,0,180,2,71,98,8,1,202,8,42,114,30,8,121,3,18,52,33,15,34,4,22,8,0,0,42,4,16,18,4,0,49,4,16,21,5,3,21,1,6,9,3,2,0,0,0,0,0,0,9,0,7,1,1,0,19,3,3,11,1,1
95DD07S1,689,103,336,182,53,15,186,70,109,5,0,2,99,46,51,1,0,1,87,24,58,4,0,1,467,31,210,168,47,11,87,6,61,18,2,0,112,2,49,50,7,4,130,4,38,71,13,4,61,0,14,22,22,3,45,10,31,2,2,0,32,9,17,5,1,0,36,2,17,9,6,2,15,0,5,6,4,0,0,0,0,0,0,0,8,2,5,0,1,0,13,0,7,3,1,2
95DD07S2,723,93,316,238,55,21,211,66,135,6,3,1,109,47,60,1,0,1,102,19,75,5,3,0,480,22,170,223,47,18,68,6,49,11,1,1,98,1,33,62,2,0,176,4,32,112,19,9,60,0,10,22,21,7,48,8,33,6,1,0,30,3,13,10,3,1,32,5,11,9,5,2,10,1,1,4,2,2,0,0,0,0,0,0,6,1,4,1,0,0,16,3,6,4,3,0
95DD08W1,1041,488,455,85,10,3,485,307,176,2,0,0,218,157,61,0,0,0,267,150,115,2,0,0,440,137,232,61,8,2,46,11,33,2,0,0,108,30,63,14,0,1,99,20,58,17,3,1,47,7,17,18,5,0,73,40,31,2,0,0,67,29,30,8,0,0,116,44,47,22,2,1,26,8,10,7,1,0,2,1,1,0,0,0,7,6,1,0,0,0,81,29,35,15,1,1
95DD09W1,929,43,293,396,137,60,164,27,120,17,0,0,78,18,57,3,0,0,86,9,63,14,0,0,705,13,159,357,124,52,87,3,40,40,4,0,163,1,30,105,22,5,260,1,41,153,46,19,116,0,8,39,45,24,36,4,22,7,2,1,43,4,18,13,5,3,60,3,14,22,13,8,15,0,0,7,3,5,0,0,0,0,0,0,11,2,2,5,1,1,34,1,12,10,9,2
95DD10W1,1180,226,515,345,68,26,361,154,197,10,0,0,195,92,101,2,0,0,166,62,96,8,0,0,760,63,297,312,62,26,87,4,62,21,0,0,166,8,56,93,8,1,222,5,72,118,19,8,127,1,27,48,34,17,93,32,50,10,1,0,65,13,30,22,0,0,59,9,21,23,6,0,22,4,5,10,3,0,0,0,0,0,0,0,2,1,1,0,0,0,35,4,15,13,3,0
95DD11W1,955,336,449,144,19,7,301,161,135,3,1,1,102,59,40,3,0,0,199,102,95,0,1,1,574,151,274,128,15,6,35,7,26,1,1,0,103,12,54,34,2,1,178,33,77,55,10,3,43,4,13,22,2,2,153,79,68,6,0,0,62,16,36,10,0,0,80,24,40,13,3,0,37,9,21,6,1,0,0,0,0,0,0,0,2,1,1,0,0,0,41,14,18,7,2,0
95DD12W1,890,49,282,368,109,82,163,35,106,15,4,3,82,29,50,2,0,1,81,6,56,13,4,2,675,11,169,333,91,71,83,4,55,20,3,1,139,2,34,86,13,4,272,1,39,159,39,34,112,1,10,38,32,31,33,2,20,9,1,1,36,1,11,21,3,0,52,3,7,20,14,8,24,1,0,11,7,5,0,0,0,0,0,0,4,2,0,2,0,0,24,0,7,7,7,3
95DD13W1,741,231,358,121,20,11,272,143,126,3,0,0,114,73,40,1,0,0,158,70,86,2,0,0,392,71,198,98,18,7,43,9,27,7,0,0,69,10,39,18,1,1,110,8,51,42,7,2,56,4,19,20,10,3,71,28,36,6,0,1,43,12,26,5,0,0,77,17,34,20,2,4,33,5,12,14,1,1,0,0,0,0,0,0,7,3,4,0,0,0,37,9,18,6,1,3
95DD14S1,626,74,280,211,50,11,154,49,99,5,1,0,73,34,37,2,0,0,81,15,62,3,1,0,442,20,172,195,44,11,46,6,28,10,2,0,103,0,46,56,1,0,167,2,39,102,21,3,46,0,11,13,15,7,51,10,35,5,1,0,29,2,13,9,4,1,30,5,9,11,5,0,13,0,3,6,4,0,0,0,0,0,0,0,4,2,1,1,0,0,13,3,5,4,1,0
95DD14S2,607,20,194,279,82,32,105,16,82,6,1,0,43,10,33,0,0,0,62,6,49,6,1,0,472,3,107,258,75,29,74,1,38,28,5,2,108,0,18,77,11,2,173,1,19,110,32,11,76,0,7,30,25,14,23,0,20,3,0,0,18,1,5,10,2,0,30,1,5,15,6,3,14,0,3,8,2,1,0,0,0,0,0,0,2,0,0,2,0,0,14,1,2,5,4,2
95DD15W1,1174,81,426,450,133,84,239,51,167,18,3,0,93,28,60,5,0,0,146,23,107,13,3,0,867,26,240,410,118,73,66,2,42,19,3,0,145,2,41,82,15,5,365,3,70,226,41,25,154,2,13,52,46,41,71,13,47,5,5,1,66,4,27,26,8,1,68,4,19,22,12,11,29,1,9,7,7,5,0,0,0,0,0,0,8,2,5,1,0,0,31,1,5,14,5,6
95DD16W1,1019,55,296,432,153,83,197,40,132,21,3,1,93,26,60,6,1,0,104,14,72,15,2,1,758,13,151,386,136,72,65,1,41,22,1,0,165,1,31,111,15,7,290,2,30,185,49,24,164,3,15,48,61,37,34,4,22,6,1,1,40,2,12,14,9,3,64,2,13,25,14,10,31,1,5,11,6,8,0,0,0,0,0,0,8,1,1,6,0,0,25,0,7,8,8,2
95DD17W1,1148,70,344,489,156,89,192,50,131,10,0,1,93,37,50,6,0,0,99,13,81,4,0,1,883,17,196,455,140,75,83,2,52,28,1,0,178,2,42,111,19,4,382,3,45,249,60,25,153,2,11,44,53,43,44,4,28,8,4,0,43,4,18,15,3,3,73,3,17,24,16,13,35,1,6,12,9,7,0,0,0,0,0,0,14,0,7,3,3,1,24,2,4,9,4,5
95DD18W1,873,259,418,151,33,12,311,154,148,8,1,0,118,55,61,1,1,0,193,99,87,7,0,0,513,88,253,133,27,12,85,8,66,10,1,0,142,28,58,52,2,2,101,10,51,33,5,2,69,3,23,19,17,7,59,24,31,3,1,0,57,15,24,16,1,1,49,17,17,10,5,0,13,2,4,4,3,0,1,1,0,0,0,0,3,1,2,0,0,0,32,13,11,6,2,0
95DD19S1,732,125,301,236,55,15,193,80,106,6,1,0,74,46,28,0,0,0,119,34,78,6,1,0,507,41,183,220,49,14,40,6,26,7,1,0,112,2,41,59,7,3,192,2,49,116,20,5,54,4,10,17,17,6,78,20,47,10,1,0,31,7,10,11,3,0,32,4,12,10,5,1,9,1,4,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,21,1,8,9,2,1
95DD19S2,543,40,178,225,70,30,104,28,67,9,0,0,49,20,27,2,0,0,55,8,40,7,0,0,411,12,104,206,63,26,62,4,37,19,2,0,101,1,20,74,5,1,136,2,20,81,23,10,70,0,4,22,30,14,20,2,12,3,2,1,22,3,11,7,1,0,28,0,7,10,7,4,14,0,3,3,5,3,0,0,0,0,0,0,1,0,0,1,0,0,13,0,4,6,2,1
95DD20W1,826,327,402,82,10,5,330,190,135,2,0,3,101,56,43,1,0,1,229,134,92,1,0,2,442,116,246,71,7,2,65,14,49,2,0,0,84,20,50,14,0,0,85,21,43,18,2,1,51,9,21,19,2,0,87,34,45,8,0,0,70,18,38,10,3,1,54,21,21,9,3,0,22,4,12,4,2,0,0,0,0,0,0,0,4,4,0,0,0,0,28,13,9,5,1,0
95DD21W1,891,191,413,240,38,9,242,97,137,8,0,0,108,55,51,2,0,0,134,42,86,6,0,0,578,81,240,214,34,9,76,12,44,18,2,0,141,11,61,64,4,1,153,10,51,78,9,5,68,3,16,30,17,2,96,41,42,12,1,0,44,4,26,12,1,1,71,13,36,18,4,0,24,2,19,1,2,0,0,0,0,0,0,0,3,0,2,1,0,0,44,11,15,16,2,0
95DD22S1,559,71,187,196,65,40,139,46,82,4,5,2,62,24,33,2,2,1,77,22,49,2,3,1,389,23,100,181,50,35,42,4,31,6,1,0,82,1,25,50,5,1,145,3,18,89,19,16,68,1,6,23,21,17,24,10,7,5,1,1,28,4,13,8,3,0,31,2,5,11,10,3,12,1,1,2,5,3,0,0,0,0,0,0,5,0,2,3,0,0,14,1,2,6,5,0
95DD22S2,597,103,232,171,66,25,170,69,97,2,2,0,84,45,38,1,0,0,86,24,59,1,2,0,384,28,126,157,56,17,34,2,24,7,1,0,77,4,27,43,2,1,147,5,29,84,22,7,61,0,11,14,27,9,38,12,23,3,0,0,27,5,12,6,4,0,43,6,9,12,8,8,22,3,1,8,4,6,0,0,0,0,0,0,3,1,2,0,0,0,18,2,6,4,4,2
95DD23W1,881,40,285,354,135,67,154,28,104,16,6,0,81,19,54,8,0,0,73,9,50,8,6,0,670,12,169,317,111,61,85,4,48,29,3,1,130,1,39,80,7,3,262,3,36,152,46,25,116,0,9,27,48,32,29,2,20,7,0,0,48,2,17,22,7,0,57,0,12,21,18,6,23,0,2,8,10,3,0,0,0,0,0,0,9,0,5,3,1,0,25,0,5,10,7,3
95DD24W1,990,144,450,295,80,21,198,84,108,4,2,0,93,49,43,1,0,0,105,35,65,3,2,0,720,53,313,264,71,19,75,7,52,13,3,0,140,2,73,53,12,0,249,11,79,132,19,8,111,8,25,39,30,9,85,21,55,5,4,0,60,4,29,22,3,2,72,7,29,27,7,2,28,2,12,12,2,0,0,0,0,0,0,0,2,0,2,0,0,0,42,5,15,15,5,2
95EE01W1,592,52,243,201,68,28,93,27,59,7,0,0,35,14,19,2,0,0,58,13,40,5,0,0,444,24,161,176,59,24,37,1,29,5,1,1,73,2,35,32,4,0,204,3,57,107,25,12,75,3,16,22,23,11,30,12,14,2,2,0,25,3,10,8,4,0,55,1,23,18,9,4,26,0,8,10,5,3,0,0,0,0,0,0,7,0,5,2,0,0,22,1,10,6,4,1
