GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95MM27S1,1045,911,79,28,27,601,543,33,8,17,118,109,8,0,1,483,434,25,8,16,278,243,21,12,2,21,21,0,0,0,100,81,9,8,2,18,14,1,3,0,52,37,8,5,2,30,30,0,0,0,35,30,3,2,0,30,25,3,2,0,4,4,0,0,0,1,1,0,0,0,122,111,9,2,0,75,68,6,1,0,47,43,3,1,0,166,125,25,8,8,23,20,2,1,0,16,11,2,0,3,6,6,0,0,0,121,88,21,7,5
95MM27S2,569,487,51,7,24,207,174,19,1,13,50,44,5,0,1,157,130,14,1,12,266,238,22,4,2,37,34,3,0,0,134,115,14,3,2,43,38,3,2,0,51,38,10,1,2,40,39,1,0,0,29,24,4,1,0,21,18,2,1,0,8,6,2,0,0,0,0,0,0,0,66,65,1,0,0,39,38,1,0,0,27,27,0,0,0,96,75,10,2,9,18,16,0,0,2,15,8,3,0,4,4,4,0,0,0,59,47,7,2,3
95MM28W1,1095,881,182,3,29,525,419,87,1,18,132,102,27,1,2,393,317,60,0,16,442,356,79,1,6,27,16,11,0,0,186,153,31,1,1,36,28,8,0,0,97,76,19,1,1,53,49,4,0,0,41,28,9,0,4,19,12,4,0,3,20,14,5,0,1,2,2,0,0,0,188,159,28,0,1,124,106,18,0,0,64,53,10,0,1,128,106,16,1,5,34,29,5,0,0,2,2,0,0,0,5,3,2,0,0,87,72,9,1,5
95MM29W1,1490,1028,410,18,34,550,342,191,3,14,121,50,69,0,2,429,292,122,3,12,766,547,195,9,15,47,27,19,1,0,331,233,86,6,6,80,54,24,2,0,200,152,40,3,5,51,27,22,1,1,96,64,26,2,4,43,26,13,1,3,49,35,12,1,1,4,3,1,0,0,292,223,64,0,5,197,157,37,0,3,95,66,27,0,2,174,139,24,6,5,46,36,9,1,0,0,0,0,0,0,6,5,1,0,0,122,98,14,5,5
95MM30W1,903,860,30,3,10,351,337,11,0,3,148,146,2,0,0,203,191,9,0,3,424,401,14,3,6,39,39,0,0,0,182,168,8,3,3,41,38,1,1,1,81,75,3,1,2,60,55,4,1,0,26,23,1,0,2,11,10,1,0,0,14,12,0,0,2,1,1,0,0,0,177,171,5,0,1,116,114,2,0,0,61,57,3,0,1,128,122,5,0,1,47,43,3,0,1,2,2,0,0,0,11,11,0,0,0,68,66,2,0,0
95NN01S1,584,499,64,6,15,174,147,21,2,4,63,53,9,1,0,111,94,12,1,4,380,325,42,4,9,51,39,9,2,1,181,158,19,0,4,49,39,8,0,2,82,75,6,0,1,50,44,5,0,1,41,35,4,1,1,16,12,2,1,1,22,21,1,0,0,3,2,1,0,0,107,93,10,1,3,68,58,6,1,3,39,35,4,0,0,30,27,1,0,2,12,12,0,0,0,0,0,0,0,0,2,1,0,0,1,16,14,1,0,1
95NN01S2,617,516,90,3,8,165,129,32,1,3,54,36,17,1,0,111,93,15,0,3,406,347,53,2,4,32,25,7,0,0,266,228,35,2,1,56,43,13,0,0,140,119,18,2,1,70,66,4,0,0,26,19,5,0,2,13,11,2,0,0,13,8,3,0,2,0,0,0,0,0,82,75,6,0,1,49,45,3,0,1,33,30,3,0,0,46,40,5,0,1,19,18,1,0,0,0,0,0,0,0,5,4,1,0,0,22,18,3,0,1
95NN02W1,836,738,84,3,11,194,172,19,1,2,88,78,8,0,2,106,94,11,1,0,602,530,61,2,9,77,72,5,0,0,350,312,35,0,3,81,72,9,0,0,161,141,19,0,1,108,99,7,0,2,39,32,5,0,2,21,18,2,0,1,16,12,3,0,1,2,2,0,0,0,136,114,16,2,4,77,63,8,2,4,59,51,8,0,0,40,36,4,0,0,20,19,1,0,0,0,0,0,0,0,4,4,0,0,0,16,13,3,0,0
95NN03S1,566,144,390,3,29,193,43,144,2,4,99,8,90,1,0,94,35,54,1,4,335,90,225,1,19,36,4,32,0,0,209,53,144,1,11,59,8,50,0,1,101,33,60,1,7,49,12,34,0,3,37,12,21,0,4,21,8,10,0,3,14,4,9,0,1,2,0,2,0,0,53,21,28,0,4,29,11,15,0,3,24,10,13,0,1,38,11,21,0,6,14,4,10,0,0,0,0,0,0,0,1,0,1,0,0,23,7,10,0,6
95NN03S2,567,58,487,1,21,132,6,125,0,1,49,0,49,0,0,83,6,76,0,1,405,44,340,1,20,49,6,43,0,0,252,23,212,1,16,70,6,61,1,2,133,12,110,0,11,49,5,41,0,3,27,4,20,0,3,10,2,8,0,0,16,2,11,0,3,1,0,1,0,0,77,11,65,0,1,50,8,42,0,0,27,3,23,0,1,30,8,22,0,0,15,5,10,0,0,0,0,0,0,0,1,0,1,0,0,14,3,11,0,0
95NN04W1,1175,1047,96,9,23,363,327,30,2,4,115,102,11,0,2,248,225,19,2,2,705,628,57,6,14,39,36,1,0,2,276,240,26,2,8,58,50,5,1,2,160,137,17,1,5,58,53,4,0,1,79,73,5,0,1,41,37,4,0,0,35,33,1,0,1,3,3,0,0,0,311,279,25,4,3,223,201,18,2,2,88,78,7,2,1,107,92,9,1,5,42,34,5,1,2,1,0,1,0,0,11,10,1,0,0,53,48,2,0,3
95NN05W1,1075,543,475,10,47,371,177,178,3,13,126,43,83,0,0,245,134,95,3,13,645,336,277,6,26,70,27,43,0,0,332,166,157,3,6,98,36,58,2,2,168,90,73,1,4,66,40,26,0,0,81,45,23,1,12,38,17,13,1,7,40,26,9,0,5,3,2,1,0,0,162,98,54,2,8,117,67,41,1,8,45,31,13,1,0,59,30,20,1,8,28,13,12,0,3,0,0,0,0,0,5,2,2,0,1,26,15,6,1,4
95NN06S1,450,405,32,5,8,153,135,12,3,3,69,63,5,1,0,84,72,7,2,3,264,240,18,2,4,21,18,1,1,1,145,134,9,1,1,32,31,1,0,0,73,66,5,1,1,40,37,3,0,0,15,13,1,0,1,10,8,1,0,1,4,4,0,0,0,1,1,0,0,0,83,75,7,0,1,52,47,4,0,1,31,28,3,0,0,33,30,2,0,1,15,14,0,0,1,0,0,0,0,0,3,3,0,0,0,15,13,2,0,0
95NN06S2,787,671,94,7,15,172,148,21,1,2,54,42,12,0,0,118,106,9,1,2,561,483,63,5,10,36,26,10,0,0,378,331,37,5,5,63,51,9,1,2,236,209,20,4,3,79,71,8,0,0,29,24,4,0,1,13,10,2,0,1,15,13,2,0,0,1,1,0,0,0,118,102,12,0,4,88,77,7,0,4,30,25,5,0,0,54,40,10,1,3,25,17,7,1,0,0,0,0,0,0,6,6,0,0,0,23,17,3,0,3
95NN07S1,595,534,45,3,13,112,98,12,0,2,27,26,1,0,0,85,72,11,0,2,453,407,32,3,11,13,12,1,0,0,255,232,17,1,5,66,55,10,0,1,127,116,6,1,4,62,61,1,0,0,47,38,7,1,1,11,8,3,0,0,34,28,4,1,1,2,2,0,0,0,138,125,7,1,5,104,92,7,0,5,34,33,0,1,0,30,29,1,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,0,0
95NN07S2,651,556,82,2,11,242,193,46,0,3,114,76,38,0,0,128,117,8,0,3,354,316,33,1,4,28,24,4,0,0,187,167,18,1,1,39,34,5,0,0,102,92,8,1,1,46,41,5,0,0,29,27,2,0,0,15,14,1,0,0,13,12,1,0,0,1,1,0,0,0,110,98,9,0,3,77,70,6,0,1,33,28,3,0,2,55,47,3,1,4,21,19,0,1,1,0,0,0,0,0,3,3,0,0,0,31,25,3,0,3
95NN08S1,566,260,283,8,15,119,48,67,1,3,55,15,39,1,0,64,33,28,0,3,414,192,205,7,10,42,13,29,0,0,274,126,135,6,7,71,29,39,0,3,139,67,62,6,4,64,30,34,0,0,32,16,14,0,2,16,5,10,0,1,14,9,4,0,1,2,2,0,0,0,66,37,27,1,1,31,20,10,1,0,35,17,17,0,1,33,20,11,0,2,4,3,1,0,0,0,0,0,0,0,2,0,2,0,0,27,17,8,0,2
95NN08S2,630,353,252,8,17,134,75,51,4,4,61,29,31,1,0,73,46,20,3,4,446,245,185,4,12,47,20,27,0,0,292,165,116,4,7,71,31,39,1,0,157,95,53,2,7,64,39,24,1,0,36,18,16,0,2,19,9,9,0,1,17,9,7,0,1,0,0,0,0,0,71,42,26,0,3,44,25,17,0,2,27,17,9,0,1,50,33,16,0,1,22,15,6,0,1,0,0,0,0,0,5,4,1,0,0,23,14,9,0,0
95NN09S1,587,227,340,4,16,99,40,55,0,4,43,14,28,0,1,56,26,27,0,3,458,171,271,4,12,40,10,30,0,0,337,123,203,2,9,86,27,56,1,2,188,84,96,1,7,63,12,51,0,0,30,14,14,1,1,11,5,6,0,0,17,9,6,1,1,2,0,2,0,0,51,24,24,1,2,29,19,8,0,2,22,5,16,1,0,30,16,14,0,0,8,5,3,0,0,0,0,0,0,0,5,2,3,0,0,17,9,8,0,0
95NN09S2,505,118,361,4,22,123,33,84,2,4,65,15,50,0,0,58,18,34,2,4,347,78,253,2,14,44,4,39,0,1,224,41,171,0,12,63,12,49,0,2,98,18,71,0,9,63,11,51,0,1,21,10,10,0,1,13,3,9,0,1,7,6,1,0,0,1,1,0,0,0,58,23,33,2,0,24,13,11,0,0,34,10,22,2,0,35,7,24,0,4,18,5,10,0,3,1,1,0,0,0,6,0,6,0,0,10,1,8,0,1
95NN10S1,669,400,240,4,25,267,158,98,3,8,150,83,63,1,3,117,75,35,2,5,367,220,131,1,15,66,36,30,0,0,209,127,71,1,10,79,43,31,1,4,88,54,29,0,5,42,30,11,0,1,15,10,3,0,2,11,8,2,0,1,3,1,1,0,1,1,1,0,0,0,77,47,27,0,3,44,30,11,0,3,33,17,16,0,0,35,22,11,0,2,8,5,2,0,1,0,0,0,0,0,4,2,2,0,0,23,15,7,0,1
95NN10S2,621,400,195,7,19,139,80,54,1,4,58,29,28,1,0,81,51,26,0,4,445,299,128,5,13,53,24,29,0,0,280,189,81,3,7,75,42,28,2,3,151,106,40,1,4,54,41,13,0,0,35,24,7,1,3,17,13,3,1,0,18,11,4,0,3,0,0,0,0,0,77,62,11,1,3,53,43,7,1,2,24,19,4,0,1,37,21,13,1,2,14,8,6,0,0,0,0,0,0,0,2,0,2,0,0,21,13,5,1,2
95NN11S1,637,537,84,4,12,119,107,12,0,0,52,43,9,0,0,67,64,3,0,0,477,399,65,4,9,29,24,3,0,2,291,243,42,3,3,74,58,14,1,1,152,131,18,2,1,65,54,10,0,1,56,44,10,0,2,30,25,4,0,1,25,18,6,0,1,1,1,0,0,0,101,88,10,1,2,62,52,7,1,2,39,36,3,0,0,41,31,7,0,3,14,10,4,0,0,0,0,0,0,0,4,4,0,0,0,23,17,3,0,3
95NN11S2,660,503,139,3,15,108,82,22,1,3,59,48,9,1,1,49,34,13,0,2,508,391,103,2,12,33,23,8,0,2,378,288,82,1,7,72,50,20,0,2,220,169,45,1,5,86,69,17,0,0,31,23,5,0,3,12,9,1,0,2,16,13,2,0,1,3,1,2,0,0,66,57,8,1,0,38,34,3,1,0,28,23,5,0,0,44,30,14,0,0,25,17,8,0,0,0,0,0,0,0,6,4,2,0,0,13,9,4,0,0
95NN12W1,1128,671,421,7,29,330,200,117,3,10,114,57,55,1,1,216,143,62,2,9,732,423,288,4,17,78,25,49,2,2,432,254,170,1,7,126,65,58,1,2,221,131,85,0,5,85,58,27,0,0,65,39,22,0,4,36,22,11,0,3,28,16,11,0,1,1,1,0,0,0,157,105,47,1,4,104,75,24,1,4,53,30,23,0,0,66,48,16,0,2,24,16,8,0,0,0,0,0,0,0,4,4,0,0,0,38,28,8,0,2
95NN13W1,1064,399,611,13,41,197,62,122,2,11,117,31,82,1,3,80,31,40,1,8,804,316,454,10,24,84,23,58,2,1,585,231,333,5,16,158,49,101,3,5,304,136,160,2,6,123,46,72,0,5,43,24,17,0,2,21,11,8,0,2,17,11,6,0,0,5,2,3,0,0,92,38,46,3,5,36,16,17,1,2,56,22,29,2,3,63,21,35,1,6,34,12,19,0,3,0,0,0,0,0,5,2,3,0,0,24,7,13,1,3
95NN14S1,652,497,123,9,23,175,128,32,7,8,68,50,16,0,2,107,78,16,7,6,435,337,83,2,13,46,34,11,0,1,250,190,51,0,9,58,36,18,0,4,134,104,26,0,4,58,50,7,0,1,39,26,10,1,2,15,9,5,1,0,22,15,5,0,2,2,2,0,0,0,100,87,11,1,1,59,52,6,0,1,41,35,5,1,0,42,32,8,0,2,19,14,5,0,0,0,0,0,0,0,4,3,1,0,0,19,15,2,0,2
95NN14S2,553,345,182,5,21,116,74,40,0,2,48,28,20,0,0,68,46,20,0,2,399,248,127,5,19,26,17,9,0,0,262,150,91,5,16,73,39,27,2,5,154,85,55,3,11,35,26,9,0,0,33,22,9,0,2,9,7,2,0,0,21,12,7,0,2,3,3,0,0,0,78,59,18,0,1,54,39,14,0,1,24,20,4,0,0,38,23,15,0,0,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,0
95NN15W1,1230,392,769,6,63,393,121,256,1,15,169,41,125,0,3,224,80,131,1,12,768,238,482,5,43,83,18,62,0,3,395,121,256,3,15,125,30,87,1,7,194,65,122,0,7,76,26,47,2,1,116,38,61,1,16,50,14,32,0,4,57,20,24,1,12,9,4,5,0,0,174,61,103,1,9,114,42,66,1,5,60,19,37,0,4,69,33,31,0,5,36,18,14,0,4,0,0,0,0,0,4,2,2,0,0,29,13,15,0,1
95NN16S1,547,84,439,4,20,101,14,80,2,5,56,4,47,2,3,45,10,33,0,2,410,62,332,2,14,54,1,52,0,1,290,44,236,0,10,79,7,71,0,1,154,29,119,0,6,57,8,46,0,3,19,9,8,0,2,13,6,5,0,2,6,3,3,0,0,0,0,0,0,0,47,8,36,2,1,19,5,12,1,1,28,3,24,1,0,36,8,27,0,1,21,6,14,0,1,0,0,0,0,0,4,1,3,0,0,11,1,10,0,0
95NN16S2,581,183,368,3,27,100,24,69,0,7,56,8,46,0,2,44,16,23,0,5,445,146,279,3,17,51,7,43,0,1,303,97,192,2,12,75,19,51,0,5,166,58,101,1,6,62,20,40,1,1,24,6,15,1,2,14,6,7,0,1,8,0,7,0,1,2,0,1,1,0,67,36,29,0,2,35,20,14,0,1,32,16,15,0,1,36,13,20,0,3,20,5,13,0,2,0,0,0,0,0,3,2,1,0,0,13,6,6,0,1
95NN17W1,928,671,223,2,32,299,216,72,1,10,119,90,26,0,3,180,126,46,1,7,564,407,138,1,18,67,39,28,0,0,286,214,65,1,6,81,59,21,0,1,120,88,26,1,5,85,67,18,0,0,52,35,12,0,5,23,15,5,0,3,25,16,7,0,2,4,4,0,0,0,159,119,33,0,7,120,89,26,0,5,39,30,7,0,2,65,48,13,0,4,27,21,5,0,1,0,0,0,0,0,5,5,0,0,0,33,22,8,0,3
95NN18S1,534,351,163,4,16,204,129,71,2,2,66,34,32,0,0,138,95,39,2,2,287,198,79,1,9,35,17,18,0,0,137,90,42,1,4,45,28,15,0,2,54,38,13,1,2,38,24,14,0,0,26,24,1,0,1,15,13,1,0,1,11,11,0,0,0,0,0,0,0,0,89,67,18,0,4,46,38,6,0,2,43,29,12,0,2,43,24,13,1,5,14,11,2,1,0,0,0,0,0,0,2,0,2,0,0,27,13,9,0,5
95NN18S2,489,356,115,3,15,91,55,32,0,4,44,22,21,0,1,47,33,11,0,3,371,282,75,3,11,45,30,14,0,1,251,189,50,3,9,52,37,12,1,2,140,104,29,2,5,59,48,9,0,2,13,12,0,0,1,5,5,0,0,0,8,7,0,0,1,0,0,0,0,0,62,51,11,0,0,38,30,8,0,0,24,21,3,0,0,27,19,8,0,0,13,10,3,0,0,0,0,0,0,0,3,1,2,0,0,11,8,3,0,0
95NN19S1,686,194,461,6,25,196,47,140,4,5,104,23,77,2,2,92,24,63,2,3,464,140,303,2,19,41,9,31,0,1,290,84,196,0,10,76,17,57,0,2,162,52,105,0,5,52,15,34,0,3,48,13,30,1,4,30,7,20,1,2,17,6,10,0,1,1,0,0,0,1,85,34,46,1,4,41,19,18,1,3,44,15,28,0,1,26,7,18,0,1,10,3,7,0,0,0,0,0,0,0,3,1,2,0,0,13,3,9,0,1
95NN19S2,650,137,481,4,28,135,33,97,2,3,54,9,45,0,0,81,24,52,2,3,489,100,365,2,22,76,2,72,0,2,313,72,226,1,14,97,18,75,0,4,162,44,110,1,7,54,10,41,0,3,36,10,23,0,3,20,4,15,0,1,12,5,5,0,2,4,1,3,0,0,64,16,44,1,3,38,9,26,0,3,26,7,18,1,0,26,4,19,0,3,9,0,8,0,1,0,0,0,0,0,3,1,2,0,0,14,3,9,0,2
95NN20W1,1073,579,457,8,29,248,117,123,1,7,127,52,73,1,1,121,65,50,0,6,744,415,305,6,18,71,38,32,1,0,525,292,216,5,12,132,70,56,2,4,278,151,118,2,7,115,71,42,1,1,35,21,12,0,2,18,11,6,0,1,14,8,5,0,1,3,2,1,0,0,113,64,45,0,4,60,33,23,0,4,53,31,22,0,0,81,47,29,1,4,30,22,6,0,2,0,0,0,0,0,6,3,3,0,0,45,22,20,1,2
95NN21W1,1151,764,350,6,31,404,251,145,2,6,202,113,86,1,2,202,138,59,1,4,667,463,180,4,20,106,62,44,0,0,373,264,95,2,12,111,68,38,1,4,188,141,40,1,6,74,55,17,0,2,51,33,11,0,7,24,12,10,0,2,22,16,1,0,5,5,5,0,0,0,137,104,30,2,1,81,63,15,2,1,56,41,15,0,0,80,50,25,0,5,37,25,8,0,4,0,0,0,0,0,9,3,6,0,0,34,22,11,0,1
95NN22W1,1003,796,178,7,22,249,188,57,1,3,120,86,32,0,2,129,102,25,1,1,681,549,108,6,18,83,59,22,0,2,440,363,63,4,10,97,69,23,0,5,233,200,26,3,4,110,94,14,1,1,49,34,12,0,3,29,20,7,0,2,20,14,5,0,1,0,0,0,0,0,109,93,11,2,3,54,49,3,1,1,55,44,8,1,2,73,59,13,0,1,31,28,2,0,1,0,0,0,0,0,8,7,1,0,0,34,24,10,0,0
95NN23S1,513,442,59,4,8,122,104,12,2,4,41,39,1,0,1,81,65,11,2,3,360,313,42,1,4,21,14,7,0,0,271,237,29,1,4,43,36,7,0,0,161,144,13,1,3,67,57,9,0,1,9,6,3,0,0,4,2,2,0,0,4,4,0,0,0,1,0,1,0,0,59,56,3,0,0,32,30,2,0,0,27,26,1,0,0,31,25,5,1,0,15,9,5,1,0,0,0,0,0,0,1,1,0,0,0,15,15,0,0,0
95NN23S2,646,500,130,2,14,149,110,37,0,2,51,35,16,0,0,98,75,21,0,2,455,362,80,2,11,51,35,16,0,0,303,244,49,2,8,76,58,16,1,1,151,124,21,0,6,76,62,12,1,1,24,17,5,0,2,13,8,3,0,2,10,8,2,0,0,1,1,0,0,0,77,66,10,0,1,51,48,3,0,0,26,18,7,0,1,42,28,13,0,1,25,19,6,0,0,0,0,0,0,0,5,1,4,0,0,12,8,3,0,1
95OO01W1,809,644,154,2,9,167,125,38,0,4,84,64,20,0,0,83,61,18,0,4,584,475,105,1,3,45,36,9,0,0,437,354,82,0,1,86,64,21,0,1,259,219,40,0,0,92,71,21,0,0,23,18,3,0,2,10,8,2,0,0,12,9,1,0,2,1,1,0,0,0,79,67,11,1,0,39,36,2,1,0,40,31,9,0,0,58,44,11,1,2,26,21,4,1,0,0,0,0,0,0,3,2,1,0,0,29,21,6,0,2
95OO02W1,703,399,292,5,7,149,87,59,2,1,75,38,37,0,0,74,49,22,2,1,502,278,218,3,3,35,11,24,0,0,380,212,165,2,1,81,40,39,1,1,204,120,84,0,0,95,52,42,1,0,20,10,7,1,2,15,7,5,1,2,5,3,2,0,0,0,0,0,0,0,67,45,22,0,0,24,18,6,0,0,43,27,16,0,0,52,34,15,0,3,21,14,5,0,2,1,1,0,0,0,1,0,1,0,0,29,19,9,0,1
95OO03W1,914,351,546,5,12,206,69,131,0,6,105,25,77,0,3,101,44,54,0,3,648,260,379,5,4,56,12,43,1,0,437,163,267,4,3,85,21,63,0,1,254,108,141,3,2,98,34,63,1,0,44,32,12,0,0,23,18,5,0,0,20,14,6,0,0,1,0,1,0,0,111,53,57,0,1,62,34,27,0,1,49,19,30,0,0,60,22,36,0,2,31,11,19,0,1,0,0,0,0,0,3,1,2,0,0,26,10,15,0,1
95OO04W1,877,618,247,3,9,216,144,69,0,3,111,71,39,0,1,105,73,30,0,2,601,436,160,2,3,52,34,18,0,0,413,298,111,1,3,75,51,24,0,0,256,191,64,0,1,82,56,23,1,2,28,22,6,0,0,13,10,3,0,0,12,9,3,0,0,3,3,0,0,0,108,82,25,1,0,66,54,12,0,0,42,28,13,1,0,60,38,18,1,3,18,13,4,0,1,0,0,0,0,0,3,3,0,0,0,39,22,14,1,2
95OO05W1,1021,816,168,12,25,285,210,65,6,4,71,47,23,0,1,214,163,42,6,3,586,472,94,6,14,35,23,12,0,0,273,216,48,2,7,70,50,17,0,3,150,125,19,2,4,53,41,12,0,0,76,59,10,2,5,32,25,4,2,1,41,32,5,0,4,3,2,1,0,0,202,174,24,2,2,135,118,14,1,2,67,56,10,1,0,150,134,9,0,7,66,58,3,0,5,0,0,0,0,0,4,3,1,0,0,80,73,5,0,2
95OO06W1,941,541,381,7,12,178,98,77,1,2,71,38,31,1,1,107,60,46,0,1,687,394,278,6,9,56,22,34,0,0,496,289,195,6,6,96,50,43,2,1,280,173,98,4,5,120,66,54,0,0,34,22,10,0,2,15,10,3,0,2,18,11,7,0,0,1,1,0,0,0,101,61,39,0,1,57,36,20,0,1,44,25,19,0,0,76,49,26,0,1,26,17,8,0,1,0,0,0,0,0,7,2,5,0,0,43,30,13,0,0
95OO07W1,854,396,439,4,15,202,86,112,2,2,97,38,58,1,0,105,48,54,1,2,598,281,302,2,13,48,17,31,0,0,438,216,212,1,9,85,30,53,1,1,232,121,104,0,7,121,65,55,0,1,30,11,17,0,2,14,5,7,0,2,14,6,8,0,0,2,0,2,0,0,82,37,42,1,2,43,24,16,1,2,39,13,26,0,0,54,29,25,0,0,23,16,7,0,0,0,0,0,0,0,9,3,6,0,0,22,10,12,0,0
95OO08W1,887,482,383,6,16,179,84,90,1,4,94,42,52,0,0,85,42,38,1,4,646,357,276,5,8,56,23,33,0,0,486,270,206,5,5,84,38,41,3,2,271,160,108,1,2,131,72,57,1,1,28,14,12,0,2,14,7,7,0,0,10,6,2,0,2,4,1,3,0,0,76,50,25,0,1,43,30,12,0,1,33,20,13,0,0,62,41,17,0,4,28,17,9,0,2,0,0,0,0,0,7,4,3,0,0,27,20,5,0,2
95OO09W1,744,440,293,3,8,181,103,75,1,2,89,51,38,0,0,92,52,37,1,2,501,295,199,1,6,38,20,18,0,0,351,210,136,1,4,64,30,33,1,0,201,129,68,0,4,86,51,35,0,0,23,11,11,0,1,9,4,5,0,0,12,6,5,0,1,2,1,1,0,0,89,54,34,0,1,43,28,14,0,1,46,26,20,0,0,62,42,19,1,0,25,17,7,1,0,1,1,0,0,0,8,7,1,0,0,28,17,11,0,0
95OO10W1,1163,1080,71,5,7,238,221,14,1,2,85,77,8,0,0,153,144,6,1,2,834,780,45,4,5,49,45,4,0,0,524,488,28,4,4,94,83,9,2,0,301,281,16,1,3,129,124,3,1,1,49,45,3,0,1,20,19,1,0,0,29,26,2,0,1,0,0,0,0,0,212,202,10,0,0,145,139,6,0,0,67,63,4,0,0,91,79,12,0,0,46,40,6,0,0,0,0,0,0,0,7,7,0,0,0,38,32,6,0,0
95OO11W1,956,874,66,5,11,288,263,22,1,2,81,69,11,0,1,207,194,11,1,1,569,521,37,4,7,27,21,6,0,0,309,287,16,3,3,74,67,4,2,1,168,156,10,0,2,67,64,2,1,0,38,30,5,0,3,17,14,0,0,3,18,14,4,0,0,3,2,1,0,0,195,183,10,1,1,140,133,6,0,1,55,50,4,1,0,99,90,7,0,2,54,48,5,0,1,0,0,0,0,0,4,4,0,0,0,41,38,2,0,1
95OO12W1,999,679,310,3,7,216,128,87,0,1,79,39,40,0,0,137,89,47,0,1,700,492,200,2,6,41,24,17,0,0,441,300,137,1,3,100,47,52,1,0,238,172,64,0,2,103,81,21,0,1,44,27,15,1,1,23,12,11,0,0,20,14,4,1,1,1,1,0,0,0,174,141,31,0,2,129,107,21,0,1,45,34,10,0,1,83,59,23,1,0,29,25,4,0,0,0,0,0,0,0,12,10,2,0,0,42,24,17,1,0
95OO13W1,976,338,593,7,38,231,48,180,0,3,100,11,89,0,0,131,37,91,0,3,594,185,379,5,25,55,8,47,0,0,365,114,236,3,12,101,27,71,1,2,193,73,111,1,8,71,14,54,1,2,59,30,22,2,5,20,10,8,1,1,37,19,13,1,4,2,1,1,0,0,115,33,74,0,8,82,28,46,0,8,33,5,28,0,0,151,105,34,2,10,59,48,8,0,3,0,0,0,0,0,6,1,5,0,0,86,56,21,2,7
95OO14W1,866,582,262,7,15,182,125,56,1,0,90,57,33,0,0,92,68,23,1,0,613,413,187,4,9,60,37,21,1,1,437,292,138,2,5,95,59,32,0,4,255,176,77,1,1,87,57,29,1,0,33,19,10,1,3,17,8,5,1,3,15,11,4,0,0,1,0,1,0,0,83,65,18,0,0,44,36,8,0,0,39,29,10,0,0,71,44,19,2,6,32,18,9,2,3,0,0,0,0,0,4,1,3,0,0,35,25,7,0,3
95OO15W1,870,726,122,7,15,231,191,37,1,2,90,72,17,1,0,141,119,20,0,2,523,434,76,5,8,43,29,12,2,0,269,229,33,2,5,49,39,10,0,0,160,134,19,2,5,60,56,4,0,0,42,36,3,1,2,17,15,2,0,0,21,17,1,1,2,4,4,0,0,0,169,140,28,0,1,114,92,21,0,1,55,48,7,0,0,116,101,9,1,5,62,55,4,0,3,1,1,0,0,0,6,6,0,0,0,47,39,5,1,2
95OO16W1,853,205,622,6,20,249,69,176,2,2,126,34,91,1,0,123,35,85,1,2,559,122,419,4,14,56,11,45,0,0,343,69,267,2,5,89,16,73,0,0,171,36,128,2,5,83,17,66,0,0,56,19,30,0,7,34,9,20,0,5,18,9,7,0,2,4,1,3,0,0,104,23,77,2,2,50,10,38,1,1,54,13,39,1,1,45,14,27,0,4,10,4,6,0,0,0,0,0,0,0,1,1,0,0,0,34,9,21,0,4
