GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95GG34S3,1835,1200,499,20,116,1017,611,330,10,66,368,261,79,7,21,277,201,46,3,27,173,127,44,0,2,1349,886,392,7,64,865,521,292,5,47,298,216,68,2,12,129,105,19,0,5,57,44,13,0,0,24,7,10,0,7,3,1,1,0,1,0,0,0,0,0,6,0,0,0,6,15,6,9,0,0,7,2,2,2,1,2,0,2,0,0,0,0,0,0,0,5,2,0,2,1,0,0,0,0,0,455,305,95,11,44,147,89,35,5,18,70,45,11,5,9,137,94,27,1,15,101,77,22,0,2
95GG35S1,1889,1653,171,10,55,313,273,36,1,3,512,460,41,3,8,587,523,45,0,19,477,397,49,6,25,584,523,43,4,14,140,122,16,1,1,145,138,6,0,1,141,128,7,0,6,158,135,14,3,6,732,671,42,1,18,104,93,11,0,0,196,185,7,0,4,246,226,10,0,10,186,167,14,1,4,382,300,69,3,10,46,37,9,0,0,124,96,25,1,2,145,119,23,0,3,67,48,12,2,5,191,159,17,2,13,23,21,0,0,2,47,41,3,2,1,55,50,5,0,0,66,47,9,0,10
95GG35S2,1478,1369,84,9,16,244,228,13,1,2,441,413,17,2,9,450,416,27,2,5,343,312,27,4,0,498,458,30,1,9,111,101,7,1,2,156,142,7,0,7,118,112,6,0,0,113,103,10,0,0,792,745,38,2,7,113,107,6,0,0,212,203,6,1,2,264,241,17,1,5,203,194,9,0,0,45,33,10,2,0,0,0,0,0,0,11,9,1,1,0,15,14,1,0,0,19,10,8,1,0,143,133,6,4,0,20,20,0,0,0,62,59,3,0,0,53,49,3,1,0,8,5,0,3,0
95GG35S3,1502,1341,97,24,40,270,227,25,9,9,379,343,27,6,3,437,401,24,3,9,416,370,21,6,19,522,470,33,8,11,127,112,10,1,4,155,140,12,2,1,122,118,4,0,0,118,100,7,5,6,549,504,27,10,8,77,63,5,6,3,115,100,10,3,2,177,161,12,1,3,180,180,0,0,0,190,162,20,0,8,17,13,4,0,0,50,47,3,0,0,60,55,2,0,3,63,47,11,0,5,241,205,17,6,13,49,39,6,2,2,59,56,2,1,0,78,67,6,2,3,55,43,3,1,8
95GG36S1,1794,266,1276,31,221,842,110,606,23,103,494,76,364,4,50,286,39,189,1,57,172,41,117,3,11,1295,148,984,26,137,710,87,525,22,76,372,46,287,3,36,166,8,134,0,24,47,7,38,1,1,46,5,33,2,6,10,1,8,0,1,12,0,12,0,0,14,0,9,0,5,10,4,4,2,0,122,8,103,1,10,13,1,12,0,0,30,2,25,1,2,28,3,21,0,4,51,2,45,0,4,331,105,156,2,68,109,21,61,1,26,80,28,40,0,12,78,28,25,1,24,64,28,30,0,6
95GG36S2,1926,185,1530,25,186,1181,98,981,4,98,463,63,331,18,51,214,16,168,2,28,68,8,50,1,9,1678,145,1361,17,155,1106,83,930,4,89,391,51,286,13,41,137,4,113,0,20,44,7,32,0,5,22,2,15,2,3,5,1,4,0,0,4,0,3,1,0,11,1,7,1,2,2,0,1,0,1,78,4,68,3,3,7,0,7,0,0,14,0,12,2,0,35,3,32,0,0,22,1,17,1,3,148,34,86,3,25,63,14,40,0,9,54,12,30,2,10,31,8,16,1,6,0,0,0,0,0
95GG36S3,1899,168,1518,25,188,1017,60,862,14,81,563,48,437,7,71,215,38,150,0,27,104,22,69,4,9,1545,110,1268,21,146,918,51,779,12,76,439,41,343,5,50,130,14,98,0,18,58,4,48,4,2,21,1,15,1,4,7,0,4,1,2,10,1,7,0,2,0,0,0,0,0,4,0,4,0,0,103,14,85,1,3,11,0,11,0,0,49,4,42,1,2,34,10,23,0,1,9,0,9,0,0,230,43,150,2,35,81,9,68,1,3,65,2,45,1,17,51,14,29,0,8,33,18,8,0,7
95GG37S1,1972,1010,722,27,213,1407,715,534,14,144,273,135,96,2,40,198,95,73,8,22,94,65,19,3,7,1516,790,572,11,143,1252,646,490,10,106,172,94,54,1,23,65,34,23,0,8,27,16,5,0,6,33,17,13,0,3,2,0,2,0,0,7,4,2,0,1,13,4,7,0,2,11,9,2,0,0,26,3,13,1,9,10,1,0,1,8,3,0,3,0,0,12,2,9,0,1,1,0,1,0,0,397,200,124,15,58,143,68,42,3,30,91,37,37,1,16,108,55,34,8,11,55,40,11,3,1
95GG37S2,1786,501,1019,46,220,894,214,572,21,87,489,139,259,9,82,269,91,134,12,32,134,57,54,4,19,1230,301,773,25,131,736,162,500,15,59,311,82,177,7,45,131,38,74,1,18,52,19,22,2,9,48,6,34,0,8,12,0,7,0,5,11,0,9,0,2,19,2,16,0,1,6,4,2,0,0,20,2,12,0,6,7,2,5,0,0,4,0,1,0,3,6,0,6,0,0,3,0,0,0,3,488,192,200,21,75,139,50,60,6,23,163,57,72,2,32,113,51,38,11,13,73,34,30,2,7
95GG37S3,2133,819,1010,48,256,794,259,418,18,99,597,235,292,9,61,471,193,192,18,68,271,132,108,3,28,1082,352,605,18,107,595,174,341,13,67,290,102,167,2,19,136,50,69,3,14,61,26,28,0,7,74,16,44,6,8,4,1,2,0,1,20,2,17,0,1,21,4,11,6,0,29,9,14,0,6,99,5,80,3,11,11,0,6,1,4,40,3,32,1,4,32,2,27,0,3,16,0,15,1,0,878,446,281,21,130,184,84,69,4,27,247,128,76,6,37,282,137,85,9,51,165,97,51,2,15
95GG38S1,3044,1707,953,82,302,1708,1069,494,21,124,548,272,209,18,49,431,215,151,15,50,357,151,99,28,79,2040,1198,626,46,170,1436,914,410,17,95,307,148,126,8,25,183,94,57,11,21,114,42,33,10,29,104,24,59,3,18,6,1,5,0,0,15,4,10,0,1,42,11,27,1,3,41,8,17,2,14,131,52,57,1,21,4,2,2,0,0,15,6,8,0,1,49,16,30,0,3,63,28,17,1,17,769,433,211,32,93,262,152,77,4,29,211,114,65,10,22,157,94,37,3,23,139,73,32,15,19
95GG38S2,1752,995,596,24,137,814,500,253,5,56,353,176,141,10,26,368,214,120,2,32,217,105,82,7,23,1016,606,334,15,61,661,414,202,5,40,158,83,63,4,8,146,91,49,0,6,51,18,20,6,7,151,25,107,5,14,17,1,15,0,1,50,12,33,3,2,54,11,33,2,8,30,1,26,0,3,98,60,34,0,4,22,18,4,0,0,18,11,5,0,2,33,19,13,0,1,25,12,12,0,1,487,304,121,4,58,114,67,32,0,15,127,70,40,3,14,135,93,25,0,17,111,74,24,1,12
95GG38S3,1583,1097,378,14,94,1002,721,227,6,48,313,203,79,6,25,209,129,60,1,19,59,44,12,1,2,1274,915,282,10,67,911,664,203,5,39,245,158,61,4,22,96,72,17,1,6,22,21,1,0,0,36,16,18,0,2,6,2,4,0,0,8,5,3,0,0,13,4,7,0,2,9,5,4,0,0,48,27,21,0,0,0,0,0,0,0,8,4,4,0,0,35,22,13,0,0,5,1,4,0,0,225,139,57,4,25,85,55,20,1,9,52,36,11,2,3,65,31,23,0,11,23,17,3,1,2
95GG39S1,2401,1363,556,310,172,303,206,70,5,22,470,309,107,20,34,745,393,216,87,49,883,455,163,198,67,687,477,151,13,46,133,89,34,3,7,155,115,33,1,6,190,127,45,3,15,209,146,39,6,18,695,482,176,7,30,97,72,19,0,6,157,113,38,1,5,220,130,79,2,9,221,167,40,4,10,144,83,46,10,5,4,3,1,0,0,20,9,7,2,2,55,28,24,3,0,65,43,14,5,3,875,321,183,280,91,69,42,16,2,9,138,72,29,16,21,280,108,68,79,25,388,99,70,183,36
95GG39S2,2709,890,1349,78,392,321,98,199,3,21,774,243,434,22,75,823,240,397,31,155,791,309,319,22,141,624,196,329,19,80,126,41,80,0,5,198,66,104,9,19,174,52,92,5,25,126,37,53,5,31,957,202,623,9,123,112,25,82,0,5,310,62,217,2,29,317,57,201,4,55,218,58,123,3,34,286,122,97,13,54,18,8,8,2,0,62,41,15,1,5,107,31,43,6,27,99,42,31,4,22,842,370,300,37,135,65,24,29,1,11,204,74,98,10,22,225,100,61,16,48,348,172,112,10,54
95GG39S3,2062,285,1481,94,202,237,18,196,7,16,580,47,464,14,55,688,103,494,23,68,557,117,327,50,63,452,28,377,18,29,93,6,74,7,6,161,10,136,3,12,111,10,95,0,6,87,2,72,8,5,765,51,658,5,51,81,4,77,0,0,250,10,223,3,14,294,18,247,1,28,140,19,111,1,9,86,32,43,2,9,2,0,2,0,0,4,0,4,0,0,51,22,23,2,4,29,10,14,0,5,759,174,403,69,113,61,8,43,0,10,165,27,101,8,29,232,53,129,20,30,301,86,130,41,44
95GG40S1,1697,120,1458,12,107,376,20,326,6,24,548,22,489,4,33,516,47,433,2,34,257,31,210,0,16,550,41,473,6,30,216,17,179,6,14,149,11,136,0,2,147,13,123,0,11,38,0,35,0,3,645,29,576,5,35,65,2,60,0,3,241,3,225,4,9,215,13,187,1,14,124,11,104,0,9,209,35,168,0,6,32,0,30,0,2,57,6,51,0,0,84,19,61,0,4,36,10,26,0,0,293,15,241,1,36,63,1,57,0,5,101,2,77,0,22,70,2,62,1,5,59,10,45,0,4
95GG40S2,2008,148,1690,13,157,374,23,324,1,26,640,37,568,4,31,607,40,508,5,54,387,48,290,3,46,447,45,361,1,40,112,14,89,0,9,134,14,112,1,7,102,6,85,0,11,99,11,75,0,13,1143,44,1015,6,78,213,7,189,1,16,390,11,359,3,17,358,14,313,1,30,182,12,154,1,15,187,28,148,0,11,17,1,15,0,1,42,5,35,0,2,81,11,63,0,7,47,11,35,0,1,231,31,166,6,28,32,1,31,0,0,74,7,62,0,5,66,9,47,4,6,59,14,26,2,17
95GG41S1,1891,155,1570,15,151,1614,122,1358,8,126,171,16,134,2,19,85,15,60,5,5,21,2,18,0,1,1764,140,1470,11,143,1557,120,1310,6,121,132,14,98,1,19,63,6,50,4,3,12,0,12,0,0,10,1,9,0,0,0,0,0,0,0,3,1,2,0,0,1,0,1,0,0,6,0,6,0,0,3,0,2,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,114,14,89,4,7,57,2,48,2,5,34,1,32,1,0,20,9,9,1,1,3,2,0,0,1
95GG41S2,1524,194,1172,23,135,1252,139,993,12,108,145,29,99,1,16,82,20,52,2,8,45,6,28,8,3,1334,156,1056,14,108,1184,134,946,12,92,105,20,72,0,13,26,2,19,2,3,19,0,19,0,0,31,18,13,0,0,0,0,0,0,0,13,6,7,0,0,9,7,2,0,0,9,5,4,0,0,47,5,31,1,10,8,0,2,0,6,9,0,5,1,3,28,5,22,0,1,2,0,2,0,0,112,15,72,8,17,60,5,45,0,10,18,3,15,0,0,19,6,9,0,4,15,1,3,8,3
95GG41S3,1857,339,1278,24,216,1285,221,930,6,128,360,52,234,13,61,154,45,85,3,21,58,21,29,2,6,1500,269,1050,18,163,1148,204,833,6,105,235,26,159,12,38,89,30,43,0,16,28,9,15,0,4,111,15,88,0,8,40,2,36,0,2,57,13,39,0,5,14,0,13,0,1,0,0,0,0,0,17,9,8,0,0,0,0,0,0,0,6,2,4,0,0,4,0,4,0,0,7,7,0,0,0,229,46,132,6,45,97,15,61,0,21,62,11,32,1,18,47,15,25,3,4,23,5,14,2,2
95GG42S1,1826,919,708,46,153,1461,725,593,25,118,187,94,67,11,15,110,59,26,9,16,68,41,22,1,4,1592,828,614,31,119,1376,700,549,20,107,130,72,42,11,5,54,36,12,0,6,32,20,11,0,1,21,5,11,0,5,1,0,1,0,0,2,0,2,0,0,10,0,6,0,4,8,5,2,0,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,208,85,83,11,29,84,25,43,5,11,55,22,23,0,10,41,22,8,5,6,28,16,9,1,2
95GG42S2,516,256,198,17,45,308,163,119,6,20,73,37,30,0,6,72,39,25,2,6,63,17,24,9,13,334,188,133,5,8,266,150,104,5,7,42,24,18,0,0,11,10,0,0,1,15,4,11,0,0,22,1,9,5,7,1,0,1,0,0,4,0,1,0,3,8,1,5,1,1,9,0,2,4,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,1,156,66,54,7,29,41,13,14,1,13,27,13,11,0,3,52,28,19,1,4,36,12,10,5,9
95GG42S3,2003,954,744,38,267,740,361,282,17,80,358,162,132,6,58,411,206,151,9,45,494,225,179,6,84,698,329,291,11,67,510,246,213,9,42,92,33,40,2,17,55,34,19,0,2,41,16,19,0,6,29,6,18,0,5,5,0,5,0,0,0,0,0,0,0,13,1,9,0,3,11,5,4,0,2,17,6,4,1,6,2,2,0,0,0,7,2,1,0,4,0,0,0,0,0,8,2,3,1,2,1259,613,431,26,189,223,113,64,8,38,259,127,91,4,37,343,171,123,9,40,434,202,153,5,74
95GG42S4,2247,1081,840,80,246,1348,634,551,37,126,435,230,132,14,59,267,109,106,9,43,197,108,51,20,18,1479,720,623,31,105,1101,523,483,22,73,239,124,89,4,22,94,43,40,2,9,45,30,11,3,1,25,6,8,5,6,4,3,1,0,0,6,3,1,1,1,15,0,6,4,5,0,0,0,0,0,26,15,6,1,4,0,0,0,0,0,4,0,3,0,1,11,5,3,0,3,11,10,0,1,0,717,340,203,43,131,243,108,67,15,53,186,103,39,9,35,147,61,57,3,26,141,68,40,16,17
95GG43S1,1424,136,1110,33,145,427,33,355,14,25,438,52,323,5,58,426,33,342,11,40,133,18,90,3,22,751,58,621,14,58,334,17,293,10,14,231,27,170,3,31,143,9,127,1,6,43,5,31,0,7,330,23,278,6,23,32,1,31,0,0,101,2,96,1,2,147,10,119,4,14,50,10,32,1,7,78,5,66,1,6,2,0,2,0,0,11,3,7,1,0,53,1,46,0,6,12,1,11,0,0,265,50,145,12,58,59,15,29,4,11,95,20,50,0,25,83,13,50,6,14,28,2,16,2,8
95GG43S2,1635,137,1271,26,201,752,60,616,11,65,514,48,383,5,78,249,14,186,10,39,120,15,86,0,19,1253,64,1047,14,128,626,38,538,7,43,376,19,305,1,51,179,5,147,6,21,72,2,57,0,13,65,6,53,0,6,9,0,8,0,1,23,0,22,0,1,18,0,14,0,4,15,6,9,0,0,12,4,8,0,0,4,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,305,63,163,12,67,113,18,70,4,21,107,29,48,4,26,52,9,25,4,14,33,7,20,0,6
95GG43S3,1724,203,1287,26,208,556,55,434,12,55,560,60,415,9,76,405,43,301,3,58,203,45,137,2,19,955,93,742,16,104,392,29,325,6,32,338,31,266,8,33,165,17,117,0,31,60,16,34,2,8,167,9,141,1,16,34,0,32,1,1,44,1,38,0,5,55,5,41,0,9,34,3,30,0,1,161,3,141,2,15,15,1,10,0,4,28,1,23,0,4,78,1,69,2,6,40,0,39,0,1,441,98,263,7,73,115,25,67,5,18,150,27,88,1,34,107,20,74,1,12,69,26,34,0,9
95GG44S1,2864,441,1968,39,416,507,50,401,8,48,844,79,649,13,103,878,143,574,11,150,635,169,344,7,115,693,58,550,8,77,229,20,186,5,18,260,20,220,2,18,135,16,95,1,23,69,2,49,0,18,971,48,789,6,128,156,9,133,0,14,295,10,252,5,28,347,21,272,1,53,173,8,132,0,33,309,40,221,4,44,26,0,22,0,4,77,6,53,1,17,120,16,94,1,9,86,18,52,2,14,891,295,408,21,167,96,21,60,3,12,212,43,124,5,40,276,90,113,8,65,307,141,111,5,50
95GG44S2,2727,461,1852,32,382,444,59,326,4,55,845,107,607,12,119,899,140,610,12,137,539,155,309,4,71,768,105,583,9,71,191,19,149,2,21,286,39,213,4,30,203,31,155,2,15,88,16,66,1,5,527,56,377,5,89,81,9,59,0,13,136,1,113,1,21,180,8,129,4,39,130,38,76,0,16,528,91,380,4,53,73,4,67,0,2,127,8,105,2,12,194,36,138,2,18,134,43,70,0,21,904,209,512,14,169,99,27,51,2,19,296,59,176,5,56,322,65,188,4,65,187,58,97,3,29
95GG45S1,1646,753,742,64,87,1292,618,577,40,57,176,66,94,7,9,117,42,58,3,14,61,27,13,14,7,1452,686,648,52,66,1219,584,552,33,50,132,54,67,7,4,64,31,27,0,6,37,17,2,12,6,64,7,51,3,3,6,2,4,0,0,17,1,14,0,2,27,0,24,3,0,14,4,9,0,1,3,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,127,58,43,8,18,65,30,21,7,7,27,11,13,0,3,26,11,7,0,8,9,6,2,1,0
95GG45S2,1554,157,1249,13,135,411,43,335,2,31,429,32,354,7,36,456,55,358,4,39,258,27,202,0,29,688,61,565,7,55,296,28,242,2,24,171,10,148,4,9,132,20,99,1,12,89,3,76,0,10,649,41,555,4,49,74,5,65,0,4,184,5,161,2,16,255,17,213,2,23,136,14,116,0,6,41,9,21,1,10,2,1,1,0,0,10,1,5,0,4,15,1,12,1,1,14,6,3,0,5,176,46,108,1,21,39,9,27,0,3,64,16,40,1,7,54,17,34,0,3,19,4,7,0,8
95GG45S3,1617,509,896,44,168,794,294,424,15,61,431,131,234,14,52,261,38,180,5,38,131,46,58,10,17,1067,352,596,31,88,649,245,340,15,49,275,75,159,10,31,94,7,82,2,3,49,25,15,4,5,223,11,177,6,29,42,2,37,0,3,52,3,43,3,3,97,6,68,1,22,32,0,29,2,1,27,17,7,1,2,1,1,0,0,0,4,2,2,0,0,4,0,4,0,0,18,14,1,1,2,300,129,116,6,49,102,46,47,0,9,100,51,30,1,18,66,25,26,2,13,32,7,13,3,9
95GG46S1,1712,1610,83,1,18,441,422,12,0,7,496,466,27,0,3,449,413,30,0,6,326,309,14,1,2,983,921,50,0,12,327,313,9,0,5,309,286,21,0,2,228,204,20,0,4,119,118,0,0,1,539,509,24,1,5,70,69,0,0,1,122,121,0,0,1,181,169,10,0,2,166,150,14,1,1,64,61,3,0,0,19,16,3,0,0,19,19,0,0,0,10,10,0,0,0,16,16,0,0,0,126,119,6,0,1,25,24,0,0,1,46,40,6,0,0,30,30,0,0,0,25,25,0,0,0
95GG46S2,1828,1691,92,10,35,355,340,13,0,2,457,419,29,1,8,510,469,21,1,19,506,463,29,8,6,948,869,53,1,25,272,263,7,0,2,242,211,24,0,7,238,220,5,0,13,196,175,17,1,3,696,674,9,8,5,63,63,0,0,0,164,163,1,0,0,199,190,6,1,2,270,258,2,7,3,90,64,22,0,4,3,1,2,0,0,19,15,3,0,1,40,28,9,0,3,28,20,8,0,0,94,84,8,1,1,17,13,4,0,0,32,30,1,1,0,33,31,1,0,1,12,10,2,0,0
95GG46S3,1664,1565,63,6,30,341,314,19,0,8,382,364,16,0,2,461,433,13,2,13,480,454,15,4,7,754,721,21,5,7,198,183,13,0,2,184,181,3,0,0,156,148,5,1,2,216,209,0,4,3,621,590,24,0,7,101,95,6,0,0,126,122,4,0,0,192,186,1,0,5,202,187,13,0,2,167,149,6,1,11,20,14,0,0,6,28,27,0,0,1,66,59,4,1,2,53,49,2,0,2,122,105,12,0,5,22,22,0,0,0,44,34,9,0,1,47,40,3,0,4,9,9,0,0,0
95GG47S1,2270,1974,175,28,93,643,573,36,8,26,485,394,60,10,21,614,564,26,3,21,528,443,53,7,25,783,677,59,14,33,398,356,20,7,15,158,123,20,7,8,107,97,6,0,4,120,101,13,0,6,287,260,20,0,7,42,39,3,0,0,68,56,8,0,4,92,89,1,0,2,85,76,8,0,1,704,636,34,11,23,74,67,4,0,3,138,118,11,3,6,286,268,9,2,7,206,183,10,6,7,496,401,62,3,30,129,111,9,1,8,121,97,21,0,3,129,110,10,1,8,117,83,22,1,11
95GG47S2,1696,1548,92,9,47,493,443,37,1,12,380,349,16,5,10,409,388,17,0,4,414,368,22,3,21,751,701,34,5,11,326,299,18,0,9,165,153,7,3,2,130,124,6,0,0,130,125,3,2,0,324,302,15,3,4,48,46,2,0,0,99,96,1,2,0,93,89,4,0,0,84,71,8,1,4,320,289,20,0,11,37,28,7,0,2,68,62,4,0,2,122,113,5,0,4,93,86,4,0,3,301,256,23,1,21,82,70,10,1,1,48,38,4,0,6,64,62,2,0,0,107,86,7,0,14
95GG47S3,1798,1540,130,15,113,802,698,62,4,38,353,299,21,7,26,354,320,19,1,14,289,223,28,3,35,818,723,55,4,36,472,410,37,0,25,185,161,13,4,7,99,96,2,0,1,62,56,3,0,3,80,64,8,2,6,21,20,1,0,0,12,11,1,0,0,13,12,1,0,0,34,21,5,2,6,441,395,25,0,21,134,126,5,0,3,66,61,1,0,4,160,143,10,0,7,81,65,9,0,7,459,358,42,9,50,175,142,19,4,10,90,66,6,3,15,82,69,6,1,6,112,81,11,1,19
95GG48S1,1612,1477,88,10,37,253,239,9,1,4,418,382,21,6,9,512,461,34,1,16,429,395,24,2,8,952,894,37,1,20,157,151,4,0,2,269,251,11,0,7,287,270,9,0,8,239,222,13,1,3,330,308,20,0,2,47,44,3,0,0,53,48,5,0,0,106,101,5,0,0,124,115,7,0,2,54,43,4,5,2,10,9,1,0,0,9,4,0,5,0,15,15,0,0,0,20,15,3,0,2,276,232,27,4,13,39,35,1,1,2,87,79,5,1,2,104,75,20,1,8,46,43,1,1,1
95GG48S2,2321,2188,85,3,45,231,221,6,1,3,527,487,25,1,14,857,810,32,0,15,706,670,22,1,13,554,506,30,2,16,109,103,3,1,2,148,132,10,1,5,125,109,11,0,5,172,162,6,0,4,842,806,27,0,9,62,62,0,0,0,238,229,6,0,3,312,290,16,0,6,230,225,5,0,0,718,676,22,1,19,35,32,2,0,1,84,73,6,0,5,338,329,5,0,4,261,242,9,1,9,207,200,6,0,1,25,24,1,0,0,57,53,3,0,1,82,82,0,0,0,43,41,2,0,0
95GG48S3,1668,1546,95,4,23,361,339,13,0,9,412,386,18,4,4,358,339,15,0,4,537,482,49,0,6,733,656,60,4,13,197,179,11,0,7,177,166,7,4,0,114,100,12,0,2,245,211,30,0,4,782,747,26,0,9,132,129,1,0,2,194,184,7,0,3,200,195,3,0,2,256,239,15,0,2,29,27,2,0,0,0,0,0,0,0,5,5,0,0,0,7,7,0,0,0,17,15,2,0,0,124,116,7,0,1,32,31,1,0,0,36,31,4,0,1,37,37,0,0,0,19,17,2,0,0
95GG49S1,1617,865,563,47,142,681,375,255,6,45,353,177,117,13,46,355,202,108,14,31,228,111,83,14,20,726,415,265,8,38,497,285,179,3,30,132,74,50,5,3,82,49,31,0,2,15,7,5,0,3,70,24,36,4,6,4,1,0,1,2,27,9,16,0,2,29,12,12,3,2,10,2,8,0,0,14,6,3,0,5,0,0,0,0,0,8,1,3,0,4,5,5,0,0,0,1,0,0,0,1,807,420,259,35,93,180,89,76,2,13,186,93,48,8,37,239,136,65,11,27,202,102,70,14,16
95GG49S2,2214,1002,785,143,284,471,219,190,22,40,462,189,176,27,70,572,262,198,35,77,709,332,221,59,97,414,178,199,11,26,227,105,105,8,9,94,35,50,0,9,60,16,35,2,7,33,22,9,1,1,26,9,14,1,2,8,4,3,0,1,4,1,3,0,0,9,4,3,1,1,5,0,5,0,0,67,22,29,3,13,0,0,0,0,0,20,3,8,1,8,20,8,12,0,0,27,11,9,2,5,1707,793,543,128,243,236,110,82,14,30,344,150,115,26,53,483,234,148,32,69,644,299,198,56,91
95GG49S3,2139,714,984,190,251,310,113,127,21,49,527,208,216,35,68,564,217,230,58,59,738,176,411,76,75,305,91,162,19,33,100,34,51,5,10,103,29,66,0,8,62,22,28,9,3,40,6,17,5,12,103,32,42,13,16,13,2,6,2,3,39,9,23,1,6,31,12,6,9,4,20,9,7,1,3,64,18,35,0,11,6,5,1,0,0,7,0,3,0,4,27,7,20,0,0,24,6,11,0,7,1667,573,745,158,191,191,72,69,14,36,378,170,124,34,50,444,176,176,40,52,654,155,376,70,53
95GG49S4,2066,803,887,92,284,472,183,219,12,58,463,182,202,14,65,502,232,198,19,53,629,206,268,47,108,366,116,213,0,37,202,66,118,0,18,97,20,63,0,14,53,24,24,0,5,14,6,8,0,0,73,21,40,1,11,20,4,13,0,3,24,10,13,0,1,18,6,10,1,1,11,1,4,0,6,118,57,38,7,16,8,5,3,0,0,9,5,4,0,0,62,32,20,5,5,39,15,11,2,11,1509,609,596,84,220,242,108,85,12,37,333,147,122,14,50,369,170,144,13,42,565,184,245,45,91
95GG50S1,1499,291,960,38,210,384,70,253,13,48,513,89,355,13,56,383,79,232,4,68,219,53,120,8,38,652,98,470,18,66,216,35,156,6,19,253,36,186,6,25,122,21,85,0,16,61,6,43,6,6,253,24,190,2,37,37,1,33,0,3,71,14,49,0,8,98,8,76,1,13,47,1,32,1,13,57,8,40,0,9,9,0,9,0,0,12,1,10,0,1,18,0,14,0,4,18,7,7,0,4,537,161,260,18,98,122,34,55,7,26,177,38,110,7,22,145,50,57,3,35,93,39,38,1,15
95GG50S2,2061,379,1326,59,297,314,46,226,13,29,633,98,446,12,77,691,119,439,16,117,423,116,215,18,74,528,91,367,16,54,152,28,100,11,13,173,25,135,0,13,150,18,107,3,22,53,20,25,2,6,683,47,548,4,84,59,1,56,1,1,221,17,180,1,23,267,16,213,1,37,136,13,99,1,23,274,49,165,6,54,46,5,39,0,2,61,15,36,4,6,96,12,52,0,32,71,17,38,2,14,576,192,246,33,105,57,12,31,1,13,178,41,95,7,35,178,73,67,12,26,163,66,53,13,31
95GG50S3,1885,385,1161,56,283,456,88,301,11,56,545,113,338,17,77,526,84,341,14,87,358,100,181,14,63,572,96,406,10,60,189,43,127,1,18,195,29,138,7,21,136,18,102,1,15,52,6,39,1,6,224,46,148,5,25,41,6,34,0,1,42,8,30,0,4,80,9,54,1,16,61,23,30,4,4,507,48,357,6,96,75,3,63,0,9,125,14,86,2,23,172,10,134,0,28,135,21,74,4,36,582,195,250,35,102,151,36,77,10,28,183,62,84,8,29,138,47,51,12,28,110,50,38,5,17
