GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95NN13W1,1064,361,519,266,134,22,97,12,129,43,937,309,472,242,123,22,85,8,116,32,495,131,286,150,76,16,44,7,53,18,442,178,186,92,47,6,41,1,63,14,3,0,2,1,1,0,0,0,0,1,22,10,8,2,3,0,3,0,1,3,22,10,8,2,3,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,84,36,26,16,3,0,7,4,11,7,69,32,19,11,1,0,7,2,9,7,1,0,0,0,0,0,0,1,0,0,14,4,7,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18,6,11,5,4,0,2,0,1,0
95NN14S1,652,450,83,28,39,0,16,6,56,57,485,329,66,21,35,0,10,4,43,43,234,146,42,12,24,0,6,4,18,24,251,183,24,9,11,0,4,0,25,19,1,1,0,0,0,0,0,0,0,0,52,40,2,0,2,0,0,0,1,9,50,40,1,0,1,0,0,0,1,8,2,0,1,0,1,0,0,0,0,1,103,71,13,6,2,0,5,2,12,5,87,61,11,5,2,0,4,2,10,3,1,1,0,0,0,0,0,0,0,0,14,8,2,1,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,11,9,2,1,0,0,1,0,0,0
95NN14S2,553,308,139,27,47,6,59,4,52,50,348,229,73,21,39,3,10,0,22,24,173,98,50,14,32,1,3,0,6,19,175,131,23,7,7,2,7,0,16,5,3,1,1,0,0,0,1,0,0,1,20,12,3,0,0,0,3,0,2,3,19,11,3,0,0,0,3,0,2,3,1,1,0,0,0,0,0,0,0,0,170,61,56,5,5,3,43,4,28,21,86,51,15,5,3,1,6,1,9,10,41,1,22,0,1,0,21,2,9,7,3,2,1,0,1,0,0,0,0,0,40,7,18,0,0,2,16,1,10,4,12,5,6,1,3,0,2,0,0,1
95NN15W1,1230,341,646,368,228,10,40,5,163,75,718,184,392,227,133,7,25,3,103,36,323,66,194,114,66,3,11,0,45,18,395,118,198,113,67,4,14,3,58,18,5,3,2,1,0,0,1,0,0,0,223,82,110,61,45,1,3,2,16,13,211,78,103,57,42,1,3,2,15,13,12,4,7,4,3,0,0,0,1,0,257,69,120,70,39,1,10,0,42,26,236,64,109,63,35,1,10,0,38,25,0,0,0,0,0,0,0,0,0,0,19,4,10,7,3,0,0,0,4,1,2,1,1,0,1,0,0,0,0,0,27,3,22,9,11,1,1,0,2,0
95NN16S1,547,69,387,193,102,10,82,4,67,20,487,62,350,171,92,9,78,3,55,17,273,26,213,105,57,6,45,2,22,10,214,36,137,66,35,3,33,1,33,7,0,0,0,0,0,0,0,0,0,0,5,0,4,3,1,0,0,0,1,0,4,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,7,26,14,8,1,3,1,9,3,40,7,24,14,7,1,2,0,7,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,9,0,7,5,1,0,1,0,2,0
95NN16S2,581,161,310,184,73,7,46,3,77,30,483,126,266,161,61,6,38,3,64,24,258,61,159,100,34,3,22,0,28,10,225,65,107,61,27,3,16,3,36,14,4,0,2,0,2,0,0,0,1,1,14,7,5,4,0,0,1,0,2,0,13,7,5,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,64,24,27,12,9,0,6,0,9,4,54,21,21,10,7,0,4,0,8,4,1,0,1,0,0,0,1,0,0,0,7,3,4,1,2,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,16,4,10,7,1,1,1,0,1,1
95NN17W1,928,614,173,78,71,6,18,1,69,71,548,354,126,63,49,5,9,0,35,33,293,180,82,43,29,4,6,0,17,14,255,174,44,20,20,1,3,0,18,19,5,3,1,1,0,0,0,0,1,0,139,108,11,4,4,1,2,0,10,10,125,99,9,3,4,0,2,0,9,8,14,9,2,1,0,1,0,0,1,2,207,129,28,9,12,0,7,1,23,26,181,112,24,8,9,0,7,1,21,23,1,0,0,0,0,0,0,0,0,1,22,16,3,1,2,0,0,0,2,1,3,1,1,0,1,0,0,0,0,1,29,20,7,1,6,0,0,0,0,2
95NN18S1,534,309,134,45,70,4,15,4,38,49,302,168,84,29,45,2,8,1,21,28,170,76,67,22,37,2,6,1,10,16,132,92,17,7,8,0,2,0,11,12,2,2,0,0,0,0,0,0,0,0,73,47,16,4,11,0,1,0,2,8,60,39,12,4,7,0,1,0,1,8,13,8,4,0,4,0,0,0,1,0,148,89,29,12,9,2,6,3,15,12,139,85,24,11,6,1,6,3,15,12,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,9,3,5,0,5,0,0,0,0,1
95NN18S2,489,338,86,29,43,1,13,3,46,16,418,293,73,27,35,0,11,1,36,15,176,106,46,18,22,0,6,0,15,9,242,187,27,9,13,0,5,1,21,6,2,2,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,50,30,7,1,4,1,1,2,10,1,41,24,4,1,3,0,0,2,10,1,1,0,1,0,0,1,0,0,0,0,8,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,1,4,0,1,0,0,0
95NN19S1,686,170,393,211,134,8,40,5,81,37,516,123,297,156,104,5,32,3,68,25,232,41,151,86,51,1,13,2,23,15,284,82,146,70,53,4,19,1,45,10,5,3,1,1,0,0,0,0,1,0,65,18,40,25,14,0,1,0,3,4,63,17,39,24,14,0,1,0,3,4,2,1,1,1,0,0,0,0,0,0,76,19,42,20,13,2,7,2,8,5,66,18,35,17,10,2,6,2,8,3,0,0,0,0,0,0,0,0,0,0,9,1,6,2,3,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,24,7,13,9,3,1,0,0,1,3
95NN19S2,650,108,392,235,116,4,37,3,117,30,531,83,333,210,92,1,30,2,89,24,282,29,190,122,57,0,11,2,46,15,249,54,143,88,35,1,19,0,43,9,3,0,1,1,0,0,0,0,2,0,9,2,6,2,3,0,1,0,1,0,4,0,4,2,1,0,1,0,0,0,5,2,2,0,2,0,0,0,1,0,90,22,39,15,17,3,4,1,25,3,79,21,32,12,13,3,4,1,22,3,0,0,0,0,0,0,0,0,0,0,11,1,7,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,1,13,7,4,0,2,0,0,3
95NN20W1,1073,527,397,198,135,11,53,8,80,61,865,438,323,164,106,9,44,5,59,40,453,224,178,90,68,3,17,2,20,29,412,214,145,74,38,6,27,3,39,11,3,1,1,0,1,0,0,0,1,0,50,18,24,11,7,2,4,1,2,5,33,13,16,8,5,2,1,1,0,3,17,5,8,3,2,0,3,0,2,2,117,52,36,14,19,0,3,1,15,13,105,46,33,12,18,0,3,1,13,12,0,0,0,0,0,0,0,0,0,0,11,6,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,38,18,13,9,2,0,2,1,3,3
95NN21W1,1151,698,281,147,86,10,38,6,86,80,792,466,216,119,66,9,22,2,57,51,453,225,159,86,49,8,16,2,29,38,339,241,57,33,17,1,6,0,28,13,7,6,1,0,1,0,0,0,0,0,109,81,11,4,6,0,1,0,7,10,108,81,10,3,6,0,1,0,7,10,1,0,1,1,0,0,0,0,0,0,207,126,39,17,8,0,14,4,22,16,186,113,35,15,7,0,13,4,19,15,2,2,0,0,0,0,0,0,0,0,18,10,4,2,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,36,19,14,7,5,1,1,0,0,3
95NN22W1,1003,728,105,21,68,1,15,7,98,65,799,592,74,15,50,1,8,6,79,48,438,315,46,6,33,1,6,0,45,32,361,277,28,9,17,0,2,6,34,16,1,1,0,0,0,0,0,0,0,0,47,43,1,0,1,0,0,0,2,1,40,37,1,0,1,0,0,0,1,1,7,6,0,0,0,0,0,0,1,0,127,73,24,2,15,0,7,1,14,15,106,64,18,1,11,0,6,0,10,14,2,0,1,0,1,0,0,0,1,0,15,9,3,1,2,0,0,0,3,0,4,0,2,0,1,0,1,1,0,1,29,19,6,4,2,0,0,0,3,1
95NN23S1,513,404,44,30,9,1,4,4,25,36,414,329,39,28,8,1,2,3,18,25,230,171,33,24,7,1,1,2,8,16,184,158,6,4,1,0,1,1,10,9,3,1,0,0,0,0,0,0,1,1,18,14,2,1,0,0,1,0,1,1,12,8,2,1,0,0,1,0,1,1,6,6,0,0,0,0,0,0,0,0,69,53,2,0,1,0,1,1,4,9,64,49,2,0,1,0,1,1,4,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,1,1,0,0,0,0,1,0
95NN23S2,646,453,98,45,41,1,11,2,50,43,476,333,78,41,28,1,8,1,32,32,242,149,61,31,23,0,7,0,14,18,234,184,17,10,5,1,1,1,18,14,4,3,1,0,1,0,0,0,0,0,46,34,2,0,2,0,0,1,3,6,46,34,2,0,2,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,113,80,14,4,8,0,2,0,15,4,100,72,10,3,6,0,1,0,14,4,1,1,0,0,0,0,0,0,0,0,12,7,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,2,0,1,0,0,1
95OO01W1,809,587,136,65,60,2,9,1,18,67,696,508,120,60,51,1,8,1,10,57,395,270,86,44,37,1,4,1,5,33,301,238,34,16,14,0,4,0,5,24,3,2,0,0,0,0,0,0,1,0,15,14,0,0,0,0,0,0,0,1,13,12,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,66,47,8,2,5,0,1,0,7,4,56,38,8,2,5,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,16,8,3,4,1,0,0,0,5
95OO02W1,703,353,270,98,119,20,33,5,18,57,564,280,229,90,91,20,28,3,8,44,380,172,168,71,62,16,19,2,3,35,184,108,61,19,29,4,9,1,5,9,1,1,0,0,0,0,0,0,0,0,42,26,13,0,13,0,0,0,1,2,39,24,12,0,12,0,0,0,1,2,3,2,1,0,1,0,0,0,0,0,73,35,20,5,12,0,3,2,9,7,55,24,18,4,11,0,3,2,6,5,0,0,0,0,0,0,0,0,0,0,18,11,2,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,23,11,8,3,3,0,2,0,0,4
95OO03W1,914,309,510,242,214,11,43,5,32,58,676,188,432,209,180,8,35,4,18,34,390,84,270,128,118,5,19,4,8,24,286,104,162,81,62,3,16,0,10,10,1,1,0,0,0,0,0,0,0,0,79,40,27,10,13,1,3,0,4,8,57,31,19,7,11,0,1,0,2,5,22,9,8,3,2,1,2,0,2,3,139,76,39,14,19,2,4,1,10,13,127,71,33,13,14,2,4,1,9,13,1,0,1,0,1,0,0,0,0,0,6,2,4,1,3,0,0,0,0,0,5,3,1,0,1,0,0,0,1,0,19,4,12,9,2,0,1,0,0,3
95OO04W1,877,568,215,110,65,5,35,3,23,68,649,409,175,92,49,4,30,1,15,49,386,219,126,69,38,4,15,0,9,32,263,190,49,23,11,0,15,1,6,17,0,0,0,0,0,0,0,0,0,0,64,49,9,2,6,0,1,1,0,5,63,48,9,2,6,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,136,93,24,14,8,1,1,1,6,12,115,78,19,11,7,1,0,1,6,11,0,0,0,0,0,0,0,0,0,0,20,14,5,3,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,28,17,7,2,2,0,3,0,2,2
95OO05W1,1021,707,131,38,62,7,24,9,37,137,405,261,84,26,46,6,6,3,9,48,180,99,57,15,32,6,4,1,2,21,225,162,27,11,14,0,2,2,7,27,6,6,0,0,0,0,0,0,0,0,311,229,20,5,10,0,5,3,14,45,263,192,16,4,8,0,4,2,11,42,48,37,4,1,2,0,1,1,3,3,276,198,22,6,4,0,12,3,14,39,249,181,18,4,3,0,11,3,14,33,5,2,1,0,0,0,1,0,0,2,17,10,3,2,1,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,23,13,5,1,2,1,1,0,0,5
95OO06W1,941,473,334,138,120,14,62,6,44,84,732,358,272,122,92,12,46,4,30,68,407,185,177,82,58,6,31,1,9,35,325,173,95,40,34,6,15,3,21,33,3,0,3,1,1,0,1,0,0,0,48,26,17,3,11,1,2,0,1,4,47,25,17,3,11,1,2,0,1,4,1,1,0,0,0,0,0,0,0,0,135,83,26,8,9,1,8,2,13,11,120,75,21,5,8,1,7,2,12,10,1,1,0,0,0,0,0,0,0,0,12,6,4,2,1,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,23,6,16,4,7,0,5,0,0,1
95OO07W1,854,360,401,176,160,9,56,3,37,53,661,290,312,143,121,8,40,2,19,38,375,134,207,105,73,3,26,1,6,27,286,156,105,38,48,5,14,1,13,11,1,1,0,0,0,0,0,0,0,0,55,19,30,10,19,0,1,1,3,2,54,18,30,10,19,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,104,39,44,15,14,1,14,0,11,10,87,35,34,11,9,0,14,0,11,7,1,0,1,1,0,0,0,0,0,0,16,4,9,3,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,11,15,8,6,0,1,0,4,3
95OO08W1,887,445,360,156,150,16,38,6,29,47,730,380,294,127,126,13,28,4,17,35,396,189,176,78,74,9,15,2,9,20,334,191,118,49,52,4,13,2,8,15,4,3,1,0,1,0,0,0,0,0,27,13,9,2,5,0,2,0,2,3,22,12,8,1,5,0,2,0,1,1,5,1,1,1,0,0,0,0,1,2,104,45,42,19,13,2,8,2,9,6,91,38,38,17,12,2,7,2,8,5,1,0,0,0,0,0,0,0,1,0,9,7,2,0,1,0,1,0,0,0,3,0,2,2,0,0,0,0,0,1,22,4,14,8,5,1,0,0,1,3
95OO09W1,744,419,261,98,123,8,32,2,21,41,563,323,202,82,87,7,26,1,12,25,343,190,131,59,48,6,18,1,5,16,220,133,71,23,39,1,8,0,7,9,3,2,1,0,0,0,1,0,0,0,54,20,22,7,14,0,1,0,3,9,54,20,22,7,14,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,95,51,33,6,22,1,4,1,6,4,81,43,29,4,20,1,4,0,6,3,4,3,0,0,0,0,0,1,0,0,8,4,3,1,2,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,29,23,3,3,0,0,0,0,0,3
95OO10W1,1163,1005,45,16,19,0,10,5,22,86,745,652,31,13,12,0,6,2,13,47,307,265,16,8,7,0,1,1,3,22,438,387,15,5,5,0,5,1,10,25,3,3,0,0,0,0,0,0,0,0,146,124,2,0,2,0,0,0,4,16,132,112,2,0,2,0,0,0,3,15,14,12,0,0,0,0,0,0,1,1,241,202,11,3,4,0,4,3,5,20,210,174,10,3,4,0,3,3,5,18,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,1,7,5,1,0,0,0,1,0,0,1,28,24,1,0,1,0,0,0,0,3
95OO11W1,956,803,43,11,23,4,5,4,22,84,501,426,27,6,16,4,1,3,10,35,206,170,19,3,13,3,0,2,5,10,295,256,8,3,3,1,1,1,5,25,4,4,0,0,0,0,0,0,0,0,216,191,6,1,5,0,0,0,2,17,158,139,4,1,3,0,0,0,1,14,58,52,2,0,2,0,0,0,1,3,204,155,9,3,2,0,4,1,10,29,188,142,8,2,2,0,4,1,9,28,1,1,0,0,0,0,0,0,0,0,12,9,1,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,31,27,1,1,0,0,0,0,0,3
95OO12W1,999,621,270,81,150,7,32,3,26,79,676,416,204,63,116,5,20,1,14,41,330,186,112,32,66,3,11,0,6,26,346,230,92,31,50,2,9,1,8,15,5,1,2,0,0,1,1,1,1,0,109,64,24,11,10,1,2,0,6,15,49,30,13,5,6,1,1,0,2,4,60,34,11,6,4,0,1,0,4,11,190,128,33,4,20,0,9,1,5,23,175,116,32,4,19,0,9,1,5,21,1,1,0,0,0,0,0,0,0,0,8,6,1,0,1,0,0,0,0,1,6,5,0,0,0,0,0,0,0,1,19,12,7,3,4,0,0,0,0,0
95OO13W1,976,293,535,173,267,49,46,5,83,60,600,117,410,137,200,42,31,2,42,29,307,47,222,76,111,22,13,2,17,19,293,70,188,61,89,20,18,0,25,10,11,6,3,0,2,0,1,0,2,0,78,11,56,12,37,4,3,0,6,5,71,10,51,11,33,4,3,0,5,5,7,1,5,1,4,0,0,0,1,0,268,155,53,17,23,3,10,2,32,26,243,143,46,15,21,2,8,2,30,22,5,3,0,0,0,0,0,0,1,1,18,7,7,2,2,1,2,0,1,3,2,2,0,0,0,0,0,0,0,0,19,4,13,7,5,0,1,1,1,0
95OO14W1,866,537,239,101,112,2,24,7,35,48,671,407,202,91,94,1,16,5,19,38,350,182,135,62,62,1,10,3,10,20,321,225,67,29,32,0,6,2,9,18,1,1,0,0,0,0,0,0,0,0,52,39,6,0,4,1,1,1,1,5,45,34,6,0,4,1,1,1,1,3,7,5,0,0,0,0,0,0,0,2,118,80,22,8,9,0,5,1,11,4,108,73,20,7,9,0,4,1,10,4,1,1,0,0,0,0,0,0,0,0,9,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,10,9,2,5,0,2,0,4,1
95OO15W1,870,658,93,32,40,6,15,7,33,79,451,347,59,29,23,3,4,5,8,32,228,162,43,21,17,2,3,4,0,19,223,185,16,8,6,1,1,1,8,13,6,5,1,0,0,0,1,0,0,0,162,125,13,1,8,1,3,0,7,17,135,106,8,1,6,1,0,0,6,15,27,19,5,0,2,0,3,0,1,2,221,160,16,2,5,2,7,2,17,26,193,141,15,2,4,2,7,2,15,20,1,1,0,0,0,0,0,0,0,0,21,14,1,0,1,0,0,0,1,5,6,4,0,0,0,0,0,0,1,1,30,21,4,0,4,0,0,0,1,4
95OO16W1,853,186,565,118,331,54,62,6,44,52,539,98,396,84,232,36,44,2,16,27,345,61,254,60,142,25,27,1,10,19,194,37,142,24,90,11,17,1,6,8,3,1,2,2,0,0,0,0,0,0,121,45,56,8,37,6,5,2,6,12,104,41,43,7,29,4,3,2,6,12,17,4,13,1,8,2,2,0,0,0,146,30,84,18,49,10,7,2,21,9,136,30,76,15,46,8,7,2,21,7,2,0,2,1,0,1,0,0,0,0,7,0,5,2,2,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,44,12,27,6,13,2,6,0,1,4
95OO17W1,978,156,719,123,426,65,105,17,38,48,793,122,597,108,348,54,87,13,26,35,403,46,312,52,189,24,47,8,12,25,390,76,285,56,159,30,40,5,14,10,2,0,2,0,2,0,0,0,0,0,43,1,31,4,23,3,1,3,2,6,42,0,31,4,23,3,1,3,2,6,1,1,0,0,0,0,0,0,0,0,112,30,64,9,37,5,13,1,10,7,101,28,55,9,32,4,10,1,10,7,0,0,0,0,0,0,0,0,0,0,9,1,8,0,4,1,3,0,0,0,2,1,1,0,1,0,0,0,0,0,28,3,25,2,16,3,4,0,0,0
95OO18W1,1099,466,459,134,223,28,74,10,69,95,615,203,337,114,151,22,50,5,27,43,338,111,188,73,84,14,17,3,12,24,277,92,149,41,67,8,33,2,15,19,12,6,4,2,2,0,0,0,0,2,152,69,50,4,33,3,10,2,9,22,73,31,31,4,22,1,4,0,3,8,79,38,19,0,11,2,6,2,6,14,284,175,48,12,24,0,12,3,33,25,265,164,43,11,24,0,8,3,32,23,3,3,0,0,0,0,0,0,0,0,10,2,5,1,0,0,4,0,1,2,6,6,0,0,0,0,0,0,0,0,36,13,20,2,13,3,2,0,0,3
95OO19W1,1046,548,326,70,178,29,49,2,52,118,773,390,273,62,147,28,36,0,37,73,416,175,184,44,94,22,24,0,15,42,357,215,89,18,53,6,12,0,22,31,2,2,0,0,0,0,0,0,0,0,55,28,12,2,9,0,1,1,4,10,46,23,9,2,7,0,0,1,3,10,9,5,3,0,2,0,1,0,1,0,183,114,29,4,15,0,10,1,7,32,163,102,26,3,14,0,9,1,6,28,7,5,1,0,0,0,1,0,0,1,9,5,2,1,1,0,0,0,1,1,4,2,0,0,0,0,0,0,0,2,33,14,12,2,7,1,2,0,4,3
95OO20W1,854,176,565,187,280,33,65,4,61,48,593,112,410,149,190,27,44,3,39,29,319,38,243,91,114,16,22,1,20,17,274,74,167,58,76,11,22,2,19,12,2,0,2,1,0,0,1,0,0,0,88,2,70,18,41,3,8,0,8,8,80,2,64,17,38,2,7,0,7,7,8,0,6,1,3,1,1,0,1,1,142,62,55,14,35,0,6,1,14,10,126,57,47,10,31,0,6,1,14,7,4,3,0,0,0,0,0,0,0,1,9,1,7,3,4,0,0,0,0,1,3,1,1,1,0,0,0,0,0,1,29,0,28,5,14,3,6,0,0,1
95OO21W1,904,686,84,22,36,6,20,3,44,87,505,417,36,14,14,2,6,3,12,37,280,222,26,12,11,1,2,1,5,26,225,195,10,2,3,1,4,2,7,11,3,2,0,0,0,0,0,0,0,1,145,93,27,6,14,4,3,0,10,15,96,64,14,4,8,1,1,0,6,12,49,29,13,2,6,3,2,0,4,3,231,159,18,1,7,0,10,0,21,33,211,145,17,0,7,0,10,0,20,29,3,2,0,0,0,0,0,0,0,1,13,9,1,1,0,0,0,0,1,2,4,3,0,0,0,0,0,0,0,1,20,15,3,1,1,0,1,0,1,1
95OO22W1,956,849,29,13,13,0,3,1,18,59,811,723,27,12,12,0,3,0,14,47,379,329,17,9,6,0,2,0,5,28,432,394,10,3,6,0,1,0,9,19,3,3,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,2,19,17,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,92,77,2,1,1,0,0,1,4,8,84,70,1,1,0,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,7,6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,2
95PP01W1,950,157,698,58,447,118,75,10,46,39,776,133,577,48,368,96,65,8,32,26,446,71,339,28,212,58,41,6,15,15,330,62,238,20,156,38,24,2,17,11,4,0,4,0,3,1,0,0,0,0,40,5,30,3,19,7,1,0,3,2,40,5,30,3,19,7,1,0,3,2,0,0,0,0,0,0,0,0,0,0,103,16,66,6,46,7,7,1,11,9,89,10,59,6,41,6,6,1,11,8,0,0,0,0,0,0,0,0,0,0,13,6,6,0,4,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,27,3,21,1,11,7,2,1,0,2
95PP02W1,933,729,105,8,74,6,17,7,57,35,729,585,78,4,55,6,13,3,41,22,511,409,60,3,45,3,9,2,22,18,218,176,18,1,10,3,4,1,19,4,2,2,0,0,0,0,0,0,0,0,59,44,5,2,3,0,0,1,7,2,48,37,3,2,1,0,0,0,6,2,11,7,2,0,2,0,0,1,1,0,109,69,20,2,14,0,4,3,9,8,96,58,19,2,13,0,4,3,8,8,0,0,0,0,0,0,0,0,0,0,13,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,29,2,0,2,0,0,0,0,3
95PP03W1,971,640,215,35,132,26,22,2,62,52,727,469,173,27,103,26,17,1,47,37,478,297,125,20,73,19,13,1,24,31,249,172,48,7,30,7,4,0,23,6,3,1,2,0,2,0,0,0,0,0,84,65,5,0,5,0,0,0,7,7,57,45,5,0,5,0,0,0,2,5,27,20,0,0,0,0,0,0,5,2,122,81,28,6,17,0,5,1,7,5,110,76,21,6,11,0,4,1,7,5,2,1,1,0,1,0,0,0,0,0,9,3,6,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,35,24,7,2,5,0,0,0,1,3
95PP04W1,1081,539,420,20,277,70,53,7,68,47,899,451,356,16,242,58,40,5,51,36,553,270,236,10,162,40,24,2,20,25,346,181,120,6,80,18,16,3,31,11,5,1,3,1,2,0,0,0,0,1,17,10,5,0,5,0,0,0,0,2,13,6,5,0,5,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,121,60,37,3,20,5,9,1,16,7,110,57,32,3,18,2,9,1,13,7,0,0,0,0,0,0,0,0,0,0,11,3,5,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,17,19,0,8,7,4,1,1,1
95PP05W1,822,310,443,42,256,94,51,4,37,28,693,261,372,34,211,83,44,4,32,24,440,159,242,22,133,57,30,3,20,16,253,102,130,12,78,26,14,1,12,8,0,0,0,0,0,0,0,0,0,0,35,18,14,0,12,1,1,0,2,1,35,18,14,0,12,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,69,25,38,7,21,6,4,0,3,3,57,20,32,6,17,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,12,5,6,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,6,19,1,12,4,2,0,0,0
95PP06S1,780,371,284,28,184,30,42,5,55,65,426,203,166,17,111,19,19,2,24,31,168,62,84,10,55,9,10,0,7,15,258,141,82,7,56,10,9,2,17,16,4,1,3,0,2,1,0,0,0,0,153,78,39,3,23,5,8,2,12,22,101,45,28,2,17,3,6,1,7,20,52,33,11,1,6,2,2,1,5,2,188,85,72,8,45,4,15,1,19,11,177,78,69,8,43,4,14,1,19,10,1,0,1,0,0,0,1,0,0,0,10,7,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,4,0,3,1,0,0,0,1
